Year,Accession,Plot_rep,PAR_1800,PAR_1100,PAR_500,PAR_300,PAR_150,PAR_50
2022,SSA_00254,1108_2,13.4675,13.7336,9.81543,8.26508,3.70254,0.264338
2022,SSA_00254,1108_3,28.2289,25.2952,20.3304,15.2169,6.77924,-0.143991
2022,SSA_00254,2175_1,27.9671,24.2246,18.0545,13.2145,6.44299,0.335274
2022,SSA_00254,2175_2,22.8907,21.0505,16.237,12.4189,6.20551,0.134328
2022,SSA_00254,2175_3,23.065,20.3969,16.2815,11.4637,5.54076,0.263775
2022,SSA_00262,1042_1,43.3789,36.3527,23.7218,15.7203,7.52961,2.12763
2022,SSA_00262,1042_2,29.758,27.1024,20.6824,14.4359,7.95565,0.0701712
2022,SSA_00262,1042_3,22.3365,22.1324,17.5983,12.9503,6.28066,-1.03495
2022,SSA_00262,2028_1,23.7714,23.2327,18.8859,12.4676,5.61006,-0.849409
2022,SSA_00262,2028_2,26.3812,24.5714,19.1938,13.8815,7.5452,1.80708
2022,SSA_00262,2028_3,14.9609,14.2538,12.2516,9.22185,4.05092,0.816615
2022,SSA_00271,1158_1,21.2771,20.8578,18.0309,13.1491,6.69676,1.401
2022,SSA_00271,1158_2,18.8399,19.0207,15.8837,11.5733,7.2975,1.54001
2022,SSA_00271,1158_3,20.4573,19.2514,16.1569,10.558,5.18636,0.334152
2022,SSA_00271,2230_1,31.7281,29.7878,20.8171,12.7247,4.37196,-0.642504
2022,SSA_00271,2230_2,31.5141,29.8455,22.4912,14.5552,7.74973,1.95308
2022,SSA_00271,2230_3,38.093,34.383,26.6287,18.0212,8.82346,2.60561
2022,SSA_00275,1248_1,29.7158,27.3091,20.4733,13.1024,4.85806,-2.18129
2022,SSA_00275,1248_2,22.7589,21.0392,17.4367,12.1947,5.32712,-1.31983
2022,SSA_00275,1248_3,33.9058,30.9148,22.1761,15.1125,5.61928,-1.15176
2022,SSA_00275,2140_1,21.148,20.9615,17.2268,12.8729,5.78051,-0.587854
2022,SSA_00275,2140_2,24.5171,22.7317,19.2086,12.9649,5.01683,-1.31246
2022,SSA_00275,2140_3,17.3464,16.6113,13.7842,10.099,4.55636,-1.95679
2022,SSA_00279,1147_1,44.6082,39.1503,23.5943,15.7453,6.30095,0.0202562
2022,SSA_00279,1147_2,34.123,28.936,19.8623,13.7346,6.21724,1.97962
2022,SSA_00279,1147_3,34.4798,29.8913,19.1849,13.6669,7.02136,1.27665
2022,SSA_00279,2289_1,29.5097,25.844,18.902,13.2708,5.41742,-1.07234
2022,SSA_00279,2289_2,29.2313,26.4575,18.6476,11.7879,3.60911,-1.50358
2022,SSA_00286,1044_1,22.1412,21.798,18.6958,13.3509,5.54325,-0.585889
2022,SSA_00286,1044_2,30.9231,29.1128,22.2085,15.0543,7.78768,1.44186
2022,SSA_00286,1044_3,5.64586,5.34323,4.72898,4.07782,2.95262,2.02057
2022,SSA_00286,2264_1,37.282,33.5505,22.6685,13.3234,5.38068,-1.5474
2022,SSA_00286,2264_2,33.8619,31.6013,22.375,14.4952,6.77702,0.190503
2022,SSA_00286,2264_3,31.2264,27.5083,18.5959,13.2537,5.18755,0.106276
2022,SSA_00299,1151_1,20.2054,17.589,14.0778,9.58,4.46123,-0.0839268
2022,SSA_00299,1151_2,39.6305,36.3408,26.0074,16.1771,6.68733,-0.406409
2022,SSA_00299,1151_3,21.7716,20.3561,14.8012,10.4443,5.29292,1.38841
2022,SSA_00299,2081_1,27.8423,25.7929,18.7856,14.2801,7.56658,2.51908
2022,SSA_00299,2081_2,31.239,28.6648,19.724,14.3334,6.15643,-0.10339
2022,SSA_00299,2081_3,13.4873,11.575,10.1034,7.3489,3.40072,0.930009
2022,SSA_00304,2271_1,32.2259,29.2975,21.864,13.9012,5.53786,-0.855454
2022,SSA_00304,2271_2,33.8197,31.5722,22.0812,13.9451,5.66704,-0.254259
2022,SSA_00304,2271_3,28.4397,25.5737,18.631,12.0589,5.7147,0.945903
2022,SSA_00312,2157_1,26.584,24.7203,17.8412,13.7364,8.87768,3.31524
2022,SSA_00312,2157_2,28.2328,25.4799,19.9369,13.5562,6.87831,0.609388
2022,SSA_00312,2157_3,27.278,23.9094,17.5486,12.5636,7.27907,1.41196
2022,SSA_00359,1209_1,22.8759,21.2621,14.1533,9.44409,3.80651,-0.182236
2022,SSA_00359,1209_2,25.6427,25.0839,20.3321,13.9055,6.65362,0.457545
2022,SSA_00359,1209_3,22.854,19.9996,14.1931,10.0041,4.18345,0.582585
2022,SSA_00359,2297_1,38.9124,35.409,24.194,15.2735,5.85856,-0.337802
2022,SSA_00359,2297_2,28.9431,25.585,19.5996,14.5903,7.38469,2.33985
2022,SSA_00359,2297_3,44.3033,38.2585,25.1978,15.6692,7.11533,0.0253499
2022,SSA_00367,1073_1,44.2224,37.8504,22.3269,13.5432,5.23243,-1.45102
2022,SSA_00367,1073_2,47.6015,38.7143,23.339,14.1821,5.30267,-0.725976
2022,SSA_00367,1073_3,22.5067,20.3322,14.9351,9.81121,4.0473,0.509572
2023,SSA_00001,2210_1,21.4589,20.4421,14.713,9.58849,3.85701,0.611614
2023,SSA_00001,2210_2,23.3739,21.6251,17.8661,13.2149,7.44363,2.65171
2023,SSA_00001,2210_3,32.4732,28.5326,20.7228,14.6506,8.34582,1.29972
2023,SSA_00003,1006_1,16.3022,14.3576,12.8266,9.22171,4.9035,0.441664
2023,SSA_00003,1006_3,23.4072,20.524,15.0228,11.0912,4.91877,1.11934
2023,SSA_00003,2282_1,26.1291,24.0968,17.0047,12.0871,4.52092,-1.10124
2023,SSA_00003,2282_2,14.2157,13.7439,9.48046,7.18499,2.8893,-0.490162
2023,SSA_00003,2282_3,12.8856,11.9221,10.732,7.34545,3.74701,0.413332
2023,SSA_00004,2054_1,22.7371,22.3737,18.5348,12.2668,3.95227,-0.730589
2023,SSA_00004,2054_2,44.1499,38.6752,22.3281,13.3153,4.98712,-1.65998
2023,SSA_00004,2054_3,25.5945,21.5582,14.7023,9.06594,3.57915,-0.54152
2023,SSA_00005,1214_1,33.9735,31.493,22.6356,14.3644,6.0665,0.565267
2023,SSA_00005,1214_2,38.343,34.2996,22.0039,14.3547,6.65752,0.279555
2023,SSA_00005,1214_3,31.781,28.5133,20.4958,13.8441,7.23844,1.15597
2023,SSA_00005,2139_1,33.1198,28.257,19.4782,13.6757,6.87175,0.993862
2023,SSA_00005,2139_2,25.3782,23.2741,17.9605,13.1482,7.3459,1.37987
2023,SSA_00005,2139_3,30.5062,27.6538,19.2064,13.3217,6.26307,0.0181434
2023,SSA_00006,1314_1,4.19036,3.68891,3.2172,3.09627,2.12107,0.455905
2023,SSA_00006,1314_2,10.9101,8.69663,8.5188,7.14736,3.4048,0.163729
2023,SSA_00006,1314_3,5.58371,5.30954,4.78827,4.3342,2.59803,-0.31402
2023,SSA_00006,2234_1,10.4555,10.4816,9.9885,8.08271,5.50985,0.494878
2023,SSA_00006,2234_3,11.7756,11.2087,9.43917,9.60243,6.17358,-0.401581
2023,SSA_00007,1143_1,15.4381,14.1987,10.4139,7.59377,4.15589,0.577323
2023,SSA_00007,1143_2,20.436,18.4401,14.0854,9.53647,4.87816,-0.0958593
2023,SSA_00007,1143_3,24.3895,22.92,15.2351,9.45314,3.68839,-0.77728
2023,SSA_00007,2043_1,8.94811,8.5751,6.89846,5.02839,2.31876,-0.786766
2023,SSA_00007,2043_2,8.56476,8.14108,6.78256,4.78709,2.32617,-0.501455
2023,SSA_00007,2043_3,18.8726,17.294,13.2639,8.48446,3.53328,-0.448644
2023,SSA_00008,1141_1,11.087,11.7368,10.3999,8.15535,4.61468,-1.20254
2023,SSA_00008,1141_2,32.2809,30.627,24.6001,14.9466,7.01594,-0.690164
2023,SSA_00008,1141_3,25.3293,23.3496,19.7908,14.2541,7.81617,0.807896
2023,SSA_00008,2261_1,21.859,21.0406,16.0525,11.2475,5.29266,-0.412071
2023,SSA_00008,2261_2,20.9063,19.6691,15.8913,10.9976,6.24062,0.567382
2023,SSA_00008,2261_3,31.4525,28.3691,20.8178,13.0701,5.54908,-0.159496
2023,SSA_00009,1187_1,35.1592,30.5579,23.0483,15.6644,8.23703,1.58298
2023,SSA_00009,1187_2,25.4889,22.7404,15.9289,9.78438,4.22077,-1.41354
2023,SSA_00009,1187_3,13.8309,12.9488,10.3416,8.28165,4.62957,-0.0690552
2023,SSA_00009,2074_1,26.8594,24.3803,14.7506,8.33424,3.30314,-0.201717
2023,SSA_00009,2074_2,28.5006,26.7513,19.2763,13.0995,4.98488,-0.592695
2023,SSA_00009,2074_3,30.3702,26.3174,18.1717,11.1826,5.52682,0.0519739
2023,SSA_00010,1076_1,18.6288,16.6721,13.4139,9.98481,5.06239,-0.0803616
2023,SSA_00010,1076_2,22.5377,22.3543,17.649,13.0346,7.00557,1.90192
2023,SSA_00010,1076_3,38.5669,33.4058,22.2505,13.5314,5.56542,-1.80441
2023,SSA_00010,2034_1,20.0299,18.2544,13.7754,9.51819,4.77455,-0.0920624
2023,SSA_00010,2034_2,29.7622,26.4797,18.8196,12.584,5.13214,-1.34347
2023,SSA_00010,2034_3,22.5076,21.4278,17.3049,12.9354,6.36592,0.469539
2023,SSA_00013,1259_1,30.4819,28.0079,20.621,14.6617,7.16803,1.08849
2023,SSA_00013,1259_2,25.7216,22.9009,16.2598,11.8476,7.44012,2.34945
2023,SSA_00013,1259_3,32.9404,31.3791,23.3663,14.606,6.55762,-0.477857
2023,SSA_00013,2026_1,21.1961,19.3611,14.9179,11.1389,6.1022,0.741533
2023,SSA_00013,2026_2,25.0421,21.831,16.2214,12.3306,6.57371,2.01511
2023,SSA_00013,2026_3,28.8003,27.0598,21.2203,14.6842,6.28377,-1.14468
2023,SSA_00018,1139_1,14.926,13.5932,11.0339,8.25986,4.01994,-1.24469
2023,SSA_00018,1139_2,22.4449,19.3531,13.8584,10.647,4.54869,0.579284
2023,SSA_00018,1139_3,27.8161,24.4941,18.0255,11.9889,5.26006,-1.18661
2023,SSA_00018,2160_1,36.4274,31.9399,21.7411,14.4146,6.22503,0.0925351
2023,SSA_00018,2160_2,21.1876,20.3226,16.8321,12.3595,5.27616,-0.411662
2023,SSA_00018,2160_3,29.6124,27.3176,20.6545,13.629,6.09074,0.151608
2023,SSA_00024,1086_1,15.5463,15.0867,13.149,10.8042,5.26133,-0.299728
2023,SSA_00024,1086_2,18.5159,17.9274,16.4183,12.6343,5.87493,-0.791987
2023,SSA_00024,1086_3,10.6923,10.6259,9.25453,8.55384,6.03995,0.585747
2023,SSA_00024,2027_1,20.3324,18.9057,16.839,11.6394,4.75682,-0.996587
2023,SSA_00024,2027_2,23.9955,23.4745,19.7582,15.3749,7.32488,2.07745
2023,SSA_00024,2027_3,21.7755,22.3761,19.2845,14.2458,5.25563,-0.334518
2023,SSA_00033,1153_1,31.3942,28.4123,21.4577,15.1427,6.31146,-0.0978931
2023,SSA_00033,1153_2,28.1136,26.1642,20.5558,12.8062,5.35697,-1.55649
2023,SSA_00033,1153_3,33.858,29.3109,19.6553,12.9701,5.52564,-0.674347
2023,SSA_00033,2191_1,35.9828,30.2003,20.6192,13.1343,5.60434,-0.554485
2023,SSA_00033,2191_2,34.6169,33.8613,23.0915,13.3858,5.44233,-1.05585
2023,SSA_00033,2191_3,9.02166,8.07816,6.19947,4.52867,1.43098,-1.88801
2023,SSA_00041,1093_1,36.6118,30.6612,19.6974,12.9198,5.68651,-0.932303
2023,SSA_00041,1093_2,27.2734,25.5942,17.5888,12.1736,3.92593,-1.63743
2023,SSA_00041,1093_3,24.6063,22.4559,15.3009,9.05749,3.07611,-2.46263
2023,SSA_00041,2267_1,35.305,30.8836,20.2078,13.0763,4.87259,-1.84048
2023,SSA_00041,2267_2,28.4547,27.1713,20.6071,14.4547,6.59301,0.499459
2023,SSA_00041,2267_3,36.4234,32.3281,21.6637,12.8686,4.26243,-2.40519
2023,SSA_00050,1280_2,26.0858,24.7737,17.957,13.2856,5.64098,-0.984994
2023,SSA_00050,1280_3,10.9769,11.055,9.75841,8.29218,4.87937,-0.143432
2023,SSA_00050,2011_2,18.12,17.1016,13.0685,9.84686,5.56185,0.477783
2023,SSA_00050,2011_3,29.1513,26.0048,18.9565,13.6864,7.58298,1.47772
2023,SSA_00062,1246_1,17.1752,14.3252,10.9071,8.42436,3.80519,-0.499605
2023,SSA_00062,1246_2,32.0936,29.7777,20.8534,13.3619,5.56959,0.470599
2023,SSA_00062,1246_3,23.1036,21.1056,13.1097,8.10942,3.70153,-0.258002
2023,SSA_00062,2218_1,30.6099,27.5877,16.911,8.98864,2.63154,-2.93885
2023,SSA_00062,2218_3,30.4841,28.4176,21.7158,15.426,6.81282,0.0643854
2023,SSA_00067,1140_1,29.8868,27.4024,21.5151,15.1016,6.20187,-0.240243
2023,SSA_00067,1140_3,21.7929,20.2072,15.8205,10.6245,5.01225,0.666949
2023,SSA_00067,2150_1,21.6662,19.3383,15.501,11.5279,6.34426,2.96679
2023,SSA_00067,2150_2,20.8819,18.5672,14.4418,10.026,4.8804,0.0482356
2023,SSA_00067,2150_3,29.1,25.6,19.5,13.6,6.67,0.124
2023,SSA_00068,1244_1,29.6058,27.3669,18.6411,11.3965,4.33665,-1.7509
2023,SSA_00068,1244_2,20.0941,19.0279,15.0348,11.34,6.20182,1.17625
2023,SSA_00068,1244_3,25.3143,23.4549,17.3,12.4244,6.70124,0.906241
2023,SSA_00068,2013_1,22.7492,19.5132,14.1785,10.3883,4.17639,-0.191265
2023,SSA_00068,2013_2,23.7613,21.4492,16.5316,11.5186,5.96659,1.71033
2023,SSA_00068,2013_3,32.5556,27.9389,18.5561,13.435,6.34379,0.954293
2023,SSA_00070,1184_1,40.2224,34.4737,23.2323,14.1317,5.99615,-1.31666
2023,SSA_00070,1184_2,32.4358,29.5476,21.3977,13.7794,6.22131,0.754396
2023,SSA_00070,1184_3,28.6333,25.3172,18.3113,13.1195,6.21996,0.398237
2023,SSA_00070,2187_1,37.4443,32.3835,20.1035,13.0467,4.42882,-2.3488
2023,SSA_00070,2187_2,18.3131,18.4993,12.7891,8.21573,1.7549,-2.90772
2023,SSA_00070,2187_3,38.9204,33.2063,22.2672,15.0872,7.89129,0.623441
2023,SSA_00075,1173_1,23.5524,20.4625,15.4835,10.8253,6.30951,1.1738
2023,SSA_00075,1173_2,29.8251,26.2685,19.2464,14.287,8.95247,3.06443
2023,SSA_00075,2151_1,24.081,22.0682,16.5438,10.6753,5.19194,-0.98513
2023,SSA_00075,2151_2,23.4554,20.9464,16.4304,12.7571,6.66302,1.59183
2023,SSA_00075,2151_3,23.7574,23.1724,18.7572,13.5941,7.16775,0.846274
2023,SSA_00079,1085_1,24.6318,24.4996,19.7951,14.5264,6.43623,0.358958
2023,SSA_00079,1085_2,23.711,23.6978,18.9907,13.4322,5.94608,0.150524
2023,SSA_00079,1085_3,30.4822,28.8626,18.7353,11.2441,4.59553,-1.01351
2023,SSA_00079,2129_1,34.8306,30.1861,21.0293,13.8079,6.4598,0.532124
2023,SSA_00079,2129_2,28.9297,27.4539,20.7541,14.2531,7.55916,0.993915
2023,SSA_00080,1221_1,31.5546,28.6812,20.3638,15.4204,7.36799,1.28269
2023,SSA_00080,1221_2,17.3356,16.0607,13.4796,11.6666,6.92291,1.8854
2023,SSA_00080,1221_3,16.0957,14.759,12.5449,10.4708,6.8165,3.21228
2023,SSA_00080,2048_1,30.3997,27.698,21.0171,15.6432,9.34761,2.46322
2023,SSA_00080,2048_2,31.1724,29.376,22.9704,16.0353,7.94708,0.716708
2023,SSA_00080,2048_3,17.5944,16.1431,12.761,9.7151,6.23124,1.62951
2023,SSA_00091,1067_1,24.3444,23.7275,20.463,14.1742,5.959,0.588982
2023,SSA_00091,1067_2,30.8313,27.3467,21.5581,16.0284,8.51691,2.11634
2023,SSA_00091,1067_3,24.5733,22.739,15.6896,10.5974,4.56918,-0.752964
2023,SSA_00091,2119_1,18.0903,15.9499,11.2235,6.59164,3.36591,-0.289886
2023,SSA_00091,2119_2,27.4794,25.2538,19.1122,12.4411,6.59044,1.30114
2023,SSA_00091,2119_3,28.8346,26.3581,18.3555,12.3076,5.25811,0.0166003
2023,SSA_00096,1206_1,43.2996,36.9123,24.2577,15.7577,7.30747,1.09311
2023,SSA_00096,1206_2,23.8902,20.8314,14.3488,9.13651,3.72099,0.235457
2023,SSA_00096,1206_3,35.7033,31.4875,23.0734,14.8889,7.33015,0.327536
2023,SSA_00096,2076_1,23.6924,22.7574,19.0329,14.0396,5.95939,0.237738
2023,SSA_00096,2076_2,32.9573,29.7215,21.6314,13.9323,6.17514,-0.40483
2023,SSA_00096,2076_3,33.9525,31.4183,23.6417,16.0374,6.52051,-0.116117
2023,SSA_00097,1031_1,24.9351,22.9665,17.945,14.8169,7.64976,1.72547
2023,SSA_00097,1031_2,30.9021,25.5453,19.0661,14.1478,7.66617,1.90132
2023,SSA_00097,1031_3,30.4396,26.0795,19.529,13.466,6.30727,0.0338389
2023,SSA_00097,2159_1,18.9933,17.2153,12.6974,9.11902,4.51481,-0.0595682
2023,SSA_00097,2159_2,17.5914,16.7707,12.4895,10.2275,5.57632,1.9175
2023,SSA_00097,2159_3,28.1142,24.3682,17.5841,13.2725,5.85498,0.280549
2023,SSA_00105,2183_1,28.4409,25.8819,18.1934,12.0883,4.52005,-1.12396
2023,SSA_00105,2183_2,32.0954,30.0755,21.8157,13.9456,6.05299,-1.03775
2023,SSA_00105,2183_3,16.3916,14.9299,11.3411,8.14505,3.42699,-0.647191
2023,SSA_00108,1297_1,15.6322,16.2675,12.4636,8.59326,2.96516,-0.993338
2023,SSA_00108,1297_2,24.0178,22.3633,16.5167,11.8144,6.64592,0.478107
2023,SSA_00108,1297_3,28.2237,23.4585,15.9789,10.8997,5.20133,-0.21239
2023,SSA_00108,2258_1,33.1826,29.4633,20.3694,11.8399,4.87337,-0.900797
2023,SSA_00108,2258_2,17.5701,16.0653,13.1469,9.71068,6.81285,0.987124
2023,SSA_00108,2258_3,8.51014,9.20973,7.51397,5.98589,3.78159,1.79058
2023,SSA_00110,1043_1,38.055,33.5048,21.6371,13.3737,5.95763,-0.572328
2023,SSA_00110,1043_2,26.0312,25.2495,20.4231,14.8411,7.79245,1.99018
2023,SSA_00110,1043_3,38.6496,34.2012,24.1288,16.3785,9.24254,2.6172
2023,SSA_00110,2025_1,37.4751,33.341,22.7427,14.0959,5.86675,-0.10228
2023,SSA_00110,2025_2,23.1688,21.1971,15.6508,12.0165,6.82559,3.09455
2023,SSA_00110,2025_3,26.3451,23.324,18.586,12.8172,8.68172,4.51034
2023,SSA_00113,1127_1,22.4338,20.6248,16.1273,11.7487,5.89018,-0.0109431
2023,SSA_00113,1127_2,16.976,16.0688,14.3321,10.9577,5.25904,0.821768
2023,SSA_00113,1127_3,17.2273,15.523,13.2425,8.8765,4.66217,0.0580134
2023,SSA_00113,2085_1,18.5312,17.3166,13.4228,10.0276,6.24091,1.13873
2023,SSA_00113,2085_2,13.3925,11.9403,9.95921,7.55024,4.05439,0.293214
2023,SSA_00113,2085_3,26.1314,23.2806,16.4632,11.8824,5.70214,1.07084
2023,SSA_00119,1301_1,28.102,25.139,18.9188,13.7665,6.29873,1.17795
2023,SSA_00119,1301_2,31.0326,28.2119,21.2899,14.5162,7.70971,2.68797
2023,SSA_00119,1301_3,30.0167,26.9594,19.1764,12.8381,5.72548,-0.880401
2023,SSA_00119,2198_1,31.7828,29.4845,23.5654,17.4539,8.70752,1.82816
2023,SSA_00119,2198_2,22.4329,20.9323,17.7864,13.0914,5.80645,1.70965
2023,SSA_00119,2198_3,33.7307,29.8842,22.5342,14.574,6.43981,-1.04315
2023,SSA_00121,1222_1,22.1685,21.0222,18.453,12.9943,8.23484,0.0861784
2023,SSA_00121,1222_2,3.27339,3.80246,3.10769,3.32956,2.59807,0.928142
2023,SSA_00121,1222_3,18.1595,17.4928,15.0958,12.858,7.29196,1.59379
2023,SSA_00121,2306_1,2.9,3.04,2.73,2.07,2.11,0.133
2023,SSA_00121,2306_2,21.1901,20.1795,16.7589,12.94,6.03283,-0.375211
2023,SSA_00121,2306_3,5.93498,6.54791,6.84383,6.30218,4.70653,3.03552
2023,SSA_00123,1126_1,18.9843,16.4583,11.5233,7.42147,3.46631,0.108964
2023,SSA_00123,1126_2,33.4476,29.0456,19.8251,14.2123,6.51256,1.26177
2023,SSA_00123,1126_3,27.2476,25.2311,18.3778,13.6351,7.23864,0.750368
2023,SSA_00123,2003_1,21.6958,18.6271,13.8989,10.8645,5.16271,0.781814
2023,SSA_00123,2003_2,24.7401,22.5778,16.1005,10.9653,5.18369,0.40185
2023,SSA_00123,2003_3,24.3325,23.9598,18.4789,13.2943,6.19008,-0.64118
2023,SSA_00126,1133_1,14.7698,14.3513,13.8663,13.157,11.5984,6.27321
2023,SSA_00126,1133_2,13.3246,13.2934,13.6241,12.8069,11.2402,7.92253
2023,SSA_00126,1133_3,28.0223,26.9922,22.9757,16.7866,8.3641,1.3751
2023,SSA_00126,2167_2,19.4194,17.4051,14.4961,11.245,5.90515,1.7057
2023,SSA_00126,2167_3,9.74142,9.17321,8.5737,7.47321,5.22949,2.58914
2023,SSA_00128,1279_1,17.6743,17.6091,15.1541,11.2481,5.66203,-0.942652
2023,SSA_00128,1279_2,20.0944,19.9046,18.0893,13.7609,10.2916,-3.74359
2023,SSA_00128,1279_3,12.5117,13.5453,12.2683,10.4754,7.05551,3.29794
2023,SSA_00128,2039_1,11.2505,10.5308,9.22951,7.48167,4.26898,-1.22223
2023,SSA_00128,2039_3,15.9768,14.4748,12.7712,9.33286,5.34405,0.549979
2023,SSA_00135,1095_1,28.9175,24.3715,15.6859,9.9532,5.2544,-0.380026
2023,SSA_00135,1095_2,21.9111,21.0704,18.7351,7.35026,0.857907,-1.69945
2023,SSA_00135,1095_3,18.1785,15.8567,12.1427,8.39117,4.09944,-0.595775
2023,SSA_00135,2296_1,21.4339,20.1907,15.9672,11.4083,5.68124,-0.161558
2023,SSA_00135,2296_2,32.7367,29.5568,20.3935,14.9475,7.36358,2.1329
2023,SSA_00135,2296_3,27.3423,24.5769,17.5378,12.325,4.09777,-1.94309
2023,SSA_00138,2186_1,11.0616,10.2364,7.63133,6.0798,3.33001,-0.161101
2023,SSA_00138,2186_2,11.8913,12.0535,9.97512,8.01467,4.17929,0.0359349
2023,SSA_00138,2186_3,12.8158,11.8529,10.0283,7.79277,4.8283,1.44754
2023,SSA_00139,1017_1,37.7187,32.0631,22.1913,15.0407,7.81944,2.42794
2023,SSA_00139,1017_2,25.4587,21.7237,14.6041,10.1221,4.23044,-0.876878
2023,SSA_00139,1017_3,41.374,35.9366,24.5308,16.2159,7.59098,1.09037
2023,SSA_00139,2127_1,41.3008,38.1593,26.9867,17.8612,7.51036,1.22859
2023,SSA_00139,2127_2,29.3737,25.858,17.1168,11.3488,3.73015,-2.28603
2023,SSA_00139,2127_3,42,37.4,24.1,17.1,7.48,0.798
2023,SSA_00151,1170_1,23.2335,21.5791,16.5354,11.886,5.40866,0.481113
2023,SSA_00151,1170_2,17.4543,16.8749,14.8569,11.6681,7.02734,1.30561
2023,SSA_00151,1170_3,27.1615,24.68,18.3007,13.0365,6.84759,0.565072
2023,SSA_00151,2274_1,17.5194,17.0205,14.198,11.4658,5.20821,-0.395944
2023,SSA_00151,2274_2,24.7077,23.833,18.6487,13.3814,6.98679,-0.855964
2023,SSA_00151,2274_3,37.2445,32.7621,22.5837,16.7308,8.08462,1.81331
2023,SSA_00156,1253_1,4.25519,4.3596,3.60541,3.28599,1.2349,-0.577346
2023,SSA_00156,1253_2,29.2008,28.0587,21.5558,14.7218,7.33397,0.232692
2023,SSA_00156,1253_3,32.5406,28.5833,19.1215,12.874,5.40701,-0.53583
2023,SSA_00156,2146_1,28.0883,28.2815,20.6662,14.2259,7.45093,-0.974924
2023,SSA_00156,2146_2,9.17816,9.96237,9.72624,8.23321,5.54502,1.40799
2023,SSA_00156,2146_3,19.7201,18.6435,17.074,14.3863,9.88529,4.07188
2023,SSA_00160,1289_1,16.0563,14.649,11.9116,9.0826,5.55829,0.574429
2023,SSA_00160,1289_2,9.27736,8.7508,8.68948,6.26418,3.18931,0.200451
2023,SSA_00160,1289_3,7.42257,7.22702,5.88206,4.93868,4.43588,1.53184
2023,SSA_00160,2036_1,6.40213,6.96286,6.06787,6.11383,5.06164,2.60203
2023,SSA_00160,2036_2,16.5252,15.5747,11.9549,9.40948,4.34963,0.561189
2023,SSA_00160,2036_3,14.0136,12.265,11.458,8.36709,4.75232,-0.0373483
2023,SSA_00173,1025_1,7.96125,4.81684,4.03086,2.42751,2.73396,-0.131815
2023,SSA_00173,1025_2,26.0499,22.2191,21.5277,11.3573,5.84162,-4.56277
2023,SSA_00173,1025_3,27.9458,26.3233,19.1401,12.8296,6.19856,-0.323577
2023,SSA_00173,2318_1,18.3951,18.5075,17.1659,14.8811,10.6867,3.63012
2023,SSA_00173,2318_2,22.3231,21.9792,19.7058,16.2872,9.39825,4.11635
2023,SSA_00173,2318_3,7.73897,7.25587,6.71433,6.35447,4.89605,1.28223
2023,SSA_00178,1005_1,5.15967,6.06513,5.005,4.28201,3.61399,2.04884
2023,SSA_00178,1005_3,32.0315,28.7955,21.0363,15.5604,8.81517,2.52822
2023,SSA_00178,2308_1,23.3846,22.8648,18.2767,13.2546,6.89924,0.742674
2023,SSA_00178,2308_2,19.9322,18.1197,12.3993,8.17361,4.22772,0.150807
2023,SSA_00179,1077_1,25.4624,24.4504,18.3592,13.9491,7.69213,2.90571
2023,SSA_00179,1077_2,28.5036,26.4844,21.4288,16.288,9.22078,3.2518
2023,SSA_00179,1077_3,19.9912,18.4777,17.2535,13.8897,8.31283,4.32422
2023,SSA_00179,2295_1,29.3527,26.6929,18.9869,12.2163,5.95227,0.0528501
2023,SSA_00179,2295_2,7.25519,7.88117,6.47983,5.98211,3.69947,0.407116
2023,SSA_00179,2295_3,14.4747,14.1917,12.7784,10.1988,5.83951,0.825375
2023,SSA_00186,1048_1,31.1484,26.9074,20.0803,14.3743,7.55281,1.11361
2023,SSA_00186,1048_2,30.238,26.8547,20.1074,13.6862,7.50706,-0.397595
2023,SSA_00186,1048_3,31.8659,31.1537,21.6929,16.1408,7.59012,2.25621
2023,SSA_00186,2259_1,18.2205,18.4457,16.1814,12.7313,5.66009,-1.23261
2023,SSA_00186,2259_2,22.8189,22.1508,18.0561,12.5823,5.98342,0.225146
2023,SSA_00186,2259_3,19.9574,19.5945,17.5255,14.6259,7.48165,1.11555
2023,SSA_00187,1226_1,22.5958,20.679,15.4086,10.0603,4.53394,-0.297315
2023,SSA_00187,1226_2,23.596,20.8189,15.2599,9.8759,4.3105,0.195642
2023,SSA_00187,1226_3,23.9875,21.448,17.3,13.234,7.32215,1.61421
2023,SSA_00187,2153_1,24.2916,22.8769,18.5977,13.925,7.72658,3.12564
2023,SSA_00187,2153_2,31.41,29.5438,22.2996,15.3424,8.08691,1.48351
2023,SSA_00187,2153_3,15.845,14.9119,12.7205,10.1773,6.23427,1.78997
2023,SSA_00197,1146_1,30.3839,28.4452,19.7541,13.2248,5.18606,-0.840874
2023,SSA_00197,1146_2,15.0079,13.7208,11.1006,8.21813,4.5707,0.394657
2023,SSA_00197,1146_3,21.1543,19.7437,15.7995,12.7063,6.23269,0.586119
2023,SSA_00197,2111_1,24.0096,22.1342,16.9822,12.3619,6.43899,1.48069
2023,SSA_00197,2111_2,17.1298,15.8375,13.0199,10.1424,6.60626,1.17461
2023,SSA_00197,2111_3,35.7801,31.7784,22.4682,14.7348,5.97173,0.930659
2023,SSA_00204,1044_1,24.594,22.0384,16.1555,11.5235,5.19145,-1.47249
2023,SSA_00204,1044_2,26.327,24.3116,17.7127,11.9147,6.3424,0.570147
