Row,Km2_HCO3,Km2_PEP,Km6_CO2,Km6_O2,Km7_PGA,Km10_GAP,Km12_DHAP,Km12_E4P,Km14_GAP,Km18_Ru5P,Ki57,Vm6y22,Jmaxy22,KaRac,tao_ActRubisco,Perm_CO2,BBslope,MRd,Vm6y23,Jmaxy23
SSA_00018,0.08583227256757,0.0410022191677885,0.0250998520127214,0.153964165363388,2.00450678671263,0.0850421599113114,0.662439514870748,0.533088297697569,0.0830403481641196,0.0144173615790536,0.330103590247526,0.115386525427915,0.328865851296137,3.9837027345401,574.525410194439,0.202499752750692,2.38792942601011,1.77735660615074,0.112277198510988,0.20144540943252
SSA_00024,0.0856663138406899,0.044559020601279,0.0171232064204663,0.118769521141756,4.29678262761162,0.0572090911416931,0.779692331897198,0.435016552958489,0.0558650816412515,0.0211250352862759,0.160686169106071,0.0489227190159732,0.619041948638748,8.47555225221878,382.764269733486,0.0322528290714493,1.84284712250038,1.50274872811675,0.0278006954709958,0.326291010926294
SSA_00033,0.0304874471463926,0.363560022829249,0.0101880996526792,0.149105468447725,2.63894355093938,0.0337630368527728,0.111110229113937,0.108216194696792,0.0444490590851874,0.0432161777433253,0.130776229656037,0.0369555440366311,0.674272598422003,15.3473861361235,535.242391794177,0.0556887388851307,2.77869923061953,0.689081356945637,0.0543313777182842,1.31405231598056
SSA_00041,0.137962957102072,0.06404911077642,0.0116793021221929,0.18687516681771,15.5263530380599,0.0931285661327129,2.42307706875754,0.0652511013671814,0.0323867674762818,0.0633702574070192,0.303417556777061,0.0368633513073677,0.41938685433766,2.91780946041585,62.8529179952962,0.0314900935390865,3.32359226528168,0.98769270118214,0.0783129069075887,0.252083357964787
SSA_00050,0.00927069799777436,0.429770251071091,0.056482479546332,0.275918354157459,3.17420031243885,0.143968634027906,0.353251809285943,0.598969052848003,0.117854879171096,0.0664297257520236,0.208478593256617,0.0671376420459632,0.442105462728459,6.72713945738716,47.8876459604311,0.122127294000807,2.36021653045575,0.831898144497753,0.0468037676946395,0.304581731386481
SSA_00062,0.0509187395183341,0.129032663622145,0.0220542248394136,0.0678419509912393,1.893318166384,0.146540471260215,0.760556365826813,0.975601753008823,0.0642314998859719,0.0721630639623609,0.175455013264239,0.0716317456758128,1.98231270254118,29.6328193515842,258.129469885134,0.0219431260081103,2.39582161549758,1.19068441658032,0.242632463542322,0.273053543749435
SSA_00067,0.0601542938380734,0.154690936494537,0.00811389527175293,0.912424178132626,4.76605903122251,0.0219889893524075,0.686350913218862,0.309453519006808,0.450647240388243,0.0100623522800439,0.159081030964052,0.087058572539175,0.242427681351673,13.2111844473794,154.341780105315,0.142799571190701,3.25722900426612,0.917597150321986,0.0631369082464155,0.222956745755963
SSA_00068,0.10950288383113,0.0206693764675484,0.0519220133624311,0.206266251425613,2.40955444428365,0.0306926506097964,0.706726625557369,0.0246915317470182,0.0449775311878378,0.239773116467328,0.248862027372402,0.0881466573430731,0.599036768225209,40.6117507537708,241.781469681461,0.0382077232115172,3.12785256914111,1.95111423139361,0.0801645533354977,0.283067169536106
SSA_00070,0.127519509602214,0.0221609822315997,0.00600226823597374,0.204879549401067,8.77274733071567,0.024520580861176,0.607439372431801,0.123047600764398,0.248600790450791,0.0452737414644465,0.329753801052182,0.138604875301388,0.267206580806561,43.742636110822,38.164735300565,0.0927645877467841,3.24446731761406,0.258329604393529,0.124347354063847,0.25970336739643
SSA_00075,0.0350869231236464,0.115363305520637,0.04808708607322,0.231596852914812,10.3920939317497,0.0992343721210432,0.182232262578933,0.0298875952624951,0.470532539233159,0.175306868413838,0.126125148251092,0.0568077458824733,0.969921765393378,5.28832383590195,317.380312538258,0.014113044330593,2.28394550519579,2.04561781718784,0.15087825233889,0.205936765603261
SSA_00079,0.0630041831305292,0.171243230691796,0.0313949916244078,0.238801943518708,3.9287510897383,0.0271994493897967,0.298301350404568,0.0774690487440685,0.089836719356491,0.0354982641693964,0.296549070208024,0.0649927032619237,1.09575416984828,3.37345063742123,273.042730902529,0.0763881696385637,3.15952631504123,1.30886425079359,0.0429347574095756,0.433532134487051
SSA_00080,0.0108546917413023,0.0867318507498942,0.0513829725672261,0.407270182425743,1.03758789766587,0.0593879391917777,0.277184243627291,0.133404890200937,0.0720438564600054,0.0906739178636668,0.154321032102427,0.0507740191803669,0.395510891745369,8.04520635384569,25.8023156931859,0.210533791502513,2.7773863602087,1.56126158594614,0.178987633730489,0.224067544541817
SSA_00091,0.0779613130173223,0.053316419357547,0.0121313815339556,0.110335784016497,3.77746738480913,0.040663820074253,0.256893061602654,0.298195543172855,0.0138145861737015,0.0178901914938961,0.109311835939765,0.0794496827764416,0.771446959153128,29.4929640923638,362.577579317978,0.199153675324927,3.58924622289979,1.95612847252945,0.0714367201926617,0.965970240260782
SSA_00096,0.0267788401554102,0.0495051262468168,0.00721477568332543,0.0741883544065741,4.5634454353673,0.0182073849241181,0.298497579771326,0.209420463524082,0.148134792109352,0.0649980258609887,0.0803353479336495,0.072240084985627,0.550364210995794,8.10156225722447,164.429776418762,0.51001996767709,3.00881218641926,0.7901918732836,0.0886185256208155,0.385413094142279
SSA_00097,0.032061687167144,0.0660815498503576,0.0256640511708409,0.362224999169397,2.33194128495018,0.0234217496145082,0.110385577997139,0.241529724882179,0.0198939915743145,0.0228871546239755,0.266751192438909,0.0747587560996792,0.364909359327634,3.27760854765548,239.957946663552,0.576687751959776,2.59995562668231,0.938979253641253,0.0380116352996748,0.415401276917669
SSA_00105,0.107661336356308,0.0413582011237928,0.0184004948107789,0.0878763472158587,4.1734863968433,0.0380844019244362,1.19984665990206,0.0638802256910429,0.0196327478607599,0.0896918306974493,0.228264164743499,0.0911564465284632,0.294025203487632,5.83117136167805,95.6762997498707,0.0551499371655528,2.79880489968676,2.27199867200192,0.0908274112028357,0.286816673360902
SSA_00108,0.11577679382683,0.041853769655077,0.0213132471010292,0.315557511850696,2.62736668458906,0.0925700470174116,0.768673074249797,0.170955044607498,0.0926361881338562,0.14953945599877,0.0531769022575943,0.0337757618819981,0.598579833800179,9.12593855648986,456.700628100805,0.0406126288028643,4.49467693014145,1.70049174893867,0.0696683643883401,0.224508289838535
SSA_00110,0.0563270259196308,0.379885473292446,0.0250808024924795,0.152428720099941,2.29654602767328,0.174010035648721,1.91000537144236,0.0493376563468202,0.0338031254510569,0.0334072680457585,0.181431561591328,0.0448195310080337,0.862688713497132,16.1459332383133,95.468048709567,0.0633822092300023,3.81732079204311,1.34932021398397,0.051652733732403,1.73106771442089
SSA_00113,0.0720780399031109,0.102917323439251,0.0137866127375412,1.18205669530548,3.85180463945419,0.0174505247664601,3.66965372396455,0.0655752497572951,0.0864227058754719,0.0143062390120097,0.118771335210511,0.0375639754915153,0.154815204070825,35.0911497139884,136.254865092776,0.352491790142457,2.69150663981791,0.230316934684962,0.03048382372751,0.520070591295453
SSA_00119,0.00768398791700714,0.113314304882379,0.0346324177801065,0.506771013502525,5.53949611388799,0.0750011199810774,1.14769662398107,0.217053948856383,0.0780596449818673,0.0452355430216272,0.232940496732982,0.0543402837928271,0.902988901564012,23.3902029586457,175.868404203515,0.106752338262669,2.00129432214983,1.64085199488979,0.184517491078243,0.255557594990419
SSA_00121,0.0976378951318438,0.159913660261816,0.0193907528698105,0.0820481170492229,3.50443035140507,0.0690841937073316,0.808446497255172,0.170411564818404,0.0415860729218564,0.0145198914035732,0.184923191698171,0.0414616691450922,1.57550999626156,6.18414474391901,145.092270843155,0.110839076953804,1.8161221205953,1.53382607944634,0.0359298552331432,0.392952432744119
SSA_00123,0.0350562984106526,0.0281774183025218,0.0321711497020153,0.36495648435204,3.10895436623135,0.248548806688729,0.482218936566775,1.06502070874545,0.16654818032383,0.0108631661230923,0.0876470328830846,0.043904174778039,0.97451352266196,27.0940103749141,116.827348953842,0.211132804576755,3.04553934407287,2.70377115681198,0.0438278693699816,1.66562703207587
SSA_00126,0.0708284167356729,0.108708363892489,0.0309437751914363,0.189309311595017,4.31007989020219,0.0308901179898783,0.209679421452928,0.0945367685809342,0.139838752499512,0.0596515761342931,0.0440294252683099,0.127360767027885,0.337520693399117,24.006869521532,151.904144128838,0.0461040774645522,3.42978284246495,3.14205376322176,0.0353874874485663,0.302217015276615
SSA_00128,0.0449516329587072,0.0369724136978357,0.0526250670074738,0.223353273397576,4.28542772127599,0.0510636615375317,0.304189635351544,0.104453794422744,0.0900141596195949,0.020773646717122,0.113254298154919,0.0952946701431987,0.218090052586556,6.37849569102666,38.6574844071688,0.10636141679827,2.6638864889826,0.94334107322565,0.0738148535993682,0.122066492634704
SSA_00135,0.0471748977078224,0.154252668941293,0.0268068959175528,0.0964951599227041,4.04378462844301,0.0595734392586325,0.71036473538223,0.289931762309298,0.0346412490455109,0.0166496546630015,0.152218836201575,0.0631281776911397,0.597777650492087,6.61916502128483,209.633819627784,0.126441541730937,2.59915145319832,0.561108648631907,0.0479948965019739,0.340347908565533
SSA_00138,0.0187986968471807,0.368862596926237,0.0410448211708275,0.174868165076098,2.04634653681369,0.125357991533152,0.573951424209713,0.0399542391171025,0.156643940849848,0.0871004380654711,0.238784023871809,0.12399136001973,0.421658182985254,5.09873442412753,50.1302219522624,0.370652643551683,2.59008190566696,0.371794889231255,0.0307558712072842,1.96469707221584
SSA_00139,0.0648071013738665,0.103164775049102,0.0135754968653835,0.271089298549251,9.59275541685252,0.0141720349617473,0.420442873837479,0.111397636554741,0.24084032085859,0.0238953529556177,0.163963141608454,0.074531506012489,0.183925946714087,25.4366019679961,28.6379842014802,0.134384906761495,2.70994587862208,0.523332813146411,0.0455444354375648,0.341903976529242
SSA_00151,0.0954615129319542,0.0880535291102005,0.0813668173501051,0.298506059629468,7.28572076334122,0.0884946959968418,0.482947743368118,0.368470088717476,0.0914154165277125,0.024148206523928,0.18563341307275,0.118001563186961,0.618635577242211,2.36795698516871,80.0192728056254,0.240438907280573,1.99560789017202,0.773198457960177,0.28899090363901,0.204324960274337
SSA_00156,0.045849713993677,0.37303723734855,0.0204408054380942,0.253209178979161,2.21645310758442,0.0065872472352352,0.481023934078478,0.151083045385969,0.0391327160898054,0.0148253086244259,0.536205197981886,0.0570522787187414,3.21895979368913,19.8827895557076,290.081772302534,0.0548055114872134,2.93488870642629,0.740731860814939,0.0418480721208993,0.241242619556843
SSA_00160,0.0788478390351224,0.172131085343976,0.0133674167513553,0.0890346099480554,1.89812840659814,0.0701548317649333,0.377614143883577,0.214307768073279,0.0829004988354824,0.195696679234608,0.178654602982164,0.0382063314449131,1.01014085292838,1.76423322215636,286.563550016788,0.0630617913338166,2.58950527656053,1.11432083928911,0.313674303428061,0.125400541400119
SSA_00173,0.106937537708487,0.0770190345707445,0.0177028670495667,0.188495034047706,1.92253613936937,0.123771534378821,0.661472221569427,0.193768536105587,0.419642100481077,0.203949060986276,0.398891005998001,0.148963299697652,1.78027978977143,17.6416498124885,42.3581067225859,0.0722343707201779,3.09211316264638,0.790974417594792,0.0610691447617167,0.223375918541102
SSA_00178,0.0983820120848764,0.01320474831658,0.0405639542790412,1.20412780822694,1.36879044738061,0.144543328373573,0.374504937386513,0.73438710559785,0.256155010811686,0.0483924573390838,0.214070647200466,0.0605825347683496,2.57257624052041,8.51940846139966,327.641917100394,0.226426702255522,3.36977749330317,1.66895240982543,0.0720056903052184,0.196260998780931
SSA_00179,0.0601745361249077,0.184742894221527,0.0424671461120623,0.501165027598341,6.73077754313054,0.0524271203814371,0.52263590940288,0.20809119981893,0.0615544260422625,0.034331098818036,0.111326184057632,0.0414888465846061,0.335079575523231,6.58644563224067,100.769290377844,0.0641276733090263,2.99327645281389,1.94788391995356,0.0394976843347878,0.258326387500498
SSA_00186,0.072409018918385,0.0975824772607258,0.037454904757901,0.310107734980936,3.63297912011615,0.0606352274010492,0.937086202186308,0.153227705128519,0.149760156375458,0.0255132662350088,0.0842309274243609,0.0650420279384529,0.409310648824333,11.8239779181135,505.853269102414,0.173108276718509,3.84111286614826,0.982056677785183,0.0681104613632026,0.535771677542809
SSA_00187,0.0285808297393813,0.0301626522372358,0.0392944462972425,0.276362356534746,5.54448249298118,0.0326788926080027,0.707293928811926,0.0999986539686655,0.0512913210427029,0.0921213934144811,0.249131313655178,0.069845653649681,0.916751470460866,44.002349761187,325.126364449817,0.0447753643858929,2.5405332216176,1.35547982217007,0.07329884557146,0.643832800497565
SSA_00197,0.0547343512845083,0.213450616427448,0.0329011563962832,0.283816463570745,1.11882360530443,0.0467769321139325,0.549048325753181,0.334114437542847,0.0164254148262389,0.017816510694473,0.194652642395203,0.0346552161864045,0.573123498737287,5.50831409105216,98.5685490329117,0.0259643868452826,3.31969082385432,0.465104666110755,0.022745573188655,0.700359106450383
SSA_00204,0.0110881422549547,0.0372791968403069,0.0336117581931701,0.186940611156028,2.46291341376847,0.0503406381166534,0.760874952722874,0.241719576575282,0.116855307888916,0.0357635547184476,0.14318262322859,0.0786733070452571,0.675646757132219,50.2135703477301,238.467632395505,0.217195343041194,1.94861934965413,1.42509334604119,0.0740944342349949,0.294501649473778
SSA_00209,0.0139697064981675,0.130268789616509,0.0280342845563568,0.439532762690755,6.74536982497748,0.187230440904193,0.310655126368006,0.0428678911641857,0.138026704385196,0.107680184157542,0.04565127965359,0.0322064800406095,0.387047744451218,12.0267242023135,187.099903432998,0.10635968603715,2.60147054618877,2.89291606575197,0.0399724068629985,0.348014522817674
SSA_00216,0.0751145586456929,0.0807101078600839,0.0337608017712198,0.555827103013415,9.0556393362753,0.0817480884391306,0.403352339931073,0.17820916625629,0.0586187536435904,0.0805929273820838,0.0835268595962424,0.0515451499127767,1.09544503683116,9.15069963957523,507.020835502293,0.132865225656422,2.43612760016606,0.940362521459972,0.0638991615819296,0.254417352386767
SSA_00222,0.066352588039525,0.0496976763035018,0.0113899004626068,0.172791161333883,2.58324068178298,0.0537033606555321,0.338683811696886,0.166534303557522,0.197355854356044,0.0335860805553076,0.378936287246199,0.0988402782175878,0.436822022891274,53.9076433149474,417.34877347434,0.331871304048038,2.63645257908697,1.74876700454034,0.106219318719614,0.242089874298485
SSA_00227,0.0403642054881344,0.185904693912992,0.0233396429817075,0.0556746127475037,1.87626652552123,0.0279584466100964,0.271689229619595,0.104275926810247,0.0771262993337197,0.029791753240645,0.17419342283762,0.0655175954451655,0.696087709620658,10.778811866898,460.940384549741,0.052523956284202,2.72931778587079,0.742257554895232,0.0702224528858821,0.252046164895177
SSA_00229,0.0294658672969453,0.784652688729243,0.00835488919244514,0.102819455669135,3.48829862321022,0.0115921144529021,0.209493624583074,0.0743164478129049,0.0668312905315164,0.0347407568778147,0.239233760349602,0.0366132621892911,1.5856911740359,1.85703525188263,162.232305689506,0.0504509405690205,3.04066178322963,1.16015789141277,0.0914922676954092,0.252160384544643
SSA_00235,0.0454814025125237,0.137896301633089,0.0520611920948139,0.363162494768598,1.62086560969295,0.085798189473237,0.261560753445059,0.118997681348102,0.177861914243837,0.0230724239932355,0.0852163676794097,0.0840744044489737,0.577139927082304,34.7330282805614,219.710091113931,0.181668007465158,3.71831335206753,2.13068934771772,0.086066170089334,1.2480577942294
SSA_00238,0.0485032210839652,0.154243530948026,0.0110452050384822,0.362778025031752,4.53395616844648,0.0315377952680388,0.333356154034993,0.0926593318805861,0.498250037472018,0.0513187334165205,0.156215393354948,0.0494209455019769,0.553299032465883,12.4482737716316,311.992717280753,0.230962565350027,2.44591645741099,0.622235357540764,0.0648925594072945,0.168980981753071
SSA_00239,0.0769597739133311,0.0941274590645231,0.0119497441121853,0.0880938127504554,6.75720878909731,0.123556917408976,1.32081132177091,0.131410696749086,0.0221772761540012,0.0708235913275417,0.339192253344807,0.0448687001460777,0.700463014655235,18.8051907410684,99.1771697149914,0.0481276146769132,3.20063996098104,0.658765980244189,0.0385124519054599,0.459286096913003
SSA_00240,0.0590399300311334,0.185693710509738,0.00936516327041044,0.0875740094643323,1.02619061831945,0.044034744326279,0.19553648050681,0.0978943886102048,0.0779656239210232,0.0454066011980141,0.173897597832211,0.0317620459476672,0.966924317224162,6.84995037339511,109.453445347496,0.0678484060582918,3.11508858350994,0.871586956849842,0.0501048806777979,0.980705773705743
SSA_00241,0.0374307191524029,0.622823632395629,0.0102149019987508,0.240411168748107,12.4642956056738,0.0413708570930046,0.112789886418389,0.237578583383994,0.0798081966722105,0.134843504570724,0.225439215413487,0.116325701509064,1.31870014670562,11.9504349102609,418.132608017905,0.138768269075886,2.4534406143731,0.78740400948068,0.0426858300374813,0.900570804971572
SSA_00254,0.0338718994036333,0.133670469241522,0.0166992904225979,0.0879013100923723,2.02533890955954,0.054149521080145,0.249374431938567,0.0929714059937293,0.153981230656147,0.0237287937697738,0.141322632341549,0.0397549053676328,1.19666748682883,18.7871995772868,63.8843031261313,0.0700478609914061,2.57473113169822,1.87035070893203,0.0315893806815731,0.613180497727707
SSA_00262,0.0609357633583643,0.0937529652087802,0.0669302281320307,0.182333945777737,1.95740437658919,0.033799809363307,0.776271675952148,0.424343139957481,0.0759071670929362,0.0188691964586841,0.125175934972272,0.0619239892142211,0.602046583370272,13.2221691854067,275.203200348939,0.0407334162717733,3.22515483229669,0.935362939445542,0.056326302185924,0.321520574260036
SSA_00271,0.00585872429498432,0.0455249405239914,0.0119296244418825,0.620106824660701,5.02677699774924,0.0582114311423554,0.0717669922384343,0.159636006906479,0.0257170443974007,0.104626258441475,0.0571604168292775,0.0581687369541084,0.325995179617552,7.09737926924512,251.996887678044,0.117644684569623,1.61073118760118,0.552347946663349,0.0348623017159761,0.464232448439765
SSA_00275,0.0125912950215786,0.796468078367,0.0278260751437717,0.267277644867075,1.77403054057064,0.0745535137577744,1.03998698577644,0.26347347157488,0.287955825650971,0.0108538844702081,0.123483462912291,0.0563079681091874,1.71280103486443,6.92993857653274,221.177614314105,0.166706793792059,3.32805173872923,1.51169815702587,0.0609903629278724,1.29633617663892
SSA_00279,0.0384017931666918,0.174281066417826,0.0384389641050119,0.146897469602116,3.66862264724117,0.0510836051375128,0.343468677580074,0.159414700286841,0.0843590555131119,0.0528836435290132,0.150240600370166,0.0691921230291726,0.423209192255709,5.99791045643703,334.452336438128,0.0825127645707865,3.41951355966945,1.7781767712797,0.0533060194089195,0.405059272640265
SSA_00286,0.0619835529600572,0.0444710723128581,0.0299417403573634,0.304889397932414,4.38254149425505,0.0219798495052996,0.0937327482174158,0.26904167503719,0.398510072664253,0.0302112657499187,0.360842194121897,0.068575575062202,0.427219711168485,30.0415654502116,104.067280769729,0.29971947438404,2.62150014216547,0.720948600288595,0.0556439454964642,0.516892734408949
SSA_00299,0.00911482447248438,0.123277555206887,0.00438459051380197,0.089963810512217,15.0733787138348,0.103275535397246,0.199021025499539,0.512479099434517,0.028948088141978,0.0420491713761039,0.843578407223921,0.0541915384759353,0.439339750491335,2.38909897304581,74.2093509409218,0.153861838161595,2.03575137449691,0.743765893686653,0.10784310963938,0.245876291672582
SSA_00304,0.0119800853754714,0.95845880548169,0.0113313552775574,0.0465740652158347,10.3599701703785,0.0802165294131544,0.363351814224366,0.266307324401616,0.0991664525401407,0.0237366013921887,0.178628456720278,0.158587782682861,0.69245796009291,64.6650959869113,191.36916180147,0.102422682577674,2.7258104873259,1.3724846031262,0.111758680497629,0.363838335154156
SSA_00312,0.0503390684154623,0.225600586670434,0.0105406508712729,0.421371018457244,2.34586697545901,0.0226395430044385,0.122023108708758,0.286754691616009,0.0457912362745379,0.0419001553074014,0.168324652129711,0.0332001883845782,1.01183516745321,2.76589640623958,400.859031820988,0.164273306452899,3.69365655842255,0.397519072981614,0.0345080751279362,0.398945710027323
SSA_00359,0.0198164755332768,0.499699962917876,0.00626652403455592,0.0292444353844844,0.663918106982594,0.0192660383419379,0.206070038048974,0.187753231830344,0.438598491482613,0.0179060388342717,0.0475393259748462,0.0694474017250511,0.510926016325349,31.031628954645,156.86671213304,0.111103568692667,4.10385585342464,1.38033876528902,0.0430514456053834,0.951194997850045
SSA_00367,0.0730148079511997,0.12825159777779,0.0396826038781097,0.136638217891833,3.396445081183,0.0195230026288243,0.600430916601233,0.247962032462142,0.036273006739122,0.0187730265084021,0.0618262393185897,0.0744133149730856,0.397712658905359,9.26982499414533,343.039669213534,0.0982034774226401,4.18288840237052,1.39090214213318,0.0296649814596894,3.28755841995688
