"","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km7_PGA","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Km18_Ru5P","Ki57","Vm6y22","Jmaxy22","KaRac","tao_ActRubisco","Perm_CO2","BBslope","MRd"
"SSA_00110",0.0563270259196308,0.379885473292446,0.0250808024924795,0.152428720099941,2.29654602767328,0.174010035648721,1.91000537144236,0.0493376563468202,0.0338031254510569,0.0334072680457585,0.181431561591328,0.0634924332793935,1.1998128826521,16.1459332383133,95.468048709567,0.0633822092300023,3.81732079204311,1.34932021398397
"SSA_00113",0.0720780399031109,0.102917323439251,0.0137866127375412,1.18205669530548,3.85180463945419,0.0174505247664601,3.66965372396455,0.0655752497572951,0.0864227058754719,0.0143062390120097,0.118771335210511,0.0571243877141622,0.801865314541881,35.0911497139884,136.254865092776,0.352491790142457,2.69150663981791,0.230316934684962
"SSA_00119",0.00768398791700714,0.113314304882379,0.0346324177801065,0.506771013502525,5.53949611388799,0.0750011199810774,1.14769662398107,0.217053948856383,0.0780596449818673,0.0452355430216272,0.232940496732982,0.0953916229284502,0.902169939858052,23.3902029586457,175.868404203515,0.106752338262669,2.00129432214983,1.64085199488979
"SSA_00121",0.0615327459820893,0.143354732182279,0.0201734238760053,0.0874522966442312,5.00137764827082,0.0594274172327943,0.535294076205075,0.213708030558779,0.0522685387534663,0.0200163997524475,0.164118702934456,0.0594055697992964,0.96523583301195,6.40683082145019,134.373275375065,0.0992532981933767,1.78332853396389,1.73414650412062
"SSA_00123",0.0350562984106526,0.0281774183025218,0.0321711497020153,0.36495648435204,3.10895436623135,0.248548806688729,0.482218936566775,1.06502070874545,0.16654818032383,0.0108631661230923,0.0876470328830846,0.0615343270507732,1.2094323172058,27.0940103749141,116.827348953842,0.211132804576755,3.04553934407287,2.70377115681198
"SSA_00126",0.0708284167356729,0.108708363892489,0.0309437751914363,0.189309311595017,4.31007989020219,0.0308901179898783,0.209679421452928,0.0945367685809342,0.139838752499512,0.0596515761342931,0.0440294252683099,0.0783405056979171,0.794576081289283,24.006869521532,151.904144128838,0.0461040774645522,3.42978284246495,3.14205376322176
"SSA_00128",0.0449516329587072,0.0369724136978357,0.0526250670074738,0.223353273397576,4.28542772127599,0.0510636615375317,0.304189635351544,0.104453794422744,0.0900141596195949,0.020773646717122,0.113254298154919,0.0797656460407958,0.732447038598271,6.37849569102666,38.6574844071688,0.10636141679827,2.6638864889826,0.94334107322565
"SSA_00135",0.0475595824037214,0.214346000213291,0.0119571764297789,0.0571765208270724,3.7087283630576,0.0294381160303383,0.411717328093941,0.196129247665459,0.0702501553595742,0.0396657056072461,0.171456850664694,0.0608147726329665,0.866350152998265,11.531696833295,125.212332196364,0.0719303984450051,2.59376833609713,1.21237990772396
"SSA_00138",0.0187986968471807,0.368862596926237,0.0410448211708275,0.174868165076098,2.04634653681369,0.125357991533152,0.573951424209713,0.0399542391171025,0.156643940849848,0.0871004380654711,0.238784023871809,0.076548004777099,1.156800711375,5.09873442412753,50.1302219522624,0.370652643551683,2.59008190566696,0.371794889231255
"SSA_00139",0.0648071013738665,0.103164775049102,0.0135754968653835,0.271089298549251,9.59275541685252,0.0141720349617473,0.420442873837479,0.111397636554741,0.24084032085859,0.0238953529556177,0.163963141608454,0.0687804584378826,0.770953161936265,25.4366019679961,28.6379842014802,0.134384906761495,2.70994587862208,0.523332813146411
"SSA_00151",0.0182181483841849,0.0549237697879454,0.0084479347502793,0.0228979395548439,2.98571414833024,0.0146239724535695,0.296070260949735,0.553745506810798,0.035055163075909,0.0198384634003339,0.306406216315159,0.0592186000924053,0.917332825030285,31.8636989276274,138.52552420583,0.0329877105116746,1.62471797583677,0.565489209531682
"SSA_00156",0.045849713993677,0.37303723734855,0.0204408054380942,0.253209178979161,2.21645310758442,0.0065872472352352,0.481023934078478,0.151083045385969,0.0391327160898054,0.0148253086244259,0.536205197981886,0.0640364070228713,1.37950194918473,19.8827895557076,290.081772302534,0.0548055114872134,2.93488870642629,0.740731860814939
"SSA_00160",0.112438773290018,0.043461946096192,0.0237741798152908,0.0312651007606595,1.15490369011015,0.0355722770301999,0.227618312138177,0.0706682797951344,0.0600845319163013,0.0283053890333798,0.416830609993231,0.0683035122090932,0.787430190676964,1.70034847169972,51.3538980268799,0.338409672253526,4.54902968632365,0.984930296511083
"SSA_00173",0.122968145091952,0.159330196836229,0.0260505081563441,0.231864232077128,3.26584172419341,0.0853378911446834,0.510840758977697,0.128867849824734,0.230222850868657,0.146695029595782,0.0993491517783567,0.0754881004166879,0.895658107185771,4.32086853858941,56.5427168078057,0.0961693829672214,3.84753721379154,1.62409311581225
"SSA_00178",0.0983820120848764,0.01320474831658,0.0405639542790412,1.20412780822694,1.36879044738061,0.144543328373573,0.374504937386513,0.73438710559785,0.256155010811686,0.0483924573390838,0.214070647200466,0.0715836348838783,1.23612225230465,8.51940846139966,327.641917100394,0.226426702255522,3.36977749330317,1.66895240982543
"SSA_00179",0.0601745361249077,0.184742894221527,0.0424671461120623,0.501165027598341,6.73077754313054,0.0524271203814371,0.52263590940288,0.20809119981893,0.0615544260422625,0.034331098818036,0.111326184057632,0.0600231030114537,0.784967509874546,6.58644563224067,100.769290377844,0.0641276733090263,2.99327645281389,1.94788391995356
"SSA_00186",0.072409018918385,0.0975824772607258,0.037454904757901,0.310107734980936,3.63297912011615,0.0606352274010492,0.937086202186308,0.153227705128519,0.149760156375458,0.0255132662350088,0.0842309274243609,0.0717100492332557,0.857900385692364,11.8239779181135,505.853269102414,0.173108276718509,3.84111286614826,0.982056677785183
"SSA_00187",0.0285808297393813,0.0301626522372358,0.0392944462972425,0.276362356534746,5.54448249298118,0.0326788926080027,0.707293928811926,0.0999986539686655,0.0512913210427029,0.0921213934144811,0.249131313655178,0.0739485987816227,0.985547084673572,44.002349761187,325.126364449817,0.0447753643858929,2.5405332216176,1.35547982217007
"SSA_00197",0.0547343512845083,0.213450616427448,0.0329011563962832,0.283816463570745,1.11882360530443,0.0467769321139325,0.549048325753181,0.334114437542847,0.0164254148262389,0.017816510694473,0.194652642395203,0.0547390959390621,0.926006119401758,5.50831409105216,98.5685490329117,0.0259643868452826,3.31969082385432,0.465104666110755
"SSA_00204",0.0110881422549547,0.0372791968403069,0.0336117581931701,0.186940611156028,2.46291341376847,0.0503406381166534,0.760874952722874,0.241719576575282,0.116855307888916,0.0357635547184476,0.14318262322859,0.0761045318059924,0.863098748470914,50.2135703477301,238.467632395505,0.217195343041194,1.94861934965413,1.42509334604119
"SSA_00209",0.0139697064981675,0.130268789616509,0.0280342845563568,0.439532762690755,6.74536982497748,0.187230440904193,0.310655126368006,0.0428678911641857,0.138026704385196,0.107680184157542,0.04565127965359,0.0580498916463143,0.814345093139176,12.0267242023135,187.099903432998,0.10635968603715,2.60147054618877,2.89291606575197
"SSA_00216",0.0751145586456929,0.0807101078600839,0.0337608017712198,0.555827103013415,9.0556393362753,0.0817480884391306,0.403352339931073,0.17820916625629,0.0586187536435904,0.0805929273820838,0.0835268595962424,0.0677428160387766,0.941846243687367,9.15069963957523,507.020835502293,0.132865225656422,2.43612760016606,0.940362521459972
"SSA_00222",0.0609730117496248,0.052562065540903,0.0193259916862562,0.0605167524401787,8.51323278508189,0.0354192847977461,0.260185306821214,0.067267826660236,0.196901742642802,0.0356106174720575,0.255643846938282,0.0914774264636397,0.889353629143801,6.68531164013284,207.01669979247,0.398385932401601,2.70880122464654,1.82634916223356
"SSA_00227",0.0403642054881344,0.185904693912992,0.0233396429817075,0.0556746127475037,1.87626652552123,0.0279584466100964,0.271689229619595,0.104275926810247,0.0771262993337197,0.029791753240645,0.17419342283762,0.0722897503287603,0.858533235111259,10.778811866898,460.940384549741,0.052523956284202,2.72931778587079,0.742257554895232
"SSA_00229",0.0294658672969453,0.784652688729243,0.00835488919244514,0.102819455669135,3.48829862321022,0.0115921144529021,0.209493624583074,0.0743164478129049,0.0668312905315164,0.0347407568778147,0.239233760349602,0.0705793589302548,1.04304853420016,1.85703525188263,162.232305689506,0.0504509405690205,3.04066178322963,1.16015789141277
"SSA_00235",0.057551217489693,0.123990961575329,0.0436471998862227,0.389200985089527,1.32935578268804,0.101682849640098,0.256414359811235,0.101832971916829,0.125953599254151,0.0148975992646033,0.0787379309377965,0.0782762707196433,1.09007636499153,41.9951566040161,236.256524484662,0.145433275354839,4.14055334576199,2.19929323083377
"SSA_00238",0.0158179098796764,0.0887253095632305,0.0954435436115654,0.263402400202492,1.35985576423412,0.0269252157959943,0.39686304055145,0.361685464360937,0.111773110292504,0.0431521629100492,0.580572107703332,0.0721250490441183,0.827958174331944,7.12680119674772,152.820584575793,0.117099239090538,2.18836295903701,0.908412799116836
"SSA_00239",0.0769597739133311,0.0941274590645231,0.0119497441121853,0.0880938127504554,6.75720878909731,0.123556917408976,1.32081132177091,0.131410696749086,0.0221772761540012,0.0708235913275417,0.339192253344807,0.0605595794658472,0.902419345790895,18.8051907410684,99.1771697149914,0.0481276146769132,3.20063996098104,0.658765980244189
"SSA_00240",0.0590399300311334,0.185693710509738,0.00936516327041044,0.0875740094643323,1.02619061831945,0.044034744326279,0.19553648050681,0.0978943886102048,0.0779656239210232,0.0454066011980141,0.173897597832211,0.0602203415476532,1.06581510284635,6.84995037339511,109.453445347496,0.0678484060582918,3.11508858350994,0.871586956849842
"SSA_00241",0.0374307191524029,0.622823632395629,0.0102149019987508,0.240411168748107,12.4642956056738,0.0413708570930046,0.112789886418389,0.237578583383994,0.0798081966722105,0.134843504570724,0.225439215413487,0.0775033528633506,1.12214970826474,11.9504349102609,418.132608017905,0.138768269075886,2.4534406143731,0.78740400948068
"SSA_00254",0.0338718994036333,0.133670469241522,0.0166992904225979,0.0879013100923723,2.02533890955954,0.054149521080145,0.249374431938567,0.0929714059937293,0.153981230656147,0.0237287937697738,0.141322632341549,0.0578629127120716,1.03724097532037,18.7871995772868,63.8843031261313,0.0700478609914061,2.57473113169822,1.87035070893203
"SSA_00262",0.0609357633583643,0.0937529652087802,0.0669302281320307,0.182333945777737,1.95740437658919,0.033799809363307,0.776271675952148,0.424343139957481,0.0759071670929362,0.0188691964586841,0.125175934972272,0.0683714508280394,0.853438433473669,13.2221691854067,275.203200348939,0.0407334162717733,3.22515483229669,0.935362939445542
"SSA_00271",0.00476301433845095,0.163635109377968,0.0439841379647983,0.203173077190474,0.714356998269709,0.133487169715708,0.217497676651771,0.10190384205629,0.0866618189580126,0.0980758442209223,0.0580853237595119,0.156428676774678,0.900165730628748,11.1766235888432,143.639887220342,0.0435723785598023,1.42173247167395,0.704615572286074
"SSA_00275",0.0125912950215786,0.796468078367,0.0278260751437717,0.267277644867075,1.77403054057064,0.0745535137577744,1.03998698577644,0.26347347157488,0.287955825650971,0.0108538844702081,0.123483462912291,0.0681581793783491,1.28595718538066,6.92993857653274,221.177614314105,0.166706793792059,3.32805173872923,1.51169815702587
"SSA_00279",0.0463309569023119,0.282026955612121,0.0298300724651641,0.182171875101601,5.67488486002453,0.0408736522864518,0.280281138142585,0.203660320622035,0.0957087311343828,0.0540526127607688,0.234061393422331,0.0679515986449719,0.838229164792421,5.44789228165118,305.083073331562,0.0876383446547188,3.61799499682904,2.30261886263955
"SSA_00286",0.0619835529600572,0.0444710723128581,0.0299417403573634,0.304889397932414,4.38254149425505,0.0219798495052996,0.0937327482174158,0.26904167503719,0.398510072664253,0.0302112657499187,0.360842194121897,0.0697087608732233,0.857699245659747,30.0415654502116,104.067280769729,0.29971947438404,2.62150014216547,0.720948600288595
"SSA_00299",0.00450628169661272,0.0947598262711059,0.00850691298812156,0.0662209183940762,5.78513853560197,0.0514451299446177,0.160018395105399,0.412190557829246,0.0263082719888252,0.0458666253860222,0.212615766478958,0.0921624683892827,0.779267262393742,10.8373271597395,69.0756068182467,0.110121737554014,2.09096943560434,0.966728382167481
"SSA_00304",0.0119800853754714,0.95845880548169,0.0113313552775574,0.0465740652158347,10.3599701703785,0.0802165294131544,0.363351814224366,0.266307324401616,0.0991664525401407,0.0237366013921887,0.178628456720278,0.10244615845851,0.880964644274923,64.6650959869113,191.36916180147,0.102422682577674,2.7258104873259,1.3724846031262
"SSA_00312",0.0503390684154623,0.225600586670434,0.0105406508712729,0.421371018457244,2.34586697545901,0.0226395430044385,0.122023108708758,0.286754691616009,0.0457912362745379,0.0419001553074014,0.168324652129711,0.0570483201853478,0.954479906345916,2.76589640623958,400.859031820988,0.164273306452899,3.69365655842255,0.397519072981614
"SSA_00359",0.0198164755332768,0.499699962917876,0.00626652403455592,0.0292444353844844,0.663918106982594,0.0192660383419379,0.206070038048974,0.187753231830344,0.438598491482613,0.0179060388342717,0.0475393259748462,0.0670829320386814,0.965127149676227,31.031628954645,156.86671213304,0.111103568692667,4.10385585342464,1.38033876528902
"SSA_00367",0.0730148079511997,0.12825159777779,0.0396826038781097,0.136638217891833,3.396445081183,0.0195230026288243,0.600430916601233,0.247962032462142,0.036273006739122,0.0187730265084021,0.0618262393185897,0.0651964426775973,1.42617811724964,9.26982499414533,343.039669213534,0.0982034774226401,4.18288840237052,1.39090214213318
