ACa22,GsCa22,AQ22,ACa23,GsCa23,AQ23
0.198492662412468,0.135016692979076,0.112907102318372,0.204511185527392,0.3002301576571,0.035888714808989
0.0638942179239729,0.0370821995496208,0.276743103013691,0.0200898834780602,0.0596769618913812,0.0413280666314686
0.907097158589754,0.228973998692955,0.220366821087089,0.7124773268888,0.275478000130199,0.209792275567303
0.0432788709834921,0.127033403597754,0.125957542366811,0.178848027489532,0.583212469130484,0.142260378215144
0.279044589446045,0.28519965513306,0.0616900889556623,0.133303783776301,0.209096751335259,0.0271926057452006
0.259762918005438,0.49053286191741,0.0679398956358453,0.0156151952985249,0.110958055356302,0.0544847056354356
0.923506989513164,0.741332348103071,0.963383462931091,0.341471623665543,0.498965930168662,0.0316454703642852
0.312764414217941,1.11132771114455,0.11719314618939,0.127598975082044,0.0882311787892573,0.0210828108906312
0.198743940576127,0.233850234549539,0.0791266264510747,0.083635345404543,0.322087331840788,0.0249088006448698
0.27428976728696,0.0349589109884271,0.423096664761414,0.137699902841581,0.0617644497975864,0.0142995752855593
0.589169733865353,0.032040412750116,0.0164809937697357,0.133756389080174,0.0211920781648579,0.0751072976569802
0.0636957114569623,0.369363230728957,0.0270473174266841,0.436045161408918,0.0781843985128341,0.00488144197880038
1.06642101304717,0.768368775366161,0.699806049507474,0.223774232310645,0.453410199990089,0.371406902433857
0.196490255601405,0.10545646617037,0.0569806077000124,0.368847342999521,0.217289119179062,0.0346512983654364
0.0262686634526281,0.131018005346084,0.0480695130330517,0.772406727714128,1.07779421310248,0.0268256316085935
0.150756192752333,0.122289547799857,0.405270253979398,0.0500904407446221,0.133278644856272,0.0880424143355016
0.0330489020910361,0.27109806512747,0.0304762035349778,0.27633165375907,0.324417888989046,0.0501687214039603
0.311842343063003,0.27702564124322,0.0141718659167918,0.227502865703247,0.133515394029193,0.0356063722677899
0.484500113284079,0.603851889652078,0.100019929262524,0.310497398797816,0.467135598179672,0.0334021046414666
0.344404188729221,1.08983457990498,0.0199915222732569,0.380965151757222,0.777738249564111,0.0185188695870617
0.266012677850297,0.0654687947025944,0.332322620529492,0.119263520860802,0.135080472889089,0.0469255453499295
