"","Km1_CO2","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km7_PGA","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Ki18_Pi","Km18_ATP","Km18_Ru5P","Km33_NADP","Ki57","Vm2y22","Vm3y22","Vm4y22","Vm5y22","Vm6y22","Vm7_8y22","Jmaxy22","KaRac","tao_ActRubisco","Perm_CO2","BBslope","MRd"
"SSA_00034",4.61035846554183,0.0280901490855959,0.100016521605088,0.0132014348189919,0.224452052177484,6.48132316418833,0.0593462960153886,0.47943593091125,0.151104572510928,0.160867238383801,5.9680998493469,0.767953037712408,0.0504065934669682,0.0345580436914743,0.16312297954819,0.0777791751524019,0.0944341377673005,0.122214096367713,0.0983712783132201,0.0908084861393656,0.82166528631357,0.604469817080198,13.5017367427141,241.548358897341,0.169025777527141,2.99529621167737,1.72387080337307
"SSA_00035",4.57830843536182,0.0280898833588392,0.124131792447861,0.0190071219603974,0.229058737824648,6.48126866295509,0.0593447921925069,0.479442446502256,0.118397773633609,0.185473049411217,5.85002143721241,0.767949652793107,0.0505397259235735,0.0443212369962842,0.151806801328314,0.0662510904115963,0.0944343231620209,0.122214095909904,0.0983712170045657,0.0908083890785245,0.821664920759305,0.599265013866329,13.5020389802279,241.546651009149,0.169024511219149,3.00738182404269,1.70662770247013
"SSA_00038",4.46863819618997,0.0280899482617904,0.101766706436142,0.0123159658385154,0.225985097317208,6.48141444004764,0.0593444438918324,0.479436453122918,0.145884356099651,0.128323845205765,5.23842129484647,0.76792615721173,0.0503796693906237,0.0374087687902949,0.153335081653755,0.0884863669618169,0.0944340531874671,0.12221407408199,0.0983712403989052,0.0908084960318841,0.8216674275467,0.603753790451539,13.50143413041,241.550688175669,0.169026989453586,2.99763688955521,1.712506364995
"SSA_00047",4.57235132148253,0.0280899689484375,0.087678548878977,0.0146677132980281,0.222886837397702,6.48141968755073,0.0593447304617088,0.479442082423235,0.13193900462069,0.156197998859927,5.77590466139934,0.76795832015118,0.0504101048869529,0.0370801312441606,0.157925241485997,0.0809030055857267,0.0944345105325765,0.122214077770041,0.0983713092830397,0.0908084001799346,0.821666261584058,0.604124377017597,13.5018628582199,241.550450757642,0.169024235259239,2.99808786960313,1.69485142965756
"SSA_00048",4.714708415988,0.0280901781355889,0.0909696817475297,0.0165999186659864,0.224821346060932,6.48135448206574,0.0593444512301868,0.479443333122297,0.125924386028753,0.153286429429883,5.19761513301561,0.767944722910146,0.050335538382405,0.0357604001372821,0.16524743336972,0.0784198751428937,0.0944340431218517,0.122214085245822,0.0983712886710236,0.0908084842140087,0.821666474007458,0.601431972404444,13.5018921145886,241.548179105206,0.169026242264325,3.00244480933878,1.69018341680359
"SSA_00053",4.49429388779008,0.0280902834840449,0.0888381685682749,0.0160960824121286,0.226952032025554,6.48136945503423,0.059344866296125,0.479443087131371,0.15447715217935,0.148057973130137,5.53741912322134,0.767940796290877,0.0504751845321,0.0330818576905616,0.159422523683087,0.0885091846294741,0.0944342632528833,0.122214080256759,0.0983713076688741,0.0908084946699264,0.821666221009089,0.605015952995268,13.5017311678632,241.550084450558,0.169026200739759,2.99837780665925,1.71855176497986
"SSA_00054",4.56038013473336,0.0280900725174405,0.0907223207842705,0.0166832396175213,0.225389367940274,6.48135718485464,0.0593446541426546,0.479435132134006,0.183048988530425,0.138160855063365,6.45419357891347,0.767957651290001,0.0506382808283404,0.0371186505442323,0.152556909500566,0.090478972861843,0.0944345511186333,0.122214087441236,0.0983712336830162,0.0908084652985167,0.821665687020824,0.606521592833748,13.5019941317645,241.550229556969,0.169026194617076,3.0005627253824,1.714454608538
"SSA_00056",4.38092353704124,0.0280903952449309,0.0670174102693848,0.0193342076316521,0.226469211397683,6.48142210023691,0.0593448183789326,0.479432426175932,0.16164053545891,0.134948947499165,7.16054774751414,0.767967008090436,0.0508374604831307,0.0264906533300882,0.164708837356198,0.071105610730139,0.0944347950133795,0.122214089621128,0.0983714503494678,0.0908085774223839,0.821667561545733,0.609205135212403,13.501617279453,241.547031201722,0.169027530434383,2.99524109847715,1.70447038625174
"SSA_00059",4.65549763757137,0.0280904027913709,0.111699721037296,0.0149079945553194,0.227621085386005,6.4813548446139,0.0593442992904979,0.479443831294835,0.204928975107528,0.17650632084388,5.13399322541605,0.767946756817568,0.0505352684474968,0.0367733952470314,0.144408586785826,0.0908504874353656,0.0944342383144828,0.122214087980679,0.0983711894270708,0.0908084383892342,0.821666238678185,0.603475209921868,13.5017836359586,241.548984362427,0.169026215614876,3.0083700753194,1.72439520696853
"SSA_00063",4.55814786032891,0.0280902059411389,0.0822964327410833,0.0135295239555247,0.22582204806721,6.48139771569827,0.0593453823671498,0.479442036949164,0.163214997267013,0.160135568746267,5.78478437621825,0.767957660576899,0.0505195237553257,0.0356323471333847,0.160176935452964,0.0847971787155485,0.0944346400233335,0.122214081477875,0.0983713175716813,0.0908085826772038,0.821666374650638,0.606512753550425,13.5016752905349,241.550660477573,0.169025449546741,2.99691683706928,1.71607557876169
"SSA_00064",4.48639415606588,0.0280901197322892,0.113641927258404,0.0150608158869508,0.225057877409287,6.48136144104678,0.0593446032193846,0.479441961134177,0.164515077381605,0.15903498934825,6.04029704989794,0.767944645514409,0.0502939150761698,0.038776320175291,0.15558178641449,0.0808424290586375,0.0944339934100826,0.122214094418866,0.0983713300233902,0.0908084886196473,0.821665542472516,0.603809340094774,13.5020405804037,241.55186664036,0.169027144395163,3.0002880168244,1.72609426042004
"SSA_00065",4.33431827460998,0.0280903333034064,0.119785694734474,0.0124452736739537,0.225589104420635,6.48140520268791,0.0593445075225017,0.479436341962763,0.153040402658476,0.146355447084287,5.70285974632936,0.767937834067993,0.0503539471205608,0.0308604573002689,0.131167019802289,0.0885566968211414,0.0944345403484767,0.122214077714316,0.098371239316072,0.0908084404487688,0.821664578796017,0.601276680935029,13.5016915250531,241.552834816178,0.169024614458949,3.00089660257754,1.73242527261365
"SSA_00066",4.54356908673846,0.0280900005413703,0.106716239641195,0.0122517918587242,0.224119760023389,6.48158451284939,0.0593445728888963,0.479440713999088,0.189188827057752,0.200780714345298,5.75241053824724,0.767950997023527,0.0504705397735141,0.0249282539300831,0.152848745240731,0.0966778531092161,0.0944344648919004,0.1222140834865,0.0983712594907332,0.0908085310838837,0.821667859617297,0.610000858624814,13.5017186948634,241.549904376982,0.169026110548194,2.99067886262755,1.70292239683151
"SSA_00071",4.47611599747782,0.0280904788953976,0.0805440244116823,0.0103655851314802,0.221473031453464,6.48133770541438,0.0593453634003542,0.479434637137954,0.18539383007959,0.200107689365607,6.6919351590568,0.767962196783896,0.0506264938936087,0.03792226697285,0.17166249268407,0.0837753656296739,0.0944347794011418,0.122214106295084,0.0983712807368505,0.0908086098786133,0.821664026874086,0.607317090759226,13.5016520612632,241.550407605226,0.169025592800471,2.99649780325311,1.70613712704859
"SSA_00073",4.38755742917533,0.0280897367683849,0.114743027374922,0.0154696113313907,0.225587333325697,6.4813148574292,0.0593450303248403,0.479440085101228,0.160833170434938,0.182915401738221,6.63841549633353,0.767956387276226,0.0504589627465846,0.0489797102452044,0.162118745268121,0.0911374826769228,0.0944342967547087,0.122214092325539,0.0983712536693247,0.0908083921295776,0.821665307269646,0.606719485604888,13.501966325749,241.54875807665,0.169025324014337,2.98650807325593,1.73351009133533
"SSA_00078",4.33003664913674,0.0280897961767911,0.100183390298419,0.021548887395332,0.224601394687548,6.48137274308779,0.0593440926381743,0.479444469367798,0.190101283159812,0.137800785673196,6.43199167003467,0.767942643473101,0.0504076770620719,0.0398655822116815,0.169617774726143,0.0923605101550676,0.0944341803315165,0.122214089885435,0.0983711949308483,0.0908083995726153,0.8216671730372,0.605594603439782,13.5017820718877,241.547154761621,0.169026429647221,2.98642750349022,1.70337876738368
"SSA_00081",4.58348520131279,0.0280896102888016,0.10749590652958,0.0100077935695114,0.223925881459189,6.48132483271242,0.0593455696328836,0.479431804124367,0.16657210223895,0.199802138000909,6.33448253166866,0.767951953908115,0.0505793583811253,0.0378859613790964,0.170666212987455,0.0832547130689258,0.0944342928435091,0.122214090180966,0.0983712360415096,0.0908084830321241,0.821666209407403,0.606628559727558,13.5018470582583,241.55045971642,0.16902614965646,2.99730672486239,1.72658275112368
"SSA_00082",4.72682372367515,0.0280897465362221,0.0830078864236961,0.0156280720536259,0.226863778857266,6.48138025453814,0.0593448093867805,0.479441549446245,0.119688181592259,0.133937433676819,7.12047011533718,0.767944976554353,0.0505261871129296,0.0302146291674611,0.170418237637088,0.0854616323329886,0.0944343995151699,0.122214102244759,0.0983712894636295,0.0908084028224457,0.821667612541713,0.604276087924156,13.5018554952113,241.548001949032,0.169025201163341,3.00431411882967,1.7143674731927
"SSA_00083",4.43246027780485,0.0280898180065133,0.083996591768674,0.0165797675880477,0.222850193008673,6.48141367712805,0.0593449769345115,0.479445905753508,0.181063403476437,0.149719406137033,6.33595857668591,0.767950777329481,0.0505880103214598,0.0259246617040822,0.161106925564502,0.084900814262258,0.0944343879669911,0.122214092634649,0.0983713006498598,0.0908083802737415,0.821668056061123,0.604024859955614,13.5017607426583,241.547414135332,0.169023200737739,2.99949069471749,1.7080118525825
"SSA_00085",4.56846635195111,0.0280905213396338,0.107615129972669,0.0152990410289177,0.22480790601713,6.48139000329394,0.059344691193906,0.479436366785998,0.134248934900153,0.184574112221376,6.27943575082729,0.767952635472498,0.0503987579128661,0.0301075887362021,0.150402464380743,0.0806845275365284,0.0944345315666708,0.122214094485975,0.0983713611717826,0.0908085204544336,0.821664685143193,0.604392885532616,13.5018406060573,241.553705239665,0.169026643655574,3.00798580558215,1.71841307160647
"SSA_00086",4.4333263340714,0.0280903462497193,0.101971979689876,0.017108522637146,0.227212354486262,6.48137393244525,0.0593452077612995,0.479442187197486,0.1404127288193,0.139817572992437,6.33349974423531,0.767952749495088,0.050434187327522,0.0353094661941853,0.169584555813936,0.0842811639137755,0.0944342193473991,0.122214093905192,0.098371415490623,0.0908084362921158,0.821667841683962,0.605657514863496,13.5018830441387,241.547886603617,0.169025885379914,3.00089008237071,1.70972732129379
"SSA_00088",4.48980240844958,0.0280900499034912,0.115786188806544,0.0132001634962484,0.222563952825263,6.48138323816167,0.0593454124647455,0.479431481520514,0.191195082086862,0.158923444029735,6.02657703749987,0.767951381600306,0.0505636310530261,0.0402473748208198,0.178517623926249,0.0800490529126972,0.0944337557692927,0.12221410117624,0.0983712051882684,0.0908083883692205,0.821667803941281,0.604646316785278,13.5016469226579,241.549942757719,0.169027743743686,2.99548525697368,1.67949738425662
"SSA_00089",4.38035094986261,0.0280898203563591,0.0692710733062312,0.0136154043046251,0.224825815695387,6.48133544897919,0.0593447823380988,0.479435156984313,0.162570116846377,0.149928724732831,7.01201064208944,0.767940342898468,0.050378291650454,0.0387161012607559,0.166501439199308,0.0877003295757134,0.0944345776278264,0.122214080077358,0.098371308363822,0.0908083171436345,0.821666676604979,0.605343488126363,13.5016742647816,241.550297590083,0.169024924718545,2.9877476161885,1.72727678095001
"SSA_00090",4.45736345332859,0.028090650827822,0.0999337088366872,0.0142165912304057,0.226457308329721,6.48144182353955,0.0593445739216744,0.479439953103525,0.157273764229642,0.177982476942658,6.14752739806545,0.767950492507069,0.0504041786746095,0.031383446911243,0.155074193550869,0.0841606437612389,0.0944346401954796,0.122214083181166,0.098371385285588,0.0908084949712596,0.821665925108643,0.605588464113368,13.5018158759228,241.55153841461,0.169026294427051,3.00091503049123,1.73221898283736
"SSA_00092",4.49517939439759,0.0280899572701693,0.0951819521167125,0.0162970168374636,0.226724565128025,6.48136281532725,0.0593449939304656,0.479429270970524,0.150755227359985,0.149980788485256,6.31838382370083,0.767952967162201,0.0503301585051051,0.0260914467599016,0.173266657154533,0.0855494129293883,0.0944339363188578,0.122214083884461,0.0983713297674122,0.0908085308204738,0.821667448963658,0.606968209116732,13.5021285563963,241.550849711787,0.16902882204129,2.9920781208501,1.73103626069006
"SSA_00094",4.41708487312131,0.0280900246419228,0.126866929618089,0.0171421865551724,0.227085541275548,6.48129570348134,0.0593458490528873,0.479442940691449,0.152181694350057,0.164462742334798,6.44427886254446,0.76794719510803,0.0505457525679747,0.0301586973196164,0.178213155473675,0.0830304496558838,0.094434504621073,0.122214100424464,0.0983712435943963,0.0908084673668719,0.821665398003937,0.605964481652234,13.501875636901,241.548706638818,0.169022531153958,2.9986305015329,1.72670952447939
"SSA_00095",4.84468195171158,0.0280905378883056,0.0612185658879387,0.0146576674207627,0.225725168853133,6.4814776063811,0.0593448945891731,0.479438100544236,0.169415497345508,0.152757501861248,5.29879127343043,0.767956528134037,0.0505204282792753,0.0273066195766387,0.148049100588938,0.0815586222565707,0.0944348941919407,0.122214088296614,0.0983713897855926,0.0908086663222541,0.82166601857111,0.604319102444042,13.5015879199969,241.554164888425,0.169026929122653,3.00694719836559,1.71124608105633
"SSA_00098",4.61627993078931,0.028089920359172,0.112008951139619,0.0108160285935145,0.225015295765092,6.48154531178625,0.0593453449229673,0.479444851490345,0.192772059263058,0.14232851573663,6.62610189756295,0.767946465164656,0.0504009553094707,0.0356295099220169,0.172498667915102,0.0853102486641199,0.0944337828123557,0.122214091822771,0.0983713097588541,0.0908082969769373,0.821668733476433,0.599492898367541,13.5019678080698,241.547690914788,0.169025068263857,2.99917882453293,1.68968380127144
"SSA_00100",4.60583278162247,0.0280900853716945,0.112413070835649,0.0144321474265917,0.225956787014417,6.48145125938983,0.0593455068366815,0.479442462010629,0.185032693969318,0.150104306791152,6.30346377959922,0.767951231467753,0.0504210949834193,0.0319978381222175,0.154342346604768,0.0884052602718501,0.094434299821057,0.122214091815833,0.0983712731742293,0.0908084476137438,0.821666275885791,0.600436427297987,13.5019473681842,241.549848193698,0.169025497905245,2.99968200330265,1.72184709043014
"SSA_00101",4.4373813341327,0.0280899001185784,0.126680906089098,0.0189369793455492,0.227313364412024,6.481307735254,0.0593452721869218,0.479439196264565,0.123443215749445,0.198197981608248,6.62339598283733,0.7679433850448,0.050648699483255,0.0457819334317943,0.166901244823935,0.0760421822246836,0.0944345010124852,0.122214090423427,0.0983712903788796,0.09080844200852,0.821665132942203,0.607223476955848,13.5019416214792,241.544920105205,0.16902501799038,2.99694911412414,1.72303536496847
"SSA_00104",4.66737667101454,0.0280904901839189,0.0901536736440064,0.00959377575124217,0.223934098512632,6.48142125036053,0.0593450436427138,0.479446331936248,0.166472355526964,0.131307789907125,5.48550369655923,0.767936941054979,0.050530369467504,0.0344163993932556,0.149655468638323,0.0935831523288678,0.0944341560041265,0.122214071459488,0.0983712976324629,0.0908083204217359,0.821666229198522,0.604140024646719,13.5017600609587,241.547820764905,0.169026682926804,3.00067334260028,1.7125498442151
"SSA_00106",4.47367019565521,0.0280903955222294,0.0896230628701225,0.0144484273923303,0.224590375490003,6.48135996233885,0.0593447530626,0.479435743672731,0.186430797180888,0.163472939299829,5.75629087529053,0.76794574305606,0.0505127678753056,0.0359773809712393,0.15514178734905,0.0869172006286875,0.0944346031406596,0.122214086490663,0.0983712755732114,0.090808510270057,0.821666130581339,0.607064434699256,13.5017554487854,241.551911524449,0.16902598021146,3.00061175709265,1.71323277983673
"SSA_00107",4.66765834299623,0.0280901585715453,0.0973457774578504,0.0122231843686562,0.224606893330262,6.48138374435318,0.0593450060384171,0.479444122270961,0.155524812465406,0.157257444265316,6.34980681193488,0.767956666469879,0.0504396293325177,0.0311389223115677,0.150215858121294,0.0880532792265762,0.0944342481241878,0.122214107869591,0.0983713003120709,0.0908084917480312,0.821667202586273,0.603589229985085,13.5017662036145,241.550017040668,0.169026733987514,3.00676998193965,1.71529218468617
"SSA_00112",4.55310734096597,0.0280904198486529,0.109914298059933,0.0114690032273722,0.223131879321468,6.48142553120183,0.0593446281712503,0.479442255946626,0.195299343926725,0.165001605540228,6.39196612431492,0.767947098725078,0.0504125331694859,0.0295178696445767,0.162404368408881,0.0897651147818307,0.0944340656425387,0.122214097167478,0.0983713086997891,0.0908084560599176,0.821666968207979,0.603189011265107,13.5018087980274,241.550706197274,0.169027183683253,2.99846699617258,1.70874821800673
"SSA_00117",4.26784531900084,0.0280901432489749,0.0985726730373686,0.0147861486510697,0.224743939248336,6.48147921600228,0.0593451286751001,0.479438602981709,0.179503504864708,0.171963232242187,7.34663409575692,0.767943766217179,0.0505394974433134,0.0352706440867924,0.180415891249601,0.0750844906894164,0.0944338914973409,0.122214089271002,0.0983712917481468,0.0908084709030115,0.821668831786644,0.603738668397783,13.501868583624,241.548665607053,0.169024866592014,2.98524418878981,1.70921177510344
"SSA_00118",4.53215852289293,0.0280899101204578,0.0991439419898324,0.011771638220053,0.221872630640776,6.48136633771452,0.0593455182514096,0.479441995240833,0.140476636642296,0.151453576486011,6.49013232933385,0.767959315573746,0.0503297552957146,0.0408038401381285,0.170708948752484,0.0880103678344112,0.0944342819159512,0.122214076471655,0.0983712457002048,0.0908083914397269,0.821664510155597,0.600952736701568,13.5018052346716,241.55063324822,0.169023876502909,2.99068692047965,1.72743439662073
"SSA_00120",4.29955361213479,0.0280900171493406,0.0707901879461665,0.0106578947451141,0.224130389645076,6.48130736338542,0.0593448739271095,0.479437225675934,0.139764466431108,0.174404185372677,6.29729337728682,0.767943952150874,0.0506429104369087,0.042445623106108,0.148857212718704,0.082896687886418,0.0944348253143706,0.12221407503373,0.0983713119002989,0.0908084671441193,0.821666558081386,0.613491363112319,13.5014942488111,241.552837127716,0.169024169270547,2.9958613578168,1.72673705397805
"SSA_00124",4.20494519722039,0.028089620995944,0.0948518151170972,0.0171930646967626,0.22186097183148,6.48124777315063,0.059346479662853,0.479430494378331,0.155197199009228,0.166797723104664,10.841840194574,0.767964496968236,0.050673399834567,0.0425546152211878,0.246729344207567,0.0800299455908051,0.0944336503048729,0.122214116023022,0.0983712528282593,0.0908083574868324,0.821664897758833,0.603227509700782,13.5016770643809,241.550025214128,0.169021350934524,2.97426431844726,1.69182373764105
"SSA_00125",4.32076143639928,0.0280903330315969,0.0977678211872713,0.0169598019772803,0.224659372691866,6.48133439543426,0.0593448998534304,0.479444288866741,0.156870697061782,0.145105704780046,6.71723796000974,0.76795230060669,0.0505273961034006,0.0378029144323547,0.144052052095282,0.082585454287277,0.0944343503243578,0.122214088550543,0.0983714006317676,0.0908086095328394,0.821665687483144,0.607679111183652,13.5015727582889,241.548947016866,0.169028072883355,2.99326388415284,1.71701883302066
"SSA_00127",4.42569274838676,0.0280898190698413,0.0690796826317871,0.0148325349914855,0.226941070157136,6.48123776879892,0.0593433984122201,0.479439504865879,0.161235629874969,0.165098188180405,7.24273730122918,0.767955094153586,0.0504685268334191,0.0306227098039345,0.165160967891159,0.0902158115034323,0.0944346769748746,0.12221409192121,0.0983713358890731,0.090808461610113,0.821667543620301,0.608200351824158,13.5020885621546,241.55181770474,0.169022492725382,2.98303358260226,1.72608008624241
"SSA_00129",4.30896786934196,0.0280905363253401,0.102160024722266,0.0173097942405912,0.224454658845395,6.48144244914347,0.0593442633406397,0.479439715240753,0.195660679325507,0.158612097096923,6.74795243875704,0.767949189962348,0.050422584515522,0.0345683618103991,0.168978536002778,0.0934011785710556,0.0944343717021266,0.122214086907591,0.0983713305873325,0.0908083635019621,0.821666610463545,0.60198838995955,13.5016921379324,241.552814127195,0.169027082005783,2.99141956944078,1.69058484253176
"SSA_00131",4.47034843594729,0.0280902728836244,0.110611852930227,0.0101418880038703,0.220815543196879,6.4814711428725,0.0593451625291797,0.479440277480416,0.156631431418524,0.156819460948987,6.0809154705758,0.767954064546023,0.0504561962514483,0.0398741487909159,0.182495467579128,0.0818021798807313,0.0944340956508704,0.122214076437085,0.0983712194452023,0.0908084958937582,0.821666496935404,0.601451602822354,13.501800305665,241.548443054897,0.169025763855275,2.99304171602144,1.69562165576508
"SSA_00133",4.48185513388684,0.0280899965965365,0.0969996281842899,0.0150675014020656,0.223227862922078,6.48145963969424,0.0593453842582304,0.479432208315487,0.129750068105843,0.154891160412058,7.14483157737373,0.767960130409316,0.0505155118100589,0.0272204906489718,0.170931439981842,0.0781168735601612,0.0944341922538745,0.122214090729899,0.0983713027986854,0.0908083300940064,0.821666816523106,0.595466138660235,13.5018514175757,241.5512214349,0.169025497454646,2.99213925291331,1.68574491153036
"SSA_00134",4.35165027447148,0.0280901956520515,0.097805947091088,0.0192798163138471,0.224711633291181,6.48139055869752,0.0593444143280072,0.479430802198891,0.186378947687681,0.204964679417305,7.93295369529899,0.767966955718911,0.0503944971515434,0.0300710550083823,0.177488106162604,0.0801121782450971,0.0944345965904466,0.122214104222191,0.0983713460922035,0.0908084358379118,0.821665496561228,0.603111347000979,13.5020337246475,241.552600311206,0.169024317520602,2.99394637190819,1.73030048204804
"SSA_00142",4.58235981583089,0.028090001108445,0.119319789014771,0.0139555191391982,0.226833700387911,6.48146853980656,0.0593438927435362,0.479441732804076,0.186116566939284,0.211661191775341,6.64678934261019,0.767945841560435,0.0503941167052543,0.0358264817931123,0.148929797884445,0.0985101730168421,0.0944344312088447,0.122214084912585,0.0983712810015867,0.0908083444620443,0.821666091764719,0.606124948321328,13.5021295911635,241.550971146082,0.169025453716411,2.98474912916654,1.74509384624019
"SSA_00144",4.61973777525697,0.028090067634003,0.0697964426569313,0.0171673725301657,0.22651907254081,6.48119499474081,0.0593450210737526,0.479441881758793,0.103315959354467,0.159104135725653,5.33728972927865,0.767941973706675,0.0504648450367635,0.0313078214116455,0.150530466646671,0.0766756916801198,0.0944342052099799,0.122214079780584,0.0983714312628481,0.0908085309511576,0.821666664385838,0.61082020754703,13.5016488651337,241.547062150613,0.169028666746421,2.99577367202024,1.6978543109566
"SSA_00147",4.71563929652554,0.0280900371837236,0.0700751432063416,0.0197792321757724,0.225170220129359,6.48131813312611,0.0593455834562013,0.479435994466693,0.129449718827874,0.182046889618365,5.92100055087204,0.767943297554364,0.0506129188415709,0.0373001744496404,0.158306462397554,0.089213762470937,0.0944340338593549,0.122214089907857,0.098371313648387,0.090808424022616,0.821665014102391,0.601394292616491,13.501935476712,241.551302509526,0.169025895482721,2.99169586844626,1.72876888792745
"SSA_00148",4.38481219457715,0.0280900034717337,0.101400375130365,0.016329129511062,0.226928678436727,6.48146688935299,0.0593440099456082,0.479442830257311,0.20160597589369,0.188667665433373,6.77698287009774,0.767945604423054,0.0503611082391284,0.0294868148874774,0.168449089790835,0.0886631594650672,0.094434163988037,0.122214074309623,0.0983712595100126,0.0908083993734037,0.821667940889971,0.606325702889597,13.5019790308599,241.549488778153,0.169025778741744,2.98899278524432,1.74267215965815
"SSA_00149",4.42636845520461,0.028090146452551,0.0867711800619361,0.015427871628324,0.227867020522223,6.48139926805554,0.0593434059006045,0.479436397207649,0.189565344569768,0.187535737547187,6.50683894743107,0.767946511966768,0.0505343595312843,0.0348710112910873,0.155273325224941,0.0829999975588598,0.0944345028290612,0.122214071045397,0.0983713275195778,0.0908084069371223,0.821668136843536,0.605966468216104,13.5020263758365,241.550455196499,0.169024041068061,2.99547000865242,1.71984628037014
