"","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km7_PGA","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Km18_Ru5P","Ki57","Vm6y22","Jmaxy22","KaRac","tao_ActRubisco","Perm_CO2","BBslope","MRd","Vm6y23","Jmaxy23"
"SSA_00022",0.0522006923202398,0.151558959679641,0.0256414789382518,0.221419842303059,4.86080517285719,0.0491368735647771,0.420193581778877,0.254754996057647,0.138873867090696,0.0535999820748558,0.187868194616631,0.0637119224255228,0.828290553459376,17.27894514493,246.108906082289,0.125622495897396,2.80431417250639,1.19700057538805,0.0640721597619543,0.534231351004153
"SSA_00023",0.0429003415023671,0.180774314242463,0.0256501240163827,0.195412312021906,4.08594009561279,0.0646965746954596,0.54012801145308,0.273989871878983,0.119212872809509,0.0508404849674699,0.214427146785875,0.0722351530059511,0.678593444822778,19.197730822016,193.006753285615,0.160621284879431,2.80384810377483,1.2179281280023,0.0650146083521008,0.707964914376848
"SSA_00025",0.0490618706639454,0.165843199111824,0.0254670467592457,0.218693942963978,4.92036213438204,0.0588293412705016,0.385515889021796,0.248701005784335,0.12569962035336,0.053608014052941,0.197809324735001,0.0687604751134409,0.82618318953217,16.7404083037388,265.83386967021,0.127614271326051,2.90862036670815,1.3024964419999,0.0665854782765259,0.549729649524873
"SSA_00026",0.049721331760022,0.182730128712995,0.0240077557720091,0.201256650614341,4.67630684549955,0.0503484013588476,0.525692954247197,0.214487397481732,0.118163838706983,0.0662971333413301,0.213854039726439,0.0792779846374729,0.645109557472063,19.8316849783219,216.466489103322,0.119581899655662,2.65171621306528,1.16507951282933,0.0656769204026578,0.666936355797795
"SSA_00027",0.0599636581239405,0.138933816490142,0.0245938797790008,0.184617538413451,4.98051912614385,0.0424224116459665,0.448606842051715,0.25654101122093,0.139246697957034,0.047721291295334,0.227465058341798,0.069318184424493,0.757395026436834,19.709602809668,248.00620047463,0.132857555242724,2.74637331745017,1.40553476935645,0.0695706524415673,0.579938272533707
"SSA_00028",0.0538698261659678,0.15738879501008,0.0241458694710132,0.218078063329081,4.89785378628861,0.0558189222950998,0.579537278880081,0.27016038731034,0.105632504972744,0.0577822121318788,0.268593702080554,0.0714919228317878,0.640205807441672,16.5439159835016,218.09658367823,0.137429780787335,2.70756081298663,1.14531368903622,0.062254412382919,0.703270107343003
"SSA_00029",0.0450783944411958,0.17802359342586,0.0237672946462986,0.263367643434209,4.92469934786383,0.0675465696731719,0.557218516363666,0.25865483124343,0.131689501264582,0.0592137118333117,0.233675045550217,0.0669620525775844,0.840851277338991,15.1662846049107,251.605970424213,0.122143645097436,2.73990075340111,1.2297974069175,0.0767687688696268,0.625043068886097
"SSA_00030",0.0553496209757034,0.160199375899668,0.0216050924627979,0.24740648073318,5.36465288979747,0.0583890326837329,0.660135169639427,0.236351120875438,0.117222440407453,0.0561141182528673,0.227490162535768,0.064412328172813,0.882927830088062,19.4937935822794,211.233113388493,0.110046604162671,2.84006471544683,1.44982647922713,0.0694640178196236,0.418032161669656
"SSA_00031",0.0508974059754956,0.167458613897921,0.020942381425483,0.202702240285742,4.59259482477106,0.0590695323838854,0.548787135767016,0.242301083675911,0.0841192917417488,0.0586334855200288,0.204357791087035,0.0751413244437029,0.720508152538251,16.2414595524242,197.813250746761,0.123488188611102,2.83411876659692,1.30047615930034,0.0751377688864692,0.557766442244212
"SSA_00034",0.0462588350026303,0.167085844450093,0.0217063449822916,0.213392658877689,4.65806631437871,0.0535335347590845,0.463512886665723,0.27800290632314,0.0813247989123295,0.0526070733739149,0.216158975694616,0.0690432479035569,0.973695681544512,14.9453268701127,241.83388279547,0.139171824530892,2.79029290414761,1.09686887237885,0.0729130503028989,0.678234323671237
"SSA_00035",0.0542623251263668,0.185832113840401,0.0196919141464705,0.204657178663407,3.89273701953544,0.0376037127573892,0.511248481156478,0.25289015618994,0.0520099344956746,0.0512981042555019,0.28087052804857,0.0692170647969633,0.739444679351274,17.0845652825771,226.722057015751,0.143578361683065,2.94721856964606,1.2296386454375,0.0575637433022071,0.784095620681546
"SSA_00036",0.0533475156479836,0.123102042190345,0.0242379671060123,0.278825216022571,4.29524198057307,0.070301672176962,0.59416255975903,0.199938030590892,0.127766574093597,0.0564849995671574,0.218363367582329,0.0701278559267921,1.08150113555126,15.2749913605634,209.373173402159,0.133345326508592,2.67369124185902,1.35910486357878,0.0742651425647584,0.590370219528946
"SSA_00037",0.0514392499313912,0.177748846574615,0.0255042444548595,0.297219699790153,4.67251246064348,0.0621963617451516,0.557194228294216,0.307153294185536,0.117653469035577,0.042001474357452,0.191627578643717,0.0711012106494443,0.774763776508748,16.5356928133232,212.833622935483,0.127420043475364,2.88566646624584,1.05246672174009,0.0800943997562649,0.541426786367068
"SSA_00039",0.0540824257817685,0.174897768315399,0.0251928491417563,0.293150407386329,4.30014222809519,0.0572704637670843,0.608717715524676,0.261718783868718,0.0827546799850431,0.0560459987518058,0.183969767521119,0.0668624491798859,0.848566129663138,17.8370479354865,215.028174407477,0.116638202952856,2.95907770590067,1.09812697647826,0.083141400448332,0.574052356731347
"SSA_00040",0.0594778077249859,0.195798601377296,0.022581183715604,0.260697334611773,5.42680246471572,0.063051276701874,0.670752706039569,0.148466596699965,0.0898078878353275,0.0587433095416195,0.209875954136871,0.0692714922594903,0.960524741343671,14.587591520388,238.454503159194,0.0962600379631781,3.03887028461906,0.994824617441023,0.0731690235733696,0.547970607850993
"SSA_00042",0.0512950216601297,0.190509115257133,0.0240724035049708,0.256598364497454,4.6060106130339,0.0612862730877044,0.577201963463864,0.336697945438017,0.122388177370514,0.0480555144656598,0.251731089372884,0.0641542836093227,0.8316550188825,19.103777133555,196.567944782504,0.119711132953401,2.84627505483132,1.30992351900621,0.0727084768396114,0.673548885171542
"SSA_00043",0.0481659258131014,0.22196161537563,0.0213676546008377,0.251475173453888,4.96532521981538,0.0567981044952822,0.518022709129513,0.265076110602769,0.134325449274302,0.044231311276971,0.232569026024952,0.0622345734362273,0.852780722351984,18.3741116972463,230.537825012974,0.124219089599095,2.85688725187902,1.19894661889532,0.0647826185980813,0.508078764711309
"SSA_00044",0.0518858336444373,0.181350283457536,0.0251894719460208,0.257603178258138,5.21511835294483,0.0512669107992201,0.56564364068291,0.199667103839543,0.101243134593859,0.0552231239452318,0.194949785860646,0.0784246559191009,0.912740845243203,16.7151972668525,206.102322971309,0.110458193566267,2.73658977999247,1.15914016277845,0.0825729667252668,0.650794940721632
"SSA_00045",0.0453524760780141,0.176094732905086,0.0217409607511923,0.230728651383316,4.81779668591328,0.0638763299232938,0.611136132056843,0.268678439820836,0.141244314907866,0.0404147108572007,0.226975139279368,0.0591957869964622,0.730110123862657,18.0940425906055,236.707214242269,0.118326812791378,2.81174210254015,1.22221605767874,0.0611735308404384,0.664793698485324
"SSA_00046",0.0511570711323499,0.192533548253162,0.0211992010136444,0.277306492839413,5.22243926971358,0.0571502875793878,0.617541373419648,0.247044336015235,0.136264177613095,0.0476308142013839,0.199743884822321,0.0654664308156577,0.938197190345096,16.7549509882326,206.228590901642,0.126406701873968,2.86517593513003,1.16208815473378,0.0750356756785613,0.641901712283395
"SSA_00047",0.0541497099068685,0.189490254865891,0.0250734325642004,0.247009934113545,5.71333083357821,0.0507344773160136,0.478602472061396,0.192363404039711,0.128724753813089,0.0678480106275565,0.193426620594596,0.0755794011639422,0.769156528222911,13.4035216521555,260.550658444347,0.0962045540580212,2.9090239772954,1.11612285087469,0.0717838263096793,0.572201989227779
"SSA_00048",0.0602222798479985,0.168033033920164,0.0256070029050719,0.296937594127598,5.6564511545974,0.0534060140045516,0.515474432307721,0.232975789992592,0.13176561468571,0.0576306842591088,0.240026218345349,0.0697813428443292,0.837383199988946,16.8936385724406,255.492915703141,0.103414633317706,2.87300775610696,1.12010651930538,0.0661350063060765,0.561450136590609
"SSA_00049",0.0627683500848359,0.177974847348322,0.019812949000517,0.221950053863769,5.40100972622389,0.0534449594587038,0.497070412580669,0.217437553136546,0.117264726750594,0.0606803187791547,0.19775004974935,0.0532898550095407,0.673207653540913,13.0244496298478,227.964363635203,0.14869564591391,2.99706089923725,1.08025728378766,0.0714268922508234,0.381969031190758
"SSA_00051",0.0434099870144448,0.186180925193075,0.0275418360750611,0.275556797182106,4.25435805868885,0.0793257754978979,0.495339225832697,0.324769982274023,0.123230361832842,0.0554595508448535,0.248643770244878,0.066805974452307,0.936291902756075,17.17358848341,234.900073857103,0.139644585843931,2.89012695968935,1.22466026925735,0.072572880875824,0.673647213565152
"SSA_00052",0.0489763486169833,0.170912752143065,0.0242701028022046,0.301359375261764,4.93754608377303,0.0627565274539101,0.592253050904713,0.266137515167881,0.0898145958563758,0.0464672583532201,0.191178420212754,0.0695742220229795,0.774190599721006,18.2386200096419,207.214397596336,0.131805587784499,2.90560141356171,1.10212867178219,0.0682747700925149,0.51512505325524
"SSA_00053",0.0494208079445008,0.172481580073123,0.023050118295956,0.236506973296167,4.72416890172908,0.0464728914942461,0.499922203732516,0.243292207419621,0.144056179912374,0.0533043070838632,0.197805530117677,0.067134865598028,0.847810335013137,16.9771410969359,247.738923677525,0.133915478264442,2.89322207324076,1.24889986699304,0.0658513231778687,0.584226468545553
"SSA_00054",0.0567851379770127,0.193697095415804,0.0243911999693783,0.215722209834232,4.47832840342055,0.0653310118318164,0.609739450205169,0.20474361511804,0.155220754321531,0.0584699970071448,0.189015974771905,0.0757578309263707,0.832124623736794,19.4050058261596,217.113746782776,0.101128757419454,2.88362290179388,1.45487336974545,0.0727817971929395,0.792060061641774
"SSA_00055",0.0477217642473465,0.162405611046879,0.0302924974440812,0.240698415064575,4.28761997816445,0.065500558328153,0.530202377421111,0.299128169666588,0.136784986501024,0.0578687124041158,0.15646624772291,0.0795603255507515,0.778871015199404,17.3874496493196,243.069260607982,0.141182932944475,2.9133354949434,1.46196299263219,0.0761857034687901,0.768786855747275
"SSA_00056",0.062394441682308,0.159220928859276,0.025163851505265,0.180300098520869,5.38678981599478,0.0540822750830578,0.41159580007587,0.223922259863809,0.103550833302085,0.0581120883800313,0.158435471609902,0.0688515062164905,0.895284115645488,18.8896326824009,207.650085176597,0.0780621754641374,3.06639299996056,1.40758585657321,0.0777379528106883,0.534492040005396
"SSA_00057",0.0515049478893691,0.156255225068775,0.0226150376618895,0.228947802013988,4.42293797536598,0.0489442101455721,0.665891311482266,0.276130613998152,0.0750435135729032,0.0648541386360249,0.243722622860799,0.0720015479625383,0.677201353362872,17.0698282241912,176.634138185975,0.162518323211025,2.77589016243451,1.10191685969612,0.0606026052873707,0.816022132851933
"SSA_00058",0.0403283719002098,0.160332268157185,0.018504902915252,0.151853027985604,3.76489286229129,0.0384603595189439,0.34394861267499,0.231022853233437,0.0780819889624686,0.0489873036995788,0.230348679679232,0.0685348880905262,0.548306532123199,12.7237952054841,284.254935504906,0.12791751396665,2.87936471673108,1.21243347641251,0.0593460582516641,0.654399189116221
"SSA_00059",0.0490461715136716,0.175985457468559,0.0200502407795166,0.233231659291279,4.35103741998312,0.0539504822991934,0.488528492520529,0.260598184379342,0.119483133459508,0.0544628101895938,0.256035963974631,0.0531302619123016,0.96394067022823,16.1365191203793,237.580388391767,0.154243268537852,2.80625482995581,1.43628021843154,0.0820640800556256,0.569042947066993
"SSA_00060",0.0502887747443744,0.201214964194037,0.0261519065056125,0.189136532775496,2.94405262569339,0.0504393307511144,0.523137591740352,0.25808692834854,0.072818827644464,0.0442254467483715,0.271962771810617,0.0619168340131001,0.819102389338921,14.3067046535977,283.78535833531,0.117610900705137,2.94143971198048,1.15196876355797,0.0582750056181583,0.546821526597588
"SSA_00061",0.0475034287100011,0.199396666595375,0.0279335845540403,0.231616776471203,4.57898214278704,0.0546718407300043,0.596740553551717,0.185285325000294,0.127645862571197,0.0522530722865348,0.211664721905545,0.0801620129834173,0.642298666316845,16.7320936790672,191.58226794496,0.119651669981346,2.65092836700973,1.06217078958345,0.0695539382770448,0.54160946366015
"SSA_00063",0.0467446156298509,0.171333840793062,0.0252728491301389,0.224823918312303,5.38000185677169,0.0487449652011584,0.514916149993986,0.248826717621963,0.131624848828671,0.0572244578182788,0.180319102617032,0.0773221627315374,0.817753377110678,18.890151275069,233.232483980274,0.101161118583912,2.7907754194852,1.23465890392143,0.0731680541897105,0.584849972555191
"SSA_00064",0.0516441000221977,0.218310187882319,0.0230005405183515,0.176624516106322,4.20586447846893,0.0577899940591267,0.613517909259535,0.229630422436104,0.0946503691072318,0.063417540750276,0.252827883683111,0.0680269586174183,0.758412951821536,14.2936222874321,215.140155505314,0.12807335848095,3.0239527939216,1.27245531456696,0.0670308472694296,0.750059478121257
"SSA_00065",0.052471270067917,0.166304320618835,0.0265483606058205,0.251369968746708,4.08376178234082,0.0420890067989668,0.36134573790278,0.252310836738319,0.0874756589186693,0.0538545116210619,0.139674112879506,0.0739578342950065,0.73954278571629,15.6533192340698,239.357744339248,0.119391468597455,2.90976335932833,1.15187031872788,0.0636198959134095,0.47258108235503
"SSA_00066",0.0459187212885163,0.134725709480407,0.0210799866410596,0.235486604809276,5.55123353773343,0.0566646558585682,0.503987882343248,0.487019665055971,0.116562548348287,0.0418584910391357,0.197173234524407,0.0631520462755145,0.943721945029173,23.7748761557348,231.067195839679,0.115966847916734,2.75375561848432,1.17247072926527,0.0799254805562726,0.372300945314103
"SSA_00071",0.0559908291249176,0.158566884986492,0.0199342145527252,0.199549422962397,4.65249051986321,0.0549212679111736,0.53480135989394,0.261424931149441,0.102163078051216,0.0595903683586955,0.229428283700037,0.0738913750809835,0.700522824847201,18.3228523836663,226.090754483389,0.113982138266523,2.8058497074899,1.30818687515633,0.0671603991396416,0.57054306390952
"SSA_00072",0.0548478831939093,0.140281978266598,0.0207238330093834,0.17717324888209,4.72763710492618,0.0496597484976327,0.431831177695835,0.238909649118281,0.115988271257025,0.0588152428585509,0.184984477643388,0.0724538659417038,0.894317581876642,16.4982316879667,188.739856184514,0.114657807152315,2.76797152813276,0.952954649838854,0.0699916911572966,0.657958655532073
"SSA_00073",0.0548952393905211,0.162056382541214,0.0234002028424248,0.233048680237082,4.66941121454234,0.0546450779815526,0.448178700195724,0.297124535198747,0.137949413129989,0.057836673878161,0.176159652403082,0.061153995802045,0.812642539237506,15.8049212009796,214.077171004898,0.107706725754446,2.79582130948147,1.37368364893897,0.0613884214531317,0.631134406813004
"SSA_00076",0.0595592007810564,0.123016428374296,0.0221089040500645,0.298147127768308,4.17609043739308,0.0602121780403146,0.483808745974288,0.320412301246879,0.125910997209587,0.0631780487883595,0.173735802149778,0.062342176612661,0.802038118854494,15.7201560843332,218.362461811885,0.134526862887073,2.83280561740734,1.19174057993987,0.0728909052461501,0.616113095167402
"SSA_00077",0.0472609262426894,0.199704408222738,0.0207417754868733,0.253911521814202,4.96876490290686,0.0633332608643165,0.523358960326182,0.229074044100482,0.123509306372372,0.0565261550969826,0.21922834611748,0.0658366732581145,0.870965484017398,19.2774203241041,226.155860801328,0.121447875323979,2.83908362155934,1.30661986808931,0.0681487344266271,0.592437846358849
"SSA_00078",0.0524318502979605,0.157734780179339,0.0273919966864044,0.319165132615109,5.44824722538705,0.0493612034324218,0.744289001165768,0.234594245150392,0.165357000729117,0.0510195507600167,0.1848847969856,0.0648735383711916,0.76592228602239,20.2480718946301,232.608280997868,0.148469695871202,2.62912091854848,1.37536260486301,0.0671350725121401,0.74745971333074
"SSA_00081",0.0397906481083537,0.209695795096006,0.0238738753139749,0.252639412195335,5.37181860155042,0.0723208154122965,0.532016301570111,0.302620393778821,0.109375422370134,0.0493089843789499,0.180383488423646,0.0707065581513348,0.72065332306771,19.3517775118454,218.429934529411,0.113872539055875,2.8518716432711,1.19248652017033,0.0723872504688837,0.535576895340845
"SSA_00082",0.0604206082352629,0.145596430033824,0.0233926542647552,0.250897061363527,3.96923747667882,0.0717028189513275,0.661786697370484,0.229952953597636,0.136203747531276,0.0509800399525782,0.246558410955107,0.0605432323307299,1.01405179214777,15.8119988881435,206.036532005804,0.117159555683909,2.90380462663514,1.24657318834203,0.0668627493921659,0.776236972107138
"SSA_00083",0.0563243913615661,0.159033665269928,0.0222117960159179,0.262390330371836,6.01828277371098,0.0631990359518763,0.794996726222228,0.209488573205754,0.134014198223012,0.0611372726337147,0.213316479082923,0.0657881214159347,0.848212162732693,13.3939745991427,212.051457899499,0.118907590887786,2.9196210335357,1.12014354360059,0.0646401839964409,0.704395026052188
"SSA_00084",0.057585685749313,0.151313633152054,0.021435294100489,0.227204444276308,4.08491863119834,0.0555331754006204,0.564982415377911,0.291192633684021,0.108871690550664,0.0488652432049653,0.186558786821376,0.0636577968636137,0.830715984079971,16.7255676408325,182.708491469492,0.126880897747989,2.74935901865906,1.13869606576891,0.0568363852387199,0.631280441959388
"SSA_00085",0.0494484071612083,0.217380617523321,0.0249806896151118,0.259321801816255,3.41433836201686,0.0580439163898683,0.496090034842317,0.26552148098606,0.113692691853501,0.0570198158671353,0.205095029121688,0.0702242403735269,0.84711922742194,14.3987254632268,238.54609952955,0.136061272816494,3.00576569261278,1.27880432611134,0.0643257560547367,0.68650293562116
"SSA_00086",0.0515761768845689,0.188881721936853,0.0291468847022095,0.334514189515331,4.99890183551405,0.0594475481828622,0.5487461518496,0.263848961271083,0.137010617620933,0.0426866992458,0.205480396932549,0.0577278163115975,0.908694770893227,15.7142376030011,216.86161891748,0.121417254353713,2.95294028713119,1.10623154228121,0.0568435918042631,0.578215656969641
"SSA_00087",0.0422889536879959,0.23827315567302,0.0208409280589752,0.212879431062965,5.2685678284394,0.0638340726374062,0.511962864920578,0.225045185349839,0.120190734157932,0.0459331246389816,0.209772550386227,0.0761709866270801,0.91264173875293,16.5224366347338,238.757693631199,0.119281242270763,2.82366093205049,1.1105868836622,0.0817543800768022,0.611162882310938
"SSA_00088",0.0493456881253292,0.175482109808596,0.0247813288792248,0.235727112201421,4.86147721514483,0.0757691925062491,0.47461929243441,0.32833003273956,0.0958574685970206,0.0577139989914395,0.22555352290025,0.0660740175362478,0.754102931093621,18.1389758946482,213.226184547217,0.139585596711327,2.99779711104844,1.18729092200707,0.0665042227598858,0.47828045140309
"SSA_00089",0.053224685129311,0.137249456628354,0.0234370922453298,0.277393059301395,4.64796883204002,0.0481228796228329,0.487081304638918,0.243365888668405,0.142074471978874,0.0454035535241435,0.16890164775847,0.062797138134625,0.821572388375917,16.9073451023464,225.859845482716,0.139790677658204,2.76849077049991,1.02093581179166,0.052277688700029,0.555721306902315
"SSA_00090",0.0491152547891246,0.172234736746799,0.0234798426691726,0.258664117707418,4.75492805018218,0.0485614347211568,0.561218829131438,0.247771492894166,0.0995594385703638,0.0527502852566347,0.196805406477714,0.0683215466431645,0.866509828412516,17.4401330333728,219.712995985226,0.13343080735938,2.8821817692075,1.21322742316035,0.0761886225157181,0.556196682185736
"SSA_00092",0.0476895819955045,0.179007038833848,0.0257990570414272,0.200254987460675,5.48807393291417,0.0533032711732503,0.578843244456884,0.191115855887336,0.137446947057778,0.0432149722893698,0.204910117116645,0.0675499887596792,0.771277033129893,18.7505647998551,176.25088211014,0.152129448088967,2.68010788005388,1.05581303704154,0.0596662397891678,0.638393633814467
"SSA_00093",0.0505571331481286,0.185768493612309,0.0192514542132108,0.183033217857272,4.81913798196941,0.0433662668426107,0.507311266373588,0.223004885511994,0.0968595801721876,0.048095585648725,0.263143941600605,0.0614223840413107,0.745583208825839,17.3640315659718,240.651182045941,0.141088809778154,2.73824275058499,1.26500794939318,0.0561811205381626,0.55423040278812
"SSA_00094",0.0540861480917608,0.110797705030122,0.0249811870344436,0.274384155512306,3.98477812340053,0.0523828712743808,0.517791259574472,0.313868412067805,0.134470612802407,0.0504220892030969,0.22145373164908,0.0630002906940502,0.748213759440228,16.6095501646709,212.952097350384,0.160813823911712,2.90181405243637,1.2719884807613,0.0705227928184399,0.664407989950393
"SSA_00095",0.0559710452546364,0.176664730333116,0.0232873136147791,0.28785053189479,4.6892366685596,0.0595088361682759,0.560594450947623,0.188089554716212,0.114375193673654,0.0671492532666855,0.196619761143752,0.0737665539771871,1.08957915841675,16.2075177616627,265.844339846016,0.105216559947566,2.86694114847536,1.13036834736251,0.0863345017109997,0.632946301432699
"SSA_00098",0.0509033372944282,0.134930632832209,0.0269506010585834,0.289383249606961,5.03631050268389,0.0691554373377623,0.601206015363689,0.258899929674486,0.109120980360377,0.0504781602471033,0.257096891081412,0.0666478712289186,0.79978862293935,17.4663729080401,203.108663509126,0.134702868988225,2.80709216572352,1.10114346132876,0.070721267621733,0.682861201529664
"SSA_00099",0.0451678839201202,0.1254780581694,0.0242613961379684,0.336002326465422,5.73314322960321,0.0595629895461356,0.813733813922932,0.298920706116156,0.115934022763534,0.0535280203468288,0.253024764801209,0.0555023998201504,0.645702573955794,19.5725250295912,164.293342582627,0.153725857274995,2.56065269280404,1.05021670608911,0.0698361519432996,0.548174199054158
"SSA_00100",0.0479028752839814,0.156337040327085,0.0251709668283079,0.244645834461222,4.537158142035,0.0586622348348472,0.556356166498567,0.278644054787025,0.126809198100457,0.0500464688209955,0.222343013696375,0.0683266406111075,0.806068893840382,17.4876057899953,213.2497836545,0.129713731438042,2.77053456502123,1.17282914811379,0.068623951065884,0.675877644338442
"SSA_00101",0.0525057988672347,0.165719892460185,0.0202900957394032,0.202388718608553,3.90593904455811,0.0383947338389772,0.415933911813688,0.296069180091466,0.0690300618321718,0.0518564108807637,0.259069949541613,0.0618652204400433,0.714614991805542,16.7348822553701,245.118962381058,0.163390267037075,2.83206834507308,1.34540229874143,0.0619173366404384,0.635559829029354
"SSA_00102",0.0506953430013095,0.1859742559825,0.0233378965000458,0.276967450057365,5.8829077405525,0.0781230739780225,0.730629448412004,0.18280272001293,0.110982539904683,0.0520626730291635,0.164597461545791,0.0739578485023707,0.743568945375586,14.4733551165739,215.916046172259,0.132607485227836,2.82895212428696,1.30150973053295,0.0635586272119486,0.696858749604094
"SSA_00103",0.0596107905815441,0.1313872117027,0.0260119466918344,0.212586621057345,3.82502572729925,0.0649819167104316,0.569777674981596,0.293690174267954,0.10368913566818,0.0528320317814936,0.23324040175595,0.0726247512094794,0.623130141564188,15.2098391340221,187.667962410138,0.138916108828504,2.81071567427834,1.43214879668286,0.0843256096361637,0.603725496329523
"SSA_00104",0.0552449415329562,0.171063857968511,0.0276048336111202,0.254074310860119,5.02207814010627,0.0802144410137062,0.607006091045795,0.230064117029961,0.121918875192915,0.0590822036077423,0.231492893700761,0.0722660781813289,0.820593828067563,17.8474016598475,226.632431440596,0.11251406753641,2.84614105441549,1.52547476375922,0.079918841612617,0.590743584168894
"SSA_00106",0.0505094521764094,0.18315918290738,0.0243157908609688,0.236076138502407,4.81684436410315,0.053387771374524,0.478932967809095,0.230265397624454,0.129983718449281,0.0560781869922662,0.17750144659258,0.0737236841706029,0.727857006424615,17.4393212780363,212.444579476801,0.128705528896612,2.8456918174913,1.22322910784279,0.0715184286170676,0.522029910173148
"SSA_00107",0.049312769123468,0.201726742166948,0.021708066279526,0.258046339716808,4.78715849335873,0.0720045636431267,0.724858742565554,0.242342814933394,0.132430190960688,0.0459187537804656,0.224698545295764,0.0727851750770696,0.828202085326427,17.4100875200257,222.509215667362,0.143022865793846,2.85903788632286,1.28155648162797,0.0688566568337181,0.670750411206281
"SSA_00109",0.0464293703359111,0.138459398544643,0.029206529463411,0.279577895847886,4.10795894238542,0.048546655010886,0.690578940901225,0.321358884249667,0.144034417927008,0.0458532779568379,0.240120463766031,0.0538915003968997,0.724363007656595,15.6791184894408,214.498879702179,0.138583313842564,2.77973160259391,1.17252875573785,0.0567990576138033,0.542696199010111
"SSA_00111",0.048174675434844,0.164790360208167,0.0282002172946308,0.259796298919477,4.08285008940369,0.0660945517413765,0.612522077254551,0.215108783832651,0.0991708065859235,0.0597440091148716,0.199095352926696,0.0694534801201017,0.902406226452544,19.5300116297243,255.270352829743,0.128551479934102,2.82707853264273,1.21836094670127,0.0757646659263359,0.62642045857158
"SSA_00112",0.0487740755095352,0.165667004715524,0.0243045254172253,0.228727463865404,5.22711610642007,0.0715730278060053,0.633962392857208,0.267040728224654,0.125733037306053,0.0468829926018483,0.230257648489368,0.064764611984384,0.748634772094519,16.7457516207493,208.865596695965,0.124016586732113,2.74136036699757,1.22943853938428,0.0690042255710298,0.583548659533543
