"","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km7_PGA","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Km18_Ru5P","Ki57","Vm6y22","Jmaxy22","KaRac","tao_ActRubisco","Perm_CO2","BBslope","MRd","Vm6y23","Jmaxy23"
"SSA_00246",0.0533030613362063,0.163275048029173,0.0253153396429946,0.24313124317975,4.5423706653432,0.0584460616257875,0.607822782971691,0.254993230348778,0.112724409997916,0.0532541014455516,0.219762940002013,0.0702508164261183,0.786918286785506,17.0808916766549,218.726499861794,0.0724795867530382,2.85389089842923,1.15045981841548,0.0569824271304666,0.56061433798983
"SSA_00255",0.0533041500864687,0.163269156625832,0.0253155460199041,0.243123435088112,4.5423450446177,0.0547293653769013,0.492931199520035,0.254990223393405,0.115977785610464,0.053254800493326,0.225104123745602,0.0702105311668287,0.786912931080174,17.0805786912132,218.725385313493,0.117436299299931,2.85389445492374,1.53554012693926,0.0687686789573234,0.546943099757485
"SSA_00263",0.0533025357395313,0.163275553871347,0.0253152636147275,0.243128171873857,4.54241903365871,0.0585095998682619,0.535626296270053,0.254990855126788,0.117465447442296,0.0532547625321397,0.212029895985919,0.0703173835890592,0.786921167065013,17.081006487123,218.727729941878,0.114688663893873,2.85388699607929,1.22727119436866,0.0711387354530472,0.610828851613908
"SSA_00277",0.0533023861066655,0.163272379339605,0.0253156297130683,0.24312716338854,4.54233678696857,0.0574045183374469,0.571493448454733,0.254993629161434,0.122418594598587,0.0532547428991357,0.22503246888581,0.0701809049608977,0.786917588405321,17.0809095321107,218.725377023058,0.141614632034911,2.85386661184649,1.31418235805516,0.068603644216537,0.599282992355501
"SSA_00281",0.0533024046389116,0.163276914175729,0.0253152252828608,0.243124983884445,4.54241541065345,0.0530328158475317,0.524659220979099,0.25498864584523,0.117138006802652,0.0532549634484067,0.210084399925918,0.0703473699802754,0.78692004115114,17.081207261261,218.725864592721,0.119363523663266,2.85387458926961,1.01675481875666,0.0742475455373762,0.611119314772467
"SSA_00285",0.0533025211507083,0.163272068638426,0.0253152038928023,0.243126504015702,4.54240251559333,0.057163876474728,0.545091284602464,0.254992823988312,0.116708471533558,0.0532548207610924,0.218398579985214,0.070293110727018,0.786916189658383,17.0810328875035,218.725800022358,0.158464028520844,2.85388390226743,1.20873546815249,0.0728500361672697,0.608480866329296
"SSA_00301",0.0533025104221851,0.163274860432747,0.0253157832958641,0.243130914318858,4.54240333780618,0.0625555045662492,0.590530375756641,0.254990274783504,0.116315983085559,0.0532543857840983,0.224700583366514,0.0702940316717557,0.786916864415389,17.0807934142826,218.727220951631,0.167700451173944,2.85388544854158,1.21391700305718,0.0609371599713267,0.612596440667091
"SSA_00308",0.0533021189436939,0.163264833567374,0.0253158026735014,0.243125896068931,4.54242615978154,0.0823432674772181,0.52085221420247,0.255000235606224,0.126805082468084,0.0532529625992926,0.203623411481435,0.070191392160325,0.786896786488035,17.0809294056723,218.721708328275,0.193907976764227,2.85387975572116,1.98038209378238,0.0528616035302427,0.729246959890197
"SSA_00343",0.0533025244580368,0.163274660875586,0.0253153344101721,0.243128027365724,4.54236100630149,0.0550421037055934,0.505806937609228,0.254987115225655,0.121091332295784,0.0532540101600339,0.202480103608046,0.0702398601559159,0.786920148589065,17.0808914850174,218.728967711802,0.0913758488147587,2.85387229667424,1.2576209520521,0.0699446923291961,0.567760128289315
"SSA_00353",0.0533010764219409,0.163276380849671,0.0253159793348061,0.243129316474873,4.5424471824333,0.0738291360682467,0.559193987312118,0.254986649374336,0.120571498465721,0.0532557216489646,0.188489347623961,0.0707600739089203,0.786908840243589,17.0810507201079,218.721350584538,0.119365225468469,2.85385091786336,0.96216469256118,0.0900719035043138,0.64800962689086
