"","Km2_HCO3","Km6_CO2","Km6_O2","Km7_PGA","Km18_Ru5P","Ki57","Vm6y22","KaRac","tao_ActRubisco","BBslope"
"SSA_00131",0.0559475990510361,0.0209117779807415,0.287201353008822,2.70142092437316,0.0481249789878823,0.268114587703981,0.0619753418913627,14.4628168174049,396.884279241638,2.83869435503223
"SSA_00133",0.0559465114229264,0.0209121276725543,0.287210010862645,2.70142655410668,0.0481242900006461,0.255193051361848,0.0619752887102771,14.4630880902174,255.584455720452,2.83868591188902
"SSA_00134",0.0559469153870625,0.0209122241202792,0.287204753126952,2.70147990372749,0.0481242106549912,0.250852069869724,0.0619753452071332,14.4629912570514,319.938722414152,2.83869945928473
"SSA_00142",0.0559463463527197,0.0209128350079322,0.287213319354241,2.70150535746243,0.0481256661768229,0.208898165319847,0.0619753092837197,14.4627778623243,147.872215573672,2.83869395320467
"SSA_00144",0.0559470493202607,0.020912049113502,0.287203691695986,2.70146216201494,0.0481255683518864,0.186141443216998,0.0619751250932322,14.4630070105171,231.556093539093,2.8386905581318
"SSA_00147",0.0559471569706578,0.0209124499317822,0.287198114067764,2.70149432203124,0.0481258245732741,0.15982949900582,0.0619752550104681,14.4627904748085,189.578642158895,2.83869816600224
"SSA_00148",0.0559475451799853,0.0209121973221253,0.287211412231511,2.70144887299357,0.0481243082323539,0.205159291250368,0.0619753564344524,14.4631200958061,311.022546256435,2.83871958083765
"SSA_00149",0.0559471252928939,0.0209119249233413,0.287208992083381,2.70143418103195,0.0481256577431683,0.208012948676108,0.0619754136291747,14.4633240430618,215.735819290518,2.83871811723653
"SSA_00154",0.0559478357777914,0.020912771551237,0.287209200565971,2.70145500875928,0.0481249311696926,0.217398784517319,0.0619753240405648,14.4628580450457,247.123601008541,2.83869673089918
"SSA_00155",0.055947529626048,0.0209120021640609,0.287204475633824,2.70139441851083,0.048124892602327,0.248531952085425,0.0619752323330292,14.4629421508369,223.063352699448,2.8387006814208
"SSA_00157",0.0559468674210334,0.020912419693071,0.287214784933501,2.70147580376757,0.0481245572240381,0.263288270270448,0.0619753462300816,14.4630009581572,211.599143411028,2.83869855812209
"SSA_00159",0.0559468040327038,0.0209125339682293,0.287206844195443,2.70147594241965,0.0481246263013651,0.235661891386861,0.0619752539957937,14.4627994837169,206.6681550713,2.83868686022811
"SSA_00161",0.0559466934775514,0.0209123213569061,0.287209603354954,2.70146869702163,0.0481253547247302,0.215381955171499,0.0619751298980896,14.4627626063697,237.004136441573,2.83870350500905
"SSA_00162",0.0559467610239563,0.0209118237851379,0.287205642881694,2.70145264488336,0.0481250771883627,0.214305132322633,0.0619753023616092,14.4631035891868,306.679618196854,2.8387057310814
"SSA_00166",0.0559475459707792,0.0209119468259996,0.287204110793885,2.70144022126299,0.0481257819156023,0.210928752963961,0.0619753526955089,14.4629908173677,308.053535715226,2.83869242478311
"SSA_00168",0.0559473095047611,0.0209120282084068,0.287209218327478,2.70149036449069,0.0481246507328618,0.242727823985184,0.0619752230427264,14.4628836250576,272.29876143386,2.83870876863208
"SSA_00170",0.0559477613716051,0.0209123858986585,0.287209707098267,2.70141528433393,0.0481247903913618,0.224584442472666,0.0619752258675831,14.4625565043896,243.567183386194,2.83869376255435
"SSA_00171",0.0559465448565846,0.0209120324928956,0.287203543018721,2.70146909311071,0.048124597858309,0.190762296297047,0.0619754174910814,14.4630316121341,275.143367410251,2.83870719483153
"SSA_00172",0.0559475817039475,0.0209127009068912,0.28721151172753,2.70141824498176,0.0481253481389983,0.238904947691654,0.0619752482395198,14.4629053754083,291.21448785966,2.8387087943785
"SSA_00174",0.0559469812990174,0.0209122772317699,0.287204983074529,2.7014746402259,0.048125343804783,0.218084580379859,0.0619752893526049,14.4626562777671,253.703753004179,2.83869087880319
"SSA_00180",0.0559470280939757,0.0209119709369145,0.287210832192708,2.70145521124138,0.0481255155526327,0.209853824760344,0.0619753473043754,14.4628579741338,227.309051290484,2.83871048447636
"SSA_00184",0.0559471641682437,0.020912206556979,0.287207365824511,2.70147663258878,0.0481259206382568,0.232064518454461,0.0619753245463272,14.46303543496,178.648739815714,2.83870393304551
"SSA_00189",0.0559470694460403,0.0209120781678156,0.28720998963882,2.7014740809485,0.0481246998621014,0.227390858583445,0.0619753709988769,14.4630404350506,303.620845647923,2.83869342957751
"SSA_00191",0.0559474506456693,0.0209117031156057,0.287203284002593,2.70153631470859,0.0481251689846782,0.175575785247007,0.0619751301318484,14.4627406315661,116.75805935242,2.83870048189233
"SSA_00193",0.0559488929827042,0.0209117639329138,0.287208356274666,2.70139874535851,0.0481249363540092,0.21291339923977,0.0619753095516287,14.4627916615737,428.111276791425,2.83871256872618
"SSA_00194",0.0559472950686043,0.0209115323089694,0.287206975163677,2.70141623140002,0.0481252532370125,0.224879744714083,0.0619751347166374,14.4629089769481,309.621808645952,2.83869089473382
"SSA_00195",0.055946918839633,0.0209122454007298,0.287208628026315,2.70142837778816,0.0481248381680933,0.226868260234644,0.0619752002451946,14.4628222814275,188.691815934917,2.83869908723115
"SSA_00199",0.055947619734184,0.020912054886662,0.287204177755314,2.70148024921225,0.0481247774942735,0.213100488936787,0.0619753133164026,14.4634180794389,255.165827267817,2.83868835064693
"SSA_00200",0.055946601465171,0.0209122319046813,0.287211461127725,2.7014484838875,0.0481244879338357,0.224115912637036,0.0619753335728969,14.4629326463613,235.020798500335,2.83871662173877
"SSA_00201",0.055947971717227,0.0209124901046909,0.287208609089367,2.70142660673532,0.048125208429206,0.227465946984004,0.061975249102271,14.4625023423034,367.955696125184,2.83869098355569
"SSA_00202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSA_00205",0.0559472614975403,0.0209118492344343,0.287206252947405,2.70148334556647,0.0481249392284094,0.202855247980211,0.0619751628020931,14.4629479136311,289.604322514715,2.83869470610444
"SSA_00210",0.055947611988596,0.0209121880775881,0.287204801929048,2.7014262432719,0.0481252993026864,0.236138958446899,0.0619752972152559,14.4631001052786,294.894038580644,2.83870807125502
"SSA_00211",0.0559473553495809,0.0209125543600282,0.28720437292974,2.70149666369557,0.0481244556674757,0.230251940898191,0.0619753904940595,14.4627418241029,399.631471026819,2.83869729227876
"SSA_00215",0.0559471372368249,0.0209121197428716,0.287204943546298,2.70144991558402,0.0481245066654328,0.228525830245419,0.0619752794079874,14.4629087587384,267.755908222809,2.83869161460004
"SSA_00217",0.0559469280679007,0.0209125187390933,0.287211654226454,2.70147205630085,0.048124914536325,0.188625452057216,0.0619753314041043,14.4628083687238,327.781249874933,2.83869983777522
"SSA_00218",0.0559470190767345,0.0209125394063673,0.287212569290815,2.70147607783293,0.0481247550506358,0.194483162216092,0.061975320555249,14.4628593998236,320.060547342727,2.83870186486313
"SSA_00219",0.0559471315737602,0.020912589958737,0.287211984488006,2.70146622519638,0.0481246284656508,0.178414326421959,0.0619751994885865,14.4626426391772,394.8864381189,2.83871599924344
"SSA_00221",0.05594696917743,0.0209119670353753,0.287204555555245,2.70149966873996,0.0481241111603066,0.190961312380479,0.0619753614194252,14.4627571309667,329.794664395122,2.83871388244326
"SSA_00223",0.0559469082191284,0.0209121760688995,0.287207690129558,2.70144446375747,0.048124560318062,0.229604042807828,0.06197533609324,14.4629525110745,375.989589786412,2.83869150613403
"SSA_00225",0.0559476849175065,0.0209121054317507,0.287207559686996,2.70148898659896,0.0481254428558674,0.196084945697635,0.0619752569670459,14.4628843203533,274.254578354543,2.83872977188893
"SSA_00228",0.0559467633457069,0.020912284681853,0.287207557601031,2.70146075215857,0.0481253610815054,0.249703271148134,0.061975323647837,14.462798723102,294.96057386475,2.83868522592074
"SSA_00233",0.055947699348184,0.0209123292435308,0.287207617140249,2.70143563751029,0.0481248733330965,0.240554858652432,0.0619752902065134,14.4630757554055,254.195409843277,2.8387192983335
"SSA_00237",0.0559473557816539,0.0209120433187224,0.287206518300266,2.70143562435627,0.0481247083037861,0.256406910484599,0.0619751761260699,14.4627730515576,272.297803255535,2.83869954208286
"SSA_00242",0.0559463668368783,0.0209123954073447,0.287205605387449,2.70154078662832,0.0481244937533026,0.210986993850032,0.0619752935409461,14.4626236358265,274.028181162475,2.83869488033812
"SSA_00245",0.0559479031418118,0.0209122529408953,0.287205836407818,2.701471748615,0.0481256330555452,0.20353602936345,0.061975387746771,14.4625866497374,403.149800422082,2.83871258145143
"SSA_00248",0.0559470788136171,0.0209125507378332,0.28721380492092,2.70142667258867,0.0481249333462635,0.249849849176362,0.0619752388958139,14.4626989401014,310.976967239377,2.83870895948186
"SSA_00255",0.055948347422102,0.0209126410362903,0.287206632803645,2.70148312622417,0.0481251694815349,0.256863637190548,0.0619754230789299,14.4626174480153,367.290354399888,2.83871010094684
"SSA_00258",0.0559473291200139,0.0209119668025465,0.287210130191232,2.70137758979404,0.0481247873551547,0.244357471449941,0.0619751441191807,14.4624964062945,157.382264389931,2.83869978985673
"SSA_00259",0.0559466633896882,0.0209120504290537,0.287206467350913,2.70151648102278,0.0481254786998429,0.202232079279802,0.0619753418044909,14.4629126835718,199.617179693307,2.83869950172497
"SSA_00263",0.0559468004915534,0.0209121984101207,0.287208113666768,2.701467160011,0.0481250565168198,0.224220539715846,0.061975241270854,14.4629661367506,242.407146552473,2.83870376360191
"SSA_00265",0.0559472254904183,0.0209118770657575,0.287211619696213,2.70146916920796,0.0481262476928551,0.187466073040424,0.0619751686692,14.4625113594903,302.849710140633,2.83869714927684
"SSA_00267",0.0559472315932458,0.0209120277619179,0.287211161921732,2.70147393971317,0.0481256983233155,0.266292335283065,0.0619752837939704,14.4627427644765,364.930934809567,2.83869090427667
"SSA_00269",0.0559468091377773,0.0209126235045208,0.287212661319842,2.70150425177747,0.0481246888464913,0.203725031564118,0.0619752111743287,14.4626585510389,379.332463265947,2.83868343248842
"SSA_00272",0.0559477077349581,0.0209119358995078,0.287202000404251,2.70143994650989,0.0481259751554865,0.23000840904617,0.0619754386969369,14.4633118092505,193.387418549644,2.83870969046642
"SSA_00273",0.0559468459013283,0.0209122318497485,0.287212827942373,2.70145138920785,0.0481249233030341,0.227878463772553,0.0619753880815801,14.4626043038329,300.407671001614,2.83868201135982
"SSA_00277",0.0559473809651635,0.020912179837606,0.287210826685863,2.70148721217655,0.0481254060494166,0.208180077503684,0.061975286258922,14.4628240541226,277.83462390709,2.83870551709213
"SSA_00283",0.0559474280048814,0.020912096014379,0.287206768647875,2.70145752366535,0.0481250180106445,0.214960461631209,0.0619752068362638,14.4630415707116,201.425405947307,2.8387026268352
"SSA_00284",0.0559476084380908,0.0209122253258615,0.287214977818947,2.70148465479023,0.0481253603610532,0.239684540506739,0.0619753874634903,14.4626767852023,199.806781306964,2.83870593509871
"SSA_00287",0.0559467442906477,0.0209125429266427,0.287209667561073,2.70146190243732,0.0481238788598042,0.209271879014437,0.0619752347252547,14.4627541962283,261.556072618661,2.83869042227821
"SSA_00290",0.0559469400545321,0.0209119677299283,0.287204405969408,2.70146480242778,0.0481254497090838,0.214714404983924,0.0619751791449622,14.4628406484384,328.457910207973,2.83870257369587
"SSA_00291",0.0559469880195261,0.020912645170195,0.28721426368024,2.70145150791894,0.0481251919651229,0.209716861238715,0.0619751197759071,14.4625823535276,227.870422380156,2.83872136097891
"SSA_00292",0.0559473780257168,0.0209127440142913,0.287210263126555,2.70151230407585,0.0481253007218032,0.228421790105547,0.0619752591172814,14.462613394908,296.180987271696,2.83869481320344
"SSA_00296",0.0559472527450624,0.020912343486856,0.287207946763435,2.70146002757844,0.0481249900089367,0.230193394320902,0.061975290345127,14.4629396894026,293.482182390887,2.83870713683717
"SSA_00297",0.055947346206201,0.0209117837809764,0.287208515851391,2.70149141113368,0.0481248934773571,0.254818677218443,0.0619753125048112,14.4626915679919,250.193003604431,2.83870844692536
"SSA_00298",0.0559476517909653,0.0209119922620271,0.287208618244674,2.70137173478665,0.0481250048860668,0.298250222329503,0.0619754201743454,14.4628021133221,188.425982909541,2.83870624057531
"SSA_00300",0.0559468600328691,0.0209123230465687,0.287219100807233,2.70143431485062,0.0481247281313084,0.239181652442499,0.0619754086342503,14.4627124029824,128.254626075989,2.83870056904203
"SSA_00301",0.055947177004891,0.020912092437448,0.287208710910121,2.70148525569637,0.0481251820876582,0.219556186466413,0.0619752591748055,14.4629312806939,258.059499057987,2.83870559552411
"SSA_00302",0.0559478001877711,0.020912706194018,0.287212234205766,2.70145140785034,0.0481257047338454,0.230926772712449,0.0619754115051078,14.4626407583772,234.401678496423,2.83870625552955
"SSA_00305",0.0559476451079101,0.0209123346690568,0.287212459009084,2.70148348938263,0.0481245230615836,0.239454095749845,0.0619753557210972,14.4627323085169,194.8349636262,2.83868970946947
"SSA_00306",0.0559475469930146,0.0209119077480847,0.287205630142984,2.70149517011488,0.0481244420210932,0.248605894481973,0.0619752630787042,14.4628503410576,243.416348868059,2.83868557819379
"SSA_00307",0.055947158755771,0.0209122114804876,0.287201429447496,2.70141806975427,0.0481256414370059,0.217256378243872,0.0619753287642716,14.4630148181505,250.696995875149,2.83870467435363
"SSA_00313",0.0559473504074545,0.0209119901872909,0.287209912289927,2.70143140946327,0.048125253021319,0.1964918308336,0.0619753117670678,14.4629025440742,322.322338921078,2.83870583776638
"SSA_00314",0.0559468136281242,0.0209126642181702,0.287212956931071,2.70145013488257,0.048125917619988,0.199198833278624,0.0619752614492141,14.4626319301257,238.553874111971,2.83869189260928
"SSA_00316",0.0559479866979289,0.0209120091193262,0.287202870064146,2.70147832921208,0.0481252687206015,0.252059062607467,0.0619751939605415,14.4629382593405,222.697730675382,2.8387063450729
"SSA_00317",0.0559476441562386,0.0209122213343951,0.287211318496077,2.70146901474484,0.0481237880241124,0.243962829367284,0.061975241932346,14.4623703531022,427.47288620702,2.83870805774302
"SSA_00318",0.0559469141917507,0.0209121941401485,0.28720387047678,2.70144882423428,0.0481260813827866,0.229289502215806,0.061975263276135,14.4629514433552,195.332168066968,2.83868480246799
