"","Km2_HCO3","Km6_CO2","Km6_O2","Km7_PGA","Km18_Ru5P","Ki57","Vm6y22","KaRac","tao_ActRubisco","BBslope"
"SSA_00068",0.0556985754415123,0.0148565722088108,0.184215714567213,1.90559533236976,0.0619492728329763,0.102309740403869,0.0647264396332233,27.4206441269825,260.393899948031,3.64670178088141
"SSA_00070",0.0640230400882738,0.0189302346124469,0.289616992269869,2.3224142961319,0.0326669725231762,0.463686992442966,0.0604212201201354,10.3249457837601,220.764835772532,2.93999734504995
"SSA_00075",0.0383763254086945,0.0316345324380718,0.351360908508207,2.65508350840723,0.0472443669164926,0.184560394314204,0.0634422194134618,16.996217480226,200.292747471447,2.63568599090903
"SSA_00079",0.0547611150178708,0.0225730902514537,0.328360473903642,2.50270499664551,0.0377121794893489,0.187478265482342,0.0601120547826749,22.964915001101,279.607585028147,2.94137369965326
"SSA_00080",0.0340332511775092,0.0176405536226815,0.348595911338761,4.03673220191555,0.0408972677386868,0.135182936457775,0.0636947472923223,14.1197150036238,177.259005811275,3.02310983259413
"SSA_00091",0.0622695884702436,0.014893961789527,0.232330035699458,2.41790824784899,0.0762091596560624,0.17111730030179,0.0600698014906516,12.5214616273967,208.666003040958,2.92221868397135
"SSA_00096",0.0640760906687437,0.0208993766230504,0.208675822765497,1.89935760992672,0.0725386828752015,0.192002767678153,0.0645441377582393,10.925359574368,199.071730440267,2.9889512652604
"SSA_00097",0.0624833621801713,0.0153451057792264,0.327022966670544,2.74463052355999,0.0605905030425114,0.210049673170257,0.0591445611164913,10.236928788488,422.950998059827,2.7259807766563
"SSA_00105",0.0635458907403389,0.0152585781046271,0.24080412972657,2.14569785858449,0.0951813030948949,0.297279956402939,0.0639653423459937,11.9892333235215,261.037825131535,2.59865447297909
"SSA_00108",0.0605148233649545,0.0220903297818697,0.237948883103776,2.23452745451432,0.0301419638266741,0.171344802712733,0.0605108022275076,16.9759724525723,395.970560305451,3.14406146315878
"SSA_00110",0.0724472633827702,0.0193882613579727,0.25054298174538,3.37997484601904,0.025620343985369,0.132381528496943,0.0642945763752159,21.9658668126597,407.035023966179,3.49213713498846
"SSA_00113",0.0614379575032037,0.0246063236774027,0.362277442070273,2.93152827736375,0.0442972871789557,0.201368859627574,0.0595418178077826,11.2213347073019,335.336188660115,2.91863945521288
"SSA_00119",0.0506800839978882,0.0227622519307552,0.271489946002185,2.95354955174835,0.0500655743089641,0.208856324939699,0.0632957728204154,14.0826000802323,285.228895642983,2.51561887063977
"SSA_00121",0.0635755091607102,0.0260113192846696,0.40479096419391,2.46564148235975,0.093793723826659,0.21084445649255,0.0597314881765313,16.0870699119853,416.392890223149,2.34260162099684
"SSA_00123",0.0614802365438961,0.0225498745197331,0.311501845685893,1.9560530909857,0.0344566139401351,0.308915927498183,0.0648245750207737,18.8458952735729,279.715740694628,2.69108265221132
"SSA_00126",0.0581213595764708,0.0136025065098907,0.199312107477137,1.70865139864223,0.0549495117210987,0.486737011533675,0.0602898808954293,18.2277521589813,295.953505397193,2.76284612212462
"SSA_00128",0.0359312431056143,0.0133422054052947,0.292027270163928,3.03789903646762,0.036596381009562,0.15047022726746,0.0647973779379706,15.4646313730809,346.060987322607,2.62289057817631
"SSA_00135",0.0634250233116457,0.0115636988005513,0.218838795016826,2.83298251720234,0.057948533850744,0.20888914110945,0.0584535866711827,11.707155356517,229.149483652397,2.67993903317653
"SSA_00138",0.0449947987075942,0.0318709625254389,0.378343495912253,2.43396223466821,0.0273360171324791,0.110993357734743,0.0646760019891807,17.3861538643367,149.286923134642,3.34320476988828
"SSA_00139",0.0583416183118367,0.0160400871882952,0.495872619187695,2.72432044798522,0.0275764060719645,0.146360269145014,0.0604008309611339,16.5715624130917,179.552747104962,2.85975015779383
"SSA_00151",0.0589319877937402,0.0150688887673177,0.31536312443198,2.35902665972429,0.0467367482908743,0.280453247185272,0.063723889821353,11.6538813408085,430.392889840783,2.69316779501805
"SSA_00156",0.0563011201746834,0.0157103346254146,0.424730161157395,2.10536142831833,0.0293085364677527,0.294013884508261,0.0611214330972895,12.6343958742168,231.575408486551,2.93762647807099
"SSA_00160",0.077829587028621,0.0323905916456526,0.220927093073031,3.16330115496075,0.0671061811052759,0.142562899700898,0.0647697927660503,10.9718127243817,169.291340941057,2.63592226669087
"SSA_00173",0.0614872113249092,0.0450311309312689,0.253195101966587,3.27119237865785,0.0464893157699313,0.172158600263839,0.0598480618965568,10.5062051511999,419.787186985824,2.68658840669372
"SSA_00178",0.0523934272231222,0.0253395206147224,0.263428225125179,2.94831115579904,0.0466123184320448,0.163582866924319,0.0626816798358096,7.6290910510515,528.348183648368,3.05710129776387
"SSA_00179",0.0396622875850265,0.0201900151290654,0.198088554860638,4.25948175886043,0.0446958197374537,0.223143510885439,0.060127941388126,12.2392726920003,295.081574240653,2.52504479543479
"SSA_00186",0.0577924852672284,0.0234979462455685,0.359867610246535,2.82335650575899,0.0322683125353784,0.182457173486803,0.0631826490579533,14.3906240209055,494.073289737334,3.1224249222061
"SSA_00187",0.0375828905649167,0.0173388296310894,0.499089780418636,2.37040005404969,0.0383153168947717,0.195501245504101,0.0613230710349734,14.8069367512115,210.746096259107,2.88752565802606
"SSA_00197",0.0338687406265399,0.0160140574008484,0.597459560774489,3.60514184600538,0.0364387486800554,0.230710170336049,0.0636171593340904,10.8736741135237,183.316288848446,2.71887297682411
"SSA_00204",0.063980704275428,0.0171594023622137,0.289191354968424,2.9469852044541,0.05420530076696,0.238554744274672,0.0597671362617464,12.7839817984368,413.851160180344,2.60216831175834
"SSA_00209",0.0414257705679727,0.0131927956418815,0.202127120646606,2.1775459102776,0.054443156867308,0.128004282660505,0.064095167140299,12.7880164111673,170.573057477363,2.56956670201264
"SSA_00216",0.0862678496490147,0.0116311395884554,0.329019787261784,2.12993081707361,0.0314501711320353,0.718717438691126,0.0603272276204896,15.4398047309862,290.237818248192,2.63755093498353
"SSA_00222",0.0582286913849689,0.0211628509006051,0.285516765887832,4.16452794252999,0.0396914849937275,0.204139482111113,0.0633117453760964,13.6453964401607,211.458042656048,2.76813693352605
"SSA_00227",0.0622288706020159,0.0109800805899727,0.239463952078798,3.38887556811832,0.0431558374437476,0.188437964659089,0.0592557867070392,14.0101848608743,207.387987123455,2.83857481442614
"SSA_00229",0.0640832262424436,0.013244802764657,0.241969860082409,2.20056129355428,0.0687017756097497,0.19265299897484,0.0651828123337202,16.8613946539134,301.686427189921,2.97190118433096
"SSA_00235",0.0491253417572996,0.0305948444362829,0.338901827115438,2.47373102243676,0.0747936051472687,0.144114539154222,0.060004659558838,12.6239753022227,229.028745705453,3.39175003490443
"SSA_00238",0.0780097417632781,0.0126822612126162,0.167270448859201,2.61327181950388,0.0527342208726737,0.310303798320016,0.0637918756297308,13.6634376403419,266.767305471693,2.83567773270853
"SSA_00239",0.0564804954386919,0.015667455485299,0.173570240388803,2.87743013831135,0.070897852962125,0.119408913608166,0.060552894993522,14.9242334943442,224.23022092541,3.27923189653578
"SSA_00240",0.0347540597627963,0.0145327404110843,0.219460550225269,4.42775341022859,0.0350522524989528,0.114470169820281,0.0639006091746931,13.4436000873615,253.227526550675,2.96288100608561
"SSA_00241",0.0325328759295019,0.0142367925892419,0.250824940880804,2.19542071818804,0.0655494267325542,0.189521056292627,0.0597052470954335,23.9873555937175,274.27565812742,2.281640744557
"SSA_00254",0.0610904817162882,0.0175366893963699,0.209156800564005,2.02880785045262,0.0592045971584827,0.188820436096711,0.0645136754386443,11.4556045033101,318.016426438533,2.93559641904103
"SSA_00262",0.0682652158790034,0.0161784430107291,0.341827220704855,2.75379013830042,0.0664921486632984,0.203112834249799,0.0591939373596741,8.00463963230557,231.316218746299,2.99653087954382
"SSA_00271",0.0294675886407591,0.0161155144800137,0.257753646096873,1.67721647347501,0.0404198203918109,0.289395310956773,0.0645052414631668,15.4587536937158,239.142155403499,2.10595578304286
"SSA_00275",0.0531411353195522,0.0229779241788204,0.313422649833967,3.07606038839136,0.0381968408654405,0.255510392978116,0.0601669722624861,11.8849238070074,243.4235369492,2.89392971811578
"SSA_00279",0.0506576876649587,0.0230212593699464,0.257529169683686,5.64644829553907,0.0475197033641998,0.181252264951482,0.0647145020589264,13.4415931362766,349.503312474754,3.01658381753038
"SSA_00286",0.0498405020894541,0.038803627803933,0.261642492558942,2.12815918669778,0.0372324532717649,0.21140912913589,0.0597186443632943,13.7046369133486,294.878803397489,2.75094630537322
"SSA_00299",0.0823797483382549,0.0165115301351043,0.376220057594858,2.57558805434697,0.0559460710646465,0.411706103151053,0.0650866265438781,10.1201529288275,278.538803534636,2.8816504800657
"SSA_00304",0.0705987800065153,0.0117583333219764,0.225197494836939,4.62809237243255,0.0371713695818018,0.222339884465201,0.0597964512535472,13.6205819491628,315.170795368819,2.66008406837978
"SSA_00312",0.0654077145311233,0.0134663195450415,0.180014686326791,1.89026592914829,0.0327272743881903,0.155302923216106,0.0641320913237222,12.1209257134247,543.618529704826,3.53945191958661
"SSA_00359",0.0538920231123497,0.0202199167679441,0.231732275661946,2.38987056506664,0.0432771706332136,0.220702766864522,0.0603595202876359,16.7711885232353,246.644425043947,2.81680428171044
"SSA_00367",0.0706149892866314,0.0262292017221309,0.18602107478194,1.59645051591776,0.0561860898608012,0.148382137297899,0.0637528406053848,23.8306480840695,206.560208742742,2.9947345369123
