"","Km1_CO2","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km6_RuBP","Km7_PGA","Km10_DHAP","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Km15_GAP","Ki18_Pi","Km18_ATP","Km18_Ru5P","Km33_NADP","Ki57","Vm2y22","Vm3y22","Vm4y22","Vm5y22","Vm6y22","Vm7_8y22","Vm12y22","Jmaxy22","Vm33y22","Vm35Mc_OAAy22","KaRac","tao_ActRubisco","Perm_CO2","gm","BBslope","MRd"
"SSA_00002",2.96216025118841,0.0427842015443955,0.129863334928761,0.010690950161126,0.260102204137682,0.0218736646476688,4.70369121895299,0.674492145534593,0.0527582290626895,0.477699345597613,0.212709237835605,0.113502930818335,0.0873343192024247,6.30325474367943,0.695494983448806,0.0450531292241027,0.0431969601079209,0.126818637905055,0.0891285364688115,0.0569472519939025,0.0604640533439243,0.086467139864813,0.136606751455968,0.771724264691501,0.114180031666942,1.07248108442508,0.265908827180529,0.0945027425012041,11.9845921385594,248.142341536146,0.116569976463619,3.06383059627167,3.0950146274278,1.51368317003756
"SSA_00012",3.27448337817229,0.0295709545532223,0.129865560892828,0.0144414607597079,0.2600995695768,0.0218729669146478,4.70365683100888,0.674500750874624,0.0527577789531004,0.477672195976984,0.212708425484258,0.113502524951444,0.0903046651265164,6.24170293374383,0.695493196488001,0.0453270350198052,0.0431967157910414,0.14786655593712,0.0891293465539761,0.0569470085559399,0.0638054185219696,0.0864672727053316,0.13660679349709,0.771723989625417,0.114278908241478,1.07248108442508,0.265908831564761,0.0945027425012041,11.9846740182382,248.143090897359,0.118247132574303,3.13685283429158,3.08151912867052,1.63767077482023
"SSA_00014",3.28652894185002,0.0259067632598418,0.129867016361291,0.0140343014356146,0.260095960772686,0.0218731220546328,4.70364652621388,0.674503316815241,0.0527572032751308,0.477679557955694,0.212708431258256,0.113504954530449,0.0808393791602145,6.33835206299827,0.695477462129736,0.0464954918706102,0.0431963475562358,0.162584909503271,0.0891285299182197,0.0569470070910188,0.0601989164083907,0.0864673484498358,0.136606766122622,0.771723672339014,0.114414842642283,1.07248108442508,0.265908347997856,0.0945027425012041,11.984380607695,248.142232462259,0.115672442044226,3.18028766637169,3.07736388162966,1.63034815695842
"SSA_00015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSA_00019",3.30523734354483,0.0330239874518491,0.129868781366653,0.013981698688145,0.260101101092476,0.0218729265673394,4.70364633771087,0.674503347596809,0.0527576827038592,0.477680192295191,0.212716838467469,0.113504864227131,0.0717204671827482,6.54850011091027,0.695470510879077,0.0458528573303747,0.0431961174169807,0.157501320086416,0.089126753865684,0.0569468437228242,0.0572070606539561,0.086467659395029,0.136606817625218,0.77172329269619,0.114758439022567,1.07248108442508,0.265908617392399,0.0945027425012041,11.9841588972743,248.142574129357,0.117081957810123,3.13203794926792,3.07641473617533,1.65828443338611
"SSA_00020",3.34120030785925,0.0397651757782251,0.129866088540256,0.0152514488954957,0.260096056081061,0.0218733003673598,4.70353198572956,0.674497391138372,0.0527573503855469,0.477676304730136,0.212709681284631,0.113508144347779,0.0858154601800486,6.30252624235648,0.695471787977082,0.0449639253413822,0.0431968843212328,0.154408827062201,0.0891274580837527,0.0569467890072258,0.0599249120825573,0.0864674015906507,0.136606768578233,0.771724291852837,0.11436987539822,1.07248108442508,0.265909459025923,0.0945027425012041,11.9847329125328,248.143823287408,0.115578295995454,3.21822002234425,3.07653249436615,1.62828854967155
"SSA_00021",3.28463796850489,0.0449159542989347,0.129867998125462,0.0188939680716062,0.260098706259235,0.0218727234440807,4.70355682218313,0.674507389175594,0.0527575852254613,0.477684201601442,0.212710698638015,0.113505972194749,0.0820225136274054,6.40256727882291,0.695460069075819,0.0459106847912324,0.0431964454650358,0.17520114917445,0.0891304343966348,0.0569469058176613,0.0605534350502207,0.0864672126514476,0.136606785064834,0.771723879430818,0.114571005527184,1.07248108442508,0.265908380125818,0.0945027425012041,11.9845374140533,248.144693294634,0.116182766019331,3.22128358180364,3.07742919224524,1.64249085740561
"SSA_00022",3.49828101894066,0.0299826601349362,0.12986851922743,0.0153999212158195,0.260098398773008,0.0218732532079962,4.70364611554014,0.674495157927995,0.0527572029230267,0.477679584906702,0.21270878718678,0.113505836218471,0.0863542408282199,6.2919917946836,0.695476101060943,0.0417453289282028,0.0431968710459763,0.172837013074518,0.0891288737136447,0.0569470541967977,0.0605166156379024,0.0864672704845309,0.136606781144928,0.771724022334654,0.114280699657051,1.07248108442508,0.265908417135593,0.0945027425012041,11.9847368412288,248.144103321258,0.116178468095355,3.14386001294692,3.07530003323001,1.600637875743
"SSA_00025",3.59770984028417,0.0401690802227298,0.129866572963881,0.0159003919950137,0.26009805170322,0.0218733459067021,4.70357767897826,0.674495898409157,0.0527572287773006,0.477685579488592,0.212709113726915,0.113506246370889,0.0883376188347856,6.3293651094084,0.695468939454589,0.0400442535964963,0.0431968768536215,0.172272918420632,0.0891297181220828,0.0569470405219246,0.0595660099671181,0.0864673383844066,0.136606764837257,0.771724202650816,0.114305910676626,1.07248108442508,0.265908295248847,0.0945027425012041,11.984715091284,248.141580424936,0.116105978624636,3.13988900795912,3.07768769200495,1.59164048978
"SSA_00032",2.91029172078654,0.0295411633560043,0.1298657470317,0.0136245568434542,0.260100836379262,0.0218730006870792,4.70361007013813,0.674504322876607,0.0527569920238612,0.477671960395471,0.212706952069031,0.113505709775935,0.089176528531726,6.03856366476396,0.695481369710949,0.0464085753641299,0.0431974200141145,0.154488024572237,0.0891265595484905,0.0569468698374243,0.0605871048564044,0.0864670156080944,0.136606758879733,0.771723990788492,0.114341016408339,1.07248108442508,0.265908321201091,0.0945027425012041,11.9848311145729,248.153262370288,0.116804137783263,3.19762886659016,3.08002872850725,1.55498137054791
