"","Km1_CO2","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km6_RuBP","Km7_PGA","Km10_DHAP","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Km15_GAP","Ki18_Pi","Km18_ATP","Km18_Ru5P","Km33_NADP","Ki57","Vm2y22","Vm3y22","Vm4y22","Vm5y22","Vm6y22","Vm7_8y22","Vm12y22","Jmaxy22","Vm33y22","Vm35Mc_OAAy22","KaRac","tao_ActRubisco","Perm_CO2","gm","BBslope","MRd","Vm2y23","Vm3y23","Vm4y23","Vm5y23","Vm6y23","Vm7_8y23","Vm12y23","Jmaxy23","Vm33y23","Vm35Mc_OAAy23"
"SSA_00018",3.50245159997807,0.0256598720221439,0.154524488396872,0.0141262957350379,0.20749823480752,0.0141327779518502,5.53479251485952,0.980504663301696,0.0725515281910663,0.419688636761156,0.276671904473501,0.127143525832462,0.0458678493131132,9.527918042486,0.995236323554008,0.0562739593727632,0.0385432387651792,0.108050091359742,0.105016890012582,0.0531769255735548,0.0670973432658974,0.0821199404915377,0.220310905051617,0.430773808589765,0.0847076852156702,0.697722280335627,0.168009722414734,0.21511680937158,8.60104199307111,246.285072024332,0.104831802630391,2.0843539133291,2.91595547101466,2.14598166975019,0.103738669110627,0.100601113412147,0.0837879308927536,0.0624984424211208,0.0573862460716861,0.391286494974079,0.137324099785491,0.432421877139464,0.264224399643293,0.0909167171423175
"SSA_00024",4.10758236980909,0.0301424964174996,0.0888375858283871,0.0149470742403088,0.244452754742575,0.0278923393900274,6.93172455010275,1.11456596643064,0.0452599785202213,0.479246061957632,0.221664510077325,0.108374165437424,0.0652448949271672,6.41116752212271,0.932965555818739,0.0310954420254566,0.0485968147277361,0.183252641187773,0.078241027224121,0.0726025481036795,0.0840906403241752,0.131309381547612,0.0757889615937345,1.08700984279527,0.107261430838153,0.758810257999752,0.369312357217246,0.134007484726403,10.2156153844428,241.171050463202,0.0806687471499257,3.12389299639546,2.71590099118063,1.61324063647911,0.0971233655560219,0.0991739314975635,0.148362702176184,0.0798164513039617,0.0631770229486106,1.05471071000349,0.0912291747817555,0.946474721550974,0.3785249936978,0.0917653974021456
"SSA_00033",2.7939693582503,0.0285696415634732,0.127689111076793,0.0138341767967493,0.269977958235776,0.0217476487003137,5.13948869429201,0.643538953701444,0.0422112885637024,0.54197458768887,0.13976132298127,0.161800729174866,0.10433102408292,6.07688844260048,0.634893486453902,0.0307792914574365,0.0438794164326982,0.18005118916257,0.0980355474509139,0.084432880342547,0.0654491164466668,0.071537563075184,0.0665873140301186,0.564657211819562,0.0901036877103329,0.62596634659498,0.229977553549137,0.0669667869301484,17.6104539669679,212.486414905158,0.110691640958915,3.95741161695097,2.88239443693124,1.93116256578567,0.103992126030412,0.095071947989014,0.0743860239234439,0.0546715722704549,0.0546257145937607,0.321416753473145,0.0865486782422914,0.539685903068474,0.155834713039017,0.0915598573264493
"SSA_00041",1.67290168810039,0.0264385055319828,0.107755900728597,0.0186575236075568,0.318499060071445,0.0174775948090244,3.75674993366657,0.955488926879295,0.0392217960002361,0.340404383208589,0.130516422406815,0.138421143447378,0.0620584574959941,4.19760375815812,0.769758011689678,0.0753240666215152,0.0412310044743668,0.104784125408666,0.0824776527560766,0.0670353139399736,0.0839741138276753,0.0881899639995213,0.0972752801290924,0.478745445316379,0.0853221095558469,1.04207085334264,0.189374845992366,0.203615107040855,7.68182392254085,288.926123847088,0.0680708257040503,1.98021861394319,3.65230706979191,1.33162242555526,0.10793655929687,0.0927426684993254,0.112877737421969,0.0647827589202363,0.0441760162106295,0.387667002591586,0.0832580942262049,0.54083181604812,0.179737712348995,0.103971304434238
"SSA_00050",3.28615638063406,0.023486652649734,0.105833870055501,0.01691241924407,0.236298375423168,0.0190109657592231,3.94013541613858,0.805680713016753,0.0594674163725691,0.55536737855368,0.168914200343807,0.131039074532482,0.0835907862972811,4.71907983168503,0.734231687336702,0.0494806218767846,0.0421163714924696,0.186197439234311,0.109274303557497,0.0505456846324667,0.0750702680647324,0.0928504550739787,0.0829677117819601,0.627985447446332,0.0936031900435997,0.562885388183203,0.238612989805569,0.10623549696942,8.66622655782648,263.051550150076,0.0785001697785935,2.67710817866966,2.89282343693365,1.56324968194303,0.0904244542268912,0.0844076215391419,0.0724924604645558,0.0619152182538783,0.0497991249607904,0.347447578150101,0.104827126500286,0.499347500181535,0.178670949469284,0.0875067018586467
"SSA_00062",3.2229716944518,0.0287039838578628,0.112916607736026,0.0133859148943949,0.295951313115199,0.0202349387563919,4.16127626595308,0.603112207370232,0.0579016381764324,0.430724183961073,0.22056797051435,0.0947259123462393,0.0689134796417203,6.08854498965349,0.658353431604106,0.0371763211632163,0.0452431364193494,0.191106716314365,0.0911299740552395,0.0888825452363164,0.0856529955593035,0.0715971386187594,0.0816048537424316,0.441404983584621,0.140107377159926,0.576590458146386,0.202741448431626,0.0786266071737345,19.9002830652649,221.949089671048,0.104044527526002,2.45959151370528,3.03650662454439,2.12918466451368,0.127323001147331,0.12311961172981,0.077601036860129,0.0603618532574694,0.0821208883677119,0.309170799400581,0.0781974223896743,0.558321058136,0.132229505043673,0.0854747552107437
"SSA_00067",4.48980346573915,0.0212784162124137,0.115980933529751,0.0101871062060043,0.201062330984908,0.0222638561810979,6.91685267608732,0.424993131305623,0.0374081582963747,0.350581768898738,0.207662278871557,0.127400010444886,0.068426835187912,10.5768620754977,1.21719235624781,0.0370889790461081,0.0634974084398702,0.152790172260098,0.0799095548380666,0.0859064147853044,0.0693923165268257,0.0747410530573788,0.158710987013451,0.720393165689168,0.0872353781889043,1.20709048028149,0.231463050975544,0.19815291365562,6.35264787187105,283.658581213975,0.108263795485904,2.59058369915913,3.24933252921279,1.31142548794123,0.0943621749195889,0.108482456900328,0.141559268001865,0.0706736685152116,0.0517916070392985,0.331708255275592,0.139715561746194,0.387990300689783,0.1830492327579,0.0782990929244682
"SSA_00068",3.7822858477577,0.0206518707449181,0.127297814533501,0.0100563008470055,0.250231566309372,0.0168284974023388,6.10848593398643,0.920353749788893,0.0381676713637628,0.282679776795048,0.253838969221504,0.11308470267617,0.058213394121507,5.22357436462136,0.767311880847766,0.0468964753377727,0.0634135493567449,0.0942856727425272,0.0586279656517356,0.0640731542342265,0.0728082683405856,0.0663408122766084,0.129858871263306,0.373167860931941,0.0923793926733654,0.706443629326719,0.227433322020901,0.135537288371807,6.05749409038192,319.375894083968,0.095229287173356,2.2000945709748,3.47238986291671,1.76043619506835,0.073878464769206,0.0965892332678402,0.11426226947083,0.0637242390479283,0.0474395167149371,0.4948759031933,0.132812524401756,0.458804177325394,0.210979977592791,0.085369290180037
"SSA_00070",2.66924301072988,0.0298796546414234,0.0953910078202489,0.0132517297428877,0.23862261366555,0.0195693875586696,3.678389617253,0.56441344630785,0.0556856307187074,0.471981823277834,0.134307869066893,0.0774837281924471,0.10588517307425,4.32190591354143,1.4928125583136,0.0471437227213713,0.0580426902035337,0.138148775103791,0.107953092608001,0.116238587940616,0.0882973009880551,0.0499278879594268,0.0846084173252473,0.633489140310767,0.132646452663106,0.917942200453593,0.220937995419056,0.075419642082582,8.92659032513957,220.392917190173,0.163024127974643,2.4874620092282,3.30138926105064,1.26741851506048,0.107819568238617,0.100429275740417,0.0831947866485186,0.0572146263883844,0.0532830725491723,0.300451957882228,0.111760592038321,0.550125019525725,0.134039134009507,0.0870014742257044
"SSA_00075",4.14417273172262,0.0203357599115864,0.159631857699775,0.0122233753090646,0.181045365727429,0.0209224326722997,4.55227987059779,0.432704244831023,0.0475916145987382,0.33356402592753,0.176296944389954,0.0762790866059375,0.0733121853265645,5.91630662502837,0.634239310905387,0.0524381147125017,0.0323502875648789,0.157628841234388,0.22095871307547,0.112314267076312,0.0712550776465663,0.0822812557626283,0.0772070523377613,0.558157333366139,0.0931404351247151,0.638812768045989,0.227997971612468,0.0809791421151144,8.13841796023925,288.49240197877,0.117979723505967,2.78327192489306,2.78620401517513,1.96802332157259,0.132323981933771,0.0772997038355247,0.0623737151001971,0.0642605128078937,0.0515115874249593,0.359271996306445,0.119230556151002,0.489418074278883,0.155617224340863,0.0886197672456231
"SSA_00079",4.67274659478605,0.0261813645908405,0.134186894139379,0.0130047938414762,0.166925449848385,0.0241769219458368,2.95097836567524,1.01227219273367,0.0541027876583288,0.303910684793979,0.199750361864091,0.0993738691519424,0.0760787366413007,8.53280418171186,0.519515225815294,0.033094386232597,0.0411345576966567,0.138350654693518,0.123335932574574,0.194481994087706,0.0652754422300739,0.0637344336641276,0.0919780810419047,0.459892762260307,0.128759128135068,0.647439661784395,0.221440967658175,0.0695550482440825,13.6723625812166,252.318173018755,0.0694668024577758,2.24369739232874,3.05872471809682,1.77650794180577,0.0992466765887409,0.102422665813189,0.0661023521987034,0.0783402925567404,0.0542788302565949,0.4637198580053,0.0586038087425098,0.413868106485785,0.14602713692195,0.110351134536712
"SSA_00080",3.1890626475828,0.0264468963501252,0.109383677783344,0.0182687039749108,0.181509006354576,0.0204850830212387,2.7520138182063,0.715391655182804,0.0708429148974059,0.467203235479103,0.124846562796953,0.131307368876235,0.0942941619750587,10.4907022194714,0.456982686903617,0.047196435651752,0.0341410623669073,0.196807177097587,0.104509284541964,0.0661951722951218,0.07553037875529,0.0588616366899544,0.104473997382576,0.704580477327576,0.0848626835731668,0.919231573537699,0.179437242444741,0.0853924885809064,12.8023534211242,336.972448041665,0.141324964678385,1.58241324338517,3.14038777767517,1.89898166219929,0.155588427579886,0.0971315332320333,0.0861509519594291,0.0526560974243372,0.0669877767355058,0.360460681267672,0.25772868424756,0.393914476762117,0.19895598341926,0.100370116081995
"SSA_00091",4.79616423097176,0.0167418183490444,0.130326819953752,0.0158273321670096,0.454195238571692,0.0263865885378058,4.13998978787426,0.784723132621148,0.0190403640612377,0.442220080316488,0.409280274185829,0.178945688672473,0.0494431266752431,19.7831122313582,0.493349145333837,0.0250402675123831,0.0389646753304159,0.10505018077907,0.188036382564611,0.0656345977391465,0.0587556407718951,0.229378714656554,0.0755333414877681,0.690997245168854,0.166534878680873,0.524138217783557,0.180387823508646,0.151271276105707,6.73964302437862,270.632675774151,0.0917255363130934,2.48067877239582,3.54845915793926,1.58852722572342,0.13873657305726,0.23739588113544,0.0605422868512257,0.077696254530972,0.0745761271759703,0.34879381899413,0.123719844950922,0.527856165454708,0.261782212096133,0.0731714662143424
"SSA_00096",3.58297864901059,0.0293783769963145,0.0806901591958809,0.0116695251579272,0.27496164031469,0.0248532496121692,4.59077955391484,0.717807136174429,0.0361926083740172,0.499258809807555,0.175098027947269,0.0951092960351564,0.0617326092739512,5.54574921608563,0.540582986658677,0.0464038712961172,0.0411809276403079,0.221739408949598,0.0877958324298267,0.089991154343841,0.0575096369107933,0.0836848226186792,0.0906328479638534,0.439252992051938,0.136081776673764,0.695550413297406,0.162291575114285,0.0842536973570199,11.0105652574841,349.823141893984,0.0907969983422045,2.64084214842501,3.21105423473533,1.54805095151476,0.117089703322043,0.0881811698115804,0.104095678197446,0.0629832430196373,0.0560089198987732,0.783519853602237,0.119444405705789,0.718055845790126,0.185756793330344,0.105424071166668
"SSA_00097",2.4322438274712,0.0314637070995089,0.116589549304044,0.0136260967529429,0.256814847800353,0.018970994717469,5.14947259211185,0.358991051483371,0.0623097308057603,0.290862664755412,0.200992353920163,0.112599320859279,0.201934410579775,6.18640142773415,1.36938496293844,0.0402203012548365,0.0406417120185225,0.280838169633257,0.25993752493871,0.0718104355559736,0.146368791755765,0.0735925530245369,0.105539560492957,0.519282398152853,0.0777768162825583,0.934968816900407,0.353532710739044,0.0827572909441413,41.7314649712967,279.462664751696,0.158832198555938,1.87900594684815,3.13145035113558,1.27028876611518,0.103410911553648,0.126948586903771,0.0520787008704034,0.0778379970466886,0.0986650039609866,0.483592853655708,0.0579301889563958,0.862149155969237,0.160717543074178,0.0830895437603172
"SSA_00105",2.85663542863761,0.0263006504446448,0.126417865580729,0.0128294227451513,0.17435641020978,0.0167589501585874,6.23847842850083,1.0261230947049,0.0420293514207136,0.525632769987,0.148476463063499,0.102377845265998,0.0717831763883886,4.50789519911178,0.687751429845862,0.0490006447604036,0.0564404364887936,0.135224299252836,0.0788790421885376,0.0664741376112721,0.0676178407976039,0.0681795577784472,0.0900602615367919,0.424851496561789,0.111041678798369,0.747077888705312,0.235007760165587,0.0834557829506313,8.12646111283774,368.096906326692,0.0447815778662148,1.84185214463214,3.32408469674367,2.28963128256196,0.123695394060973,0.100028852452874,0.0852667666389994,0.0605897147133542,0.0477013086986015,0.521681889713709,0.0877265864801051,0.492778661045985,0.179614568000255,0.0828071676444019
"SSA_00108",3.45884634115043,0.0342914484279628,0.10923760120072,0.0235784725443987,0.223968907870864,0.0191431231919175,3.01892904104534,0.519977174962776,0.0585253725361037,0.53250327980282,0.205365288804403,0.160075419401494,0.0851650651684861,6.4281350681321,0.462298808951493,0.0379004954077935,0.0412385575965241,0.141324518176829,0.0907845199909997,0.0671687733906347,0.0739965367943855,0.079797073494064,0.0781309059725965,0.53190874995032,0.1010575253281,0.511336050304917,0.491196793195123,0.057129331908631,15.828865606012,184.459431215183,0.0867510003411511,5.14123315972137,3.31577320199947,1.96127162348794,0.167129978258962,0.0913085042528395,0.0646002457097863,0.0700571929246923,0.0494408398023574,0.375313170123189,0.0827350566563175,0.362710753677716,0.241643228755737,0.0914994403270535
"SSA_00110",2.52377701554509,0.0349495921192475,0.118480818777891,0.0115755783608409,0.191231680913897,0.0184255707409632,5.51142364322672,0.570274200182964,0.030598114753906,0.404071026823916,0.23159885619543,0.0806841001880117,0.0566227664132174,8.38941101184584,0.557399494415432,0.0466117900276106,0.034591761050932,0.106328266953653,0.104610608794113,0.0720831241829682,0.091530084568935,0.0644966952221062,0.0825762687257146,0.485727764245878,0.12444969615353,0.759614280754868,0.217101092076495,0.139555852552802,5.94774218471052,185.181748456105,0.161298186943406,2.85854683788767,3.75232173686146,1.90885599609874,0.10511507439324,0.0981602772664519,0.0751710852164702,0.058067605024909,0.046875948521162,0.59380730012096,0.0761547769076235,0.375848857145721,0.303510762267495,0.0948183838536231
"SSA_00113",2.23728817810439,0.0190148856529283,0.200236636246381,0.0162982262072136,0.370555730918264,0.0174614995361017,6.17799982267877,0.39270062153969,0.0575076447231484,0.40038839753911,0.147428648269192,0.0955640257733306,0.0832575445171301,4.10759293086715,0.689512856211836,0.0463702881285451,0.0470582726656187,0.128740568599671,0.094079409220699,0.130414145428524,0.0757160778261876,0.0509484392376377,0.0869510667234425,0.895016833460922,0.183005689510016,0.496483064560467,0.232417632070399,0.087242980899978,13.227810867756,668.857683641895,0.372375442142499,2.65818488987006,2.96907522666803,1.71797547019344,0.100187144201663,0.141447141887228,0.123366560200034,0.0511111297543045,0.145937017943993,0.395368532407788,0.136637457728416,1.46519178508762,0.154520138554598,0.0703510851272451
"SSA_00119",3.43506957055059,0.020370910494336,0.0842832607879147,0.0158073385846488,0.286523932742414,0.0166909475082797,4.17109077156108,0.865910516519278,0.0290282776160191,0.449787920085804,0.196123783816844,0.111942639560303,0.0633779464496769,6.02586343564313,0.847085228709982,0.0533852058171621,0.0465264942581346,0.12719394156313,0.0734042563914728,0.063200254443452,0.0671674026817639,0.0853213957526453,0.105217884234887,0.527516505919344,0.074350271821368,0.939233971834597,0.174902783382258,0.159684150706848,7.54620817157908,247.868724116914,0.0686797620668828,2.35650404006891,2.80653838603306,1.27951343511354,0.0944959022186092,0.106192723331288,0.112574245175427,0.0536746628268492,0.0447925575070561,0.391819273360009,0.081011429420856,0.484009807404751,0.215308397213977,0.108808265060246
"SSA_00121",3.02974493792427,0.0382457498524936,0.150512665835982,0.013681878953724,0.192490569411001,0.023237773466904,4.231668948472,0.427963912670403,0.0588182856846942,0.373890717172844,0.299018763939367,0.0999517553199745,0.0855731186724282,4.91708716822366,0.585976607464867,0.0380851478427547,0.0479290363191679,0.122895579655459,0.0931189604248381,0.0720347398879683,0.0603307213736446,0.0686651058773112,0.0933543901221101,0.755119249613916,0.0987877081091759,0.714516771548067,0.171453537620875,0.0694773341461463,11.0487592294827,247.675260112736,0.102261464686052,3.55711881545672,2.54160433136201,1.57375886581264,0.0942576595029392,0.0759947985533386,0.0613791525419303,0.0545603928781999,0.0526833117734441,0.380095543195577,0.112179768532438,0.430859669141628,0.197106676703377,0.0937768306273418
"SSA_00123",2.63877130477152,0.0267875449942679,0.0939239543271937,0.0159217920320334,0.241504246455281,0.0234159951590517,3.11407182588363,0.544565549368035,0.100265157603955,0.403917444320776,0.158377852622184,0.120656997784551,0.100450749878987,5.37505657962616,0.56546573204714,0.064207500327467,0.0551117287838523,0.325377190726807,0.0926614522412075,0.0672176195296274,0.076149773468886,0.0500133182343041,0.149540769256347,0.502164104881996,0.151738804485486,0.657759637935173,0.159639732528471,0.0705967906582869,13.8232344442993,212.492893878362,0.0996376722207458,3.77994906517626,2.6658883106124,1.95981517588534,0.119851541652046,0.0903722058028096,0.0994266271200531,0.0666563963071268,0.0431488409440891,0.380404870198641,0.134630543193203,0.407380886143664,0.135257674469286,0.0825828561676143
"SSA_00126",4.40885848357599,0.0204378453206332,0.147302085276132,0.0205137426541894,0.20141126205496,0.01916897013241,3.27255381918143,0.477280404663209,0.0364439965631515,0.542014198738841,0.149929781953983,0.0921041876336976,0.058702066062093,5.21125148586112,0.594462207204436,0.0324357051122752,0.045059494851162,0.121722933851976,0.0852429942569507,0.0731285535938212,0.0464101165214553,0.0587152333979131,0.091266920282215,0.537058753310988,0.103682911100824,0.682350740890853,0.161353207738812,0.155244401758297,8.25945275532105,261.02632676185,0.0899049690606611,1.80078745377919,3.23021249456084,1.67457890235155,0.113264605216536,0.10943728911423,0.082130673742109,0.0690723090430129,0.0461360447502439,0.350898960994616,0.116618399479989,0.349483247562463,0.196525308574368,0.0643651217007812
"SSA_00128",2.6650887953743,0.0242954052538764,0.0977495150135439,0.0119252208353924,0.273971035977921,0.0198627028462158,4.252398605707,0.680115770602136,0.0392597967017515,0.428378293557997,0.124165097227398,0.0986963448956136,0.0852558512721099,3.83491373704011,0.914372092099274,0.0485282443905307,0.0428619379595699,0.183656780920047,0.0818898140512454,0.0677703560686254,0.0523373322988939,0.0839841098209451,0.0730357750922289,0.517145041433457,0.0899789536305813,0.578081336928008,0.14977208386694,0.0944727377900716,11.0646597587349,241.201588896331,0.0928877133110901,2.51656954909243,2.92752962137462,1.4166068552352,0.0801482729570952,0.0864434272297791,0.0851706682809036,0.0465915462029656,0.0539546915808632,0.284319569700192,0.0778336592599656,0.387581868089911,0.177727823055081,0.0697017473452417
"SSA_00135",2.94548404012234,0.0360754020317852,0.104360556386267,0.0115587723805,0.221586251593325,0.023107490094753,4.27585976036772,0.561227120238681,0.0380557797403627,0.480925106970478,0.208055851602065,0.109296702774535,0.0833681934820607,4.81987689700335,1.13982729222276,0.0266758131817167,0.033979375615684,0.133858605605849,0.115454429306769,0.0881519166007949,0.0499516768877245,0.0657106280620744,0.0915446327373293,0.562840281322718,0.119640708185653,0.917808814524245,0.292526087516579,0.0999944193606758,13.1292277257142,247.678330588214,0.149215208562351,8.58714990078323,3.00946817967565,1.87556714789961,0.131348334836286,0.0795135571142916,0.0724964639598289,0.0838866525972994,0.0511091517781769,0.481563303969069,0.079212347132658,0.586835901473387,0.201506873406449,0.0809341364568218
