"","Km1_CO2","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km6_RuBP","Km7_PGA","Km10_DHAP","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Km15_GAP","Ki18_Pi","Km18_ATP","Km18_Ru5P","Km33_NADP","Ki57","Vm2y22","Vm3y22","Vm4y22","Vm5y22","Vm6y22","Vm7_8y22","Vm12y22","Jmaxy22","Vm33y22","Vm35Mc_OAAy22","KaRac","tao_ActRubisco","Perm_CO2","gm","BBslope","MRd"
"SSA_00139",4.01715766842621,0.0260408213164397,0.108930272252632,0.0152302881334644,0.247705894264451,0.0182326183269915,4.78080654873852,0.689588845884827,0.0408273456895225,0.596153980335287,0.227173744783828,0.0837312925869218,0.0632120207414254,7.16944684223476,0.581796291671344,0.045784584430931,0.0292589756609052,0.230710863438661,0.114230822350258,0.0540501466626863,0.0577240695920254,0.08489566895505,0.136646763938776,0.75876460348084,0.114820466875866,1.07248108442508,0.248290548836173,0.094502742501204,10.9602114206371,185.148589591561,0.0947561926440909,4.62637357258094,2.46881333202695,1.57977185705286
"SSA_00151",3.41404737435216,0.0770834897155058,0.20543812930751,0.0251218675635751,0.168375938971727,0.0173422867484573,2.45634420078776,0.413744208171581,0.144152378353735,1.40383727980732,0.179514194084501,0.125685523374507,0.095906134933837,4.49693686033778,0.530932458385327,0.0351710646133859,0.0311201956103312,0.142066365975111,0.291244168907232,0.0480637168830273,0.0577959773109916,0.0836387273435637,0.13753036524937,0.772038274583745,0.114768938781365,1.07248108442508,0.245367820459219,0.094502742501204,23.9077705608878,199.603860590471,0.129920522496104,3.4947215499308,2.75941984036995,1.46067811663582
"SSA_00156",3.98797465357267,0.03239981747686,0.149194102364816,0.0153327555455121,0.235614349584204,0.0210240986376202,3.47861697456935,0.772748476670694,0.043952405447559,0.49872565113672,0.156855209706179,0.0586940470664587,0.0569203283979585,7.26464350174828,0.691870012659756,0.0555318392312718,0.0334000716848656,0.125387327469612,0.0799645623444733,0.0554906214732239,0.0575324842375595,0.0876076399813012,0.136463804941869,0.77163555593483,0.113475352593267,1.07248108442508,0.269948538200527,0.094502742501204,10.9811664044553,394.59403041413,0.0994326477456407,2.78030549111886,3.30405386310755,1.30100609721658
"SSA_00160",3.8427711600088,0.0218421215164649,0.161733280364051,0.0181844806364655,0.184422311628174,0.0208632995959305,3.81526154807627,0.451784427718204,0.0537148706294419,0.378347975665786,0.188682248182701,0.135803187975005,0.081418557560092,7.72848496617036,0.482590977286619,0.0388869919104318,0.0322585111102831,0.267713245402239,0.0831862601298714,0.0664623488585621,0.057654309399713,0.0854650718197359,0.137129292950823,0.761083963179744,0.11484320776129,1.07248108442508,0.268628188855918,0.094502742501204,7.53452466859428,267.283219105918,0.175420589639039,2.2172404153784,2.90138671132292,1.85390143625931
"SSA_00173",2.04603685777717,0.030747445587188,0.144930729490408,0.0137559837365929,0.301719265189721,0.025719841023108,4.35219788767946,0.82333229695554,0.170291570869867,0.289731742998477,0.165953003057136,0.190033963222041,0.192274436905662,4.65227370452069,0.913832191587615,0.0776474804579245,0.0576825364645388,0.105683102725106,0.0714559386045687,0.0536772617765124,0.0577206143496073,0.0878541234635681,0.136444255796599,0.769990272970043,0.114725739090255,1.07248108442508,0.261705637132609,0.094502742501204,18.5727837952088,151.61461707592,0.0808077152480257,5.00979683187525,3.2760997334996,1.7237474725232
"SSA_00178",2.81157040588596,0.021422931142932,0.147303186337975,0.0145249122141717,0.251631132430751,0.0221542163516683,4.42918925058071,0.466259096696699,0.0406697204695808,0.486025128927368,0.290319917806585,0.122216080279741,0.101269194313298,5.28127193417466,0.513793308880584,0.0416864021674842,0.0383331560787827,0.127273883400838,0.0654035990403196,0.0554399816346118,0.0607376891229951,0.0917853918740542,0.136334530496964,0.765426754622784,0.115078287774404,1.07248108442508,0.255667636486124,0.094502742501204,9.90001970905481,218.847206013159,0.0883083205063043,2.6738800536297,3.59746142805634,1.33267579553885
"SSA_00179",3.09499654977189,0.0388687600114093,0.11305780257125,0.0184461802992407,0.526629548352904,0.0360068371773026,4.87462345285461,0.439634717896382,0.058597338922012,0.475580276494052,0.133820559515844,0.12156879866898,0.0953544789274965,4.67017444236408,0.616205896009221,0.0538298365819955,0.0442289855262096,0.179627029606538,0.0654117847874174,0.05359524485553,0.0614892188494948,0.083768204693355,0.13636306820389,0.768568320265068,0.113493334904214,1.07248108442508,0.312516520148598,0.094502742501204,14.5584530810687,181.384952816015,0.0923574991917441,6.83445381854349,3.07009097359178,1.22820880085128
"SSA_00186",2.360027436504,0.0229888865169751,0.149418154856259,0.0261340500523234,0.238287558285442,0.0156029812966063,3.03222265246193,0.738666134153924,0.0479376337711089,0.391285432033237,0.122032644808753,0.0918413625407614,0.0774448998354138,3.7709429970588,0.863964773818654,0.0654159476985501,0.0274808838807781,0.0998560324044316,0.0963616149323545,0.0590688088336378,0.0620182788375789,0.0875842916821284,0.136420803547523,0.764862472034233,0.113358343640558,1.07248108442508,0.253235347576116,0.094502742501204,12.1067815512422,244.956483395346,0.0828954422446518,1.96618929602227,3.85106073238792,1.46658777671736
"SSA_00187",2.84027407388816,0.0229387681851646,0.15301044253382,0.00997245259202093,0.234348649502668,0.0189193210208466,3.6214468480572,0.449476552761096,0.0423069673331455,0.450766047691562,0.157323735382652,0.079019406012232,0.069251993150979,5.27815189114204,0.725440668646602,0.0308688429576399,0.068361312201872,0.229827053243473,0.0964177809479092,0.0859691828463834,0.0583478505739168,0.0842886901503959,0.136601210358227,0.767403811394541,0.115631678043093,1.07248108442508,0.26760213288619,0.094502742501204,13.0370767061585,243.382013729737,0.173131230839188,1.93402511022587,3.06143137533818,1.6085401976293
"SSA_00197",2.70338194880542,0.0303323146329497,0.279160981218069,0.0161991933093067,0.28639666542908,0.0392265004911678,6.68413611982226,0.537048669369709,0.0423959742634068,0.336188130975353,0.426820981974656,0.195484443208556,0.0547648742948803,10.4819750905105,0.602298366275748,0.0316899802496869,0.0312598967347304,0.163906659206912,0.116342774455806,0.063371971134517,0.057842362487669,0.0936469804516976,0.136519777369382,0.772268772854005,0.114048332326763,1.07248108442508,0.257444411166965,0.094502742501204,10.2447565823077,254.532087274016,0.127280915756196,6.82289632227148,3.02145314412938,1.25001263678891
"SSA_00204",2.8674719910284,0.0434215985744533,0.136674530281102,0.0131557767785871,0.253038292230074,0.0198128624949175,5.56153170986934,0.667440427290829,0.0882409511717606,0.339925297001273,0.238203990947794,0.108772744506637,0.0992697177570301,4.23786489158114,0.389828657175216,0.0618181056947068,0.0402941600347577,0.13668646185831,0.10887718487463,0.0582163990363921,0.0627495822908429,0.0818908788165082,0.136568065041642,0.781247263674346,0.115136086037321,1.07248108442508,0.29531973308419,0.094502742501204,13.696728780542,227.788844525148,0.133289925507473,5.68239554048218,2.73627513056014,2.24761292316426
"SSA_00209",2.67111558137307,0.0234616488745301,0.119574895993593,0.0346855444893,0.359477374960139,0.0143905448084362,2.90318621293239,0.821270852509007,0.0419889996184457,0.393382173199742,0.374318875985247,0.102631752571675,0.082557495020855,5.56228900265941,0.729658293350997,0.051321200754936,0.0358360807146229,0.19898886506529,0.069686669485015,0.0517696269730089,0.0615679385164516,0.0808036016359184,0.136546654245844,0.768730233306752,0.113519386811823,1.07248108442508,0.288273417175134,0.094502742501204,11.3803075096161,278.173576058237,0.0726062083571863,7.04596310273961,2.58241997050202,1.64018470159111
"SSA_00216",3.45633942301942,0.0483518646898939,0.125952674073151,0.0134899935684489,0.345717910827001,0.0309666032455076,5.90479981358014,0.486230433118949,0.0454834831882653,0.839870093021715,0.152681818118599,0.0526165489116256,0.0884956796088418,11.8368144195381,0.387718922905743,0.0424879065660765,0.0260631626824489,0.36027679216141,0.0705481080962002,0.0549966543468343,0.0628115016309187,0.0794814345709501,0.136489948246371,0.785658853020248,0.114314361964128,1.07248108442508,0.273839974699015,0.094502742501204,10.2090679072838,221.938526578231,0.118357476329835,4.29754378885819,2.80210244081536,1.82247147703811
"SSA_00222",3.95130181186409,0.0320281711663477,0.102928020518754,0.0103404384683347,0.208939343574755,0.0472479440502243,4.74735082822807,0.503319404611139,0.0413594328102219,0.491526681475851,0.171941289238385,0.0874937109622978,0.116228660762809,3.95705762959862,0.599327581297818,0.0331151135381044,0.0468698441054197,0.217697343598337,0.0729184400338945,0.0535467428411372,0.0617492944296958,0.0844061334657216,0.136515095119254,0.779831900179034,0.11456958789938,1.07248108442508,0.272320748114049,0.094502742501204,12.9860947716518,255.197337839464,0.104422254729276,3.19484882135017,3.03701703965501,1.16653565190184
"SSA_00227",3.9919678871588,0.0246441474381078,0.0974173425683986,0.0165362913488293,0.290332890804208,0.0300194077828812,4.64171233578042,0.628444594895548,0.0284642221270336,0.38278793586763,0.186323140187109,0.121068171196291,0.0759213355736453,4.96693918325233,0.576258113685879,0.0476979320287149,0.0596718465320419,0.153357595665411,0.0753622400204138,0.052999302305567,0.0590065121641907,0.0828847182560421,0.136366491132516,0.768952651840203,0.113760538271566,1.07248108442508,0.255598974924453,0.094502742501204,9.78861400342208,399.070887493156,0.0644914203103618,2.32484821877023,3.02815250498504,0.993432877828883
"SSA_00229",3.44594757744673,0.0244278776948385,0.148943254780294,0.0124171287153267,0.316874482221628,0.0311637247963719,4.07369936304129,0.672200708025184,0.0393781122821314,0.568913885173702,0.330382323237967,0.0736323908169509,0.0722911527791901,5.09644694609397,0.511433351062276,0.0433677419973883,0.0470858323368966,0.159449967435434,0.0709956867079834,0.0533541937530408,0.0594552842959166,0.0828381173678914,0.136515626419998,0.775207234443115,0.115062818942742,1.07248108442508,0.277576512617729,0.094502742501204,7.30319881862735,234.351482710498,0.119836784847472,2.90553219578994,3.1656868782996,1.21197901721193
"SSA_00235",3.99175307273394,0.0661997063251998,0.107989074816154,0.0114901473344226,0.171184534632219,0.0210533197060123,3.42988690276338,1.1076072705304,0.042074308341438,0.550589093752271,0.289433444899498,0.118670422648827,0.0953133319002769,10.4597280359898,0.491707458051853,0.0447594670318761,0.0325106639109534,0.111226881826031,0.109049560649885,0.0513186156063005,0.0596538674368722,0.0850323078828597,0.136347446090279,0.790418457983372,0.114520235187367,1.07248108442508,0.292480524433704,0.094502742501204,10.3428647167512,258.365415460609,0.112959629291476,2.78499256875624,3.52307193499122,1.14442095055165
