"","Km2_HCO3","Km6_CO2","Km6_O2","Km7_PGA","Km18_Ru5P","Ki57","Vm6y22","KaRac","tao_ActRubisco","BBslope","Vm6y23"
"SSA_00173",0.0575607372150179,0.0420644042053609,0.251510574285686,3.2102838053813,0.0456166617196359,0.161208919434647,0.0936241201622439,8.61024430351937,460.251253248669,2.65235405600325,0.0949662588383422
"SSA_00178",0.0541658849591301,0.0249955824172868,0.253185939166505,2.98471319368829,0.0478660794496332,0.165996440052498,0.0658766487565675,6.35252052113026,572.663821788407,3.12651850887901,0.0523843635684287
"SSA_00179",0.0444314498940765,0.0199652888675506,0.181106636290235,4.28540714293111,0.0422767880515971,0.217672708822981,0.0522286419499368,10.6068827747859,291.772363080454,2.49027286564768,0.0544040306817983
"SSA_00186",0.0574677501738979,0.025725372019204,0.338623229617141,2.81942157645603,0.0338279562763393,0.167053689356948,0.061974240093561,13.0057370262321,495.315553337585,3.14123287401972,0.0659105793125386
"SSA_00187",0.039959466708988,0.01915539125586,0.498603977296474,2.32188676420957,0.0382401261691065,0.185166018052871,0.0561997725032018,13.1431625781435,196.03639789497,2.84431772441683,0.0506353601700249
"SSA_00197",0.0390095874097765,0.0164031094716084,0.586338683135331,3.60735406864945,0.0385939031379732,0.231801963653538,0.0488746539781862,8.40854988817445,163.14919226049,2.65961427198746,0.0380963855325774
"SSA_00204",0.0633492674187421,0.0177527565583311,0.301026519027404,2.96101943376219,0.0533540793523685,0.227541020430646,0.051272479887958,11.5339449545407,411.402680018756,2.51467359995714,0.0502939978747601
"SSA_00209",0.0427659529988395,0.0143947811489992,0.230751724113331,2.18625784151324,0.0549147567187656,0.116568949745899,0.0401506128702745,12.9747717652183,148.528065216538,2.51960092763778,0.0452620006517168
"SSA_00216",0.0795516172377009,0.0117656838389478,0.31081197945563,2.14543220887359,0.0320363589895718,0.78398696316952,0.0498076270209146,15.5152837590775,296.757928707043,2.66947878516997,0.0514853893171759
"SSA_00222",0.0580532842646922,0.0207352448944935,0.294815163392013,4.02331918409737,0.036740249214673,0.214896372139002,0.0556858499070374,13.6219439147218,198.177127443735,2.712573414378,0.0623798459043694
"SSA_00227",0.0612698830481458,0.0129466683232184,0.236572433051524,3.40523169747858,0.0419687567037593,0.184266833176497,0.0444448242223615,14.1233922848345,205.793331023082,2.84371664035469,0.0386593900896561
"SSA_00229",0.0627729967386219,0.0137965119611658,0.259806396094072,1.94176715784925,0.0693374862143468,0.182362870338831,0.064775385474726,16.9820103673953,296.235171386871,2.9988860825289,0.105743850908445
