"","Km1_CO2","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km7_PGA","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Ki18_Pi","Km18_ATP","Km18_Ru5P","Km33_NADP","Ki57","Vm2y22","Vm3y22","Vm4y22","Vm5y22","Vm6y22","Vm7_8y22","Jmaxy22","KaRac","tao_ActRubisco","Perm_CO2","BBslope","MRd"
"SSA_00018",4.02626824139094,0.0280887436326516,0.0911292722217326,0.0149615813586019,0.224613762350774,6.48119265641568,0.059344390709226,0.479432359330136,0.238164882913653,0.142222653117119,6.00148483506709,0.767922724978325,0.0505226789415676,0.0164747870750405,0.126093660174574,0.0950640885389947,0.0944337035660911,0.122214052408716,0.0983709608924625,0.0908086670225077,0.821665647514537,0.608741495855863,13.5016141003945,241.553024617003,0.169027120128391,2.98557741936808,1.83511687748512
"SSA_00024",4.2750484074723,0.0280895927161068,0.143866915110613,0.0146970507071625,0.224314042603281,6.48131591069565,0.0593471682836429,0.479441967932364,0.0864344497754396,0.193366139552468,4.96425183342036,0.76794524456224,0.0503941080589274,0.0212893520649705,0.146028287769485,0.0783204412786958,0.09443380970829,0.122214088437968,0.098371012581737,0.0908084483533746,0.821662452707784,0.611299500195784,13.5013994864449,241.548130681864,0.169028369391559,2.97812711279677,1.79272328287323
"SSA_00033",4.28956187609963,0.0280896077892193,0.118695417948079,0.0237464330694543,0.225075927280447,6.48145516701716,0.0593451718468812,0.479453682313367,0.154572790246739,0.13722655869462,5.56139328371575,0.767924730057736,0.0505368609155614,0.0358550176026897,0.166582801487392,0.0792188253475152,0.0944341166710867,0.122214072284687,0.098371226408358,0.0908084099331677,0.821667070140269,0.595938456800767,13.5016965249928,241.545711649732,0.169025350845191,2.9853799731549,1.6780239264225
"SSA_00041",4.80543864715938,0.0280897877804623,0.0914308868022678,0.00890179817603392,0.221224572507536,6.48161301280798,0.0593467847763196,0.479441205726544,0.110800195168083,0.133283313627467,6.4863867033057,0.767956648924941,0.0504976452514533,0.0210499679035057,0.158369809254485,0.0650184513678016,0.0944335654440552,0.12221406792927,0.0983713540560495,0.0908083815383591,0.821665888023986,0.601979416879345,13.5017950043238,241.5481681308,0.169023330245949,3.01884495731051,1.71920689937561
"SSA_00050",4.56409186385537,0.0280891906126846,0.185138312664747,0.00713173725613207,0.219899083592476,6.48143908546093,0.0593472744209354,0.479443648289977,0.341511273793079,0.143391127466934,4.78984542399899,0.767924303088849,0.050682386409447,0.0481095464322108,0.165721437553922,0.0880922508438642,0.0944337396243793,0.122214141428333,0.0983711088492814,0.0908083424971493,0.821667276081972,0.598564825681395,13.5015863223289,241.5558879479,0.169025418651772,2.99053310741612,1.68896317774445
"SSA_00062",4.38150305767778,0.0280896243730284,0.149864130833208,0.013404713199992,0.2235390634661,6.48162141413573,0.0593437192003763,0.479443575261768,0.223552444294135,0.232888603637829,5.46763850509567,0.76795382463415,0.0504683601688359,0.028931718232875,0.154876714369177,0.0910334298262091,0.0944344684021292,0.122214085854716,0.0983711839124053,0.0908087055669396,0.82166791554393,0.610680603321372,13.5018619247119,241.553800319015,0.169023579729839,2.98292386161493,1.68656522855981
"SSA_00067",4.36378173066223,0.0280900615226225,0.103279764055407,0.0129679930288553,0.23155193533723,6.48142624653156,0.059344739257419,0.479430367076116,0.337420967249392,0.166582990531835,5.64691656452979,0.767946790774897,0.0504075461880087,0.0446066909427051,0.17446986934165,0.0891383469039006,0.0944341069241518,0.122214091803772,0.0983712776024154,0.0908084353918184,0.821663467320253,0.600283550662651,13.5015118542388,241.550413597205,0.16902942997418,2.99132790454397,1.71665317239333
"SSA_00068",4.14487126020584,0.0280903108419317,0.0398604526344106,0.00965059460785592,0.230242309032489,6.4812960983739,0.0593418980099295,0.479440102922984,0.182766126425189,0.136385518893804,6.5222372679597,0.767922080612412,0.0513963932504308,0.0415068342193563,0.170518851386156,0.064449205198238,0.0944334547366536,0.122214049830468,0.0983714788268056,0.0908085126554716,0.821668935175511,0.628676832614133,13.5019035532768,241.54102525896,0.169026961276203,3.00170806563118,1.65703653460799
"SSA_00070",4.54105617684185,0.0280900950112012,0.0606494408810758,0.00863985457364487,0.22652791457161,6.48129654338125,0.0593443823960075,0.479441588157075,0.0689256175490204,0.171435748240654,5.3719456018275,0.767945062530532,0.0504899219850715,0.0590416020432693,0.197324297715429,0.075902367578542,0.094434049472932,0.122214098344122,0.0983713168890884,0.0908091873895797,0.821666040025509,0.612439413624839,13.5015574851832,241.551421461766,0.169025677818982,3.00442906102124,1.67423995350763
"SSA_00075",4.73540754592797,0.0280895587426102,0.0887853596325271,0.00842749616888504,0.222490048282408,6.48148790100509,0.0593434266899885,0.479463696971821,0.0733615290947563,0.129718286352086,5.49198226613264,0.767932976191932,0.0505303795853219,0.0268042007194244,0.13396813636733,0.0844193662410002,0.0944340844426238,0.122214072084129,0.0983713898656852,0.0908083013133533,0.821669691591891,0.5989042083099,13.5023528584013,241.547365383856,0.16902667648291,2.99255942832206,1.71828967690527
"SSA_00079",5.11176760166498,0.0280900907874238,0.0792794803955053,0.0113499424778234,0.220644882446637,6.48143124243878,0.0593453932076326,0.479433757596919,0.111303260770544,0.164140789217728,4.79259233835028,0.76793145673062,0.0504986783821256,0.0364299282089085,0.151254192149437,0.0736502870567598,0.0944350693038529,0.122214091569771,0.0983712819015987,0.0908083090601687,0.82166558517393,0.601582103593188,13.5023208095214,241.542984951441,0.169025303421459,3.01316167841802,1.67089996724004
"SSA_00080",4.23070227519037,0.0280905761516541,0.112152495647468,0.0118185430776643,0.21941045578268,6.48117424179127,0.0593439924860235,0.47943099228415,0.202172544933598,0.154372118212759,5.82380077666681,0.767951393814792,0.0503992392014195,0.04060290551719,0.131289205502814,0.0795958904082795,0.0944342981592897,0.12221414197716,0.0983711382260462,0.0908084391481394,0.821664970098444,0.598664003400516,13.5018563372439,241.548200148857,0.169023374955202,3.0245271150226,1.71423411859563
"SSA_00091",4.30204255496367,0.0280903083449458,0.0627414013860549,0.0102881989148532,0.224848021794932,6.48105152821543,0.0593455861371875,0.479443451113974,0.123206214483604,0.123295177916323,5.21048314247422,0.767922619608694,0.0502100697811575,0.0433000063310596,0.143911428460306,0.0838913639713262,0.0944363542643491,0.122214061473067,0.0983710981693712,0.0908082060615221,0.821663134352201,0.617744879201153,13.5014579764482,241.546299645358,0.169021915670183,3.00900535133588,1.73252717128669
"SSA_00096",4.44371571989948,0.0280894986933803,0.157577819487193,0.0105299497194651,0.220594864920531,6.48111130394322,0.059346810079912,0.479424186126425,0.0910130908964708,0.294937927461667,5.30263138552899,0.767932911797713,0.0502225531234864,0.0361999364854087,0.203516898900068,0.0640155267214741,0.0944341936846796,0.122214107572085,0.0983710927227588,0.0908085548809589,0.821664441750307,0.627182095181867,13.5017148552189,241.554179026313,0.169020512073608,3.0036871341672,1.71560274152892
"SSA_00097",4.41843305107543,0.0280901162886498,0.14936223368909,0.0127513388667913,0.223578839192555,6.4812438487127,0.0593443244253225,0.479466390824857,0.111840032703322,0.162867309925648,5.71489870569548,0.767943784516704,0.0500335676720277,0.0305311050537767,0.131782632907549,0.0891593019244077,0.0944334838663494,0.122214113491104,0.0983714661297874,0.0908085375740779,0.821663989075761,0.594699943610559,13.5015711864355,241.549523584689,0.169023959955912,2.99273970137642,1.72051645342547
"SSA_00105",4.37684613275449,0.028091348025313,0.099279839169196,0.0153865432117731,0.22210317451609,6.48156814244566,0.0593445855072645,0.47943360970546,0.209416362012046,0.377248455561455,5.20142934522907,0.767960404739846,0.0504753407084524,0.0772779140061369,0.174051887067411,0.0835166155110331,0.0944346504501435,0.122214072979837,0.0983711330882199,0.0908086253936551,0.821666220431873,0.615638037036158,13.5016170499237,241.54527768112,0.169023223857889,2.99451145828367,1.69767635030893
"SSA_00108",4.26393694807203,0.0280895793617547,0.0626993133324641,0.0100138094123182,0.219210229345488,6.48147066693069,0.0593478703791598,0.479432113291118,0.219642196086826,0.120509290968837,6.27831263521958,0.767954005366592,0.0508026351132395,0.0828668769731631,0.176740539886541,0.0909350961341845,0.094434156311139,0.122214072786234,0.0983711088564414,0.0908083239813867,0.821662496704968,0.610537749511544,13.501506576611,241.550228996861,0.169025945038684,2.99877633455743,1.6911729887321
"SSA_00110",4.64274395979005,0.0280902416124183,0.125619834526203,0.0144952232268928,0.22447022930262,6.48135623890703,0.059344636108506,0.47945656626629,0.143243787479878,0.126880479694145,5.96911941969818,0.767950849831266,0.0503829687473299,0.0227619692061174,0.13623016104099,0.0771962070102419,0.0944339921879209,0.122214073579407,0.0983712223134909,0.0908083107918543,0.821665351249369,0.594924539108052,13.5022297957945,241.549583488688,0.169026026337925,3.03452310163224,1.71634696929173
"SSA_00113",4.03480910275785,0.0280899894312939,0.111071917100511,0.0102031940422214,0.220794487323498,6.48150204169698,0.059343987476588,0.479469089253171,0.0845015840382724,0.0974885388475486,7.61443836370775,0.767931336905971,0.0501176619742539,0.0704384670869755,0.122778271660304,0.0744918807452232,0.0944331871434719,0.122214080137218,0.0983712481572029,0.0908082455595858,0.82167190436957,0.604370330664025,13.5013371713265,241.540653943808,0.169026141892463,3.02366541877728,1.67684502789371
"SSA_00119",4.54059656120266,0.0280898114269309,0.0987232335384781,0.00816531208569785,0.223620744702914,6.48136284705365,0.0593447752264864,0.47944278779852,0.167852173758902,0.141106270284795,5.7127554133844,0.767956642792937,0.0502653468099088,0.0417817901767511,0.197349409544476,0.102874086322138,0.0944351739332177,0.122214082426423,0.0983711197379246,0.0908083634204191,0.821662716444669,0.599728760867571,13.5018473385261,241.552930820755,0.169026376306086,2.97474520460351,1.77998003252042
"SSA_00121",4.09009573739211,0.0280901034871011,0.079360141382807,0.0253617468175911,0.223383254291332,6.48114950775934,0.0593434575209393,0.479446548143529,0.0961105086171265,0.0982623078703618,9.26490648004306,0.767944556150008,0.0506724119742102,0.030238504307206,0.125070751407759,0.0777868084029359,0.0944349526557543,0.122214080285946,0.0983717813463831,0.0908086294200679,0.821663324295038,0.617589610519332,13.501710423489,241.544892360124,0.16903008725296,2.96678520593121,1.75473140938778
"SSA_00123",4.27316456659108,0.0280890279683825,0.080644515304138,0.0151549642040624,0.22120431475303,6.48118642381833,0.0593469981142082,0.479418855086188,0.21385255913562,0.167808481395313,14.8795795116769,0.767980290912816,0.0507639222182643,0.0458732284426716,0.322478659542048,0.0711456244372556,0.0944332440742269,0.122214159793581,0.0983711759736705,0.0908082028186412,0.821665285816067,0.603724828704311,13.5017739069525,241.547835064272,0.169021537168952,2.96454770353558,1.67316310500878
"SSA_00126",4.21833034880993,0.0280904888900596,0.0739704235976385,0.0352234209563145,0.227096359794132,6.48134992693734,0.0593444573238318,0.479432377087582,0.225947725592536,0.116098155273164,6.9837081314889,0.767939752090203,0.0518341212409142,0.0241213326149574,0.141426843920568,0.0773908522474371,0.0944370127303701,0.122214091492693,0.0983711920843073,0.0908085615424801,0.821667427094807,0.609636112168723,13.5017340721173,241.54217114665,0.169021332840905,3.01514806093324,1.72065786948701
"SSA_00128",4.16247039223042,0.0280912489841817,0.0824696878183116,0.0105200886488866,0.220772252144062,6.48142343540214,0.0593459518397046,0.479437562957327,0.0779315235393349,0.110164962978807,8.071294669263,0.767955543191963,0.050292874275121,0.0387714662141527,0.162037755304502,0.079273363392253,0.0944337517945531,0.122214084349441,0.0983717862180304,0.090808345584234,0.821664871055389,0.598630075551588,13.502730118143,241.550339332718,0.169022650948462,2.97642263241494,1.74734293955872
"SSA_00135",4.27627387565628,0.0280897265473647,0.047251345605751,0.015988959137127,0.22548190908161,6.48122164992233,0.0593489434667639,0.479431692797728,0.119123931460032,0.316742448054743,5.46919251175165,0.767966888104338,0.0506228570355329,0.0235880123218899,0.147251936689822,0.0711162485819175,0.0944345492411602,0.12221406371057,0.0983712632696234,0.090808396488464,0.821664753427481,0.612403062151002,13.5014466610158,241.543046910852,0.16902552551943,2.99228424247586,1.76879124900648
"SSA_00138",4.92550247110433,0.0280900747533659,0.0602821257947091,0.0197217303442414,0.2245598996181,6.48152097191745,0.0593445370287844,0.479430709002544,0.259681434570882,0.144735643581594,5.90046273746856,0.767929470770348,0.0502997124571154,0.0516293616365505,0.151775668826556,0.0765013151544476,0.0944341748144521,0.122214091093551,0.0983712338184521,0.0908083735644402,0.821669887103621,0.594246078631006,13.5019994465015,241.560170858436,0.169023115276085,3.00915799062786,1.69128515748821
"SSA_00139",4.28458019829103,0.0280891915819986,0.0659368017824977,0.0127068480535118,0.233248806244532,6.48124299757987,0.0593432236086924,0.479457041174831,0.248488928029698,0.0982874996892011,7.36212910873639,0.767931614038438,0.0504840059298038,0.0144903058246652,0.170575063568732,0.0871322689834678,0.094434096173368,0.122214117445574,0.098371759058758,0.0908081718623163,0.821668230184995,0.597679563011641,13.5019296941036,241.548257864352,0.16901914268814,2.97050102068281,1.68960791488639
"SSA_00151",4.33431233911941,0.0280897167059137,0.148647374327483,0.012136811636741,0.22663758948839,6.48124637810131,0.0593453080737959,0.479423994016976,0.125553646177876,0.248144104200882,11.0178772885124,0.768096660967865,0.0505852552582065,0.025295882315404,0.158821810286595,0.0698942847822185,0.094434595360681,0.122214169599776,0.0983711100219786,0.090808819327916,0.821663197923733,0.599924314209829,13.5028451161907,241.555174429213,0.169033813551864,2.99521377323582,1.76147380182057
"SSA_00156",5.09710681921499,0.0280901540357965,0.107589784433347,0.00768669910363154,0.2375320489477,6.48166467666009,0.0593461065381195,0.479444200345805,0.10831530300408,0.102183719322642,5.95404979421904,0.767940864511852,0.050380779710396,0.0262758695785572,0.132119424222025,0.122346072894655,0.0944348306278383,0.122214068194604,0.0983713736614946,0.0908083378597442,0.821672373033076,0.605618437424642,13.5021431605231,241.546390900813,0.16902966354828,3.0045398648134,1.77642697560331
"SSA_00160",3.98808891399922,0.0280919353456688,0.116378131599898,0.0160472434017728,0.231280639322409,6.48117579876315,0.0593426675037609,0.479428445133194,0.0978611411536601,0.0983685768654613,5.2072281712699,0.767918588574114,0.0505071370490026,0.0344858498036533,0.137353625756841,0.0921306843221429,0.09443300754666,0.12221406701115,0.0983715420881003,0.0908083925541287,0.821664515720865,0.604250343679214,13.5017248484318,241.562422227752,0.169027750991876,2.99520305517481,1.6790484062509
"SSA_00173",4.19825720370419,0.0280908506352535,0.110170728881006,0.0161389003643324,0.219399681948056,6.48124657100808,0.059345632777816,0.479449097684443,0.102008503604787,0.170061250252707,6.494405840291,0.767979895485853,0.0503780991589033,0.0227091925269998,0.135795301522465,0.0960937570386198,0.094433804343101,0.122214100639299,0.0983713285986952,0.0908082087643746,0.821662770596507,0.601037078480663,13.5016835771468,241.548314652241,0.169023675838784,2.99511489086562,1.71856233328756
"SSA_00178",4.68862697678098,0.0280903504500939,0.106293714721875,0.0241286712950719,0.223469730398776,6.48120284850807,0.0593455816038245,0.479445012908821,0.141481757366929,0.110528891754089,4.46458442852333,0.767971901298444,0.0503791974184091,0.0515371741810536,0.134901421971662,0.0910845028515689,0.0944343064037538,0.12221415756066,0.0983712005725725,0.0908083825041586,0.821662763501254,0.595970390508698,13.5019062216602,241.540480216807,0.169023879666771,3.02233383360324,1.68024520302436
"SSA_00179",4.17073327868291,0.0280907877136538,0.283215269618115,0.0122255517710031,0.222719157707884,6.48143691281423,0.059343565553719,0.479440659055131,0.197057391120981,0.124671984589376,4.98677947486135,0.767928209835631,0.0500525385683132,0.02868397460823,0.132901644321436,0.0889798109203757,0.0944336545618343,0.122214073899208,0.0983711493411881,0.0908085339462798,0.821663399571542,0.594473216559287,13.5014859063184,241.548682695544,0.169026549735752,3.00736686885793,1.69580602473113
"SSA_00186",4.40684772554463,0.0280919541363465,0.0559318150823798,0.0115515119996101,0.221600961153977,6.48123677191382,0.0593450267426816,0.479472010356888,0.0536867529095408,0.14373905838099,5.08400990219621,0.767981402091025,0.0504000500856173,0.0199175890711006,0.111813977323712,0.0928087636025185,0.094434646157713,0.122214090402183,0.0983711883477742,0.0908085193799488,0.821665198471409,0.611674163933357,13.5015127725792,241.545417138788,0.169027309362515,3.0365605049181,1.72433442001215
"SSA_00187",4.42952761384183,0.0280904387131669,0.105371689781506,0.022312342808529,0.229636046327677,6.48129550970316,0.0593448790821873,0.47943531803404,0.122119256096345,0.151528234239221,5.66649522614401,0.767939380712452,0.0502847642663933,0.0357779563157158,0.151953906763876,0.0853867246651522,0.0944341199165428,0.122214089996901,0.0983712527789796,0.090808371171957,0.821667406446714,0.604498351030118,13.5017617468129,241.552296997294,0.169025522436575,3.00551109888034,1.70551182459638
"SSA_00197",4.64572643689344,0.0280895223696201,0.0893701103361051,0.0157142570101524,0.224902627740064,6.48138044584301,0.0593433120691179,0.479427634030266,0.131171500224891,0.119512747775061,5.47938904966965,0.767923254771108,0.050171451325133,0.0264641492777121,0.151287599101486,0.0908536343087928,0.0944337989465694,0.122214094699658,0.0983712247157911,0.0908084608714417,0.82166558725705,0.597587591232801,13.5013850112276,241.55826081065,0.169027523635777,3.00136459196455,1.66113594082918
"SSA_00204",4.10113251265316,0.0280895226672715,0.200185913265165,0.00874052654522249,0.221814305520905,6.48279633054552,0.0593490366501244,0.479442242874542,0.334787923367081,0.133824185719486,5.46717035665626,0.767918905282651,0.0502269157435611,0.0277361324355101,0.15164358053219,0.125372874395477,0.0944331576826986,0.122214071167564,0.0983716859498572,0.0908084315330176,0.821670749204788,0.597066367924624,13.5017587981098,241.546026270846,0.169031720848052,2.96446744271764,1.72912960645233
"SSA_00209",4.57989035641061,0.0280892523851132,0.0589169865798175,0.0173431713537967,0.226843294872983,6.48113417759406,0.0593455841927593,0.479423113827097,0.0856771982478186,0.141158658288079,6.96507617681559,0.767928371421435,0.0509230177486682,0.0285499180896514,0.188297591658478,0.0905381330304581,0.0944337716275179,0.122214071214754,0.0983711570967045,0.0908082228470365,0.821664104344782,0.59952101969518,13.5018080341145,241.55525838744,0.169021389593755,2.97416771208736,1.78753056491023
"SSA_00216",4.71827498832678,0.0280906456636015,0.0823142304170003,0.0142775014705517,0.226575811778846,6.48220944033074,0.0593436388717287,0.479415914586752,0.31133274545717,0.342293832888296,10.4053774220256,0.767946489301329,0.0501791076422553,0.025339024682749,0.20920714669296,0.101403061837757,0.0944355534155811,0.122214068709883,0.0983715197031058,0.0908084208795617,0.821670017524814,0.602472969875584,13.5017898741567,241.564899650863,0.169020877914297,2.96943459168733,1.75461272358807
"SSA_00222",4.22494113785842,0.0280929981469646,0.0997719161486615,0.0148481636481383,0.223159689741854,6.48144792197738,0.0593456785714564,0.479465476622053,0.182676057660718,0.166589625517123,6.94764206116979,0.767945580666826,0.0503787330157922,0.0236209587687111,0.155399939565334,0.105788702264957,0.0944341085335526,0.12221409930469,0.0983715703442905,0.0908086771778035,0.821666840609178,0.610616465200943,13.5015045382525,241.547749499633,0.169033043712833,3.00008279340818,1.68530515495375
"SSA_00227",5.09322017015213,0.0280896544687932,0.0603709867603598,0.00815513657099327,0.223034946740285,6.48115383845922,0.0593481214862207,0.479428556919241,0.0702566190740749,0.120904121892693,6.05000392123055,0.767936345182639,0.0510907933834383,0.0544205349921256,0.164880088142385,0.0693395057870842,0.0944341933015746,0.122214077419299,0.0983714551783323,0.0908086120526283,0.82166419348689,0.598845293756214,13.5015591493481,241.549066378936,0.169026060247229,3.00648996356318,1.70960386729942
"SSA_00229",4.19565086310179,0.0280904710414863,0.0684545072739301,0.019481016927993,0.237143678326769,6.48125422937048,0.0593421600569475,0.479418569788688,0.222247762218656,0.12524474764988,5.53289594366028,0.767941990679824,0.0505036954352745,0.0487810071421667,0.165904170135405,0.0822289665720021,0.0944352145334939,0.122214061778916,0.098371780498927,0.0908085163368731,0.821671315063849,0.638869478962224,13.5015682262261,241.549866521176,0.169032631020509,2.99700832180055,1.7110731908276
"SSA_00235",5.53683707541675,0.0280894013074382,0.130395460606823,0.0104970231219371,0.223692482293874,6.48145682673927,0.0593431172449337,0.479435835893339,0.0984517803340053,0.138027958598351,6.4441375777763,0.767939436707839,0.0508631357541153,0.0225399226980655,0.120613163528988,0.0921054869077085,0.0944335964479648,0.12221407116973,0.0983711370149263,0.0908084565536928,0.821669229740305,0.597731952869831,13.5022747633436,241.549159307109,0.169031910174361,3.03601328841911,1.71215649737738
"SSA_00238",4.13985979794692,0.0280898762618843,0.154355722611153,0.010134168553139,0.220313190708133,6.48135809708632,0.0593465904876842,0.479428508387886,0.205562288695005,0.128097120318597,7.54627173628642,0.767943534817898,0.0503075285995454,0.0448688244634902,0.243424268566414,0.0975666695226034,0.094434666022906,0.122214058434394,0.0983714320896614,0.0908083040499012,0.821664946616494,0.596171138653493,13.5019825778979,241.546461837612,0.169025212535364,2.96722700354244,1.69409011608781
"SSA_00239",4.3873547778888,0.0280899177485913,0.0689542122525281,0.0236661289913833,0.224007731509198,6.48137591950481,0.0593444122765098,0.479447945141939,0.0974079542653926,0.148595007994188,5.39288086311075,0.767921313522165,0.0513106831615144,0.023955323985601,0.153779273232076,0.0639958163233359,0.0944335684598412,0.122214089287728,0.0983713496886351,0.0908083688780054,0.821672507772385,0.602903997492299,13.5020987411144,241.537978226924,0.169023535776322,3.00997727138419,1.70126454954581
"SSA_00240",4.36087763041219,0.0280901889325212,0.116406550945231,0.0125282453400889,0.229115850403411,6.48127294072158,0.0593432357116065,0.479428720399926,0.146505185332453,0.17355092535657,5.0094116874815,0.767931758175149,0.0502134700667024,0.0255574191862627,0.138283709255393,0.0790746823348744,0.0944342277574646,0.122214129479637,0.0983713274364879,0.0908083338858883,0.821664777053782,0.602927110652054,13.5017087866005,241.554137313508,0.169030004599248,3.0026271627341,1.71042520737881
"SSA_00241",4.89795362935958,0.0280904430865542,0.101401118966945,0.00875853997287271,0.220551222194038,6.48143628641073,0.0593474472516909,0.479449723818253,0.0864537448724933,0.164307898489593,7.13337216675639,0.768054340519511,0.0505446841719812,0.0580940621373398,0.136625907615664,0.0937018990923364,0.0944361209664086,0.122214075110626,0.0983711264557584,0.0908083330408155,0.821662549923404,0.59825064379909,13.5017952400182,241.547614385443,0.16902329101683,2.9823934206099,1.7094366396423
"SSA_00254",4.76656783264012,0.0280894485408589,0.0683286638091077,0.00992084539521228,0.238645531746364,6.48137656232928,0.0593438841110894,0.479437436251203,0.318902698341807,0.0981526221931956,5.26553205351689,0.767913465541225,0.0506633524738468,0.0420191665482001,0.134451334391658,0.0774539377300665,0.0944339429258748,0.122214056164984,0.0983713413842617,0.0908086637389077,0.821667651520376,0.603169997891562,13.5015301054838,241.550057467394,0.169021862066814,3.00338954954635,1.75959444861857
