"","Km1_CO2","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km7_PGA","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Ki18_Pi","Km18_ATP","Km18_Ru5P","Km33_NADP","Ki57","Vm2y22","Vm3y22","Vm4y22","Vm5y22","Vm6y22","Vm7_8y22","Jmaxy22","KaRac","tao_ActRubisco","Perm_CO2","BBslope","MRd"
"SSA_00070",5.01473714743168,0.0275217014995413,0.0832586053432881,0.0097216076066753,0.239015030500267,5.77839692060453,0.0456000757551724,0.507650686309346,0.106012321488613,0.174054799775901,4.40484921071249,0.660703355072863,0.0501570305819205,0.0459434854832776,0.215858620946962,0.06640319008004,0.0907165759164021,0.122316111079613,0.0988929848836503,0.0987495196305771,0.82779403753418,0.651592621823393,10.7241639041663,257.223496672168,0.177970171944028,3.16078579412812,1.26942698637568
"SSA_00075",5.69163991770907,0.0222596709425977,0.0939807264041834,0.00899860157231761,0.174071884405424,7.72452615016217,0.0444284000546828,0.720408844073554,0.105403586082463,0.116671597411734,4.5555401154269,0.644754708443503,0.0510913768328014,0.0312456276101269,0.127850993747328,0.0823501418684823,0.0927543041104609,0.122031909879184,0.0988267750034724,0.0890354602187947,0.857039410779647,0.578275551745501,17.3777149205748,235.336548219987,0.173620138213481,2.84009297734424,1.75874023153335
"SSA_00079",7.05604256038402,0.0286236212429466,0.0877655690696084,0.010773734328092,0.169524055852348,6.64303726137347,0.0592965221260267,0.407464800134821,0.125275263185872,0.168573966790073,3.97785321657867,0.583072766651249,0.0514753938528257,0.0385319679643227,0.145769509213999,0.0659655334408918,0.103788865038549,0.122257269978167,0.0990845493371756,0.089553343655871,0.812593217253899,0.588314621760276,18.3926987664733,198.032700602934,0.144068959818829,3.23287971084381,1.44637805145232
"SSA_00080",3.24107374646342,0.0340152299545175,0.108941772933125,0.0120163328394086,0.150676520536203,5.01440035715959,0.0460062864092723,0.377527254218705,0.185899939202562,0.145603686163945,5.27514900370089,0.721650014239787,0.0478374839033589,0.0389887123656735,0.116326023888023,0.0758571346064619,0.0957074599363243,0.122747562593247,0.0968618800586472,0.0907421337146607,0.812705912844127,0.573216091911634,14.9359788485286,222.334768073534,0.133087621272808,3.54409167938264,1.73737655495982
"SSA_00091",3.96667825190595,0.0334250003775123,0.0821089379389551,0.0111692390324286,0.213810319041848,3.73502358047298,0.0658297078591489,0.552996064563023,0.136205649927247,0.110416182750244,4.88781910913355,0.613141941864326,0.0409618051338826,0.0406976237561886,0.138579164471415,0.0807305183105351,0.11938303646767,0.121988060914141,0.0967000068322076,0.0886270006887026,0.792461177803404,0.657501073953621,10.683406322421,205.738973684112,0.137394483339912,3.3642994960767,1.8455021644078
"SSA_00096",4.02624201670599,0.0215524976183534,0.134544193036304,0.0110761777963994,0.167842709712627,4.35761228382131,0.0754497352695421,0.381063024659862,0.12579838266593,0.351130669686355,4.64093574719337,0.642717379461069,0.0364741021176454,0.0387922518366432,0.214669889685018,0.0511637489684024,0.0925487934877229,0.122361266656406,0.0962887246363981,0.0917215208114466,0.804357464467474,0.699900087019064,13.3109782688795,296.14441617999,0.122980503915622,3.08410984258226,1.76443344766508
"SSA_00097",4.06123434551011,0.0249152164561122,0.129073904678329,0.0126496822158284,0.193582862721079,5.24946180998893,0.0512792582521885,0.714619983517574,0.120322121660714,0.156564458194274,5.3518140033572,0.771820327568469,0.0319604308288285,0.0349570252439794,0.126470382160713,0.0877189676797851,0.0888078899022746,0.122510708042344,0.100504147666708,0.091214633848477,0.807025296904959,0.561802063185966,10.6966135883667,258.265792273849,0.151263551768747,2.92670945639964,1.764173619361
"SSA_00105",3.72888549892078,0.0416364464047921,0.101877078167054,0.0146950844596455,0.171486554197368,8.21684453270123,0.0554483485952204,0.465336130680861,0.193611265921576,0.478112107719271,4.69507774529206,0.88139913568165,0.0464694046589883,0.0585437777928289,0.185981113794029,0.0817971674801089,0.0987509441755682,0.122127945390537,0.0967390352081542,0.0926946256967751,0.822979227217356,0.648801336099128,11.1645581977276,202.124987297647,0.137566362637637,3.01074387088574,1.52623537141526
"SSA_00108",3.97121679974059,0.0232577784412925,0.0810276293149959,0.0104039309774278,0.153519135240399,6.69600595032821,0.0908445051552184,0.44566091699111,0.21491000538704,0.107542604858775,6.10703555625571,0.959487714619077,0.0645656170593146,0.0607797091843568,0.189823143817424,0.0924318499878065,0.0956688740256993,0.122029206483981,0.0961477832971238,0.0898917491686091,0.785650948057168,0.635579597078728,11.0593059797699,236.517484208497,0.174109771312411,3.18679610442861,1.48530351554715
"SSA_00110",4.91573126672934,0.0297976081816238,0.115548997736902,0.0145181650733643,0.183599743081041,6.10635090395003,0.0611072679729809,0.607488195026982,0.144891264076069,0.117537654014083,5.77177865719331,0.78864952357742,0.0440995245828438,0.0268998665421769,0.134075036482702,0.0711227591543148,0.0926656042644722,0.122082996185944,0.0980079980383886,0.089411483429323,0.802240949130141,0.564446440700112,16.1282529123768,232.485022294962,0.160262910913975,3.64818745257061,1.64022767904882
"SSA_00113",2.17696919667893,0.0278419209428605,0.102118085929943,0.0111351937825098,0.165498901929345,7.95011641037296,0.0483834755487378,0.776294625755867,0.117190913819844,0.0755313392509717,9.21847593469655,0.589898607668045,0.0352446454099919,0.0541542362254629,0.10624312246602,0.0658488512122886,0.086175036200651,0.122163498598013,0.0977776090992466,0.0885771193823357,0.869355648984868,0.601674998943562,8.88504781767822,164.194997053693,0.168748351823683,3.53182048201556,1.42199560137799
"SSA_00119",3.89787710063154,0.0249979651061906,0.0948183985811778,0.0101612535090884,0.191946714418893,6.62357618765055,0.0572708710652369,0.526750527375262,0.171964984289308,0.136738579355205,5.0751526821734,0.851408321616778,0.0411203748743413,0.0411538668286706,0.217034820906598,0.112010749426898,0.103727968549035,0.122120980130702,0.0963357548792357,0.0900102389531704,0.792680615326141,0.584983267362999,14.0762729645575,261.302335005175,0.174774516735848,2.57986810834318,2.19745765975757
"SSA_00121",3.11076421445144,0.0283512532245855,0.0949455326448305,0.0236333406811688,0.187050542956896,3.61762824461425,0.0437928783206249,0.548600853054181,0.115825042481655,0.0708846509504165,11.3744809552306,0.736262231750679,0.0619588646187691,0.0316969634098969,0.107562352328846,0.0704009338183101,0.104270628072179,0.122123019295579,0.103345148837362,0.0920405787423781,0.797105261481855,0.667116134210427,12.300766636626,205.433069841146,0.207018743184199,2.48554478881257,2.00240905022646
"SSA_00123",3.76449336951817,0.020452842640696,0.0882109198260566,0.0154054264250242,0.167668450231271,4.77824482049876,0.083177764662056,0.309550184685983,0.197185042758111,0.158034808625229,20.5726156598593,1.02573256171085,0.0620782245653353,0.0413670271948989,0.383582022850563,0.0651084762463304,0.0871640163809204,0.123090059821565,0.0967236476966993,0.0884408235759981,0.817510602228388,0.60284759364611,11.8285995985848,210.133774598283,0.13122352208915,2.56110045310517,1.34376380313494
"SSA_00126",3.21117500092471,0.034769931114338,0.084380004820865,0.0321243326560042,0.242372595039629,6.79491415160775,0.0543071035700466,0.447310996520456,0.209450281052595,0.100244777385096,7.42098094678144,0.64823153707711,0.10904570232825,0.0295060057591535,0.126455173049515,0.0748468484038908,0.12233384602659,0.122258417592355,0.0974336018807037,0.0916482751449879,0.822788716491202,0.626328605483784,12.9292921092626,184.302793677263,0.123940440672341,3.41840245796824,1.8241866557198
"SSA_00128",3.11670988922956,0.040694714771591,0.0865958734063165,0.0114259852515364,0.152362194059417,5.91452496876846,0.066139058610382,0.438204442841502,0.0979534148500593,0.0908334332702591,9.39818673808115,0.897767140433403,0.0406617187533355,0.0354974560224954,0.158636523799743,0.0833775391360651,0.0918979255876135,0.122208405794525,0.102867432364935,0.0894123817307042,0.800368907780406,0.574040963530371,23.7802509858086,250.078902639933,0.134381363457231,2.65421281888994,2.07055615578393
"SSA_00135",2.96043489024033,0.023388295922379,0.0667556660600105,0.0156004322446326,0.246185243800893,5.12535437620152,0.106993740403637,0.36806672089537,0.133595707251812,0.394807483032372,4.64197294992608,1.00713596767624,0.0541162154723036,0.0320968549050692,0.135899786813729,0.0605335557034312,0.0986156237520869,0.121910102773955,0.0985552133391946,0.0900944803012275,0.806804415907414,0.646504288430475,8.97059468971501,191.919058943571,0.15272529449686,2.87248460589542,2.19350839977266
"SSA_00138",7.25701475026845,0.0307598960294317,0.0773307917196345,0.0190720287438412,0.218955335366313,8.60092826890455,0.053242094463905,0.367876093927596,0.229450439078955,0.141775296501245,5.3003316250631,0.527730346260716,0.0445547731153867,0.0436635369985479,0.146746685641437,0.0714661235244229,0.0953883720425166,0.12217819474149,0.0973593439416848,0.0906463817687343,0.856455164281134,0.562506442197554,15.1863532081178,329.753231150113,0.153341782353139,3.23937588735671,1.56089390022862
"SSA_00139",3.05014554702549,0.0194138009654265,0.0810536628543896,0.0132821619390225,0.35979634024431,5.0630806740378,0.0386006640494517,0.684975631575282,0.227774058520098,0.0733983664445354,7.66499640000949,0.554656662193928,0.0456932207366312,0.0270728149193482,0.175105572884183,0.088418671898611,0.0929168652790642,0.122430209340757,0.103759286966227,0.0884621441938768,0.833132337444855,0.586176768561507,13.588939315832,218.837179464881,0.110822145265608,2.52510410682021,1.49909275103547
"SSA_00151",3.04984809423641,0.0227411203069491,0.122926763981482,0.0127242018209945,0.238505610095864,5.65014494952299,0.0606486436075349,0.317859482489909,0.131415990548327,0.290030775394465,14.7773296258404,2.45515432680525,0.053475312455468,0.0292789284855753,0.166927131688451,0.0571239238348244,0.0960669192326096,0.123126567573473,0.0962256824369419,0.0943298755396147,0.796310917983091,0.580268780677601,25.1499090459551,291.441502709084,0.246592347333725,2.82362794612336,2.10961454966826
"SSA_00156",8.22087094848943,0.0278059498965466,0.104007705819067,0.00796668567146208,0.43930336447297,9.33107870937564,0.079177203716748,0.532408545625436,0.135585946937154,0.0715398075477252,5.74450017759038,0.718386541099126,0.046335902455417,0.0305527953353167,0.121411073225307,0.149390938475162,0.100588938599357,0.122061320563339,0.0987898089578884,0.0891039180614296,0.891239487650624,0.602792701232291,17.3332699031518,216.220013258308,0.209318841111966,3.05848892611249,2.31362955001222
"SSA_00160",2.31916160251587,0.0459229443682133,0.112718486857308,0.0156996973721012,0.289248894270139,4.95897319269622,0.0422024201664178,0.352692801034762,0.132409483699005,0.078582325485267,5.00127278768243,0.539444732554936,0.0515605127994882,0.0369866086730799,0.12829926945101,0.0938528931960189,0.0844313510501471,0.12198713584859,0.101413149201826,0.0901247496119392,0.799764603276559,0.588295096409494,12.3067797279326,349.154999873368,0.179682100512713,3.050019798611,1.43042189470013
"SSA_00173",2.91345044938818,0.0363919736645897,0.10906644342757,0.0153969973463736,0.165768247330057,5.42481160052275,0.0663842074728622,0.561418805968476,0.130536729552334,0.164273779686149,6.42690782605731,1.03566546451422,0.0483810748448648,0.0295879825652241,0.120733099582782,0.100896918953978,0.0908417037674226,0.122256008523123,0.0990173457762213,0.0886772252127912,0.79689693848165,0.591268554253094,11.9674364275174,229.498771319941,0.151027085807046,3.00007859452194,1.62210049719418
"SSA_00178",4.97497461781052,0.0303114315565892,0.104732815217567,0.0223580313876991,0.192256584609272,3.83148746511394,0.0629253725448594,0.502205531403497,0.144312288250627,0.0925271484482075,3.31771390089389,1.09730985954437,0.0494408289808944,0.0454032515443291,0.13008126143705,0.0928093455729445,0.0946919104358692,0.122992445523001,0.0975612388943421,0.0897547031751777,0.791901276824186,0.565297003866306,14.7824789474901,169.203951490875,0.133879448197338,3.44599653167624,1.41839843796797
"SSA_00179",2.64355346010432,0.0368593042791017,0.205709142812426,0.0125951517782548,0.19628925641739,6.51053481154038,0.0392038568955583,0.475822142693434,0.18601771106755,0.112920845604354,4.11461136677893,0.609695279022474,0.0329545258495338,0.0310204207664793,0.12664714823098,0.0922750622155358,0.0918588894695617,0.122017372558576,0.0965164202479016,0.0916512397567368,0.793500844915781,0.562810642078783,10.4792592680667,229.076155000089,0.164408184266098,3.18739623534076,1.60751883880175
"SSA_00186",3.10190225179807,0.04962664997955,0.0809856736473562,0.0111872148053739,0.167819837784201,4.2770773557487,0.0540920339343183,0.805061521758505,0.0943846582504927,0.154516809300849,4.48372599545805,1.09248147514216,0.0509006167688643,0.0272408472112512,0.0997843332209609,0.0881743032151025,0.0989133938067751,0.12217009627762,0.0971748356967925,0.0915062302279697,0.81192190123403,0.650050325828527,10.7836063426725,206.966521471033,0.180822581603948,3.68533768351699,1.73077081274506
"SSA_00187",3.84236014179913,0.031360642741693,0.102268811865022,0.0214649305940784,0.304662088582451,5.77779900246929,0.0585301988662411,0.43387420880301,0.136527768420925,0.156307954124202,5.01013589347309,0.664234427935581,0.0404834936188313,0.0348723518133072,0.151205416971405,0.0832998426283574,0.0921970971607859,0.122249443723224,0.0976571294545548,0.0893982002139679,0.844476241837746,0.602873218277278,12.8929453544586,262.103136617807,0.157423789080959,3.17944449386167,1.60509802552535
"SSA_00197",5.41051500076326,0.0206917359170138,0.0902183531609939,0.0162092746908266,0.214955244397562,6.72741552705708,0.0372157259862867,0.404021570742289,0.149931091669293,0.113132415919141,4.81263264482363,0.556737706601377,0.0372874395484211,0.0316242886860579,0.15042860409051,0.0918059870447804,0.0893082276208031,0.122352254673619,0.0979304045303429,0.0910922054071796,0.815367125630608,0.570265702247605,10.5015189192797,302.382443589101,0.181062650956415,3.08239987986171,1.2201339463895
"SSA_00204",2.74712145702318,0.0206826008356228,0.158772516527189,0.010326334802608,0.179807473055355,21.9226565193414,0.108050671764961,0.509627113645295,0.274559684881106,0.127481957504474,5.21178735332101,0.598069114711845,0.0408272487031769,0.0333260206070443,0.14694965359432,0.145333179824387,0.0848165566490794,0.122095626495927,0.102336635324099,0.0909492492405499,0.864811378784334,0.572912520167447,12.5494127435749,218.069142639412,0.21627344120746,2.42715404992028,1.89471203863021
"SSA_00209",4.77796426605477,0.0231633447735603,0.0777600476158658,0.0166526361778129,0.275774659044847,3.53821608449448,0.0617579217067463,0.318590742062111,0.114737120430622,0.145790684810872,7.03269052794982,0.57770194997011,0.0686380581124846,0.0361955975349268,0.189129323765902,0.090857623732971,0.0921991725026894,0.121987199581445,0.0977132151567364,0.0882567626396655,0.803165593354023,0.586829991538254,14.0979226059348,283.713350547201,0.124178361448902,2.66875087631543,2.4273817168035
"SSA_00216",6.16071156249393,0.0363485846723713,0.0918661719611622,0.0144602845633789,0.225561056278456,15.8685181242459,0.0439871367425221,0.288012863346285,0.265893411158072,0.423422108289963,13.6175863553178,0.82321672399853,0.034846795749441,0.0320844264351208,0.221482139164466,0.112474038798766,0.107822884198606,0.122025955677151,0.100335767960813,0.0902489846362798,0.855667852006191,0.586306608279917,12.7479580502458,356.461419355532,0.127672772670284,2.60070923420774,2.06139116330928
"SSA_00222",3.13671486364916,0.0658415175219104,0.10281450502108,0.0151087363199166,0.176463792628317,7.04882197780662,0.0700602553814353,0.849291770677945,0.181542130004843,0.17060903810577,8.02676563806756,0.718273645897882,0.048505776738249,0.0309300571807696,0.155554020030294,0.119383214105317,0.0940011544947715,0.122311762774743,0.101927575493354,0.0931195113204754,0.830110115634286,0.65072445844902,11.1790403003537,217.513919111778,0.249657067232232,2.96375089480907,1.49687420218023
"SSA_00227",7.48526333509354,0.0227620284407377,0.0832926192084652,0.00831218717087102,0.197763414803295,4.56355634449595,0.0915020936975804,0.355180802495296,0.0915006921203217,0.1040070970201,5.73094017859383,0.590722023758564,0.0779233657225902,0.0463654236279715,0.174998546144886,0.0604984688847442,0.0956892112045876,0.121953183201795,0.100179985943029,0.0919908179825841,0.808793130151191,0.588928774197745,11.7469006209667,246.355938093656,0.166805221428543,3.13325676713876,1.69054666473286
"SSA_00229",2.90560374233158,0.0301702959469396,0.0776905142623336,0.0183142559285667,0.381293067717861,4.52129422458765,0.0314175936396118,0.290293180341259,0.208737480732493,0.105819462168175,4.9742778226376,0.810458679575931,0.0499952429183091,0.043309259780088,0.171121207180137,0.0772916246517456,0.103700591502726,0.122046066109779,0.103345203768339,0.0912798936314966,0.867673918772788,0.76135136926572,11.2832691507216,220.645842539546,0.242805518010005,3.01366091638287,1.70505666866672
"SSA_00235",9.96438717305815,0.0197524436305863,0.1184529039685,0.0104513667806546,0.200117919089667,7.13196408966937,0.0361459531803178,0.406261679335459,0.122330084601755,0.134602782411942,6.77065421140626,0.630008781193914,0.0690803374731377,0.0304399787006055,0.110267016504767,0.0945365771465946,0.0877677775666769,0.122005575739636,0.0968970585452793,0.09029861008232,0.858203494960522,0.589636286288887,17.046045159956,232.587910027129,0.218461250031425,3.72437210455284,1.7080161743218
"SSA_00238",2.65026429667783,0.0252483795395452,0.131419594473978,0.0114039732044841,0.147752266444843,5.34255077270143,0.0716404327037049,0.38080277747977,0.185539147681104,0.103896720526837,7.92708265585106,0.624024300630806,0.0448891237680207,0.0403928360117975,0.272511346604428,0.108110622990107,0.099035679342251,0.121877712543192,0.09917935175458,0.0901148909054086,0.802299972765786,0.568240886764403,14.3962165532084,213.637111341237,0.171774898752364,2.47466782207478,1.58189124151295
"SSA_00239",4.60933464489148,0.0284240527598282,0.0883955399253167,0.02268707770303,0.202245957384085,6.25893034797789,0.0456667591731403,0.53989922517534,0.105936622543696,0.143374868878977,5.06350048984804,0.430387486652225,0.0860433957714659,0.0285134511434714,0.149830329528615,0.0568815204612572,0.0897914594290328,0.122252284878014,0.098775538310295,0.0899888032496591,0.890690222066341,0.599303082899441,15.4917035139268,165.342126753408,0.146047964159301,3.24755304504959,1.57267715606723
"SSA_00240",4.02634328847314,0.0263612838145171,0.106426762724658,0.0131084545664192,0.279044345226799,5.27139614278947,0.0377542543797234,0.384882186747054,0.156921866177207,0.172991509687505,4.3466597908132,0.493252162529314,0.0394680902198743,0.0309037373194186,0.133776509536719,0.073271268135448,0.0939539143080576,0.122788154945709,0.0983193887797264,0.0898939083784438,0.802155872664948,0.584602239928123,13.1804856880934,272.564871643909,0.207097277988444,3.08852864714581,1.64180316336988
"SSA_00241",6.56017214498114,0.0301548255574462,0.0967307937677954,0.00976345139069358,0.151768254027151,7.62495446355901,0.0916788072014295,0.576952907128149,0.104253383597808,0.159436776991385,8.03176469059088,1.90626765366582,0.049588090491468,0.0471943200224931,0.129021857019121,0.10562331168765,0.115742874371065,0.121998481972819,0.0962594794731562,0.0895479544365868,0.785091926751465,0.583018426927035,13.2780164512647,224.18613490926,0.141983696214378,2.65541467030189,1.68074734130858
"SSA_00254",5.962698327462,0.0221001687877693,0.081400161822309,0.0103249572196292,0.406556189350475,6.26284348614993,0.0544826293081982,0.45446475675153,0.262208102930522,0.0722679928997497,4.35171958951167,0.473333110066039,0.0565025412935223,0.038799297520522,0.128563236005032,0.0714348188601349,0.0905956237386963,0.121916160414082,0.0984729353342639,0.0922413745781345,0.837780020865604,0.585046846276467,9.88287289793168,236.480242226991,0.130328673014566,3.1224152114092,2.02392795683829
