"","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km7_PGA","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Km18_Ru5P","Ki57","Vm6y22","Jmaxy22","KaRac","tao_ActRubisco","Perm_CO2","BBslope","MRd","Vm6y23","Jmaxy23"
"SSA_00018",0.0533017591706141,0.16326636283093,0.0253155393997983,0.243117641723991,4.54215320237118,0.0484244208886805,0.458315546290481,0.254996160626038,0.110855029514533,0.05325406238685,0.200504989397827,0.07014667928056,0.786903553626946,17.0808937846228,218.718674974195,0.0968113825187329,2.85385783176862,0.857859433329851,0.0417929804720609,0.6429208551378
"SSA_00024",0.0533049140228973,0.163259937139954,0.0253146549716488,0.243121371330779,4.54240391699422,0.0563746793012094,0.601688479680065,0.255000219822152,0.116671182344607,0.0532533785994882,0.196971989918521,0.0701851483102348,0.786903074186245,17.0807343340967,218.732600511412,0.051314103812971,2.85384431756253,1.45352714075425,0.0489140322027259,0.576743694191383
"SSA_00033",0.053301965124483,0.163276894285237,0.0253151630106653,0.243125127117445,4.54233611012584,0.0535384381056918,0.467470943005566,0.254983646605939,0.11253568873328,0.0532548894607215,0.209145147713745,0.0702603465309832,0.786905152163337,17.0809640933587,218.737325127722,0.0616462795516519,2.85386371967166,0.769160741003874,0.0620842761813184,0.70994404116176
"SSA_00041",0.0533058015050899,0.16326872468995,0.0253151697318718,0.24312505165995,4.54288642564527,0.0726962236207528,1.01456749372434,0.254983208041703,0.108273930858563,0.0532559908725471,0.225345474603578,0.07018639390389,0.78688869052757,17.0804347412349,218.717847077062,0.0485134437210275,2.85390644879934,1.0349500091642,0.0717019643711254,0.603692068349291
"SSA_00050",0.0533014401736935,0.163276829891641,0.0253167864469038,0.24313191101849,4.54229385233067,0.0808879436664016,0.534537010142849,0.255012741712274,0.119798142714291,0.0532548508861125,0.219092230202084,0.0701219633776416,0.78688742554476,17.0802492725408,218.717107319525,0.129564324651381,2.85387182093565,0.903534238099823,0.0572293193305465,0.54194486626325
"SSA_00062",0.0533015804662687,0.163266427714652,0.0253152159109554,0.24312450436605,4.54250534303403,0.057671510253458,0.555815556973166,0.255028435986245,0.11750680089891,0.053254143629889,0.205182833871775,0.0702611835764916,0.786919000412673,17.0823756870857,218.72201237671,0.0457445056261731,2.85385653011618,0.590443411774497,0.0881631696465009,0.535833754896489
"SSA_00067",0.0533027112176776,0.163268900753746,0.025315313104956,0.243126545949193,4.54241100732915,0.0518473333560911,0.650184998078716,0.254986792865773,0.119636311682937,0.0532554388243156,0.218070756460844,0.0703039701941781,0.786923694752684,17.0828849420289,218.725441659609,0.0632051700066149,2.85386310177969,1.4686691550448,0.0773360965613679,0.579555174803547
"SSA_00068",0.0533055037545859,0.163267529183326,0.0253161702975871,0.243117726418024,4.54232001160724,0.047528168988667,0.590546991260847,0.254976940653582,0.0989203108525068,0.0532623959954224,0.22255588296651,0.0702767598415781,0.786918071186432,17.0817271944218,218.718599017044,0.0480137096490951,2.85389675409372,1.86754607153438,0.077466547956852,0.549129428016721
"SSA_00070",0.0533051600455186,0.163264143382676,0.0253148545561227,0.243129635418022,4.54248866525305,0.0476758162894104,0.585987472477089,0.254993481639342,0.128374850523342,0.0532536239569207,0.228198665416843,0.0703894744337175,0.786905191240173,17.0818991153466,218.720035656549,0.0980801869570254,2.85388838473241,0.4295350592046,0.0921742781894832,0.568507248820332
"SSA_00075",0.0533023418705621,0.163273733652091,0.0253162267956516,0.243122530688913,4.54258172996449,0.0676538483404004,0.492415545570319,0.254979304109957,0.148447991940572,0.053259331422853,0.213232835746539,0.0702065679852276,0.78691977984495,17.0806824363888,218.728209704048,0.0317271697406942,2.8538669719239,1.93729025128914,0.101361913092049,0.565517033670924
"SSA_00079",0.0533026518580152,0.16327745424555,0.0253159676442395,0.243125836877936,4.54244381518247,0.0565488709775879,0.515488836044679,0.254982091123926,0.113304452885621,0.0532556050149454,0.228999781078859,0.070418532806602,0.786926371300111,17.0808566971161,218.73031825875,0.0768699076177195,2.85389725471245,1.32841702379336,0.0624392585044624,0.596161829678739
"SSA_00080",0.0533029011299849,0.163269175705313,0.0253144166024689,0.243132554333473,4.54248518307749,0.0571597937793472,0.591668018951627,0.254981516896395,0.117215592890081,0.0532566751876422,0.186708171173046,0.0705214933521854,0.786885594975846,17.0808300955606,218.727347499829,0.156153100961864,2.85391383913514,0.886477329267461,0.0560505424858636,0.552066545613102
"SSA_00091",0.0533035073211554,0.163266639237983,0.025315134716649,0.243121802960261,4.54225171737066,0.0463185417013199,0.432134648718218,0.254993408424202,0.112226228830254,0.0532525883710982,0.196334415139968,0.0702014910413215,0.786914659056788,17.080888602623,218.728204508985,0.197104647468575,2.8539177223446,1.81392748582599,0.0656051829446106,0.646939999079277
"SSA_00096",0.0533021965578786,0.163268421977387,0.0253141508656924,0.243117770859182,4.54240496683925,0.0512780723976277,0.521450942741383,0.254998291866487,0.114486573255563,0.0532547130577114,0.207489934831473,0.0702813024235596,0.786905738043041,17.0805074145567,218.722648766955,0.425135816044917,2.85389011573336,0.813108080749726,0.0734370699312003,0.612308318079023
"SSA_00097",0.0533024506816874,0.163265247983618,0.0253153906605887,0.243133427723466,4.5422169465278,0.0476770534058945,0.472979270997697,0.254994685047799,0.112791469373032,0.0532522842747738,0.225837944244498,0.0702113641244221,0.786897924636608,17.0799507509337,218.729700363292,0.496123522382609,2.85387224818159,0.951722671197589,0.0495345136593483,0.601813387453128
"SSA_00105",0.0533052579586209,0.163269231909439,0.0253151179571868,0.243117498644802,4.54238585799575,0.0486729777711259,0.604200030675293,0.25498730465832,0.108103668724646,0.0532573996145893,0.215581229278774,0.0703757548148126,0.786901051745619,17.0805945187658,218.723990479737,0.0714411048337902,2.85387822200484,2.12446194619206,0.0792479216217079,0.507042427960762
"SSA_00108",0.0533057392902772,0.163261782514882,0.025315445956894,0.243127984177655,4.54221474240109,0.0738313250371634,0.562100778382599,0.254989975938057,0.119174708472326,0.0532591500427139,0.189652491723737,0.0701229649502879,0.786905270222053,17.0802271628191,218.736636002437,0.0542660821334311,2.85394463009916,1.66976110614736,0.066761722211602,0.570733861771177
"SSA_00110",0.0533026325836699,0.163283401866541,0.0253158509261305,0.243123750316159,4.54229134932242,0.0832728416811173,0.850425451462196,0.254977539482654,0.111798707520445,0.0532548104633535,0.218385757780449,0.070136702761853,0.786915312696619,17.0809072143316,218.721927332198,0.0764051146054407,2.85392582082109,1.32237789210535,0.0549804915414747,0.827629155511658
"SSA_00113",0.0533032098960037,0.163270077458684,0.0253151036480796,0.243164590788258,4.54239962288276,0.045017812120455,1.29874998168024,0.254979720725356,0.119015954614493,0.0532538098614748,0.198995730643939,0.0702052435079522,0.786884261554505,17.0818318604218,218.719974970981,0.317269675037363,2.85386329273349,0.340685017081702,0.0507845789432457,0.608343516071984
"SSA_00119",0.0533010766500505,0.163270145601068,0.0253158802097553,0.243138845058721,4.54239282374281,0.0662268399876756,0.648411944652885,0.254994761368687,0.119074825470558,0.0532547146968769,0.219235875430323,0.0702993296873444,0.786925077553982,17.0813248205246,218.724660300098,0.113812093540926,2.85383968230407,1.58622698910396,0.126083162635956,0.562335706458545
"SSA_00121",0.0533037663834566,0.163268748206097,0.0253151745416383,0.243120655187338,4.54242426597099,0.0491546417313441,0.485325719465364,0.254986460057786,0.119419905825427,0.0532540282304375,0.202333607294257,0.0701884123645282,0.78691463093998,17.0805389260546,218.721670785202,0.106746619466455,2.85383679998159,1.65737007577543,0.0521025832947955,0.61010758432412
"SSA_00123",0.0533016578418389,0.163263286575351,0.0253156050699314,0.243127732750066,4.5424649780633,0.108203236654386,0.516441532395545,0.255022007912295,0.12086614244578,0.0532539976084525,0.207503692547017,0.0701878650797181,0.786895831062083,17.0811365930449,218.719927660392,0.197256563959709,2.85387986058148,2.48042334690164,0.0511328666950697,0.771500952235087
"SSA_00126",0.0533036324552496,0.163268072009088,0.0253153411937674,0.243118240624391,4.54237744391753,0.0468365691886738,0.419321768758658,0.25498496954031,0.11811620069027,0.0532558980730934,0.201086128518068,0.0705151768023835,0.786901062438295,17.0815939240678,218.722578389359,0.0455433935965192,2.85389510443552,2.86101141916782,0.0522184095340815,0.598671028141512
"SSA_00128",0.0533030457752318,0.163265894274415,0.0253164351328489,0.243127440695357,4.5424784099177,0.0553100005981319,0.522469371874925,0.254981785534494,0.110560219563142,0.0532544909175856,0.208967492696604,0.0703127819714625,0.786902101742928,17.0803187681945,218.71807051577,0.108084094723014,2.85387208040052,0.939929901301864,0.0717996738203916,0.544923251762474
"SSA_00135",0.0533021570567645,0.163275484853073,0.0253146313317874,0.243117024319714,4.54247232761182,0.0528173448120877,0.54897404515242,0.254986298449492,0.112942934791528,0.0532542509299139,0.21862236160489,0.070127294059213,0.786906048481944,17.0809344363857,218.724880158479,0.0828249206837036,2.85386469129189,1.20839598219768,0.047636829951237,0.58093732983184
"SSA_00138",0.0533009885302018,0.163280448071741,0.0253158970633586,0.243126247474957,4.5422977776051,0.0775770573548289,0.623474343597676,0.254980777254447,0.115491739526078,0.053255851963969,0.223535879143029,0.0704499957708206,0.786896276455589,17.0802714442276,218.718009237825,0.316243761055646,2.85386591233033,0.448188707114426,0.0462739104112565,0.854831954653543
"SSA_00139",0.0533028993074969,0.163267706679783,0.0253152301348119,0.243125011889206,4.54250816267072,0.0535519407310523,0.496294662611626,0.254992028898589,0.131109705475299,0.0532537875960178,0.218343808174284,0.0702486075875797,0.786882065715047,17.0809482835558,218.713398275174,0.143019015484483,2.85385808941947,0.593903496645836,0.0516266312899418,0.628306710357972
"SSA_00151",0.0533014618646425,0.163274744850835,0.0253143984097984,0.243117038689688,4.54242032492345,0.0478091600867183,0.473942127310931,0.254996757631949,0.114514520813793,0.0532528959294447,0.212733922534668,0.0702122907093033,0.786914439398332,17.0815586036904,218.725179294686,0.0482571433174127,2.85384897583529,0.670334585965825,0.0539003067401357,0.651198283875117
"SSA_00156",0.0533024940999762,0.16327845261959,0.0253153480745432,0.243128232870172,4.54221663283723,0.0431089716809145,0.511666017820499,0.254983221694777,0.114111579970061,0.0532531232977579,0.23735800437261,0.0702552529189079,0.78699227542343,17.0812493696287,218.728656587338,0.0662403596768462,2.85388657643468,0.822707402629105,0.0606520503068838,0.557935093418435
"SSA_00160",0.0533051986743507,0.163267910309421,0.0253151595706119,0.243110039045884,4.54224938187105,0.0482354642867598,0.375606779073324,0.254985728229726,0.113364791595307,0.0532543383728143,0.239506466206083,0.0702364581087535,0.786891432405387,17.0804668054629,218.716265134876,0.298861940639617,2.85395705496099,1.08281983582612,0.066064338116552,0.518180637461638
"SSA_00173",0.0533051193423871,0.163270210213546,0.0253152561332046,0.243129160725705,4.54238363293395,0.0706383070856705,0.58163497547702,0.254991149874969,0.131889820771026,0.0532578706838985,0.210425426838306,0.070401567909544,0.786908946111553,17.0801359133066,218.719607202234,0.117924500929767,2.8539068324543,1.55569485866053,0.0584875941988773,0.616725595711857
"SSA_00178",0.0533047486141254,0.163268252518231,0.0253156445024887,0.243165511258971,4.54225085638292,0.0750602483269431,0.522531188032109,0.255011970944991,0.132176183565062,0.0532538684978396,0.231803790942116,0.0702338054385802,0.786986482513903,17.0809538164965,218.732381177232,0.211327625986759,2.85390192320622,1.58094477148901,0.0721522313655894,0.516901863645459
"SSA_00179",0.0533033653195121,0.163270227904158,0.0253162881048871,0.243135151850432,4.5424612558222,0.0572954014393793,0.533465941245748,0.25498722345179,0.112746966407897,0.0532536218490973,0.211218230547783,0.0701764570593619,0.786888242783647,17.0803142926345,218.72182959409,0.0776213688123079,2.85388825142248,1.83786538895007,0.0492052618297896,0.552797095641531
"SSA_00186",0.0533035524232049,0.163273781281517,0.0253158222854846,0.243127447535358,4.54241777390735,0.0591291326816722,0.681984232575791,0.25498339222902,0.12622185061529,0.0532530015150461,0.206673949238509,0.0701820183757352,0.786912726454583,17.0803345087328,218.735512205462,0.1620249729355,2.85391813496625,0.9658467189698,0.0628115912633646,0.581614338394053
"SSA_00187",0.0533023045663834,0.1632715466769,0.025315295699248,0.243126130967266,4.54239815523663,0.0518635327832186,0.565056872522727,0.254985262415156,0.119339065178037,0.053254833898992,0.219998565580202,0.0702465624832524,0.786925353454646,17.0815701529453,218.72882326015,0.0750824187567769,2.85388144658579,1.32525579535636,0.0653842726492604,0.657188965768902
"SSA_00197",0.0533031198124265,0.163270707684973,0.0253155415077113,0.243127942554661,4.54218786076527,0.0587971833289578,0.489164929734349,0.254992165035658,0.109580622812293,0.0532526655490988,0.220386240381463,0.070140192701203,0.786913863801106,17.0804676086951,218.722587032459,0.0518642772573067,2.85391051562203,0.582318734805535,0.0425993016195362,0.643213648533668
"SSA_00204",0.0533021054718619,0.163262527682749,0.0253162066955139,0.243125850091497,4.54230907194619,0.0546659172230021,0.610503503732225,0.25498893109155,0.120500924403166,0.0532546757704389,0.210412163826701,0.0702519366192071,0.786901317031036,17.0820990095916,218.727245643987,0.196297408522876,2.85385082045038,1.43090886375137,0.0698461587756369,0.544580093548048
"SSA_00209",0.0533009145878278,0.163268321079787,0.0253158047112994,0.243130043847039,4.54242509739824,0.0954576888749096,0.458956488619918,0.25498469419886,0.124642086142682,0.0532571634020227,0.190788810454256,0.0701637419655398,0.786892108303244,17.0806938110508,218.725112305736,0.107004304592832,2.85387043931757,2.64482941758719,0.056664149812345,0.639165316095911
"SSA_00216",0.0533034138951405,0.163271012522696,0.0253157868296879,0.243133592907982,4.54248663890321,0.0612415387244159,0.441838558123535,0.254989369938124,0.113364601119251,0.0532551141415847,0.202422357023743,0.0701598792520355,0.786933283221611,17.0802835677048,218.736802117677,0.127863798250831,2.8538585876676,0.999849309267804,0.0636234489318916,0.565040663467948
"SSA_00222",0.0533031461868576,0.163268386677367,0.0253152318579847,0.243126005032146,4.54242229839683,0.0517322778948736,0.526941651007846,0.25498568879011,0.123042302982593,0.0532538367561128,0.219465944054197,0.0703962133697678,0.786902465977339,17.0807498055436,218.726418564203,0.332486901951467,2.85388338417058,1.68059410154819,0.0717480468808322,0.611076771543637
"SSA_00227",0.0533018107305951,0.163273822736985,0.0253153143404709,0.243118896571404,4.54220889416564,0.0543058887597812,0.464207356476648,0.254986741849441,0.109222874351759,0.0532527493930984,0.220709959812537,0.0701743345099207,0.786907529777726,17.0805291072276,218.742065080881,0.0659806371401483,2.85388322814981,0.852661181421146,0.063788258260914,0.57070427128205
"SSA_00229",0.0533020350287615,0.163296731627429,0.025314619358071,0.243116245012238,4.54226781161641,0.039616228103022,0.4495026570897,0.254978461033505,0.109113893523992,0.0532543302062337,0.220823611295383,0.0700993015536926,0.786957107247837,17.0803959692067,218.720900099935,0.06435450354083,2.85388211968064,1.16725528410609,0.079682347907489,0.533961025191324
"SSA_00235",0.0533027908965014,0.163272255543313,0.0253164247480341,0.243133191396898,4.54222042641045,0.0741059531063728,0.494408793762507,0.254986371704594,0.120480301328377,0.0532543704970534,0.213453700875477,0.0703287845274399,0.786922531042177,17.0818432320199,218.727709999707,0.134216773387332,2.85392370617761,2.05334437373563,0.077312529083668,0.744633992515846
"SSA_00238",0.0533012880217721,0.16326930950174,0.0253182320238894,0.243128075948839,4.54230078500681,0.0525367045766688,0.542946688573388,0.254998956220093,0.109093052206403,0.0532537738248711,0.255138862495782,0.0704137847195281,0.78689775938971,17.0805341140104,218.720946329794,0.127445357650084,2.85385632495009,0.93809583732047,0.0587019301741655,0.621680384897959
"SSA_00239",0.0533042455763515,0.16326665564066,0.0253147640391852,0.243119065854484,4.54252740578605,0.0734090679871349,0.78073941083606,0.254987200348567,0.103124751015518,0.0532561928292861,0.231962409189977,0.0701511416724727,0.786892648516751,17.0810456207751,218.718665796831,0.0713702283681114,2.85390146211331,0.731822687319384,0.0525825398768363,0.623353087130859
"SSA_00240",0.0533027826376823,0.163276056368958,0.0253143041445918,0.243118305142809,4.54227060929467,0.0511089993806061,0.451671974065416,0.254976048218317,0.112070536776035,0.0532552163033271,0.204157344651945,0.0701596916217022,0.786929290757842,17.0803631208091,218.722557845774,0.0810583221877474,2.85389753412389,0.896762632482796,0.053457818397884,0.656854326376753
"SSA_00241",0.0533025927817619,0.163288192688571,0.0253149800711776,0.243127357905906,4.54270627101421,0.0570503467348481,0.496362885694511,0.254987605667187,0.109929017714239,0.0532589246915908,0.220121909360912,0.0704860256925578,0.786931025993845,17.0807228155952,218.732932213251,0.130681115294581,2.85386647590212,0.855792580876819,0.0595341678999196,0.669801919414433
"SSA_00254",0.0533029046649251,0.163271554619941,0.0253148054583846,0.243120106048377,4.5422238319704,0.0541592688643861,0.470475569707002,0.254982195358102,0.123308945348042,0.0532541949522202,0.207086349070684,0.0701150493873221,0.786947210322596,17.0809509256978,218.718980936116,0.0795342618817815,2.85387087907015,1.73984935475575,0.0518099401362675,0.619648310041758
"SSA_00262",0.0533028401999515,0.16326481476419,0.0253171497479328,0.243121064738082,4.5421950435542,0.0492810471243484,0.601791662614044,0.255006129870595,0.116294104785628,0.053253344392445,0.218080678909838,0.0701640175699831,0.786878937933947,17.0805291055179,218.72756421925,0.0692133586252991,2.85387424281694,0.947059489522028,0.0625961813461278,0.53790616212775
"SSA_00271",0.0533007488372465,0.163275825027298,0.0253165944156599,0.243122714408897,4.54233427608021,0.079377654243829,0.430806978175251,0.254977373631124,0.109569884133998,0.0532581146260362,0.189480982343517,0.0714118507940069,0.786898832564941,17.0805932279476,218.721356360201,0.0497761461839165,2.85382651315462,0.781512289525783,0.105816377568877,0.659646347343983
"SSA_00275",0.0533017345365455,0.16329088598946,0.0253153147102406,0.243132035016986,4.54232081866399,0.0608361848569559,0.649217237877063,0.254989406039953,0.130518158039802,0.0532540957442572,0.20288209819435,0.0703111441522743,0.786950582215685,17.0806551173026,218.727037311953,0.166593897855547,2.85390312439414,1.41465922856423,0.0754902484722021,0.67960338578109
"SSA_00279",0.0533029996280325,0.163273319926964,0.0253160001515331,0.243125807474233,4.5423241932422,0.0600727762083591,0.532858732830469,0.254993424651254,0.113639269391657,0.0532552488654109,0.230255560105092,0.0701692828877426,0.78689276107961,17.0801317063742,218.73187163283,0.0997517193073388,2.853916891325,2.1711338169781,0.0620839591523267,0.586562991987981
"SSA_00286",0.053303410757792,0.163263366228636,0.0253158249994943,0.243134066748691,4.54239463400407,0.0498579282621187,0.455148815085972,0.254992874968338,0.147942019901043,0.0532532310286822,0.225657320554122,0.070209408482765,0.786902923344181,17.0816175336918,218.721970016302,0.267306673134924,2.85386327323849,0.808230434047984,0.0585606074700962,0.622273582695089
"SSA_00299",0.0533014842699262,0.163268272669237,0.0253148807851045,0.243117276258974,4.54233371855583,0.0531959532600187,0.498651909340478,0.254998504116357,0.102027418544248,0.0532550135184132,0.229443915801117,0.0702194686421027,0.786891338255313,17.080719619613,218.717616967824,0.111555414100663,2.8538488936768,0.999532040076493,0.123039592784409,0.524169585025093
"SSA_00304",0.0533014844653704,0.163301785183014,0.0253148145370222,0.24311805648427,4.54260025696597,0.0619704746483995,0.487180511855246,0.254988572952103,0.113402628777475,0.0532544294759919,0.215722195014002,0.0706270760859635,0.786923448351173,17.082730544078,218.728028728743,0.103031866310222,2.85387160629856,1.32071687246865,0.0902437609753734,0.535229197167677
"SSA_00312",0.0533030069863941,0.163275413362208,0.0253144341254245,0.243128636495864,4.54222651519445,0.0490755386433201,0.395727245040376,0.254991925197741,0.10747976399575,0.0532539431576523,0.209133747233625,0.0700895156475628,0.786928489629668,17.0799659679801,218.731438328235,0.162709367895933,2.85392497545117,0.526713864869682,0.0471516674077615,0.590499415447988
"SSA_00359",0.0533025935454427,0.163276608657081,0.02531501443664,0.243124177806703,4.54230427119898,0.050622110872375,0.510369752164449,0.254990581407939,0.129692576165185,0.0532538224139792,0.202318462029994,0.0702887445521024,0.786920796036649,17.081301970627,218.726122525683,0.110276673973744,2.85390669857535,1.32924187217112,0.0688671853914965,0.647797579447526
"SSA_00367",0.0533038558597667,0.163263516738786,0.0253160839775354,0.243117129694107,4.54237192549515,0.0481292953419213,0.539653608818669,0.254987444575717,0.110487330133114,0.0532533375749075,0.198695318780404,0.0702695434489001,0.786884716202804,17.0804053364579,218.729254955026,0.108906587998723,2.85392506235633,1.37320620295382,0.0445354660620442,1.04687148471247
