"","Km1_CO2","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km7_PGA","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Ki18_Pi","Km18_ATP","Km18_Ru5P","Km33_NADP","Ki57","Vm2y22","Vm3y22","Vm4y22","Vm5y22","Vm6y22","Vm7_8y22","Jmaxy22","KaRac","tao_ActRubisco","Perm_CO2","BBslope","MRd","Vm2y23","Vm3y23","Vm4y23","Vm5y23","Vm6y23","Vm7_8y23","Jmaxy23"
"SSA_00067",3.6158666871513,0.0274384469381779,0.105066947382464,0.0135001487031512,0.349063543989525,6.51295266151146,0.0549463392332398,0.365492772084689,0.246170604571172,0.167034703148017,4.9673663536852,0.730872876848831,0.0430409294924673,0.0413251091142015,0.190040589523651,0.126265278164854,0.101342280509561,0.108484925289505,0.0758472061824995,0.10595427285244,0.457393800244226,0.447103406319093,9.54223674507298,265.178650554319,0.201562829557779,2.87508903941337,1.71423981609839,0.138495708244212,0.0764257508522647,0.0550239174328001,0.0565551498164093,0.0679812036668729,0.456084004560699,0.455208022784155
"SSA_00068",3.00108705265739,0.0292105407411381,0.0520427667407908,0.0109138474421616,0.28237965034069,5.47178023045395,0.0348165579253557,0.513818033609697,0.181369673840463,0.120114452991433,7.18218419833064,0.588940191737834,0.0943587789040899,0.0400089675933921,0.178657365613115,0.063155254407974,0.0708013945448019,0.0715434787943078,0.0983917654006841,0.125346759593282,0.685272661593745,0.831199019655747,14.0126205904926,153.260439758369,0.172732490045278,3.1503050072854,1.24026965272114,0.0881542500778173,0.0665684675655758,0.0505636674732417,0.0640681722822969,0.068693176208826,0.680460433120499,0.955984282901214
"SSA_00070",5.01692477775668,0.0286557400724478,0.0716795476724809,0.0109161802934985,0.233740597774682,5.59997043364979,0.0521887068794027,0.484895923821525,0.115624592062983,0.174755928086906,4.41927078826681,0.659909077591626,0.0502469600330395,0.0493481539197019,0.221761842149605,0.104680616917824,0.0864974109026908,0.0681203132558928,0.0563996240833048,0.157265916625901,0.822257369676004,0.660783749256793,11.2495329719737,262.538337066161,0.173749780248037,3.18579022993969,1.2155204971715,0.0984702842007285,0.0785154596925896,0.0957558889413602,0.0926199325563296,0.16106003838106,0.448338111984635,0.717073088075403
"SSA_00075",5.50948656510991,0.0231324685296697,0.0869664970547071,0.010146410616334,0.183914302795589,7.77665255375201,0.0445457802185522,0.696232691618796,0.107499373469478,0.119203494927418,5.03956904493494,0.702777330895266,0.0500354982914475,0.0296300395307327,0.125313687027266,0.102023224329853,0.0903240223157772,0.0820676520809322,0.0814640792199466,0.0682079927521981,0.89453316753158,0.518030549553391,18.2119563637948,240.41903320342,0.174271916082311,2.83644281578645,1.77745996033632,0.144526415547429,0.102343359341302,0.0553389230328576,0.067023275677846,0.0853366379398462,0.657628412573087,0.40014532948741
"SSA_00079",7.29739100371106,0.028004374893339,0.0872529401996741,0.0118382137247852,0.161654298995177,6.38142761003221,0.0596333542179744,0.421694796520889,0.130862491430461,0.16541738512356,4.27742857918377,0.54609172401688,0.0507857939008361,0.0370362711636483,0.140910669553925,0.0879784993866012,0.17456244064048,0.0922405727093054,0.110188310150939,0.0676146941921351,0.609268666873141,0.589859645505919,18.9292333893709,168.85255218378,0.151722380195361,3.25526897641586,1.43827505643424,0.107125832965128,0.0916174142362044,0.0677230811668556,0.0431060253341887,0.085041776395695,0.482605938504556,0.408059425099046
"SSA_00080",3.53906223598939,0.033077043789706,0.110294374605842,0.0139141153734386,0.156155398928053,4.42878618213042,0.0462612781324816,0.405539370324062,0.176734629663984,0.153298864148059,5.76086099195711,0.736170794619784,0.0469952101981086,0.0377402677559524,0.110483782042382,0.119145380356857,0.0957480044743175,0.0794725977093179,0.0657077486620256,0.0930492651792146,0.540574850412512,0.464550113768911,14.5062972522563,213.390816171396,0.139622748021882,3.59873479949541,1.70588631340806,0.119135569013134,0.0981992486402801,0.133234797826028,0.0479992823337209,0.0738224999673085,0.566291920067264,0.431110263038728
"SSA_00091",4.1331351563354,0.0307553588033012,0.0696894791444752,0.0125136800102783,0.22052713436907,3.45738827707192,0.0639385377683763,0.547227226784719,0.141531857131747,0.118864796796559,4.854512173295,0.608681607663769,0.0422164034734212,0.0396259109574308,0.14244651704752,0.109436561517443,0.0749534889740494,0.0821234446219664,0.0616917866685459,0.0678176661219952,0.506432041551735,0.510184984305719,10.3409307739038,182.754403585726,0.134186987346984,3.33880986321557,1.87334319304964,0.122717324200865,0.26715462531728,0.0499925591149693,0.0457967543913745,0.0621813295449633,0.389178901613436,0.896169396480594
"SSA_00096",4.13364319664421,0.0222343830947938,0.144483832564267,0.0107268788101761,0.159784314170655,3.83246183278825,0.0719952256011499,0.371602399734521,0.127481125760275,0.300031713357125,4.29054040298051,0.684317557256176,0.0350176674790158,0.0359421551965211,0.220596500776461,0.0720106367906982,0.0787836786892789,0.0962130346283742,0.0653828345542998,0.100651268983336,0.587538040754079,0.604752029453566,12.9842807772261,296.824506207925,0.127236852978761,3.11137220986629,1.74424143556675,0.0879732178338239,0.0928692951899,0.074126328808387,0.0440775034410819,0.0794303181804831,0.416832800889215,1.10550818324953
"SSA_00097",4.18842662585917,0.0268252701156693,0.136597473601074,0.0141653074415846,0.201322018128581,4.98424359372334,0.0510563847834422,0.683244612293803,0.121106940863009,0.154995436995737,5.31735405916181,0.777617386279214,0.0329960621520087,0.0342506332732217,0.120871801059518,0.105701343114393,0.0638367959710821,0.122230681953982,0.0839117011323099,0.0828139928863221,0.600130897417942,0.457124052382204,11.3545200870224,240.029891662779,0.159428965484889,2.85558298971136,1.70564570062528,0.155980014242473,0.0736652263417813,0.0654318835958169,0.0825159766227411,0.10336012794984,0.459781018274487,0.331272561801743
"SSA_00105",3.83416211070645,0.0390707343956741,0.100789519744603,0.0150649800022115,0.160672064308391,8.12300551060547,0.0573743767182971,0.465393269854445,0.182989508588763,0.385147147513358,4.83986204982644,0.876717995630508,0.0447428933416822,0.0632321004699175,0.188688818178625,0.104635274399716,0.12476618854865,0.0653877653620692,0.0653492009382515,0.137844142476174,0.657622575699446,0.979558254801057,10.8607375853639,195.48426544583,0.138379026458692,2.9764654123501,1.57968914083307,0.135095702136754,0.0985016042599162,0.077894725858264,0.0513964710220439,0.0686333405015287,0.546854795999063,0.44303226639631
"SSA_00108",3.60214996466001,0.0253631098268027,0.072995796406202,0.0102471550607968,0.14864438645661,6.35341684789981,0.0840339354247558,0.444918345193498,0.212431148454342,0.125639703551586,6.01187425180791,0.941040539642887,0.0659655878874684,0.0650316435582647,0.181321866083305,0.102899334697946,0.0697092640058154,0.0857962018726046,0.0683165793928294,0.0883578197475189,0.498458401208461,0.867728130693551,11.1974563343711,241.281297353242,0.169681888134144,3.16887139323874,1.50179104041344,0.157115698436266,0.127761665308759,0.0480115170207444,0.0387748255083066,0.0662441209682601,0.413359952754237,0.424314523718093
"SSA_00110",4.9120563884518,0.029818228723132,0.121472849066249,0.0157421251195371,0.211934154979043,6.0465087008,0.0580797325797804,0.614039126613697,0.144368646840056,0.118858574758647,6.03227588493635,0.789018319041529,0.0457034482385749,0.0262682699464257,0.129330607607741,0.0911007318494362,0.0818345542193696,0.0839879842243225,0.0695911351079681,0.0841780560360561,0.600837715592083,0.397259037614666,16.2528597867858,243.154598477822,0.16025651762667,3.66742054250269,1.67397576760399,0.118603038383858,0.0988721051438961,0.05772694227136,0.060929755841935,0.0768631699420541,0.50833882983089,0.400243060167567
"SSA_00113",2.38647006641645,0.0286128303798325,0.108233897706009,0.0118514120852552,0.15426187674461,8.30134418989168,0.049556684247323,0.752954361812647,0.123764139169244,0.105871159905184,9.19225995704348,0.554690833358814,0.0315844262520837,0.0576059185923583,0.104711084541259,0.0862025298024973,0.0431042710441326,0.0677765288575407,0.0674204733588176,0.0711876575717198,0.914328266272811,0.468992639738283,8.36290310380612,149.176724620299,0.169480258406566,3.62699359837425,1.36191962445564,0.0921643060044611,0.0722635546116464,0.0847595703165882,0.0596519576464454,0.0669716920460307,0.795749524385158,0.550203417786645
"SSA_00119",4.39080715841575,0.0259555434277883,0.0971048091724156,0.0108512869869075,0.185620671288742,6.66909153733289,0.0570761114148048,0.508485610288615,0.177921432320352,0.139006292498042,4.86577259535608,0.87318664409683,0.0377499823335428,0.0420892818097681,0.219832305948732,0.132260105259531,0.159621814617208,0.0831218764716044,0.0593366904543775,0.0739240400512011,0.453918021522233,0.392111043907932,12.7415307852843,265.617116466627,0.17167025029502,2.5469958380701,2.28543685835299,0.214637457344539,0.111805945782306,0.0598543695007651,0.0457124671720104,0.0855726037671901,0.494740392029657,0.52665375726555
"SSA_00121",3.01125685087525,0.0297495041790549,0.0822872450260766,0.0230320280743849,0.192120568792326,4.13111216974933,0.0458307055792484,0.549825087060027,0.12510143500508,0.0889949963726061,11.6849942186733,0.727207152991733,0.0641838808423595,0.0305630644769545,0.106095024490001,0.107725497251272,0.172092745026976,0.10213075241781,0.161181524328727,0.0949349543618061,0.407991148013251,0.53177120669903,11.691454887813,194.664974166465,0.198944285776858,2.39075490890627,2.11485726587451,0.0981064444120124,0.0997815469780216,0.0455676032600163,0.0694278927156859,0.104911287990327,0.535805964695921,0.93843328746343
"SSA_00123",3.14661868372729,0.0211147062283876,0.0863561264544706,0.0155589027999259,0.177621067975581,4.12409363994909,0.0774257704995905,0.323754309874569,0.187634430254742,0.176281935244443,21.293012195975,0.994046307326396,0.0611422287473359,0.0421814164688074,0.416272443391724,0.0890030863449082,0.0645114258136907,0.180384394727157,0.0660634868288029,0.0646359998784563,0.790673987267146,0.583767197029545,11.5264782750801,201.904920563775,0.129084529338503,2.50491446562026,1.36710743248578,0.0933704353578852,0.0643924979649373,0.07562104390801,0.043938518772621,0.0659142040506057,0.372283949234629,0.513703223312334
"SSA_00126",3.26595481447998,0.0325870229629174,0.0775629748122374,0.0277950049588286,0.231153880241965,6.20094782838085,0.0566737139597399,0.425309518397672,0.210177695266916,0.102952014049648,7.46479663027112,0.674129126339826,0.112995939722478,0.0300224450390395,0.117838429800778,0.0885375384754978,0.26060556536493,0.0791949810662464,0.0762032377208756,0.121854186976255,0.697924623386341,0.482529119721249,11.4397680108071,167.316500060639,0.129106271707842,3.46612366150329,1.83423969850071,0.124059394334434,0.136411133491552,0.0800995344489474,0.0443716559764533,0.0733480120175667,0.547453122347362,0.698631570907566
"SSA_00128",3.24186566803553,0.038547597886584,0.0860944469317242,0.012699068659687,0.164236252331117,6.31118327562908,0.0641817321763585,0.455853804590722,0.107590318859027,0.107820821912575,9.62248395914497,0.845325303368182,0.0408215540603246,0.0358919781253712,0.164901215318508,0.126305060227546,0.0933142911641763,0.117880634238941,0.1310737648172,0.0742814752803,0.630693359767822,0.424086990718055,24.9227733171036,259.933376712716,0.138983849478582,2.63419451901753,2.12415095319948,0.108927667829184,0.076976055544387,0.0357143075156114,0.0839001041316935,0.0751647275532065,0.420084134520041,0.450378689619031
"SSA_00135",3.2873221161235,0.0265659312103722,0.0587770026171172,0.0148879655295682,0.258264152852764,5.14492240768069,0.0967734925544527,0.395216172778947,0.13878137104914,0.321318809662457,5.07466884332533,0.908366964041704,0.0564238467270954,0.0303830410593839,0.136686128642673,0.0780933839920885,0.0821530599516454,0.0704865472313362,0.0788451058457124,0.0854227622949711,0.58436513094437,0.875681003919772,9.62736253896728,178.923132579065,0.1555588816149,2.82700833054172,2.24814721997461,0.0967960885331241,0.132641595037016,0.0529497109373641,0.0603999901193518,0.0795506534299074,0.51384545249713,0.481453011950298
"SSA_00138",7.24307295258591,0.029638471158424,0.0688465848027756,0.0168424844899362,0.221253651625574,8.60846363453812,0.0520718821789097,0.38592114714041,0.215276038134779,0.154267827425851,5.64457898551396,0.613346228339597,0.0433565044761493,0.0446660862981157,0.147098642436361,0.120866861898856,0.0850803416597293,0.103404612966812,0.0668864472561964,0.110639182268679,0.584115042810834,0.436121955385325,14.6863464717773,355.375227544432,0.151330782799785,3.27252161571294,1.55200574876392,0.0954241632272804,0.11849365687523,0.0519151466791431,0.0545020621575495,0.0610423210010453,0.993725615980241,0.337281075099842
"SSA_00139",3.35354458924586,0.0220116713970896,0.075183111725751,0.0141032976196723,0.344480195066463,4.89465225546948,0.0417031229618534,0.662960717610655,0.219138556285061,0.099030035585576,7.84625347813819,0.618866349934674,0.047100776750368,0.0237852326391971,0.172893001969386,0.0767560234165884,0.075534776712918,0.110252522168216,0.0871502164428433,0.0659323894449854,0.852199407748534,0.494936661641927,13.2501278794463,206.385778839571,0.120055556450045,2.53532704736925,1.51596513057507,0.18395847965462,0.109612333408489,0.0712891707349024,0.15163213230238,0.0595653481750335,0.536076163127269,0.461006965044614
"SSA_00151",3.08608398586749,0.0226494208119291,0.129838138220579,0.0142879208829971,0.244999210182655,5.67840267187582,0.0613484091791372,0.327546074032065,0.136315863215203,0.248204849372254,15.1920021438609,2.12698243582373,0.0525043790270426,0.0298859742426519,0.156345472739462,0.0874638777066357,0.122210336391316,0.101951622042701,0.0458934494198336,0.125136235202211,0.50016951254026,0.463835864701044,25.4206000688354,314.828699652988,0.229168946467386,2.84559454803288,2.14293181484776,0.0861456349323127,0.0817239860270811,0.156824541573931,0.058291516028227,0.107990911308682,0.433809069274215,0.456933333425761
"SSA_00156",7.85646667738371,0.0296176213305546,0.105268508356772,0.00996610447163307,0.424312561452736,9.44630172015181,0.0737386858182346,0.535810507416516,0.141397602016341,0.0986949786796767,5.67225786191234,0.687314775539774,0.0454831041832976,0.030553769798404,0.120554130351065,0.149398400284596,0.147337251738122,0.0740225092458635,0.0551208229564583,0.0768255099736461,1.03609030404353,0.594379742670118,17.955037644115,193.695961383947,0.199807010099972,3.08617328851062,2.35413453679247,0.297674766977192,0.0845016545389975,0.0666036407240684,0.0947467127952787,0.0686369012845751,0.87482946854353,0.501866133431452
"SSA_00160",2.37118781553934,0.0409436687010733,0.114923695770362,0.0158732385779383,0.292656703927423,4.86094910598513,0.0408890430321159,0.396031205904575,0.135998994378089,0.0986863631278042,5.10163541104073,0.582074531402326,0.0484129604024507,0.0380770035514506,0.126759587863785,0.108293573906328,0.0465050241243331,0.0857944983326245,0.131824478714826,0.094792975900345,0.587172413689033,0.421368070831385,11.9056123370251,394.707912185229,0.177951010271677,3.00836961816333,1.49087930526013,0.157991600200645,0.066642591913873,0.0467375990889301,0.0539444687220314,0.0707671196576882,0.471136460936428,0.534326834744638
"SSA_00173",3.10338314450702,0.0331672517223293,0.111732005830433,0.0149655272685218,0.160181658946531,4.73000854611406,0.0663338671289912,0.568364802769316,0.137241398043165,0.168211013808396,6.2382976518851,0.978522709644902,0.0480863721325051,0.0271944198926407,0.121730434300958,0.141480087997113,0.0625354058953893,0.116636083342373,0.0981705085694573,0.0664579717331293,0.490783781744672,0.603007190272189,11.7112841226583,214.220317268859,0.159970253833568,3.0014345614775,1.6710732469103,0.147365447806568,0.0992436686132053,0.048577110345802,0.0537708153177001,0.0665370400790738,0.496567679517831,0.437351605239136
"SSA_00178",4.94202529735762,0.0291617807600201,0.108202588178301,0.0207293681476661,0.189146253220569,4.33571492960306,0.0604481694366449,0.499942987891736,0.150156445365814,0.119333183139897,3.53805604614153,1.03199642795993,0.0482516588068425,0.0463608176788303,0.119469530735916,0.0869112117605294,0.0723885289356996,0.191831659518702,0.0804408371223884,0.0769254259125533,0.525963337596128,0.488166704480991,14.9496111692452,137.905668209581,0.146326240308877,3.49698324604638,1.43751884285615,0.191844552111677,0.121894345628043,0.0486642652733099,0.044880933117927,0.0747486557821376,0.386843215798889,0.344108405773621
"SSA_00179",2.76339895286444,0.0341420489560076,0.241249010177545,0.013621593163296,0.188865987831025,6.76613350794778,0.0436415018752431,0.470626147216992,0.186891299528234,0.110095267521013,4.22319079059833,0.60240879322096,0.030496969480036,0.0292080733996251,0.114515336399122,0.109795226160338,0.0767670074225356,0.095075528454807,0.0647718701147851,0.102118120661054,0.610049476040223,0.367955836501462,9.444545110727,226.341102641909,0.169879873819423,3.24058785651352,1.57635597031048,0.17154035649458,0.0811966017654676,0.0395200546251561,0.0433657951493225,0.0911008784477495,0.381690473839592,0.421103660306719
"SSA_00186",3.55009361519065,0.0445387305173213,0.0691197318306799,0.0119416099915391,0.171965616050987,4.51059077130941,0.0556746532970366,0.764490262324524,0.105642571902492,0.149958444926376,4.67395981740539,1.05843299926317,0.0504372436988693,0.0257564307619769,0.0890193883445236,0.14101924979023,0.135102442934067,0.103443061947761,0.0602346723345898,0.0610810011204617,0.677066606443972,0.706002366896961,10.6061036005888,188.562054204359,0.178070063436152,3.72176664936902,1.69554256697552,0.132498143497925,0.0912673084618718,0.0567640717078354,0.0583994214347258,0.125779855249848,0.468908526566227,0.67009480919115
"SSA_00187",3.86103061095332,0.0296492679872746,0.101817594714932,0.0202252404893037,0.300895483383115,5.33188085135291,0.0571328409871466,0.433313032070809,0.142471356497152,0.154573612898055,5.01409640626755,0.645903792044744,0.0413678715713139,0.0354585052295258,0.158107549894512,0.115672358637125,0.0707112479015179,0.103591234476179,0.0656075992179051,0.0770941492841937,0.972472748924128,0.591543100570849,13.1552194403457,265.18278258276,0.160475322314617,3.2349209166784,1.5938568940098,0.12392404352134,0.090033645281737,0.0539133484381674,0.0646189097744538,0.0727045718320515,0.461705627890749,0.445731911732034
"SSA_00197",5.3763163622513,0.0223342565989602,0.0876473909941094,0.0151107751515433,0.215279967961213,6.59321803900936,0.0424590698282218,0.396113868336902,0.155490901509486,0.119668960946374,4.73287739183887,0.599198690081026,0.0367822440435728,0.0303620548161782,0.136190856247155,0.0923695620263772,0.0644710402039492,0.109400584148441,0.0786763392519386,0.0940522425644688,0.710885209627507,0.418705387717739,10.0806759561048,307.626271018916,0.191065659255913,3.09247085539257,1.28961112878668,0.169574364859168,0.0894677358281458,0.0610992690073264,0.0529416172772255,0.0856144507654225,0.43453322869522,0.420757889414498
