"","Km2_HCO3","Km6_CO2","Km6_O2","Km7_PGA","Km18_Ru5P","Ki57","Vm6y22","KaRac","tao_ActRubisco","BBslope"
"SSA_00025",0.0498081187305139,0.0210436629464755,0.278233135642095,2.64520414270591,0.0463986454126342,0.227762918145722,0.0616360761038199,15.6381046854838,237.977772013498,2.84294053566564
"SSA_00026",0.0516001748904923,0.0189102981948698,0.318317740176041,2.67773152236959,0.0469363397104595,0.266982377191697,0.0618332496883143,15.3429815070294,254.461662809955,2.72531764451928
"SSA_00027",0.0616608447107784,0.0178918128719156,0.256438026486125,2.97062256877257,0.0601932675487647,0.263375968617856,0.0607767210474205,13.8616257141407,296.751220035345,2.84307645886658
"SSA_00028",0.0447013228409625,0.0185378643504403,0.224266064101018,2.63435403062307,0.0549832721704428,0.23209543576047,0.0625274894341872,13.0818783802088,231.411901693948,2.75346000780798
"SSA_00029",0.0494342550755818,0.0196529156615086,0.322923620728172,2.4405265895521,0.050664385546999,0.24578776498352,0.0628156804784422,13.829118396481,270.241408510892,2.85601160518771
"SSA_00030",0.0569861722382531,0.019250457477223,0.275269847825279,2.6629107382689,0.0500478590519339,0.293497159638884,0.0615576571107902,14.4057676755185,328.178406693613,2.67138083244743
"SSA_00031",0.0575846683136429,0.0196282881775498,0.210248034220483,2.38208555492209,0.0526140377879492,0.267116471226265,0.0628078141068581,12.8387254617503,295.526132207114,2.69086449381077
"SSA_00034",0.0556242311112394,0.0193806295579238,0.229623888835088,2.58699656733265,0.0475748219655629,0.206644539824504,0.0620194174135349,13.3297903138501,294.133515489783,2.78974904336028
"SSA_00035",0.0510079827630185,0.02167356197335,0.25664392315034,2.96418599828609,0.0511269444213026,0.202181321823488,0.0615172058256002,15.1563572591643,242.756208773538,2.93242986833703
"SSA_00036",0.0536506125350792,0.0220469698662392,0.313713347072208,2.61854790206247,0.0472693368596608,0.225032442724018,0.0627058481066472,11.0124706938056,308.663806094274,2.67637111146027
"SSA_00037",0.0586052361078662,0.0273345953662008,0.374069854491538,2.40409227926128,0.0382279377490039,0.291271513241945,0.061422341245785,11.0542758092811,316.483984678203,2.81585900846032
"SSA_00039",0.0583213833029701,0.0210697424410756,0.283096262162045,2.3530289642415,0.0461407313014917,0.238776345533949,0.0616126909038191,14.0646719262384,243.408841765473,2.89015501947238
"SSA_00040",0.0548460257563679,0.0198480887369949,0.271400177557762,2.09616724608611,0.0438428503778029,0.166391140064627,0.0613477892080842,15.3477099335072,265.746038715335,2.79590036856379
"SSA_00042",0.055265123535166,0.0186613568314802,0.313217432777,2.67998405475589,0.0433280652890473,0.275515935898063,0.0615584422319139,14.5915834531017,261.885359252233,2.96596591060097
"SSA_00043",0.0570877645161871,0.022337909942421,0.335391695108618,2.69292281766392,0.0547801244380737,0.252464533323234,0.0599902520906277,10.608918762132,262.056731676759,2.76990220562721
"SSA_00044",0.0556468391777529,0.0162620161046655,0.259897826353691,2.28390818636244,0.0447343004893452,0.234396227434421,0.062617678164386,15.3497382284572,316.699246032244,2.87793670874868
"SSA_00045",0.0484780478192232,0.0206613487849628,0.293529051148556,2.94758885130603,0.0402947367436619,0.196885251691215,0.0617423482506325,15.4097856518825,283.513433617461,2.7855697919725
"SSA_00046",0.0524180258683529,0.0224426259311758,0.268112117949172,2.71709001577788,0.0471698488022448,0.197110760386526,0.0614966140529803,11.1849520964459,283.502683659863,2.85180017950026
"SSA_00047",0.0468663111292266,0.0172524127111264,0.231689625821236,2.59847640769799,0.0432730916627624,0.201668858096006,0.0619200308362889,18.0504941530854,270.132685127301,2.75365417246412
"SSA_00048",0.0428960403728485,0.021123347841269,0.281324327216503,2.65486717103839,0.0413401669565746,0.21663647370431,0.062054467887616,15.926015510039,247.090763840383,2.82700918703773
"SSA_00049",0.0666511114173484,0.02805995409325,0.273351709346918,2.69426511489122,0.0428792834122095,0.170081565797475,0.0621013686771775,11.3134023317358,282.74007295111,2.81819417428862
"SSA_00051",0.041868751486551,0.0263023671286511,0.341606905905767,2.39951900174438,0.0472692299721445,0.205758821737776,0.0618163856241151,11.7426208814009,244.920240500572,2.81007849926953
"SSA_00052",0.0571914748535897,0.0215320975108663,0.37604724409776,2.57461929193619,0.0472555761137265,0.255291976442999,0.0611393988752564,12.374568769962,255.956580006528,2.6630894293807
"SSA_00053",0.0523628563818706,0.0209809499598141,0.275481816542132,2.86526285389613,0.0455527544191505,0.219905829748875,0.0614582642728988,14.5818525022243,264.497673816009,2.92735736382555
"SSA_00054",0.0504858558441312,0.0221731591216755,0.205818828107211,2.58050582874062,0.0458817024043549,0.198088821271655,0.0628141085606619,18.0337053262051,305.372219623458,2.81953269592704
"SSA_00055",0.0491113178516523,0.0219169244962751,0.288947517823318,2.39175512729596,0.0532563233009272,0.209497135868006,0.0619392985716328,17.1689406654367,263.662956544112,2.67270832785494
"SSA_00056",0.0642605038154376,0.0175761486521523,0.24394632959217,2.06880346030925,0.0497578081498983,0.267408898688049,0.0613325223015408,17.1049923768652,304.12699031951,2.82545600582784
"SSA_00057",0.0550990142955448,0.0161163514990319,0.281533925251404,2.5697565289332,0.0455145725114679,0.19269220502739,0.0634095131974395,15.4013192076572,237.838190866456,2.94234590199852
"SSA_00058",0.0543836659347966,0.014234094712953,0.232442299432484,2.69668614637708,0.05152656164705,0.178056977485425,0.060938220569452,15.9385365429138,205.272971520625,2.81537645910101
"SSA_00059",0.0509216991339137,0.0168795160802845,0.129108035170684,3.02211665354249,0.0461396177252335,0.188104003326083,0.061273565802719,13.5544365377124,339.740735123556,2.85269536676545
"SSA_00060",0.0651403621455409,0.0159646722626715,0.284925555168895,3.0249686961466,0.0452642312198599,0.219264121993157,0.0606149073550628,13.6152889845988,250.968168133352,2.9314422261087
"SSA_00061",0.0565861845835373,0.0219640720007359,0.301286078235307,2.70590531831521,0.0386068452270858,0.221869467352255,0.0625080870553392,16.1150557040709,260.104544918225,2.79790653739145
"SSA_00063",0.0530715606413623,0.0200785814246586,0.305759102441491,2.18819914910972,0.0492638393484784,0.250301467106263,0.0611891836403404,15.9389244507823,288.97021039889,2.77207918419521
"SSA_00064",0.0597864459350283,0.023780454803862,0.299794717598167,3.10224723627437,0.0523876960815042,0.160155422920348,0.06371996292203,13.6592817617786,278.436266439105,2.8952083784934
"SSA_00065",0.0523343907910785,0.021091897290192,0.328231891554267,2.84003160972364,0.0404378963587058,0.242254336126905,0.0615892212527044,11.3178119777961,272.799473311787,2.8294185296978
"SSA_00066",0.0445561332775196,0.0169377036282806,0.340206982633962,2.05729651901343,0.0573947709997275,0.290362936104916,0.0614452655363658,13.9687251516854,317.993090992595,2.6791483483683
"SSA_00071",0.0559827266389478,0.0180578173974534,0.301019297050379,2.60703409079221,0.0540150733922813,0.288529780172917,0.0622027177274463,13.4363354802398,274.360045678545,2.82361266074739
"SSA_00072",0.0623813947921429,0.0169232551648925,0.387428822713481,2.17918733829916,0.0443288518271675,0.22896832421305,0.0636479953524727,10.5954113974226,258.11409953956,2.82886764891775
"SSA_00073",0.0448455247129614,0.0254406762113281,0.29352632958417,2.73068833015585,0.0549900292754968,0.169804024009576,0.0618854609728385,15.4396833626724,298.789724086806,2.81315923010947
"SSA_00076",0.0541518596327563,0.0261286889339697,0.323428545493451,2.3329435420046,0.0444005150021691,0.249895266506104,0.0631722534717503,11.6769655200744,286.619994679534,2.81607742807313
"SSA_00077",0.0517137646055011,0.0217264671978971,0.311570278975308,2.57477493931728,0.0491244441634572,0.235202445188134,0.0612136813269226,12.8996073989393,271.108033443492,2.82406763608158
"SSA_00078",0.0522599662490956,0.0201671027674333,0.268755331414803,2.80735314710893,0.0436761343706807,0.233013722149643,0.0606415936001925,14.174365824438,308.135537286009,2.65604071991886
"SSA_00081",0.053032019612924,0.0148766501804345,0.24473677078828,2.82435875054719,0.0572814758546705,0.220484165919872,0.0618524551157749,14.273432594444,233.288660965638,2.90791868157435
"SSA_00082",0.0584459310605295,0.0218331656821016,0.379713116490579,2.57945974218386,0.0470646475281387,0.227332888102672,0.0627174408098702,16.18790504937,234.9528533855,2.9594086391053
"SSA_00083",0.0534152764948222,0.0234044496219765,0.290708770448921,2.47042020141139,0.0473916226083227,0.224945991050139,0.0612574594868264,16.8549520137406,263.355805590463,2.95172466061611
"SSA_00084",0.0538964452213345,0.0209215170543215,0.423393388807173,2.76451187497635,0.0425749587785536,0.22658712880214,0.0621884918088303,11.9346212962492,231.997935527119,2.91342179070765
"SSA_00085",0.0592111805452201,0.0224139875802769,0.24211978163357,2.6266179669672,0.0469084903935727,0.205186033505086,0.0627644777778055,15.2714824176013,305.658263589574,2.95201669969354
"SSA_00086",0.0516224495865111,0.0203777369976332,0.355732344626338,2.3655286249492,0.0376317697982078,0.206419086456175,0.0614805358940136,13.9627496865294,357.127904370924,2.92954327823267
"SSA_00087",0.047983482997908,0.0229386720691884,0.325143390611442,2.62136224965305,0.0421600327672362,0.170050182991208,0.0628897050132732,13.7266569383995,217.423655940976,2.70634211083698
"SSA_00088",0.0538084156640544,0.0269647402621307,0.318935209762629,2.34654713856578,0.0532634145326618,0.198245408239769,0.0615039064101904,14.0222487539464,294.114122826145,2.75044982418376
"SSA_00089",0.0556120007528518,0.0193724641544031,0.347975835324456,2.47414514503155,0.0453028927228787,0.210292077290426,0.0609884812469557,13.2668623532686,295.741465507671,2.83924671915981
"SSA_00090",0.0523371292253744,0.0211545297649231,0.251279135511429,2.66053365335817,0.0510947186182903,0.237891452196715,0.0618040020454994,13.6068065878982,291.893492560866,2.83880090401231
"SSA_00092",0.0568353288276609,0.0244284133756897,0.346032540873534,2.56020086780263,0.0399931659936252,0.203287631346634,0.0624547645041011,13.5430555842879,283.33082468923,2.85801348270462
"SSA_00093",0.0590232524095323,0.0185289784587513,0.260044376706793,2.57487769216738,0.0591667017238935,0.182077299641082,0.0620773735373551,16.6945726324338,272.877172323987,2.74431699573259
"SSA_00094",0.0596233958569279,0.0249774308822404,0.226692659349236,2.21884638978053,0.0399552865174662,0.214051517743429,0.0625617482764547,16.8509065862948,271.594458685304,2.88855930302395
"SSA_00095",0.054415375552809,0.0222779771984544,0.238774543574652,2.01097283175266,0.0440722154205529,0.233595852909907,0.0614306133606327,15.7464502551094,255.20742375065,2.93008436896645
"SSA_00098",0.0451751567395137,0.0198890866317534,0.336898205293596,2.6570966392054,0.0426278215093467,0.218551528174849,0.0620016771805536,16.4964579710117,270.178343376512,2.95150335811456
"SSA_00099",0.0485796661597031,0.0233408952028009,0.290787184853711,3.04348475098353,0.047929888645741,0.180193416184598,0.0628597762346139,13.0035884804132,291.213538994104,2.72124745190987
"SSA_00100",0.0466271115643357,0.0211602529347703,0.297080720472458,2.61111775621653,0.0459879952161722,0.215178696536655,0.0620753893882227,15.9924662714739,296.635433281814,2.91233830331277
"SSA_00101",0.0572591247774704,0.0177641559870608,0.224169103642831,2.64174000892636,0.0635972667984758,0.224531694345122,0.0609327980730725,17.315597759634,243.322131711736,2.83709467678357
"SSA_00102",0.047286365720785,0.0215973046315661,0.260041970755571,2.45396988367895,0.0567963541565648,0.235696947431707,0.0611603185567112,16.4999750837973,276.951156285063,2.72771034837595
"SSA_00103",0.0679427015387094,0.0229240955515304,0.234032630405995,2.5587833574494,0.0571569832508382,0.269889873663145,0.0635041126832954,14.2509602435546,284.268388442393,2.90355213341747
"SSA_00104",0.0573257263461416,0.0209863004150243,0.274250435884827,2.54417196012676,0.0525274297263494,0.188172580588267,0.0623412566347437,15.746462672043,294.299645828957,2.87606383639767
"SSA_00106",0.053441661945051,0.0224176348811332,0.341079690798435,2.65319893184133,0.0464753164032258,0.244097173982292,0.0624275064933887,14.5048358554207,277.991667194743,2.81280554355051
"SSA_00107",0.0520714939049507,0.0234595650165242,0.363586415691833,2.60791534815813,0.049435446360768,0.205562093654394,0.0613587408762337,9.56514167076072,281.152428119193,2.82225051010245
"SSA_00109",0.0526375969641006,0.0251245604281244,0.312178277531307,2.97351707819361,0.0463856867333682,0.154932892978685,0.0610954233003433,9.80815258581039,376.009716116037,2.90252344453381
"SSA_00111",0.06095246225841,0.0204202975059014,0.268553671032235,2.11878416232037,0.049226714325256,0.199530240079614,0.0601866436065309,14.4813943827236,305.08865699932,2.97669913856213
"SSA_00112",0.0426856951616278,0.0217033802799994,0.322037311690508,2.87099526344219,0.0502426462646273,0.227333388929985,0.0612793452097189,12.8343878376416,279.594065417263,2.73134386695408
"SSA_00114",0.0574375799585712,0.0191310321528486,0.27026578301305,2.41649499094915,0.0495439426414385,0.215988084863152,0.0625072545261372,17.9719978928998,246.783238374525,2.81351004838878
"SSA_00115",0.056613675675928,0.0219197138092724,0.267790892752323,2.4793806619072,0.0570384689592469,0.227205851129473,0.060583094202765,14.9068688331379,309.252643279276,2.8147761274676
"SSA_00116",0.0456668475302601,0.0177917590134978,0.285132361625824,2.76529422119995,0.0467358544577843,0.193014475899037,0.0609138545983781,16.3131768417271,285.977719649922,2.70452690023017
"SSA_00118",0.0512224579700738,0.0213041892764594,0.292917169827571,2.64510796829907,0.0476736349289376,0.233982993727159,0.0625163275213858,14.6416351626585,308.462428670219,2.80221934086661
"SSA_00120",0.0600951776378772,0.0254732845021974,0.378206725853996,2.12554153968385,0.0641949676856122,0.266498098903895,0.0624143798324205,10.8961815497122,226.647958690463,2.7328746781872
"SSA_00122",0.0429908543776059,0.0217713669523275,0.298957727964471,2.60759408048153,0.0512463276819876,0.203987464659332,0.0606192137181259,12.7736687644187,293.312191315244,2.71849371239833
"SSA_00124",0.0607671935687404,0.021183224309099,0.31362945696858,2.03681783638826,0.0470158277997598,0.250219812730594,0.0628863752599392,17.1326486677614,289.815176007279,2.70817280752035
"SSA_00125",0.0571727771645541,0.0225481072999951,0.343041420849621,2.50052280646848,0.0624052047543941,0.230826004750747,0.0605942014372546,13.0768499797114,349.140760944923,2.66216143726772
"SSA_00127",0.0533849725745992,0.0152743288752335,0.371240002777489,2.16546174691735,0.0456547916721671,0.273378354994054,0.0623140893369398,13.7577180381541,281.604487340396,2.64186473572527
"SSA_00129",0.0495619329193903,0.0198154486700786,0.229080013484237,3.14086489802781,0.0523056153002448,0.232395617868168,0.0615591044802575,14.4706832387857,254.719570314272,2.65543951547351
"SSA_00130",0.0471567507269292,0.0160545719595602,0.325855652525707,2.68606843955125,0.0496352761223875,0.234845559648957,0.0621298113104059,13.7019644121346,213.429555170291,2.48955601192128
"SSA_00131",0.0552042516959371,0.0161495181300484,0.203337034757289,2.33987062115143,0.0464633350449523,0.280440145036275,0.0628005636220921,13.5055635675464,337.711323599424,2.69927576720965
"SSA_00132",0.0356542258595344,0.0230289918170148,0.344191351291454,2.47643034077151,0.0502930844597406,0.217173034329606,0.0615833019676664,14.3593153784724,262.1424993281,2.73136882086894
"SSA_00133",0.0477677244686294,0.019085230586299,0.343041278119151,2.36689144677916,0.0396516498928132,0.266799793571861,0.0621741616442809,16.0545494277,274.27548781847,2.65608962918746
"SSA_00134",0.0525310478059053,0.0223125452909128,0.262053354787438,2.81093203545136,0.0360167617563671,0.269476849565175,0.0623575128337027,15.1034523087469,298.85251316877,2.71277318459697
"SSA_00136",0.0405185196215216,0.0144959629396248,0.20278997299489,3.01911085285916,0.0405812817310067,0.128078498790625,0.0614287322305486,17.7972320435429,285.66259257751,2.8722744764533
"SSA_00137",0.055477275899493,0.0138769641840412,0.224209791105716,2.82625592300123,0.0436538979869656,0.178041313898931,0.0616501400303147,14.4786383830667,302.528080066472,2.79783265607194
"SSA_00140",0.0586025042486589,0.0182195210865642,0.287932858208501,2.59731771542724,0.0589615537017576,0.29574923486962,0.0630443916710821,15.996485669639,312.573021381105,2.72422801225232
"SSA_00141",0.0553828856364595,0.0175968840764511,0.275606513260775,2.74948970279789,0.0541956220158357,0.233460204993206,0.0602327561021171,15.5727015091823,329.892082030364,2.68454386686507
"SSA_00142",0.0462932483931378,0.026820766600137,0.379062708191702,3.03138408093867,0.0527079401372935,0.20985138207051,0.0618590997915975,13.6084515333673,249.042281114611,2.63689101979999
"SSA_00143",0.0501888430040682,0.0235792483529276,0.328170928374983,2.52060400891707,0.0503586776224717,0.22013321629037,0.0615347551798131,14.8033327400946,278.889231291454,2.72675012326332
"SSA_00144",0.0514105089647256,0.0183931367414605,0.241918843252325,2.73450300825589,0.0490727836220919,0.160889331817307,0.0604992345240905,15.7709051208664,278.787895381468,2.63135591936254
"SSA_00145",0.054813084957082,0.0225003094969088,0.257041936166549,2.70193033070811,0.0545988139679693,0.181259559286694,0.0615611773732509,15.0034738733423,287.29642206731,2.89913211244146
"SSA_00146",0.0489307418625488,0.0186246773173567,0.316224899174325,2.26085508441562,0.0590015608391266,0.277711749907375,0.0616791416449817,12.1083748294451,243.584326409775,2.81536705518589
"SSA_00147",0.0536962596368236,0.022711956271459,0.158070580634338,2.72649443014869,0.0549433057849036,0.158860119430233,0.0615966896062413,12.8534541241215,235.374113501654,2.76674564362296
"SSA_00148",0.0564185057566559,0.0207675947062435,0.313230006301954,2.57286374971031,0.0390986948836223,0.204814864076851,0.0623724348187668,16.7498796991035,314.313889391805,2.89207652876232
"SSA_00149",0.050883059735154,0.0174770073939748,0.278064497062886,2.46089690192779,0.0533824600054387,0.225346782188896,0.0629129191796323,19.4435322922592,258.488586203493,2.92802377369641
"SSA_00150",0.0555659832740715,0.0189890820324184,0.261878109098662,3.01727979296958,0.0528177282784645,0.196924105817221,0.062175932224476,15.8604753838149,243.679687353466,2.70583123930692
"SSA_00152",0.0556747034445299,0.0231014652816494,0.301917780038835,2.79525436184565,0.0419784928548704,0.215156936036392,0.0622642269381048,13.9068486922328,266.996596263993,2.90982648020192
"SSA_00153",0.0540088351842113,0.0240362713006508,0.279153806865192,2.54660539319258,0.0422366172016676,0.242749821733444,0.0625414441112968,16.0483652524282,361.297966608279,2.92023793863881
"SSA_00154",0.0569616108748587,0.0255550364353425,0.329673711920572,2.64163363292138,0.0450839543649134,0.221747186905556,0.0620197832938638,13.3744513692528,283.98662987874,2.72180742643997
"SSA_00155",0.0600649094197207,0.0221452861212646,0.282237067954589,1.99830957408581,0.0488125225471796,0.250684374770498,0.061340064912181,15.7469688479964,249.800839377754,2.81419289591966
"SSA_00157",0.0503743474996239,0.0231007100048061,0.364757027454265,2.61497918760642,0.0448028881573591,0.268854387644312,0.0624090526533228,15.2754028780583,266.474771821507,2.75434913014639
"SSA_00158",0.0620455270198825,0.0219156561798396,0.270404951826506,2.66366445706903,0.0495386406379706,0.205918601990369,0.0611782014842858,13.5434949632025,302.350226617837,2.81628212034944
"SSA_00159",0.0474575291519984,0.0239715239349078,0.284579688578526,2.76323604899625,0.0402231552059869,0.236551397843913,0.0616645793743533,14.1002673661394,265.999241035479,2.66233445200297
"SSA_00161",0.048065906795137,0.0213813395844823,0.315342729628159,2.51048963997505,0.0544390655982139,0.211130977591444,0.0607370623977359,13.7627302275637,260.969419570253,2.78414862003144
"SSA_00162",0.0447240587657483,0.0166359558433106,0.256486992337757,2.45444764159957,0.0498023465851702,0.213233106991645,0.0625207625363014,16.8181518008214,293.16905027471,2.8266785554373
"SSA_00163",0.0529873559831113,0.0227704951557851,0.343848372301961,2.79857760936739,0.042020446527182,0.200766812485386,0.0613961929940147,10.3479834031132,314.240319087667,2.63859193235129
"SSA_00164",0.0553250803040038,0.0210351343681363,0.182705880398356,2.64645487026167,0.0496988624575386,0.183545947260288,0.0624023603920037,15.3372729620385,335.433310297229,3.09626203755085
"SSA_00166",0.0517112714130108,0.0192435489917816,0.264706307220956,2.66169052324982,0.0566923019757084,0.199740850200613,0.0619416438877808,15.0520898237845,288.2861697757,2.62738758731018
"SSA_00167",0.0611357621080206,0.0150959480541399,0.2021121080846,2.6598280274551,0.061719619886072,0.218578315317938,0.0629008257126552,12.4429849318861,308.879537232678,2.80715338563069
"SSA_00168",0.0506731925031589,0.020021411087338,0.300818710742877,2.78124375900401,0.045419704649054,0.258208532540608,0.0613374665153174,15.9646023520977,289.733175088225,2.86169615504489
"SSA_00169",0.0523428314458562,0.0172541403917695,0.274786171647551,2.85384943272946,0.0421014073380892,0.214562341668016,0.0612574293033979,11.2989084311942,302.43215803994,2.88597088484353
"SSA_00170",0.0591028282838401,0.0229569204980872,0.315635451490571,2.22937263633569,0.0436649045126115,0.22365050174638,0.0607295418340023,10.553104785156,255.511020940575,2.64800284745939
"SSA_00171",0.0460593483396239,0.0193499502072936,0.253898170854034,2.71744940389004,0.0428654425217856,0.176488958069564,0.062871939931586,15.3506762413379,285.857655300368,2.84213177295926
"SSA_00172",0.0561483369833756,0.0265873512339837,0.326220119149037,2.2340240457243,0.0471877184597607,0.251533414932745,0.0614704915184447,15.6316888006478,313.258346901142,2.93266124827052
"SSA_00174",0.0505997030282203,0.0208760701149533,0.246950179330613,2.63453853162168,0.0509735704801324,0.226185006676538,0.0620959074130495,12.1752824948911,261.034308284724,2.70276737411863
"SSA_00175",0.0559810092988167,0.013913354183726,0.250150708419773,2.21580902060037,0.04610410691768,0.266643950615312,0.0621483049364344,14.0892978379061,326.044298990446,2.70530320374616
"SSA_00176",0.054049376195372,0.0242733554736762,0.270874168358266,2.77796759808431,0.0499059814207996,0.155430069804104,0.0614252851962827,8.88175231554925,482.924176843133,3.04832190215633
"SSA_00177",0.051641613373565,0.0202336289922167,0.281418643351981,2.39900800436661,0.0512521445309169,0.230319464111697,0.0625257436433299,15.3308829067039,310.500515213281,2.7659489266344
"SSA_00180",0.0512205055815619,0.0194230295492864,0.330567938420803,2.66927813772541,0.0541969718143978,0.205012270325878,0.0620390563579404,14.980886678761,270.041700310608,2.84795847640906
"SSA_00181",0.0472450362764032,0.0249922367200889,0.339372045503459,2.43606787885826,0.0472628706395009,0.218585434559593,0.0611087384862762,14.4205904824322,335.158218504607,2.79883667837796
"SSA_00182",0.049914490667027,0.0157706055791244,0.291255699262532,1.77346285867001,0.0469952989861427,0.225360665118152,0.0616354466428613,15.0378602602551,245.469376424272,2.72254935678773
"SSA_00183",0.0494787838797687,0.0235677536451294,0.312615103147353,2.51578912619318,0.0414570346344263,0.204050627097834,0.0612295496303347,13.1730438651727,370.792653971157,2.78593410582171
"SSA_00184",0.0503046625994131,0.020983351509189,0.276429440837785,2.71706590556922,0.0548611683917872,0.230158193515637,0.0620794845207335,17.1943865727717,250.789426608178,2.77814866642862
"SSA_00185",0.0410407154593429,0.0180709206798613,0.278748592029322,2.81995801127123,0.0532560235333072,0.210889181857081,0.0607651930858888,14.2056611910548,295.001431220238,2.56165595756798
"SSA_00188",0.0472922720776766,0.017363470115362,0.388701657863879,2.4550508850959,0.0459146722211594,0.21450153300596,0.0621320398907083,16.8617785441975,229.892584788557,2.7852491072528
"SSA_00189",0.0537729381182861,0.0205924418975879,0.299710381550926,2.83427776745979,0.0445652492197674,0.223621530505142,0.0624614556260862,17.1233742542252,299.239906316307,2.70751383893235
"SSA_00190",0.0494188074804821,0.0187620097899324,0.306015880109052,2.91659325289185,0.0434988299841,0.146964815083649,0.0612556292472431,15.1272102878699,261.691398649285,2.82639012519061
"SSA_00191",0.0574755516256795,0.0138711842282654,0.255348261305256,3.33733338762169,0.049381746421569,0.155361101807976,0.0608287017523717,13.1155449203168,193.25186984715,2.7234570430016
"SSA_00193",0.0697059663112197,0.0175947823245667,0.266939265592024,2.12616018929293,0.0462561621048633,0.205703882178117,0.0616319420178028,15.7828359842349,367.568243622341,2.79486903305009
"SSA_00194",0.0528707920351317,0.0162478815615132,0.27077883258037,2.05484808203666,0.0493886827733698,0.228947147475956,0.060731233350934,14.5335467809092,273.901832530832,2.7147396859742
"SSA_00195",0.0518058347257397,0.0227861491960749,0.339110332464567,2.25799622196093,0.046237464016459,0.233260119178506,0.0608168444263577,13.9559286852211,260.987083235037,2.79734222432897
"SSA_00196",0.0467269465345787,0.0219490777601223,0.321898178403464,2.91589460324968,0.0480783767085932,0.163055576668247,0.0617075649534927,15.528386358663,254.374218002825,2.79843658802588
"SSA_00198",0.0527310787003401,0.018894597008628,0.251625331556017,2.85552534950773,0.0570306980962535,0.204738921440742,0.0621557089103898,14.6557566448967,273.638770700521,2.88903732510134
"SSA_00199",0.0579095235447374,0.0203420646287299,0.229670246226214,2.71572357598767,0.0476458390193103,0.210822304548629,0.0618175086257183,20.4936418882286,268.134032476422,2.66404712583735
"SSA_00200",0.0511586177872933,0.021327578952545,0.326904331037454,2.47638743460084,0.0446409860411091,0.223729518920035,0.062034427021839,15.4917958520693,253.176235443167,2.9317087055032
"SSA_00201",0.0591492694393752,0.0248065478848188,0.246214868538443,2.43095380648281,0.0461404784734095,0.214220320658975,0.0609943125350867,12.0245280754075,337.796463659489,2.68878727529196
"SSA_00202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSA_00203",0.0434099099001258,0.0203563038433776,0.261523027345428,2.80560748787534,0.0371983318859523,0.229134514221661,0.0606404667924046,17.6968220449752,323.175268419485,2.61216702429415
"SSA_00205",0.0549228206728178,0.0178372278544798,0.269081765057225,2.54215018994436,0.0502348239520264,0.193512324876255,0.0609804896104011,14.7852319204331,289.96792832934,2.76362532970446
"SSA_00207",0.0472545162909737,0.0246061723416437,0.346321389874951,2.93878156784658,0.0511604529771874,0.156398770481764,0.0618039167900778,16.5767708491054,211.186295238818,2.75065251591933
"SSA_00208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSA_00210",0.0564697899658661,0.0211465215300319,0.251669870893559,2.31742496548078,0.0472591624357554,0.234153466366851,0.0614990721038942,16.772752508464,291.727134611904,2.86729016541194
