"","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km7_PGA","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Km18_Ru5P","Ki57","Vm6y22","Jmaxy22","KaRac","tao_ActRubisco","Perm_CO2","BBslope","MRd"
"SSA_00041",0.0846424221153399,0.117247262345852,0.0207737307117391,0.216733334260809,8.25354552462934,0.0795405325638431,1.55407667309887,0.145955574837366,0.0714030813910895,0.0627537898966652,0.263233101380153,0.0702421585391154,0.893023585077623,11.8834663445627,142.949983533801,0.0779451033199302,3.10751337865908,1.10866980208993
"SSA_00050",0.0340060951126202,0.232592482666288,0.0390683821038647,0.283856621281439,4.08106737318426,0.099771794334141,0.531404645524637,0.465998548350394,0.122108651837413,0.0597861058996097,0.206395559714978,0.0678064574909377,0.878973375547929,12.0974960889209,134.826241848591,0.134442588594584,2.70521106415621,1.02345307838803
"SSA_00062",0.03486750581356,0.107669312182852,0.0235111145739206,0.18855325794743,5.52570066603009,0.0615009775716569,0.574316004557432,0.845358913507393,0.0935778152479538,0.0417432621107896,0.173399889856938,0.0754131970438769,0.91723870900082,31.1792021290607,174.610595123097,0.0927638568643187,2.59680342128333,0.834418712624498
"SSA_00067",0.0491569027748317,0.124859797453202,0.0247779182749611,0.257518282544911,4.83872854603303,0.0470272263534252,0.734984305338555,0.173394169360847,0.105677241033911,0.062418969562231,0.231569818669848,0.0783316308133628,0.949954495124834,38.258260766767,229.880100519991,0.0945110335594323,2.64166406595008,1.41348443950778
"SSA_00068",0.0796685531506606,0.0956615524222431,0.0346414634003207,0.193361164771026,4.25697830038944,0.0377155650355911,0.651568293198397,0.106122327704047,0.0498723479970857,0.14264223832318,0.246313478526185,0.0744302688039394,0.899444011899645,25.599634529895,190.525332208632,0.0741603677204586,2.9887075506421,1.6853087310521
"SSA_00070",0.0809812144363863,0.108919823856455,0.0172949310232489,0.260315793116489,5.75874034404902,0.0366077499139428,0.562653538040273,0.231744379349311,0.171192493189029,0.0447639365346198,0.269170711578927,0.0852804997511756,0.897077954475754,26.6470323808582,163.119681412968,0.118173900102398,2.94487682153119,0.698935665067976
"SSA_00075",0.0476018852261087,0.170889821911134,0.032965695778332,0.220686172236286,6.25688069529448,0.0778614293904433,0.422641248927794,0.136364276905753,0.309015799347481,0.107930639762011,0.196976528915199,0.0808105036685638,0.951767234340968,13.4069995055241,272.406201814178,0.0797130892260114,2.6261369775542,1.78657321554658
"SSA_00079",0.0548042510050879,0.198574812343218,0.02857506911534,0.241911383483707,4.76625684896634,0.0539608197052058,0.44861854790487,0.161337370849773,0.0929620489990183,0.051022634217533,0.262438371120031,0.0741001399335725,0.978272972600698,14.6825236188862,258.523354806331,0.0982902988174167,2.99481277843659,1.33788107754108
"SSA_00080",0.0519954727668455,0.141023316384957,0.0161446392266619,0.312159944041446,5.2519034396702,0.0584321007063539,0.611169339179178,0.142341962922912,0.108673160806008,0.0758837664449362,0.130511874608053,0.0788007342977936,0.852873957641017,17.1406440179417,245.710051344531,0.14952823202183,3.13420397767062,0.959026445532787
"SSA_00091",0.0606577188572787,0.113107309026005,0.020975747362914,0.19102571365281,3.92050474219436,0.0426243237415207,0.361633882828034,0.298217157832289,0.0733826380508594,0.0314137191646679,0.154982160109524,0.0719386450133219,0.973671416402105,18.7231628008685,282.787276299588,0.184969693953428,3.20602971936873,1.5782491858578
"SSA_00096",0.0456177824234117,0.128876169421445,0.014114903000172,0.153179746824075,4.50573104434049,0.043952012997826,0.43092938444332,0.317514666569845,0.126170953424934,0.0569301011987792,0.183582648594718,0.0749687610056198,0.939253756838999,13.1298323734372,194.579482608075,0.283717603464179,2.94703039321551,0.919325602454501
"SSA_00097",0.0480470890629332,0.12098439603314,0.0250102941388001,0.328040369276211,3.54333185429511,0.041388180881813,0.339603398952026,0.259352203254815,0.0736552967389095,0.0333195325799866,0.24902527133106,0.0680640128988104,0.895477820861545,9.53408081487525,252.908559980172,0.34657363948981,2.74689325238374,0.993299931252735
"SSA_00105",0.0786904140675449,0.138482681548503,0.021972468208276,0.144980000548267,4.58056459672089,0.0421851045834438,0.778713899498956,0.199762443470392,0.0667190784156755,0.075026540813046,0.228635238408597,0.0785007929173283,0.87220610318603,13.7325881815904,186.851458403125,0.103982086924258,2.79462743309334,1.90838106897495
"SSA_00108",0.0832182452691469,0.0978775348297191,0.0237156636984563,0.294667792204095,3.5856716065736,0.0804892994085915,0.589648326940758,0.223377595528811,0.113239909344367,0.105584848569662,0.143685374800426,0.0678867808614006,0.903029390399814,11.5259807902226,346.187509623421,0.0793164594503274,3.5278828288434,1.56196991185988
"SSA_00110",0.0530724022317895,0.263039289058725,0.0274592159354938,0.219837245506467,3.97954280318783,0.101608402748064,1.27216670213721,0.122718117380096,0.0763716940044536,0.0468370958061728,0.222941939132763,0.065197012455701,1.07186221704048,16.8198938543311,174.887057122786,0.0970269590646477,3.25728692244815,1.29623991802296
"SSA_00113",0.05830346824515,0.142164110811065,0.0209688727245224,0.707407369646523,4.67724414505829,0.040436052146264,2.20901899886911,0.14331278848258,0.120463452882178,0.0360652031256807,0.168847501158485,0.0646444109598914,0.869914020474581,25.1485913314776,174.640496370388,0.241480909741866,2.75358641744677,0.526672973123492
"SSA_00119",0.0358916574229333,0.156339382897256,0.0290729267591894,0.378372409314198,4.63243887629839,0.0714941246162387,0.724118711979666,0.253864494364954,0.102321058776826,0.0510283482553753,0.238090922868615,0.0860625861119721,0.934059576686638,19.1473506635332,201.659493318633,0.135213142298444,2.40528172537797,1.50717672371847
"SSA_00121",0.0587544694506398,0.118420454833699,0.0223798590477417,0.189984956256533,5.13949464949861,0.0504473539906234,0.430546120191477,0.212990869035929,0.101761993755713,0.0410227236839282,0.182821475588388,0.0653148629781693,0.959808776266765,14.1407564869964,185.35275225148,0.124010200357021,2.34445711104075,1.53653729781316
"SSA_00123",0.0422958724913965,0.091067267160966,0.0260711494226682,0.287599313833641,4.87689110412457,0.142184335710987,0.507176108057485,0.667509668384785,0.143731232177932,0.0371667937861031,0.185129619130028,0.0659025305737873,1.04061884010871,20.2925511568902,160.97418660258,0.169489676849061,2.89160201682241,2.12157262179656
"SSA_00126",0.0628848556114905,0.14012000522297,0.0250864676842966,0.199364462539039,4.68914796873169,0.0410515756613649,0.298207574216282,0.181926198079302,0.127986429886734,0.0611724643753436,0.161085178405548,0.0762926692001389,0.904627892325427,21.8075039011886,188.319895512282,0.0693288883353696,3.02099369307507,2.42408461259503
"SSA_00128",0.0499165136450259,0.106079899280144,0.0352608162021079,0.242859947851999,5.18485101588632,0.0520124690317251,0.442283048722816,0.159305766100082,0.0905011498636523,0.0407756001672087,0.19289744524008,0.0747507666847465,0.881303680889463,12.9430953652046,141.094141343173,0.111507021237892,2.7340613845698,0.971611546979027
"SSA_00135",0.0480216016447554,0.200137468768511,0.0187992236877877,0.137343095429963,5.12996720153059,0.0487550718115432,0.440074529614756,0.237396480188363,0.0931683512440772,0.0447029581924532,0.218331871069636,0.0647683422444211,0.909133890277103,17.0542364508064,194.800423541329,0.100657671825795,2.70065917954743,1.20055615836449
"SSA_00138",0.0374954954023456,0.246397503006388,0.030583255660746,0.22055574308347,3.93618143395683,0.090828380515962,0.674596969822071,0.12805710531697,0.122837907136434,0.0667399142543534,0.247019867978286,0.0728732919143367,1.05346386486065,11.4890587963089,139.24703821072,0.220979500335097,2.72456788408992,0.636306293919793
"SSA_00139",0.0586482499052703,0.12156038534664,0.0204377832919336,0.249734880662728,5.82348308696625,0.0472457638690769,0.447545137939369,0.216439259307197,0.18762828309861,0.038667391812014,0.209123917622811,0.0687052745666737,0.898091264559562,20.2214463228073,119.761389335085,0.147603531007669,2.69922857207553,0.721356641557591
"SSA_00151",0.0387045658281923,0.16538749434845,0.0169692809344796,0.134325587747121,4.79408649642822,0.0368299529241354,0.33952437690681,0.370848031929091,0.0874806596342931,0.0315141626093776,0.211707635264306,0.0655247569897735,0.958480811622587,23.6906273972736,190.078404887079,0.0741144171260266,2.45512902899293,0.863732966992427
"SSA_00156",0.049497038543545,0.222936369330977,0.0241269775807614,0.267430045219814,3.47181835640076,0.0324616105567799,0.50033659778048,0.179646650268515,0.0899922967993342,0.0322336869205145,0.29545050016395,0.0702212515141608,1.10549264258151,21.1828814193844,253.821109285867,0.0899182734161697,2.92945040701243,0.913974568628889
"SSA_00160",0.075362283979738,0.129667875163044,0.0226716281409421,0.102527891469626,3.70991677299656,0.0412248385278941,0.24248077145531,0.16454941861999,0.0901331958538225,0.0431641778811428,0.311701875685004,0.0707236970412066,0.878187906666089,11.4959989709413,134.766143521163,0.228353565558449,3.61549985626131,1.24836285093757
"SSA_00173",0.0794058608366919,0.147376918966309,0.0234287295359985,0.247175315643522,4.31091955697489,0.0787634712114105,0.559275520828192,0.20746392977958,0.189836462506944,0.094135376386244,0.190237677427116,0.0731978969952408,0.94894815810743,11.7610157478059,141.622041636477,0.145511913393191,3.14131282849852,1.45703297307367
"SSA_00178",0.0726095060728766,0.125801839148986,0.0298824522603916,0.717993700355065,3.61486850989104,0.0928250506473438,0.492998591526234,0.524713085425256,0.193731020032942,0.0439103518655514,0.262738847607318,0.0723381996565258,1.06150001291153,16.8921733747733,273.840731686035,0.181760317329586,3.03981867755786,1.41995861039533
"SSA_00179",0.057266045307977,0.147176880924162,0.0329062462580252,0.3452913750375,5.30519323914889,0.0548478837981187,0.501116396550051,0.229356358201929,0.0895950433885899,0.0395609009038221,0.197627871520586,0.0642820567154939,0.855188352843243,11.6956701881015,172.056197299542,0.101059428192657,2.93455085819953,1.70614295671029
"SSA_00186",0.0612434145019212,0.163636400499803,0.0311111491025872,0.264766114317781,4.86915806435921,0.0577376199410463,0.812235353979203,0.16923554156314,0.161544170596669,0.0380056461154186,0.179595477356367,0.0703267501162344,0.933347922057416,12.1342666359247,329.759393444478,0.148734002027779,3.29612166817804,0.971184864396717
"SSA_00187",0.0453704433258119,0.14653602820863,0.0249477932727752,0.25772691256089,4.69943599154343,0.0468512764225869,0.590748573863647,0.190518627730356,0.104260283590703,0.060938688327463,0.239463850092484,0.0711925147812106,0.988265925104652,25.2715964329967,268.997261798341,0.11010046787763,2.81307212168802,1.30300947865605
"SSA_00197",0.0559129609999636,0.157662991529632,0.0269425441960941,0.252313897284833,3.45804855024484,0.0551745157052538,0.465433238627454,0.303905214964104,0.0606253480511068,0.0331850704551538,0.232674883535299,0.0619516088591012,0.948917961325363,13.0784664141664,180.461415786543,0.0912646554062901,3.07807719537627,0.775304626295513
"SSA_00204",0.0376976362341011,0.0881264398007564,0.0315182207996998,0.218549454223916,3.93922889273474,0.0558211562372459,0.644155042554061,0.249539491239398,0.124351495824909,0.0444515723689171,0.198161715073749,0.0737572967011418,0.901316990966286,28.0775642025123,236.401967459805,0.164961207981743,2.51903434292745,1.38311007150659
"SSA_00209",0.0328957825366918,0.141870259715112,0.0274991613048953,0.322197570778407,5.04754230087189,0.120427782744913,0.372740514924062,0.166091950439388,0.133929518921359,0.0799307704271436,0.147523595811013,0.064742391238865,0.921694658231062,14.9284660878252,202.694490400776,0.106674262187235,2.76153953412832,2.2087917798522
"SSA_00216",0.0595806337092654,0.155556375600944,0.0289477190471251,0.36724418596715,5.78057983062503,0.0635081453549291,0.35768039924891,0.219259751313985,0.087426624823989,0.0634819553907263,0.158528342814493,0.0686210198456926,0.961238996341668,13.0167090468548,366.976653260436,0.124546603853791,2.69285367137596,1.07214161735392
"SSA_00222",0.0562086726122776,0.131829714376376,0.0229791074557756,0.212715623726398,5.06805986074303,0.0487802996442128,0.492831844947718,0.179288453099447,0.153459933052919,0.0394947891735711,0.238618138702601,0.0795310330089374,0.930026660017324,15.6914395388542,224.238557063839,0.238827767820137,2.82455262560652,1.51187057601933
"SSA_00227",0.0436489972004277,0.186736513591778,0.0248977950186849,0.142133824081978,3.39680064762587,0.0484674265842841,0.362759435497477,0.167212944599777,0.0817606135036892,0.0343961332156446,0.222807587939277,0.071203442734292,0.91701205261945,15.3251910252972,373.150550998506,0.100930515684753,2.82726800695663,1.00123273762276
"SSA_00229",0.0424781135519719,0.409020742871766,0.0172294215534238,0.15829075079626,3.94175473466,0.0318229538013474,0.376291664252863,0.132113868468103,0.0773709902495553,0.0457522110298029,0.237964726635547,0.0704526683285139,1.00188118832653,11.0598440666722,184.616511337126,0.0885023706710492,2.87457193993079,1.18497470155397
"SSA_00235",0.0529860733130117,0.161067548407626,0.0345416108505138,0.325024641593716,3.50433215867148,0.0849372579463998,0.41044067686624,0.203973566267521,0.134152747322544,0.0412961726411588,0.184041657868631,0.0762477113151686,1.04481607168689,25.3943758643949,230.044007649609,0.130259951223213,3.27036049934361,1.81457013818867
"SSA_00238",0.0382876222587572,0.144840943648363,0.0529879135717582,0.261712851469971,4.17552641287776,0.0441834850228316,0.518575499909349,0.328519468568376,0.0914962546201064,0.0445882547611393,0.355985868231416,0.0739340795742283,0.919609519723492,14.0711320526526,195.720178537754,0.134323392638027,2.59274205000566,1.00709267147688
"SSA_00239",0.0662916169825464,0.135521239787529,0.0196636930633776,0.144817897978265,5.53100060782544,0.0840639979199891,1.04708271478209,0.201896286093678,0.0437659061760427,0.064789318566968,0.267408883794159,0.0659132372252276,0.918077602248086,17.9694691662471,149.448745561081,0.108611118815978,3.04173326237442,0.877691434888613
"SSA_00240",0.0539505443569237,0.191456005232701,0.0146555499449238,0.16605644324628,3.64970528073416,0.0458481613991997,0.328275936052889,0.11730008833556,0.0864327432164535,0.0541099683511297,0.18203848641777,0.0655470127629677,1.00678196831661,13.0150981979452,187.218165361881,0.0955263498670874,3.0265562499724,0.964647161152949
"SSA_00241",0.0476365929508324,0.347181160615944,0.019503998285746,0.245169030675298,7.09911334591538,0.0547528837498727,0.370203569111054,0.262365594355741,0.0824711179660765,0.0971448413363381,0.214531546095945,0.0770607312190053,1.02275335941124,14.9771119638343,301.37642947299,0.123049236638391,2.69225402996576,0.993825549551458
"SSA_00254",0.0513918312684044,0.166202162919995,0.0210945247102075,0.184692239831242,3.44430487954851,0.0523599072173235,0.382051433705616,0.185517435810756,0.138128679321981,0.0418770016817274,0.183826660377625,0.0651924025655778,1.02332660320234,17.3828862967834,146.039959803724,0.093035738030405,2.72762578925498,1.56122891839637
"SSA_00262",0.0570856262381558,0.128869229065083,0.0436346974904153,0.201465435902614,3.60277459180838,0.0405139744268612,0.642576963254189,0.383097651920997,0.0997708105366016,0.03580076599303,0.224562751352776,0.0689140796466368,0.864903483054556,14.4064847740298,249.750171033002,0.113578238806831,2.90189934501656,0.970901897887269
"SSA_00271",0.0320227031109486,0.190008528482147,0.0342780097274598,0.222610383579422,4.06905304997336,0.0961895728943357,0.318057321278245,0.129994364678711,0.0960575936873389,0.083593823379096,0.151025415064886,0.117068962693725,0.941348989238756,13.5522375608372,189.307796579089,0.0756264835145114,2.28768401393478,0.944872724982179
"SSA_00275",0.0403847411566734,0.390285483392771,0.0255439567229648,0.289433193143662,3.96140584572893,0.0624547588833271,0.74221147950389,0.246867233105587,0.205873618247033,0.0381068616076152,0.166065702520868,0.0736438261361536,1.08712314828391,14.5877979107659,235.723060796784,0.149778570015076,3.06091119590362,1.28491619196358
"SSA_00279",0.0522906957623337,0.202255985630642,0.0289328016525737,0.235659572264852,4.49797698375362,0.056865320294866,0.433716993888622,0.256890808994859,0.102531341098549,0.0564391368813262,0.253405816040691,0.0697331349683077,0.894498403407599,9.29011679332147,286.76171426128,0.11939423205972,3.14159469154411,1.90980368496577
"SSA_00286",0.0569346623458232,0.117691057797536,0.0284678541098923,0.315699218572728,4.61580726840728,0.0440025591047907,0.357917679037695,0.277052433980588,0.290068485805455,0.0384536301327519,0.258798512995378,0.0682341349478442,0.924786908577873,21.8618252271751,174.931535562346,0.199459129293317,2.7446430842252,0.967371882487881
"SSA_00299",0.03516419347096,0.132825727385614,0.017066171470845,0.157732678514181,4.5472336251314,0.0498610757120155,0.415033560348687,0.335463913900209,0.0441080980664291,0.0522252784849268,0.261063311962176,0.0828978871846794,0.862784092170949,16.8336283019682,145.731663506466,0.124734255968012,2.50014949662376,1.03623551951438
"SSA_00304",0.0384747987110865,0.466811696912027,0.0200415749535997,0.14355333679171,6.17611979165168,0.0635147793641273,0.413099025064888,0.252595530524454,0.105074264808304,0.0403933608603887,0.210671913307144,0.0884662104825893,0.921795835326076,34.6290176675795,230.154542855084,0.113848215564315,2.75185163253006,1.26562142077992
"SSA_00312",0.0534968580913685,0.184737991618663,0.0178071088516367,0.292588717824761,3.67611222031627,0.0422218444411241,0.209863277407168,0.281757896837358,0.0590716482650476,0.0451262709066983,0.189617541940062,0.0622210597050675,0.959465615459864,10.0393353418574,303.47185501696,0.153807103270668,3.24858137493978,0.802948054301242
"SSA_00359",0.0462086829009595,0.226348595009236,0.0202049126857202,0.187635073834919,3.8845155662591,0.044361259772438,0.420820695078431,0.240752539441826,0.223709463582217,0.0392006940858126,0.17063038950015,0.0720244127749596,0.976842746158035,21.6213458215623,209.895076525736,0.120258016683162,3.17955587816844,1.31330992838407
"SSA_00367",0.0634339526605774,0.112525585284816,0.032373724467941,0.169730194017828,4.64892560330946,0.0400005443475697,0.534657157968211,0.219852141349449,0.075768232373482,0.0351598848767148,0.173024333926037,0.0680884289157771,1.16140566106415,13.2147591579674,266.755232860677,0.122790932169848,3.36594395690389,1.35517903535535
