"","Km1_CO2","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km6_RuBP","Km7_PGA","Km10_DHAP","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Km15_GAP","Ki18_Pi","Km18_ATP","Km18_Ru5P","Km33_NADP","Ki57","Vm2y22","Vm3y22","Vm4y22","Vm5y22","Vm6y22","Vm7_8y22","Vm12y22","Jmaxy22","Vm33y22","Vm35Mc_OAAy22","KaRac","tao_ActRubisco","Perm_CO2","gm","BBslope","MRd","Vm2y23","Vm3y23","Vm4y23","Vm5y23","Vm6y23","Vm7_8y23","Vm12y23","Jmaxy23","Vm33y23","Vm35Mc_OAAy23"
"SSA_00022",3.68290243463996,0.0305260075638867,0.144162324165097,0.0158776531623002,0.240880177517861,0.0204889782894234,5.39628114450128,0.573952143929858,0.0481807652065611,0.517293061310764,0.205546654694899,0.103303772107035,0.0892154526509389,6.12946617237697,0.735165068184846,0.0340668801511471,0.0423887814207564,0.182567642477479,0.133210261497167,0.0870486604648316,0.0830071888637304,0.0756242606489061,0.101264963710744,0.623927940514825,0.0926065781866929,0.792956257160769,0.212237691239961,0.0865252201912909,14.8988819876364,243.603402077971,0.108101261521467,2.78262252118867,3.01960901115017,1.52604121590815,0.156250413212869,0.108340188246565,0.0864178722402016,0.0575604839669557,0.0617214366613064,0.406288069138785,0.10912773598519,0.524920457746493,0.188136682557732,0.0782054055312165
"SSA_00023",2.90386991907462,0.032414039743687,0.106891598919133,0.0172813050843372,0.260752265042171,0.0206749672686552,4.65307596090683,0.772137597005653,0.0576897125624123,0.53444885528996,0.193149201551864,0.0899395155144731,0.0769019297984061,7.17375802966896,0.512257663774124,0.0548842102876378,0.0396603315833239,0.204454826225834,0.109543422997639,0.0754405348555353,0.0819147372026083,0.0672791293434409,0.109079383051115,0.517545913486809,0.11445103827782,0.812206174583037,0.250119169426745,0.0952229748023544,11.7617338029217,232.088668243513,0.116883467168121,3.28182742259944,3.00350036205874,1.83278060228149,0.214482424079084,0.102148464709662,0.115251206025734,0.0667632118343788,0.0603010986804738,0.486480852163957,0.117512849925711,0.530930724892484,0.238249915269561,0.117574626981325
"SSA_00025",3.91527838341997,0.035403366147765,0.130955567520051,0.016741563391226,0.248110545792499,0.0222997523850684,4.34505725424496,0.616468977612737,0.0476329687710905,0.590525855112965,0.208383413682398,0.113194321996843,0.0928965889283659,6.77634970628422,0.670514118317682,0.0296088536820454,0.0435542537884506,0.175509866351065,0.165980619474667,0.087944217273165,0.0742565988176343,0.0804087707897305,0.0886694381146648,0.708080345531852,0.0898549701973544,0.798426695506049,0.22343688789106,0.0824017486232773,14.1973693681418,234.528331846739,0.102960274763256,2.47820156710664,3.09198095865554,1.47142884314133,0.172044111012925,0.106747052376611,0.0805263300571121,0.0610513215836706,0.0582290307179012,0.422593064514797,0.109659528352808,0.472042141677757,0.163460667404363,0.0866445512368138
"SSA_00026",3.48320751960459,0.0314110647438367,0.122296910951107,0.0148604475475306,0.244117293996731,0.0202297433372243,4.84945548294226,0.660617638009458,0.0496746022062872,0.613861003495484,0.189286701056273,0.101551807526939,0.0919027171687311,5.59366158696594,0.776077632293726,0.0421139708958742,0.0473199541791635,0.172987103725665,0.122475104274343,0.0870875536968712,0.0635126824455082,0.0546807407326678,0.106340663932636,0.563981798812386,0.103156302817181,0.837224101803507,0.232234034664677,0.0992765996592435,13.5809664395029,253.22669727175,0.0884776860865822,3.60936560254473,2.97617423602603,1.6048126910599,0.146658910857839,0.0952489406263868,0.0954752221351104,0.0614779516530749,0.0630050000069836,0.379424949381077,0.0956582731721626,0.539710835981209,0.183831898745383,0.113667494254789
"SSA_00027",3.74429120990863,0.030515226045701,0.1325625398937,0.0156006949314717,0.210598073804367,0.0224281794092335,4.84116051701786,0.801950880689986,0.0421883192658639,0.35080951235886,0.209158900335323,0.0979955565684386,0.0850259121728369,6.83762909509371,0.677156348455215,0.0458402019147413,0.0486729002413219,0.166585446559796,0.119466799811373,0.0927182812967658,0.0894189480860294,0.0681093855484489,0.0921214418964634,0.610171036779728,0.114520551370508,0.804696426641061,0.236264987314307,0.0858747682107723,12.651509618246,238.12859277733,0.0889263941551702,2.47841888889829,3.0690675764063,1.67784497541507,0.160897640921095,0.103453152047136,0.0935211339144409,0.0719030933355148,0.0591251556961599,0.508427625884113,0.113467744176599,0.451330750448504,0.177192885027705,0.0988328326196867
"SSA_00028",3.52840032773584,0.0302812621308136,0.129639477814485,0.0148693328739539,0.25442950598795,0.0201302768154543,5.16285829250595,0.638414526513923,0.0328265906536019,0.521460726597099,0.220653466491888,0.0986500581122892,0.0677515369453475,6.42814146799148,0.674324036830229,0.0506204718769137,0.0435998892734106,0.160431628545566,0.116469110640085,0.0731143207625219,0.0710983758752676,0.0673373668885356,0.106460477568409,0.510769266086466,0.110992442309341,0.808529423900541,0.236059807920141,0.108700551061174,11.1537484294701,239.608751937512,0.0967182154110595,3.18093854690481,3.0425979983213,1.65998574848267,0.173086269615778,0.0968519563352847,0.100201744145306,0.0643165406901266,0.0578636476094359,0.39887249190625,0.10536574417765,0.493967781088389,0.167916677017146,0.0778009840106222
"SSA_00029",3.57674604253037,0.0301406211906456,0.138243438239686,0.0136293209089854,0.255627560934145,0.0225326274684581,4.4156074377472,0.541767774253917,0.0393469134136741,0.551004899972836,0.223242081070502,0.101979085091283,0.088111561951326,6.05521555655392,0.670963788983788,0.0519716196624625,0.0435295690313317,0.152487099255777,0.119431947205069,0.0932768084630465,0.0711801840279394,0.0696103532899814,0.0924838145775237,0.575199136399054,0.117072669067542,0.701578688611069,0.271024542743008,0.0839978581024918,11.3555647519311,262.28122018451,0.104368293981245,3.81119201365341,3.13480359603102,1.46810356382807,0.118323096154575,0.0989270294722139,0.0909531552717909,0.059438730785057,0.0581040104086087,0.452587655735087,0.0950643381511817,0.542321923476215,0.163652535326711,0.0919779139321703
"SSA_00030",3.74468520625637,0.0272933196268187,0.124209957567278,0.0137603490242174,0.245030842012683,0.0217459066962992,3.76731289613313,0.568782268614337,0.0608649426140609,0.578576189335615,0.16355719521782,0.0997599673629045,0.0854004626457547,5.0700649781991,0.700802251666853,0.0381421526325837,0.0474228845723567,0.147620819283596,0.130178871050175,0.102249886324562,0.0625516886333421,0.0654015210820016,0.102879069242114,0.561639083015016,0.107850068399313,0.836939318222938,0.22258020411094,0.107746133475086,11.9973474796276,284.307987786287,0.124646592350518,1.74272689378079,3.16166732135115,1.7158902059937,0.0929578124844732,0.0982994162973253,0.078152180325095,0.0649593847055867,0.0540438467603911,0.408926537712338,0.0967007584002935,0.500627739328755,0.155401710158898,0.0873799360057837
"SSA_00031",3.34815888988433,0.0259981591967416,0.122863237682773,0.0145949464044574,0.28272166947324,0.0213346860892798,3.90585514871597,0.660857387791091,0.0514737211685996,0.482003253036783,0.181909911921115,0.117279438919629,0.0828986866083207,6.30372452749648,0.761295162236407,0.0530781468145777,0.043257557272196,0.153410076174642,0.0971494896317582,0.0746101711361735,0.0643824905800386,0.0819804751006594,0.114679464142908,0.532973501186593,0.113756999954999,0.650876456302781,0.224352963600739,0.107285755595005,11.3387159521497,279.17435346669,0.140751141425732,3.1392172916284,3.2072518924926,1.75994787052236,0.0932750963733643,0.114098702339738,0.0875440884532665,0.0686140311167679,0.0633742025215065,0.402867264299541,0.110115896430703,0.544556884016648,0.197184848966344,0.0814525032283962
"SSA_00034",3.11606205037213,0.0303361780392354,0.110003300120074,0.0120887991561236,0.307489877666431,0.0233760355569242,4.67287388329871,0.594835560609731,0.0564227267202304,0.456276172277016,0.22070255316259,0.11323903344693,0.101661707524576,5.36122006574596,0.765856348304695,0.042261343104545,0.0461580363371124,0.162249719214703,0.119940530771821,0.0878140201548705,0.0743723687632365,0.0914361790541199,0.0795406465033671,0.616576217770538,0.108135012642587,0.803094681771612,0.231067725619479,0.0914220450264543,12.3541661748422,236.030302464028,0.131509265041199,2.98431904241835,3.17919053376019,1.5429520160891,0.118574791466782,0.0923466948334987,0.0959220358496157,0.0715547213267254,0.0597309722236448,0.488989220556147,0.103450165996853,0.599144709460771,0.224233904022146,0.101904278967722
"SSA_00035",3.02094772465496,0.0289852669844258,0.104135135641941,0.0160451547961108,0.267569484535273,0.0200910654918195,4.8462546187625,0.656238572796083,0.054728915744909,0.455885821971354,0.2097458661432,0.131114195265635,0.0779585682123499,7.42432420885596,0.751574629635831,0.0466900122475313,0.0463724028107184,0.140794995297398,0.144725218183376,0.0889552476002297,0.0755425806082047,0.0821401082365153,0.102691969030346,0.535390760219843,0.137557692543937,0.720011645622364,0.229699949088935,0.102709637147185,12.3681611759023,222.189072868384,0.170808150591455,2.314148356938,3.15843925932154,1.74907369573266,0.150264563758791,0.135475061705698,0.0924759816614971,0.082554514026713,0.0715232330866623,0.433072319513196,0.113497681260671,0.414584476205219,0.215240878115679,0.094391715769389
"SSA_00036",3.72967526686558,0.0268307868597766,0.140844631192207,0.0137918742802247,0.280976540125799,0.0192697712153241,4.28363182777454,0.592809043467842,0.0450700817231393,0.521737475481494,0.21307014098397,0.0925392972228406,0.0873496123087546,5.8083675764923,0.681291114139421,0.0582027833935796,0.0373701792369339,0.110311953504014,0.0955999604027491,0.0862725574482565,0.0579522871453235,0.0800646603522729,0.0975267224164894,0.613469904973977,0.108101388997535,0.686068154600139,0.223232168817977,0.0818586100002645,8.52738375798782,315.889895835353,0.106112562613067,3.53642496853296,3.01189026901639,1.48694119183653,0.128757092485497,0.0886034790699892,0.0974522584924677,0.0691362838705316,0.0551011109880766,0.407761042990502,0.0811097078519881,0.693938812419913,0.255247803123766,0.104353652359694
"SSA_00037",3.38998539835946,0.0326630826351732,0.115565774420139,0.0127446626862985,0.265673220629683,0.0196160774371826,4.68697884259555,0.709436198071862,0.0527634769332457,0.618796768573325,0.182577317231592,0.113140608894222,0.111283845459297,4.68825529535107,0.71522312478715,0.04540495132855,0.0421408990394626,0.167030187238972,0.136656993004561,0.0799297541159919,0.0733678838945575,0.0829346342556708,0.0827976010061503,0.659843249303578,0.107040346252637,0.745242078072959,0.242889404849558,0.101674397456313,13.8057617983185,273.05800951357,0.100049280739567,2.75759009320274,3.17642063930524,1.35675448551028,0.129571037818083,0.106529855320002,0.0696026913283682,0.0638361494645495,0.0588378323286579,0.424825220483292,0.0757472028402448,0.531874202410681,0.144462693095286,0.102465112664864
"SSA_00039",3.38259767427935,0.0326713142726338,0.120505336344747,0.0124451197337045,0.254627755209604,0.0227112806026149,5.36628745581302,0.738861271231137,0.0365991409562483,0.525804422645395,0.195355439888723,0.110486730828281,0.077679386256902,5.13243687321074,0.574218241036159,0.0341592831854632,0.0444113362453738,0.150468621821753,0.101895267565411,0.0735809311875057,0.0719280067803403,0.0816490380172778,0.0765629008172573,0.584984525417616,0.105076000222715,0.798922403405064,0.282994764868677,0.103085072348142,13.719220406491,309.737012299007,0.0921825568307671,2.4235763652334,3.28464128655512,1.46105899554717,0.11252527362066,0.0891970364394182,0.0783000521754553,0.0539489885645486,0.0653272642408948,0.477495434226333,0.100751930333933,0.588931298388941,0.168531494215925,0.0929923437168286
"SSA_00040",2.98090282659132,0.027141197526888,0.125689453960287,0.0121225349791402,0.28863521363043,0.0218246727777101,5.53583736188003,0.555018039895345,0.0531662755296799,0.326214802711655,0.185766783352351,0.119409537328142,0.0817869649001042,3.96134130258743,0.704123760803315,0.0367946949000892,0.0472958739781051,0.142633732873886,0.0987360769171287,0.0936470332390354,0.0717657081527483,0.0813157682236231,0.051160036841843,0.484884882987077,0.0926419641649057,0.657295495817925,0.247391117796626,0.0758609310949885,14.4645461545194,277.208139545346,0.12306525495018,2.35625518507744,3.25920078832885,1.60036444835339,0.120149919698115,0.0907864381874879,0.0693003561354713,0.0657902115466485,0.0629494821642932,0.462087347437362,0.0881169010282173,0.592850796993453,0.153637516920772,0.0982465548800217
"SSA_00042",3.69741278767753,0.026422438559555,0.121476358528612,0.016862744862294,0.215190755629952,0.0180925265397325,4.2254726957844,0.709036553217039,0.0400509538842402,0.480642841592033,0.188197847695245,0.0870847405854593,0.0757580981775754,5.82063370446405,0.685756325484164,0.0507425980298189,0.0445319687832115,0.148519055909913,0.101009393266573,0.094845001085097,0.084934194381785,0.0740728438822413,0.0999187965530631,0.61940724371291,0.114142226360711,0.712084184063853,0.215861622921904,0.0846668088903447,11.6149968258928,247.560437123652,0.0853131565636511,2.99901298695591,3.13513482671396,1.69169862122501,0.190844193057202,0.0966503210755934,0.0986073981059791,0.0662336342523598,0.060842140490127,0.389598467770122,0.0861126862492621,0.545838866650422,0.19901242817803,0.0891302395823764
"SSA_00043",3.33494895800043,0.0302955308839666,0.124640746640383,0.0110906574444878,0.261309717060766,0.0219637198579018,5.65522413106749,0.620148587204648,0.0455202720538882,0.58189380650754,0.224096568311181,0.114233198522097,0.0986406759774987,5.79030519064185,0.67813218810784,0.0375460165835747,0.0444739627529793,0.164838978602224,0.140637314905045,0.0999706200531474,0.0678294290361321,0.0735998058550291,0.0897396211398746,0.629313393443174,0.104745037376524,0.894538339998652,0.22359837119603,0.0952187102043575,12.8610087647923,243.677931695432,0.101542499572575,2.8283680252445,3.01069285444151,1.48009961235197,0.149779405670169,0.10468120713823,0.0819055770287842,0.0716024219539072,0.0606510521660937,0.448067595589538,0.10046578662009,0.481357798266882,0.176627697221394,0.0949297420002577
"SSA_00044",3.28906688397544,0.0324373862790302,0.128651271331716,0.0133545104208973,0.261737060360417,0.0200246406162296,4.70135013446321,0.694030871713743,0.0492642845210863,0.418579979466578,0.183579770624575,0.10436835398445,0.0891193443130155,4.33586807328297,0.804138552493125,0.0486630965124761,0.0468934604384466,0.139528863412146,0.122918937554538,0.0862722995840167,0.0740563283744438,0.0676159262257505,0.0955749520859411,0.561946697805882,0.0993982513460061,0.85602271337976,0.203263844134942,0.0896388858585942,11.8425513940528,278.253269694981,0.121046277850883,2.6978506192293,3.11914513644182,1.55633967788884,0.14779014663651,0.0865882984755973,0.0883062346005204,0.0599473472021454,0.0607669316267118,0.429540091011161,0.1009687380751,0.539614930003206,0.173650160728559,0.0900344628132678
"SSA_00045",3.01030960882087,0.0281642533421013,0.143188602780958,0.0138537554812093,0.262524565570489,0.023066180072859,4.93590167094283,0.507170110607426,0.047539818115766,0.467367244416643,0.1882791250983,0.124676450085081,0.0945511606247771,5.76559461782537,0.791051593459902,0.0347730241444974,0.0473586704860157,0.158076606255305,0.104126375119403,0.0923968196603988,0.0669420513801253,0.066953497202133,0.0929062160848421,0.608965767256322,0.110157061788259,0.825969912559938,0.242340376671045,0.104877722643424,13.1893308733684,223.177371155447,0.112110178637769,2.94054179112958,3.05553644581416,1.68804014183914,0.12960018588355,0.104656303506236,0.0877721833593113,0.0669898072179802,0.0563418747756816,0.422838692910568,0.0979952506864534,0.469874044920927,0.224450639528155,0.08362959219524
"SSA_00046",3.09477270290198,0.030443421295109,0.108613644070649,0.0152387568300656,0.259100538778115,0.020700260257072,5.33252831184376,0.579695530320174,0.0441242551434013,0.551211136931037,0.215620477350803,0.100336515840593,0.0913833245483691,5.78739848581042,0.910895151509128,0.0466870640725624,0.0420885195969479,0.139833033872494,0.121254611421378,0.0779150763539487,0.0753837991314981,0.0721069744637762,0.0863506923746684,0.659143807728199,0.090645686233367,0.830846842511764,0.278948205327907,0.0887513816194383,13.4861426602505,240.911996906622,0.116860213060172,2.43675156411876,3.11794731575267,1.51829565932342,0.141207000552507,0.0944664280170302,0.0842848536570541,0.0587925179070772,0.0668065640714684,0.444291804387668,0.112661268436373,0.619588274365719,0.192137815824906,0.0930132356450523
"SSA_00047",3.14750739509167,0.0285403840858651,0.135377563481926,0.0155385804169442,0.236160605568238,0.0226447950387847,3.68862353819688,0.666044139529673,0.0415476721228502,0.390261799302907,0.205949903618043,0.11412272298756,0.0758285363550113,5.42194660324387,0.579019330020614,0.0393246723891854,0.0398986611299462,0.176293728945335,0.113083902120787,0.106980398350422,0.0719684749266113,0.0620808627640116,0.0759685793243368,0.500020974374903,0.105289323179837,0.809695500044736,0.237399504490652,0.0937426944666824,14.5507452285873,214.63072560356,0.0883163311250747,2.88766012167904,3.11378189374233,1.59497277959173,0.139065773075558,0.0827804878071932,0.0941777815928269,0.0602508650805383,0.0556840543201966,0.467939715161276,0.104746369815285,0.447097328065515,0.195759766808126,0.0949500298356192
"SSA_00048",3.28486787872007,0.0270828920345207,0.128247807459459,0.0156000088858632,0.267151401192495,0.0208122130842959,4.22751902837993,0.628613681919841,0.0340479315987844,0.463383286320222,0.186121348003874,0.104442248119889,0.0826473379678469,4.67732217097373,0.731303261241983,0.0390032044859633,0.0457614472129607,0.175539251283285,0.103909208283766,0.0990483799742173,0.0677088534156216,0.0648985055146231,0.0776384656832774,0.511209182228142,0.0999839115149734,0.951142954943112,0.242866661951648,0.0938641415563231,13.5641932833992,230.368691415363,0.0793902044569549,2.57536219492734,3.03859859553714,1.38648517118007,0.126187731021962,0.0923661232247468,0.0929272038664801,0.0713736597567682,0.0525260629667499,0.395873651485553,0.083017695019562,0.499463368831826,0.177317513947654,0.0896825117082462
"SSA_00049",3.67874550025303,0.0250415084862801,0.137780187375106,0.0154491067066139,0.264048116263045,0.0196416874718132,4.61218242159027,0.731577371893406,0.0523024445810267,0.385205405098665,0.194328422015977,0.130757570634936,0.0877961195929448,5.6317113836783,0.661170544199769,0.0610969595277569,0.0383463457232447,0.198153803655634,0.0755931532761922,0.0712914252090626,0.0712446707030476,0.074436976935473,0.107694824823573,0.54673439997625,0.0934852206531847,0.629304453160462,0.25223306405939,0.0931125616322431,11.2451515612337,309.027476375036,0.0717181362435543,3.57594081797679,3.04905299024082,1.63615075777226,0.0952012845044603,0.114551287925773,0.0912710709350698,0.0639189827570482,0.0607298311660863,0.501604847530649,0.0950325504448499,0.585959095574653,0.199343147366877,0.0905614080827577
"SSA_00051",3.15287762975839,0.0277001021788301,0.128417463586775,0.019422468883234,0.278933409349492,0.0197739896975165,4.46527224898307,0.659906590616139,0.052281880738262,0.543018400549792,0.235527171831327,0.128195388050424,0.0895230808237651,7.16568658263998,0.651223187993551,0.0373733344984233,0.0415664626107982,0.189869256305729,0.139197285009934,0.0848060339523183,0.0788069700802511,0.089126649175589,0.0930186020200611,0.59802683221058,0.104907398909351,0.805007587067796,0.23030975903462,0.0977419380151849,12.2118000468178,212.192737493233,0.106070719571952,3.23811359393257,3.01515748536552,1.57556758003502,0.151771205053897,0.117847214112595,0.0868486605489407,0.0698425687005806,0.0559991129336276,0.400637165589099,0.103440802462227,0.477588440450368,0.210602298069284,0.0861095789923073
"SSA_00052",3.48654060483711,0.0286133648528998,0.114874080035721,0.0141833535760466,0.284533550755915,0.0188863322062667,4.57305971311424,0.640539103805112,0.0529112633810935,0.51466926981106,0.216313342987413,0.12846785305759,0.108134577284771,5.91877910257218,0.817593068786027,0.0347756891637632,0.046836706298041,0.161694008464606,0.106668021393608,0.081563975621589,0.0802797322802383,0.0843464447046836,0.0917696920870481,0.659507181740625,0.106756268089884,0.671042974245336,0.218049498265317,0.0931682276573828,14.883049754757,287.689440197801,0.108733993080261,2.77882450394428,3.0855076413853,1.56265878316251,0.148807324495906,0.107340090703481,0.0775910304529881,0.0634830862826438,0.0686171819855037,0.337683124898222,0.0971134949614937,0.628572774107557,0.17130358698024,0.0939160921190787
"SSA_00053",3.4562907379195,0.0292176350644188,0.12370296835509,0.0152961296507738,0.23736627301258,0.0210807081207024,4.69406637745598,0.604170896949758,0.0472098653058472,0.477850273173122,0.208782182631636,0.107194912099398,0.0907278407688216,5.93694448459207,0.800942009724629,0.0391189260850082,0.0443545910847731,0.168242000218115,0.104000253231202,0.09169384465344,0.0813972786664213,0.0711130026768568,0.0924076210593132,0.637707184135606,0.108616191693583,0.780467501534272,0.228776459781808,0.10127275749518,11.4338999399097,239.299043750115,0.139040351233444,2.65555252083613,3.18697509234263,1.56428791834086,0.141413053787906,0.103662494335063,0.0952747588756531,0.0646999096779468,0.0612239922115824,0.434435950116809,0.0989820183632289,0.521958335536741,0.193225938846525,0.0887118113788774
