"","Km1_CO2","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km7_PGA","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Ki18_Pi","Km18_ATP","Km18_Ru5P","Km33_NADP","Ki57","Vm2y22","Vm3y22","Vm4y22","Vm5y22","Vm6y22","Vm7_8y22","Jmaxy22","KaRac","tao_ActRubisco","Perm_CO2","BBslope","MRd","Vm2y23","Vm3y23","Vm4y23","Vm5y23","Vm6y23","Vm7_8y23","Jmaxy23"
"SSA_00025",4.53178198144585,0.0280902889510696,0.0898122888071562,0.0160883530811645,0.22371129753527,6.48136118727372,0.059345321007533,0.479434635621865,0.167021044917717,0.160508883385276,6.10390234883482,0.767954405907004,0.0506026105852693,0.0339527136439436,0.167586142735082,0.114189921155927,0.101949393062718,0.0928537356162396,0.0794423451688084,0.0881026823636879,0.679404910703617,0.561421065368101,13.5018312813208,241.551578394973,0.169026424621773,2.99790310048537,1.7041075437473,0.13852870658417,0.0968033336280012,0.0640216481350867,0.0605132786764957,0.0853947303726209,0.537137387777613,0.454819491593415
"SSA_00026",4.42509765395658,0.0280898401898023,0.102495649409444,0.0150210294596925,0.224754959924727,6.48141790557691,0.0593453109505688,0.47943315307344,0.181679503150985,0.198980985709156,6.38074063281049,0.767949595804867,0.0505601942557145,0.0372523129744939,0.171237080081955,0.11466002230354,0.103616899616137,0.0915035896416343,0.0794413512936795,0.0881026440464421,0.679401981790093,0.561418295868726,13.5019097763626,241.550258843267,0.169024862673718,2.98689105618136,1.72140756141187,0.139907364828773,0.096802414696905,0.0640212291841653,0.0605130198300538,0.085393898018113,0.53713658742937,0.513380843452884
"SSA_00027",4.53639741677312,0.0280903947197126,0.112657976276437,0.0140873479130431,0.223962734154308,6.4813431224538,0.0593448469472656,0.479439317891544,0.136104583511307,0.213461615447164,6.04608173458039,0.767949306874876,0.050492654489911,0.0440345553795468,0.16666960202857,0.137395414382155,0.114477080990796,0.0920331267896022,0.0794423378586417,0.0881024451653672,0.679405215683865,0.561426319152291,13.5018459706995,241.546601015122,0.169026187582816,2.99310687381814,1.72011827840247,0.141167720833964,0.0968028691229784,0.0640209236811049,0.0605123372215248,0.0853948451780246,0.537129198102101,0.55425348762103
"SSA_00028",4.49177543361539,0.0280896418961619,0.126970764031206,0.0156044453112224,0.224351663529918,6.48132529653159,0.0593454153949965,0.479438418518476,0.167878136129219,0.199713680661916,6.02884675741328,0.767949088501508,0.0504990354688506,0.0365833134729559,0.170658441823805,0.112834123595065,0.0949529904579168,0.0928861880331253,0.0794408393075328,0.088102047575017,0.679402474254724,0.56141221354025,13.5019507119166,241.54897656173,0.169023772854112,2.99193968449382,1.71765350851733,0.140102151106765,0.096800849684795,0.064021461386973,0.0605126967660751,0.0853941592195518,0.537127986929348,0.508456208630016
"SSA_00029",4.60413806910775,0.0280901437850741,0.0990113402541765,0.00967991596134271,0.22266322209587,6.48142671912177,0.0593454443160125,0.479439543565591,0.181572902248935,0.145101426070086,5.98823441423909,0.767955277567048,0.0503798744923135,0.0368336008246122,0.169278261523438,0.127491727200392,0.0924327289898449,0.0922971238886447,0.0794418447679116,0.088101695331975,0.679396715980438,0.561413652324015,13.5016943239251,241.553303811601,0.169025766527941,2.99749687616548,1.69869727695651,0.141660807507732,0.0968026224850658,0.064020262726087,0.0605133708410095,0.0853945135988136,0.537139881046689,0.51289710016238
"SSA_00030",4.60293039004966,0.0280905365931639,0.0976939403192436,0.0121191355015712,0.223076016161261,6.48138792285654,0.0593447609363247,0.479433254692443,0.198554093781892,0.190486406698395,6.25344731744069,0.767961899754393,0.0504734975828121,0.0434713362607956,0.175115926703493,0.106582053512435,0.119435819867508,0.0925584653490509,0.0794412366084922,0.0881037645805118,0.679398354836308,0.561423944788207,13.5018220533191,241.549834759714,0.169027472503939,3.00305302438857,1.71204074209952,0.140927486630899,0.0968022567781394,0.064022129536266,0.0605131015564337,0.0853944428642848,0.537137735137659,0.544326882794649
"SSA_00031",4.32750583807058,0.0280903295288174,0.0911473110275751,0.0119085157141202,0.224989437850067,6.48134867084596,0.0593450266599124,0.479432762801646,0.171700757239681,0.171839743849661,6.2424827824028,0.767943274696158,0.0505728967290223,0.0396908897121453,0.171441432241664,0.101185428310148,0.0951321724353179,0.0909967720035706,0.079441974516957,0.0881014731166457,0.679407036716049,0.561419682487065,13.5016655137659,241.552036263532,0.169024393371024,2.99799788414634,1.7028252486321,0.138534673695628,0.0968021998500809,0.0640205300927747,0.0605126933493992,0.0853941100440707,0.537133335257652,0.568172466978694
"SSA_00034",4.61035846554183,0.0280901490855959,0.100016521605088,0.0132014348189919,0.224452052177484,6.48132316418833,0.0593462960153886,0.47943593091125,0.151104572510928,0.160867238383801,5.9680998493469,0.767953037712408,0.0504065934669682,0.0345580436914743,0.16312297954819,0.0981159043882221,0.0883852968456905,0.0944932312564323,0.0794424096075483,0.0881014019319584,0.67939984813686,0.561420089349768,13.5017367427141,241.548358897341,0.169025777527141,2.99529621167737,1.72387080337307,0.139477300447209,0.0968021479981977,0.064020646484218,0.0605131803478742,0.085395104874079,0.537132415797547,0.495300777504065
"SSA_00035",4.57830843536182,0.0280898833588392,0.124131792447861,0.0190071219603974,0.229058737824648,6.48126866295509,0.0593447921925069,0.479442446502256,0.118397773633609,0.185473049411217,5.85002143721241,0.767949652793107,0.0505397259235735,0.0443212369962842,0.151806801328314,0.0828956892683294,0.0991307353962696,0.093377804250762,0.0794415805578093,0.088102115882552,0.679397612952051,0.561414422507453,13.5020389802279,241.546651009149,0.169024511219149,3.00738182404269,1.70662770247013,0.136248848801946,0.096802082264717,0.0640214376492619,0.0605129968802182,0.0853927826225378,0.537130880348405,0.413922256884497
"SSA_00036",4.60791236210824,0.0280897322091827,0.108566002337222,0.0124730805732908,0.224848115517975,6.48153209629749,0.059346064980176,0.479438542768262,0.183040265475527,0.10518452977206,5.62369297175735,0.767930896127873,0.0504972065257601,0.0370057302128585,0.14194851778754,0.135074083965023,0.0935117417066843,0.0925851401246415,0.0794415456739179,0.0881006812544167,0.679407761763925,0.561411010843258,13.5019277388401,241.547024183137,0.169026295131836,2.99355205065828,1.74091151805246,0.146770687375369,0.0968004632536655,0.0640199483415078,0.0605126877324709,0.0853934717836642,0.537150100246082,0.513207546007513
"SSA_00037",4.54201628485378,0.0280902026286291,0.097917759154507,0.0096586726307832,0.223908486081132,6.48132228857402,0.0593455793595338,0.479435764544492,0.163735519091872,0.14910781025214,5.63084872145057,0.76794499208997,0.0503787716861066,0.0352875588421626,0.182641054226247,0.104612295391873,0.0935368079648211,0.0937360234775552,0.0794404234611481,0.0881022940077625,0.679403772233146,0.561417572962887,13.5015444071289,241.551361150963,0.169026066935968,3.00202143432288,1.6962457399866,0.138805173648576,0.0968023245299818,0.0640218901172517,0.060514374252346,0.0853952018208626,0.537135702710379,0.523640800146367
"SSA_00039",4.55014746333514,0.0280904164294292,0.102159958817324,0.0113186829869657,0.222079474467119,6.48138033334172,0.0593451721032876,0.479439335061124,0.153713706812987,0.169904705556471,5.07542841120495,0.767946124590153,0.0505346646621267,0.0351953577915924,0.154165407530598,0.0939460322130279,0.100848012933187,0.0920802728164722,0.0794413478531769,0.0881027521811908,0.67940396203232,0.561421145136372,13.501451231273,241.550669653532,0.169026669968716,3.00825741870528,1.69877982338463,0.138857802199849,0.0968033629727524,0.0640213942249675,0.060513120011632,0.0853957058134714,0.537142272196755,0.539297101979921
"SSA_00040",4.66462452208925,0.02809051979039,0.046990849465755,0.0108523579042297,0.224457988117859,6.48137582559527,0.0593455909203975,0.479442955833372,0.121967703361197,0.113859507880379,5.16695504610191,0.767944855211768,0.0505699187905363,0.0375265088114396,0.152051879306747,0.081198266098101,0.100792478491323,0.0922665341428,0.0794437261680322,0.0881011026494759,0.679419630600696,0.561426259511994,13.5015028948186,241.547778506758,0.169026706955588,3.00359200750925,1.6808578248706,0.138396929021925,0.0968007817090727,0.064020530527601,0.0605149525688448,0.085395435103103,0.53713649253842,0.447034284642619
"SSA_00042",4.5107676382221,0.0280898578908827,0.110337026840089,0.0176077376007514,0.226315646811446,6.48131264136315,0.0593456488330224,0.479438556133376,0.18067492700779,0.184684662183234,6.06709228952923,0.767940841829799,0.0507793252422921,0.0419033436720143,0.183264053674742,0.117637284422085,0.120924188315259,0.0931586431825974,0.0794405374397434,0.0881023994634025,0.67941261616052,0.56142151860859,13.5020725390088,241.545954444631,0.169023962556513,2.99827837730494,1.71532071703487,0.140480399946599,0.0968025787958476,0.0640218845751082,0.0605132753801682,0.0853937427138836,0.537138844439775,0.519895419766278
"SSA_00043",4.65013496334032,0.0280901430976955,0.111927263375403,0.0140152942410887,0.225750539668417,6.48142174505571,0.0593449513735738,0.479437049854476,0.188427788173057,0.170530380941843,4.94660029598033,0.76794106888071,0.0504152867936253,0.029012435063037,0.153610252239728,0.103448901240203,0.0976857493884359,0.0943005901980455,0.0794426127995393,0.0881016666292482,0.679404029414345,0.561415461777565,13.5016623061386,241.550480365291,0.169028527058454,2.99744105017898,1.70812077765,0.142041460870583,0.096802080371946,0.0640208456692133,0.0605139423892986,0.0853954536367309,0.537141327391391,0.517601838817609
"SSA_00044",4.51514702951449,0.0280902654191798,0.0888554564324868,0.0114581268096335,0.225120412865883,6.48133341993574,0.0593448567509445,0.479435376365917,0.167895309209442,0.136202115381148,6.46057910486014,0.767962746464455,0.0505692698552234,0.0431884650242322,0.163985382147774,0.114576519296506,0.114506134423696,0.0914767748225644,0.0794413597255605,0.0881025259316243,0.679408009135959,0.561419570361869,13.5017951775991,241.549440197686,0.169025957896566,2.99685784593725,1.70799394771997,0.14063304482168,0.0968001874819647,0.0640214194350571,0.060514207155017,0.0853951022711511,0.537139594976901,0.522260306037825
"SSA_00045",4.56309397858347,0.0280902134305684,0.115848861106494,0.0166115735978504,0.22457865712287,6.48144040764533,0.0593456780109292,0.479441600316136,0.197371340229915,0.151795427509801,5.55954994605295,0.767945262586493,0.050363680998377,0.0239823188548417,0.152384784685064,0.125672747682645,0.0842768086015536,0.0939356652924149,0.0794414494155564,0.0881015950490344,0.679399265513113,0.561417467011093,13.5017583797905,241.5508719551,0.169028258777262,2.99884464270843,1.71966794191224,0.143071714629917,0.0968008450667329,0.0640210945585937,0.0605132892708549,0.0853954710243588,0.537138483402354,0.45381545457993
"SSA_00046",4.5248426297859,0.0280902432024391,0.0931213404869576,0.0139760738950803,0.226887945487838,6.48126552672044,0.0593448724320538,0.479441145026594,0.157444170942348,0.153399126341922,5.41000878973463,0.767954237683084,0.0504233568210311,0.0272724665311101,0.153928347822217,0.121197444151676,0.104619979946862,0.0931676365049746,0.0794423410869412,0.0881020872366398,0.679396685810528,0.561418055759477,13.5016556903574,241.553019232382,0.169025742927404,2.9987204603556,1.73463240869395,0.141983979986308,0.0968038387949841,0.0640218989894481,0.0605148397854931,0.0853962228973856,0.537136057169745,0.52884844723769
"SSA_00047",4.57235132148253,0.0280899689484375,0.087678548878977,0.0146677132980281,0.222886837397702,6.48141968755073,0.0593447304617088,0.479442082423235,0.13193900462069,0.156197998859927,5.77590466139934,0.76795832015118,0.0504101048869529,0.0370801312441606,0.157925241485997,0.102947384428177,0.108401577354094,0.0916916787767805,0.0794420343322535,0.0881010120271547,0.679410506753735,0.561415414347356,13.5018628582199,241.550450757642,0.169024235259239,2.99808786960313,1.69485142965756,0.140375866733025,0.096802187694763,0.0640206076914316,0.0605140670922507,0.0853940704286223,0.537131816940258,0.529040834298951
"SSA_00048",4.714708415988,0.0280901781355889,0.0909696817475297,0.0165999186659864,0.224821346060932,6.48135448206574,0.0593444512301868,0.479443333122297,0.125924386028753,0.153286429429883,5.19761513301561,0.767944722910146,0.050335538382405,0.0357604001372821,0.16524743336972,0.100844711701633,0.0931350094420925,0.093758525216943,0.0794416044097787,0.0881019481261948,0.679411725886033,0.561415700858183,13.5018921145886,241.548179105206,0.169026242264325,3.00244480933878,1.69018341680359,0.139456360856757,0.0968006599935884,0.06401989601122,0.0605141566056094,0.0853945267766238,0.537132788921458,0.456720898910618
"SSA_00049",4.38119638476044,0.028090365679701,0.095500070112249,0.0139434715609015,0.223569850254326,6.48127005328915,0.059344795489357,0.479440082900008,0.129434848538585,0.145327499858959,4.53134076798116,0.767937957224412,0.0504138808364358,0.0304091233342728,0.151396818335445,0.0973832932361622,0.0819796148028763,0.0919901118487211,0.0794425353937776,0.0881009957224017,0.679405347183494,0.561419563209547,13.5014871390828,241.554618750438,0.169024265685824,3.00005362958098,1.69432948370486,0.140392318608532,0.0968003510282579,0.0640193687155118,0.0605132259272965,0.0853946543570502,0.537131561764962,0.577415682528793
"SSA_00051",4.56425059993045,0.0280899250932976,0.101045399475114,0.0162483846877544,0.224926436192063,6.481417284354,0.0593450315525707,0.479436636244709,0.183547419422825,0.172220850885535,5.79755005925312,0.767944635958053,0.0503499054579016,0.0377266331870629,0.171215533549757,0.112005090904617,0.0942373359172978,0.0951750048979965,0.0794412506862016,0.0881000265493368,0.679406230908902,0.56141657046087,13.5017637257816,241.553556229669,0.169027035861813,2.99603093485393,1.71516332558504,0.143322061747623,0.0968029320705933,0.0640210615288176,0.0605127851909406,0.0853946266321945,0.537142760176765,0.532673279505456
"SSA_00052",4.45881936513542,0.0280903370826772,0.0969275784912288,0.00997200424185833,0.223147211773031,6.48139174650724,0.0593458838732175,0.479439308542824,0.170414561501718,0.147889597999143,5.56461242085637,0.767935883583436,0.0504603107338773,0.0401057010039432,0.168295310682141,0.0980273188260633,0.0968647824748215,0.0933219668920976,0.0794420727519864,0.0881009095058785,0.679413579493336,0.56141845422352,13.5015023173664,241.550062835189,0.169025022628773,2.99766968865819,1.69948874751153,0.141004410202731,0.0968018496588863,0.0640217686324042,0.0605141306778148,0.085395657358955,0.537138499692667,0.47965267869849
"SSA_00053",4.49429388779008,0.0280902834840449,0.0888381685682749,0.0160960824121286,0.226952032025554,6.48136945503423,0.059344866296125,0.479443087131371,0.15447715217935,0.148057973130137,5.53741912322134,0.767940796290877,0.0504751845321,0.0330818576905616,0.159422523683087,0.119409429571493,0.0966938349638672,0.0922761338817989,0.0794420082487084,0.0881020310418253,0.679402429174516,0.561417776434294,13.5017311678632,241.550084450558,0.169026200739759,2.99837780665925,1.71855176497986,0.141627775811179,0.0968019550822383,0.0640204371588127,0.0605140665177192,0.0853946171158518,0.537139475995139,0.523030620768849
"SSA_00054",4.56038013473336,0.0280900725174405,0.0907223207842705,0.0166832396175213,0.225389367940274,6.48135718485464,0.0593446541426546,0.479435132134006,0.183048988530425,0.138160855063365,6.45419357891347,0.767957651290001,0.0506382808283404,0.0371186505442323,0.152556909500566,0.127278092678651,0.107853420958475,0.0921137447026975,0.0794417794264733,0.0881018643581823,0.679399510292408,0.561418162481672,13.5019941317645,241.550229556969,0.169026194617076,3.0005627253824,1.714454608538,0.141023511651999,0.0968025563216269,0.0640214524578929,0.0605130734575159,0.0853942971143858,0.537136886873432,0.557096770641606
"SSA_00055",4.53383878189151,0.028089795149393,0.105516463615128,0.0154132599187375,0.222906752308458,6.48134158388098,0.0593449563542679,0.479435564258048,0.190951184679172,0.131988722164117,5.98954536757943,0.767925928471764,0.0506024293930524,0.0479262008232265,0.161796516379834,0.121304406456775,0.115780930691188,0.0914684138912075,0.0794414538525631,0.0881003251092018,0.679413003262681,0.561416728711024,13.5018403731164,241.549386275423,0.16902321758418,2.99846792856341,1.70882578757776,0.140147960282708,0.0968029974651848,0.0640205274464235,0.0605121020810916,0.0853947473190458,0.53713888144934,0.587706041150194
"SSA_00056",4.38092353704124,0.0280903952449309,0.0670174102693848,0.0193342076316521,0.226469211397683,6.48142210023691,0.0593448183789326,0.479432426175932,0.16164053545891,0.134948947499165,7.16054774751414,0.767967008090436,0.0508374604831307,0.0264906533300882,0.164708837356198,0.0848520942902634,0.117714697955455,0.0926840956013598,0.0794438003073704,0.0881033451158274,0.679416808547598,0.561423636680892,13.501617279453,241.547031201722,0.169027530434383,2.99524109847715,1.70447038625174,0.138607658840182,0.0968032453278065,0.0640213119193786,0.0605146308406244,0.0853946742524679,0.53713892404379,0.573452732047943
"SSA_00057",4.2928979639853,0.0280897638734307,0.10000532847383,0.0141630588672537,0.228507238447175,6.48126258074971,0.0593443695836704,0.479440866776775,0.177500298130029,0.170198512010126,6.64875100433223,0.7679352973764,0.0505419522568772,0.0445199900666798,0.172809823951864,0.100429620994079,0.0820572948204973,0.091222410115876,0.0794417102083495,0.0881015316928214,0.679415929844123,0.561418172404866,13.5019380538243,241.549682120913,0.169022695031259,2.99361220499207,1.70888119165058,0.137881129930165,0.0968008892174507,0.0640208094966091,0.0605140274542383,0.0853937921573305,0.537140018685602,0.530635470924518
"SSA_00058",4.63291145301275,0.0280898491727484,0.103010486020238,0.0182574389333537,0.224173576926574,6.48115810143559,0.0593461813713795,0.479434980055131,0.0927738849151692,0.208983047974334,6.70936373617009,0.76795472287547,0.0507852985097357,0.0462365220978811,0.165187439227951,0.0742786245184037,0.109548032595662,0.091853215803685,0.0794420654289806,0.0881040406689542,0.679392478717155,0.561421705504862,13.5018085918791,241.547606107581,0.169025433218086,3.0022376398926,1.70952623405485,0.134957740661593,0.0968000905582981,0.0640231821816544,0.0605134886467288,0.0853940037457889,0.537135611768077,0.460247669628184
"SSA_00059",4.65549763757137,0.0280904027913709,0.111699721037296,0.0149079945553194,0.227621085386005,6.4813548446139,0.0593442992904979,0.479443831294835,0.204928975107528,0.17650632084388,5.13399322541605,0.767946756817568,0.0505352684474968,0.0367733952470314,0.144408586785826,0.112999835662593,0.0997573635608751,0.0929243328798807,0.0794411604787143,0.0881013598491253,0.679398730771705,0.561417878117844,13.5017836359586,241.548984362427,0.169026215614876,3.0083700753194,1.72439520696853,0.144243098163651,0.0968014771533708,0.064020842139937,0.0605129615147514,0.0853943557358528,0.537143356651852,0.483302666064684
"SSA_00060",4.86416567493997,0.0280896807738734,0.0888935255406093,0.0108736422531441,0.224792175295768,6.48116600584592,0.0593467538808828,0.479431229755611,0.0920024741505204,0.163724709725721,6.35577816119194,0.767939375010669,0.0507643108001458,0.0565950487753405,0.17989913715014,0.0836578573520675,0.107072654826973,0.0931742276300389,0.0794412525279463,0.0881034992650931,0.679394769738336,0.561414558597612,13.5017506158292,241.5473456974,0.169024798075161,3.00586493875127,1.71158795511061,0.138493489200353,0.0968016115393326,0.0640202881779407,0.0605140343394671,0.0853921482934833,0.537139205696569,0.49922406328572
"SSA_00061",4.3651688144486,0.0280900975370312,0.102145298926813,0.0106125269392203,0.224131994738164,6.48130683643404,0.0593454929840069,0.479437351239052,0.17487974399839,0.141592200940831,6.21249312812345,0.767955381028268,0.050437945078106,0.0425078263785918,0.164869942709948,0.121727085526874,0.0980866790704467,0.091653584806042,0.0794416630467789,0.0881019858600852,0.679395080179203,0.561411658958786,13.5017496476801,241.551267764687,0.169025141679821,2.99289222599657,1.70272411205732,0.139216917374186,0.0968017723025634,0.0640213072643133,0.0605144442371213,0.0853938969561122,0.537134876212958,0.524229833010083
"SSA_00063",4.55814786032891,0.0280902059411389,0.0822964327410833,0.0135295239555247,0.22582204806721,6.48139771569827,0.0593453823671498,0.479442036949164,0.163214997267013,0.160135568746267,5.78478437621825,0.767957660576899,0.0505195237553257,0.0356323471333847,0.160176935452964,0.110151855006393,0.113870690085271,0.0916518521552737,0.0794415426046518,0.0881024111700287,0.679404649387611,0.561421727750966,13.5016752905349,241.550660477573,0.169025449546741,2.99691683706928,1.71607557876169,0.141068449475164,0.0968024295346816,0.0640210698704387,0.0605146957074397,0.0853956952707838,0.537138840570127,0.527579270437974
"SSA_00064",4.48639415606588,0.0280901197322892,0.113641927258404,0.0150608158869508,0.225057877409287,6.48136144104678,0.0593446032193846,0.479441961134177,0.164515077381605,0.15903498934825,6.04029704989794,0.767944645514409,0.0502939150761698,0.038776320175291,0.15558178641449,0.102345078673665,0.0875578844058891,0.0943386194147216,0.0794430463890748,0.0881013504793232,0.679395022036881,0.56140974521581,13.5020405804037,241.55186664036,0.169027144395163,3.0002880168244,1.72609426042004,0.140441232612115,0.0968013694249073,0.0640205417560945,0.0605133975639985,0.0853951974250539,0.537139884136211,0.549756291352154
