"","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km7_PGA","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Km18_Ru5P","Ki57","Vm6y22","Jmaxy22","KaRac","tao_ActRubisco","Perm_CO2","BBslope","MRd","Vm6y23","Jmaxy23"
"SSA_00216",0.0573841676284745,0.143916461876514,0.0282364031201159,0.362323822834267,6.26760888356841,0.0682922892277718,0.393613873395745,0.250346686691732,0.0902606435746614,0.0594633623725442,0.180905281553335,0.0595431898255627,0.951600955401741,12.0638319641298,340.719383206081,0.12180449409769,2.65157803158104,1.12054427759518,0.0608340874313484,0.433730234435796
"SSA_00222",0.0560307329484852,0.109227694444282,0.0220943753981301,0.207682109503673,5.60032153196388,0.0439658840155038,0.480112556203486,0.193897076948119,0.144305428634034,0.0455113753127283,0.232722349500835,0.0883850888342947,0.631020913867428,14.9286702763264,218.823488164357,0.250836194028371,2.86714207135194,1.45046639307461,0.0711412413256842,0.654101011496132
"SSA_00227",0.0449868465502418,0.182339703182477,0.023627987023872,0.156263545915911,3.25206824942506,0.0467678682360223,0.410014501635423,0.192297333063872,0.0915385008440371,0.0381097929419778,0.222859626614613,0.0626215402762287,0.721481886086422,14.7072005957641,364.348640979254,0.0808622881744039,2.86166918161625,1.07166736981993,0.0614086539791487,0.479785288694602
"SSA_00229",0.0435015484941534,0.443854773140959,0.0173266702893142,0.158766048029799,3.942055164658,0.0274276589647334,0.376571530366758,0.147456275657689,0.0838493470909523,0.0496748955719727,0.225663110274728,0.0541934856326801,1.19256227938805,10.9553183740921,187.205225944832,0.0915397502186854,2.89498419866187,1.14185811232012,0.0813661808575651,0.412603453119708
"SSA_00235",0.0527171910688972,0.13988169526435,0.0350320003103686,0.318523727920873,2.86518456347571,0.0850944697134635,0.433720812050626,0.186613382099333,0.130151162909705,0.0419769997964635,0.201184686238866,0.0768334283245761,0.847338433872299,24.6073540777857,242.217924218898,0.118114341592734,3.33440543174943,1.74158287029205,0.0751140195699471,0.982361200249884
"SSA_00238",0.0424479393606351,0.132055529853185,0.0568522993246264,0.261127775888845,3.46925030850885,0.0451191979681655,0.512616966551897,0.339575333349177,0.0978633856760899,0.0445394249467237,0.375019907433098,0.0803514353603649,0.633561783261708,13.3595693010957,185.57243018193,0.137498425797785,2.60634816450022,1.02744967622808,0.0591176227136206,0.573456528016451
"SSA_00239",0.0631358371056461,0.120501430291414,0.0183096458910231,0.162772053078071,5.45479455025989,0.0876067722070693,0.952226788729343,0.198402908134283,0.0685650511426533,0.0635718746450066,0.278489376474766,0.0564600766568424,0.674684684340142,17.3387687126817,163.762939789254,0.0962409635366857,3.04555757761665,0.911705298157578,0.050648066655402,0.574082928157482
"SSA_00240",0.051753640145979,0.173101397230264,0.014719878055355,0.171679255524195,3.34910892382364,0.0483020713336343,0.360393627957771,0.136594837972793,0.0976293471622292,0.0580986284454239,0.201828478556323,0.0559172973133725,0.896056309785696,11.6959482943563,188.777876073452,0.10494639174409,2.9753008500412,0.964619052078431,0.055382516230118,0.788199890204263
"SSA_00241",0.0505559515905762,0.340494009389419,0.0186840198304479,0.244198462018094,7.59363641032667,0.0487300976547279,0.407599498363511,0.227583133313986,0.0789971640944769,0.0929967033761492,0.22934967920173,0.0908479342217608,0.950796566482992,15.2347321600276,301.056195623296,0.134897468389931,2.7304439775531,1.02888342908952,0.0550890992266956,0.780096038002768
"SSA_00254",0.0504546960528885,0.141296985936009,0.0202574211637223,0.195451139432114,3.4737373755608,0.0532303162393769,0.380356972709173,0.176694698996712,0.13447085143614,0.045791652637999,0.18476911621524,0.0546483385769597,1.05514189338334,17.0675286454515,162.879741078008,0.105316944861401,2.7456007465019,1.48350893027467,0.0532578994865841,0.597306325651065
"SSA_00262",0.0536576922961983,0.10110664993933,0.0428424540063193,0.209361104257412,3.30687320427025,0.0436579338202098,0.665770889733994,0.385441117896191,0.114484835462634,0.040815022514845,0.216021432823436,0.0641274374794157,0.603952825754274,13.9519455189518,256.716211083784,0.107038699529389,2.90385227392924,1.03056320564288,0.0606872295705137,0.431665836493804
"SSA_00271",0.0349636307654434,0.184164090431134,0.0355628858140134,0.207953180557932,3.48368979983633,0.0935622051386589,0.341861328681624,0.148849939454172,0.0844187763351302,0.0794614497391857,0.145579237783948,0.190371157966569,0.689855729046682,14.5803668874186,185.611417151707,0.0640063064214383,2.26639465103046,0.9793463786378,0.106668279919658,0.711768113759651
"SSA_00275",0.0396861639000053,0.396863449904654,0.0252100540616132,0.28112018815852,4.11304327251191,0.0648950977307723,0.710339062392851,0.255884079320604,0.18432094654602,0.0463626198119139,0.154572218235806,0.0674308236607604,1.10805662998249,14.2944760974431,242.965882468254,0.155547823916037,3.05706010986282,1.26933824793268,0.0736716173554199,0.869055464207414
"SSA_00279",0.0515462518460434,0.201450460736523,0.0292524599871212,0.224733710096439,4.45280420648134,0.0571170927441139,0.503834198887081,0.254638135918765,0.0978415070443234,0.0557176848724497,0.256832099481537,0.0639692616658866,0.652516982790334,11.354598075502,273.171535939998,0.10865754789086,3.13572208303548,1.8608931109797,0.061793413084982,0.505771991138802
"SSA_00286",0.0569522879807776,0.108333755040432,0.0283185664210296,0.299840903036975,4.67501570821758,0.0393387928456582,0.370126482831681,0.290273804351261,0.248024955659951,0.0394216628102458,0.272349095742485,0.0647926038483434,0.691758370884625,21.8748798670274,181.182862033596,0.223868514103975,2.7177464440203,1.04833073380496,0.0576478236876844,0.635224335257929
"SSA_00299",0.0350598109464986,0.13164640800741,0.0169363001630333,0.167140408043764,4.68168072263179,0.0493580412625618,0.471871390145276,0.335564854015487,0.0640831503942199,0.0498886470676271,0.24610249406898,0.0605847207892648,0.57355948959259,14.7854955115281,151.053553033402,0.115043315574075,2.51232876110883,1.01481113890901,0.126255089919822,0.42580331142958
"SSA_00304",0.0404710713856162,0.496309967170441,0.0189109789003239,0.154090689076721,6.54903525871627,0.0659336511673058,0.409748549902974,0.245953065028426,0.10457278760917,0.0439855588431079,0.214101325541838,0.10510453232374,0.82739523652271,31.5907121894585,219.984783763455,0.105702605847603,2.77345242833301,1.32652079485751,0.0887489197779036,0.418400723989106
"SSA_00312",0.0529555475933106,0.197161861837795,0.0168014817176464,0.304926920405543,3.39633187904218,0.0391297358876371,0.257736266655933,0.268299397482321,0.0749041657355114,0.0457410672471527,0.18955588338512,0.0495045671457975,0.930458207000042,9.80502109523806,298.045221381605,0.151194558451178,3.21904743864939,0.861369525501482,0.0494365514015625,0.499722216553182
"SSA_00359",0.0502538192418637,0.227834652218315,0.0187031539564312,0.191722567397353,3.78664522350768,0.0414718003792801,0.481357560648452,0.24801531137023,0.195470996281702,0.0420408692457715,0.152166484291683,0.0665608731089844,0.781873672766389,20.5642194811044,216.457711916433,0.119212304264629,3.1767560202739,1.31070249482133,0.0655625273088458,0.752163301766024
"SSA_00367",0.0620731478116768,0.115200817721077,0.0318824140331179,0.169136272954559,4.37594458488631,0.0353043564706829,0.504981789235047,0.237013692774179,0.0832451309137916,0.0372112912613986,0.163176622986705,0.0690890452672923,0.575619404705477,13.0013226798419,259.528383296806,0.122630057484583,3.34866652919041,1.35100889497433,0.0431012441626344,1.96771927881651
