"","Km1_CO2","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km6_RuBP","Km7_PGA","Km10_DHAP","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Km15_GAP","Ki18_Pi","Km18_ATP","Km18_Ru5P","Km33_NADP","Ki57","Vm2y22","Vm3y22","Vm4y22","Vm5y22","Vm6y22","Vm7_8y22","Vm12y22","Jmaxy22","Vm33y22","Vm35Mc_OAAy22","KaRac","tao_ActRubisco","Perm_CO2","gm","BBslope","MRd","Vm2y23","Vm3y23","Vm4y23","Vm5y23","Vm6y23","Vm7_8y23","Vm12y23","Jmaxy23","Vm33y23","Vm35Mc_OAAy23"
"SSA_00208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSA_00215",3.33034484022022,0.0380474482527287,0.129866966253235,0.0137815766559737,0.260100445697406,0.0218734029360802,4.70359600375397,0.674501162864573,0.0527575184903315,0.477677600956892,0.212709526947299,0.113508307645684,0.095442791066075,6.32631333861103,0.695478834542827,0.0432814527931033,0.0431974242867817,0.168139445954394,0.115082174505761,0.0803624062629158,0.073654467187259,0.0764471642576287,0.0975891398745516,0.601100084147324,0.108840225659792,0.740427699783263,0.236422143905802,0.0951347763600275,11.9848385513985,248.141087033412,0.115697662371456,3.30324238038863,3.07527608664364,1.61395716189391,0.141038090568357,0.103774747871771,0.08961005491358,0.0664272822757895,0.0585741568465849,0.430477777894465,0.0850169676027234,0.554431150176015,0.270229881588947,0.0989025261244526
"SSA_00220",3.17813190363737,0.0285433007817072,0.129867468538669,0.0167277916649297,0.260100224465823,0.0218734797450098,4.70351910683766,0.674500192573524,0.0527564232254199,0.477673479169101,0.212713675292707,0.113508911535876,0.0837465676873489,6.32668546411803,0.695472770278122,0.0414550363290604,0.0431967712135394,0.153916289653153,0.115084916874446,0.0803615831988305,0.0610437633502509,0.0764488164472891,0.0975891822779657,0.601096236657449,0.108839496333343,0.76718339485582,0.236417643499098,0.0951352560293353,11.9843935310297,248.139644303471,0.116086776349742,3.33739261879592,3.07528134619298,1.61544555953703,0.141038335533175,0.103775667913293,0.0878147216482589,0.0664292155870784,0.0585730087735169,0.430469527716359,0.101345976048099,0.456755553278888,0.182850370623374,0.0916471266791221
"SSA_00246",2.94542896777447,0.0270818486811485,0.129866837328215,0.012580910672362,0.260102050732009,0.0218738900823779,4.70359249441266,0.674494660617544,0.052757713998097,0.477674884014162,0.212710575682912,0.113504962754563,0.0810502323096849,6.37739631034853,0.69547243689741,0.0434437244398644,0.0431968014187948,0.15409349437873,0.115083708531995,0.0803607107078033,0.0662211446810216,0.076448132934709,0.0975887275989326,0.601096783414335,0.108841020566289,0.898463053302396,0.236418022881037,0.0951367463129286,11.9845717085421,248.14274849386,0.117122267685746,3.26346094638899,3.0840127329101,1.60794032794552,0.141036545084921,0.103774905849445,0.0855001323727443,0.0664280234105741,0.0585743179600414,0.430466222206178,0.0996989346864047,0.487209723293851,0.211554391127241,0.0972135220605479
"SSA_00261",3.34540585404979,0.0419357160620306,0.129865703603637,0.0154754267821181,0.260103133326422,0.0218733877221531,4.70369510425232,0.674497163616826,0.0527574110232204,0.477683015053108,0.212708554250299,0.113506283558148,0.0902087549750794,6.32718351859946,0.695478341380722,0.0466732948523999,0.043196169857574,0.160240764649312,0.115084058394488,0.0803596185770488,0.0869841597657654,0.076448050739249,0.0975895423498511,0.601103749688738,0.108838976294718,0.919822245240027,0.236423086817093,0.095135279484398,11.9847785977441,248.144496467849,0.115995212824753,3.19280248610703,3.08410092132943,1.52834889282382,0.141040957354442,0.103775514411278,0.0764966208508352,0.0664267525366573,0.0585746680417815,0.43046523583745,0.0804262282490483,0.562811528721086,0.217749173288838,0.0942572508849202
"SSA_00263",3.05822444104488,0.0355558307941786,0.129865740204679,0.0141981402519306,0.260097571386566,0.0218735342077045,4.70358058200075,0.67450258371439,0.0527574136586954,0.477677595263283,0.212710280851235,0.113505616069346,0.0871041556558299,6.29359268992902,0.695476484585362,0.0447941754937171,0.0431971741241275,0.161130286287551,0.115084086204841,0.0803616046666541,0.0736546020845927,0.0764472101932703,0.0975887353883995,0.601098304067784,0.108840472656169,0.83510468714737,0.23641911780374,0.095135370222573,11.9846149752896,248.140377149892,0.116392033661198,3.15786809917013,3.08100412090587,1.58789609004147,0.141037707933272,0.103774964379819,0.0808066486277164,0.0664268810730948,0.0585740789374859,0.430467239738115,0.102015584675553,0.477479122451163,0.175692187891142,0.100151325376221
"SSA_00281",3.22670912034829,0.0365282226603009,0.129866738190443,0.0121577010623454,0.260098153984235,0.0218733934997063,4.70361174947408,0.674497645185346,0.052757550951175,0.477687499874216,0.212709544150402,0.113504771074594,0.0864889966932891,6.26338402472903,0.69547065583475,0.0451099905246621,0.0431970333646528,0.170436862183287,0.115085102959224,0.0803618992264776,0.0694700197604475,0.0764469699097261,0.0975900581169765,0.601096229844566,0.108840577374439,0.83431530357621,0.23641615152421,0.0951349783361857,11.984592605936,248.143901810584,0.116468634039846,3.18561492512826,3.07776273102446,1.58375682095296,0.141037610727048,0.103774341219844,0.0850146337860985,0.0664265021752436,0.0585739780956853,0.430468619102582,0.116950108236557,0.53387018176256,0.191320162367994,0.0945276706354837
"SSA_00285",3.08310215699542,0.0296988432318364,0.129865656900901,0.0142804696610076,0.260098513851375,0.0218731741570838,4.70359412533237,0.674502580335609,0.0527572348858097,0.477675018075455,0.212707861015834,0.11350593458496,0.0859075121360713,6.34823952788628,0.69547641587389,0.0480743007692841,0.0431971855313898,0.174595257098694,0.115083671505029,0.0803616228127151,0.0745366134582661,0.0764475504186418,0.0975897446410596,0.60109747125691,0.10884102036403,0.796247066786781,0.236418663255017,0.0951353427353018,11.9845304947896,248.14272799472,0.117120547878669,3.10503263453238,3.07912171321016,1.62809499682619,0.141038885044221,0.103776189224374,0.0901188052143623,0.0664275307503577,0.0585744340256232,0.430468683664189,0.106631348336303,0.490807225997449,0.205723995890137,0.0938236281742299
"SSA_00301",3.11980908549914,0.02978704187099,0.129866410910369,0.0168256542557327,0.260102221292185,0.0218736771464736,4.70359856804583,0.674499542928352,0.0527566233752033,0.477675317985273,0.212710375194834,0.113503612351049,0.0834295217441195,6.27469500767863,0.695471201095424,0.0424753619137243,0.0431968646480169,0.177155853758317,0.115083224244758,0.0803615899316279,0.0867433482019057,0.0764469695343963,0.0975884361078945,0.601100342420601,0.108841274680519,0.813905370212541,0.236417568561397,0.0951348901730825,11.9844709186013,248.141408957034,0.117441719243688,3.13649854957026,3.07841165155021,1.59988283452576,0.141039572031307,0.103774954281096,0.0916512931065737,0.0664279181553194,0.0585742450114493,0.430471643756066,0.107927444302488,0.499889354565752,0.212375791686144,0.0889880078843692
"SSA_00308",3.00939579111103,0.0292173575774183,0.129868021624025,0.0199766507978685,0.260104363963449,0.0218734037257476,4.70347311402442,0.674498325943701,0.0527591661011551,0.477673482652872,0.21271135195018,0.113506780271413,0.0835404589575103,6.35233426388409,0.695468711130881,0.0488411325577329,0.043197201318005,0.218631273473141,0.115084215195699,0.0803609499788172,0.07282373469038,0.076446347647414,0.0975932137015295,0.601086648190227,0.108841806767989,0.788612937322854,0.236418110489462,0.0951326373305955,11.9846209517448,248.141220321281,0.11662010685826,3.45297534798514,3.06610695772131,1.62553134961584,0.141040441111644,0.103775082505195,0.0909038672812301,0.0664273283826473,0.0585731825535103,0.430464258138582,0.10822974624683,0.507789897361593,0.167064172429944,0.088279977915791
"SSA_00316",3.35247623843913,0.0285473069793662,0.129864119276916,0.0126945429488274,0.260102170817063,0.0218736698618268,4.70365004534848,0.674508243181046,0.0527572051643696,0.477673380694791,0.212710215464641,0.11350712130577,0.0905215815305585,6.33898600016622,0.695469779980206,0.048163729153662,0.0431972563268895,0.160143484938651,0.115082465833221,0.0803601684876191,0.0755974725961093,0.0764482444382676,0.0975896634016474,0.601098637080163,0.108840134263888,0.741939884400389,0.236423702368564,0.0951347712620522,11.984650401707,248.145601738874,0.116240716297063,3.26498555782717,3.0804829179965,1.61981984726013,0.141035816706933,0.103775475240669,0.0857550395849736,0.0664280779623228,0.0585740773100372,0.430473263097974,0.0945332575917985,0.515019681660292,0.204588730333185,0.10212974999122
"SSA_00341",3.10173174298037,0.0376848917887098,0.129865236874639,0.011580381145082,0.260102338363655,0.0218735915408576,4.70368477193313,0.674493293102271,0.05275718307311,0.477686979022404,0.212709530534368,0.113506098455427,0.088376372152354,6.21499203810127,0.695480436197742,0.0410037636369952,0.0431975493146353,0.142328641340733,0.115084074808396,0.0803621617616142,0.0683594813241977,0.0764482317504317,0.0975873472810782,0.601096512691349,0.108838295110825,0.861416881014729,0.236420104656899,0.0951366295458987,11.9845507975524,248.143336541118,0.115915873182814,3.02934188939158,3.08571816651746,1.54177941870123,0.141035853167188,0.103773506385632,0.0880724758306686,0.0664266799198603,0.0585734354152918,0.430474641880051,0.0869325610045597,0.526919216516929,0.187617508810942,0.102527862102497
"SSA_00343",3.4706827623367,0.021720280370831,0.129868621787433,0.0160253322740205,0.260100895063988,0.0218735260352472,4.70355943089876,0.674501890708413,0.0527564975070708,0.477677761132438,0.212711226441083,0.113505599676742,0.0892342427218993,6.31915295847857,0.695478139881082,0.0428360195700409,0.0431964394145387,0.171010599970458,0.115082436370026,0.080360504484073,0.0762601997431955,0.0764476966243912,0.0975897029905143,0.601101814708243,0.108839266033862,0.795254783234235,0.236421037849876,0.095135073682904,11.9845708489813,248.147338366945,0.116419461282088,3.19085920018781,3.07495470528695,1.58321162496398,0.141038287844329,0.103774465134087,0.0803548629059192,0.0664272800978476,0.0585745627753585,0.430461761770806,0.0859552737109085,0.565064954493148,0.1677121039679,0.0920989021087057
