"","Km2_HCO3","Km6_CO2","Km6_O2","Km7_PGA","Km18_Ru5P","Ki57","Vm6y22","KaRac","tao_ActRubisco","BBslope","Vm6y23"
"SSA_00025",0.0559470587242252,0.0209121558288659,0.287207192672699,2.70146760343807,0.0481248415683997,0.23163727772211,0.0643664108940308,14.462975240096,202.981089993662,2.83870651956053,0.0601547046554981
"SSA_00026",0.0559474313612265,0.0209120627818074,0.28720722215638,2.70144958962275,0.0481249091727367,0.25313784521521,0.0643671994437041,14.4629997439984,191.831409347037,2.83869625087834,0.0601560073291238
"SSA_00027",0.0559479251485934,0.020911930074591,0.287204033335888,2.70148903178743,0.0481263886012659,0.244480888485944,0.0643671206452588,14.4627996853968,269.4482771806,2.83870087803927,0.0601558147599829
"SSA_00028",0.0559468963503587,0.0209120123249017,0.287204220909803,2.70146317249579,0.0481257221938036,0.223091263929046,0.0643671969293479,14.4627711196206,189.028496241806,2.83870134587337,0.0601547670372273
"SSA_00029",0.0559469364071981,0.0209121018501111,0.287211766335929,2.70145172697741,0.0481249903309987,0.230143080857969,0.0643662222245663,14.4628767428605,224.943395187083,2.83870665931875,0.0601556452821062
"SSA_00030",0.05594753243551,0.0209121128486627,0.287205705619002,2.70145176916671,0.0481251035897392,0.280073490256521,0.0643671751213479,14.4628480306562,392.455155912382,2.83869711744993,0.0601566115398039
"SSA_00031",0.0559478468679232,0.0209119926628492,0.287202525330631,2.70143097418319,0.048125526899229,0.25759632144791,0.0643667410479879,14.4628060503118,284.182016750979,2.83869905557951,0.0601559229314956
"SSA_00034",0.0559474369710111,0.0209120513199796,0.287201611415858,2.70145297796105,0.0481250960619269,0.203587241456013,0.064367231452296,14.4627243208862,290.5627728844,2.83870040185284,0.0601557435737904
"SSA_00035",0.0559467986060267,0.0209120159110123,0.287203306967162,2.70150111864268,0.0481256835689268,0.188760238695309,0.0643659654686995,14.4628960966934,176.778084578898,2.8387193798542,0.0601540928663587
"SSA_00036",0.0559472143381798,0.0209122060988645,0.287208593233692,2.70145933194922,0.0481251609041717,0.211833366158302,0.0643671205558655,14.4626601110055,332.010598190603,2.83869493305723,0.0601558370053443
"SSA_00037",0.0559477071988298,0.0209125840552122,0.287215952756636,2.70142869559174,0.048123876819385,0.274178081864885,0.0643671683802719,14.4624626174392,305.397091281387,2.83870523835144,0.0601556415322049
"SSA_00039",0.0559474683313046,0.0209122735587614,0.287207497935755,2.70142143894416,0.0481249524381054,0.232888373660265,0.0643672847542028,14.4628091842023,227.693130563098,2.83870646772034,0.0601572240503323
"SSA_00040",0.0559470457469191,0.0209120496357131,0.287206261382889,2.70140885044969,0.0481245698368505,0.182577071156621,0.0643659555320618,14.4631218827878,232.703022330676,2.83870435122584,0.0601563034142885
"SSA_00042",0.0559478184325208,0.0209120344607736,0.28720892876868,2.70145186946426,0.0481249129689639,0.262960062432047,0.0643669303382022,14.4629344246903,214.799851590799,2.83871735596596,0.0601546176412041
"SSA_00043",0.0559476122890796,0.0209124798789501,0.287212816037294,2.70147223840752,0.0481258514659337,0.240007232432169,0.0643668795657764,14.4625162169268,227.771720288783,2.83869710370187,0.0601553914260581
"SSA_00044",0.0559473219823008,0.0209116595250676,0.28720448734365,2.70142190382531,0.04812501913149,0.231339816867907,0.0643657943876052,14.4630378606429,349.55622791522,2.83870556627004,0.0601560772577885
"SSA_00045",0.0559467974346309,0.0209122867375931,0.287207271671357,2.70150274156636,0.0481242224704278,0.205453166408356,0.0643663616786554,14.4629520122453,280.157753054955,2.8387015710471,0.0601556750206043
"SSA_00046",0.0559472555929166,0.0209123433451791,0.287205483012081,2.70146438441469,0.048124851035168,0.218520626414231,0.0643662130717558,14.4626119115557,281.196629282463,2.83870472783508,0.0601551581480688
"SSA_00047",0.055946578666462,0.0209118905512146,0.287205022846795,2.70146936881276,0.0481242577735838,0.206854267266005,0.0643665669588892,14.4632780703129,258.889066977511,2.83869419771153,0.0601563493984891
"SSA_00048",0.0559463282395282,0.0209122828029241,0.28720714365975,2.70148268963657,0.0481242679316855,0.208493628059249,0.0643659503366408,14.4630451186553,218.991641378561,2.83870344057378,0.0601558705998101
"SSA_00049",0.0559482036852979,0.020912887655609,0.287210100073375,2.70146491609396,0.0481247714663172,0.194705694252059,0.0643673395106192,14.4625952032805,291.502871101064,2.83869923696824,0.0601549786348011
"SSA_00051",0.0559463376173684,0.0209125699658391,0.287213416533623,2.70146480064756,0.0481246966155311,0.209457386408786,0.0643664909640348,14.4626138946666,202.66631617529,2.83870235675079,0.060154986306692
"SSA_00052",0.0559473963585141,0.0209121575625525,0.287214839158189,2.70144607372595,0.0481248584149714,0.242139382153247,0.0643667542662534,14.4626245108797,228.117249886389,2.83869510725314,0.0601552166054745
"SSA_00053",0.0559472922942706,0.0209121345832271,0.287207082791347,2.70147824653183,0.0481247880629587,0.214445426953671,0.0643659486644879,14.46280323065,265.17343536921,2.83871334990325,0.0601546933730866
"SSA_00054",0.0559471032234285,0.020912277445019,0.287203076706726,2.7014509923731,0.0481248231783111,0.208533988056376,0.0643667315607507,14.4632179792678,352.435391091399,2.83870780940446,0.060156150244287
"SSA_00055",0.0559471390109807,0.0209123056718077,0.287208115836693,2.70140912726658,0.0481254998918172,0.219569428336672,0.0643676367656184,14.4630154904627,248.00019703262,2.83869883148043,0.0601554917075675
"SSA_00056",0.05594817107899,0.0209117987307959,0.287202969024423,2.7014083215851,0.0481251548477809,0.255703185237591,0.0643656192125514,14.4630856920477,364.080229785503,2.83870220088338,0.0601557237943609
"SSA_00057",0.0559477071018296,0.0209116533574403,0.287206490477021,2.70143315563319,0.0481254210334225,0.204339055577196,0.0643656196524374,14.4629691462594,194.078999984569,2.83871993471814,0.0601535646706394
"SSA_00058",0.0559476019582685,0.020911553811107,0.287202589997349,2.70149001708246,0.0481257016247506,0.184915147365034,0.0643662107760414,14.4628652478034,108.164480901844,2.83870817411715,0.0601534755464849
"SSA_00059",0.0559470025231276,0.020911801741637,0.287197103514214,2.70152332198767,0.0481253923737312,0.197550818318222,0.0643659288609003,14.4628516260842,394.681060899372,2.83871412852471,0.0601554424036919
"SSA_00060",0.0559485035456113,0.0209116798892379,0.287207944912923,2.70151232823777,0.0481252619474757,0.212302016203391,0.0643660924066025,14.4625435976929,189.185348977486,2.83872170209676,0.0601535791685386
"SSA_00061",0.0559475375743662,0.0209123213802263,0.287210886969859,2.70147598964243,0.0481243227217001,0.216005782377615,0.0643655196715661,14.4629001401472,210.650429335192,2.8386978410228,0.0601551969162867
"SSA_00063",0.0559472283049861,0.0209120655196358,0.28720847654157,2.70142166910705,0.0481249885679027,0.23496303725524,0.0643663088978354,14.4629437467829,278.271710899015,2.83870369188943,0.0601556706547357
"SSA_00064",0.0559478186878869,0.0209123942366053,0.287209055635748,2.70153075388979,0.0481252080020106,0.187543725305378,0.0643667147119823,14.4628469620116,278.857102356107,2.83871933543111,0.0601548148430209
"SSA_00065",0.0559471046637729,0.0209122419658985,0.287212742921717,2.70149074812293,0.0481244661802592,0.227514001370982,0.0643657057052353,14.4625592320345,229.045117556066,2.83869864809138,0.0601546029356848
"SSA_00066",0.0559466519865425,0.0209120257337525,0.287212111614367,2.70140892121966,0.0481256396138956,0.268092724571806,0.0643661506721262,14.4627640027053,340.280420074229,2.83868368984809,0.0601584949356878
"SSA_00071",0.0559474288281464,0.0209120022173334,0.287210488331398,2.7014571996355,0.0481259452620723,0.273357685403376,0.0643669699880486,14.4627223935897,256.793759984058,2.83869943678368,0.0601557570819704
"SSA_00072",0.0559482144428708,0.0209117754169092,0.287218276887375,2.7013903907075,0.0481245788654474,0.244038423581778,0.0643669269598748,14.4627215790185,277.263407152425,2.83870751510449,0.0601550324846977
"SSA_00073",0.0559467491148078,0.0209125435216193,0.287206766133815,2.70149328545434,0.0481255335397228,0.167074713713529,0.0643658305299879,14.4628750109711,262.832740605405,2.83870433185533,0.0601556997471368
"SSA_00076",0.0559474912819728,0.0209125953621097,0.28721294558396,2.7014046422299,0.0481245235888875,0.241690194791121,0.0643680763295677,14.4625680736485,307.314050625078,2.83870544125036,0.0601562951598846
"SSA_00077",0.0559472347139026,0.0209122416703759,0.287209782829698,2.70146558591658,0.0481249780177382,0.2231883830704,0.0643659460031995,14.4627670368416,264.281734111479,2.83870588646326,0.0601550901773197
"SSA_00078",0.0559473178093556,0.0209121643007916,0.287206065955527,2.70147400237874,0.0481247790905305,0.232058066234286,0.0643652361245372,14.4628500318261,331.591501393802,2.8386906164837,0.0601543779833373
"SSA_00081",0.0559472835564126,0.0209116649408038,0.28720580858569,2.70147305612183,0.0481256510892653,0.218076619923119,0.0643662258648573,14.4628007841864,236.064918903441,2.83870842093303,0.0601551226735912
"SSA_00082",0.0559478476727968,0.0209123824721597,0.287215822173464,2.70144332065625,0.0481248585524276,0.232843195587041,0.0643672430052564,14.4629503993678,213.009317142481,2.83872412188824,0.0601555401795148
"SSA_00083",0.0559471896413053,0.0209125500447583,0.287208602591843,2.70144165959023,0.048124975038765,0.214111482862767,0.0643673972438795,14.4632451052748,221.7993387901,2.83871358076846,0.0601556778876803
"SSA_00084",0.055947666402608,0.0209121893006481,0.287218781807877,2.70147580883673,0.0481247889759989,0.226507735164758,0.0643648126379665,14.4625824237273,199.895119879755,2.83871364777549,0.0601543222734778
"SSA_00085",0.0559471828443548,0.0209122615059757,0.287204415499433,2.70146166337269,0.0481252172618851,0.215157542280294,0.0643669350671416,14.4628988097828,304.261459981471,2.83872269634547,0.0601561596589027
"SSA_00086",0.0559473392529386,0.0209122618840458,0.287213428499599,2.70144155630086,0.0481242067562998,0.210581511052503,0.0643659181662856,14.4628791694005,448.342673313704,2.83871382600721,0.0601548970089967
"SSA_00087",0.0559467723528627,0.0209122751598722,0.287209375527983,2.70146544126938,0.0481247100680038,0.19264287981,0.064366436032205,14.4628355253203,149.45062130659,2.83869432223681,0.0601564242270361
"SSA_00088",0.0559472508452018,0.0209126784117493,0.287208589610667,2.70144124874282,0.0481254168170416,0.206952770963482,0.0643669281751081,14.4628462674067,280.090477994902,2.83869585209003,0.0601557486139294
"SSA_00089",0.0559476559196537,0.0209121485266651,0.287213005785784,2.70144969976676,0.0481247795334633,0.208655602598759,0.0643653537781445,14.4627110745099,315.381673597511,2.83870603491087,0.0601545934129811
"SSA_00090",0.0559471161575907,0.0209121820778703,0.287205914963924,2.70146802945909,0.0481251433134122,0.23809997876211,0.0643661190494738,14.4628276885956,294.790941387965,2.8387099586369,0.0601559899754785
"SSA_00092",0.0559473336351829,0.0209126758913878,0.287209961467602,2.70146410071196,0.0481243795853609,0.205650287510306,0.064366753716394,14.4628199492295,271.565900469825,2.83870415659916,0.0601547031652145
"SSA_00093",0.0559477221559403,0.0209119814691428,0.287203701168071,2.70145655231542,0.0481264825089332,0.188186926858015,0.0643663883652474,14.4630855350641,207.301190040832,2.83869551772894,0.0601550839205987
"SSA_00094",0.055947814735735,0.0209124576840557,0.287204698385527,2.70141193611047,0.0481245622875696,0.221537815385923,0.0643678970130151,14.4630824604428,250.347068923375,2.83871541429645,0.0601543914591684
"SSA_00095",0.0559472020022223,0.0209122936207091,0.287203768669019,2.70139371915837,0.0481247406379434,0.252112953024918,0.0643669505535077,14.4629550656633,245.580055540356,2.83871135732299,0.0601567019515767
"SSA_00098",0.0559466929729207,0.020912141324187,0.287213346988031,2.70146922468426,0.0481244118871409,0.209071234236485,0.0643661178454585,14.4631106141223,302.211908740077,2.83871893695421,0.0601556165179437
"SSA_00099",0.0559466502433974,0.0209125733112061,0.287209129224863,2.70150916517181,0.0481248269890365,0.182848525715145,0.0643654304492917,14.4628471253396,316.945369681711,2.83869414340177,0.0601549043992508
"SSA_00100",0.055946994980019,0.0209123102417156,0.287210650566435,2.70145197041202,0.048124591130986,0.213664638248448,0.0643665865506736,14.4629795426717,293.261553357956,2.83871116741175,0.0601556740593349
"SSA_00101",0.0559478009787022,0.0209117867608566,0.287202580312321,2.70148173117202,0.0481265964114299,0.206323611497223,0.0643663771832581,14.4629288304189,209.002583901774,2.8387120386915,0.0601544135791178
"SSA_00102",0.0559466938527713,0.0209122510151769,0.287206350110927,2.70145383199146,0.0481255743978968,0.227772032168242,0.0643666087354007,14.4630295268217,265.582049944263,2.83869855681368,0.060156484457542
"SSA_00103",0.0559483374882393,0.020912262547451,0.287204507146228,2.70145042443768,0.0481260857664021,0.261920662268285,0.0643672020030667,14.4627846336092,307.047370775906,2.83870706702946,0.0601564933427458
"SSA_00104",0.0559473523541316,0.0209122908909202,0.287207172320609,2.70146501908182,0.0481257158553555,0.197346958731675,0.064366139441829,14.4629613086072,333.659099603748,2.8387081144134,0.0601560443849906
"SSA_00106",0.0559473917892935,0.0209123668716956,0.287211508305071,2.70145891635965,0.0481249306632311,0.233524755814101,0.064366593725103,14.4628135811569,243.391547245649,2.83870748471986,0.060155706128445
"SSA_00107",0.0559469396633134,0.0209126376113947,0.287214613556485,2.7014687057537,0.0481251516482938,0.214744906223654,0.0643662538178394,14.4625364834195,235.77906948981,2.83870393765596,0.0601554151939156
"SSA_00109",0.0559473506642977,0.0209128906973585,0.287210807186227,2.70151061322833,0.0481249280485678,0.173176154321071,0.0643651835273381,14.4624916338747,459.96020895154,2.83871557989236,0.060155312924559
"SSA_00111",0.0559477023334227,0.0209120223834461,0.287205686403987,2.70140750988014,0.0481251372714308,0.211847708044837,0.0643661747533363,14.4629967995283,332.314849892999,2.83871380086264,0.0601552681622138
"SSA_00112",0.0559465304930302,0.0209123123434787,0.287209558365348,2.70148898416649,0.0481250804653018,0.225235040322818,0.064365612134684,14.4627690816311,270.263140789188,2.83869687909328,0.0601558200851731
"SSA_00114",0.0559474765852518,0.0209120710390313,0.287207246521601,2.70143814454327,0.0481248542138973,0.220544626019892,0.0643667954506938,14.4631429409104,271.16149761973,2.83870292628379,0.0601561559052549
"SSA_00115",0.0559479853168058,0.0209122678523643,0.287204981534644,2.70144175076948,0.0481261202175174,0.228367213402466,0.0643667149567426,14.4629890965793,274.87885231193,2.83870947678912,0.0601548824988581
"SSA_00116",0.0559466931451751,0.0209119397901608,0.287206217220831,2.70150112205244,0.0481247372668117,0.195901053618573,0.0643652473215797,14.4630320777132,275.148952581943,2.83870054466914,0.0601553353316209
"SSA_00118",0.0559470851729678,0.0209123329095714,0.287207449407597,2.70146944723417,0.0481249278732824,0.209744162047982,0.0643662644461159,14.4630016290738,374.033712363417,2.83869635210318,0.0601550024994147
"SSA_00120",0.0559478700331739,0.0209124297286101,0.28721572193996,2.70139664591944,0.048126436490845,0.257300181559431,0.0643668419994515,14.4625568237768,149.555160411966,2.83869927648922,0.0601567498944757
"SSA_00122",0.0559463251118683,0.0209123805267623,0.287207329786811,2.70147399095283,0.0481255201043905,0.208597954767808,0.0643661095292096,14.462675553997,262.672652749855,2.83869679984771,0.0601551333813338
"SSA_00124",0.0559475933294905,0.0209121824017365,0.287208368047389,2.70141018857021,0.0481253113238545,0.240303027523018,0.0643658644002742,14.4630745838749,307.048826803666,2.83869412455389,0.0601534692980896
"SSA_00125",0.0559474778409654,0.0209123831085613,0.287211273555901,2.70145577015706,0.0481260414855175,0.219059080942962,0.0643654642036361,14.4627298950184,360.015715427062,2.83869326978007,0.0601555801474253
"SSA_00127",0.0559474733655838,0.0209118587967916,0.287215917686026,2.70138630688775,0.0481249157687237,0.259369158648469,0.0643667463387171,14.4626806283303,303.762093938876,2.83869244211913,0.0601562519921824
"SSA_00129",0.0559467427273561,0.0209121364707792,0.287203825863492,2.70152091811714,0.0481252486305617,0.216120750776097,0.0643650877538639,14.4628135975361,221.934766040865,2.83868967621999,0.0601552333643929
"SSA_00130",0.0559467153680202,0.0209117415994597,0.28720786129184,2.70148534020071,0.0481254054506931,0.224944522731801,0.0643650897443277,14.4628833763648,168.961352562372,2.83867409976858,0.060156011058077
"SSA_00131",0.0559475990510361,0.0209117779807415,0.287201353008822,2.70142092437316,0.0481249789878823,0.268114587703981,0.0643660131865726,14.4628168174049,396.884279241638,2.83869435503223,0.0601561232519247
"SSA_00132",0.0559462227884782,0.0209123291206549,0.287214442821154,2.70145487068605,0.0481252133426516,0.20307709724512,0.0643663236244114,14.4627675296087,257.294635992274,2.83870364505091,0.0601555656066963
"SSA_00133",0.0559465114229264,0.0209121276725543,0.287210010862645,2.70142655410668,0.0481242900006461,0.255193051361848,0.0643656829468803,14.4630880902174,255.584455720452,2.83868591188902,0.0601556199465455
"SSA_00134",0.0559469153870625,0.0209122241202792,0.287204753126952,2.70147990372749,0.0481242106549912,0.250852069869724,0.0643663520034274,14.4629912570514,319.938722414152,2.83869945928473,0.0601554116888604
"SSA_00136",0.0559463016416676,0.0209114571898053,0.28720147645845,2.70150351132243,0.048124380142527,0.157929403591979,0.0643641649757818,14.4631721748296,321.850041184079,2.83871666973172,0.0601542104675169
"SSA_00137",0.055947839806501,0.0209117515934825,0.287202793647156,2.70148164954238,0.0481249598424411,0.193256894861514,0.0643674546311123,14.4628718878114,313.221748485395,2.8387095951742,0.0601542550119136
"SSA_00140",0.0559477636118078,0.0209120060269322,0.287209069118916,2.70144615324054,0.0481258686457608,0.268348223869904,0.0643685342054996,14.4628742064732,320.642205469266,2.83869424208896,0.0601574564740876
"SSA_00141",0.055947490063809,0.020911905236079,0.287205257456641,2.70147820969056,0.0481254182396442,0.234744771339273,0.0643657076352615,14.4629000614744,386.036214159145,2.83869379728334,0.0601555266825936
"SSA_00142",0.0559463463527197,0.0209128350079322,0.287213319354241,2.70150535746243,0.0481256661768229,0.208898165319847,0.0643654380268389,14.4627778623243,147.872215573672,2.83869395320467,0.0601553552412415
"SSA_00143",0.0559468609061807,0.0209124345539643,0.287209324196876,2.70145495326,0.0481251535453489,0.230731400982631,0.0643659509089363,14.4629231605874,222.41316290459,2.83869713926307,0.0601559221218337
"SSA_00144",0.0559470493202607,0.020912049113502,0.287203691695986,2.70146216201494,0.0481255683518864,0.186141443216998,0.0643669463882526,14.4630070105171,231.556093539093,2.8386905581318,0.0601566156718611
"SSA_00145",0.0559473641325772,0.0209125303442273,0.287206164019274,2.70148401100946,0.0481258167345429,0.18981033609575,0.0643674622495991,14.4628103237312,288.208041530159,2.838714121661,0.060154951326465
"SSA_00146",0.0559473925506593,0.02091189039569,0.287210407341051,2.70141002854633,0.048125693714296,0.2490192417775,0.0643657882140128,14.462686776793,198.785640751902,2.83869958100799,0.0601563327885916
"SSA_00147",0.0559471569706578,0.0209124499317822,0.287198114067764,2.70149432203124,0.0481258245732741,0.15982949900582,0.0643664529752079,14.4627904748085,189.578642158895,2.83869816600224,0.0601550253095404
"SSA_00148",0.0559475451799853,0.0209121973221253,0.287211412231511,2.70144887299357,0.0481243082323539,0.205159291250368,0.0643649521527097,14.4631200958061,311.022546256435,2.83871958083765,0.060154124346162
"SSA_00149",0.0559471252928939,0.0209119249233413,0.287208992083381,2.70143418103195,0.0481256577431683,0.208012948676108,0.0643660997298659,14.4633240430618,215.735819290518,2.83871811723653,0.0601554695507904
"SSA_00150",0.0559473743336163,0.0209121801281324,0.287207468699066,2.70150951361341,0.0481253328534262,0.192412136661066,0.0643655708435799,14.4630214594763,194.900364042676,2.83869118901029,0.0601557047151344
"SSA_00152",0.0559472570067473,0.0209124616724011,0.287210083884443,2.70147221615542,0.0481247453481985,0.217814681460997,0.0643662838559369,14.4626559891616,246.04716899067,2.83871061178719,0.0601549092268983
"SSA_00153",0.0559476445478262,0.0209123756892342,0.287209780233711,2.70144353595463,0.0481246805455527,0.228367059128373,0.06436703004102,14.4630150636367,409.219848151466,2.83871064115131,0.0601566162783284
"SSA_00154",0.0559478357777914,0.020912771551237,0.287209200565971,2.70145500875928,0.0481249311696926,0.217398784517319,0.0643676596277653,14.4628580450457,247.123601008541,2.83869673089918,0.0601552753545188
"SSA_00155",0.055947529626048,0.0209120021640609,0.287204475633824,2.70139441851083,0.048124892602327,0.248531952085425,0.0643660838536895,14.4629421508369,223.063352699448,2.8387006814208,0.0601562308751362
"SSA_00157",0.0559468674210334,0.020912419693071,0.287214784933501,2.70147580376757,0.0481245572240381,0.263288270270448,0.0643661308006876,14.4630009581572,211.599143411028,2.83869855812209,0.0601556384647192
"SSA_00158",0.0559473620542964,0.0209124129128258,0.287207037003684,2.70149035976408,0.0481251914305556,0.210597207759208,0.064366785540154,14.462808423858,310.813903725444,2.83870023317211,0.0601550464749618
"SSA_00159",0.0559468040327038,0.0209125339682293,0.287206844195443,2.70147594241965,0.0481246263013651,0.235661891386861,0.0643672612344896,14.4627994837169,206.6681550713,2.83868686022811,0.060155725230405
"SSA_00161",0.0559466934775514,0.0209123213569061,0.287209603354954,2.70146869702163,0.0481253547247302,0.215381955171499,0.0643666602277414,14.4627626063697,237.004136441573,2.83870350500905,0.0601561592192569
"SSA_00162",0.0559467610239563,0.0209118237851379,0.287205642881694,2.70145264488336,0.0481250771883627,0.214305132322633,0.064365297591147,14.4631035891868,306.679618196854,2.8387057310814,0.0601552349877771
"SSA_00163",0.0559470988415593,0.0209125632333598,0.287212005146552,2.70146484786222,0.0481244395220666,0.220885462131196,0.0643658904545681,14.4626296593892,303.546002171243,2.83868270714188,0.0601542442846969
"SSA_00164",0.0559476459584645,0.0209122899410686,0.28720172018111,2.7014596093835,0.0481255859990133,0.188841845741589,0.0643660490968308,14.4628506471681,362.310386996344,2.8387330069907,0.0601542230394939
"SSA_00166",0.0559475459707792,0.0209119468259996,0.287204110793885,2.70144022126299,0.0481257819156023,0.210928752963961,0.0643669802495912,14.4629908173677,308.053535715226,2.83869242478311,0.0601549045500454
"SSA_00167",0.0559479171903906,0.0209116444202324,0.287200858888039,2.70147048703634,0.0481261094053108,0.222974591775042,0.0643665063993722,14.4628133412126,360.637327818673,2.83869347865514,0.0601561128638104
"SSA_00168",0.0559473095047611,0.0209120282084068,0.287209218327478,2.70149036449069,0.0481246507328618,0.242727823985184,0.0643650170829237,14.4628836250576,272.29876143386,2.83870876863208,0.060154800572091
"SSA_00169",0.0559470413990082,0.0209119149999183,0.287207877635897,2.70147290355813,0.0481240196427809,0.222448864382118,0.0643657856932043,14.4626553558039,313.985663654103,2.83870851013091,0.0601542861527729
"SSA_00170",0.0559477613716051,0.0209123858986585,0.287209707098267,2.70141528433393,0.0481247903913618,0.224584442472666,0.0643661192405623,14.4625565043896,243.567183386194,2.83869376255435,0.060155523392907
"SSA_00171",0.0559465448565846,0.0209120324928956,0.287203543018721,2.70146909311071,0.048124597858309,0.190762296297047,0.0643650012178664,14.4630316121341,275.143367410251,2.83870719483153,0.0601550579369312
"SSA_00172",0.0559475817039475,0.0209127009068912,0.28721151172753,2.70141824498176,0.0481253481389983,0.238904947691654,0.0643662428196678,14.4629053754083,291.21448785966,2.8387087943785,0.0601556367509606
"SSA_00174",0.0559469812990174,0.0209122772317699,0.287204983074529,2.7014746402259,0.048125343804783,0.218084580379859,0.0643663121351591,14.4626562777671,253.703753004179,2.83869087880319,0.0601557285948526
"SSA_00175",0.0559474380214803,0.0209115396343653,0.287204572223336,2.70143876154099,0.0481249685237403,0.256313773150712,0.0643653191579984,14.4628549391102,370.349871576179,2.83869495506315,0.0601545234152078
"SSA_00176",0.0559470867208213,0.0209128538837189,0.287207656021233,2.7014998441576,0.0481253239222764,0.164569265057669,0.0643667679724732,14.4622575927212,729.114385501247,2.83872545308227,0.0601546439883472
"SSA_00177",0.0559469673156809,0.0209122198920924,0.287207629503354,2.7014546275355,0.0481253180939799,0.224846601293596,0.0643667397917469,14.4629692958348,305.219556014612,2.83870063254362,0.0601564378650023
"SSA_00180",0.0559470280939757,0.0209119709369145,0.287210832192708,2.70145521124138,0.0481255155526327,0.209853824760344,0.0643665467230025,14.4628579741338,227.309051290484,2.83871048447636,0.0601547613354887
"SSA_00181",0.055946972602641,0.0209125015398708,0.28721232936765,2.70145498262291,0.0481251052167607,0.211656387098803,0.0643662634992962,14.4627410405414,356.262088549758,2.83870410552646,0.0601549177438348
"SSA_00182",0.0559466584649192,0.0209116210130589,0.287208803880289,2.70135948276265,0.0481247122812187,0.210210585618758,0.0643659879541149,14.4629373860577,241.827450315558,2.83869134920687,0.0601559109640888
"SSA_00183",0.0559470456996322,0.0209124683690833,0.287209811073928,2.70144122102498,0.0481243154719415,0.204107722544131,0.064366094395458,14.4628559011118,435.3564399228,2.83869707789188,0.0601551552113249
"SSA_00184",0.0559471641682437,0.020912206556979,0.287207365824511,2.70147663258878,0.0481259206382568,0.232064518454461,0.0643665355328376,14.46303543496,178.648739815714,2.83870393304551,0.0601563124893896
"SSA_00185",0.055946219488166,0.0209121326187426,0.287206166644001,2.70149962601533,0.04812535412039,0.214672379869575,0.0643651981053216,14.4629232958633,321.269205088262,2.83867962955788,0.0601553219812873
"SSA_00188",0.0559467222542925,0.02091189511623,0.28721429097814,2.70145408238052,0.0481249795752083,0.210762659945481,0.0643667888579411,14.4629960134425,210.569469488657,2.83869812376661,0.0601554078453537
"SSA_00189",0.0559470694460403,0.0209120781678156,0.28720998963882,2.7014740809485,0.0481246998621014,0.227390858583445,0.0643657647979478,14.4630404350506,303.620845647923,2.83869342957751,0.0601555971971515
"SSA_00190",0.0559466511687769,0.0209120911577296,0.287206775294644,2.7015056704896,0.0481244872104696,0.16157308300463,0.0643670135478071,14.4630376377174,229.006657057638,2.83870212214434,0.0601560576040173
