"","Km1_CO2","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km6_RuBP","Km7_PGA","Km10_DHAP","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Km15_GAP","Ki18_Pi","Km18_ATP","Km18_Ru5P","Km33_NADP","Ki57","Vm2y22","Vm3y22","Vm4y22","Vm5y22","Vm6y22","Vm7_8y22","Vm12y22","Jmaxy22","Vm33y22","Vm35Mc_OAAy22","KaRac","tao_ActRubisco","Perm_CO2","gm","BBslope","MRd","Vm2y23","Vm3y23","Vm4y23","Vm5y23","Vm6y23","Vm7_8y23","Vm12y23","Jmaxy23","Vm33y23","Vm35Mc_OAAy23"
"SSA_00001",3.272458569607,0.0093980075856672,0.129863001076909,0.00985959136065655,0.26010875411305,0.0218739982316203,4.70353530497197,0.674494143017773,0.0527563576768349,0.477660458776327,0.212707686300901,0.113504088703972,0.0943718200599117,5.90720826683394,0.695501925916026,0.0404944771195845,0.0432003281265366,0.121863531142854,0.115081532961306,0.0803652597245742,0.0590802828474315,0.0764459183625919,0.0975853321339606,0.60108924189279,0.10883860667571,0.914537137856285,0.236426161147527,0.0951322171651998,11.9848724301089,248.143718004848,0.115959883538102,3.34944387033322,3.09113645395724,1.5392428664457,0.141033202851503,0.103774393444993,0.0666912214666206,0.0664297948613421,0.0585725099303526,0.430458696249917,0.0946077659220528,0.42269986024764,0.145232787132842,0.105287033815436
"SSA_00003",3.34189302915461,0.0185194854475882,0.129882160821916,0.026398948196547,0.260101529214383,0.0218730299780814,4.70348231482046,0.674494047858703,0.0527591933098161,0.477682089399527,0.212712797467612,0.113505430065579,0.0818508251619859,6.85143193494053,0.695493767035601,0.0451641224874041,0.0431950872050175,0.15071213975656,0.115081771187073,0.080358798255692,0.0597519909345443,0.07644893224952,0.0975971073384606,0.601105671518389,0.108838199672354,1.00687698337237,0.236414512323379,0.0951318690520004,11.9840334593971,248.141022234615,0.118069733423669,3.52935734154994,3.05365284362693,1.80277809525296,0.141048213188293,0.103775237009364,0.0922091476553352,0.0664263325908046,0.0585743825306648,0.430455940375434,0.164649366535579,0.453207489910798,0.277242268875932,0.0919073400455174
"SSA_00004",3.65496929366486,0.0165868554254102,0.129864250321656,0.00981773967984375,0.260103588403605,0.0218735188759633,4.70365487122788,0.674489832923204,0.0527561785523071,0.477678263490897,0.212705369197253,0.113509049216728,0.0889084285708775,6.09854214748311,0.695495041739769,0.0447705312034421,0.0431959986489364,0.138561573149994,0.115080508169193,0.0803617220620317,0.0749243853715886,0.0764513779566255,0.0975888174600469,0.601093339335437,0.10884167151704,0.704103098145622,0.236411033368966,0.0951324349859049,11.9841841256296,248.153704513999,0.118411305052966,3.01903674229995,3.07736131381758,1.65019433567218,0.141038350514169,0.103772968484353,0.0729917998714196,0.0664277028677132,0.0585749961506058,0.430472495936412,0.0967918050094203,0.512942838161766,0.177817107705365,0.108982343261416
"SSA_00005",5.30532862651939,0.0297124844951972,0.129870444057424,0.00870333978646108,0.260094605724055,0.0218726377090368,4.70362225601112,0.674521578125322,0.0527566928779279,0.477705535312884,0.212706667330379,0.113500502125611,0.0855450860609307,6.04821772983318,0.695467996754492,0.0428456500496665,0.0431959497242864,0.186881428442696,0.115076418444787,0.0803602245258726,0.0721870877975342,0.0764473933518649,0.0975957217664973,0.601090350962035,0.108840964857016,0.552451862278572,0.236410077719323,0.0951322956673164,11.9846464260675,248.163783802148,0.113769749016962,3.32761978290661,3.06804843682959,1.51062467137753,0.141034626099368,0.103771459153513,0.0467057024602405,0.0664243755786146,0.058574956548612,0.4304473902269,0.0657615258491565,0.759906655324722,0.163748253664817,0.0729140639650283
"SSA_00006",2.33696448301954,0.0468992801206657,0.129876983607559,0.0222676711111566,0.260095301486672,0.021873631991965,4.70354141752514,0.674492723460695,0.052757873487098,0.477637927243231,0.212713430845514,0.11352101855137,0.0890945802181052,6.05514549671582,0.695431751633305,0.0393954938895671,0.043196118939675,0.192655093202946,0.115085376508504,0.0803606126391955,0.0489544628173843,0.0764454486358354,0.0975864826024884,0.601096994657026,0.108838345313473,0.55071063650254,0.236419445591535,0.0951340425975536,11.9851713813991,248.141487745266,0.116511984333018,3.23545615100291,3.06088966938179,1.70595684565604,0.141039060186064,0.103770902235905,0.0732017595557928,0.0664307352925256,0.0585739393156127,0.430500989070859,0.159287863391836,0.42838246911725,0.157089921967683,0.0861495433735564
"SSA_00007",3.01519398678883,0.0136120629340106,0.129860897526497,0.0230009853578152,0.260094028081797,0.0218722146357796,4.70352597856693,0.674529769928979,0.052758878986419,0.477667074573682,0.21271181335493,0.113499770834824,0.0713143188479747,6.86449630177188,0.695465076285066,0.0751428176301536,0.0431956754403552,0.200785376518153,0.11508323423179,0.0803575054017155,0.10821913318492,0.0764443300627023,0.0975984462761143,0.601070647386989,0.108849677031267,0.584613563007601,0.236406333813091,0.095133077994424,11.9839137938302,248.129566475749,0.120159310758153,3.42413506168089,3.06826966774803,1.92049674469448,0.141047709838466,0.103779839252888,0.114553775393617,0.0664336957617674,0.0585743706236655,0.430452171487252,0.129670899947073,0.360008330197173,0.267583854970346,0.102643401511523
"SSA_00008",3.26582556394917,0.0637524192188876,0.129861417292555,0.00860031967985843,0.260093995890784,0.0218733476263734,4.70371487253589,0.674485959551863,0.0527576810065258,0.477686160311992,0.212709067651475,0.113507088435283,0.0986633920973251,6.34788203188791,0.695483941387206,0.0398387022895394,0.0431966847187986,0.153912307464991,0.115089317244225,0.0803612422125607,0.073259771605072,0.0764499275987468,0.097587402951089,0.601124507785574,0.10883788912049,0.882002684042543,0.236417880189819,0.0951373369805048,11.9846781210375,248.13891887957,0.116334099038123,2.95879093188094,3.08897366448286,1.49835168435418,0.141039507038657,0.103777623930171,0.0663868982286442,0.0664265831800908,0.0585748004812325,0.430467718012189,0.067982354945177,0.428562744691851,0.163275839634766,0.104367467894697
"SSA_00009",2.85106600141458,0.0151079672653795,0.129861705424648,0.0158762705286934,0.260104211560371,0.0218729018204273,4.70358531856528,0.674513099678728,0.0527550349566551,0.477673227902204,0.212704512046344,0.113501778029704,0.079047030364889,6.05668355904188,0.695452739540592,0.0425160302438501,0.0431981188092161,0.181696799892919,0.115080777519423,0.080359414806143,0.0661477573703681,0.0764466042290425,0.0975857892322192,0.601085532320619,0.108838636307772,0.916598697518397,0.236426084326481,0.095139088161584,11.9842666904987,248.144333339806,0.115583665552694,2.94385418450721,3.07259073221357,1.60413876292368,0.141035987166419,0.10377247104382,0.216089448558738,0.0664247454769797,0.0585731777507634,0.430487225108994,0.0879141121285346,0.780288653538147,0.31511404195426,0.0961888245797094
"SSA_00010",5.02715885689765,0.0214089020075332,0.129863393781816,0.0138285457096766,0.260100583863473,0.0218721503246897,4.70354381757494,0.674524847713816,0.0527576306093389,0.477659172777483,0.212710998139399,0.113521581306911,0.142160991259194,6.30780128699464,0.695521147362873,0.0398255491049315,0.0431978489866785,0.137803429946991,0.115077834010361,0.0803590923804362,0.125654353915427,0.0764495638920965,0.0975925425213575,0.601133415314055,0.108835541844194,0.642760483596652,0.236424139153553,0.0951334567300686,11.9847877862462,248.145431420131,0.113996833282994,3.06123320926726,3.07473426812852,1.68158063823168,0.141043730191907,0.10377351081467,0.064036186431661,0.0664314638272155,0.0585728759112682,0.430461738544615,0.0449272424085601,0.565731379797079,0.190220773808363,0.104322070919893
"SSA_00013",2.80791212020581,0.031278806164411,0.129870335235859,0.0108332249128375,0.260099324976646,0.0218736123700837,4.70363560361422,0.674515622479463,0.0527556519752933,0.47766572749619,0.212718826356051,0.113503070189221,0.0802718750034322,6.47826850550683,0.695459222764579,0.040388430464043,0.0431974563092371,0.137689974329513,0.115081921308782,0.0803633669289802,0.0645098390937023,0.0764501309688069,0.0975866055138993,0.601113397302094,0.108840554500215,0.851920193030075,0.236418994794752,0.0951361651333946,11.9842836423668,248.143177584457,0.116942727125008,3.14983406108804,3.07847678895251,1.59199157827405,0.141037762508031,0.103775715482336,0.0709029256229955,0.066426839389871,0.0585734171581562,0.430470682623964,0.100782910920255,0.508643758914205,0.204309103034204,0.10046707128031
