"Accession","PAR_1800","PAR_1100","PAR_500","PAR_300","PAR_150","PAR_50"
"SSA_00189",24.9754538459857,22.5268873102246,17.2487853788908,11.991724514759,5.72337161478158,0.254467921706611
"SSA_00190",25.5610674900771,23.5769982126706,17.5099357678893,12.2014561251853,6.12493043286188,0.435416643796582
"SSA_00191",26.7939667346712,24.0382245744005,17.4749638424677,11.7297825256167,5.51793490893209,0.119479225469592
"SSA_00193",25.5840981528606,23.6218960622333,17.3012835336346,12.1846757858442,5.64326890585268,0.208155995109828
"SSA_00194",24.042343810205,22.4596953988358,16.7481879327385,11.5222054410037,5.75749804041267,0.289389939718413
"SSA_00196",25.5259538036465,23.1002918402672,17.2381877057126,12.0400594716545,5.76318661199522,0.183479803621183
"SSA_00198",26.0851383730062,23.2643215235826,17.3999403911014,11.9777816903195,5.71314362131419,0.0509912310136117
"SSA_00199",25.1688945464506,23.2983622880047,17.538551100652,12.181304792855,5.79702349913325,0.316041493792987
"SSA_00200",27.1531357566252,24.2267129845856,18.0601919630539,12.5036556739761,5.99338949486202,0.152370288223836
"SSA_00202",NA,NA,NA,NA,NA,NA
"SSA_00203",24.4982029629525,22.8814183880209,17.1525154802952,11.9200182224923,5.68240266794406,0.0563531685438233
"SSA_00205",25.2373344999549,22.9447922275674,16.6987433609732,11.7005784401755,5.8572950990666,0.360122044751074
"SSA_00207",23.8264534402422,22.0349782680039,16.2827718512922,11.2919665964301,5.45986259326981,0.0919396301206486
"SSA_00208",NA,NA,NA,NA,NA,NA
"SSA_00210",25.1088102530434,23.6257840051811,17.269067218226,11.9418947361477,5.63254759892888,0.172541519655684
"SSA_00211",26.2683987407152,23.506477460347,17.582862376999,12.2470670280374,5.75595491471859,0.12787015574574
"SSA_00212",23.7155682157447,21.3677607348551,16.4875537162337,11.5251907224544,5.5863460445265,0.225874064353399
"SSA_00213",26.2763483264195,23.322318788919,16.8101062604426,12.0233939641099,5.67490740415963,0.0331760660787146
"SSA_00215",26.9435387469398,23.9782010554486,17.8094928060914,12.0503014044125,5.67071972755326,0.0925013068105874
"SSA_00217",24.9102583074761,22.8345238479293,17.1569170040638,11.7006864683783,5.73790982863181,0.179135291777828
"SSA_00218",25.0729777113578,22.9740317583504,16.9932545687234,11.6825530587135,5.77057688365264,0.158926496556307
"SSA_00219",27.3626525789516,24.5021545543898,17.798783897731,12.6447762628695,6.01526417942993,0.211356738607387
"SSA_00220",25.4670913953573,23.1922715962387,17.2293967294399,11.9931993110207,5.80461192868762,0.287192695828459
"SSA_00221",25.551651593969,23.4047881865389,17.3318766728984,12.1623644246575,5.8062998635548,0.212512579613741
"SSA_00223",24.6791810226374,23.0927940336425,16.9561146232347,11.9762291523054,5.81124520120887,0.137318934929871
"SSA_00224",25.2403919397266,22.9640064101719,16.557885685737,12.0982784921918,5.67987581018125,0.0439616143983058
"SSA_00226",27.8901256727456,25.8371748451841,18.8541265113397,13.1151249848533,6.11306570311634,0.154061622129737
"SSA_00228",26.764862864822,23.5211597141504,17.7672049291674,12.4192641059439,6.03695817683455,0.254293497554492
"SSA_00230",26.2514501319895,24.024404772079,17.4512599253259,12.1860287021646,5.82583048501579,0.160115124690825
"SSA_00231",25.5937352319839,22.6657589709414,17.2953970995628,12.1336061072712,5.82441235446252,0.105162162982422
"SSA_00232",25.6877248503668,22.8273401767198,17.0966994408138,11.6583903211527,5.62016761695961,0.1084751758649
"SSA_00233",26.3980267887334,24.4723110519935,17.9048050826419,12.3921652496312,5.92147195945766,0.186378015263636
"SSA_00234",26.9865127451976,24.8998145793197,18.1369364965062,12.4442161897655,5.77476333228779,0.151905872885405
"SSA_00236",25.8907059303166,23.9688008575931,17.7981391233515,12.2917257679529,6.03833811373183,0.350066277379598
"SSA_00237",26.8075671799333,23.8916488914987,17.9070761074302,12.2238473797963,5.88267504546236,0.191590307824687
"SSA_00242",26.8292003413337,23.8523493447852,17.7427973710693,12.3188473256155,5.8302746299876,0.108767188709934
"SSA_00243",24.4047114598044,22.3246770408643,16.67221102756,11.627503013383,5.51467131216703,0.0706564743607321
"SSA_00244",27.097316723477,24.3865553437108,18.0651678006668,12.440227033894,5.89012720071191,0.196633449382792
"SSA_00245",25.9649982283821,23.2988108854063,17.2014698034708,11.7817722084811,5.70614045596145,0.148634734599962
"SSA_00246",27.1181265579113,24.3208629460596,18.0575608677183,12.5364630908916,6.07950320929345,0.370755739425329
"SSA_00247",27.6529984287788,24.7255261280512,18.077422033065,12.4076545121238,6.00744349710076,0.257608693937586
"SSA_00248",25.0751282027266,23.5462936458158,17.2475600550528,12.100255753957,5.87328447603373,0.122349960627527
"SSA_00249",25.8905147292857,23.0673280660086,17.310482564555,11.9846130024522,5.89981633936197,0.323597649583932
"SSA_00250",23.5858032532779,21.4219723236997,16.427560697234,11.2929382602006,5.54586065801443,0.128141018425979
"SSA_00252",26.4685454320604,24.3940365187915,18.1367675377952,12.7111936024733,5.95437215943549,0.240855069916229
"SSA_00253",26.1585878146514,24.1008562510818,17.4255008030723,12.0852898489682,5.92276499888785,0.196911898753036
"SSA_00255",26.0732398334194,23.751912334581,17.4426191123102,12.3801023983019,5.88574511360967,0.140287427148408
"SSA_00256",25.9077229442692,22.9045631175175,17.2516092245538,12.0024612689687,5.72429181617066,0.160315278776234
"SSA_00257",26.7137582929265,24.1189766977248,17.7983549285265,12.6537365323045,5.93641295839071,0.192447110451586
"SSA_00258",28.1516194435285,25.2677592845038,18.4548806507954,12.4937932927942,5.75089199025036,0.0746626358061462
"SSA_00259",24.3250760144973,22.4428333916369,16.7658690869189,11.801100423018,5.6565996313146,0.156667272031754
"SSA_00261",28.4378097682115,25.0828597321923,18.4850068931248,13.1304878167056,6.20616016440378,0.261800071160541
"SSA_00263",26.7029218106107,24.3284557938512,17.9563495201976,12.5440395300985,6.02202410048535,0.215201237598635
"SSA_00264",25.8726015502162,23.6106882828975,17.2127909400172,11.6948590178499,5.77710779899124,0.27295101392664
"SSA_00265",25.0343923311151,22.3064623737853,16.7167620054241,11.5795623135718,5.52043823486189,0.018329720420784
"SSA_00266",28.4967422555306,25.8426928662652,18.7927669453595,12.9794858749653,6.09772659905509,0.236702210757353
"SSA_00267",26.2758344649803,23.2436790001488,17.8230697332319,12.4582414445739,5.98947115678139,0.103673797961551
"SSA_00268",24.2938723633465,22.2858589565502,16.4193467211406,11.3316757442959,5.63843653751003,0.0493021154866403
"SSA_00269",23.9904718958248,21.9242972660653,17.0780218362176,11.663323086919,5.75340484852296,0.194238871452549
"SSA_00272",25.8183210487697,23.0181822058208,17.3912585491901,11.8956791822364,5.85749476538745,0.292510340487518
"SSA_00273",24.8347475747826,23.140741611499,17.1355217019599,12.040988698124,5.8459113662121,0.124439312557046
"SSA_00274",28.7126247709996,26.073964067321,18.881257875769,12.9175393563186,5.88428245428801,0.0820264994201764
"SSA_00276",25.6561943211992,23.9739727076797,17.2924526554275,12.3465836238387,5.82327046931726,0.235191077966605
"SSA_00277",25.5048412892884,23.3527061093456,17.4073264540316,11.9420979384923,5.69539033683895,0.0687424750592415
"SSA_00278",25.0065942801126,22.3298078868416,16.7642397540421,11.4198169677942,5.45249004816498,0.0966778056512824
"SSA_00280",26.6543296577644,23.8808329405362,17.6230779672307,12.4168001001733,6.03503443669631,0.269178461111389
"SSA_00281",26.8944804290286,24.0393009329786,18.0387342009682,12.559028216452,6.05175089195862,0.229861862171974
"SSA_00282",25.064321032481,22.8740440935929,16.7955019028183,11.6794350580612,5.88359131961895,0.211927873032166
"SSA_00283",26.2639010873217,24.2973484308017,18.0123016476929,12.3522918743824,5.93280892493843,0.187685060939022
"SSA_00284",27.2199200853687,24.3141279784465,18.1373635249183,12.3275469596849,5.71471431916458,0.0345100980561936
"SSA_00285",25.526131778508,23.4045656360359,17.0737958042597,12.0579157165963,5.69570722162535,0.160102321637187
"SSA_00287",25.2158044143441,23.5147732036383,17.3747660099369,12.0025711912617,5.80718845527345,0.214015923729401
"SSA_00288",24.7563598785434,22.9436275499401,16.698189061017,11.5660090908877,5.60030908102414,0.106730267959225
"SSA_00289",24.2594057676285,21.9217255781162,17.0661594187888,11.9100491843374,5.87010644581943,0.203242411297084
"SSA_00290",23.7069789148876,21.637772390385,15.9726477008044,11.2914253628983,5.5417075783743,0.160577787720032
"SSA_00291",27.7139714997859,25.0473275993865,18.2081945928588,12.4666731511152,5.91217603269565,0.138236130271339
"SSA_00292",25.5968660725841,22.8773332087905,17.3524823562783,12.0878401338067,5.81946986718305,0.102620005649746
"SSA_00293",24.4031970992321,21.958783238188,16.633876798067,11.6860054310265,5.66494166965202,0.115608450266792
"SSA_00294",23.9864824212068,21.5987726698356,16.8130749253236,11.8357337838691,5.71789410100563,0.2925862554797
"SSA_00295",25.4641672319209,23.7486760818263,17.227984062623,11.9573179593112,5.75278443011551,0.223194887717669
"SSA_00296",25.2639709221407,22.7931247368286,16.9845734495949,11.8788936309029,5.83622875342427,0.207743365874117
"SSA_00297",28.4322352711013,25.0379202756987,18.6856819713133,13.205027370927,6.21726222380889,0.361434600501339
"SSA_00298",26.5062329167457,23.9845427863654,17.7530369017855,12.1083387213505,5.71358065806204,-0.0380829757850704
"SSA_00300",26.3376813095298,24.2032149214043,17.8604776744935,12.3572951441806,5.90596257351232,0.207783656467492
"SSA_00301",24.411020702926,22.481762760402,16.4863966647086,11.6000801101432,5.85011800130345,0.246938554620733
"SSA_00302",25.1463581859461,22.8123607936216,16.7743902529802,11.7159132535125,5.56657693289966,-0.005389101689217
"SSA_00303",26.4310507373839,24.3248256112786,17.5662482288132,12.2211730671661,5.75377490719671,0.0275973712991679
"SSA_00305",25.8734212989244,23.1500683730967,17.2337482570047,11.9972982128173,5.72764782621277,0.128585383945986
"SSA_00306",24.5786460599762,22.7966291717758,17.6446667844091,11.940426204754,5.72511984962545,0.147943693875754
"SSA_00307",24.1114531883978,22.3894046125969,16.1313163205575,11.4145870186635,5.46781180730232,0.0638372520174095
"SSA_00308",24.5013226031044,21.8504514523566,16.7439728122501,11.9149119614494,5.58410679458053,0.0612567917313661
"SSA_00309",24.2346724179193,21.8742645354164,16.2699905853403,11.3200512183927,5.78359886240356,0.238451488575421
"SSA_00311",24.1029341870988,22.2417027983955,16.3096238623808,11.6369484279496,5.7166836531489,0.10566985169147
"SSA_00313",25.444511412508,22.7734150292325,16.819234359357,11.858796719687,5.60380818448871,0.228252026425309
"SSA_00314",23.935049652087,22.9360591813349,16.5330625578254,11.3345963483376,5.67245312664805,0.243727506023086
"SSA_00316",27.1279096451782,24.164411692087,17.9938640153921,12.3974558895417,5.79394488005396,0.155569379575662
"SSA_00317",27.8974678684855,25.4404403797846,18.8360150164612,12.8234286450936,6.05669976187743,0.0731211623997239
"SSA_00318",24.4686042439462,22.1100011844382,16.1073244277013,11.305329374579,5.614670700962,0.131683625960161
"SSA_00337",25.8092466885513,23.8214602018223,17.4374618264809,12.1935537495901,6.01558789395076,0.267358004662236
"SSA_00339",26.408316607532,24.3014134519124,18.15443045452,12.9210373798875,6.05225660922498,0.253273884419611
"SSA_00341",28.0773009062877,24.9709601189377,18.5124846373147,12.9662990769116,6.16481188723957,0.120221084051582
"SSA_00343",26.0598648685157,23.6493759261033,17.726590723889,12.5000747481953,5.91563642999692,0.280159950719573
"SSA_00346",25.09807467683,23.6041173137193,17.164540600705,12.1141851776598,5.87002023674772,0.186479900804668
"SSA_00353",25.2291712276005,22.9790592987796,17.9669847198852,12.4247067598244,6.13270446601071,0.386459094855255
"SSA_00354",24.5914037221044,22.2836315596258,17.3199694177016,11.8405317252307,5.83154157059084,0.217281592533506
"SSA_00366",26.1331174342081,23.491172084314,17.6449637466069,12.1918817432912,5.81260132477544,0.167396279556554
"SSA_00369",23.7490966813967,22.0674867402126,16.0993171807503,11.681197809742,5.64517316334166,0.146963770849243
"SSA_00376",NA,NA,NA,NA,NA,NA
"SSA_00380",25.0789369270122,23.2416233158363,17.2351376747705,12.0064232749246,5.81737675933904,0.0826829460113781
"SSA_00386",27.3154480596882,24.7736735262631,18.0181643391783,12.6813895034574,5.87121042462059,0.0602550869918805
"SSA_00395",26.558564594651,24.6970733696043,18.246183645955,12.508006175402,5.94101838302845,0.145075080869155
"SSA_00403",26.9038927700161,24.3064650394304,17.7924683145887,12.2159247685696,5.88043249602005,0.114052861388239
