"PAR_1800","PAR_1100","PAR_500","PAR_300","PAR_150","PAR_50"
30.2067558729899,27.4298498845563,19.6635617558393,13.1651518783813,5.83015672450065,-0.189873194117646
30.0975458341087,27.2743558464772,19.5731912873735,13.1606551803466,5.8301565538222,-0.189873194117646
30.2535664160848,27.4939073973275,19.6506644694912,13.1606881847209,5.8301468091328,-0.189873194117646
30.2414803874587,27.4715965032596,19.6782674306742,13.1660493835904,5.83015528999015,-0.189873194117646
30.0446297220309,27.1868115996815,19.5300635681415,13.1565230421374,5.83015234925255,-0.189873194117646
30.1510895442937,27.3393718405036,19.5964105838772,13.1595404557378,5.83014927486378,-0.189873194117646
30.190969798483,27.3888096734584,19.6265231353012,13.1638910801158,5.83015358447309,-0.189873194117646
30.1052859226008,27.2820557467683,19.5686122333018,13.1563723637107,5.8301494443841,-0.189873194117646
30.1639004307056,27.3622482588331,19.6095800185951,13.1590146908744,5.83015123612842,-0.189873194117646
29.9596436527672,27.0519129854261,19.4312312713339,13.1451183585792,5.83014106715666,-0.189873194117646
30.1751670103728,27.3741088316198,19.6117901159599,13.1586172320366,5.83014635065585,-0.189873194117646
30.1526476149298,27.3470106090508,19.6039772501195,13.1596354402943,5.83014965096766,-0.189873194117646
30.1491965342125,27.3242863187104,19.5749889139255,13.1578336050167,5.83014770887392,-0.189873194117646
29.9978720678627,27.127044923844,19.4965700846712,13.1520851919814,5.83014892098667,-0.189873194117646
30.0181392344602,27.1408681810163,19.4760249089418,13.1468571066639,5.83014148309965,-0.189873194117646
30.039130331985,27.1990537418849,19.5422471541134,13.1599879207089,5.83015970990115,-0.189873194117646
29.9925286198505,27.076387958966,19.3916787278933,13.1379584577346,5.83013030311104,-0.189873194117646
30.0888101086939,27.2496700581111,19.5391402428371,13.1544833656856,5.83015337212103,-0.189873194117646
30.2025724419733,27.4004636656494,19.6096539802731,13.1582288268203,5.8301468223035,-0.189873194117646
30.1773028276104,27.3807133710318,19.6120185001848,13.1597684020281,5.83015317070361,-0.189873194117646
29.987410526297,27.1082439217743,19.4894325323855,13.1521280916513,5.83014960408661,-0.189873194117646
30.1269049250019,27.3039476093568,19.5882464098171,13.1606246513609,5.83015385230742,-0.189873194117646
30.1144436364259,27.2642101575143,19.5289096133533,13.1515736594578,5.83014492564853,-0.189873194117646
30.1289472103047,27.3144085982238,19.6035120228042,13.1616190825876,5.83015659625147,-0.189873194117646
30.0889017155763,27.2605773775499,19.5694323974516,13.1578981431601,5.83015157084429,-0.189873194117646
30.1278775287248,27.3271523020563,19.6240162382835,13.1623043843158,5.83015684241686,-0.189873194117646
30.1318020498463,27.3355205041665,19.5945630227445,13.1567476041627,5.83014790294727,-0.189873194117646
29.9599758937132,27.0536227364762,19.4353389664219,13.1440652835187,5.83013988716318,-0.189873194117646
30.2716863892559,27.5278625934805,19.6885459246268,13.1643914853452,5.83014685298239,-0.189873194117646
30.0908406244198,27.2447348164394,19.5470161474494,13.1558594221497,5.83014927681399,-0.189873194117646
29.9119754896065,26.9912661526838,19.4053352638501,13.1429360159831,5.83013802108492,-0.189873194117646
30.2634670337486,27.4976232878399,19.6770014688365,13.1631406585951,5.83015021349859,-0.189873194117646
30.2472497529651,27.5025944263567,19.69063935194,13.1683278148163,5.83015603314529,-0.189873194117646
30.1214834208958,27.2864449256523,19.5320470713298,13.1532824547509,5.83014176635992,-0.189873194117646
30.2131078735198,27.4205703068585,19.6483623993529,13.1653340183212,5.83015854654498,-0.189873194117646
30.0312371730209,27.1562125913443,19.5068700759512,13.1570702523087,5.83015578024529,-0.189873194117646
30.1367525380626,27.3220779272513,19.5959791645869,13.1604853736782,5.8301505525472,-0.189873194117646
29.9724234568044,27.0685111773297,19.4348194920522,13.1452954266578,5.83014152148129,-0.189873194117646
29.9730764781708,27.0870421639929,19.4677612257457,13.1503703456517,5.83015110301146,-0.189873194117646
30.1583510928686,27.3422837763484,19.6052122930353,13.1614396209484,5.83015407460582,-0.189873194117646
30.0364861571122,27.1722001053198,19.515637339485,13.1543140789615,5.83015093050414,-0.189873194117646
29.9083247631157,26.9757640376899,19.3924664067581,13.1423203858299,5.83013861548622,-0.189873194117646
30.157797494591,27.3441003887933,19.5758025787532,13.157256038336,5.83014734490414,-0.189873194117646
30.2613330810263,27.5135158693634,19.7207305832178,13.1731747361312,5.83016298721656,-0.189873194117646
30.1619098903687,27.3544490775228,19.5992224358479,13.1592396472828,5.83015105666083,-0.189873194117646
29.9564403646098,27.0479556854998,19.4411551251016,13.145952684424,5.83014230199573,-0.189873194117646
30.1668825612801,27.3673954699268,19.6167247685437,13.1615476721325,5.83015355313168,-0.189873194117646
30.0820525024118,27.2246591915744,19.4970556895051,13.1473686001152,5.83014138011568,-0.189873194117646
30.0104160327975,27.1238696008406,19.4836461069141,13.1496902370817,5.83014602841422,-0.189873194117646
30.1283606263634,27.2995420547423,19.5604440294286,13.1549754194659,5.83014454155308,-0.189873194117646
30.0901652468885,27.2470658909956,19.5563973465934,13.1563734368972,5.83015054084686,-0.189873194117646
30.1107121930272,27.2851706544937,19.5782155080312,13.1591518497321,5.8301531358636,-0.189873194117646
30.1924942897519,27.407040234489,19.6518061803083,13.1653290659377,5.8301560732676,-0.189873194117646
30.0980841813706,27.2521132002686,19.5573393745889,13.156684821224,5.83015203439665,-0.189873194117646
30.1918166878609,27.3991895614866,19.6409257770093,13.1642617426571,5.83015785474079,-0.189873194117646
30.1029966239348,27.2686604314449,19.5664487457472,13.1574624490594,5.83015047993357,-0.189873194117646
30.0824025504957,27.2453659874703,19.5274566908886,13.1501298085155,5.83013914099464,-0.189873194117646
30.0175626924393,27.1335437669989,19.4646048531305,13.1479334404723,5.83014451559837,-0.189873194117646
30.0391343015265,27.1625191554633,19.4811038949284,13.1485390769136,5.83014237483961,-0.189873194117646
29.9728140571191,27.0651195305056,19.4546968469498,13.14742019148,5.830142144769,-0.189873194117646
30.0679975407474,27.2271488312589,19.5478598705388,13.1544381831032,5.83014575451376,-0.189873194117646
30.2359540033946,27.4418182804479,19.6474353185291,13.1622932679495,5.83015439666172,-0.189873194117646
29.7980402987066,26.8248548079643,19.3056687046217,13.1350428555942,5.83013259359368,-0.189873194117646
29.8818375186073,26.9265343406788,19.3810517736941,13.1446656320057,5.83014951475865,-0.189873194117646
30.0784838128985,27.2524725275345,19.56266412299,13.1574407764047,5.83015138601335,-0.189873194117646
29.9741242053866,27.0656697733078,19.4506137041969,13.1476368510641,5.83014415225621,-0.189873194117646
29.9168333761449,27.008794634688,19.4303649913417,13.1460538846038,5.83014162976403,-0.189873194117646
30.0350931334898,27.1766661107471,19.5268955456511,13.1550641597905,5.83015164164664,-0.189873194117646
30.1055184863996,27.2533557646381,19.542110851594,13.1549267967532,5.83014783285116,-0.189873194117646
29.9869933541497,27.1253876548097,19.516801967834,13.1554220400012,5.83015689958354,-0.189873194117646
29.9598211426091,27.0672256702286,19.4758711728468,13.1525931309723,5.83015166395445,-0.189873194117646
29.936393832189,26.9944831418469,19.3781090522928,13.1396830093166,5.83013628324831,-0.189873194117646
30.0414899637055,27.1485769148309,19.4675249202237,13.1489972777718,5.83014577559887,-0.189873194117646
30.115900086166,27.3088941863865,19.6136072294033,13.1616156240503,5.83015547208347,-0.189873194117646
30.0181585765454,27.1675221767695,19.5472767976626,13.1579558532596,5.83015926519168,-0.189873194117646
29.9912735506058,27.1107703388172,19.4799619926049,13.1490126900439,5.83014368665732,-0.189873194117646
30.0492320582734,27.2001357137723,19.5474687641104,13.1576200427267,5.83015545735373,-0.189873194117646
30.0655200196206,27.1879297774964,19.5044497365614,13.1520721055805,5.83015273045059,-0.189873194117646
30.097165911543,27.2500540509883,19.5184963018456,13.1512639605169,5.83014266280883,-0.189873194117646
30.0829865498127,27.2364359369288,19.5439414155105,13.1549051490397,5.83014686323286,-0.189873194117646
29.9817471516517,27.0910341770864,19.4510669122258,13.1446286176473,5.83013715887504,-0.189873194117646
29.9354645021268,27.0228297797453,19.4221016553226,13.1462882321768,5.83014068270737,-0.189873194117646
29.9571871460992,27.0580120639805,19.4428328534501,13.1474322880554,5.83014489951168,-0.189873194117646
29.9388541122203,27.0194229801972,19.4149656951291,13.1431783001116,5.83013872314289,-0.189873194117646
30.2063780084145,27.4171921929376,19.6371651707165,13.1629543416737,5.83015030152581,-0.189873194117646
30.0309923906314,27.1566289167453,19.5205001110134,13.1571466300318,5.83015310309548,-0.189873194117646
30.1469579824031,27.3436401149947,19.6246273047237,13.1646122136036,5.83015512536398,-0.189873194117646
30.1081977526307,27.298702532939,19.6189944638744,13.1636184007153,5.83015706227068,-0.189873194117646
30.0169916355444,27.1574607350875,19.52359856476,13.1544197744014,5.83015261087613,-0.189873194117646
30.0510792985072,27.2033976850746,19.5362852126651,13.1550284714521,5.83014757275346,-0.189873194117646
30.2372559487983,27.4572813877917,19.6648892228819,13.1648532195693,5.83015816469232,-0.189873194117646
29.9275481021189,26.9902521617507,19.4031861952937,13.1453163561439,5.83014492270829,-0.189873194117646
29.9170941091701,26.9860438704148,19.3939465764706,13.1432831245674,5.83014044125681,-0.189873194117646
30.0851840093498,27.2116524280536,19.5012483966437,13.1522173263215,5.83014625957427,-0.189873194117646
29.9606770110502,27.0613574050136,19.4407164198768,13.1450391725019,5.8301401542598,-0.189873194117646
29.9985115853946,27.1165992232057,19.4971952587015,13.1532761176536,5.83015229289107,-0.189873194117646
30.159195503098,27.3665761286773,19.6211320600424,13.1594264048387,5.83014616180657,-0.189873194117646
30.1713971950048,27.3453222547446,19.5916130647329,13.1629398610865,5.83015731759216,-0.189873194117646
30.0951144570903,27.2688917203432,19.5259794750631,13.1487093536931,5.83013761428445,-0.189873194117646
29.9793773978317,27.0830740973441,19.4509916779258,13.1472172436313,5.83014391611217,-0.189873194117646
30.0153651463886,27.1315645186665,19.5028751931827,13.1532924812414,5.83015084847139,-0.189873194117646
30.2130324085004,27.4301632165517,19.6503908354198,13.1622215696649,5.83014980950686,-0.189873194117646
30.01620263938,27.1432903860644,19.5012871469623,13.1547892681572,5.83015074502214,-0.189873194117646
30.1488593073933,27.3254674911062,19.5789604182999,13.1566493866079,5.83015210634264,-0.189873194117646
30.0868635836248,27.2528883757576,19.57483153435,13.1604005071669,5.83015612253626,-0.189873194117646
30.042077689815,27.1617270963016,19.4944931286216,13.1511017599282,5.83014601853908,-0.189873194117646
30.0583094000368,27.2199677636989,19.5369667001155,13.1550372448553,5.83014929517873,-0.189873194117646
29.983926205898,27.0879516334753,19.4642982834369,13.1520770987458,5.83014894080339,-0.189873194117646
30.0671461730259,27.2056730703981,19.510987540811,13.1511923583084,5.83014407551744,-0.189873194117646
29.9910154726392,27.1095777723876,19.4858437182607,13.1507585997338,5.83015107097822,-0.189873194117646
29.9723895657904,27.0931580072921,19.4727313496791,13.1500795129714,5.8301480764137,-0.189873194117646
29.9697881687912,27.0816182036891,19.4729022349946,13.149722949969,5.8301445469047,-0.189873194117646
30.0675097080325,27.2140788248019,19.5489489048791,13.1581073512883,5.83015870672748,-0.189873194117646
30.1224002030502,27.2799007098007,19.5287197588912,13.1475357762385,5.83013872535322,-0.189873194117646
30.0709331860236,27.2096495993195,19.5241149324478,13.1543911448638,5.83014644503434,-0.189873194117646
29.9621956620989,27.0700613332972,19.4562071211532,13.1477552663935,5.83014766323726,-0.189873194117646
30.0842852297746,27.2320493178192,19.5391509230131,13.1538272983953,5.83014759443197,-0.189873194117646
30.0428832364047,27.17871382808,19.489446984546,13.149683186414,5.83014156875011,-0.189873194117646
30.0566778040306,27.2133772231772,19.5504143982644,13.1561353233734,5.83014957230057,-0.189873194117646
30.1616759449538,27.3606394643172,19.6190207944065,13.163140906099,5.83015365873462,-0.189873194117646
NA,NA,NA,NA,NA,NA
29.9879668145569,27.1034103274558,19.4750538352801,13.149910960769,5.83014507729,-0.189873194117646
30.0129102078132,27.1190079153105,19.4662356576391,13.1506170635505,5.83014904534084,-0.189873194117646
29.9507237081693,27.0289304543845,19.4105333215005,13.1423694794686,5.83013748800064,-0.189873194117646
NA,NA,NA,NA,NA,NA
30.0315697092332,27.1705010856547,19.4870055785701,13.1494636512327,5.83014102985995,-0.189873194117646
30.0653913540607,27.2061438984845,19.5170570216399,13.1532640875975,5.83014609008811,-0.189873194117646
29.8542868162243,26.9052486464597,19.3801963054908,13.1436339365217,5.83014298357963,-0.189873194117646
30.0617021186163,27.1885445645017,19.493434409082,13.152062740953,5.83014492336305,-0.189873194117646
30.1122370678661,27.2699765269413,19.5485373612159,13.1544083763765,5.83014565583028,-0.189873194117646
30.0313678010214,27.1615479371638,19.4893256980009,13.1509050368029,5.83014361482915,-0.189873194117646
30.0486980502601,27.1886731199328,19.5039710799653,13.1520799566914,5.83014456331183,-0.189873194117646
30.1803147721501,27.3696949710246,19.6195815305747,13.1628333203665,5.83015769954285,-0.189873194117646
30.0695395272321,27.2213479053854,19.5392978777295,13.154437846701,5.83014870080991,-0.189873194117646
30.0559016113562,27.1996267136089,19.5265509784467,13.1542996413105,5.8301476383036,-0.189873194117646
30.0303031914547,27.1656528028253,19.5062258577072,13.15426197408,5.83014790907814,-0.189873194117646
29.9942473431471,27.0893490014492,19.4426539640725,13.148411913721,5.83014298180986,-0.189873194117646
30.2724787564373,27.5290229150599,19.7113572101358,13.169337647169,5.8301596652318,-0.189873194117646
30.0927415491574,27.2540709819523,19.5802452217625,13.1602114781764,5.83015736530032,-0.189873194117646
30.1054751143972,27.2710614358502,19.5608385415984,13.1565074401317,5.83015002982639,-0.189873194117646
30.0079008471735,27.1319103934167,19.5076537684896,13.1550337470308,5.83015113430137,-0.189873194117646
29.9963035944452,27.1158578918282,19.4835996975506,13.1481685440423,5.83014409659309,-0.189873194117646
30.1309815046183,27.3204463268674,19.5925491642867,13.160317600831,5.83015375945147,-0.189873194117646
30.2204637574143,27.4484131000989,19.6553073889751,13.1623060253591,5.83015278994176,-0.189873194117646
30.1060462592495,27.2889803998876,19.5811420242519,13.1587352087214,5.83015541350106,-0.189873194117646
30.1133394658465,27.2872051716391,19.5700656291389,13.1570474046762,5.8301493443446,-0.189873194117646
30.1155414980391,27.2822882584391,19.5736330858269,13.1582049006214,5.8301498418995,-0.189873194117646
29.9322460013524,27.0073214771054,19.4119280943952,13.1447856890278,5.83013990507265,-0.189873194117646
30.1199751128086,27.3001206987274,19.575901231502,13.1576681316781,5.83014985328604,-0.189873194117646
30.0304725935816,27.1495426653084,19.4691799692077,13.1464689938174,5.83014033648379,-0.189873194117646
30.1534722907975,27.3430254988101,19.6209968357813,13.1628996223572,5.83015678872827,-0.189873194117646
30.1765208297481,27.3647309898588,19.5965687713601,13.1591443308915,5.83015366547516,-0.189873194117646
30.1039579961821,27.2637822962807,19.55589694294,13.1573679886748,5.83014898608047,-0.189873194117646
29.9991821583504,27.11880774929,19.4736842356408,13.1497511566724,5.8301498688245,-0.189873194117646
29.8869622540732,26.9509728908735,19.3964894403827,13.141678604998,5.83013882251566,-0.189873194117646
30.174181343426,27.3759826973498,19.6181205948573,13.1643273306067,5.8301552713907,-0.189873194117646
30.0974875745913,27.2558198703118,19.5531446844558,13.1573244538621,5.83015061184261,-0.189873194117646
30.1046530018283,27.2655401544092,19.5518006224634,13.1573980127577,5.8301508994077,-0.189873194117646
30.0173541808697,27.1433408187477,19.4934868743199,13.1514062773495,5.83014523347613,-0.189873194117646
30.1069496694071,27.2845648243945,19.574911484363,13.1599303215512,5.83015289875649,-0.189873194117646
30.1822770275765,27.4157289288857,19.6335526570207,13.1594226775851,5.83014472431767,-0.189873194117646
29.9426044887997,27.0274742510071,19.4449101203121,13.1491026296501,5.83014523590774,-0.189873194117646
30.2493691263481,27.4719450689826,19.6772108336094,13.1701492177601,5.83016193685315,-0.189873194117646
30.1210819123387,27.2940870275496,19.5894859323725,13.1608818469835,5.83015518925052,-0.189873194117646
30.093247530737,27.2491644699039,19.5143194536364,13.1501641648298,5.83014731807474,-0.189873194117646
29.9873305243636,27.0839314608406,19.4521156773175,13.1457486340431,5.83013818514436,-0.189873194117646
30.2625025864769,27.5027805479623,19.6855318066527,13.1673244791563,5.83015799854062,-0.189873194117646
30.0819107639999,27.2399978476709,19.575432561413,13.1595094809615,5.8301509918087,-0.189873194117646
30.0003293672727,27.1119945033397,19.4710419317033,13.1486022768185,5.83014392826318,-0.189873194117646
29.935461447645,27.0258549565929,19.4448575209067,13.1463436052334,5.83014463019612,-0.189873194117646
30.0074543526402,27.1246224410793,19.4745318358014,13.1489086847747,5.83015021889271,-0.189873194117646
29.9975296377946,27.1258834291704,19.5014472942159,13.1533779041462,5.83014878870534,-0.189873194117646
30.2972790639288,27.5644889262046,19.7113576830947,13.1661784894314,5.83014827242822,-0.189873194117646
30.0799982403818,27.226772685687,19.5184613131345,13.1523918695002,5.83014582561007,-0.189873194117646
30.0700301002635,27.2129095405491,19.5172049163559,13.1517570120359,5.83014253366546,-0.189873194117646
29.9516263484187,27.0418896715533,19.4147226904154,13.1409337436773,5.83013600858906,-0.189873194117646
30.1095723807693,27.2688916362754,19.5603081211806,13.1586498227058,5.83015358722535,-0.189873194117646
30.1276687901348,27.3142330138774,19.5997548768884,13.1621028199305,5.83015577423818,-0.189873194117646
30.0102300797259,27.1262728783919,19.4706057415428,13.1484632057762,5.83014792436658,-0.189873194117646
30.1365283928851,27.3268873226018,19.6013953555241,13.1595931779909,5.83015173054791,-0.189873194117646
30.182347940146,27.3819363283477,19.6090873183626,13.1589155382883,5.83014561806526,-0.189873194117646
30.0662018935373,27.2034179611559,19.5120715757265,13.1521583877148,5.83014622141667,-0.189873194117646
30.0448410732646,27.1830374827111,19.5167340523371,13.1546542682011,5.83014807744749,-0.189873194117646
30.028157564837,27.1237641202865,19.4385206259848,13.144899394375,5.83014085967772,-0.189873194117646
29.9181211220373,26.9893116036233,19.4175903700956,13.1469370769612,5.83014756134232,-0.189873194117646
29.8975937246395,26.9315332637055,19.3614286563193,13.1409184832688,5.83014075377764,-0.189873194117646
30.2432275437089,27.4552704363395,19.6384879602819,13.1611995129295,5.83015204242499,-0.189873194117646
30.0395252775997,27.1748421065373,19.532035294558,13.1544609432134,5.83014839407674,-0.189873194117646
29.934768905816,27.0169621906325,19.4265283348316,13.145976037566,5.83013955414103,-0.189873194117646
29.8907452051428,26.9766259359635,19.4449325727758,13.1510803221375,5.83014759073359,-0.189873194117646
30.0367929858778,27.1670054508256,19.4983894219425,13.1519906843688,5.83014582661797,-0.189873194117646
30.0438692234173,27.1705557664972,19.5067661445747,13.1525441060307,5.83014817772178,-0.189873194117646
30.1922482706138,27.4081586922609,19.6493086192598,13.1664074265255,5.83015892808101,-0.189873194117646
30.1080080688935,27.2732907519862,19.5481644783304,13.1549399869989,5.83014260272711,-0.189873194117646
30.1355220076753,27.3224069550396,19.5967504816734,13.1602467625801,5.83015111550566,-0.189873194117646
29.9810647051646,27.0774852140336,19.4634669683177,13.1511613057973,5.8301492319844,-0.189873194117646
30.010837198718,27.1221493336587,19.4697727259983,13.1472668749015,5.83013810850239,-0.189873194117646
30.1391881919429,27.3172861186904,19.5828366081306,13.1579105488129,5.83014915084435,-0.189873194117646
30.0533535497819,27.1965927880685,19.5187070545772,13.1525999593211,5.83014575846054,-0.189873194117646
30.0043009821582,27.1501987282711,19.5173172527338,13.1511928967836,5.83014576975569,-0.189873194117646
29.9100629370988,26.9615704488105,19.3732138141558,13.1396550543884,5.83013708106448,-0.189873194117646
29.8692194074025,26.9411459463586,19.383979305386,13.1426736737725,5.83013823463564,-0.189873194117646
29.8986451163159,26.9602112213089,19.3963177652188,13.1439850734041,5.83014732726467,-0.189873194117646
29.9196716501804,26.9986895768422,19.4291167542589,13.1450550122687,5.83014280869754,-0.189873194117646
30.0385903388237,27.1634961588565,19.4906955406842,13.1511868441444,5.83014509615407,-0.189873194117646
29.963281383204,27.0463837437831,19.4364774227862,13.1456365855298,5.83014457296213,-0.189873194117646
30.1647334920037,27.3605867144919,19.6021983515415,13.1578150397154,5.83014851489711,-0.189873194117646
30.2621137081584,27.5143051281634,19.7058779150395,13.1692936632672,5.83015676077159,-0.189873194117646
29.8930551107528,26.9477531616326,19.3765919243597,13.1412601383576,5.83014042310585,-0.189873194117646
30.0734898495108,27.2210508225344,19.5480058278586,13.1564055669093,5.83015394220814,-0.189873194117646
30.1136520880644,27.3031953355762,19.604248844132,13.1625466979397,5.83015468594256,-0.189873194117646
30.2573286537609,27.5082376383022,19.7175773711493,13.1728260023168,5.8301627527664,-0.189873194117646
30.0793933365457,27.2390507192881,19.5675987371163,13.1603500322413,5.83015390215273,-0.189873194117646
30.0609829030806,27.2053354303165,19.5283659895623,13.1557599543327,5.83015162925456,-0.189873194117646
29.9797138337469,27.1127164085839,19.5324363354476,13.1568358067379,5.83015741234919,-0.189873194117646
29.9583498392235,27.0766571812289,19.4771187775293,13.1503818158108,5.83014913646899,-0.189873194117646
30.0818499488105,27.2455063435353,19.5504449231858,13.155151240893,5.83014969729408,-0.189873194117646
29.8708450250395,26.942690103586,19.4015101732626,13.1464296784132,5.83014390354957,-0.189873194117646
NA,NA,NA,NA,NA,NA
30.0270112934077,27.1614174022127,19.5033283058299,13.1508951001436,5.83014643903355,-0.189873194117646
30.1989134009849,27.4186252578442,19.6397250946334,13.1630088961956,5.8301524724058,-0.189873194117646
30.1701143209353,27.3848816108931,19.6202051326445,13.1597166192361,5.83015108636686,-0.189873194117646
30.1530827954722,27.3506037107978,19.6182891577424,13.1602188578925,5.83015047845372,-0.189873194117646
