ACa22,GsCa22,AQ22,ACa23,GsCa23,AQ23
3.34377435718365,5.16408335687693,1.52997831031473,10.5498337218886,3.76658084918509,0.629723280213026
3.93804297550728,2.42879678276745,0.400748126717446,2.08455938593588,3.20540895059208,9.71631653046802
21.5710638848268,9.95374376431103,9.61474909242203,34.7537716869552,17.826415697493,6.82913125644473
1.3004474844183,3.2615986618321,3.6239875058336,5.50869114850905,18.1971638181635,6.06477354762763
8.05515042753967,3.85432476991186,1.30992990687442,7.2695923578291,4.38285011674714,2.39809855778032
5.74161501071236,19.4421291077373,1.45562979503698,0.29719878160249,5.01946741493394,1.19458031702814
44.6308162543672,26.3169193788601,32.821738801844,19.1803505386607,25.8019333190275,3.38977161979844
5.80214569971557,42.5337198097438,0.905238835510631,8.20964913555126,2.66260473740676,0.358485979587009
2.87275651890992,7.86568163229694,2.30525221231659,2.22004566964923,4.76551060515924,1.94998596697816
6.82397642074412,2.10812492849955,5.12283451224483,1.38567582832721,3.66414869070421,2.81809389722326
3.46578849381184,8.91311149015997,3.11568273559302,3.74701788199356,1.39735277962154,1.34070043485287
4.97337001524702,4.60117956085954,2.53448689971817,4.81121608704007,1.12332285911436,3.9515140829583
19.033833042415,29.679853504353,10.6314975400088,11.0818754380137,9.71680355542745,5.46560975215957
2.11231883910644,1.91627367975336,1.79821363605086,5.52291508389946,4.43621726238282,6.14773727736952
1.06897341079166,5.97164108176725,0.845795198476032,37.2012591048872,38.0227441317455,1.96244892418629
6.3449800781321,1.0489845453195,5.30053434059765,2.30826186160466,3.00717918915689,3.86482585265762
5.22957693118475,1.59557399292924,0.322255564415985,8.19930019206126,5.57995514040192,1.04469591104651
7.15274889808305,3.97378823858,1.58134537108319,4.89711325547026,1.3579071340619,2.73016177466697
9.31332366038224,25.3443126687756,4.93207016601479,3.81519898161729,13.4291999489555,2.00257875900107
10.8265592423274,35.2400696226796,0.892822795114899,16.4655645113575,28.1971862029453,0.819018822633124
3.11584412274423,1.55516886185722,5.75393581931294,4.11694909340265,3.89304982253237,3.56760709717216
7.17127325789191,4.88521343582573,0.16612743171236,2.04686171899186,2.36285767332188,5.357930200812
9.15904031461389,7.68752413915216,0.362015969345192,6.87868324003762,2.37294229870357,4.31379274510826
3.84858052021251,3.58016251504572,0.891336701252592,3.48993608430108,4.88784610090223,4.99424990226452
7.31130113389817,2.03849581811603,4.44386210358834,5.45922159250643,2.00719433289938,0.628810153328887
8.85657949003789,2.87902032255038,5.55538779605926,4.09948908734138,1.68340386170066,2.69125891509065
11.0964746079286,12.3312768784511,21.3125858201224,16.5313360814389,1.35452381681383,3.90332998212998
5.42137257109376,3.02922277043362,6.81382608233148,2.40121455162355,2.22306780118824,2.103970459787
2.61160346028629,1.85662729229189,1.75064377507267,2.34581261797742,14.0618763109286,3.70557341006745
10.9762299180745,11.7732957200376,0.21232221299338,7.24179019518143,0.898867374777149,2.29594166451425
2.22075752506298,0.689210566965566,5.70614669301738,2.35286216333031,7.42486084393555,3.57942478473224
2.41377049706368,10.6504567278483,4.3855916695555,3.54901484513178,6.20815856385481,3.43461473104338
6.84082820626482,8.64246739069201,2.20730394686789,3.80623114340332,0.644384587599537,5.10292616309077
6.40259208811825,12.916445692826,3.8806156285849,1.77553546824716,2.7958084621924,0.563238374882119
3.65372192790457,8.76904335742523,7.52610178926831,2.15272941611453,8.2329408334461,2.33833066028414
8.87735579261671,2.48926019779108,2.72976008412421,20.1056812611613,22.0800946617066,3.99722606416176
1.97861539472132,18.5215958914515,5.40181390155147,3.39935288855011,7.48884971372467,0.734320526524955
1.70881574567067,2.40077416911112,1.74828248035709,5.0483339134939,7.5455020581394,3.29394521132886
14.2205073231225,4.0414690514962,2.3509126197178,4.39375528189651,4.85542412704776,0.456711293231931
4.27306728138226,3.27507477076641,3.91687924690759,2.02674739694082,7.67550632450975,0.503036355201724
3.7976557068927,1.0279777563887,3.79986381500307,9.09478835868505,1.43929420099421,0.789137613615666
9.96979508660384,4.73739738472107,0.945588762805744,14.3518612645543,8.05619508014786,1.07391173607021
7.89176941602169,1.03851854542814,3.04871461433644,7.01646478088365,1.4190545397973,1.48368407108992
16.1902617816252,3.48354300826133,4.92144809266389,2.86049307996523,0.839723831176853,7.37326706555974
4.7864229762275,3.09683437350121,4.04844311921304,3.15395246179799,5.98209016356389,0.845299453485931
5.05845204141276,4.95984923652885,12.8594377813565,2.52948929342263,7.24502120501712,1.26976588611596
2.33618389877209,8.57730596351667,2.76721953364778,7.01911709856855,8.64660404899034,3.11774127122573
3.4962416723849,18.5417776747032,2.1974212205247,3.66143017723368,8.8860569688652,1.09473755978997
1.93330754726832,1.15540308659672,1.86144252455256,19.5540453124359,10.1654876882074,7.50577213801199
11.8437385324918,2.98904857771035,1.64400776660278,1.8048219337234,1.62387476124471,2.02133315571718
6.87534934124454,6.0829770872911,5.2997421726359,2.92388988878036,1.22356701898244,4.39450009737099
94.8046715853108,42.9643323279492,37.2792356893361,90.0876867791171,34.5232369779811,2.75034386231928
10.3813609711726,1.17404632168532,2.77641084590676,4.49213391352202,1.65428104977418,1.42371185220328
5.84649774114316,8.39392093137922,2.36336224326891,0.921724662821944,3.68377419493295,0.526214930142575
4.54527565084226,10.8068673709838,3.13196110938671,9.66261575479769,10.5062052673778,8.02824782487057
5.21285880716231,1.89335748842283,4.55868136895822,12.2502656946873,8.77283507992038,19.0638480013134
1.60565240301433,1.46483142772099,6.35436840028805,6.75083657695141,5.78366425072428,6.94567684905836
10.6285279038998,12.6839825060852,3.62958244828782,1.27545157746326,9.81013849821183,2.69734058435286
5.03292772387976,1.3783230872577,1.00554412937885,2.82262668656815,7.62991646969948,6.62825644547472
3.91735167900995,6.79493916588975,3.20816276138321,2.51567954109729,2.6432949694514,2.84547285781791
12.8054662867907,5.16250634687581,2.63955186736426,10.7505249802365,7.28177005122512,6.76759590808034
5.84662799885106,4.43916148402678,2.18331805932778,4.07568045017659,1.89533343666608,3.55596331051619
5.03644233536704,3.39052123189505,0.104760380084499,8.91706716230129,8.36712210646851,8.97269709338524
4.66192415191322,1.91559679666674,1.11196890148946,7.50362878361284,2.72873899884722,1.90771325677746
4.80142867528203,3.5323244731045,3.22883899267288,18.3117439782522,8.06573318047526,1.9859222377242
9.89747474605833,3.97398599659666,6.1490273833093,2.1939764614656,1.29963058039547,1.86846297666504
2.99000846335486,1.81655128088226,1.40039047917201,16.081594787082,7.22694820344655,2.92496210691679
9.36896880477396,33.2264264256275,17.2318059247154,61.890377689468,15.3687066337385,2.59188739374108
