Row,Km1_CO2,Km2_HCO3,Km2_PEP,Km6_CO2,Km6_O2,Km7_PGA,Km10_GAP,Km12_DHAP,Km12_E4P,Km14_GAP,Ki18_Pi,Km18_ATP,Km18_Ru5P,Km33_NADP,Ki57,Vm2y22,Vm3y22,Vm4y22,Vm5y22,Vm6y22,Vm7_8y22,Jmaxy22,KaRac,tao_ActRubisco,Perm_CO2,BBslope,MRd,Vm2y23,Vm3y23,Vm4y23,Vm5y23,Vm6y23,Vm7_8y23,Jmaxy23
SSA_00050,7.18881818625485,0.00324903248151183,0.212145712025064,0.00340891649787837,0.0707102566491886,10.6154180364563,0.11429617092214,0.291261711978083,0.360107215860404,0.0750480274655258,2.46035391868836,0.249620513723529,0.0819132336175415,0.0497382462653686,0.193293358422419,0.102358800056581,0.119197870586983,0.163045909680003,0.0407606958237708,0.0576126926937299,0.476939601415714,0.518482955926749,10.1528915838018,501.654171230973,0.239519670432182,2.25702321430736,1.06046129768537,0.242614928768525,0.0241183196019822,0.135714435911753,0.0570530910924435,0.0901387974434924,1.13007887201032,0.303607560216801
SSA_00062,6.45899616201341,0.00934330176372243,0.095355249304847,0.0108024117321774,0.129289182164397,4.64505137223227,0.0429169031479724,0.259838103174955,0.185187084190879,0.200250972843303,6.55064153471361,0.545430586685201,0.0411315828723895,0.0623280377584594,0.086535054677298,0.146250858327337,0.0759872094727433,0.06234018767378,0.089975633853461,0.0392429037786935,0.58342416490332,0.91646076601268,14.1970537830431,526.038981174002,0.180440083228098,2.97876896661584,3.12130350487889,0.12709353823724,0.0798013591801011,0.0811368239304664,0.0356588533234255,0.0629032382304438,1.16981402462184,0.381758291829789
SSA_00067,2.34865862530504,0.0248554795673797,0.100558117754678,0.0135971337123169,0.535374877411527,6.1124134821054,0.0330852465614961,0.0962426439797244,0.35873797893674,0.217123724984315,3.22967249743753,0.538523717509925,0.0290939694988751,0.0471652117939574,0.255974278117305,0.0989957559892716,0.090902432175828,0.150160267261058,0.0814494434453599,0.116201059784576,0.202162040243004,0.304027895997297,4.40784862876021,292.059140220921,0.29103433979288,2.65275607351789,1.69041722253869,0.109098412686217,0.0537996111766554,0.0303497475254601,0.0497293048521198,0.0405113600326894,0.20751341910712,0.336214542816673
SSA_00068,2.44385754054681,0.0271577311480542,0.0284815634410199,0.00646772387200547,0.309977071157074,5.26459673656248,0.0188787808984234,0.593439505505963,0.180880582636911,0.0895724164435698,8.060898963262,0.38762668492521,0.14591890322062,0.042417030650713,0.18587434419663,0.0448811089275704,0.0450180106440921,0.0469912529454191,0.109114858599456,0.177618454255267,0.436568113684911,1.07468817385901,17.398470763186,73.4829722228395,0.136026280371938,3.35985368278544,0.462091098606615,0.0475588736142448,0.0528447595457793,0.0598376484247784,0.0601498768782001,0.0378110963371629,0.729286722831074,1.3290570763009
SSA_00070,5.79091545416238,0.0316366519575963,0.0363069469167339,0.00358883163424838,0.216174549681816,5.5657609193832,0.0304584885917773,0.563169152529908,0.0580722042930882,0.163117594579472,1.14829189216499,0.288479676672954,0.0424269406015336,0.0655243401805479,0.32082560396247,0.0448344692581251,0.0602067941732198,0.0312375881871013,0.0269677014189969,0.261296291923568,1.18584077089387,0.771046681066224,6.66551387281175,253.46573333207,0.206397278523965,3.40035540808119,0.456220533401945,0.0499064338051401,0.0331408491205855,0.144924289877118,0.132860975689559,0.2503019062768,0.29940056656681,1.06289677825969
SSA_00075,6.04518890147792,0.0162402086540826,0.0875486029011117,0.00501646469278066,0.0987742996424667,8.80052653570455,0.02640277107103,0.964334859695471,0.0639891100524169,0.0926682835331721,3.07867585827014,0.524206072065016,0.0443261245306925,0.0250014106263048,0.1073222655427,0.102500999372532,0.0690720556318999,0.0586067865711873,0.0684882746214935,0.0531392124289764,1.21127625514788,0.513295895410109,16.8308140822045,282.580534876369,0.175136455405281,2.50136616280234,1.79102020129234,0.16071328081642,0.104833073408912,0.0461856851388142,0.0766862279785776,0.0730147210234815,0.804726598578507,0.227603840420981
SSA_00079,8.65495912221432,0.0288168487368584,0.068787719276645,0.0104579853266275,0.117917731462941,5.53631659950992,0.0579652263081619,0.291064182761076,0.106452624076748,0.142331317229769,2.73062971516886,0.29530964435553,0.0528313366366528,0.0357028741179217,0.0996135983075775,0.0765136828740192,0.261369133144352,0.0974949854478002,0.154246016584116,0.0537664171936756,0.369102069831526,0.456862770860052,23.2839906257754,164.729945704663,0.050943198921167,3.49997067281739,1.29329801875027,0.0512511824206044,0.083428810824011,0.0559352674147585,0.0280662603295414,0.0685685700989784,0.302894113763564,0.300988537231011
SSA_00080,2.82547286020017,0.0341524685331428,0.114789959782387,0.00838859982169174,0.102499157606702,3.62569179770659,0.0313371877936251,0.260589006384798,0.208981884876502,0.133668804869982,3.88105519192157,0.521264002825265,0.0443145480565427,0.0427222506448499,0.0615348995003735,0.126649025857233,0.0946984699488977,0.0587939932585678,0.0412383897766879,0.0927945786976203,0.356144324606008,0.302643923964996,15.6212283894328,144.962473727206,0.0902476311997868,4.22306771890217,1.76940950985991,0.105324884578591,0.0945914934613407,0.215526375250654,0.0461597213252554,0.0747390769908649,0.701824525491406,0.232676664213133
SSA_00091,4.91103508565799,0.0413907686539391,0.0398881169630742,0.00690498952177103,0.19894125186378,1.57792504215175,0.0694602512005729,0.736932165451271,0.121359847331646,0.110309395785402,5.68969785688984,0.610683861599816,0.0377808834115189,0.0452871691972835,0.115382175457048,0.0600790344803126,0.057664942386517,0.0764980349695649,0.0488417523948904,0.0429674944145634,0.370736027205942,0.418103716598055,7.94591862069021,72.8657838005255,0.0909154092091316,3.78682472309487,1.84261440790971,0.0692721107765987,0.535088465795152,0.0403583250386543,0.0269854962145382,0.052280016477694,0.137014289308739,1.33777897820818
SSA_00096,3.06264442755748,0.0128702097920784,0.187797042521261,0.00887674280646933,0.120315750295927,2.53751156436697,0.0853533772758483,0.317913778767265,0.08215554297227,0.417618318778608,2.8029201022877,0.390497105726084,0.0250648245697787,0.0352367029565811,0.276874488891977,0.0513848127089949,0.0777381235279806,0.085026223627809,0.0478283425302291,0.114295691360386,0.385352980408656,0.583363706616878,10.5953495392309,379.087802419903,0.0707089979047564,3.04921257752974,1.88553809603408,0.0611760613995391,0.0356258456138745,0.0832868650215182,0.0358867473975081,0.057230775680565,0.28037740550334,1.86504138298819
SSA_00097,4.50833590062929,0.0140677364347464,0.170360503919575,0.0107316645763323,0.164299870513563,4.54976454341803,0.0387744973063683,0.742879367888131,0.112832190681924,0.153199420033955,2.87155130227191,0.748850333962677,0.0173639001611176,0.0288829726151408,0.107326863577968,0.0803391164508236,0.0499348233774047,0.165405601166856,0.0688555314492346,0.0763917011032821,0.510389760009196,0.342908077580634,9.6947079719323,270.753211055555,0.138639347631752,2.79281595336127,1.69355226982379,0.175797758640949,0.0470720553026525,0.0719455868626239,0.0951442586225145,0.112702430120942,0.394566334018278,0.199644752330198
SSA_00105,2.57111098706699,0.0611734245194691,0.095895516890875,0.0162479817845017,0.0845931774050786,8.91935227057916,0.0451598535367247,0.51908648229642,0.215867689793313,0.6458656262754,2.90841655327585,0.830183055449691,0.036413539765082,0.0855056356466754,0.207159000216706,0.079067583273628,0.137907997132091,0.0418972446269891,0.0487814019085202,0.189379616904161,0.567696071930355,1.30661503759353,3.93126743828176,118.385022316008,0.0844353324056139,3.2078764928762,1.31541716361197,0.113565634779009,0.0931021001121569,0.100566419507816,0.0418512832328667,0.058837055922664,0.611941314105473,0.305456662719355
SSA_00108,2.83002373658821,0.0215560358725228,0.0500813979748181,0.0105345288776288,0.103264615762665,4.70710811736074,0.106283559179574,0.502473656919706,0.219520279515473,0.0922198119959504,4.34921960120391,1.2888394713372,0.0860463254556618,0.0925592228160813,0.189154920659899,0.0385847782750347,0.0785451670197776,0.0740490260837182,0.0445081506832851,0.0799248607973255,0.238729064386362,1.23891762325083,7.1545092685539,170.746678582569,0.204158070707283,3.53774160289016,1.28498315718665,0.144294428090868,0.170915075476953,0.0192872626595272,0.0265498338657974,0.0496027871247556,0.238457851716357,0.454228399451742
SSA_00110,4.65232785666443,0.0347010032776621,0.13202684178861,0.012048202545746,0.118120942831139,5.47244264564479,0.07290890126967,0.696718972829654,0.140927752646205,0.115299763900475,6.16967631388117,0.612733249232304,0.0405282229012494,0.0221981082935816,0.135660529243816,0.0572375817783281,0.067371341858206,0.0811773078628823,0.0709137382594623,0.0866970460093179,0.3208731807261,0.314381151513611,15.2843998988912,243.218467205965,0.112285285376592,4.26622262449775,1.52077037861914,0.0881031242780759,0.0905826525250337,0.0576341997024429,0.0685216895096875,0.0462178981929392,0.36022472395009,0.351570282537619
SSA_00113,0.540389098599862,0.0302717464572013,0.120086398018249,0.00748379316314696,0.109966587648026,10.6403409474325,0.0385518225003106,1.08080272068349,0.0744174099612398,0.0531118665128824,13.9232248975883,0.33195557457302,0.0181230997224262,0.0767310278534002,0.0272373147650471,0.040551075208562,0.0240767525763909,0.0360851294781033,0.0771443741061075,0.0494648751033027,1.06140847231156,0.325745997601072,2.77716878110839,60.1882523738383,0.149106039408372,4.2338594955179,1.20897570299601,0.0428148715837235,0.0499165844731659,0.113532900029948,0.0548611988339708,0.0289220637333691,1.10489547250732,0.646463063232479
SSA_00119,2.6141397478222,0.022186746641895,0.106299366922933,0.00291485660724734,0.122436665190224,5.50370827447067,0.0569161357091849,0.5844414579259,0.16680063599888,0.127536183124062,3.8542852789329,1.03713440981287,0.0246364247994015,0.0432089394270682,0.329600551765957,0.113714175929599,0.217759028994168,0.053230918312521,0.0306198120613581,0.0498399578988762,0.264779169591112,0.30497645661634,10.2474446158302,269.050098941108,0.204644451151983,2.11955370076747,2.78631199133756,0.295873742597943,0.103159169065221,0.0661701950609596,0.0251876078383965,0.0936877612268047,0.39929574496018,0.587093383222591
SSA_00121,2.83547165029528,0.0328075346888439,0.0645333289610547,0.0305820389810106,0.127924798818877,1.07272498259489,0.0243755574660331,0.642799686033073,0.0890814333409083,0.0394175331945433,17.8122253343323,0.55080069254408,0.086394443539168,0.0306758358147368,0.0427935782933288,0.0531241834647838,0.271137753870602,0.11823127975932,0.265509949548016,0.0877502922686669,0.108385650288381,0.53271539996101,7.207261815642,161.786130042149,0.274237249397944,1.95660552256957,2.33033281667671,0.060121916073788,0.0915774318865365,0.0285871443239658,0.0791101893006939,0.109447251210449,0.645053693193327,1.48976547923935
SSA_00123,3.02429442280623,0.0181937435475708,0.0750197559586606,0.014516671336372,0.100865111173217,2.07494826981131,0.105348506599952,0.224392507416198,0.216830863667903,0.138498676832478,35.6618864457463,1.16457685245763,0.0758078288078727,0.0477639406691824,0.684513089958319,0.052764116550824,0.0559948920592004,0.310086442139706,0.0470221722316075,0.0397071555876523,1.03957731408769,0.513775444495407,6.23021814215812,104.835314657391,0.0665672718502465,2.40104695136584,0.867315469188591,0.058289834628878,0.0433339830095844,0.0870228176745615,0.0304339940034429,0.0508986541476618,0.197643866361049,0.5796673369516
SSA_00126,2.59130020850393,0.0437234929227513,0.0666493666390999,0.0464395570141857,0.216414474101261,6.40045642372546,0.0508792274825907,0.375158210875769,0.228035550876928,0.0549719657627823,8.39269179178581,0.304044946948685,0.176147725867702,0.022734901845124,0.050743776561127,0.0678943143812484,0.417859512428214,0.0812182434003031,0.074774308410538,0.151930520410212,0.601222130362853,0.373491941188879,7.9085036796997,101.288863109334,0.0576205352773646,4.16343382103175,2.08850389267369,0.0915428245309424,0.190012222242317,0.0923917619413472,0.0411878659201749,0.0287057993184774,0.640708782055752,0.953431222960796
SSA_00128,2.56200991686726,0.0604345311714812,0.0833466676485765,0.00875986746194031,0.0974042756893235,4.33873964447705,0.0677291636838574,0.37671849331106,0.0712554961317544,0.0662403532889887,12.5310001153269,0.869687699652663,0.0341091342662302,0.0418691155367128,0.111767102743079,0.187858254302103,0.112376180280119,0.137980263513693,0.189687930039986,0.0585475462189316,0.188389303719012,0.278253523722788,39.0022603366911,308.27013830988,0.0672542115632524,2.46376136974574,2.60080207347582,0.0726268770713584,0.0414258740735886,0.0182810102550717,0.109667054004156,0.0506018758105841,0.245167524376738,0.417177859551232
SSA_00135,0.804166570569199,0.0190494975471937,0.0311052373680715,0.018070120002412,0.285634899889878,3.93304898899641,0.162129046104433,0.215742582575221,0.113717971381042,0.528594966440129,4.02415135811189,1.07152458605366,0.0609630869944929,0.0199471584358595,0.0994969764514392,0.0374181697242025,0.0620181713928046,0.0368248815378903,0.0952805492804936,0.0730384840748659,0.277704157741169,1.10505880906263,1.75299478082612,123.471892570232,0.0790844975393157,2.80856517210073,2.82582597864178,0.0363763680081281,0.205998328677425,0.0291009369946022,0.0712727430861787,0.0530599838364169,0.412895871675898,0.467222092298101
SSA_00138,10.3672746726756,0.0354490012813307,0.046813435217786,0.0266063843321934,0.229769037645506,11.5855417389562,0.0492824278228936,0.160894729308843,0.270111930350225,0.108984259542946,3.2143513771296,0.363626158300695,0.0434173103522036,0.0568050202202047,0.0957214646475561,0.115028697712683,0.0796869349705579,0.105751660773548,0.0528290778962166,0.153989527773532,0.362493557961983,0.343229860597767,16.8495299163927,542.061959011775,0.131258350931521,3.65639046290008,1.40708665466652,0.0314165383982018,0.117070539843601,0.0320790363395114,0.0324061388540042,0.0498711830063462,1.76901353696557,0.118976746265015
SSA_00139,1.37626552045274,0.00995714683911357,0.0537776936773637,0.010674657855847,0.496118408056602,3.84326018824585,0.0248186765688086,0.874972253207745,0.252611510163062,0.0227194101624837,6.59005882677322,0.192256214684492,0.0444971023920269,0.00970320045347195,0.167986420722219,0.0415347415359317,0.0360070652896466,0.11965794200134,0.0969904280725189,0.032723756180451,1.02479412383436,0.504876380490779,9.9413673445982,100.223291070388,0.0712498454506008,2.17628824831441,1.19856946033604,0.224996705795118,0.13941972205517,0.0752200387717853,0.241855909763878,0.0360225652698282,0.389056018258673,0.462122133540549
SSA_00151,0.659185241851857,0.0113465171632031,0.178666540341668,0.00846962383604958,0.236269848890049,6.59988649698126,0.0577120301465035,0.103815179810632,0.125854348394119,0.396647784375785,25.9978474935985,4.64610510687796,0.0520691261446527,0.023963996552892,0.156791837578171,0.050541623706977,0.129811115501586,0.117730697527344,0.0248140514252627,0.150169060503521,0.211223963069709,0.246097607936283,40.2840629584485,482.125849042479,0.344547715515103,2.45406433681764,2.64051241614899,0.0448194635591637,0.0556742806712953,0.28881241411158,0.0346342423271836,0.147735895477607,0.265366710223408,0.275494738852323
SSA_00156,13.1019796032794,0.0271381913339086,0.11585490556342,0.00297143303823392,0.692963641094236,12.2259338378958,0.109745038559523,0.612347521472922,0.0995546910507663,0.0118214238121853,5.99996586176423,0.741010973063392,0.0430618333341376,0.0246118403376443,0.092563091738737,0.207117369718981,0.214138797674379,0.0570706003839666,0.0317808915074915,0.0522573326464853,1.86751072518653,0.711893549643889,23.8507212698448,130.288962515224,0.287561258829719,3.02754091261036,3.25954993389217,0.59477550052062,0.0293537843393116,0.0781152916003101,0.116321211582981,0.033642494648337,1.45119850627269,0.31067751522882
SSA_00160,0.460947885859145,0.0635841147216026,0.119032188659639,0.0157110985438448,0.318768880068407,4.75552833762601,0.0378927836871924,0.210237451880239,0.087624731223871,0.0467199946950238,5.59552951850746,0.35733742669166,0.050609698340263,0.0326331002244281,0.0757442383552246,0.0847088199611665,0.0266841157132062,0.078871498732844,0.201051109365595,0.10051804449435,0.288072017975517,0.215393944287873,10.2974147617152,601.27577059564,0.186131180928278,3.10003492933764,1.50839170704249,0.15594182894652,0.0143351694648663,0.0347434099594585,0.0384562546741964,0.0597485217596692,0.410218411869419,0.507437764248046
SSA_00173,2.00817371415288,0.0464516725843439,0.13096149621145,0.016487046862429,0.102806152674065,3.22093063820994,0.0586570106464181,0.718198331710844,0.0829692578742843,0.125433692451416,4.9013960420377,1.27585722563887,0.0493370857158318,0.0201879925230162,0.109277375466048,0.0927684294121669,0.0566272984171639,0.166806538358126,0.0819678692022704,0.06072500353139,0.440649273194986,0.871807831609989,9.6291246917313,216.47785355716,0.0850679695594069,3.3440590143904,1.2575551434842,0.111030161697965,0.102902383718696,0.0308034999781315,0.0732538462194636,0.0294163010450282,0.53208164010873,0.625499236869874
SSA_00178,4.09470835306194,0.0285387256671225,0.100692186635059,0.0295254635369212,0.128115397339917,1.58924016915051,0.063979920602422,0.420983539600349,0.139244826445569,0.034184662096371,3.53788228365906,1.56413803740486,0.055272179758554,0.0541387999293518,0.0778750601327435,0.0642067699610724,0.0552724424658115,0.312818138357946,0.083687462739899,0.0568430900917905,0.308914260029097,0.400174082245523,15.758725080343,51.5631195965409,0.0397667362812069,4.03798201511482,1.02726094376049,0.227562840257299,0.13358397150783,0.0350697281331496,0.0299526610924831,0.0594746159167943,0.122791299138322,0.154977721944989
SSA_00179,1.00426837376261,0.0437922202848716,0.34972963040446,0.00950766705977609,0.17052152543071,5.65357032741448,0.0266685075952011,0.442794284863383,0.198735766042106,0.0970308276371755,1.99762616767325,0.408217586635069,0.0157683551497247,0.0282209472759904,0.0876470495363176,0.105963063786022,0.0819495886363416,0.099639049231814,0.0279358851387656,0.121751485973583,0.51111659330537,0.236662434247451,6.93464449956396,195.322155329663,0.135482554237301,3.55391492823838,1.51013397193397,0.191577763751304,0.0789286513485894,0.0216614245191048,0.0401622664216812,0.0816542360910518,0.183707452047419,0.386194649145932
SSA_00186,0.769051759371533,0.080641758771033,0.0287789623840926,0.0141339767881855,0.135347939804368,1.97439496089779,0.0369016575854078,1.21440345196571,0.0415972671966211,0.161680214842424,5.2478163978041,1.29725808363991,0.0558357166502796,0.0179339689507898,0.0664731626809157,0.124297476382624,0.166843923775698,0.11858772889059,0.0491367112019702,0.0311382844207163,0.63315060394601,0.860479246473968,6.12791690578592,58.103066800552,0.195416305528722,4.58986067705976,1.5723230998166,0.0742080659863021,0.0862898770801772,0.0307929428425281,0.0416931904178912,0.169500566286939,0.261626590986555,1.09595702055952
SSA_00187,2.37150702476252,0.0300855853480622,0.115372636788351,0.02484564480012,0.376932644269867,5.45368613664681,0.0676301476025724,0.359161032078386,0.117550997643425,0.144160532371305,5.06304450170899,0.535796225119622,0.0293556058883669,0.0373667919516315,0.185302075153487,0.0533573961253488,0.0405497728745411,0.117366709001621,0.0313848955044484,0.0493418240144641,1.77710681453103,0.616241833448113,7.75989297022485,242.145023944995,0.119027502387963,3.44537646161353,1.31282743807856,0.100389887283399,0.0317280502849539,0.0444754774916257,0.0652892261246271,0.0377649714977337,0.259819477282501,0.243536841909292
SSA_00197,5.50123512161583,0.0112736804802047,0.0925443972920001,0.0173793844875696,0.172629830327794,6.19993413249393,0.0141117938456305,0.417693382827166,0.123082335130641,0.120238437694506,3.45524596579404,0.47037111783535,0.0212127123470868,0.0242860460692815,0.103023343031909,0.0541354583792073,0.0457430614258538,0.118412079249737,0.0804639668676459,0.104047947516231,0.914151471635372,0.336082188675329,9.96567004052768,374.833958700491,0.219933727641338,3.1323354575688,0.798822058288598,0.188078536646056,0.021622416089652,0.0730241654264715,0.0471052892552166,0.0888569766560827,0.223477444541787,0.28933723560512
