Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00018,15.0470727,16.9748949,18.8358644,20.5846361,22.6454136,14.1685207,13.7272288,13.2841723,12.4127145,11.1965447,100000,11.5867822,11.1892169,10.438691,5.16895777,0.105692928,-1.98930745,40.1747397,40.7425193,41.2795393,41.7731557,42.2794574,40.0143211,39.335828,37.5746309,22.2970621,17.7072259,5.84470417,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00024,12.12193,13.8698758,15.5557994,17.1441196,19.0324281,11.3533731,10.9494825,10.5501149,9.8509595,9.47903469,3.57251566,9.90339586,9.54459351,8.62291453,3.89198839,-0.262848582,-2.01533738,38.6162542,39.1631173,39.6911305,40.1777644,40.6790876,38.5185956,37.8820736,36.2674373,21.5889698,17.2358097,5.67385883,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00033,18.1083081,19.9391413,21.6672822,23.264781,25.1112231,17.2323219,16.8028155,16.362972,13.9609577,12.1142626,100000,15.1683006,14.7050322,19.2944255,10.6016501,1.85529118,-1.81700271,40.0396969,40.6112316,41.150919,41.6461789,42.1536791,39.8980594,39.2213503,37.4594402,22.2277358,17.6375233,5.82732571,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00041,33.2867855,34.5487878,35.7310586,36.7957795,37.9447602,32.9058114,32.3984418,31.8357917,19.2754525,16.4548083,100000,25.8445713,24.9841623,19.982789,11.8697756,3.87780197,-1.45136425,39.8633905,40.4323155,40.9777534,41.4765013,41.9864083,39.7399852,39.0670397,37.3150574,22.1459422,17.5552972,5.80644226,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00050,25.2529273,27.0609444,28.7214931,30.224481,31.9076701,24.430857,23.9629167,23.4660547,16.9204338,13.8579417,100000,20.1991149,19.6368431,20.1005005,11.479403,2.94312381,-1.61768043,39.4795983,40.0289518,40.5631502,41.0547014,41.5598334,39.3377447,38.679099,36.9936952,21.9871797,17.5062186,5.76982631,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00062,19.1051746,21.0059056,22.7908195,24.4398488,26.3439687,18.2066749,17.7592266,17.3004391,14.4913474,12.5190009,100000,15.5751819,15.1020252,19.6384166,10.7972158,2.00989007,-1.79282259,40.0842252,40.651302,41.1882489,41.681809,42.1881322,39.9280101,39.2524834,37.501563,22.2585769,17.6821498,5.8353606,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00067,15.9838541,17.865362,19.6673339,21.3503167,23.3220129,15.100227,14.6679762,14.2303232,12.9805548,11.4985643,4.11973952,12.825332,12.4086106,12.0313709,6.40848412,0.479519886,-1.95963532,39.8066903,40.3795955,40.924801,41.4233873,41.9332075,39.689769,39.0183916,37.2730889,22.1240339,17.541557,5.80113124,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00068,14.4140168,16.2435644,18.0060334,19.6609753,21.6095525,13.5636401,13.1422167,12.7190907,11.9596343,10.8382079,3.17613689,11.6326224,11.2290421,10.483466,5.20216975,0.116548683,-1.98797034,38.7272583,39.2704882,39.7997489,40.2873315,40.7893984,38.6216652,37.9820319,36.3561002,21.6355804,17.2632403,5.68503167,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00070,33.1190397,34.4596724,35.7204624,36.8528631,38.0757761,32.6896918,32.1757633,31.6136184,19.2209653,16.5255012,5.58826164,25.3780812,24.5628632,20.0006298,11.858147,3.77987157,-1.50444814,37.9846861,38.5190557,39.0444947,39.5283352,40.0269596,37.8987846,37.28507,35.7808344,21.3573248,17.1171248,5.61718974,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00075,33.1124423,34.3581332,35.5302888,36.5853552,37.7236047,32.7517452,32.2492517,31.70171,19.150156,16.5081027,5.53931017,25.876182,25.0049304,19.9850125,11.8720653,3.88384888,-1.45070578,40.5001383,41.0749551,41.6190327,42.1169814,42.6258919,40.3443768,39.6537429,37.8282332,22.4179332,17.7414577,5.8727754,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00079,32.8667742,34.1168284,35.2905417,36.3473745,37.4890214,32.4897031,31.9916108,31.4452375,19.0554447,16.3765295,5.55144967,25.7928778,24.9302285,19.9877034,11.8699365,3.86569101,-1.45988275,39.2583514,39.8145627,40.3482495,40.839279,41.3440046,39.1377582,38.4839693,36.8112309,21.8842442,17.4290738,5.74488402,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00080,33.2549621,34.5421344,35.7521436,36.8393294,38.0111883,32.8815246,32.3725436,31.8076829,19.2999992,16.5775805,5.60456614,25.7348731,24.8782266,19.9870909,11.8669428,3.85269275,-1.46452336,39.8272213,40.3910029,40.9249953,41.416632,41.9217673,39.6795053,39.0103054,37.2832173,22.139389,17.6103659,5.8071061,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00091,32.3159099,33.5549751,34.7179357,35.7639398,36.894393,31.9533472,31.4688341,30.9255645,18.8777973,16.2162788,5.51161499,25.7656764,24.9186322,19.9811852,11.8656629,3.86119375,-1.4567207,37.9128855,38.4455633,38.9658764,39.4463166,39.9424868,37.8307267,37.2150577,35.6799232,21.2784575,17.0477096,5.59917004,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00096,33.6549322,34.9190801,36.1186584,37.1971836,38.3583705,33.2858672,32.7694587,32.2096174,19.401123,16.734488,5.58872966,25.8591369,25.0004351,19.983907,11.8712314,3.88224241,-1.45048457,39.813124,40.3740542,40.9088162,41.4009241,41.9063823,39.6649627,38.9960809,37.2697075,22.1317578,17.6011525,5.80506653,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00097,32.9340021,34.1639969,35.3299479,36.3790098,37.5108172,32.5703861,32.0733591,31.5222214,19.1162421,16.4388422,5.55186192,25.8773473,25.0057711,19.985822,11.8725656,3.88427825,-1.45109511,38.9651188,39.5091483,40.0358752,40.5221889,41.0235564,38.8403334,38.1948485,36.5515386,21.7431167,17.3583637,5.71205654,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00105,15.5275721,17.3967127,19.1814358,20.8517866,22.8135017,14.6415061,14.2113637,13.7772502,12.7147767,11.320463,100000,12.506605,12.0884446,11.568547,6.03191359,0.368933971,-1.96660662,40.4203342,40.9892605,41.5278178,42.0223745,42.5291043,40.2533441,39.5661353,37.7619378,22.3881029,17.7494197,5.86656715,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00108,15.9169429,17.8015016,19.5974115,21.2764711,23.2457148,15.0266218,14.5930823,14.154822,12.9484814,11.4800668,100000,12.7874958,12.3555161,11.9507858,6.3418436,0.460581204,-1.96042976,39.7049306,40.2679525,40.8085609,41.3042557,41.8121683,39.5755698,38.9084901,37.1851594,22.0829792,17.5369761,5.79188759,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00110,33.1977698,34.4558087,35.6390152,36.7043962,37.8543195,32.8173504,32.3112779,31.7597158,19.1877319,16.4944764,5.57846673,25.8104311,24.9594547,19.9844389,11.8695077,3.87207675,-1.45487365,38.8581872,39.4102267,39.9421183,40.4315521,40.9349903,38.7529593,38.1112445,36.4882726,21.716474,17.3242352,5.70414597,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00113,9.94391301,11.5575519,13.1250626,14.5999174,16.3501352,9.22461683,8.83952838,8.4664011,7.8436402,7.6785894,3.19513669,8.35716187,8.05286016,7.11609604,2.89062181,-0.541664733,-2.03577634,37.5565251,38.093142,38.614284,39.0944654,39.5898618,37.491626,36.8900778,35.4307555,21.1722428,17.0002147,5.57251614,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00119,16.697179,18.5632221,20.3265149,21.9680169,23.8824398,15.8156749,15.3862617,14.9507162,13.317908,11.6964095,100000,13.7304581,13.2882527,13.5552545,7.72428831,0.866885406,-1.92462028,38.362557,38.9051541,39.4373404,39.9261629,40.428705,38.2740222,37.6486117,36.0977199,21.5221305,17.2015283,5.65619046,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00121,5.94344791,7.61804193,9.41949124,10.9916609,12.7118163,5.60178342,5.11770966,4.67077696,4.17746387,4.39547815,2.38232244,5.32889407,5.14985836,4.28992746,1.25079113,-0.969772651,-2.06391428,38.7257643,39.2750535,39.8049198,40.2928905,40.7952271,38.6271551,37.9872752,36.359789,21.6370343,17.2607092,5.68523555,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00123,15.1236209,16.8594467,18.5055648,20.0383841,21.8268352,14.3165723,13.9149212,13.5084457,12.445109,11.0265891,100000,13.1815066,12.747463,12.5484755,6.84544571,0.613182053,-1.94654715,38.9558348,39.5019059,40.0272984,40.5127443,41.0134932,38.8257355,38.1830245,36.5636627,21.7621861,17.4003956,5.71716032,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00126,14.0004904,15.729005,17.3887013,18.9419211,20.7659778,13.1887738,12.7884774,12.3857701,11.6867229,10.5749114,100000,11.9585633,11.5555295,10.8765284,5.49398018,0.204579859,-1.98077721,39.7982968,40.3580834,40.8942564,41.3872499,41.8933289,39.6525011,38.9837123,37.256479,22.1235798,17.5863193,5.80268934,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00128,20.0311299,21.8285983,23.5046296,25.0393323,26.7915641,19.1914671,18.7612406,18.3158814,14.7737835,12.4403365,100000,16.9983765,16.5005248,19.963821,11.01291,2.3791351,-1.73678866,38.6146063,39.1537458,39.6763162,40.159479,40.6583898,38.4982987,37.8633746,36.2615859,21.5911555,17.2747442,5.67588302,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00135,18.07694,20.0178044,21.8528424,23.5573841,25.5396851,17.1660864,16.7161076,16.2571808,14.0570974,12.2523016,100000,14.4157886,13.961371,15.8037106,9.28318801,1.30943718,-1.88194329,38.3867601,38.9300555,39.4628433,39.9520859,40.4549421,38.2985424,37.6723495,36.118194,21.5326646,17.2060137,5.65864843,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00138,29.6070346,30.7434237,31.8151289,32.7781064,33.8236919,29.2615818,28.8401095,28.3545236,17.7607107,15.2604524,5.24457165,25.6153769,24.7805546,19.9877991,11.8623092,3.82938446,-1.47422491,38.9430991,39.4907242,40.020143,40.5081255,41.010621,38.8240507,38.1804645,36.5521991,21.7516212,17.3634836,5.71339579,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00139,14.9161953,16.6487259,18.3030859,19.8455463,21.648159,14.0956946,13.6942059,13.2881095,12.3125424,10.9456676,100000,12.8890851,12.4579113,12.1049452,6.46959431,0.497713919,-1.95828713,38.9343755,39.4818191,40.0111026,40.4989883,41.0014118,38.815386,38.172085,36.5449978,21.7479862,17.3617993,5.71253765,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00151,14.9400455,16.8552688,18.6912775,20.4159263,22.4480008,14.0769324,13.6390012,13.1995242,12.3485146,11.14129,100000,11.6359661,11.23582,10.4963852,5.21118154,0.117307117,-1.98893816,38.5241496,39.0652507,39.6035438,40.0964513,40.6019368,38.4422333,37.8084298,36.2075019,21.5598519,17.1755284,5.66445041,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00156,19.9716879,21.8309039,23.5620857,25.1532843,26.978234,19.0915391,18.6508113,18.1956996,14.7980741,12.6087429,100000,16.5436285,16.0529357,19.9052495,10.9602634,2.27013952,-1.75543554,41.1258224,41.6956791,42.23623,42.7316037,43.237903,40.9144952,40.2121133,38.3634822,22.7258136,17.9864402,5.94749872,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00160,14.2475047,16.0143336,17.7059529,19.2870009,21.141375,13.4593699,13.0530989,12.6442294,11.8998154,10.7264323,100000,12.0674801,11.6587172,11.0013723,5.58849387,0.234605673,-1.97755716,38.5099861,39.0480751,39.5736247,40.0585173,40.5585315,38.4055217,37.7727159,36.1743226,21.5414896,17.2164397,5.66277485,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00173,31.919329,33.1139655,34.2509749,35.2727429,36.376458,31.5767747,31.1047951,30.5726965,18.710133,16.1314203,5.42732587,25.8552984,24.9942891,19.9791504,11.8682601,3.87959502,-1.44804289,38.8497,39.3959554,39.924571,40.4119221,40.9139228,38.7381011,38.0952118,36.4585423,21.6912408,17.3083669,5.69886977,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00178,21.3898933,23.1639356,24.8119885,26.3142641,28.0183533,20.5503421,20.1162919,19.6635409,15.3237979,12.6505579,100000,18.0819556,17.572762,20.0467342,11.1739771,2.64535014,-1.69224674,38.9625931,39.5113597,40.0396931,40.5270171,41.0290723,38.8413934,38.1974174,36.5684692,21.7608699,17.3766383,5.7159682,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00179,15.9075415,17.6897253,19.360823,20.9138821,22.7214521,15.0933401,14.6841703,14.269552,12.8698935,11.3247782,100000,13.7169215,13.2802607,13.5388724,7.71025035,0.862590332,-1.92532619,38.5585728,39.0962614,39.6176146,40.0999102,40.5981641,38.4419745,37.8088165,36.2142882,21.566354,17.2641185,5.67013861,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00186,32.2022259,33.3563823,34.4472041,35.4310223,36.494499,31.8669204,31.394209,30.8557992,18.8081133,16.0679939,100000,26.1343246,25.2490066,19.9706193,11.8755341,3.94175763,-1.41799068,39.4066554,39.9569224,40.491716,40.9835715,41.4888928,39.2712758,38.6144577,36.9351965,21.9553607,17.4809715,5.76194934,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00187,15.9248355,17.830164,19.6522667,21.3576689,23.3606666,15.0132422,14.5763128,14.1345228,12.9442772,11.4951589,100000,12.5881142,12.165256,11.682444,6.12278689,0.39319076,-1.96665514,38.1275076,38.6598454,39.1787556,39.6587286,40.1548761,38.028357,37.4072298,35.8555781,21.3741935,17.131672,5.62331112,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00197,33.7318909,35.0782058,36.340927,37.4744761,38.6953619,33.3333155,32.8069667,32.240134,19.4643221,16.7994548,5.60661218,25.548824,24.7175144,19.9923796,11.8616604,3.81506719,-1.48358299,38.1882532,38.7222846,39.2426739,39.7237106,40.2206802,38.0900107,37.4668815,35.9064969,21.4003282,17.1413428,5.62934194,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00204,15.0430841,16.792916,18.4661025,20.0255871,21.8476316,14.225295,13.8202494,13.4104918,12.4012283,11.016748,100000,12.9059956,12.4844393,12.1397328,6.49875311,0.508407194,-1.95611632,39.0101464,39.5645832,40.102978,40.5966653,41.1030824,38.9104793,38.2631282,36.6147754,21.7792385,17.3345003,5.71815817,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00209,9.64359209,11.23439,12.7860631,14.2442551,15.9734182,8.940748,8.55832642,8.18871683,7.57877226,7.43327008,3.1377679,8.18987611,7.88266954,6.94446287,2.78136874,-0.569506533,-2.03715256,39.3083094,39.8571151,40.3911153,40.882384,41.3872862,39.1787011,38.5234061,36.8452014,21.9018229,17.4390892,5.74910894,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00216,15.0900921,16.8357003,18.4899953,20.0324851,21.8349718,14.2656055,13.8618784,13.4535234,12.4201684,11.0199173,100000,13.0355552,12.6118612,12.3340476,6.66232297,0.557746286,-1.95181403,38.8698247,39.4157174,39.9476007,40.4370465,40.9405085,38.7580891,38.1161884,36.4923541,21.7184843,17.3245657,5.70459587,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00222,16.2758047,18.0206986,19.6709974,21.1992067,22.9702679,15.4740174,15.0683096,14.6553251,13.0406234,11.4224841,100000,14.2785222,13.8183887,15.1092884,8.90510208,1.20022956,-1.89000835,40.1979602,40.7662429,41.3036119,41.7974472,42.3038806,40.0402312,39.3596692,37.5840518,22.2954928,17.695274,5.84431551,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00227,14.2472049,16.0169382,17.723291,19.3221204,21.2022536,13.403557,12.9943095,12.582565,11.8437453,10.7099506,100000,11.8593509,11.455418,10.751087,5.40077319,0.177890187,-1.98217249,39.2782005,39.8335153,40.363833,40.8527635,41.3560579,39.1491655,38.4954924,36.8261493,21.8946527,17.4564797,5.74827504,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00229,16.549031,18.2684801,19.8923444,21.3940628,23.1311216,15.7320977,15.3307612,14.9210184,13.1279585,11.4650403,100000,14.6174207,14.1575508,17.0751944,9.79465645,1.47720865,-1.86546038,38.8035898,39.3503922,39.877162,40.3632836,40.8644052,38.6916969,38.0504061,36.4212576,21.672629,17.3061974,5.69476158,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00235,31.6266113,32.8191573,33.9336355,34.9386534,36.0282703,31.2576435,30.7908619,30.2719346,18.4920799,15.8690372,100000,25.8210071,24.9659693,19.9805205,11.8675978,3.87287368,-1.4516326,38.1244689,38.6567343,39.1755852,39.6555144,40.1516271,38.025322,37.4042892,35.853016,21.3728499,17.1310264,5.62299638,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00238,31.9741978,33.1468326,34.2457463,35.2365259,36.3084023,31.6398501,31.1695227,30.6409411,18.6763003,16.0351805,5.47321851,26.0301297,25.1504321,19.9753543,11.8736,3.91778428,-1.43049421,38.2073227,38.7449809,39.2694827,39.7531796,40.2520238,38.1196578,37.4951166,35.9254731,21.4075237,17.1201512,5.62999415,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00239,33.6757084,34.9959532,36.2361421,37.3497493,38.5487922,33.2919233,32.7702044,32.1987063,19.4687886,16.7569862,5.62537843,25.6633451,24.8214194,19.9886366,11.8649531,3.83922221,-1.47105246,40.7129261,41.2802887,41.8187758,42.3131925,42.8194951,40.5289341,39.833322,37.9927275,22.5091663,17.8269755,5.89594999,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00240,14.4754983,16.3129476,18.0749817,19.7307997,21.6823114,13.6091777,13.1855341,12.7604618,11.991629,10.8655055,100000,11.6561145,11.2516919,10.5063681,5.21977626,0.1236856,-1.98641149,38.1819631,38.7183506,39.237929,39.7184414,40.2150416,38.0846496,37.4617724,35.9031949,21.3991087,17.1459284,5.62928051,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00241,12.8168972,14.5177185,16.1570189,17.7037215,19.5254127,12.040451,11.647539,11.2546146,10.6064141,9.95681488,3.61697558,10.9311942,10.5409177,9.69182243,4.63283157,-0.049663477,-1.99952586,39.0117176,39.5608872,40.0893029,40.5767397,41.0788993,38.8882769,38.2428478,36.6081334,21.7815205,17.39046,5.72101405,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00254,17.816088,19.6858808,21.4450053,23.0746632,24.9635755,16.9460857,16.5120957,16.0687571,13.8658488,12.0686278,100000,14.739773,14.2841191,17.9384022,10.0757272,1.58809537,-1.85012864,39.6968835,40.2589663,40.7934814,41.2853776,41.7907206,39.5555654,38.8902625,37.177672,22.0835468,17.5700786,5.79335398,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00262,31.7219862,32.9279273,34.0724717,35.1011581,36.2136371,31.3596661,30.8901012,30.3571156,18.6594364,16.0172171,5.46672677,25.7374609,24.8878464,19.9850302,11.8662542,3.85445669,-1.46221543,40.2182527,40.7942715,41.344347,41.8460028,42.3576229,40.0776225,39.3992125,37.6482407,22.3460132,17.7039244,5.85374705,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00271,18.5168166,20.4851506,22.3545109,24.0888862,26.1032664,17.6033038,17.1474868,16.6815048,14.2774481,12.421773,100000,14.6088889,14.1483264,17.0215189,9.77008955,1.47113189,-1.86303478,38.338021,38.8789251,39.4060345,39.8916221,40.3919281,38.2505874,37.621854,36.0345445,21.4637539,17.1469154,5.64325385,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00275,19.4957003,21.3232666,23.039043,24.616943,26.428333,18.6168988,18.1818447,17.733407,14.5728518,12.5152595,100000,16.3254053,15.8460862,19.8700205,10.9322434,2.21950974,-1.75983597,40.1734657,40.7328653,41.2707319,41.7648756,42.2715426,40.0096101,39.3298736,37.5571915,22.2808878,17.682791,5.84065022,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00279,31.3389763,32.4685183,33.5413606,34.5088024,35.5568806,30.9954293,30.5410153,30.0275826,18.3896275,15.8023756,5.39931996,26.0365866,25.156699,19.9723883,11.8722484,3.91854779,-1.42811644,39.0318624,39.5814477,40.1101689,40.5978236,41.1001438,38.9082705,38.262186,36.6246059,21.7899427,17.3943396,5.72299981,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
SSA_00286,15.2261462,17.0453382,18.7886971,20.4190431,22.331876,14.3605281,13.9386926,13.5132576,12.5286831,11.167994,100000,12.5087142,12.0863994,11.5718692,6.03381307,0.366732697,-1.96849411,38.5859137,39.1242937,39.6462237,40.1289319,40.6274995,38.4694072,37.8353917,36.2373575,21.5784654,17.2694705,5.67294935,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204
