Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00001,21.165643,21.235401,21.2544905,21.2618711,21.2774757,20.4951993,20.3137034,20.043815,13.1176928,12.6927841,4.32394362,20.7443537,12.8497316,5.38294191,2.58417015,0.171876432,-1.29644319,21.1160412,21.18581,21.204779,21.2119493,21.2271462,20.4632006,20.284773,20.0207529,13.1134265,12.636788,4.29841229,20.7443537,12.8497316,5.38294191,2.58417015,0.171876432,-1.29644319
SSA_00003,9.51822457,9.55791611,9.57147573,9.5784935,9.59233335,9.08079678,8.98492581,8.85905404,7.96977787,7.20281617,1.97744279,9.39687023,5.33404448,1.68782126,0.253282995,-0.88733053,-1.64546778,9.57942266,9.62437054,9.638925,9.6465829,9.6618327,9.11737865,9.01638479,8.88478675,7.99657023,7.25552484,2.06668353,9.39687023,5.33404448,1.68782126,0.253282995,-0.88733053,-1.64546778
SSA_00004,32.2422264,32.4848512,32.6246352,32.7309127,32.8473408,31.6164715,31.2780146,30.6401176,19.1095553,15.3724619,5.12678926,30.156442,21.8309499,10.4665741,5.8330384,2.0972902,-0.556006724,33.141897,33.3541057,33.4671062,33.5564359,33.6617381,32.4101479,32.0604136,31.3745077,19.6889571,15.7788953,5.29408804,30.156442,21.8309499,10.4665741,5.8330384,2.0972902,-0.556006724
SSA_00005,22.3725296,22.4529658,22.4750832,22.4837065,22.5013996,21.6410812,21.4436855,21.1473223,13.7971464,13.2584867,4.50802976,21.7335168,13.5408891,5.72407446,2.80263364,0.266351787,-1.26292846,22.2159019,22.2713455,22.2815544,22.2822713,22.2921119,21.5092474,21.3283779,21.0677904,14.6100693,12.9848722,4.38186891,21.7335168,13.5408891,5.72407446,2.80263364,0.266351787,-1.26292846
SSA_00006,7.44547727,7.4843874,7.49916021,7.50784366,7.52325268,7.04784101,6.96455247,6.86003954,6.3567932,5.94391511,2.10910188,7.34445061,4.0135215,1.04585832,-0.11512781,-1.09058745,-1.73246186,7.47909685,7.51918311,7.53596281,7.54617785,7.5637758,7.04942691,6.96197228,6.85278652,6.33271214,5.93684536,2.15785106,7.34445061,4.0135215,1.04585832,-0.11512781,-1.09058745,-1.73246186
SSA_00007,11.3045187,11.344921,11.3586351,11.3652601,11.3785719,10.847518,10.7409829,10.5955879,9.07545052,8.00530696,2.99114881,11.1988457,6.49407065,2.26657861,0.589391645,-0.706812982,-1.57682626,11.3866693,11.4355251,11.4504289,11.4577132,11.4724243,10.8962706,10.7835123,10.6308083,9.14118852,8.09998816,2.13918825,11.1988457,6.49407065,2.26657861,0.589391645,-0.706812982,-1.57682626
SSA_00008,25.8408734,25.9404252,25.9628097,25.9720734,25.9904911,25.120039,24.9302691,24.6530573,16.7285155,14.0655152,4.73168425,25.1506415,16.0193095,6.96709158,3.58718053,0.650415532,-1.17366083,26.0160389,26.1010347,26.1135274,26.115191,26.1273594,25.2418789,25.049557,24.7754992,16.797688,14.0560239,4.75268861,25.1506415,16.0193095,6.96709158,3.58718053,0.650415532,-1.17366083
SSA_00009,20.8255252,20.8848534,20.8924717,20.8906077,20.9001853,20.0780923,19.8911513,19.6147043,13.0132982,12.6430638,4.33746964,20.1666215,12.4476078,5.18505097,2.45628567,0.117086938,-1.31375298,20.5395294,20.6065732,20.6256211,20.6329723,20.6483921,19.8770254,19.6997218,19.4344817,12.8296174,12.4520921,4.26210979,20.1666215,12.4476078,5.18505097,2.45628567,0.117086938,-1.31375298
SSA_00010,22.9587926,23.0198997,23.0307234,23.0312532,23.0416187,22.2082229,22.0168692,21.7390224,15.0226423,13.3258961,4.5006861,22.2904142,13.9373292,5.92045343,2.92723082,0.321975133,-1.24208096,23.0764633,23.136913,23.1468434,23.1463527,23.1563014,22.2914919,22.0938599,21.8058227,15.0688401,13.4389187,4.54868724,22.2904142,13.9373292,5.92045343,2.92723082,0.321975133,-1.24208096
SSA_00013,20.4851415,20.5687488,20.5881215,20.5958793,20.6127823,19.7946209,19.607444,19.3263245,12.8687105,12.5107519,4.31950719,19.9377189,12.2909081,5.10810148,2.40642338,0.0957271143,-1.32075656,20.3970943,20.4713261,20.4899801,20.4970847,20.5127612,19.7238257,19.542736,19.2713533,12.7956163,12.4338221,4.27678761,19.9377189,12.2909081,5.10810148,2.40642338,0.0957271143,-1.32075656
SSA_00018,19.1119084,19.1906395,19.2105308,19.2180722,19.234874,18.4084689,18.2256228,17.9527722,12.5460178,11.6671599,100000,18.5580642,11.3471652,4.64686807,2.10603908,-0.0296787795,-1.36678182,18.9850381,19.0591385,19.0771829,19.0837393,19.0992451,18.3297345,18.1554668,17.8956489,12.3579027,11.7027563,4.16154355,18.5580642,11.3471652,4.64686807,2.10603908,-0.0296787795,-1.36678182
SSA_00024,11.8346749,11.8830275,11.8987313,11.9063003,11.9220824,11.3012795,11.180886,11.017438,9.40493557,8.3288176,2.81218914,11.5701847,6.73635792,2.3879797,0.661917139,-0.668696556,-1.56363628,11.7795035,11.8273885,11.842302,11.8495035,11.8641894,11.2732169,11.1567784,10.9980306,9.36513986,8.2698192,3.09381404,11.5701847,6.73635792,2.3879797,0.661917139,-0.668696556,-1.56363628
SSA_00033,23.7154775,23.7798397,23.7902528,23.7904749,23.8007149,22.9550511,22.7627091,22.4863622,15.4423764,13.5384522,4.56071539,23.0223602,14.4600066,6.18084454,3.092377,0.399730701,-1.21870479,23.8320737,23.895619,23.9061938,23.9061359,23.9164685,23.0405827,22.8414871,22.5519553,15.4927416,13.6610348,4.61048839,23.0223602,14.4600066,6.18084454,3.092377,0.399730701,-1.21870479
SSA_00041,27.6222407,27.7168032,27.7300113,27.7315013,27.7446129,26.7849644,26.583025,26.2874518,17.6254121,14.5752454,4.9493577,26.3893353,16.9663689,7.45213928,3.88970599,0.809226101,-1.17780263,27.5537094,27.6470593,27.6606973,27.6627168,27.6761104,26.7309547,26.5333842,26.2437394,17.563846,14.511171,4.92356371,26.3893353,16.9663689,7.45213928,3.88970599,0.809226101,-1.17780263
SSA_00050,20.4224928,20.4768598,20.4844861,20.4828151,20.4922048,19.7016344,19.5200776,19.2525328,12.8233026,12.4459067,4.2744681,19.8232094,12.2114685,5.06912615,2.38113233,0.0850705288,-1.32428861,20.3825756,20.4387042,20.4459636,20.4445995,20.4541113,19.6767433,19.4974713,19.2337442,12.790987,12.4096731,4.25678354,19.8232094,12.2114685,5.06912615,2.38113233,0.0850705288,-1.32428861
SSA_00062,21.1398528,21.2115436,21.2314541,21.239036,21.2552649,20.4416062,20.2548987,19.9751246,13.1085991,12.7450927,4.35927725,20.6339911,12.7737073,5.34567947,2.56042932,0.162107935,-1.30115814,21.1594451,21.2278009,21.2479849,21.255726,21.2721832,20.4577881,20.2705183,19.989464,13.1098588,12.7521019,4.3635601,20.6339911,12.7737073,5.34567947,2.56042932,0.162107935,-1.30115814
SSA_00067,21.8050774,21.8823818,21.9034784,21.9116297,21.9287218,21.0826052,20.8891702,20.5983503,13.4297925,13.0391352,4.44685223,21.2177569,13.1786239,5.54492937,2.68793907,0.216057212,-1.27958712,21.8782883,21.9371728,21.945064,21.9444853,21.9540376,21.1283412,20.9389804,20.6614404,13.6922107,12.9975618,4.4183523,21.2177569,13.1786239,5.54492937,2.68793907,0.216057212,-1.27958712
SSA_00068,22.8746526,22.9567055,22.978431,22.98682,23.0042321,22.1418497,21.9438343,21.6479244,14.6244441,13.4200839,4.54525696,22.226829,13.8898133,5.89709129,2.91287838,0.316071327,-1.24639969,22.857261,22.9157222,22.9261872,22.9265832,22.9367131,22.1120109,21.9225569,21.6479013,14.9686544,13.2732034,4.4813477,22.226829,13.8898133,5.89709129,2.91287838,0.316071327,-1.24639969
SSA_00070,28.4174262,28.5156334,28.52915,28.5307117,28.5443749,27.560295,27.3584762,27.056344,17.9850515,14.7875728,5.02855397,27.0110007,17.4560241,7.70519657,4.04705577,0.892215288,-1.18124836,28.022764,28.1206192,28.13798,28.1433766,28.1596265,27.2447136,27.0652404,26.7920239,17.6641903,14.4709838,4.89737912,27.0110007,17.4560241,7.70519657,4.04705577,0.892215288,-1.18124836
SSA_00075,23.7415359,23.8056212,23.8164116,23.816464,23.8269606,22.9509037,22.7514903,22.4608154,15.4404597,13.6410878,4.6064101,22.9283543,14.391855,6.1468613,3.07098471,0.389619692,-1.22202111,23.7639762,23.8280104,23.8387552,23.8386945,23.8491822,22.9671382,22.7664669,22.4738109,15.4528708,13.6636333,4.61578578,22.9283543,14.391855,6.1468613,3.07098471,0.389619692,-1.22202111
SSA_00079,28.6278448,28.7283341,28.745824,28.750731,28.7672405,27.8001376,27.6069921,27.3098734,18.0366684,14.7806881,5.0177846,27.2917514,17.6830635,7.82327872,4.11955602,0.930001711,-1.18508545,28.5219042,28.6206544,28.6386732,28.6442938,28.6611527,27.7140387,27.5276168,27.2388817,17.9404851,14.6854153,4.979781,27.2917514,17.6830635,7.82327872,4.11955602,0.930001711,-1.18508545
SSA_00080,25.5048262,25.5892317,25.6001647,25.5999646,25.6109175,24.6907832,24.4857131,24.1903989,16.5324321,14.1117389,4.77414263,24.5056876,15.5417363,6.72459489,3.43513771,0.571439921,-1.18133526,25.4328142,25.5141608,25.5246244,25.5243713,25.5350358,24.6337626,24.4334272,24.1472265,16.509908,14.0272068,4.74163031,24.5056876,15.5417363,6.72459489,3.43513771,0.571439921,-1.18133526
SSA_00091,27.8357656,27.934145,27.9496199,27.9530805,27.9678538,27.0263403,26.8331286,26.5450851,17.6659713,14.5477809,4.93536428,26.6700881,17.189553,7.5672417,3.96126241,0.846940232,-1.18062436,27.6167028,27.7119924,27.7299441,27.7359377,27.7523796,26.8455502,26.6632963,26.3907491,17.5058036,14.3911151,4.866247,26.6700881,17.189553,7.5672417,3.96126241,0.846940232,-1.18062436
SSA_00096,29.7559334,29.8598906,29.8783968,29.8838326,29.9016004,28.894593,28.7013952,28.3925275,18.5607705,15.1229904,5.13541968,28.1427162,18.3781377,8.18744462,4.34545179,1.04931634,-1.15313258,29.610181,29.7168592,29.7362034,29.7427448,29.7611057,28.7822878,28.5994738,28.3005353,18.4183683,14.9873256,5.08366176,28.1427162,18.3781377,8.18744462,4.34545179,1.04931634,-1.15313258
SSA_00097,24.0373924,24.1034004,24.114583,24.1149331,24.1256623,23.2463234,23.0466866,22.7568768,15.6056994,13.7203384,4.62906798,23.2252352,14.605473,6.25385465,3.13932987,0.423321744,-1.21460835,23.941409,24.0083422,24.0193732,24.0199296,24.0305799,23.176649,22.9826336,22.7039644,15.5689914,13.6159004,4.58760891,23.2252352,14.605473,6.25385465,3.13932987,0.423321744,-1.21460835
SSA_00105,20.9683965,21.0421893,21.0624395,21.0702797,21.0869725,20.2666736,20.0786292,19.7963102,13.0407041,12.6950321,4.35631613,20.4290189,12.6325328,5.2762281,2.51564331,0.143011097,-1.30767271,20.9590662,21.0316298,21.0521779,21.0602482,21.0770602,20.2585706,20.0709348,19.7891138,13.0343915,12.6878881,4.35335317,20.4290189,12.6325328,5.2762281,2.51564331,0.143011097,-1.30767271
SSA_00108,21.8515079,21.9134466,21.9203463,21.9193634,21.9290267,21.0841994,20.8918048,20.6080957,13.5199805,13.0307484,4.43806291,21.1422775,13.1264514,5.51931435,2.67173635,0.209336907,-1.28317623,21.7894917,21.8460319,21.8539998,21.8534705,21.8630427,21.0416249,20.8531598,20.5769087,13.5991744,12.9601505,4.40673516,21.1422775,13.1264514,5.51931435,2.67173635,0.209336907,-1.28317623
SSA_00110,27.1646713,27.2752679,27.300879,27.3120185,27.333181,26.3858054,26.1817399,25.8751821,17.4723741,14.5761949,4.92783997,26.1006205,16.7468772,7.33930182,3.81923658,0.771993976,-1.17716525,27.112608,27.2005092,27.2145994,27.2172986,27.2308539,26.3110898,26.1181466,25.8385755,17.3392617,14.3551084,4.85825377,26.1006205,16.7468772,7.33930182,3.81923658,0.771993976,-1.17716525
SSA_00113,11.4194032,11.4665484,11.4816374,11.488996,11.5040768,10.9197421,10.8053601,10.650745,9.16260542,8.12823859,2.11642801,11.2077837,6.49840464,2.26864317,0.590455173,-0.706294354,-1.57667654,11.3753355,11.4222667,11.4366218,11.4435951,11.4577209,10.8985799,10.7873462,10.6365699,9.13239398,8.08320158,2.79107237,11.2077837,6.49840464,2.26864317,0.590455173,-0.706294354,-1.57667654
