Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00001,20.0945,20.5909,21.0586,21.4797,21.9396,19.907,19.6308,19.248,13.5755,11.4494,3.96207,15.9949,14.9281,13.9326,10.981,4.61666,-0.914525,37.7791,38.3086,38.8264,39.3049,39.7995,37.6972,37.0857,35.5673,21.2197,17.0185,5.58532,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00003,8.16163,8.56821,8.93822,9.2623,9.6174,7.97502,7.83834,7.67859,6.9627,6.44666,2.55381,6.75869,6.25326,5.69668,4.53944,1.3533,-1.59434,39.2762,39.8313,40.3613,40.8501,41.3533,39.1466,38.493,36.8243,21.8939,17.4575,5.74815,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00004,27.4324,27.9089,28.3756,28.808,29.2722,27.3626,26.955,26.3323,17.2421,13.8276,4.6636,23.7788,22.2913,18.7275,11.334,4.84781,-0.375791,38.6495,39.1968,39.7288,40.218,40.721,38.5528,37.9169,36.3149,21.6238,17.2568,5.68137,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00005,22.5307,23.0739,23.5872,24.0551,24.5686,22.3022,21.9729,21.5105,14.9511,12.3132,4.25505,16.5645,15.4661,14.4605,11.0511,4.65764,-0.857695,37.2939,37.8108,38.3182,38.7889,39.2772,37.2095,36.6133,35.1567,21.0057,16.9187,5.53533,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00006,5.50036,5.88778,6.24647,6.55761,6.89568,5.35675,5.2369,5.10249,4.652,4.38872,1.65232,4.23932,3.89429,3.51154,2.70812,0.37825,-1.73609,40.9279,41.5134,42.0705,42.576,43.0893,40.7698,40.0692,38.2172,22.6349,17.8617,5.92294,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00007,11.8376,12.255,12.6413,12.9814,13.3542,11.6471,11.484,11.2805,9.67308,8.41512,2.92627,10.2782,9.55544,8.78073,7.23708,2.80095,-1.38935,38.2608,38.7997,39.3252,39.8097,40.3091,38.1729,37.5467,35.9705,21.4311,17.1323,5.63557,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00008,30.9785,31.5046,32.0257,32.5101,33.0255,30.9365,30.4358,29.6694,18.773,14.9215,5.02284,25.5081,23.944,18.8587,11.3518,4.86291,-0.299721,38.6863,39.2332,39.7637,40.252,40.7545,38.5892,37.9503,36.3254,21.6178,17.2427,5.68038,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00009,19.412,19.9468,20.4521,20.9049,21.4005,19.1918,18.9153,18.5409,13.3202,11.2269,3.90816,14.3278,13.3575,12.3938,10.5635,4.38853,-1.07799,38.1474,38.6814,39.1993,39.6786,40.1744,38.0465,37.425,35.8726,21.3837,17.1457,5.62601,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00010,21.9646,22.4754,22.9688,23.4135,23.8963,21.7917,21.4825,21.0449,14.6485,12.1023,4.17636,17.1614,16.0311,15.0262,11.1155,4.69371,-0.815033,40.4361,41.0062,41.5506,42.0487,42.5579,40.28,39.5908,37.7729,22.3883,17.7201,5.86552,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00013,22.0882,22.6409,23.1546,23.6228,24.1377,21.8491,21.5275,21.0789,14.6805,12.1903,4.21679,16.1121,15.0296,14.0269,10.9911,4.6242,-0.8998,39.55,40.1106,40.6523,41.1486,41.6569,39.4291,38.7664,37.0598,22.0163,17.487,5.77541,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00018,20.5705,21.1437,21.6803,22.1646,22.697,20.3145,20.0116,19.6003,13.9324,11.6757,4.06083,14.3381,13.3671,12.4028,10.5676,4.39079,-1.07683,40.1747,40.7425,41.2795,41.7732,42.2795,40.0143,39.3358,37.5746,22.2971,17.7072,5.8447,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00024,13.0706,13.5647,14.02,14.4236,14.8686,12.8218,12.6279,12.3864,10.4158,9.04711,3.12626,9.69316,9.00375,8.25959,6.7605,2.54995,-1.42421,38.6163,39.1631,39.6911,40.1778,40.6791,38.5186,37.8821,36.2674,21.589,17.2358,5.67386,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00033,19.3204,19.8174,20.2917,20.7157,21.1775,19.1367,18.8711,18.5072,13.2153,11.1693,3.87635,15.2539,14.2266,13.2425,10.848,4.54154,-0.987187,40.0397,40.6112,41.1509,41.6462,42.1537,39.8981,39.2214,37.4594,22.2277,17.6375,5.82733,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00041,25.4789,26.0249,26.5547,27.0392,27.5649,25.3107,24.926,24.3624,16.6635,13.2718,4.55347,19.1078,17.8654,16.86,11.2548,4.77611,-0.67633,39.8634,40.4323,40.9778,41.4765,41.9864,39.74,39.067,37.3151,22.1459,17.5553,5.80644,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00050,20.6725,21.2015,21.6996,22.1482,22.6383,20.469,20.1765,19.7722,13.925,11.6718,4.04626,15.6298,14.5793,13.5894,10.922,4.58302,-0.950871,39.4796,40.029,40.5632,41.0547,41.5598,39.3377,38.6791,36.9937,21.9872,17.5062,5.76983,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00062,20.5439,21.0729,21.5687,22.0145,22.5009,20.351,20.0616,19.6616,13.8609,11.6262,4.03048,15.6523,14.5994,13.607,10.9239,4.58482,-0.947446,40.0842,40.6513,41.1882,41.6818,42.1881,39.928,39.2525,37.5016,22.2586,17.6821,5.83536,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00067,23.5505,24.0931,24.6167,25.0918,25.6088,23.3605,23.0147,22.5211,15.6665,12.6533,4.36116,17.5651,16.4002,15.3902,11.1447,4.71165,-0.782247,39.8067,40.3796,40.9248,41.4234,41.9332,39.6898,39.0184,37.2731,22.124,17.5416,5.80113,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
SSA_00068,23.9638,24.5102,25.0328,25.5083,26.0258,23.7804,23.4269,22.9192,15.9037,12.7891,4.40299,17.919,16.7428,15.7362,11.175,4.72884,-0.757523,38.7273,39.2705,39.7997,40.2873,40.7894,38.6217,37.982,36.3561,21.6356,17.2632,5.68503,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931
