Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00001,19.7137,20.3566,21.0005,21.6251,22.3767,19.5012,19.2841,19.0239,15.0111,13.0064,4.70368,16.3492,15.4368,14.572,11.0587,7.3872,1.51982,37.7791,38.3086,38.8264,39.3049,39.7995,37.6972,37.0857,35.5673,21.2197,17.0185,5.58532,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00003,7.31009,7.95778,8.60469,9.23892,10.0174,7.06628,6.9113,6.75259,6.38389,6.23421,2.89752,6.26749,5.9017,5.56647,4.8571,3.52229,2.18746,39.2762,39.8313,40.3613,40.8501,41.3533,39.1466,38.493,36.8243,21.8939,17.4575,5.74815,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00004,27.1717,27.7249,28.2843,28.8222,29.447,27.0207,26.7318,26.3564,17.8892,15.0312,4.99366,24.0096,22.6566,19.1486,15.456,4.98402,-0.0910188,38.6495,39.1968,39.7288,40.218,40.721,38.5528,37.9169,36.3149,21.6238,17.2568,5.68137,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00005,21.8292,22.5091,23.1924,23.8561,24.6536,21.594,21.3454,21.0434,16.0865,13.8708,4.95823,16.9125,15.9754,15.0644,11.2487,7.33072,1.50425,37.2939,37.8108,38.3182,38.7889,39.2772,37.2095,36.6133,35.1567,21.0057,16.9187,5.53533,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00006,5.93944,6.60861,7.27764,7.93838,8.7522,5.66217,5.49947,5.33618,4.98556,4.87338,2.55958,4.85243,4.55837,4.27099,3.55966,2.40213,2.13637,40.9279,41.5134,42.0705,42.576,43.0893,40.7698,40.0692,38.2171,22.6349,17.8616,5.92294,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00007,11.1945,11.8175,12.4405,13.0467,13.7861,10.9859,10.8299,10.6615,10.093,9.45908,3.63367,9.9937,9.42865,8.93239,7.96956,5.96309,2.12186,38.2608,38.7997,39.3252,39.8097,40.3091,38.1729,37.5467,35.9705,21.4311,17.1323,5.63557,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00008,30.7607,31.3252,31.8968,32.4465,33.0764,30.6097,30.2577,29.7959,19.3016,16.1177,5.28202,25.8883,24.4,20.1621,15.1468,4.44619,-0.0506324,38.6863,39.2332,39.7637,40.252,40.7545,38.5892,37.9503,36.3254,21.6178,17.2427,5.68038,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00009,18.7025,19.3882,20.0758,20.7444,21.5534,18.4585,18.2404,17.9836,14.6957,12.834,4.69237,14.547,13.7359,12.9986,10.4867,7.42685,1.54758,38.1473,38.6814,39.1992,39.6786,40.1744,38.0465,37.425,35.8726,21.3837,17.1456,5.626,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00010,21.0906,21.7401,22.3912,23.0226,23.7806,20.8756,20.6428,20.3604,15.6554,13.5001,4.83534,17.1848,16.2332,15.2926,11.3441,7.31233,1.49486,40.4362,41.0062,41.5506,42.0487,42.5579,40.28,39.5908,37.7729,22.3883,17.7201,5.86552,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00013,22.0721,22.7515,23.4338,24.099,24.9001,21.8179,21.5656,21.2589,16.2135,13.9722,5.00698,16.9937,16.0482,15.1244,11.27,7.33985,1.50291,39.55,40.1106,40.6523,41.1486,41.6569,39.4291,38.7664,37.0598,22.0163,17.487,5.77541,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00018,19.6141,20.3294,21.0469,21.7454,22.5911,19.3501,19.1162,18.8395,15.2012,13.258,4.8436,14.5384,13.7277,12.9909,10.4836,7.42655,1.54775,40.1526,40.7208,41.2698,41.7708,42.2821,40.0064,39.3302,37.5895,22.316,17.6887,5.84662,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00024,11.9483,12.6469,13.3392,14.0152,14.8425,11.695,11.5192,11.3289,10.6661,9.95178,3.83367,9.31703,8.79162,8.32981,7.45962,5.61584,2.14595,38.6163,39.1631,39.6911,40.1778,40.6791,38.5186,37.8821,36.2674,21.589,17.2358,5.67386,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00033,18.9618,19.6101,20.2593,20.89,21.6513,18.7385,18.5268,18.2754,14.6818,12.7692,4.64266,15.5891,14.7241,13.9208,10.8315,7.41301,1.53126,40.0397,40.6112,41.1509,41.6462,42.1537,39.8981,39.2214,37.4594,22.2277,17.6375,5.82733,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00041,24.7688,25.4312,26.0941,26.738,27.5052,24.546,24.2665,23.9173,17.3176,14.7576,5.05082,19.4754,18.3897,17.0813,12.7193,6.92625,1.26929,39.8634,40.4323,40.9778,41.4765,41.9864,39.74,39.067,37.3151,22.1459,17.5553,5.80644,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00050,20.9445,21.6111,22.2809,22.9308,23.7121,20.7187,20.4832,20.1988,15.6524,13.5249,4.86547,16.6321,15.709,14.8206,11.1511,7.36311,1.51306,39.4796,40.029,40.5632,41.0547,41.5598,39.3377,38.6791,36.9937,21.9872,17.5062,5.76983,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00062,20.2417,20.9078,21.5741,22.2214,23.0013,20.0138,19.7859,19.5124,15.3206,13.2735,4.80063,16.1463,15.2556,14.4094,11.0026,7.389,1.52287,40.0842,40.6513,41.1882,41.6818,42.1881,39.928,39.2525,37.5016,22.2586,17.6821,5.83536,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00067,22.6574,23.3292,24,24.6529,25.4367,22.4223,22.1662,21.8524,16.4195,14.1061,4.99475,17.732,16.7455,15.7434,11.5684,7.25086,1.46655,39.8068,40.3796,40.9248,41.4234,41.9332,39.6898,39.0184,37.2731,22.1241,17.5417,5.80115,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00068,24.0311,24.6968,25.3619,26.0088,26.7819,23.7995,23.529,23.1934,17.0351,14.5541,5.06027,18.8644,17.8182,16.6416,12.2476,7.0591,1.35422,38.7271,39.2704,39.7997,40.2873,40.7894,38.6217,37.982,36.356,21.6355,17.2629,5.685,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
