Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00001,38.43,38.9746,39.5085,39.9984,40.5019,38.3484,37.7181,36.133,21.5244,17.1729,5.65657,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947,19.9728,20.0994,20.3129,20.5214,20.7377,20.479,20.5089,20.7045,14.9521,11.9665,4.12463,16.9317,15.9193,12.7351,5.04851,-0.185106,-1.84663
SSA_00003,36.8076,37.315,37.8177,38.2841,38.7682,36.734,36.1527,34.7535,20.7969,16.7858,5.48462,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947,7.53861,7.86687,8.12136,8.33325,8.53637,8.33174,8.4296,8.6032,9.35377,7.07866,2.6081,6.31845,5.93712,4.50551,0.880618,-1.24122,-1.98756
SSA_00004,36.2254,36.7227,37.2173,37.6767,38.1544,36.1607,35.5975,34.2695,20.5482,16.6402,5.4251,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947,34.9039,35.3029,35.7131,36.0957,36.4875,34.9107,34.4136,33.4409,20.4002,16.2323,5.41237,28.9658,27.0409,18.676,11.15,3.76138,-1.33116
SSA_00005,40.9098,41.4927,42.044,42.546,43.0571,40.7399,40.0412,38.2025,22.6336,17.8817,5.92327,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947,20.8247,20.9592,21.1731,21.3829,21.6006,21.3023,21.3106,21.4741,15.2383,12.2412,4.20104,17.8871,16.813,13.4506,5.52129,-0.0532112,-1.83066
SSA_00006,38.2131,38.756,39.2872,39.7751,40.2769,38.1325,37.5112,35.9755,21.4571,17.1584,5.6404,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947,6.65313,6.96543,7.23648,7.46112,7.67497,7.42812,7.52182,7.686,8.80339,6.66386,2.47186,5.26762,4.94111,3.69352,0.531946,-1.32831,-2.00124
SSA_00007,35.7208,36.2079,36.6938,37.1459,37.6169,35.6652,35.1153,33.8257,20.3036,16.4749,5.36645,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947,14.0266,14.1325,14.3122,14.4894,14.6755,14.5257,14.6234,14.8622,12.2935,9.78228,3.4522,11.6117,10.9302,8.62344,2.76749,-0.777788,-1.92159
SSA_00008,37.9534,38.4868,39.0113,39.4945,39.9927,37.8668,37.2541,35.754,21.3434,17.1116,5.61399,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947,19.9983,20.1334,20.3506,20.5633,20.7844,20.5322,20.569,20.7844,15.044,11.9993,4.14267,16.5439,15.5542,12.439,4.86212,-0.23586,-1.85278
SSA_00009,40.7473,41.3161,41.8543,42.3486,42.8547,40.5626,39.8659,38.0206,22.5236,17.837,5.89951,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947,19.1315,19.2478,19.4526,19.6543,19.865,19.6355,19.6828,19.9009,14.6218,11.6912,4.04183,16.028,15.0738,12.048,4.62234,-0.300832,-1.8608
SSA_00010,39.0862,39.6398,40.1717,40.6615,41.1653,38.9696,38.3212,36.6715,21.8123,17.3899,5.72765,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947,21.8912,22.0413,22.2773,22.51,22.7521,22.4424,22.4567,22.6719,15.9773,12.6936,4.36703,17.2901,16.2549,13.0047,5.22313,-0.136628,-1.84067
SSA_00013,41.1748,41.757,42.304,42.8033,43.3121,40.9841,40.2783,38.4095,22.7434,17.9658,5.95052,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947,17.255,17.3675,17.5695,17.7691,17.9781,17.7949,17.8766,18.133,13.9485,11.0655,3.85848,13.868,13.0505,10.3816,3.67377,-0.549223,-1.89183
