Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00001,38.43,38.9746,39.5085,39.9984,40.5019,38.3484,37.7181,36.133,21.5244,17.1729,5.65657,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,22.5404,25.348,27.1017,28.3584,29.5674,19.6841,17.9681,15.8002,9.12022,7.13783,2.08871,19.7752,19.0741,18.1175,11.0552,4.42821,-0.0657411
SSA_00003,36.8076,37.315,37.8177,38.2841,38.7682,36.734,36.1527,34.7535,20.7969,16.7858,5.48462,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,11.0451,12.9672,14.3585,15.5022,16.7537,9.70267,8.84455,7.77325,4.5087,3.4535,0.765484,9.46208,9.11829,9.26444,8.77083,4.11229,-0.10917
SSA_00004,36.2254,36.7227,37.2173,37.6767,38.1544,36.1607,35.5975,34.2695,20.5482,16.6402,5.4251,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,33.5973,35.186,36.3135,37.2014,38.031,30.7951,28.0499,24.6605,14.1213,11.1167,3.47892,28.2218,26.7858,19.1307,11.3058,4.49275,-0.0554289
SSA_00005,40.9098,41.4927,42.044,42.546,43.0571,40.7399,40.0412,38.2025,22.6336,17.8817,5.92327,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,23.183,25.9443,27.6694,28.9006,30.0705,20.2743,18.5093,16.2803,9.39573,7.35768,2.16784,20.536,19.7962,18.3254,11.0876,4.43593,-0.0641605
SSA_00006,38.2131,38.756,39.2872,39.7751,40.2769,38.1325,37.5112,35.9755,21.4571,17.1584,5.6404,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,9.7359,11.5338,12.8922,14.0342,15.3027,8.54802,7.77678,6.82203,3.93751,2.98748,0.582052,8.03314,7.74584,7.8507,7.67103,3.85547,-0.199319
SSA_00007,35.7208,36.2079,36.6938,37.1459,37.6169,35.6652,35.1153,33.8257,20.3036,16.4749,5.36645,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,16.1404,18.5702,20.1666,21.3911,22.6659,14.1066,12.8774,11.3275,6.57294,5.10867,1.36895,14.0772,13.5929,13.9876,10.5381,4.33389,-0.0870938
SSA_00008,37.9534,38.4868,39.0113,39.4945,39.9927,37.8668,37.2541,35.754,21.3434,17.1116,5.61399,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,21.8681,24.7272,26.517,27.8099,29.0739,19.1256,17.4489,15.3347,8.85657,6.92295,2.00786,18.8167,18.161,17.7756,11.0111,4.41911,-0.0685625
SSA_00009,40.7473,41.3161,41.8543,42.3486,42.8547,40.5626,39.8659,38.0206,22.5236,17.837,5.89951,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,22.0051,24.8179,26.5768,27.8456,29.0802,19.1875,17.5123,15.3965,8.89013,6.95371,2.02231,19.1528,18.4778,17.9046,11.0263,4.42204,-0.0675134
SSA_00010,39.0862,39.6398,40.1717,40.6615,41.1653,38.9696,38.3212,36.6715,21.8123,17.3899,5.72765,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,23.9825,27.06,28.9624,30.3231,31.6361,20.854,19.0193,16.7041,9.61567,7.52654,2.21382,19.932,19.2257,18.165,11.0621,4.42977,-0.0653765
SSA_00013,41.1748,41.757,42.3041,42.8033,43.3121,40.9841,40.2783,38.4095,22.7434,17.9658,5.95053,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,21.1104,23.9896,25.7981,27.1186,28.4301,18.3728,16.7628,14.7299,8.50423,6.64472,1.90766,17.8462,17.2363,17.2947,10.9582,4.40918,-0.0723005
SSA_00018,42.5143,43.1084,43.6587,44.1572,44.6616,42.2608,41.5214,39.5123,23.3338,18.3422,6.09177,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,17.6155,20.2674,21.9801,23.2813,24.6269,15.3867,14.0362,12.336,7.14305,5.5586,1.51974,14.7974,14.2919,14.7251,10.6587,4.35268,-0.0858207
SSA_00024,40.2653,40.8321,41.3736,41.87,42.3781,40.1102,39.4269,37.635,22.3182,17.6878,5.84899,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,13.023,15.1392,16.6066,17.7795,19.0397,11.4167,10.4167,9.16173,5.32403,4.10876,1.00746,11.2448,10.8592,11.0938,9.7482,4.26698,-0.0905705
SSA_00033,38.7058,39.2502,39.7761,40.2615,40.7621,38.5954,37.9571,36.341,21.6312,17.2816,5.68474,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,28.3706,31.2473,33.0502,34.3311,35.5038,24.8011,22.6156,19.8694,11.4058,8.94814,2.71253,23.4978,22.5802,18.8266,11.1948,4.46942,-0.0617699
SSA_00041,40.4779,41.0452,41.5867,42.083,42.5909,40.3115,39.6222,37.8054,22.4085,17.7479,5.87095,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,28.4317,31.2822,33.066,34.3349,35.495,24.8844,22.6921,19.9386,11.4464,8.98068,2.72456,23.6655,22.718,18.8414,11.1983,4.47058,-0.0616268
SSA_00050,40.0303,40.598,41.136,41.6302,42.1369,39.8798,39.205,37.4579,22.2343,17.6595,5.82922,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,19.5007,22.2816,24.0457,25.3527,26.6725,17.0524,15.5563,13.6703,7.90761,6.1676,1.73849,16.5782,16.0123,16.3892,10.8638,4.39109,-0.0784955
SSA_00062,39.8206,40.3846,40.9202,41.4128,41.9187,39.6765,39.0071,37.278,22.1355,17.5986,5.80577,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,23.5975,26.6304,28.5039,29.8478,31.1486,20.5244,18.7205,16.4441,9.47143,7.41228,2.17515,19.7453,19.0455,18.1083,11.0539,4.42789,-0.0658418
SSA_00067,40.6005,41.1724,41.7125,42.208,42.7152,40.4293,39.7366,37.9079,22.464,17.7909,5.88466,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,21.5011,24.4227,26.2508,27.5825,28.9016,18.7649,17.1147,15.0346,8.68017,6.78093,1.95309,18.1289,17.4968,17.4392,10.9716,4.41123,-0.0711992
SSA_00068,40.5208,41.0912,41.6306,42.1256,42.6325,40.3511,39.6609,37.8432,22.4305,17.7731,5.8767,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,22.262,25.1474,26.9459,28.2407,29.5002,19.4857,17.7766,15.622,9.01968,7.05213,2.05299,19.1437,18.4737,17.9067,11.0275,4.42237,-0.0675309
SSA_00070,40.9811,41.5638,42.1128,42.6135,43.1235,40.8036,40.1033,38.2585,22.6645,17.9099,5.93109,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,28.0174,30.542,32.1611,33.3259,34.386,24.6505,22.4931,19.7871,11.3765,8.93085,2.71573,24.2281,23.2342,18.8994,11.2152,4.47664,-0.0613615
SSA_00075,40.2467,40.8162,41.3545,41.8489,42.3557,40.0893,39.407,37.6233,22.315,17.7026,5.84887,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,20.2447,23.1255,24.9438,26.2886,27.6453,17.6546,16.1006,14.1423,8.17045,6.375,1.8071,16.8419,16.2721,16.6055,10.8864,4.39561,-0.0771621
SSA_00079,40.0775,40.6443,41.1925,41.693,42.204,39.9328,39.2589,37.5283,22.2845,17.6716,5.83911,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,26.6238,29.5263,31.3319,32.6114,33.7955,23.2674,21.2252,18.6534,10.7244,8.40951,2.528,22.5308,21.6672,18.6997,11.1622,4.45808,-0.0620907
SSA_00080,40.6613,41.228,41.7663,42.2607,42.767,40.4789,39.7849,37.9521,22.4885,17.8154,5.89097,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,20.3801,23.2279,25.0256,26.3493,27.6773,17.8122,16.2452,14.2714,8.24955,6.43742,1.83154,17.1943,16.605,16.8597,10.9114,4.40032,-0.0754596
