Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00110,26.2793,26.8545,27.4006,27.9021,28.4472,26.0936,25.6917,25.1034,17.0656,13.4895,4.58672,19.7826,18.5093,17.2746,11.4413,4.96573,-0.481139,25.014,25.5558,26.0746,26.5472,27.0587,24.8557,24.489,23.9534,16.4331,13.0607,4.44219,19.7826,18.5093,17.2746,11.4413,4.96573,-0.481139
SSA_00113,13.4706,14.0518,14.5712,15.0221,15.5103,13.1955,12.986,12.7327,10.7722,9.4134,3.13231,10.559,9.83642,8.79225,6.22961,2.73732,-1.12473,12.8843,13.4302,13.9238,14.3509,14.8117,12.6303,12.4332,12.1953,10.4243,9.08575,3.04556,10.559,9.83642,8.79225,6.22961,2.73732,-1.12473
SSA_00119,20.584,21.1496,21.6837,22.1591,22.6744,20.3651,20.0738,19.6781,13.9886,11.6131,3.98493,15.8538,14.8013,13.526,10.7892,4.7448,-0.788971,19.7986,20.3383,20.846,21.2971,21.7858,19.5994,19.3247,18.9522,13.5316,11.2909,3.87627,15.8538,14.8013,13.526,10.7892,4.7448,-0.788971
SSA_00121,14.0391,14.6445,15.1856,15.6574,16.1703,13.7296,13.5083,13.2403,11.0939,9.78489,3.21265,10.5636,9.84324,8.80044,6.23681,2.73998,-1.1254,13.3881,13.971,14.4904,14.9401,15.4257,13.1339,12.9267,12.6758,10.7039,9.40471,3.11419,10.5636,9.84324,8.80044,6.23681,2.73998,-1.1254
SSA_00123,21.398,21.9009,22.3908,22.8284,23.3003,21.2334,20.941,20.5303,14.359,11.8451,4.04634,17.8041,16.6388,15.3606,11.2733,4.91186,-0.613501,22.598,23.1418,23.6634,24.1319,24.6389,22.411,22.0908,21.6398,15.1045,12.2889,4.19821,17.8041,16.6388,15.3606,11.2733,4.91186,-0.613501
SSA_00126,18.5434,19.0773,19.5683,20.0058,20.4826,18.3053,18.0498,17.7098,12.9543,10.9117,3.73977,14.9469,13.9532,12.7032,10.0533,4.52166,-0.881794,19.5852,20.1629,20.6965,21.1711,21.6872,19.3457,19.0672,18.6954,13.5003,11.2674,3.87274,14.9469,13.9532,12.7032,10.0533,4.52166,-0.881794
SSA_00128,18.1694,18.7079,19.2054,19.6459,20.1239,17.9445,17.6944,17.3633,12.8208,10.7972,3.70156,14.676,13.7007,12.454,9.73177,4.42682,-0.902959,18.4795,19.0326,19.5471,20.0012,20.4926,18.2651,18.0081,17.6675,12.9748,10.8819,3.73933,14.676,13.7007,12.454,9.73177,4.42682,-0.902959
SSA_00135,20.3825,20.9884,21.5462,22.0428,22.5825,20.1444,19.8488,19.4525,13.9185,11.5466,3.96855,15.0767,14.0822,12.8272,10.2074,4.56557,-0.86836,18.8841,19.4292,19.9358,20.3848,20.8717,18.6672,18.4059,18.0569,13.1362,11.0209,3.78342,15.0767,14.0822,12.8272,10.2074,4.56557,-0.86836
SSA_00138,18.9668,19.4678,19.9293,20.3426,20.7934,18.7542,18.4992,18.1537,13.0513,11.0267,3.76883,15.9967,14.9372,13.6624,10.8576,4.76795,-0.775267,20.3617,20.9149,21.4285,21.8876,22.3868,20.1479,19.8616,19.4721,13.8133,11.491,3.94323,15.9967,14.9372,13.6624,10.8576,4.76795,-0.775267
SSA_00139,20.6099,21.1184,21.607,22.0437,22.5167,20.421,20.1383,19.7476,13.9022,11.5549,3.95593,16.9421,15.8367,14.5594,11.1423,4.86779,-0.677921,21.5761,22.1214,22.6305,23.0895,23.5898,21.3591,21.0543,20.6319,14.4391,11.9197,4.07943,16.9421,15.8367,14.5594,11.1423,4.86779,-0.677921
SSA_00151,15.2945,15.9554,16.5442,17.0584,17.6165,14.9838,14.741,14.4436,11.7209,9.97954,3.36973,10.8724,10.1338,9.06731,6.45803,2.85815,-1.10966,13.7067,14.2762,14.7836,15.2261,15.7059,13.4316,13.2227,12.9682,10.8737,9.56609,3.15823,10.8724,10.1338,9.06731,6.45803,2.85815,-1.10966
SSA_00156,20.8786,21.4266,21.9368,22.3956,22.8959,20.6524,20.3578,19.9543,14.0599,11.674,4.00134,16.3641,15.2815,14.0003,10.9878,4.81457,-0.733925,22.3035,22.9032,23.4665,23.9724,24.5228,22.0665,21.739,21.2886,14.9753,12.2084,4.18279,16.3641,15.2815,14.0003,10.9878,4.81457,-0.733925
SSA_00160,18.1285,18.6823,19.1931,19.6444,20.1337,17.9033,17.6507,17.3178,12.8189,10.7661,3.69827,14.3998,13.4388,12.2006,9.42103,4.3166,-0.924725,18.0869,18.6331,19.1423,19.5919,20.0795,17.8566,17.605,17.2735,12.7965,10.7515,3.69249,14.3998,13.4388,12.2006,9.42103,4.3166,-0.924725
SSA_00173,21.5423,22.0897,22.5975,23.0564,23.5576,21.3153,21.0105,20.5887,14.4037,11.9144,4.07728,16.8741,15.761,14.4804,11.1224,4.86127,-0.682226,21.3908,21.936,22.4509,22.9124,23.413,21.1906,20.8896,20.473,14.3742,11.8546,4.05959,16.8741,15.761,14.4804,11.1224,4.86127,-0.682226
SSA_00178,19.234,19.7641,20.2563,20.6959,21.1748,19.0021,18.7372,18.3808,13.2527,11.1353,3.81691,15.4913,14.469,13.2046,10.584,4.67544,-0.828215,19.7422,20.3025,20.8199,21.2801,21.7797,19.5285,19.2522,18.8798,13.5425,11.3103,3.8832,15.4913,14.469,13.2046,10.584,4.67544,-0.828215
SSA_00179,20.6007,21.1232,21.6128,22.0508,22.5258,20.4175,20.1342,19.7429,13.9006,11.5588,3.95755,16.8721,15.7671,14.491,11.1279,4.86265,-0.684544,21.2055,21.7453,22.2512,22.7053,23.1985,21.0029,20.7067,20.297,14.2512,11.8004,4.03914,16.8721,15.7671,14.491,11.1279,4.86265,-0.684544
SSA_00186,28.1562,28.6949,29.2269,29.7165,30.2421,28.0456,27.6093,26.9462,17.7663,14.048,4.75162,22.3569,20.9481,18.6861,11.4746,4.97194,-0.335727,28.6352,29.1835,29.7195,30.2158,30.7509,28.5036,28.0529,27.368,17.9845,14.2073,4.80441,22.3569,20.9481,18.6861,11.4746,4.97194,-0.335727
SSA_00187,24.189,24.7854,25.355,25.8698,26.4285,23.9759,23.6135,23.102,16.15,12.8323,4.38295,17.7058,16.5507,15.274,11.2638,4.90875,-0.6232,21.9047,22.4328,22.9311,23.3796,23.8662,21.7133,21.4093,20.9824,14.63,12.059,4.11712,17.7058,16.5507,15.274,11.2638,4.90875,-0.6232
SSA_00197,24.5528,25.1518,25.7189,26.2346,26.7964,24.3234,23.9529,23.4285,16.323,12.9585,4.42332,17.8673,16.6983,15.4212,11.2811,4.91439,-0.608345,22.1427,22.6668,23.1637,23.6123,24.0999,21.9474,21.6376,21.2016,14.7545,12.1103,4.13518,17.8673,16.6983,15.4212,11.2811,4.91439,-0.608345
SSA_00204,15.0113,15.5569,16.0488,16.4799,16.9481,14.7539,14.538,14.2675,11.4678,10.0864,3.31796,12.1812,11.3553,10.2133,7.44831,3.37608,-1.04855,15.5677,16.1513,16.6718,17.1273,17.6213,15.3156,15.0881,14.8024,11.7727,10.0876,3.39775,12.1812,11.3553,10.2133,7.44831,3.37608,-1.04855
SSA_00209,13.3852,13.9606,14.4803,14.9294,15.4136,13.1339,12.9276,12.6775,10.7039,9.41143,3.11403,10.6025,9.88276,8.83554,6.26547,2.75599,-1.12264,13.7192,14.3033,14.8253,15.2805,15.7751,13.4206,13.2068,12.948,10.9044,9.54074,3.16582,10.6025,9.88276,8.83554,6.26547,2.75599,-1.12264
SSA_00216,20.4571,20.9754,21.4661,21.9038,22.3776,20.2789,19.9985,19.6116,13.8337,11.5065,3.94082,16.815,15.7152,14.4382,11.1149,4.85828,-0.688826,21.3694,21.9146,22.4252,22.8842,23.3837,21.1568,20.8559,20.4401,14.3386,11.853,4.05805,16.815,15.7152,14.4382,11.1149,4.85828,-0.688826
SSA_00222,16.4643,16.9817,17.4506,17.8658,18.3183,16.2229,15.9969,15.7043,12.0236,10.2684,3.48461,13.7377,12.8149,11.599,8.76113,4.02991,-0.966657,18.2095,18.8023,19.3529,19.8375,20.3623,17.9655,17.7029,17.3608,12.9208,10.7872,3.7169,13.7377,12.8149,11.599,8.76113,4.02991,-0.966657
SSA_00227,18.5694,19.1296,19.6465,20.1058,20.606,18.3171,18.0554,17.71,13.0158,10.9147,3.75081,14.4529,13.4888,12.2472,9.47633,4.33899,-0.919759,18.6083,19.1774,19.7,20.1631,20.6665,18.3701,18.1074,17.7606,13.043,10.9245,3.75647,14.4529,13.4888,12.2472,9.47633,4.33899,-0.919759
SSA_00229,17.7745,18.2782,18.7492,19.1648,19.6144,17.5837,17.3456,17.0285,12.5498,10.6087,3.63331,15.0816,14.0864,12.8308,10.2117,4.56693,-0.867717,19.133,19.6852,20.2004,20.6572,21.1528,18.9114,18.6446,18.288,13.2595,11.1021,3.81361,15.0816,14.0864,12.8308,10.2117,4.56693,-0.867717
SSA_00235,26.5824,27.1157,27.6285,28.1012,28.613,26.4338,26.0331,25.435,17.0861,13.5461,4.59211,21.1575,19.8126,18.3148,11.4813,4.97841,-0.403125,26.091,26.611,27.1104,27.5704,28.0687,25.9401,25.555,24.9804,16.862,13.4068,4.54103,21.1575,19.8126,18.3148,11.4813,4.97841,-0.403125
SSA_00238,20.7081,21.2588,21.7654,22.2203,22.7161,20.4936,20.2027,19.8045,13.9722,11.6154,3.98138,16.3542,15.272,13.9906,10.9843,4.81342,-0.734841,20.3074,20.8451,21.3443,21.7906,22.2753,20.1095,19.8279,19.4427,13.7653,11.4694,3.9318,16.3542,15.272,13.9906,10.9843,4.81342,-0.734841
SSA_00239,28.1708,28.7566,29.3274,29.8537,30.4234,27.98,27.5373,26.8753,17.97,14.1538,4.79892,20.7442,19.415,18.0669,11.4739,4.9762,-0.425741,27.7483,28.3213,28.879,29.3933,29.9505,27.5671,27.133,26.4855,17.7208,13.9755,4.74095,20.7442,19.415,18.0669,11.4739,4.9762,-0.425741
SSA_00240,26.3104,26.8901,27.4503,27.9612,28.5137,26.1432,25.7391,25.1474,17.0853,13.4902,4.58934,19.6968,18.4294,17.1948,11.4365,4.96415,-0.48563,24.3825,24.9046,25.3998,25.853,26.3457,24.2037,23.8536,23.3443,16.0391,12.8657,4.37176,19.6968,18.4294,17.1948,11.4365,4.96415,-0.48563
SSA_00241,13.3853,13.9451,14.4446,14.8804,15.3543,13.0955,12.8899,12.6407,10.6973,9.31975,3.1143,10.6513,9.93099,8.88489,6.30741,2.77527,-1.12275,13.6483,14.2277,14.7518,15.2062,15.6976,13.3789,13.1682,12.9123,10.8426,9.59242,3.14886,10.6513,9.93099,8.88489,6.30741,2.77527,-1.12275
SSA_00254,19.6395,20.2029,20.7206,21.183,21.6868,19.3978,19.1213,18.7505,13.4973,11.2898,3.87569,15.2518,14.236,12.9726,10.3709,4.61331,-0.85022,19.8895,20.4622,20.9958,21.4704,21.9857,19.6576,19.3756,18.997,13.6447,11.374,3.90738,15.2518,14.236,12.9726,10.3709,4.61331,-0.85022
SSA_00262,22.8171,23.3589,23.8731,24.3381,24.8435,22.6121,22.288,21.8302,15.1821,12.3676,4.22172,17.9258,16.7614,15.4921,11.2952,4.91891,-0.608077,23.7543,24.3276,24.8731,25.3664,25.902,23.5503,23.2016,22.708,15.8449,12.6772,4.32909,17.9258,16.7614,15.4921,11.2952,4.91891,-0.608077
SSA_00271,19.0908,19.7133,20.2821,20.786,21.3344,18.8266,18.5459,18.1785,13.3259,11.0918,3.82179,13.8852,12.959,11.7411,8.90995,4.09504,-0.960087,17.363,17.9094,18.4159,18.8619,19.3452,17.1327,16.8904,16.5746,12.4744,10.4972,3.60389,13.8852,12.959,11.7411,8.90995,4.09504,-0.960087
SSA_00275,24.9771,25.5133,26.027,26.4953,27.0019,24.8195,24.4552,23.9221,16.4057,13.0525,4.43734,19.8921,18.6154,17.38,11.4477,4.96793,-0.475549,26.1984,26.7735,27.3231,27.8248,28.3673,26.0414,25.6422,25.0564,17.0215,13.4523,4.57476,19.8921,18.6154,17.38,11.4477,4.96793,-0.475549
SSA_00279,24.4307,24.9539,25.4535,25.9089,26.4021,24.2637,23.9155,23.4071,16.0974,12.9069,4.38369,19.809,18.5341,17.2987,11.4423,4.96606,-0.479375,25.1846,25.7231,26.243,26.7177,27.232,25.0139,24.6429,24.1007,16.5114,13.1147,4.46007,19.809,18.5341,17.2987,11.4423,4.96606,-0.479375
SSA_00286,20.2932,20.8616,21.3871,21.8574,22.37,20.0534,19.7651,19.3757,13.806,11.4982,3.94716,15.574,14.5407,13.2734,10.6352,4.69222,-0.819779,19.5874,20.1379,20.6465,21.099,21.5901,19.376,19.1041,18.7373,13.4571,11.2605,3.86383,15.574,14.5407,13.2734,10.6352,4.69222,-0.819779
SSA_00299,26.6812,27.2603,27.8162,28.3251,28.8758,26.5099,26.101,25.4983,17.275,13.6394,4.63458,20.0453,18.7606,17.5191,11.4545,4.97017,-0.466798,25.883,26.4395,26.9709,27.4573,27.9841,25.7195,25.331,24.7604,16.8539,13.3482,4.53712,20.0453,18.7606,17.5191,11.4545,4.97017,-0.466798
SSA_00304,20.4349,21.0393,21.593,22.0877,22.6272,20.1798,19.8831,19.4854,13.9328,11.5721,3.97605,15.0729,14.0786,12.8236,10.2031,4.56438,-0.868682,19.2086,19.767,20.2818,20.7394,21.2367,18.9818,18.7131,18.354,13.2945,11.1319,3.82336,15.0729,14.0786,12.8236,10.2031,4.56438,-0.868682
SSA_00312,25.0388,25.5664,26.0717,26.5337,27.0342,24.8791,24.5143,23.9793,16.4057,13.0642,4.43824,20.107,18.8172,17.5757,11.4594,4.97201,-0.465311,25.6277,26.1693,26.6852,27.1592,27.6742,25.4487,25.0688,24.5107,16.7122,13.2745,4.50869,20.107,18.8172,17.5757,11.4594,4.97201,-0.465311
SSA_00359,23.5234,24.0884,24.617,25.0981,25.6233,23.2985,22.9557,22.4714,15.6077,12.6077,4.30352,17.9102,16.7461,15.4756,11.2925,4.91804,-0.608726,22.2571,22.785,23.2917,23.7467,24.2388,22.083,21.7707,21.3305,14.8831,12.1373,4.1468,17.9102,16.7461,15.4756,11.2925,4.91804,-0.608726
SSA_00367,19.2072,19.8029,20.347,20.8323,21.3626,18.924,18.6466,18.2811,13.3746,11.175,3.84162,14.2764,13.326,12.0908,9.2932,4.26642,-0.93276,17.7344,18.281,18.7764,19.2154,19.6932,17.5036,17.2574,16.9342,12.6056,10.619,3.64355,14.2764,13.326,12.0908,9.2932,4.26642,-0.93276
