BBslope,Km6_CO2,Ki57,Km2_HCO3,Km7_PGA,KaRac,tao_ActRubisco,Km6_O2,Vm6y23,Km18_Ru5P,Km12_E4P,Vm6,Jmaxy23,Km2_PEP,Km14_GAP,Km12_DHAP,Km10_GAP,Jmax,MRd,Perm_CO2,Km33_NADP,Vm4y23,Km18_ATP,Vm5y23,Ki18_Pi,Km1_CO2,Vm7_8y23,Vm2y23,Vm3y23,Vm2,Vm35Mc_OAAy23,Km15_GAP,Km6_RuBP,Vm4,Km10_DHAP,gm,Vm5,Vm12y23,Vm7_8,Vm33y23
1.87781818181818,4.356,2.43690909090909,2.90745454545455,101102395747.718,5.32072727272727,141806096349.537,4.39109090909091,10.5334545454545,7.25418181818182,7.23436363636364,14.9505454545455,11.4930909090909,2.20309090909091,7.21254545454545,7.56436363636364,7.35090909090909,15.1714545454545,12.7843636363636,4.53236363636364,7.30436363636364,11.8309090909091,7.23763636363636,11.9589090909091,8.22181818181818,4.21654545454545,137534382435.697,7.22454545454545,11.1074545454545,14.2716363636364,11.0101818181818,8.85727272727273,7.69,15.1665454545455,8.15090909090909,4.69672727272727,15.2965454545455,11.7816363636364,101102395754.637,149505598674.711
1.08018181818182,3.25327272727273,11.1649090909091,11.7787272727273,3.85872727272727,4.37381818181818,12.6690909090909,5.64363636363636,31.1405454545455,5.44945454545455,5.47618181818182,20.4185454545455,30.9167272727273,15.7952727272727,8.06054545454545,7.1,13.6401818181818,20.3701818181818,61.3134545454545,20.0029090909091,18.0787272727273,30.9438181818182,19.3129090909091,31.042,16.5381818181818,21.5963636363636,31.5941818181818,30.2338181818182,31.1629090909091,19.3634545454545,30.8032727272727,22.3514545454545,23.1401818181818,20.2554545454545,23.7476363636364,24.7176363636364,20.9030909090909,32.0614545454545,21.0072727272727,30.7634545454545
4.54145454545455,48.5554545454546,4.74454545454545,10.7872727272727,580954565333.246,54.4947272727273,57.9865454545455,46.9747272727273,81.6865454545455,60.9063636363636,61.1085454545454,61.6792727272727,83.3229090909091,12.294,61.9523636363636,60.4381818181818,60.4327272727273,65.6630909090909,51.9058181818182,31.5387272727273,62.1783636363636,84.2307272727273,61.6221818181818,86.1972727272727,67.3021818181818,11.2450909090909,81.3923636363636,61.1221818181818,81.6514545454545,40.08,82.4656363636364,71.8254545454545,56.6761818181818,65.0538181818182,62.3394545454545,10.2410909090909,66.9509090909091,83.5972727272727,580954565339.468,83.5305454545455
1.68981818181818,8.53927272727273,5.89581818181818,7.06727272727273,99782227451.4371,9.05963636363636,248117960618.162,9.49145454545454,15.5738181818182,21.7863636363636,21.4396363636364,33.7423636363636,16.364,9.24490909090909,15.0056363636364,24.3976363636364,22.5267272727273,34.1692727272727,70.0969090909091,12.9229090909091,18.9736363636364,16.4081818181818,20.4918181818182,16.3709090909091,26.8056363636364,14.2376363636364,332832311163.551,12.3496363636364,18.0818181818182,31.9812727272727,15.7283636363636,15.976,16.5714545454545,34.0898181818182,25.906,16.36,34.3047272727273,24.1641818181818,99782227466.6066,348430592583.575
11.9409090909091,5.29472727272727,75.37,71.0809090909091,7.37581818181818,15.6723636363636,65.6412727272727,21.8243636363636,126.391090909091,11.6689090909091,12.4036363636364,80.7132727272727,126.536363636364,82.7970909090909,28.4901818181818,19.7490909090909,49.5830909090909,80.2243636363636,116.286909090909,90.8558181818182,67.294,126.554,75.1365454545455,126.902363636364,59.536,114.963818181818,126.852363636364,125.762363636364,126.534727272727,77.2212727272727,126.408181818182,90.7363636363636,100.800909090909,79.81,92.5969090909091,125.528181818182,80.0396363636364,127.424727272727,81.9738181818182,126.717454545455
2.16345454545455,4.36545454545455,12.3061818181818,11.8761818181818,5.87345454545455,4.68872727272727,14.7701818181818,5.49218181818182,48.0316363636364,7.29327272727273,7.02618181818182,10.6865454545455,48.2056363636364,14.9156363636364,8.37618181818182,7.27363636363636,13.7214545454545,11.7716363636364,59.6690909090909,20.7418181818182,21.0112727272727,48.1767272727273,21.0207272727273,48.7205454545455,16.6943636363636,20.2621818181818,85250856442.5487,47.4085454545455,48.1112727272727,9.01218181818182,48.1181818181818,24.8978181818182,25.3410909090909,11.646,25.0590909090909,23.5912727272727,12.4747272727273,48.6458181818182,11.4369090909091,47.8341818181818
15.1214545454545,92.1174545454545,19.1323636363636,50.0892727272727,290867395110.2,95.9376363636364,97.5121818181818,93.4572727272727,72.9087272727273,120.200181818182,114.961090909091,134.634363636364,75.2694545454545,50.8083636363636,112.363272727273,125.557818181818,118.387272727273,132.635090909091,127.884363636364,77.2683636363636,110.734909090909,74.874,112.590909090909,75.422,131.679454545455,33.578,73.4249090909091,69.4858181818182,74.9045454545455,102.92,74.5952727272727,112.048727272727,95.6745454545455,135.732181818182,121.259636363636,33.1207272727273,138.625090909091,76.2843636363636,133.82,72.7447272727273
1.83145454545455,14.3325454545455,19.1047272727273,37.7598181818182,810392961531.16,17.5756363636364,32.8436363636364,15.7814545454545,148.495090909091,20.912,21.6709090909091,21.2867272727273,148.752181818182,46.222,18.7725454545455,24.4165454545455,26.0901818181818,22.0907272727273,50.8529090909091,51.734,32.8296363636364,148.924363636364,41.7449090909091,149.094181818182,34.1,82.246,148.528,147.409272727273,148.864545454545,17.6752727272727,148.790545454545,47.6405454545455,58.3789090909091,22.1832727272727,56.6287272727273,93.3921818181818,22.732,149.157090909091,810392961538.213,148.614181818182
1.09818181818182,5.11909090909091,3.28345454545455,2.84345454545455,85765567942.4711,6.064,6.73690909090909,5.39181818181818,17.6103636363636,10.4543636363636,10.4474545454545,11.0589090909091,17.8149090909091,3.45163636363636,8.84018181818182,11.4047272727273,10.7289090909091,11.6423636363636,27.0670909090909,6.42836363636364,9.29454545454545,17.8405454545455,10.0152727272727,18.0176363636364,12.6203636363636,5.812,85765567949.5249,16.9407272727273,17.9449090909091,7.39090909090909,17.7385454545455,9.86727272727273,9.29018181818182,11.7252727272727,11.9652727272727,6.86236363636364,12.1401818181818,18.8969090909091,212839446486.226,75894615689.4651
0.747454545454545,4.23981818181818,1.31872727272727,1.91781818181818,93907593433.4958,4.31945454545454,4.95981818181818,5.24018181818182,8.46381818181818,11.7245454545455,11.7721818181818,11.048,8.37036363636364,2.54763636363636,8.14945454545455,12.6845454545455,11.4856363636364,11.4425454545455,81.2367272727273,4.70654545454545,8.50272727272727,8.48854545454545,10.7129090909091,8.41327272727273,13.1525454545455,3.20272727272727,129924335229.594,7.41327272727273,9.42854545454546,9.33145454545455,8.37636363636364,7.38327272727273,7.14563636363636,11.416,12.5914545454545,3.73,12.0770909090909,12.3623636363636,93907593435.9307,8.20909090909091
0.816363636363636,2.97,3.94727272727273,3.51072727272727,180794301749.787,3.68563636363636,7.66781818181818,3.26054545454545,19.7472727272727,6.11618181818182,6.08545454545455,12.7892727272727,19.9092727272727,4.90181818181818,5.28490909090909,6.43636363636364,7.63909090909091,13.3334545454545,33.2214545454545,8.88490909090909,8.87945454545455,19.8536363636364,10.1563636363636,20.1874545454545,9.30072727272727,8.16472727272727,20.5085454545455,18.7218181818182,20.1132727272727,10.9418181818182,19.7761818181818,11.7245454545455,12.0807272727273,13.446,12.7285454545455,9.76690909090909,13.7132727272727,21.0770909090909,180794301757.81,19.8256363636364
1.46345454545455,8.00090909090909,18.4983636363636,17.2907272727273,8.85745454545455,10.3043636363636,17.3652727272727,10.9570909090909,35.492,12.1621818181818,12.1681818181818,78.1503636363637,35.6998181818182,27.9223636363636,17.2143636363636,13.1045454545455,27.1163636363636,78.6434545454545,49.8701818181818,39.5901818181818,37.2089090909091,35.4232727272727,39.9205454545455,35.6896363636364,33.0678181818182,37.0012727272727,35.8210909090909,32.4932727272727,35.5383636363636,75.9229090909091,35.1810909090909,47.8492727272727,49.4554545454546,78.4814545454545,48.8610909090909,43.5563636363636,78.8963636363636,37.2307272727273,78.3727272727273,34.9865454545455
6.61890909090909,40.6398181818182,641053925067.119,23.4098181818182,127460228309.118,46.756,55.8214545454545,40.8229090909091,232.083090909091,71.1641818181818,73.4774545454545,40.5881818181818,232.54,44.9592727272727,63.1118181818182,79.1710909090909,74.2634545454545,46.9032727272727,110.270545454545,80.2661818181818,79.1730909090909,232.657454545455,85.346,232.965636363636,86.0063636363636,60.0010909090909,127460228515.871,230.742909090909,232.421636363636,19.7247272727273,232.462,102.808909090909,103.420727272727,49.446,110.100363636364,72.5358181818182,52.1087272727273,232.948545454545,1246908473162.8,232.558545454545
1.97690909090909,9.60345454545455,3.35218181818182,2.59672727272727,28.7290909090909,12.4314545454545,12.7869090909091,10.0929090909091,23.7216363636364,16.2289090909091,16.226,33.8681818181818,24.9970909090909,3.17636363636364,16.7549090909091,17.5309090909091,17.1830909090909,34.69,21.0670909090909,11.0112727272727,16.7087272727273,25.3821818181818,16.6196363636364,26.0872727272727,19.3578181818182,5.39927272727273,32.1756363636364,16.0169090909091,24.7376363636364,30.198,24.4323636363636,19.8549090909091,18.0869090909091,34.6441818181818,18.9125454545455,7.00472727272727,35.1112727272727,25.8856363636364,217118461065.305,24.7661818181818
3.11527272727273,11.2316363636364,14.8830909090909,16.6318181818182,95884371605.5398,13.0941818181818,27.646,11.2603636363636,14.3421818181818,17.8192727272727,17.4098181818182,115.593818181818,15.9221818181818,25.7596363636364,16.3125454545455,17.5381818181818,24.2374545454545,115.704,46.2976363636364,38.8414545454545,34.6278181818182,16.1169090909091,38.0676363636364,16.8234545454545,30.7454545454545,38.2094545454545,1416154033132.24,9.78981818181818,15.1303636363636,115.054909090909,15.0609090909091,47.7818181818182,49.8525454545454,115.779090909091,49.4629090909091,43.9403636363636,115.849636363636,16.7178181818182,95884371711.5645,15.1163636363636
