Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00018,19.0802775,19.182508,19.2223204,19.2521712,19.292424,18.3781369,18.1603908,17.8455111,12.8315158,11.7644949,4.23789608,16.4892183,12.7785288,6.24715986,3.23202042,0.541050327,-1.29787196,18.5094833,18.6093661,18.6466952,18.6750096,18.7128862,17.8846737,17.6783579,17.3824558,12.4722923,11.5320711,4.11951118,16.4892183,12.7785288,6.24715986,3.23202042,0.541050327,-1.29787196
SSA_00024,12.23732,12.287674,12.3111929,12.3277593,12.353314,11.6765868,11.5356631,11.3452747,9.61627871,8.50875316,2.63352498,10.7429188,8.1687601,3.72090107,1.5741758,-0.240477966,-1.45203028,11.9408937,11.9938344,12.0170641,12.0336145,12.0583619,11.4297031,11.2947936,11.1126838,9.4435843,8.3536282,2.85460385,10.7429188,8.1687601,3.72090107,1.5741758,-0.240477966,-1.45203028
SSA_00033,23.6857764,23.7532447,23.7753558,23.7946605,23.827785,22.8594747,22.614018,22.2791076,15.4746907,13.487235,4.54940596,21.3390905,16.7134491,8.42449605,4.61461358,1.24339744,-1.16379344,24.122813,24.191589,24.2143103,24.2337826,24.2676901,23.2494642,22.9953553,22.6443598,15.7089094,13.7246436,4.63394913,21.3390905,16.7134491,8.42449605,4.61461358,1.24339744,-1.16379344
SSA_00041,27.8515427,27.941027,27.9698506,27.9959334,28.038384,26.9227478,26.6534169,26.2924683,17.6759982,14.5915836,4.9582256,24.475778,19.3110665,9.88209775,5.52850759,1.71808756,-1.0619595,27.618896,27.715084,27.744922,27.771864,27.8147054,26.7163125,26.4509543,26.0964203,17.5572139,14.5036574,4.92231201,24.475778,19.3110665,9.88209775,5.52850759,1.71808756,-1.0619595
SSA_00050,19.7086975,19.7661773,19.7857232,19.8010172,19.8287411,18.9548267,18.7379721,18.4307512,12.8926708,12.17852,4.20742483,17.3034043,13.4618164,6.62236511,3.46123952,0.642411675,-1.25646865,19.3811128,19.4699001,19.507333,19.5361508,19.5746449,18.7235005,18.5114905,18.2060865,12.750226,100000,0,17.3034043,13.4618164,6.62236511,3.46123952,0.642411675,-1.25646865
SSA_00062,23.5381821,23.6128059,23.634948,23.6537753,23.686678,22.6926211,22.4433512,22.097617,15.3498679,13.537037,4.5733354,20.8909889,16.3490696,8.2217968,4.48706256,1.17760547,-1.17742454,23.6251672,23.7013717,23.7228107,23.7410729,23.7736515,22.7708651,22.5198694,22.1716167,15.4014897,13.5775424,4.58847927,20.8909889,16.3490696,8.2217968,4.48706256,1.17760547,-1.17742454
SSA_00067,23.8005693,23.8720192,23.8942482,23.9130206,23.9462642,22.9295867,22.6753089,22.3218416,15.4932072,100000,0,20.9033017,16.3587458,8.22723935,4.49055193,1.17946402,-1.17722313,23.5663006,23.6342104,23.6557562,23.6741554,23.7067297,22.7118833,22.4623879,22.1166785,15.3674494,13.5419285,4.57513638,20.9033017,16.3587458,8.22723935,4.49055193,1.17946402,-1.17722313
SSA_00068,23.766907,23.8378471,23.8596246,23.8780386,23.9109489,22.896492,22.6427766,22.2903001,15.4750865,13.6431434,4.61281697,20.8920384,16.3499034,8.22226106,4.48736,1.17776387,-1.17740797,23.1947471,23.2677934,23.2890751,23.3074828,23.3395334,22.3714452,22.1291779,21.7944087,15.1602784,13.3794793,4.51400442,20.8920384,16.3499034,8.22226106,4.48736,1.17776387,-1.17740797
SSA_00070,29.2175566,29.3189221,29.3525744,29.3829926,29.4304717,28.2582166,27.9852251,27.6144234,18.3288113,14.9995106,5.09567161,25.4851236,20.1631357,10.3667586,5.83042678,1.87439271,-1.0234838,28.0243471,28.1249773,28.1616532,28.1946347,28.2426298,27.1712854,26.9215264,26.5867212,17.6516558,14.473472,4.89610352,25.4851236,20.1631357,10.3667586,5.83042678,1.87439271,-1.0234838
SSA_00075,23.8210413,23.8909419,23.9129249,23.9316179,23.9647191,22.9553901,22.7023833,22.3517778,15.52087,13.6394206,4.60951118,21.0220395,16.4545789,8.2802625,4.52457358,1.19764886,-1.17543846,23.8976815,23.969606,23.9923084,24.0114709,24.0450775,23.0288294,22.7742635,22.4207611,15.5611377,13.6802937,4.62441035,21.0220395,16.4545789,8.2802625,4.52457358,1.19764886,-1.17543846
SSA_00079,29.7206838,29.8293202,29.8679419,29.9028948,29.9544881,28.8031802,28.5422938,28.1800055,18.4531186,15.0245159,5.09770031,26.2158696,20.7815134,10.7220082,6.05036803,1.98698436,-0.990952482,29.3994342,29.505064,29.5420399,29.5758057,29.6259602,28.498234,28.2434993,27.892535,18.2636561,14.8726408,5.04182088,26.2158696,20.7815134,10.7220082,6.05036803,1.98698436,-0.990952482
SSA_00080,26.0497848,26.1300608,26.1553471,26.1775861,26.2153697,25.1439541,24.8771047,24.516508,16.8582956,14.1947443,4.81318022,22.8487568,17.9620083,9.12222935,5.05249459,1.47006698,-1.11495254,25.7665801,25.8559451,25.8794822,25.9005816,25.9370591,24.8880201,24.6264903,24.2757528,16.7010366,14.0686348,4.76364358,22.8487568,17.9620083,9.12222935,5.05249459,1.47006698,-1.11495254
SSA_00091,27.903516,28.0016334,28.0328711,28.061116,28.1053371,27.0079607,26.7452892,26.393981,17.6598954,14.5420533,4.93438772,24.813918,19.5956528,10.0442476,5.62885719,1.76930396,-1.04676592,27.2581999,27.3519564,27.3840491,27.4131506,27.4571788,26.4036739,26.1522916,25.8198196,17.3198959,14.2898996,4.83143735,24.813918,19.5956528,10.0442476,5.62885719,1.76930396,-1.04676592
SSA_00096,29.936806,30.0531477,30.0917913,30.1265248,30.1783711,29.0041498,28.7369017,28.3654813,18.5974746,15.1458339,5.14286245,26.1628475,20.7386781,10.6963294,6.03530158,1.98017292,-0.996184559,29.5485091,29.6625335,29.6980405,29.73057,29.7799438,28.6365429,28.3774307,28.0201816,18.3551667,14.9498762,5.07194188,26.1628475,20.7386781,10.6963294,6.03530158,1.98017292,-0.996184559
SSA_00097,24.6038767,24.6739964,24.697347,24.7175959,24.7524803,23.727814,23.4707381,23.1189331,16.0177794,13.8302182,4.67247505,21.5984938,16.970727,8.57305683,4.69482129,1.27234568,-1.12307461,24.2356924,24.3156104,24.337862,24.3575185,24.3914182,23.3962308,23.1462485,22.8061701,15.8236332,13.665705,4.60916779,21.5984938,16.970727,8.57305683,4.69482129,1.27234568,-1.12307461
SSA_00105,19.3349077,19.4269165,19.4664405,19.4966307,19.5366027,18.6577678,18.4431512,18.132751,12.8092657,100000,0,17.1454643,13.3092079,6.53885787,3.41941348,0.63435761,-1.28138088,19.3102101,19.4114142,19.4492181,19.4780879,19.516909,18.6377363,18.4237071,18.1145085,12.8041918,100000,0,17.1454643,13.3092079,6.53885787,3.41941348,0.63435761,-1.28138088
SSA_00108,19.7774689,19.8346309,19.8543101,19.8695576,19.8974606,19.0095501,18.7902483,18.4793743,12.9488724,12.2234484,4.22713152,17.3467463,13.4702989,6.62749874,3.47597285,0.66238572,-1.27573499,19.5412189,19.5983365,19.6178369,19.6331299,19.6606642,18.7941055,18.5799079,18.2764928,12.8260842,12.1034519,4.18535151,17.3467463,13.4702989,6.62749874,3.47597285,0.66238572,-1.27573499
SSA_00110,27.084682,27.1707132,27.1981141,27.2226695,27.2632385,26.1573902,25.8881478,25.5266842,17.366779,14.4477579,4.9008937,23.8208948,18.7690414,9.57628733,5.33674963,1.61778372,-1.08234563,26.1738168,26.3360158,26.4010728,26.4548817,26.5187384,25.5018814,25.2470671,24.887254,16.956983,14.2972734,4.8039473,23.8208948,18.7690414,9.57628733,5.33674963,1.61778372,-1.08234563
SSA_00113,11.8053987,11.8547998,11.877675,11.8938644,11.9184574,11.2950816,11.1607121,10.9799815,9.36763683,8.30338365,2.24894539,10.5656138,8.02737385,3.64314662,1.52292592,-0.263356134,-1.45814377,11.5670056,11.616141,11.6384165,11.6542843,11.6780327,11.0787067,10.9496856,10.7761376,9.22651791,8.17500617,2.15081684,10.5656138,8.02737385,3.64314662,1.52292592,-0.263356134,-1.45814377
SSA_00119,19.593057,19.650451,19.6698016,19.6850434,19.7125229,18.8492699,18.6349395,18.3315355,12.8316786,12.1190886,4.18624255,17.306665,13.4647677,6.62398648,3.46219876,0.642812125,-1.25628844,19.2687355,19.3208769,19.3401846,19.3555987,19.3826842,18.5481056,18.3407126,18.0475749,12.6622355,11.9521821,4.12871706,17.306665,13.4647677,6.62398648,3.46219876,0.642812125,-1.25628844
SSA_00121,8.1842,8.21456528,8.232867,8.2456496,8.2665146,7.7234268,7.62263882,7.49503652,6.86992465,6.38033889,2.25894336,7.12239731,5.28010678,2.11561122,0.553921976,-0.704317587,-1.61086657,8.01553057,8.044663,8.06234445,8.07466615,8.09456446,7.57618577,7.47908538,7.3560962,6.75934302,6.28065317,2.2191904,7.12239731,5.28010678,2.11561122,0.553921976,-0.704317587,-1.61086657
SSA_00123,23.2476863,23.3140713,23.335461,23.3545369,23.3868247,22.4501432,22.2136255,21.8923992,15.2423733,13.2910259,4.47334473,21.3777189,16.7434482,8.4409846,4.62557029,1.24962658,-1.1643105,23.7949411,23.8632283,23.8862382,23.9061783,23.9399428,22.9598696,22.7127447,22.3741397,15.5335358,13.5478575,4.56939772,21.3777189,16.7434482,8.4409846,4.62557029,1.24962658,-1.1643105
SSA_00126,19.1118332,19.2022025,19.2389132,19.2673839,19.3050179,18.4804674,18.2752424,17.9800339,12.5920142,100000,0,17.4066912,13.5420803,6.66666288,3.48965634,0.656803598,-1.25372082,19.7579661,19.8169229,19.8359302,19.8509255,19.878362,19.0098676,18.7930968,18.4868172,12.8909964,12.1890848,4.20531685,17.4066912,13.5420803,6.66666288,3.48965634,0.656803598,-1.25372082
SSA_00128,19.0944945,19.1496291,19.1686606,19.1839056,19.2106659,18.3858761,18.1813337,17.8917807,12.5898045,11.8732278,4.10548302,17.3476832,13.4710543,6.6279146,3.47623825,0.662517873,-1.2756893,19.2437253,19.2954119,19.3148646,19.3303179,19.3574798,18.518895,18.3110941,18.0171771,12.667274,11.948355,4.13171904,17.3476832,13.4710543,6.6279146,3.47623825,0.662517873,-1.2756893
SSA_00135,19.466895,19.55839,19.5975537,19.6274396,19.6673078,18.7776837,18.5612337,18.2477829,12.8720446,100000,0,17.0754276,13.2794584,6.52171845,3.39616279,0.609033208,-1.26234773,19.0286108,19.0819974,19.1009365,19.1159717,19.1426416,18.3120086,18.1070563,17.8168126,12.5884722,11.855125,4.10779985,17.0754276,13.2794584,6.52171845,3.39616279,0.609033208,-1.26234773
SSA_00138,18.6849816,18.775849,18.8097252,18.8361278,18.8714125,18.0803983,17.8833793,17.6006025,12.3819886,11.656025,4.06408426,17.4477614,13.5562682,6.67483017,3.50662122,0.678192809,-1.27391385,19.4505529,19.50352,19.5228421,19.5381902,19.5654801,18.7174824,18.5065659,18.2084147,12.7495238,12.0412236,4.15782704,17.4477614,13.5562682,6.67483017,3.50662122,0.678192809,-1.27391385
SSA_00139,22.8348034,22.9033617,22.9251665,22.9441693,22.9761528,22.0421726,21.8074961,21.4844573,14.9644889,13.1995697,4.44774491,20.9199724,16.3693795,8.23321764,4.49408737,1.18106386,-1.17600002,23.2871603,23.3577816,23.3797733,23.398665,23.4312212,22.4575216,22.2137804,21.8766512,15.2119062,13.4195454,4.52805434,20.9199724,16.3693795,8.23321764,4.49408737,1.18106386,-1.17600002
SSA_00151,18.1919542,18.2493631,18.2690061,18.2833767,18.3102564,17.4316311,17.2243101,16.931143,12.4513019,11.0935074,4.12143724,15.6430527,12.0977068,5.87351769,2.99084649,0.422397019,-1.31916687,17.3588729,17.4100644,17.4286816,17.4429658,17.4682296,16.6899714,16.5006658,16.234004,11.973898,10.8546657,3.98371888,15.6430527,12.0977068,5.87351769,2.99084649,0.422397019,-1.31916687
SSA_00156,23.1766231,23.2903777,23.339613,23.3793158,23.4290115,22.4823654,22.2394559,21.8936732,14.8874387,100000,0,21.0245051,16.4565228,8.28133455,4.52526737,1.19802526,-1.17542028,24.091767,24.1649513,24.1873888,24.2062231,24.2398607,23.1995903,22.941104,22.5809904,15.6667879,13.7863529,4.66211107,21.0245051,16.4565228,8.28133455,4.52526737,1.19802526,-1.17542028
SSA_00160,19.6196136,19.6745538,19.6940916,19.7097494,19.7372774,18.8976511,18.6858963,18.3876211,12.7725532,12.0918336,4.16271246,17.6945548,13.7551818,6.78441774,3.57683545,0.713638147,-1.26786176,19.5982383,19.6527912,19.6722339,19.6878336,19.7152813,18.8773923,18.6661832,18.3685966,12.7615219,12.0814238,4.15923079,17.6945548,13.7551818,6.78441774,3.57683545,0.713638147,-1.26786176
SSA_00173,23.3090568,23.4371371,23.4855437,23.5246695,23.5739904,22.6104315,22.3666061,22.0188078,15.0199498,100000,0,21.1371891,16.549266,8.33310058,4.55723272,1.21386956,-1.17013479,23.5047323,23.5729044,23.595276,23.614603,23.6476519,22.6748713,22.4299647,22.0932508,15.3592754,13.4658666,4.54212913,21.1371891,16.549266,8.33310058,4.55723272,1.21386956,-1.17013479
SSA_00178,19.1112011,19.2009424,19.2360796,19.2633259,19.2999531,18.47528,18.2700934,17.9751312,12.5955083,100000,0,17.3717812,13.5189016,6.6537928,3.48049321,0.651215732,-1.25366416,19.5052631,19.56282,19.5818492,19.5970066,19.6241805,18.7756233,18.564089,18.2651639,12.7671182,12.0643723,4.16302021,17.3717812,13.5189016,6.6537928,3.48049321,0.651215732,-1.25366416
SSA_00179,22.8901267,22.9557754,22.97719,22.995903,23.0277201,22.0872982,21.8517581,21.5271988,14.9940953,13.2264129,4.45693983,20.9228238,16.3746308,8.236208,4.49579757,1.18177409,-1.17543199,23.1738247,23.2397313,23.2617526,23.2807444,23.3131998,22.3478361,22.1065835,21.7730149,15.1451103,13.3655909,4.50765045,20.9228238,16.3746308,8.236208,4.49579757,1.18177409,-1.17543199
SSA_00186,29.3486115,29.4584663,29.495704,29.5297977,29.5800597,28.4629874,28.2122324,27.8656498,18.2142428,14.8246224,5.02332663,26.3134209,20.8650191,10.769297,6.08034297,2.0030771,-0.988949933,29.5452412,29.6517954,29.6918153,29.7280214,29.7802941,28.6491282,28.3941814,28.0399371,18.3399493,14.926675,5.05991327,26.3134209,20.8650191,10.769297,6.08034297,2.0030771,-0.988949933
SSA_00187,25.3045316,25.3811246,25.4054118,25.4262379,25.4624185,24.3893618,24.1226962,23.7560206,16.4375073,14.0991381,4.77244572,22.0453358,17.2954472,8.74864276,4.81897676,1.3497608,-1.14332135,24.2636912,24.3359544,24.3594123,24.3803208,24.4149566,23.4364801,23.1903387,22.8582125,15.8569426,13.6156051,4.58631922,22.0453358,17.2954472,8.74864276,4.81897676,1.3497608,-1.14332135
SSA_00197,25.3065006,25.3837602,25.4078794,25.4285026,25.4645683,24.387166,24.119582,23.751018,16.4339018,14.1131942,4.77843406,21.9959907,17.2510273,8.7238668,4.80338916,1.34165398,-1.14498041,24.2291623,24.3012387,24.3241544,24.3445826,24.3789017,23.3996555,23.1533852,22.8208167,15.8350635,13.6099335,4.58502032,21.9959907,17.2510273,8.7238668,4.80338916,1.34165398,-1.14498041
SSA_00204,17.2132736,17.288885,17.3217867,17.3467565,17.3804746,16.6142818,16.4284241,16.1622167,11.8962877,10.0622731,100000,15.6851492,12.153514,5.90200989,2.99802605,0.411787799,-1.30292709,17.6453358,17.6989948,17.7175482,17.7317646,17.7572412,16.9551487,16.7618049,16.4889308,12.1146178,11.1050408,4.01439007,15.6851492,12.153514,5.90200989,2.99802605,0.411787799,-1.30292709
SSA_00209,12.0441387,12.0952977,12.1183022,12.1346947,12.1593562,11.5185905,11.3830273,11.1995236,9.50051246,8.39504145,3.03591986,10.7888491,8.21247657,3.74236674,1.58412071,-0.244376532,-1.46107317,12.1609036,12.2153003,12.238924,12.2557182,12.2809974,11.6247661,11.4865941,11.2995468,9.5704849,8.45812287,3.04941179,10.7888491,8.21247657,3.74236674,1.58412071,-0.244376532,-1.46107317
SSA_00216,19.2677055,19.3217643,19.3405375,19.3557943,19.3825139,18.5646415,18.3597635,18.0708052,12.613218,11.9260284,4.10853039,17.5117332,13.6304175,6.71542666,3.52044463,0.67190961,-1.25020882,19.6308958,19.6865831,19.7058416,19.7212278,19.748629,18.9021575,18.689711,18.3896192,12.794863,12.1073159,4.17117705,17.5117332,13.6304175,6.71542666,3.52044463,0.67190961,-1.25020882
SSA_00222,18.6506775,18.7341851,18.7675705,18.7935227,18.8285041,18.039333,17.8415285,17.5581971,12.3772417,11.6424916,4.06194053,17.3294881,13.4564265,6.61987228,3.47109207,0.659983416,-1.27616177,19.6503791,19.7092657,19.7286131,19.7436977,19.7712732,18.8929499,18.6761919,18.3690317,12.8880897,12.1621055,4.20655088,17.3294881,13.4564265,6.61987228,3.47109207,0.659983416,-1.27616177
SSA_00227,19.502346,19.5588724,19.5779415,19.5930622,19.6202735,18.7662651,18.5540492,18.2540505,12.7809734,12.0707905,4.16850936,17.4382383,13.544607,6.66842021,3.50229043,0.67575403,-1.27371919,19.5256983,19.5817317,19.6009583,19.6161744,19.6435016,18.7875324,18.5748205,18.2738435,12.7928184,12.0824923,4.17274087,17.4382383,13.544607,6.66842021,3.50229043,0.67575403,-1.27371919
SSA_00229,19.0504222,19.0983892,19.1170889,19.13246,19.1588661,18.3641383,18.1645362,17.8829595,12.486801,11.8062339,4.06502659,17.6815282,13.7422924,6.7773649,3.57167583,0.710298248,-1.26671549,19.4958194,19.5824153,19.6194202,19.6481062,19.6863431,18.8406011,18.6296974,18.3259218,12.7527411,100000,0,17.6815282,13.7422924,6.7773649,3.57167583,0.710298248,-1.26671549
SSA_00235,28.3778732,28.4813093,28.5177642,28.5505562,28.5988872,27.5082947,27.2539634,26.9106194,17.8251852,14.5976965,4.94533973,25.5493731,20.2131289,10.3956092,5.84809598,1.88321335,-1.02013853,28.1545594,28.2532332,28.2885987,28.3206118,28.3679591,27.2923065,27.0420812,26.706696,17.6980909,14.4986756,4.90724347,25.5493731,20.2131289,10.3956092,5.84809598,1.88321335,-1.02013853
SSA_00238,23.1959539,23.267223,23.2878702,23.3058241,23.3375302,22.3678326,22.1252677,21.7900834,15.1577962,13.3800754,4.51517361,20.8753909,16.3338078,8.21311337,4.4821492,1.17561141,-1.17951635,23.0034869,23.0714707,23.0928592,23.1114258,23.1433367,22.2036965,21.9648421,21.6372561,15.0626672,13.2617092,4.47464177,20.8753909,16.3338078,8.21311337,4.4821492,1.17561141,-1.17951635
SSA_00239,29.8992623,30.0078136,30.0413735,30.072119,30.1206095,28.9339499,28.6625317,28.2891516,18.5912596,15.1549938,5.14962834,25.9772895,20.5792411,10.6059054,5.97817861,1.94969313,-1.00051133,29.7038636,29.8120744,29.845917,29.8769505,29.9253984,28.7545027,28.4867965,28.1194923,18.4813978,15.0671868,5.11708158,25.9772895,20.5792411,10.6059054,5.97817861,1.94969313,-1.00051133
SSA_00240,27.7860555,27.8806462,27.90862,27.933966,27.9757841,26.8576296,26.5872538,26.22499,17.65694,14.5878261,4.95782717,24.3743165,19.2248184,9.83370464,5.49776295,1.70160092,-1.0639124,26.5496427,26.6952824,26.7616676,26.8169946,26.8822337,25.8686595,25.6182753,25.2653111,17.1313144,14.3269722,4.81293712,24.3743165,19.2248184,9.83370464,5.49776295,1.70160092,-1.0639124
SSA_00241,11.9877173,12.0395524,12.0627368,12.0792842,12.1039596,11.4674998,11.3331298,11.1512393,9.4671537,8.36476618,2.89192388,10.7799902,8.20623002,3.73873013,1.58141104,-0.246204656,-1.46241036,12.105869,12.1557999,12.1793443,12.1961047,12.2212271,11.5718991,11.4349298,11.2494757,9.53560355,8.42691365,2.99505926,10.7799902,8.20623002,3.73873013,1.58141104,-0.246204656,-1.46241036
SSA_00254,19.8339414,19.930539,19.9703715,20.0012634,20.041674,19.1810747,18.9651275,18.6538376,12.8802877,100000,0,17.8958188,13.9166134,6.87345846,3.63345633,0.741914892,-1.2620965,19.9427767,20.0454228,20.0853313,20.1162305,20.1568407,19.2865666,19.0683934,18.7534551,12.9395045,100000,0,17.8958188,13.9166134,6.87345846,3.63345633,0.741914892,-1.2620965
SSA_00262,24.1637168,24.2343807,24.2572339,24.277275,24.3114148,23.3152134,23.0656203,22.7248263,15.7675235,13.6586362,4.60513446,21.6867648,17.000233,8.58436114,4.71489581,1.29499755,-1.15206953,24.5876847,24.6595148,24.6822538,24.7019148,24.7363752,23.7075043,23.4495848,23.0961348,16.0039761,13.8381989,4.67667979,21.6867648,17.000233,8.58436114,4.71489581,1.29499755,-1.15206953
SSA_00271,19.3489635,19.4150973,19.4337733,19.4479201,19.4749594,18.5828523,18.3656903,18.0578685,12.8477946,12.0631283,4.20120874,16.8056003,13.035961,6.38861009,3.32271954,0.585786078,-1.28929946,18.4372347,18.5206207,18.5539649,18.5795649,18.6145608,17.804448,17.6049804,17.3186715,12.380831,11.5299209,4.08126695,16.8056003,13.035961,6.38861009,3.32271954,0.585786078,-1.28929946
SSA_00275,27.0302644,27.1306799,27.1597719,27.1862869,27.2280317,26.1647419,25.9077694,25.567611,17.2559018,14.29039,4.83671399,24.3693959,19.2200498,9.83087084,5.49614258,1.70091795,-1.06460853,27.2193995,27.3983826,27.4695476,27.5285217,27.5978362,26.51631,26.2512039,25.8720293,17.5735847,14.6980959,4.94855025,24.3693959,19.2200498,9.83087084,5.49614258,1.70091795,-1.06460853
SSA_00279,25.4146292,25.5680525,25.6279022,25.6773583,25.736755,24.7469336,24.4979131,24.1492897,16.5233335,14.0658523,4.71571706,23.3877285,18.4002463,9.36781576,5.20723586,1.55137065,-1.10025463,26.0786321,26.1612248,26.1863794,26.2091871,26.2472038,25.2114188,24.9538179,24.6123196,16.8107643,14.0651723,4.76167226,23.3877285,18.4002463,9.36781576,5.20723586,1.55137065,-1.10025463
SSA_00286,19.6949834,19.7523055,19.7716345,19.7868811,19.8144366,18.9499219,18.7342603,18.4294246,12.862922,12.1592786,4.19597596,17.5022755,13.5958569,6.69665964,3.52021051,0.684580373,-1.27177799,19.2241604,19.3123201,19.3497903,19.3787843,19.4170643,18.5805998,18.373013,18.0737056,12.6555554,100000,0,17.5022755,13.5958569,6.69665964,3.52021051,0.684580373,-1.27177799
