Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00001,38.43,38.9746,39.5085,39.9984,40.5019,38.3484,37.7181,36.133,21.5244,17.1729,5.65657,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,20.2352,20.7125,21.1659,21.5758,22.024,20.0431,19.7678,19.3839,13.6085,11.4952,3.96813,16.4664,15.3764,14.3753,11.0433,4.65222,-0.868916
SSA_00003,36.8076,37.315,37.8177,38.2841,38.7682,36.734,36.1527,34.7535,20.7969,16.7858,5.48462,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,8.30618,8.74497,9.14346,9.49374,9.87912,8.09462,7.94817,7.77772,7.02659,6.50528,2.58349,6.27599,5.80177,5.27676,4.18477,1.16316,-1.62121
SSA_00004,36.2254,36.7227,37.2173,37.6767,38.1544,36.1607,35.5975,34.2695,20.5482,16.6402,5.4251,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,34.2282,34.7763,35.3219,35.8314,36.3692,34.1822,33.6055,32.6236,20.0672,15.9173,5.32173,27.7929,26.1126,18.9679,11.3794,4.88388,-0.217913
SSA_00005,40.9098,41.4927,42.044,42.546,43.0571,40.7399,40.0412,38.2025,22.6336,17.8817,5.92327,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,21.039,21.5163,21.9676,22.3759,22.8209,20.8757,20.5892,20.1835,14.026,11.7496,4.04585,17.4595,16.3051,15.2974,11.1387,4.70768,-0.791638
SSA_00006,38.2131,38.756,39.2872,39.7751,40.2769,38.1325,37.5112,35.9755,21.4571,17.1584,5.64041,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,7.69738,8.15353,8.57245,8.93851,9.33928,7.50256,7.3556,7.18661,6.502,6.0565,1.99999,5.45216,5.03226,4.56568,3.58812,0.841528,-1.66794
SSA_00007,35.7208,36.2079,36.6938,37.1459,37.6169,35.6652,35.1153,33.8257,20.3036,16.4749,5.36645,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,15.1593,15.6355,16.0769,16.4688,16.8988,14.9471,14.7388,14.4687,11.3947,10.0008,3.38413,12.0742,11.2468,10.376,8.76612,3.57214,-1.27139
SSA_00008,37.9534,38.4868,39.0113,39.4945,39.9927,37.8668,37.2541,35.754,21.3434,17.1116,5.61399,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,19.9101,20.4075,20.8822,21.308,21.7721,19.7233,19.449,19.0702,13.4997,11.3822,3.94395,15.7275,14.6724,13.6797,10.9379,4.59241,-0.940375
SSA_00009,40.7473,41.3161,41.8543,42.3486,42.8547,40.5626,39.8659,38.0206,22.5236,17.837,5.89951,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,19.3761,19.8654,20.3311,20.7475,21.2005,19.204,18.9402,18.577,13.2254,11.1844,3.8765,15.5852,14.5411,13.5536,10.9162,4.57918,-0.955774
SSA_00010,39.0862,39.6398,40.1717,40.6615,41.1653,38.9696,38.3212,36.6715,21.8123,17.3899,5.72765,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,22.4252,22.9711,23.4828,23.9467,24.4533,22.2314,21.9063,21.4486,14.9347,12.2694,4.23901,16.7601,15.6481,14.6462,11.0766,4.67102,-0.845228
SSA_00013,41.1748,41.757,42.304,42.8033,43.3121,40.9841,40.2783,38.4095,22.7434,17.9657,5.95052,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,17.1476,17.6509,18.1214,18.5417,19.0033,16.9219,16.6829,16.3665,12.2762,10.4421,3.63271,13.0902,12.1993,11.2875,9.7061,3.99621,-1.19792
