Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00001,19.4304,20.0991,20.7669,21.411,22.1844,19.1826,18.9429,18.6357,14.6791,12.7001,4.59629,16.3859,15.5757,14.8508,11.41,5.03702,-0.619402,37.7791,38.3086,38.8264,39.3049,39.7995,37.6972,37.0857,35.5673,21.2197,17.0185,5.58532,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00003,7.65843,8.31682,8.97414,9.61729,10.4054,7.39754,7.23207,7.05678,6.54682,6.27259,2.83336,6.65205,6.3074,5.99709,5.32034,2.94046,-1.21538,39.2762,39.8313,40.3613,40.8501,41.3533,39.1466,38.493,36.8243,21.8939,17.4575,5.74815,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00004,27.4057,27.9907,28.5857,29.153,29.8073,27.2625,26.9357,26.4639,17.3867,14.8651,4.90397,24.4704,23.225,19.5903,11.5621,4.94874,-0.131019,38.6495,39.1968,39.7288,40.218,40.721,38.5528,37.9169,36.3149,21.6238,17.2568,5.68137,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00005,22.1847,22.8943,23.6019,24.2848,25.1019,21.9078,21.6249,21.253,15.9965,13.7192,4.74429,17.6072,16.7334,15.9165,11.7252,5.02463,-0.5272,37.2939,37.8108,38.3182,38.7889,39.2772,37.2095,36.6133,35.1567,21.0057,16.9187,5.53533,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00006,5.91132,6.59497,7.27657,7.9493,8.77612,5.64691,5.47911,5.30741,4.892,4.72102,2.41388,4.9245,4.66519,4.40075,3.7238,1.96552,-1.32585,40.9279,41.5134,42.0705,42.576,43.0893,40.7698,40.0692,38.2171,22.6349,17.8616,5.92294,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00007,11.3206,11.964,12.6003,13.2179,13.9699,11.091,10.9197,10.7255,9.80986,9.09479,3.47751,10.2146,9.69782,9.25895,8.36422,4.35403,-1.01095,38.2608,38.7997,39.3252,39.8097,40.3091,38.1729,37.5467,35.9705,21.4311,17.1323,5.63557,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00008,31.0114,31.6179,32.2302,32.814,33.4772,30.8803,30.481,29.8888,18.5053,15.9457,5.21956,26.4049,25.0334,19.9994,11.3814,4.86121,-0.0605951,38.6863,39.2332,39.7637,40.252,40.7545,38.5892,37.9503,36.3254,21.6178,17.2427,5.68038,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00009,18.7563,19.4672,20.1768,20.8629,21.6904,18.4727,18.2273,17.918,14.4387,12.6028,4.61012,14.9233,14.1834,13.5404,10.981,5.00653,-0.703911,38.1473,38.6814,39.1992,39.6786,40.1744,38.0465,37.425,35.8726,21.3837,17.1456,5.626,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00010,21.3341,22.0115,22.6862,23.3368,24.1147,21.0831,20.8203,20.4759,15.5474,13.3358,4.67708,17.707,16.8326,16.0091,11.7536,5.02411,-0.520591,40.4362,41.0062,41.5506,42.0487,42.5579,40.28,39.5908,37.7729,22.3883,17.7201,5.86552,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
SSA_00013,22.1143,22.8263,23.5338,24.2187,25.0406,21.8145,21.5302,21.1574,15.9879,13.7199,4.78901,17.4159,16.5592,15.7593,11.6789,5.02997,-0.550187,39.55,40.1106,40.6523,41.1486,41.6569,39.4291,38.7664,37.0598,22.0163,17.487,5.77541,32.0036,29.961,19.0837,11.427,4.92104,-0.0926947
