Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00001,38.4300423,38.9745872,39.5084515,39.998444,40.5018589,38.3483569,37.7181023,36.1329855,21.5243985,17.1728795,5.65656635,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204,16.5254907,18.2977077,19.973972,21.5300153,23.3380668,15.6726861,15.2573446,14.8352805,13.1893789,11.5514571,100000,14.2043245,13.7521361,14.8449059,8.73715343,1.15270184,-1.89427781
SSA_00003,36.8075877,37.314991,37.8177098,38.2840701,38.7681974,36.7340215,36.152697,34.7535094,20.7968923,16.7857612,5.48462386,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204,7.62742314,9.22243304,10.8088403,12.2587811,13.9478152,7.04426985,6.63073889,6.24510317,5.74729165,5.79048624,2.74646873,6.49778329,6.26209597,5.35936361,1.8181648,-0.823024651,-2.05415429
SSA_00004,36.2254117,36.722652,37.2172945,37.6766969,38.1544101,36.160675,35.5975374,34.2695235,20.5482032,16.6402043,5.42509931,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204,32.3071322,33.429118,34.4849303,35.4387223,36.4693396,32.0081736,31.5365052,31.0105334,18.7608306,16.1464999,5.46081674,26.3853377,25.4662892,19.9588655,11.8785811,3.99488998,-1.38988248
SSA_00005,40.909823,41.4927399,42.0439683,42.5460441,43.0571315,40.7399305,40.041179,38.2024847,22.6335981,17.8817242,5.92326986,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204,23.2490209,24.8952444,26.4196237,27.7951774,29.3335061,22.5061382,22.0810632,21.6303332,15.994896,13.1811669,100000,20.039969,19.4830298,20.0985436,11.45785,2.96962107,-1.619916
SSA_00006,38.2130869,38.7560206,39.2872011,39.7751208,40.2768638,38.1324538,37.511211,35.9754672,21.4570897,17.1584249,5.64040464,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204,6.91817322,8.62217294,10.3837635,11.9355121,13.6892711,6.45656519,5.98831524,5.55695685,5.10863482,5.31201177,2.61936791,5.89054373,5.6858077,4.80153154,1.51219159,-0.901952253,-2.05931844
SSA_00007,35.7208129,36.2079279,36.6938459,37.1459063,37.6169337,35.6652337,35.1152962,33.8256647,20.3035525,16.4748858,5.36645023,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204,13.8698889,15.6027679,17.2650853,18.8225617,20.6534011,13.0531001,12.6536075,12.2517307,11.5710161,10.5076174,100000,11.7982483,11.3913531,10.678105,5.34573581,0.159257893,-1.98478912
SSA_00008,37.9533598,38.4867608,39.0113257,39.4945476,39.9926987,37.8668055,37.2541024,35.7539917,21.3434158,17.1116191,5.61398599,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204,13.8426241,15.5977043,17.2798578,18.8567256,20.7100983,13.0462349,12.642664,12.237263,11.5612359,10.5256535,3.19787988,11.6617845,11.2574058,10.5225607,5.2303981,0.122835437,-1.98861894
SSA_00009,40.7473441,41.3161283,41.8543431,42.3485735,42.854705,40.5625777,39.8659116,38.0206009,22.5236395,17.8370393,5.89951251,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204,14.1296129,15.8648224,17.5296445,19.0870189,20.9150941,13.3178661,12.9160947,12.5117369,11.7889383,10.6393973,3.16849682,12.0697687,11.6609728,11.00421,5.59063631,0.235230587,-1.97751109
SSA_00010,39.0861882,39.6397893,40.1717345,40.6614837,41.1652692,38.9695561,38.3211543,36.6715056,21.8122605,17.3899389,5.72765483,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204,21.8400325,23.7612504,25.5614929,27.2097893,29.0899513,20.9384595,20.4773671,19.9971465,15.6377547,12.9590634,100000,17.4632403,16.9532115,20.0061875,11.0747072,2.48953804,-1.71569208
SSA_00013,41.1748008,41.7570407,42.3040527,42.8033127,43.312081,40.9840501,40.2782608,38.4094979,22.7433873,17.9657911,5.95052759,32.0036314,29.9610228,19.0837021,11.4270172,4.92103729,-0.0926931204,16.1277989,17.9714885,19.7320089,21.372342,23.2881092,15.2639638,14.838849,14.4076271,13.0403754,11.5057611,100000,13.275888,12.8525523,12.7247391,6.99743625,0.657613686,-1.94310574
