Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00024,16.5318,16.6417,16.8472,17.0516,17.2662,17.2115,17.3599,17.8071,13.8788,11.0075,3.89828,12.995,12.2763,10.6274,5.89249,0.931075,-1.56442,15.8059,15.9113,16.1038,16.2947,16.4951,16.4431,16.5828,16.9813,13.4289,10.6866,3.7902,12.995,12.2763,10.6274,5.89249,0.931075,-1.56442
SSA_00033,21.3505,21.452,21.6856,21.9259,22.1792,22.1771,22.3608,23.6379,15.9717,12.658,4.387,17.6542,16.6061,14.0109,7.83748,1.63444,-1.46688,22.1682,22.2563,22.4996,22.7513,23.0176,23.0164,23.2092,24.8203,16.4592,12.9895,4.49997,17.6542,16.6061,14.0109,7.83748,1.63444,-1.46688
SSA_00041,26.5287,26.658,26.9549,27.2577,27.5743,27.3725,27.4591,28.5321,18.0881,14.2504,4.87556,20.9462,19.6431,16.0588,9.12593,2.14751,-1.39601,26.181,26.3036,26.5866,26.8774,27.1831,26.9762,27.064,28.087,17.8817,14.131,4.83164,20.9462,19.6431,16.0588,9.12593,2.14751,-1.39601
SSA_00050,17.846,17.9429,18.1529,18.365,18.5889,18.5635,18.7299,19.307,14.5121,11.5106,4.05081,14.1273,13.338,11.4955,6.38714,1.10458,-1.54131,17.5568,17.664,17.8709,18.0791,18.2986,18.2749,18.4377,18.9972,14.3178,11.3676,4.0035,14.1273,13.338,11.4955,6.38714,1.10458,-1.54131
SSA_00062,19.4551,19.546,19.7651,19.9895,20.2272,20.2306,20.4153,21.3279,15.2419,12.0711,4.22047,15.5591,14.6643,12.5448,6.98801,1.32365,-1.50953,19.5924,19.6746,19.8973,20.125,20.3659,20.3706,20.557,21.5189,15.3277,12.1266,4.23966,15.5591,14.6643,12.5448,6.98801,1.32365,-1.50953
SSA_00067,20.2803,20.3672,20.5956,20.8305,21.0796,21.0935,21.2872,22.5893,15.6869,12.3843,4.32222,15.8762,14.9661,12.7793,7.12206,1.37179,-1.50302,19.8467,19.9434,20.167,20.396,20.6383,20.6471,20.8353,21.8859,15.4271,12.2066,4.26214,15.8762,14.9661,12.7793,7.12206,1.37179,-1.50302
SSA_00068,21.1861,21.2789,21.5144,21.7575,22.0154,22.0239,22.2217,23.6875,16.1094,12.7116,4.42058,16.6064,15.6537,13.3074,7.42476,1.47831,-1.48978,20.1758,20.2723,20.494,20.7215,20.962,20.9702,21.1555,22.2155,15.467,12.2723,4.27151,16.6064,15.6537,13.3074,7.42476,1.47831,-1.48978
SSA_00070,28.5607,28.718,29.0393,29.3646,29.7035,29.3237,29.3203,29.9701,18.8219,14.8223,5.04697,22.2424,20.8389,16.748,9.6211,2.37616,-1.36441,26.3776,26.5404,26.8304,27.122,27.4255,27.1002,27.1143,27.7414,17.6563,14.04,4.77744,22.2424,20.8389,16.748,9.6211,2.37616,-1.36441
SSA_00075,22.0095,22.0964,22.3346,22.5826,22.8459,22.8439,23.0398,24.6032,16.4213,12.9655,4.49382,17.4065,16.3846,13.8482,7.74189,1.59955,-1.47137,22.1147,22.2086,22.4551,22.7096,22.9785,22.9796,23.1765,24.8325,16.5071,13.0117,4.51106,17.4065,16.3846,13.8482,7.74189,1.59955,-1.47137
SSA_00079,28.5953,28.7874,29.1086,29.4311,29.7664,29.3233,29.2831,29.7662,18.6867,14.7538,5.01535,22.7962,21.3468,17.0197,9.83011,2.47989,-1.35151,27.9819,28.1656,28.4782,28.7915,29.117,28.6845,28.6518,29.135,18.3794,14.5552,4.94533,22.7962,21.3468,17.0197,9.83011,2.47989,-1.35151
SSA_00080,23.9262,24.0302,24.29,24.5601,24.8462,24.7979,24.9766,26.5856,17.2297,13.5782,4.67993,18.7092,17.5853,14.7162,8.2594,1.78864,-1.44809,23.3675,23.4724,23.7301,23.9955,24.275,24.2382,24.4128,25.9528,16.9035,13.3387,4.60152,18.7092,17.5853,14.7162,8.2594,1.78864,-1.44809
SSA_00091,26.6697,26.8217,27.1153,27.4141,27.7265,27.466,27.5181,28.3771,17.9933,14.2204,4.8547,21.5516,20.2071,16.392,9.35973,2.25328,-1.38078,25.5043,25.6358,25.9156,26.198,26.4924,26.2467,26.3031,27.081,17.3699,13.8139,4.71136,21.5516,20.2071,16.392,9.35973,2.25328,-1.38078
SSA_00096,29.2645,29.4665,29.798,30.1308,30.4766,29.9942,29.9404,30.38,19.0329,15.0001,5.09616,22.8918,21.4343,17.0636,9.8648,2.49874,-1.34882,28.4946,28.6762,28.9983,29.3206,29.6547,29.2052,29.1605,29.6219,18.6101,14.7016,4.99675,22.8918,21.4343,17.0636,9.8648,2.49874,-1.34882
SSA_00097,22.5275,22.6184,22.8637,23.118,23.3872,23.3804,23.5708,25.2204,16.5966,13.097,4.53186,17.8898,16.8337,14.1816,7.93691,1.6665,-1.46459,21.8448,21.9319,22.1723,22.4192,22.6792,22.6696,22.8523,24.1951,16.2048,12.8284,4.44063,17.8898,16.8337,14.1816,7.93691,1.6665,-1.46459
SSA_00105,18.9092,19.0143,19.234,19.4576,19.6939,19.6867,19.8665,20.6506,15.049,11.9073,4.17568,14.7878,13.9532,11.9898,6.66798,1.20301,-1.52841,18.8993,18.9931,19.2064,19.4253,19.658,19.6495,19.8293,20.6028,15.0216,11.8984,4.17151,14.7878,13.9532,11.9898,6.66798,1.20301,-1.52841
SSA_00108,19.8854,19.9777,20.2044,20.4366,20.6826,20.6897,20.88,21.9729,15.5146,12.2559,4.28297,15.5594,14.6737,12.5531,6.99204,1.32362,-1.51011,19.4241,19.5234,19.7407,19.9636,20.1999,20.2031,20.3876,21.2907,15.2196,12.0593,4.21582,15.5594,14.6737,12.5531,6.99204,1.32362,-1.51011
SSA_00110,26.6619,26.8098,27.1058,27.4082,27.7248,27.5064,27.5848,28.6067,18.1262,14.2871,4.88509,21.0872,19.7793,16.1397,9.18191,2.17326,-1.39195,25.5963,25.7247,26.0076,26.2945,26.5942,26.3874,26.4682,27.4052,17.5523,13.9015,4.75257,21.0872,19.7793,16.1397,9.18191,2.17326,-1.39195
SSA_00113,15.9249,16.0417,16.2359,16.4288,16.6314,16.5784,16.7197,17.1269,13.5059,10.7415,3.80891,13.0005,12.2744,10.6256,5.89172,0.931241,-1.56423,15.3252,15.4319,15.6199,15.805,15.9984,15.9478,16.0817,16.4552,13.1165,10.4543,3.71257,13.0005,12.2744,10.6256,5.89172,0.931241,-1.56423
SSA_00119,18.8341,18.9373,19.1505,19.3681,19.5985,19.5935,19.7717,20.5187,14.9407,11.8523,4.15157,15.1299,14.2721,12.24,6.81216,1.25741,-1.51985,18.2071,18.3042,18.5117,18.7216,18.9428,18.9382,19.108,19.7581,14.5408,11.5675,4.05555,15.1299,14.2721,12.24,6.81216,1.25741,-1.51985
SSA_00121,16.4991,16.6075,16.8099,17.0119,17.2245,17.1698,17.3178,17.7628,13.8522,10.9915,3.89254,12.9903,12.2672,10.6218,5.88751,0.926465,-1.56612,15.8568,15.9627,16.1575,16.3504,16.5525,16.5008,16.6411,17.043,13.4618,10.7076,3.7976,12.9903,12.2672,10.6218,5.88751,0.926465,-1.56612
SSA_00123,21.1081,21.1858,21.4171,21.6527,21.8996,21.8846,22.0538,23.0885,15.7033,12.5069,4.32397,18.152,17.0697,14.3448,8.03648,1.70988,-1.45628,22.1268,22.2203,22.4587,22.705,22.9655,22.9489,23.1296,24.4996,16.3049,12.9169,4.46572,18.152,17.0697,14.3448,8.03648,1.70988,-1.45628
SSA_00126,17.6555,17.7492,17.9479,18.1494,18.3623,18.349,18.5125,19.0753,14.2685,11.3794,3.9943,14.773,13.9342,11.9718,6.65966,1.20359,-1.52694,18.4883,18.5858,18.7995,19.0163,19.2453,19.2347,19.4091,20.0965,14.7909,11.7277,4.11559,14.773,13.9342,11.9718,6.65966,1.20359,-1.52694
SSA_00128,17.0211,17.116,17.3129,17.5107,17.719,17.6969,17.8528,18.3554,13.9631,11.1287,3.91954,14.2543,13.4497,11.5841,6.43894,1.12525,-1.53757,17.2768,17.3727,17.5735,17.7755,17.9884,17.9663,18.1256,18.6541,14.1196,11.2359,3.95671,14.2543,13.4497,11.5841,6.43894,1.12525,-1.53757
SSA_00135,18.7384,18.8348,19.051,19.2717,19.5058,19.4919,19.6696,20.404,14.98,11.8554,4.16106,14.5356,13.7061,11.7923,6.55565,1.16323,-1.53374,17.5501,17.6436,17.8432,18.0453,18.2588,18.2427,18.4052,18.966,14.2273,11.3303,3.98319,14.5356,13.7061,11.7923,6.55565,1.16323,-1.53374
SSA_00138,18.1611,18.2438,18.4399,18.6398,18.8513,18.851,19.017,19.651,14.3603,11.5018,4.01534,15.7427,14.8443,12.6893,7.068,1.34707,-1.50844,19.2521,19.3442,19.5611,19.7821,20.0153,20.0198,20.2005,21.0433,15.0741,11.9628,4.18036,15.7427,14.8443,12.6893,7.068,1.34707,-1.50844
SSA_00139,20.3468,20.4318,20.6501,20.8743,21.1114,21.1138,21.2916,22.3122,15.3979,12.2653,4.25514,17.3015,16.2951,13.7858,7.70377,1.58175,-1.47529,21.121,21.2194,21.4491,21.6862,21.9368,21.9373,22.1241,23.3662,15.903,12.6052,4.37301,17.3015,16.2951,13.7858,7.70377,1.58175,-1.47529
SSA_00151,17.3562,17.4702,17.6844,17.8999,18.1278,18.0693,18.2272,18.7296,14.4113,11.3986,4.02712,12.9913,12.2728,10.6246,5.89086,0.930515,-1.56449,15.7463,15.8587,16.0533,16.2455,16.4465,16.3953,16.5344,16.9291,13.4058,10.6654,3.78368,12.9913,12.2728,10.6246,5.89086,0.930515,-1.56449
SSA_00156,19.853,19.951,20.1683,20.3919,20.6291,20.6414,20.8272,21.8884,15.3334,12.1598,4.24053,16.2039,15.2741,13.0183,7.25796,1.41818,-1.49777,21.0348,21.1205,21.3528,21.5943,21.8511,21.8579,22.0582,23.5027,16.1017,12.6985,4.42084,16.2039,15.2741,13.0183,7.25796,1.41818,-1.49777
SSA_00160,17.5461,17.6488,17.8494,18.0524,18.2667,18.249,18.4117,18.9699,14.2478,11.3416,3.98817,14.466,13.6481,11.7453,6.52928,1.15475,-1.53462,17.4899,17.5917,17.7946,17.9988,18.2137,18.1968,18.3587,18.9112,14.2195,11.3151,3.98009,14.466,13.6481,11.7453,6.52928,1.15475,-1.53462
SSA_00173,19.9417,20.0235,20.2394,20.4623,20.6993,20.7043,20.8904,21.8756,15.3835,12.2144,4.2556,16.2437,15.3114,13.047,7.27451,1.42402,-1.49704,19.7899,19.889,20.1083,20.3329,20.5703,20.5826,20.7672,21.8004,15.2954,12.1297,4.23036,16.2437,15.3114,13.047,7.27451,1.42402,-1.49704
SSA_00178,18.2172,18.3123,18.5129,18.7178,18.9349,18.9298,19.0996,19.7493,14.5105,11.5685,4.05151,15.2123,14.3497,12.3016,6.84703,1.26935,-1.51844,18.6067,18.7048,18.9167,19.132,19.3589,19.3577,19.5327,20.263,14.7668,11.7247,4.10841,15.2123,14.3497,12.3016,6.84703,1.26935,-1.51844
SSA_00179,19.7477,19.8502,20.0646,20.2841,20.516,20.5197,20.6977,21.5858,15.175,12.0941,4.20492,16.7686,15.7991,13.414,7.48795,1.50491,-1.48474,20.269,20.3521,20.5705,20.7957,21.0346,21.0419,21.2268,22.3005,15.4722,12.2903,4.2741,16.7686,15.7991,13.414,7.48795,1.50491,-1.48474
SSA_00186,28.8104,29.0111,29.3361,29.658,29.9909,29.422,29.3252,29.5682,18.5827,14.7475,4.99325,23.7046,22.1756,17.4192,10.1554,2.66566,-1.32676,29.212,29.4282,29.7558,30.0814,30.4189,29.8355,29.7324,29.9638,18.7822,14.8831,5.04019,23.7046,22.1756,17.4192,10.1554,2.66566,-1.32676
SSA_00187,23.4028,23.4996,23.7593,24.0286,24.3135,24.2984,24.4934,26.3547,17.1018,13.452,4.64884,18.0749,16.9983,14.2936,8.00583,1.69843,-1.45779,21.5365,21.6338,21.8642,22.102,22.3532,22.341,22.5176,23.7418,15.9616,12.6821,4.386,18.0749,16.9983,14.2936,8.00583,1.69843,-1.45779
SSA_00197,24.2306,24.3358,24.6015,24.8781,25.1712,25.1318,25.3177,27.1083,17.4401,13.7138,4.72794,18.5771,17.4639,14.6291,8.20669,1.77016,-1.44989,22.1928,22.2906,22.5313,22.7782,23.0381,23.0107,23.1796,24.4503,16.2314,12.8802,4.44634,18.5771,17.4639,14.6291,8.20669,1.77016,-1.44989
SSA_00204,15.5204,15.624,15.8104,15.9954,16.1897,16.1383,16.2745,16.6608,13.2153,10.5332,3.73809,13.0073,12.2832,10.635,5.89506,0.929198,-1.56574,15.9966,16.1065,16.3049,16.501,16.7063,16.6547,16.7968,17.2085,13.5473,10.767,3.81777,13.0073,12.2832,10.635,5.89506,0.929198,-1.56574
SSA_00209,15.8221,15.9289,16.1233,16.3157,16.5172,16.4662,16.6062,17.0061,13.44,10.6924,3.79222,13.0061,12.282,10.634,5.89451,0.928974,-1.56577,16.1362,16.2435,16.4412,16.6377,16.8441,16.7913,16.935,17.3565,13.6222,10.8243,3.83666,13.0061,12.282,10.634,5.89451,0.928974,-1.56577
SSA_00216,19.3221,19.4041,19.6146,19.8297,20.0569,20.0639,20.2402,21.0806,14.9556,11.9193,4.15239,16.4487,15.4895,13.1801,7.35259,1.45542,-1.49154,20.0349,20.1172,20.3373,20.5633,20.8025,20.8094,20.9949,22.0086,15.4156,12.2325,4.2606,16.4487,15.4895,13.1801,7.35259,1.45542,-1.49154
SSA_00222,15.9428,16.0455,16.2303,16.4148,16.6089,16.5753,16.7175,17.1369,13.3687,10.684,3.77611,13.7229,12.9534,11.1818,6.21004,1.04469,-1.5484,17.3954,17.5037,17.7103,17.9185,18.1385,18.1032,18.2636,18.7959,14.2914,11.336,3.99829,13.7229,12.9534,11.1818,6.21004,1.04469,-1.5484
SSA_00227,17.529,17.6309,17.835,18.041,18.2583,18.2361,18.3986,18.9554,14.2799,11.3469,3.99496,14.2348,13.4309,11.5686,6.43039,1.12278,-1.53769,17.5681,17.6665,17.8724,18.0797,18.2983,18.2764,18.4393,19.0003,14.3047,11.3621,4.0004,14.2348,13.4309,11.5686,6.43039,1.12278,-1.53769
SSA_00229,17.2116,17.3074,17.499,17.6922,17.8958,17.8879,18.045,18.5802,13.9152,11.1385,3.90704,15.0405,14.1778,12.1653,6.76979,1.24264,-1.52172,18.3008,18.3976,18.6065,18.8181,19.0414,19.0358,19.2072,19.8748,14.6143,11.6138,4.07321,15.0405,14.1778,12.1653,6.76979,1.24264,-1.52172
SSA_00235,27.1431,27.3086,27.6089,27.9108,28.2248,27.8591,27.8557,28.4398,18.0118,14.2863,4.85977,22.4496,21.0193,16.8484,9.69688,2.41168,-1.36046,26.7363,26.9,27.1916,27.4851,27.791,27.4297,27.4297,27.9962,17.7896,14.1588,4.8112,22.4496,21.0193,16.8484,9.69688,2.41168,-1.36046
SSA_00238,19.7611,19.8458,20.0648,20.2889,20.5257,20.5373,20.7213,21.732,15.2728,12.1146,4.22528,16.232,15.3004,13.0385,7.26966,1.42233,-1.49724,19.4664,19.5465,19.7586,19.976,20.2064,20.2133,20.3933,21.2768,15.0823,11.9988,4.18317,16.232,15.3004,13.0385,7.26966,1.42233,-1.49724
SSA_00239,28.7179,28.8951,29.216,29.5419,29.8821,29.4979,29.4923,30.1358,18.899,14.8789,5.06549,22.2496,20.8456,16.7518,9.62396,2.37744,-1.36424,28.3263,28.5022,28.8218,29.1446,29.4807,29.1027,29.101,29.7484,18.7193,14.7519,5.02299,22.2496,20.8456,16.7518,9.62396,2.37744,-1.36424
SSA_00240,26.7935,26.9379,27.2335,27.5366,27.8544,27.6359,27.7151,28.7492,18.1918,14.3339,4.90084,21.0701,19.7636,16.1299,9.17524,2.17048,-1.39225,25.1163,25.2452,25.5185,25.7962,26.0866,25.8804,25.9627,26.8345,17.2952,13.7526,4.69656,21.0701,19.7636,16.1299,9.17524,2.17048,-1.39225
SSA_00241,15.6827,15.7864,15.9776,16.167,16.3655,16.3143,16.4526,16.8428,13.3576,10.635,3.77278,13.0016,12.2754,10.6264,5.89219,0.931392,-1.56422,15.9641,16.0703,16.2666,16.4612,16.6653,16.6125,16.7541,17.1631,13.5269,10.7537,3.81337,13.0016,12.2754,10.6264,5.89219,0.931392,-1.56422
SSA_00254,18.1745,18.271,18.4781,18.6887,18.9114,18.8981,19.0685,19.7007,14.6016,11.6004,4.0724,14.7202,13.8828,11.9304,6.63646,1.19594,-1.52774,18.3574,18.4582,18.6715,18.8874,19.1152,19.1033,19.276,19.9395,14.7257,11.679,4.10009,14.7202,13.8828,11.9304,6.63646,1.19594,-1.52774
SSA_00262,22.6453,22.7433,22.9895,23.2431,23.5104,23.4863,23.6605,25.107,16.5007,13.0554,4.50819,18.5447,17.4375,14.6106,8.19542,1.7658,-1.45051,23.4185,23.5224,23.7813,24.0483,24.33,24.3025,24.4832,26.1406,16.9721,13.3769,4.61732,18.5447,17.4375,14.6106,8.19542,1.7658,-1.45051
SSA_00271,17.708,17.8172,18.0332,18.2505,18.4797,18.4385,18.6023,19.1498,14.5446,11.51,4.05823,13.5549,12.7928,11.0516,6.1349,1.0165,-1.55282,16.328,16.4367,16.6305,16.8241,17.0276,16.9895,17.1365,17.583,13.6379,10.8591,3.84049,13.5549,12.7928,11.0516,6.1349,1.0165,-1.55282
SSA_00275,25.5661,25.703,25.9844,26.2698,26.5678,26.3515,26.4268,27.3233,17.5093,13.8825,4.74329,21.2118,19.8848,16.2006,9.22469,2.19374,-1.38844,26.6175,26.7668,27.0619,27.363,27.6782,27.4509,27.5236,28.5049,18.0738,14.2559,4.87293,21.2118,19.8848,16.2006,9.22469,2.19374,-1.38844
SSA_00279,24.2583,24.3856,24.6425,24.9065,25.1844,25.0565,25.1722,26.2587,16.9403,13.4631,4.61287,20.3525,19.1101,15.7279,8.9027,2.05155,-1.40965,24.8545,24.9825,25.2521,25.5284,25.8186,25.6709,25.7874,26.8843,17.3305,13.7294,4.7038,20.3525,19.1101,15.7279,8.9027,2.05155,-1.40965
SSA_00286,19.1675,19.2592,19.4783,19.7011,19.9365,19.9373,20.1188,20.9482,15.0986,11.9635,4.18651,15.4041,14.5255,12.4374,6.92597,1.30032,-1.51316,18.6538,18.7491,18.9538,19.1636,19.3863,19.3859,19.561,20.2966,14.7417,11.7308,4.10536,15.4041,14.5255,12.4374,6.92597,1.30032,-1.51316
SSA_00299,26.7201,26.8646,27.1595,27.4616,27.7783,27.5598,27.639,28.667,18.1541,14.3083,4.89209,21.0737,19.7669,16.132,9.17663,2.17109,-1.39219,26.027,26.1549,26.4447,26.739,27.0464,26.8374,26.9184,27.9037,17.7892,14.054,4.80642,21.0737,19.7669,16.132,9.17663,2.17109,-1.39219
SSA_00304,19.3198,19.4228,19.6435,19.8697,20.1098,20.1058,20.2907,21.1742,15.2715,12.0739,4.22858,15.0042,14.1437,12.1377,6.75453,1.23811,-1.52197,18.3494,18.4383,18.6439,18.8536,19.0758,19.0689,19.2411,19.9148,14.6362,11.6359,4.08019,15.0042,14.1437,12.1377,6.75453,1.23811,-1.52197
SSA_00312,25.6615,25.7958,26.0795,26.366,26.6646,26.427,26.4896,27.3162,17.4996,13.8873,4.74062,21.4204,20.0873,16.324,9.31101,2.22989,-1.38455,26.185,26.3191,26.6057,26.8972,27.2021,26.9556,27.0168,27.879,17.7669,14.0699,4.80354,21.4204,20.0873,16.324,9.31101,2.22989,-1.38455
SSA_00359,23.5422,23.6438,23.8969,24.1598,24.4382,24.3869,24.5611,26.0256,16.9921,13.4253,4.62652,18.7985,17.667,14.7652,8.29133,1.80757,-1.44278,22.4531,22.5538,22.7985,23.0491,23.3126,23.2811,23.447,24.7572,16.3365,12.9526,4.46937,18.7985,17.667,14.7652,8.29133,1.80757,-1.44278
SSA_00367,18.1672,18.2509,18.461,18.6751,18.9022,18.8766,19.0468,19.6638,14.6918,11.6433,4.09468,14.1278,13.3385,11.496,6.38739,1.10462,-1.54132,16.9343,17.0312,17.2294,17.4279,17.6365,17.6125,17.7673,18.2597,13.9367,11.1026,3.91276,14.1278,13.3385,11.496,6.38739,1.10462,-1.54132
