Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00070,32.1677,32.6351,33.0494,33.4184,33.7895,31.941,31.3689,30.0889,17.432,14.1395,3.66485,23.1106,20.7202,8.57946,0.837318,-5.67528,-10.6421,29.1957,29.619,30.0219,30.3855,30.7552,29.0741,28.5742,27.5539,15.9585,13.1785,3.36347,23.1106,20.7202,8.57946,0.837318,-5.67528,-10.6421
SSA_00075,27.227,27.6341,27.9919,28.3082,28.6259,26.9971,26.5002,25.5152,14.4356,11.9817,2.67919,18.8956,16.3171,3.65894,-4.10338,-10.6273,-15.5976,27.4841,27.8944,28.2532,28.5695,28.8868,27.2473,26.7439,25.7373,14.5663,12.0675,2.70141,18.8956,16.3171,3.65894,-4.10338,-10.6273,-15.5976
SSA_00079,31.1131,31.5582,31.9652,32.3305,32.7001,30.9118,30.3616,29.164,16.8545,13.7756,3.5308,22.9286,20.5318,8.36721,0.624204,-5.88871,-10.8555,30.2771,30.7203,31.1262,31.4912,31.8612,30.1227,29.5911,28.4574,16.4543,13.4938,3.44408,22.9286,20.5318,8.36721,0.624204,-5.88871,-10.8555
SSA_00080,29.7567,30.1922,30.5788,30.9216,31.2659,29.5346,28.9972,27.8564,15.9605,13.0822,3.16033,21.0203,18.547,6.15619,-1.60268,-8.12163,-13.0925,28.951,29.3722,29.7535,30.0945,30.4391,28.7459,28.2287,27.1635,15.5282,12.8267,3.08372,21.0203,18.547,6.15619,-1.60268,-8.12163,-13.0925
SSA_00091,30.4952,30.9347,31.3394,31.7031,32.0715,30.3196,29.7819,28.6276,16.538,13.5511,3.45198,22.8307,20.4243,8.222,0.488939,-6.02176,-10.9843,28.8299,29.2467,29.6427,30.0009,30.3655,28.7003,28.2067,27.21,15.7213,13.0206,3.29202,22.8307,20.4243,8.222,0.488939,-6.02176,-10.9843
SSA_00096,32.2393,32.6922,33.1007,33.468,33.8398,31.9951,31.4234,30.1426,17.436,14.1958,3.69665,23.3198,20.9343,8.807,1.07166,-5.4392,-10.4035,31.2041,31.6536,32.0662,32.4369,32.8122,31.0254,30.4757,29.2742,16.96,13.8447,3.58722,23.3198,20.9343,8.807,1.07166,-5.4392,-10.4035
SSA_00097,28.2877,28.695,29.0587,29.3851,29.716,28.0429,27.5351,26.5098,15.045,12.5023,2.92112,20.1195,17.6077,5.11199,-2.65306,-9.17509,-14.1474,27.1864,27.5901,27.9607,28.2914,28.6255,27.0299,26.5418,25.5718,14.5698,12.0857,2.80358,20.1195,17.6077,5.11199,-2.65306,-9.17509,-14.1474
SSA_00105,25.3838,25.7682,26.1035,26.3959,26.6881,25.1365,24.6608,23.7521,13.3206,11.0779,2.29009,16.752,14.0884,1.22116,-6.56443,-13.099,-18.0789,25.2842,25.659,25.9842,26.2716,26.5613,25.0195,24.5463,23.6428,13.2296,11.0279,2.28559,16.752,14.0884,1.22116,-6.56443,-13.099,-18.0789
SSA_00108,26.6068,27.007,27.3547,27.6597,27.9651,26.3529,25.8627,24.905,14.0316,11.6591,2.52142,17.9126,15.2983,2.55596,-5.22357,-11.7538,-16.7313,25.7384,26.1291,26.4747,26.78,27.0869,25.5348,25.0603,24.1482,13.6064,11.3265,2.43772,17.9126,15.2983,2.55596,-5.22357,-11.7538,-16.7313
SSA_00110,30.6453,31.0851,31.4793,31.8329,32.1904,30.4175,29.8721,28.7004,16.4991,13.5362,3.3875,22.1271,19.7068,7.45674,-0.297369,-6.81345,-11.7839,29.11,29.5344,29.9258,30.2785,30.6367,28.9582,28.446,27.3842,15.7538,12.9993,3.22783,22.1271,19.7068,7.45674,-0.297369,-6.81345,-11.7839
SSA_00113,21.8327,22.1818,22.4875,22.7562,23.0267,21.6387,21.2248,20.4914,11.4657,9.49361,1.82641,14.7886,12.0264,-1.06023,-8.84932,-15.3894,-20.3694,20.5102,20.8348,21.1281,21.3899,21.6561,20.3621,19.9742,19.3011,10.8389,8.91635,1.71798,14.7886,12.0264,-1.06023,-8.84932,-15.3894,-20.3694
SSA_00119,25.3796,25.7633,26.1071,26.4103,26.7149,25.1824,24.7131,23.8173,13.4122,11.166,2.38012,17.6945,15.0619,2.27709,-5.49464,-12.0235,-16.9976,24.1937,24.5624,24.8982,25.1974,25.5002,24.0329,23.5912,22.7746,12.8447,10.7221,2.28471,17.6945,15.0619,2.27709,-5.49464,-12.0235,-16.9976
SSA_00121,23.0204,23.382,23.692,23.9617,24.2315,22.7706,22.3323,21.5376,12.0119,9.98177,1.91764,14.7715,12.0201,-1.05848,-8.85226,-15.3934,-20.3756,21.6555,21.9928,22.2903,22.5548,22.8229,21.4623,21.049,20.3152,11.3471,9.39097,1.80801,14.7715,12.0201,-1.05848,-8.85226,-15.3934,-20.3756
SSA_00123,25.5142,25.8917,26.249,26.5711,26.8989,25.3997,24.9526,24.1075,13.7543,11.4895,2.65465,20.1147,17.6027,5.10641,-2.65868,-9.18073,-14.1531,27.1733,27.5777,27.9462,28.2758,28.6092,27.0141,26.5264,25.558,14.5529,12.0812,2.80281,20.1147,17.6027,5.10641,-2.65868,-9.18073,-14.1531
SSA_00126,23.5212,23.8811,24.2071,24.4989,24.7954,23.3526,22.9248,22.1469,12.4847,10.4197,2.2019,17.3016,14.6561,1.84792,-5.93538,-12.468,-17.4468,25.199,25.5844,25.9284,26.2296,26.5307,24.996,24.5285,23.6419,13.3032,11.0696,2.32704,17.3016,14.6561,1.84792,-5.93538,-12.468,-17.4468
SSA_00128,23.3939,23.7605,24.0916,24.3859,24.6833,23.2537,22.8257,22.0473,12.4351,10.3718,2.17115,17.2099,14.5636,1.74206,-6.03968,-12.5722,-17.5504,23.931,24.303,24.6371,24.9332,25.2317,23.7669,23.3275,22.5196,12.685,10.5808,2.21652,17.2099,14.5636,1.74206,-6.03968,-12.5722,-17.5504
SSA_00135,26.0078,26.4017,26.741,27.0369,27.3326,25.7383,25.2557,24.3265,13.6625,11.3637,2.38965,17.1327,14.4826,1.65214,-6.12972,-12.6625,-17.6407,23.6795,24.0397,24.3626,24.652,24.9464,23.4935,23.0601,22.2671,12.5256,10.4544,2.19894,17.1327,14.4826,1.65214,-6.12972,-12.6625,-17.6407
SSA_00138,23.7078,24.0647,24.4001,24.7028,25.0117,23.5995,23.1803,22.4168,12.7404,10.6572,2.3617,18.8018,16.2363,3.619,-4.16706,-10.6967,-15.6768,25.8754,26.2637,26.6188,26.9343,27.2525,25.7098,25.2398,24.335,13.7791,11.471,2.54168,18.8018,16.2363,3.619,-4.16706,-10.6967,-15.6768
SSA_00139,25.1072,25.4921,25.8423,26.1574,26.478,24.9847,24.5409,23.7104,13.4812,11.2706,2.55153,19.45,16.9012,4.33275,-3.43903,-9.9639,-14.9385,26.491,26.8911,27.2517,27.5734,27.8986,26.3278,25.8503,24.9201,14.1434,11.7696,2.66837,19.45,16.9012,4.33275,-3.43903,-9.9639,-14.9385
SSA_00151,24.8453,25.2155,25.5194,25.7809,26.0416,24.477,24.0041,23.1136,12.8531,10.6954,2.06792,14.7885,12.0263,-1.06034,-8.84943,-15.3895,-20.3695,21.4604,21.8045,22.1107,22.3798,22.6507,21.2925,20.8849,20.1668,11.2955,9.3455,1.79065,14.7885,12.0263,-1.06034,-8.84943,-15.3895,-20.3695
SSA_00156,25.8877,26.2802,26.6326,26.9463,27.2631,25.718,25.2473,24.3405,13.7697,11.4698,2.53834,18.7624,16.1839,3.52086,-4.24677,-10.7722,-15.7447,27.9481,28.3627,28.7238,29.0393,29.354,27.6819,27.1691,26.1326,14.8024,12.2235,2.73361,18.7624,16.1839,3.52086,-4.24677,-10.7722,-15.7447
SSA_00160,24.2527,24.6277,24.9635,25.2621,25.5639,24.0909,23.6463,22.8223,12.861,10.732,2.27493,17.5421,14.9129,2.13372,-5.64939,-12.1814,-17.1603,24.1789,24.5476,24.8825,25.1806,25.482,24.0128,23.5702,22.7512,12.8226,10.7018,2.26968,17.5421,14.9129,2.13372,-5.64939,-12.1814,-17.1603
SSA_00173,26.1789,26.5623,26.9082,27.2198,27.5367,25.9809,25.5065,24.5866,13.8861,11.5927,2.59622,19.0246,16.4521,3.80894,-3.95289,-10.4764,-15.4466,25.9748,26.3664,26.7218,27.0385,27.3584,25.8129,25.3426,24.4356,13.8438,11.529,2.5724,19.0246,16.4521,3.80894,-3.95289,-10.4764,-15.4466
SSA_00178,23.5436,23.8989,24.2214,24.5112,24.8064,23.3749,22.9435,22.1541,12.4678,10.408,2.19499,17.2822,14.6357,1.82541,-5.95796,-12.4906,-17.4695,24.3704,24.7376,25.0686,25.3632,25.6613,24.1789,23.7293,22.8916,12.8685,10.7384,2.25888,17.2822,14.6357,1.82541,-5.95796,-12.4906,-17.4695
SSA_00179,25.8512,26.2366,26.5928,26.9144,27.2422,25.7267,25.2694,24.3928,13.8888,11.5946,2.67618,20.0651,17.5435,5.03617,-2.72716,-9.24887,-14.2204,26.734,27.1254,27.4833,27.8066,28.1359,26.5644,26.0874,25.1537,14.2871,11.9163,2.76049,20.0651,17.5435,5.03617,-2.72716,-9.24887,-14.2204
SSA_00186,32.2524,32.7161,33.1534,33.5491,33.9513,32.117,31.566,30.3508,17.7656,14.4678,3.9662,25.2986,23.0026,11.1446,3.42025,-3.08713,-8.05265,32.7687,33.2421,33.6817,34.0789,34.4821,32.6192,32.0543,30.7856,18.013,14.6214,4.01864,25.2986,23.0026,11.1446,3.42025,-3.08713,-8.05265
SSA_00187,29.4996,29.9287,30.3042,30.635,30.9664,29.2385,28.7012,27.5668,15.7308,12.9015,3.03972,20.2016,17.6819,5.17494,-2.5807,-9.10039,-14.069,26.4276,26.8203,27.1814,27.5068,27.838,26.284,25.8159,24.9092,14.1828,11.8287,2.74639,20.2016,17.6819,5.17494,-2.5807,-9.10039,-14.069
SSA_00197,29.4466,29.8788,30.2565,30.5866,30.9154,29.1858,28.6477,27.5107,15.7084,12.8515,3.0072,19.9508,17.4271,4.91246,-2.85411,-9.37683,-14.3497,26.2479,26.6378,27.0015,27.3274,27.6575,26.097,25.6339,24.7482,14.0946,11.7588,2.70965,19.9508,17.4271,4.91246,-2.85411,-9.37683,-14.3497
SSA_00204,20.9161,21.2516,21.5498,21.815,22.084,20.7547,20.3617,19.6763,11.0527,9.10651,1.76733,14.8678,12.1344,-0.90768,-8.71414,-15.2581,-20.2455,22.0445,22.3964,22.7069,22.9786,23.2513,21.8645,21.4441,20.6943,11.5706,9.59751,1.84178,14.8678,12.1344,-0.90768,-8.71414,-15.2581,-20.2455
SSA_00209,21.5394,21.8771,22.1787,22.4454,22.7148,21.3558,20.946,20.2217,11.3125,9.35958,1.79804,14.7722,12.019,-1.04548,-8.84674,-15.3897,-20.3749,22.2086,22.5595,22.866,23.1349,23.4053,22.0105,21.5851,20.8225,11.6212,9.64252,1.84492,14.7722,12.019,-1.04548,-8.84674,-15.3897,-20.3749
SSA_00216,25.7649,26.1495,26.5058,26.8275,27.1553,25.645,25.19,24.3202,13.8538,11.5666,2.67042,20.0786,17.5613,5.06308,-2.70337,-9.22582,-14.1987,27.0825,27.4769,27.8366,28.161,28.4912,26.8846,26.4039,25.4637,14.4578,12.067,2.80419,20.0786,17.5613,5.06308,-2.70337,-9.22582,-14.1987
SSA_00222,21.2603,21.5943,21.8979,22.1706,22.4487,21.129,20.7377,20.0526,11.311,9.36663,1.89645,16.0491,13.3552,0.424281,-7.3704,-13.9089,-18.8922,24.3555,24.7308,25.0585,25.3439,25.629,24.115,23.6577,22.8064,12.7671,10.6307,2.13987,16.0491,13.3552,0.424281,-7.3704,-13.9089,-18.8922
SSA_00227,23.9347,24.3034,24.6326,24.923,25.2151,23.7391,23.2946,22.4755,12.6195,10.519,2.16001,16.6231,13.9554,1.06423,-6.71673,-13.2506,-18.2285,24.0197,24.3895,24.7207,25.0121,25.3047,23.8255,23.3787,22.5533,12.6633,10.5527,2.16439,16.6231,13.9554,1.06423,-6.71673,-13.2506,-18.2285
SSA_00229,21.8223,22.1668,22.4863,22.7721,23.0623,21.7303,21.337,20.6441,11.7041,9.74348,2.03413,17.1192,14.4685,1.63644,-6.14543,-12.6782,-17.6565,24.0455,24.4134,24.7448,25.0389,25.3359,23.8647,23.4217,22.6041,12.7154,10.6074,2.21734,17.1192,14.4685,1.63644,-6.14543,-12.6782,-17.6565
SSA_00235,30.5442,30.9838,31.3957,31.7684,32.1476,30.4081,29.8784,28.7417,16.6877,13.6798,3.57433,23.7614,21.3899,9.32497,1.59003,-4.92047,-9.88559,29.955,30.3852,30.7947,31.1655,31.5432,29.8319,29.3192,28.2474,16.4081,13.5039,3.51866,23.7614,21.3899,9.32497,1.59003,-4.92047,-9.88559
SSA_00238,26.5957,26.9959,27.3568,27.6799,28.0072,26.435,25.9573,25.025,14.2133,11.8323,2.70431,19.6952,17.1532,4.59539,-3.16677,-9.68895,-14.6597,26.0144,26.4019,26.7625,27.0854,27.4123,25.8771,25.4124,24.5182,13.9457,11.6182,2.64796,19.6952,17.1532,4.59539,-3.16677,-9.68895,-14.6597
SSA_00239,32.213,32.6661,33.0706,33.4329,33.7987,31.9511,31.3774,30.0923,17.3845,14.1413,3.64716,22.9373,20.541,8.37788,0.634795,-5.87813,-10.845,31.7118,32.1678,32.58,32.9474,33.3172,31.4861,30.9245,29.6909,17.1792,13.9873,3.59805,22.9373,20.541,8.37788,0.634795,-5.87813,-10.845
SSA_00240,30.8517,31.3017,31.7032,32.0605,32.42,30.6279,30.0791,28.8983,16.6491,13.6147,3.41424,22.1518,19.7328,7.48645,-0.267706,-6.78381,-11.7543,28.4607,28.8691,29.2499,29.5963,29.9505,28.3095,27.8145,26.8112,15.3913,12.7845,3.17012,22.1518,19.7328,7.48645,-0.267706,-6.78381,-11.7543
SSA_00241,21.2916,21.6301,21.9331,22.2006,22.4706,21.1215,20.7182,20.0099,11.2148,9.26752,1.78213,14.7916,12.0391,-1.0265,-8.826,-15.3685,-20.353,21.9442,22.2858,22.5848,22.85,23.1186,21.7288,21.3123,20.571,11.4919,9.51409,1.84057,14.7916,12.0391,-1.0265,-8.826,-15.3685,-20.353
SSA_00254,24.3143,24.6838,25.0098,25.2998,25.593,24.1056,23.6544,22.8143,12.7975,10.6778,2.21992,16.894,14.2411,1.39558,-6.39233,-12.9271,-17.9079,24.71,25.0906,25.4246,25.7185,26.0136,24.4952,24.0368,23.1781,13.014,10.8471,2.25222,16.894,14.2411,1.39558,-6.39233,-12.9271,-17.9079
SSA_00262,27.5811,27.9864,28.3545,28.6857,29.0221,27.4026,26.9114,25.9328,14.7685,12.281,2.8899,20.4899,17.9938,5.54059,-2.22182,-8.74255,-13.7143,28.8303,29.2559,29.6354,29.972,30.3105,28.6182,28.0982,27.0254,15.4288,12.7179,3.00921,20.4899,17.9938,5.54059,-2.22182,-8.74255,-13.7143
SSA_00271,24.6755,25.0516,25.3693,25.6428,25.9148,24.3769,23.907,23.0218,12.8378,10.6742,2.09284,15.2869,12.5612,-0.443972,-8.24552,-14.7874,-19.7731,21.7755,22.1236,22.4323,22.7053,22.9809,21.6184,21.2074,20.4786,11.4803,9.51991,1.85976,15.2869,12.5612,-0.443972,-8.24552,-14.7874,-19.7731
SSA_00275,29.0392,29.4622,29.8538,30.2074,30.567,28.886,28.3797,27.3426,15.7355,13.015,3.2451,22.2787,19.8627,7.64359,-0.114662,-6.63154,-11.6038,30.5522,30.9905,31.3869,31.7428,32.103,30.344,29.7999,28.6264,16.478,13.5052,3.39283,22.2787,19.8627,7.64359,-0.114662,-6.63154,-11.6038
SSA_00279,28.2465,28.6526,29.0302,29.3741,29.726,28.0946,27.6037,26.6152,15.2627,12.6962,3.13527,22.0263,19.6011,7.33785,-0.416612,-6.9329,-11.9033,29.1605,29.5862,29.9821,30.3369,30.6958,29.0057,28.4927,27.4329,15.7939,13.0151,3.22306,22.0263,19.6011,7.33785,-0.416612,-6.9329,-11.9033
SSA_00286,25.3665,25.7497,26.0924,26.3946,26.6983,25.1655,24.6959,23.7997,13.3967,11.1535,2.37228,17.6171,14.9873,2.20973,-5.56991,-12.1009,-17.0784,24.3117,24.6818,25.0198,25.32,25.623,24.1485,23.7032,22.8769,12.8984,10.7612,2.28496,17.6171,14.9873,2.20973,-5.56991,-12.1009,-17.0784
SSA_00299,31.1694,31.6108,32.0067,32.3635,32.7254,30.9375,30.3823,29.1655,16.7893,13.7491,3.49094,22.578,20.1639,7.94781,0.205484,-6.30752,-11.2735,30.1873,30.6249,31.029,31.3912,31.7572,30.0172,29.4846,28.352,16.3696,13.4208,3.39092,22.578,20.1639,7.94781,0.205484,-6.30752,-11.2735
SSA_00304,25.4493,25.8375,26.1704,26.4595,26.7477,25.1889,24.71,23.7927,13.3303,11.0786,2.27162,16.4993,13.8253,0.945894,-6.84827,-13.3856,-18.3692,23.5732,23.933,24.2538,24.5392,24.8279,23.3818,22.9421,22.1346,12.4108,10.3465,2.11714,16.4993,13.8253,0.945894,-6.84827,-13.3856,-18.3692
SSA_00312,29.7475,30.1779,30.5854,30.9529,31.3263,29.6242,29.1097,28.0321,16.2537,13.3613,3.43506,23.3109,20.9127,8.77196,1.04107,-5.46882,-10.4312,30.4622,30.903,31.3125,31.6816,32.056,30.3135,29.7808,28.639,16.5924,13.5946,3.5069,23.3109,20.9127,8.77196,1.04107,-5.46882,-10.4312
SSA_00359,29.0827,29.5011,29.8749,30.2117,30.5539,28.8569,28.337,27.2617,15.5424,12.8727,3.09857,21.0265,18.5533,6.16308,-1.59569,-8.1146,-13.0854,27.393,27.8004,28.176,28.514,28.8571,27.2513,26.7713,25.8264,14.7764,12.2912,2.93598,21.0265,18.5533,6.16308,-1.59569,-8.1146,-13.0854
SSA_00367,24.4365,24.8058,25.1229,25.4003,25.6786,24.1624,23.7004,22.8354,12.744,10.6148,2.11629,15.7115,13.0143,0.0504765,-7.74676,-14.2866,-19.2708,22.0195,22.3653,22.6808,22.9594,23.2404,21.8742,21.461,20.7257,11.6385,9.66782,1.91355,15.7115,13.0143,0.0504765,-7.74676,-14.2866,-19.2708
