Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00018,32.5915,38.4452,41.0744,42.5873,43.7143,24.6726,20.8763,16.8141,7.87438,5.57123,1.03725,25.7155,24.7157,19.1461,11.4029,4.64393,-0.119706,31.0484,36.2672,38.6573,40.0805,41.1702,23.6744,20.0378,16.1524,7.56723,5.35157,0.986451,25.7155,24.7157,19.1461,11.4029,4.64393,-0.119706
SSA_00024,31.08,36.335,38.75,40.1819,41.2753,23.6986,20.0601,16.1708,7.57592,5.358,0.987987,25.7134,24.7138,19.146,11.4028,4.64392,-0.119716,30.0672,34.8601,37.0948,38.4505,39.5035,23.0323,19.4945,15.7215,7.36589,5.20665,0.951397,25.7134,24.7138,19.146,11.4028,4.64392,-0.119716
SSA_00033,30.0507,34.9116,37.1674,38.5312,39.5882,23.0277,19.4919,15.7192,7.36384,5.20503,0.950424,25.7204,24.7274,19.1451,11.4019,4.64308,-0.119049,30.9823,36.1472,38.5277,39.947,41.0351,23.6016,19.9748,16.1008,7.54147,5.33244,0.980973,25.7204,24.7274,19.1451,11.4019,4.64308,-0.119049
SSA_00041,31.4458,36.6247,39.0058,40.4251,41.5121,23.9913,20.3152,16.3852,7.68904,5.444,1.01582,25.9443,24.9124,19.1546,11.4043,4.6427,-0.117389,31.0774,36.0835,38.4058,39.8006,40.8754,23.7468,20.1084,16.2212,7.61247,5.38894,1.00264,25.9443,24.9124,19.1546,11.4043,4.6427,-0.117389
SSA_00050,30.989,36.1509,38.519,39.9337,41.0195,23.625,19.9959,16.1197,7.5525,5.34113,0.984237,25.7389,24.7632,19.1465,11.4021,4.64282,-0.11858,30.5836,35.619,37.9476,39.3436,40.4185,23.385,19.795,15.961,7.47857,5.28818,0.971612,25.7389,24.7632,19.1465,11.4021,4.64282,-0.11858
SSA_00062,30.9617,36.0039,38.324,39.7196,40.7958,23.9491,20.2359,16.2934,7.63116,5.39257,0.996669,25.796,24.8133,19.1503,11.4035,4.64335,-0.11855,31.0845,36.2267,38.5866,39.9974,41.0807,23.7359,20.0937,16.2025,7.59683,5.37506,0.995534,25.796,24.8133,19.1503,11.4035,4.64335,-0.11855
SSA_00067,31.485,36.7259,39.1211,40.5472,41.6383,23.997,20.3154,16.3806,7.68261,5.43768,1.01199,25.8168,24.8325,19.1521,11.4044,4.64375,-0.118669,30.9623,36.0035,38.3398,39.7396,40.8166,23.6619,20.035,16.1596,7.57992,5.36424,0.994626,25.8168,24.8325,19.1521,11.4044,4.64375,-0.118669
SSA_00068,31.2508,36.567,39.0062,40.4478,41.5458,23.8016,20.1487,16.2423,7.61015,5.38306,0.994396,25.7389,24.7632,19.1465,11.4021,4.64282,-0.11858,30.0966,34.9484,37.2005,38.563,39.6193,23.0674,19.5271,15.7492,7.37992,5.21744,0.954565,25.7389,24.7632,19.1465,11.4021,4.64282,-0.11858
SSA_00070,33.0628,37.6421,39.7928,41.1189,42.1558,25.4659,21.6222,17.51,8.30389,5.91995,1.17874,26.746,25.6299,19.1989,11.4222,4.64696,-0.114548,30.971,34.8529,36.752,37.9647,38.9388,24.105,20.4648,16.5918,7.87376,5.61016,1.10199,26.746,25.6299,19.1989,11.4222,4.64696,-0.114548
SSA_00075,31.1096,36.3325,38.7294,40.1559,41.2478,23.6979,20.0548,16.1635,7.57057,5.35312,0.985868,25.7222,24.729,19.1452,11.402,4.64309,-0.119045,31.3153,36.5861,38.9991,40.4334,41.5295,24.0993,20.3595,16.385,7.66647,5.4155,0.997964,25.7222,24.729,19.1452,11.402,4.64309,-0.119045
SSA_00079,31.8949,36.5775,38.7647,40.1052,41.1512,24.8066,21.0076,16.9644,8.00266,5.68189,1.09743,26.3879,25.311,19.1818,11.4153,4.64609,-0.116505,31.3199,35.795,37.9173,39.2281,40.2574,24.1419,20.4779,16.5646,7.8227,5.55916,1.07026,26.3879,25.311,19.1818,11.4153,4.64609,-0.116505
SSA_00080,31.6099,36.8124,39.1967,40.6172,41.7045,24.1342,20.4385,16.4869,7.74075,5.4827,1.02746,25.9531,24.9222,19.1573,11.406,4.64386,-0.118084,31.0775,36.0558,38.3571,39.7434,40.8138,23.7752,20.1362,16.2482,7.62973,5.40322,1.00857,25.9531,24.9222,19.1573,11.406,4.64386,-0.118084
SSA_00091,31.7943,36.2009,38.2978,39.5989,40.6232,24.5447,20.8323,16.8658,7.98358,5.68251,1.11077,26.5626,25.4813,19.1907,11.4188,4.6464,-0.1153,30.689,34.6881,36.6219,37.8494,38.8317,23.8391,20.2268,16.3824,7.75595,5.51762,1.06929,26.5626,25.4813,19.1907,11.4188,4.6464,-0.1153
SSA_00096,32.8343,37.458,39.617,40.9464,41.9854,25.2877,21.4675,17.3808,8.23649,5.86891,1.16261,26.6986,25.5875,19.1957,11.4206,4.64634,-0.114472,32.1154,36.477,38.5572,39.8522,40.8735,24.826,21.0767,17.0707,8.09128,5.7643,1.13698,26.6986,25.5875,19.1957,11.4206,4.64634,-0.114472
SSA_00097,31.0053,36.1644,38.5369,39.9529,41.039,23.6486,20.0167,16.137,7.56147,5.34787,0.986364,25.7613,24.7817,19.1472,11.4021,4.64263,-0.118316,30.3044,35.1737,37.4329,38.8002,39.8603,23.1922,19.6308,15.8313,7.41881,5.24542,0.96172,25.7613,24.7817,19.1472,11.4021,4.64263,-0.118316
SSA_00105,31.248,36.582,39.0152,40.456,41.5547,23.7881,20.1322,16.225,7.59875,5.37336,0.990316,25.7134,24.7212,19.1446,11.4018,4.64303,-0.119061,31.1887,36.4774,38.8984,40.3344,41.4307,23.7482,20.0978,16.1972,7.58561,5.36376,0.98798,25.7134,24.7212,19.1446,11.4018,4.64303,-0.119061
SSA_00108,31.2967,36.6485,39.0881,40.5315,41.6313,23.8231,20.1621,16.2491,7.61041,5.38189,0.99257,25.7178,24.7251,19.1449,11.4019,4.64306,-0.119053,30.7308,35.8383,38.1895,39.5961,40.6774,23.4632,19.8578,16.0076,7.49777,5.30082,0.973252,25.7178,24.7251,19.1449,11.4019,4.64306,-0.119053
SSA_00110,32.3187,36.9505,39.1285,40.465,41.5082,24.8665,21.0996,17.0712,8.07407,5.74522,1.12328,26.5664,25.46,19.1882,11.4173,4.64558,-0.114952,31.2471,35.5228,37.5618,38.8372,39.8474,24.1817,20.5182,16.61,7.85813,5.58982,1.08508,26.5664,25.46,19.1882,11.4173,4.64558,-0.114952
SSA_00113,30.1984,35.105,37.3897,38.7655,39.8287,23.125,19.5756,15.7864,7.39585,5.22835,0.956434,25.7267,24.7329,19.1455,11.4021,4.64312,-0.119036,29.4284,33.9301,36.0565,37.363,38.387,22.581,19.1114,15.4171,7.22288,5.10347,0.92566,25.7267,24.7329,19.1455,11.4021,4.64312,-0.119036
SSA_00119,30.7266,35.7564,38.0764,39.4694,40.543,23.5026,19.898,16.0479,7.5244,5.32309,0.98285,25.775,24.7962,19.1499,11.4036,4.64361,-0.118853,29.9474,34.6645,36.8695,38.2109,39.255,22.9867,19.4631,15.7042,7.36423,5.20819,0.955069,25.775,24.7962,19.1499,11.4036,4.64361,-0.118853
SSA_00121,31.0324,36.2297,38.6163,40.0388,41.1287,23.6332,20.0004,16.1201,7.54977,5.33804,0.981908,25.7138,24.7216,19.1446,11.4018,4.64303,-0.119059,30.1483,34.9548,37.2019,38.5637,39.6204,23.0511,19.5085,15.7305,7.36799,5.20738,0.950477,25.7138,24.7216,19.1446,11.4018,4.64303,-0.119059
SSA_00123,29.1498,33.6409,35.7519,37.0489,38.0658,22.4421,18.9964,15.3269,7.18102,5.0737,0.918472,25.7282,24.7342,19.1456,11.4021,4.64313,-0.119032,30.2166,35.1336,37.4122,38.7862,39.8491,23.1403,19.5876,15.7957,7.40021,5.23143,0.957208,25.7282,24.7342,19.1456,11.4021,4.64313,-0.119032
SSA_00126,29.6841,34.363,36.5542,37.889,38.9292,22.7772,19.279,15.5498,7.28435,5.14764,0.936263,25.7195,24.7266,19.145,11.4019,4.64307,-0.11905,30.7534,35.9019,38.2682,39.6804,40.7641,23.4891,19.8811,16.0269,7.50712,5.3078,0.975094,25.7195,24.7266,19.145,11.4019,4.64307,-0.11905
SSA_00128,29.6925,34.3448,36.5321,37.8653,38.9047,22.7723,19.2747,15.5463,7.28278,5.14653,0.936037,25.7211,24.728,19.1451,11.4019,4.64308,-0.119047,30.0425,34.8373,37.0709,38.4264,39.4794,23.009,19.4732,15.7029,7.35565,5.19871,0.948691,25.7211,24.728,19.1451,11.4019,4.64308,-0.119047
SSA_00135,31.567,36.8708,39.3023,40.7424,41.8402,24.0311,20.3413,16.3971,7.68656,5.43897,1.0102,25.7752,24.7964,19.1499,11.4036,4.64361,-0.118851,29.9692,34.7009,36.898,38.2372,39.2807,23.0157,19.4853,15.7205,7.37143,5.21297,0.956062,25.7752,24.7964,19.1499,11.4036,4.64361,-0.118851
SSA_00138,28.8353,33.1841,35.2437,36.5162,37.5178,22.509,19.0207,15.3246,7.17147,5.05962,0.911202,25.7205,24.7274,19.1451,11.4019,4.64308,-0.119047,30.2077,35.1279,37.4077,38.7823,39.8454,23.1249,19.5743,15.7847,7.39444,5.22714,0.955823,25.7205,24.7274,19.1451,11.4019,4.64308,-0.119047
SSA_00139,29.3513,33.8909,36.0247,37.3322,38.3555,22.5948,19.1283,15.4345,7.23438,5.11319,0.929766,25.7953,24.8014,19.1476,11.402,4.64229,-0.11794,30.3469,35.1671,37.4155,38.779,39.8373,23.2038,19.6395,15.838,7.42233,5.24792,0.962557,25.7953,24.8014,19.1476,11.402,4.64229,-0.11794
SSA_00151,32.2781,37.9768,40.5423,42.034,43.1542,24.4733,20.7071,16.6797,7.81178,5.52623,1.027,25.7357,24.7603,19.1463,11.402,4.64278,-0.118575,30.0532,34.8014,37.0244,38.3753,39.4258,23.013,19.4776,15.7079,7.3596,5.20211,0.950376,25.7357,24.7603,19.1463,11.402,4.64278,-0.118575
SSA_00156,30.3527,35.2249,37.4893,38.8601,39.9227,23.1928,19.6264,15.8232,7.41132,5.23835,0.958077,25.7188,24.726,19.145,11.4019,4.64307,-0.119052,31.6669,37.123,39.6121,41.0751,42.184,24.0515,20.3532,16.3993,7.68003,5.43153,1.00413,25.7188,24.726,19.145,11.4019,4.64307,-0.119052
SSA_00160,30.069,34.8411,37.0628,38.4137,39.4645,23.0378,19.4979,15.7239,7.36725,5.20761,0.951819,25.7382,24.7626,19.1465,11.4021,4.64281,-0.11858,29.9367,34.7429,36.9767,38.3304,39.3814,22.976,19.4498,15.6877,7.35106,5.19655,0.949401,25.7382,24.7626,19.1465,11.4021,4.64281,-0.11858
SSA_00173,30.3247,35.2267,37.5028,38.8776,39.9418,23.1804,19.6176,15.8169,7.40835,5.23643,0.957568,25.7152,24.7227,19.1447,11.4018,4.64304,-0.119058,30.2064,35.0523,37.3153,38.6835,39.7436,23.0926,19.5448,15.7599,7.38206,5.21772,0.953138,25.7152,24.7227,19.1447,11.4018,4.64304,-0.119058
SSA_00178,29.7794,34.414,36.5923,37.9235,38.9628,22.81,19.3036,15.5679,7.29226,5.1529,0.937326,25.7189,24.726,19.145,11.4019,4.64306,-0.11905,30.2056,35.1379,37.4239,38.8007,39.8648,23.1349,19.5825,15.7907,7.39695,5.22877,0.956081,25.7189,24.726,19.145,11.4019,4.64306,-0.11905
SSA_00179,29.4372,33.9978,36.1405,37.4538,38.4815,22.9101,19.3562,15.5893,7.29467,5.14793,0.932891,25.7185,24.7257,19.1449,11.4019,4.64306,-0.119052,30.0192,34.7919,37.014,38.3651,39.4161,22.9918,19.4571,15.6892,7.3488,5.19342,0.947167,25.7185,24.7257,19.1449,11.4019,4.64306,-0.119052
SSA_00186,31.0556,35.4413,37.5296,38.8256,39.8468,23.9466,20.3097,16.4284,7.75634,5.51034,1.05692,26.3777,25.301,19.1804,11.4145,4.64564,-0.116296,31.389,35.9166,38.0535,39.3712,40.4047,24.4857,20.7327,16.7427,7.89595,5.60383,1.07685,26.3777,25.301,19.1804,11.4145,4.64564,-0.116296
SSA_00187,31.753,37.2516,39.7437,41.2077,42.3167,24.1377,20.4283,16.4617,7.71193,5.45555,1.01138,25.7564,24.7772,19.1468,11.402,4.64258,-0.118312,29.7781,34.4154,36.5952,37.9261,38.9647,22.8331,19.327,15.59,7.30557,5.16376,0.941508,25.7564,24.7772,19.1468,11.402,4.64258,-0.118312
SSA_00197,31.8996,37.4288,39.9439,41.4164,42.5289,24.2132,20.492,16.512,7.73508,5.47209,1.01508,25.685,24.6911,19.1464,11.4037,4.64482,-0.120474,29.7896,34.4618,36.6554,37.9917,39.033,22.8443,19.3379,15.5992,7.30992,5.16706,0.942307,25.685,24.6911,19.1464,11.4037,4.64482,-0.120474
SSA_00204,29.637,34.2067,36.3616,37.6815,38.7137,22.7437,19.2481,15.5246,7.27331,5.13952,0.934704,25.7131,24.7135,19.1459,11.4028,4.64392,-0.119716,30.3307,35.2225,37.5031,38.8787,39.9428,23.1909,19.6301,15.8297,7.41667,5.24343,0.96044,25.7131,24.7135,19.1459,11.4028,4.64392,-0.119716
SSA_00209,30.1208,34.8735,37.1006,38.4531,39.5044,23.0674,19.5259,15.7488,7.38105,5.2185,0.955591,25.7979,24.8038,19.1477,11.402,4.6423,-0.117927,30.5189,35.4783,37.7848,39.1713,40.241,23.3298,19.7508,15.9286,7.46567,5.27984,0.970721,25.7979,24.8038,19.1477,11.402,4.6423,-0.117927
SSA_00216,29.3305,33.8939,36.0369,37.3484,38.3739,22.5723,19.1075,15.4153,7.22289,5.10391,0.926187,25.7109,24.7117,19.1458,11.4028,4.64391,-0.119725,30.2442,35.0921,37.3477,38.7135,39.7726,23.1481,19.5908,15.7966,7.40043,5.23111,0.957102,25.7109,24.7117,19.1458,11.4028,4.64391,-0.119725
SSA_00222,29.1355,33.5035,35.5668,36.8426,37.847,22.4831,19.0366,15.3676,7.20916,5.09721,0.928888,25.8439,24.853,19.1518,11.4037,4.64293,-0.117991,31.1768,36.3338,38.7061,40.1213,41.2063,23.7943,20.1472,16.2486,7.62108,5.39381,1.00146,25.8439,24.853,19.1518,11.4037,4.64293,-0.117991
SSA_00227,30.3988,35.3643,37.661,39.0435,40.1113,23.2717,19.6979,15.8831,7.44172,5.26134,0.964886,25.7364,24.7609,19.1463,11.402,4.64279,-0.118575,30.5221,35.4561,37.7519,39.1352,40.2041,23.3211,19.7378,15.9139,7.45577,5.27116,0.967134,25.7364,24.7609,19.1463,11.402,4.64279,-0.118575
SSA_00229,28.6758,33.0128,35.0665,36.3342,37.3317,22.1381,18.7397,15.1231,7.08529,5.00461,0.901041,25.7229,24.7295,19.1452,11.402,4.6431,-0.119043,30.1131,34.9982,37.266,38.6349,39.6947,23.0668,19.5259,15.7467,7.37702,5.21471,0.95295,25.7229,24.7295,19.1452,11.402,4.6431,-0.119043
SSA_00235,31.0605,35.3313,37.3762,38.6533,39.6641,24.002,20.3626,16.4805,7.79082,5.53898,1.06909,26.4498,25.3835,19.1853,11.4165,4.64604,-0.115846,30.6251,34.7937,36.7857,38.038,39.0339,23.7433,20.1424,16.3055,7.70873,5.47976,1.05429,26.4498,25.3835,19.1853,11.4165,4.64604,-0.115846
SSA_00238,30.1192,34.9995,37.2654,38.6334,39.6926,23.0764,19.5348,15.7547,7.38165,5.21839,0.954311,25.7092,24.7101,19.1457,11.4028,4.6439,-0.119732,29.8287,34.4927,36.6851,38.0218,39.0638,22.8513,19.3414,15.6001,7.30887,5.16564,0.941239,25.7092,24.7101,19.1457,11.4028,4.6439,-0.119732
SSA_00239,32.9304,37.7181,39.9448,41.3018,42.3547,25.2775,21.4484,17.3507,8.20833,5.84303,1.1489,26.5474,25.4684,19.1903,11.4186,4.64649,-0.115474,32.5848,37.2521,39.4349,40.7744,41.8193,25.0418,21.25,17.1947,8.1358,5.79123,1.13655,26.5474,25.4684,19.1903,11.4186,4.64649,-0.115474
SSA_00240,31.3012,36.6545,39.0973,40.5418,41.6421,23.8234,20.1625,16.2493,7.61042,5.38188,0.992501,25.7163,24.7238,19.1448,11.4018,4.64305,-0.119056,29.7189,34.4355,36.6405,37.9812,39.0245,23.0758,19.5017,15.7076,7.35087,5.18934,0.943483,25.7163,24.7238,19.1448,11.4018,4.64305,-0.119056
SSA_00241,29.9735,34.6495,36.8443,38.1824,39.2254,22.9806,19.4543,15.6942,7.3577,5.2025,0.952757,25.7248,24.7349,19.1489,11.4044,4.64482,-0.120158,30.3246,35.2122,37.4892,38.8621,39.9239,23.2282,19.6672,15.8647,7.43795,5.26076,0.967216,25.7248,24.7349,19.1489,11.4044,4.64482,-0.120158
SSA_00254,30.4697,35.4567,37.7614,39.1472,40.2166,23.3284,19.7476,15.9245,7.46275,5.27716,0.96961,25.7541,24.7764,19.1473,11.4024,4.64288,-0.118517,30.7547,35.8394,38.1797,39.5815,40.66,23.5059,19.8967,16.0422,7.51751,5.31643,0.979011,25.7541,24.7764,19.1473,11.4024,4.64288,-0.118517
SSA_00262,30.2879,35.1702,37.4388,38.8105,39.8731,23.1551,19.5957,15.7992,7.39989,5.23019,0.955943,25.7136,24.7214,19.1446,11.4018,4.64303,-0.11906,31.0237,36.2977,38.7205,40.1552,41.25,23.6577,20.0244,16.1404,7.55967,5.34557,0.98386,25.7136,24.7214,19.1446,11.4018,4.64303,-0.11906
SSA_00271,31.7954,37.3051,39.8125,41.2815,42.3922,24.1661,20.4533,16.4821,7.72177,5.46279,1.01326,25.7576,24.7785,19.147,11.4021,4.64263,-0.11834,29.9153,34.6241,36.8244,38.1651,39.2095,22.9302,19.4095,15.6559,7.33673,5.18636,0.947231,25.7576,24.7785,19.147,11.4021,4.64263,-0.11834
SSA_00275,30.1523,34.8988,37.1221,38.4742,39.5259,23.0714,19.5262,15.7467,7.37831,5.21568,0.954017,25.7563,24.7772,19.1468,11.402,4.64257,-0.118309,31.0374,36.258,38.6505,40.0741,41.1637,23.6768,20.0415,16.1568,7.57041,5.35434,0.987692,25.7563,24.7772,19.1468,11.402,4.64257,-0.118309
SSA_00279,30.8754,34.8618,36.7972,38.0274,39.0125,24.2601,20.5484,16.614,7.85634,5.58195,1.08176,26.562,25.4808,19.1907,11.4188,4.64641,-0.115307,31.4236,35.6894,37.7338,39.0117,40.0232,24.3193,20.6386,16.7104,7.91016,5.62906,1.09728,26.562,25.4808,19.1907,11.4188,4.64641,-0.115307
SSA_00286,30.6597,35.7624,38.1108,39.5154,40.595,23.4207,19.825,15.984,7.4881,5.2947,0.972449,25.7265,24.7328,19.1455,11.4021,4.64312,-0.119037,30.0201,34.8131,37.0426,38.3962,39.4481,23.0039,19.4693,15.7003,7.355,5.19839,0.94888,25.7265,24.7328,19.1455,11.4021,4.64312,-0.119037
SSA_00299,31.3253,36.595,39.0032,40.4344,41.5283,23.8657,20.1996,16.2822,7.63017,5.39748,0.998765,25.6989,24.7276,19.1479,11.4038,4.6445,-0.119999,30.6371,35.6822,38.0086,39.4038,40.4784,23.4315,19.8366,15.9967,7.4977,5.30295,0.97647,25.6989,24.7276,19.1479,11.4038,4.6445,-0.119999
SSA_00304,31.4902,36.8915,39.3487,40.8,41.904,23.9434,20.2606,16.325,7.6447,5.40583,0.99772,25.7128,24.7207,19.1446,11.4017,4.64302,-0.11906,30.2046,35.1193,37.3968,38.7707,39.8338,23.1157,19.5653,15.7765,7.38975,5.22339,0.954476,25.7128,24.7207,19.1446,11.4017,4.64302,-0.11906
SSA_00312,30.1091,34.7197,36.8897,38.217,39.2538,23.1268,19.5868,15.8109,7.42332,5.25407,0.971165,25.9289,24.901,19.156,11.4055,4.64376,-0.11818,30.603,35.3723,37.6072,38.9646,40.0191,23.4494,19.8577,16.0242,7.52256,5.32495,0.988298,25.9289,24.901,19.156,11.4055,4.64376,-0.11818
SSA_00359,30.9935,36.0791,38.4281,39.8359,40.9187,23.6082,19.9789,16.1046,7.54475,5.33504,0.982515,25.7381,24.7624,19.1464,11.4021,4.64281,-0.118578,29.8337,34.5318,36.7306,38.0697,39.1128,22.8751,19.3632,15.6188,7.31872,5.17323,0.943651,25.7381,24.7624,19.1464,11.4021,4.64281,-0.118578
SSA_00367,31.3047,36.6538,39.0913,40.5338,41.6331,24.111,20.3737,16.3986,7.67387,5.42162,0.999867,25.7255,24.7319,19.1454,11.402,4.64311,-0.119037,29.7653,34.433,36.627,37.9636,39.0051,22.8165,19.3123,15.5766,7.29739,5.15721,0.938883,25.7255,24.7319,19.1454,11.402,4.64311,-0.119037
