Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00001,19.7725,19.7814,20.0384,20.3213,20.6303,20.8664,21.2579,23.159,15.2751,11.788,3.94737,16.254,15.1685,10.7312,2.15038,-1.13312,-1.99546,19.3926,19.4057,19.6565,19.9324,20.2336,20.4572,20.8357,22.5283,15.0053,11.6847,3.90249,16.254,15.1685,10.7312,2.15038,-1.13312,-1.99546
SSA_00003,10.7469,10.7868,10.9958,11.2268,11.481,11.6548,12.0178,12.8363,10.9029,8.51391,2.89419,7.01095,7.1329,5.04009,0.415777,-1.47026,-2.04296,11.7345,11.7663,11.9866,12.2338,12.5077,12.7226,13.1425,14.1794,11.5583,8.91257,3.0302,7.01095,7.1329,5.04009,0.415777,-1.47026,-2.04296
SSA_00004,30.4146,30.7408,31.1141,31.4657,31.8256,30.709,30.389,29.9369,18.5384,14.8412,4.9032,26.9562,25.0806,17.9678,8.62448,0.188346,-1.85568,32.5213,32.8511,33.2463,33.6209,34.0051,32.7593,32.388,31.7996,19.5678,15.5058,5.13631,26.9562,25.0806,17.9678,8.62448,0.188346,-1.85568
SSA_00005,22.7936,22.8252,23.1186,23.4366,23.7811,23.9335,24.282,26.2146,16.7699,12.776,4.27286,17.5879,16.3743,11.6826,2.50083,-1.07145,-1.98764,20.5523,20.6054,20.8661,21.1466,21.4494,21.581,21.8906,23.3276,15.3871,11.9974,4.00321,17.5879,16.3743,11.6826,2.50083,-1.07145,-1.98764
SSA_00006,11.3292,11.3477,11.5662,11.8088,12.0764,12.263,12.6612,13.6087,11.3326,8.69961,2.96725,7.02541,7.15008,5.05411,0.419851,-1.46948,-2.04285,12.4318,12.4397,12.6723,12.9345,13.2254,13.4737,13.9352,15.1677,12.1052,9.18466,3.12524,7.02541,7.15008,5.05411,0.419851,-1.46948,-2.04285
SSA_00007,11.9875,12.0037,12.2104,12.4405,12.6945,12.9091,13.2929,14.2288,11.4263,8.99048,3.03806,10.6075,9.92535,6.84406,0.942163,-1.35342,-2.02515,13.173,13.1766,13.3892,13.6322,13.9032,14.178,14.6202,15.8454,12.0618,9.52828,3.20598,10.6075,9.92535,6.84406,0.942163,-1.35342,-2.02515
SSA_00008,25.5277,25.6489,25.9527,26.262,26.5882,26.2577,26.3012,26.8609,17.1625,13.4964,4.47358,21.3752,19.8836,14.5671,3.90699,-0.829492,-1.95944,25.9528,26.0968,26.417,26.7408,27.0806,26.7424,26.7845,27.3538,17.4714,13.6418,4.53127,21.3752,19.8836,14.5671,3.90699,-0.829492,-1.95944
SSA_00009,19.6373,19.6211,19.8853,20.1825,20.5101,20.8475,21.3322,24.1636,15.5872,11.8021,3.96821,15.0449,14.0478,9.86971,1.85829,-1.18519,-2.00224,18.1849,18.1989,18.4427,18.7149,19.0143,19.3047,19.7349,21.6328,14.581,11.3088,3.78754,15.0449,14.0478,9.86971,1.85829,-1.18519,-2.00224
SSA_00010,21.8449,21.8995,22.1749,22.4725,22.7946,22.9263,23.2476,24.935,16.1284,12.4181,4.15232,17.6998,16.5037,11.7873,2.54098,-1.06468,-1.98684,22.6743,22.7095,22.9997,23.3133,23.6526,23.7874,24.1205,25.942,16.6473,12.7203,4.25385,17.6998,16.5037,11.7873,2.54098,-1.06468,-1.98684
SSA_00013,19.5618,19.5436,19.8039,20.0994,20.4269,20.782,21.2856,24.3095,15.6067,11.8009,3.96631,14.7496,13.7841,9.66813,1.7943,-1.19599,-2.00356,18.5885,18.595,18.8477,19.1319,19.4452,19.7754,20.2467,22.7286,14.9945,11.4407,3.84753,14.7496,13.7841,9.66813,1.7943,-1.19599,-2.00356
SSA_00018,16.4522,16.3979,16.6406,16.9241,17.2424,17.6546,18.2307,21.7775,14.3856,10.771,3.63897,11.5843,10.8586,7.51493,1.13498,-1.31762,-2.0202,15.1865,15.1688,15.4041,15.6737,15.9738,16.3266,16.8379,18.7862,13.4522,10.2653,3.46895,11.5843,10.8586,7.51493,1.13498,-1.31762,-2.0202
SSA_00024,12.1506,12.1596,12.3865,12.6421,12.9255,13.1541,13.6,14.7577,11.8785,9.0532,3.08177,7.02363,7.14245,5.04677,0.417656,-1.46989,-2.04291,11.4778,11.4916,11.711,11.9554,12.2254,12.4159,12.8233,13.8092,11.4215,8.7545,2.9854,7.02363,7.14245,5.04677,0.417656,-1.46989,-2.04291
SSA_00033,22.3957,22.4521,22.7361,23.0378,23.3615,23.4219,23.693,25.1065,16.275,12.5707,4.19918,18.3622,17.113,12.2844,2.73979,-1.03125,-1.98292,23.2925,23.3513,23.6426,23.9545,24.2907,24.348,24.6271,26.1616,16.7799,12.8878,4.30291,18.3622,17.113,12.2844,2.73979,-1.03125,-1.98292
SSA_00041,27.1012,27.2615,27.5972,27.9389,28.2982,27.9405,27.9792,28.593,18.1278,14.0326,4.66274,21.3118,19.8328,14.5148,3.87645,-0.833189,-1.95955,26.7114,26.8598,27.1867,27.5197,27.8704,27.5166,27.5587,28.1578,17.9017,13.9119,4.62006,21.3118,19.8328,14.5148,3.87645,-0.833189,-1.95955
SSA_00050,17.1839,17.1525,17.3913,17.6654,17.9711,18.3374,18.8457,21.3556,14.3724,11.0034,3.70081,13.2414,12.3906,8.63111,1.46743,-1.25604,-2.01173,16.8211,16.8143,17.0535,17.3261,17.629,17.986,18.4832,20.7865,14.1766,10.8525,3.65504,13.2414,12.3906,8.63111,1.46743,-1.25604,-2.01173
SSA_00062,19.6689,19.6854,19.9461,20.237,20.5567,20.8553,21.3031,23.7315,15.4613,11.7937,3.96017,15.4904,14.4795,10.1998,1.96745,-1.1658,-1.99973,19.8382,19.8301,20.0933,20.387,20.7098,21.0146,21.4685,24.0009,15.5593,11.8397,3.97731,15.4904,14.4795,10.1998,1.96745,-1.1658,-1.99973
