Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00001,38.43,38.9746,39.5085,39.9984,40.5019,38.3484,37.7181,36.133,21.5244,17.1729,5.65657,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,19.8036,20.4359,21.0674,21.6794,22.4149,19.601,19.386,19.1275,15.0131,12.989,4.68593,16.7251,15.7997,14.9036,11.1834,7.3529,1.51033
SSA_00003,36.8076,37.315,37.8177,38.2841,38.7682,36.734,36.1527,34.7535,20.7969,16.7858,5.48462,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,7.3695,8.05971,8.74421,9.41687,10.2439,7.1026,6.93772,6.76947,6.38429,6.23365,2.92864,5.86197,5.51559,5.19385,4.48506,3.20562,2.18827
SSA_00004,36.2254,36.7227,37.2173,37.6767,38.1544,36.1607,35.5975,34.2695,20.5482,16.6402,5.4251,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,34.1181,34.6691,35.2222,35.7547,36.3532,33.9696,33.5485,32.9774,20.4047,16.9496,5.50415,28.1573,26.4841,21.5686,11.7131,4.50005,-0.0174924
SSA_00005,40.9098,41.4927,42.044,42.546,43.0571,40.7399,40.0412,38.2025,22.6336,17.8817,5.92327,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,20.42,21.0383,21.6582,22.2585,22.9782,20.2218,20.0035,19.739,15.2657,13.161,4.7199,17.5001,16.5292,15.5539,11.4673,7.28047,1.48029
SSA_00006,38.2131,38.756,39.2872,39.7751,40.2769,38.1325,37.5112,35.9755,21.4571,17.1584,5.6404,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,6.87183,7.58367,8.29602,8.99834,9.86309,6.57678,6.4043,6.23002,5.84631,5.71245,2.8129,5.18528,4.87346,4.57475,3.86438,2.66907,2.17621
SSA_00007,35.7208,36.2079,36.6938,37.1459,37.6169,35.6652,35.1153,33.8257,20.3036,16.4749,5.36645,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,13.2321,13.8891,14.5431,15.1813,15.9617,12.9888,12.8158,12.6244,11.6642,10.556,3.97108,10.9528,10.3375,9.79607,8.65992,6.29468,2.01342
SSA_00008,37.9534,38.4868,39.0113,39.4945,39.9927,37.8668,37.2541,35.754,21.3434,17.1116,5.61399,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,19.4314,20.0784,20.7282,21.3584,22.1175,19.2156,19,18.7425,14.8954,12.9274,4.68585,15.9917,15.1082,14.2722,10.9532,7.40366,1.52584
SSA_00009,40.7473,41.3161,41.8543,42.3486,42.8547,40.5626,39.8659,38.0206,22.5236,17.837,5.89951,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,18.712,19.3499,19.9907,20.6125,21.3627,18.4947,18.2875,18.0417,14.5396,12.6483,4.59885,15.6491,14.7754,13.963,10.8432,7.4291,1.53145
SSA_00010,39.0862,39.6398,40.1717,40.6615,41.1653,38.9696,38.3212,36.6715,21.8123,17.3899,5.72765,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,22.124,22.7972,23.4702,24.1236,24.9076,21.8993,21.6497,21.3451,16.178,13.9238,4.94531,17.3871,16.4219,15.4597,11.4213,7.29218,1.486
SSA_00013,41.1748,41.757,42.3041,42.8033,43.3121,40.9841,40.2783,38.4095,22.7434,17.9658,5.95053,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,17.0278,17.695,18.3635,19.0144,19.8047,16.784,16.5837,16.3517,13.8064,12.1391,4.46513,13.6514,12.8889,12.2054,10.1432,7.32015,1.58269
SSA_00018,42.5143,43.1084,43.6587,44.1572,44.6616,42.2608,41.5214,39.5123,23.3338,18.3422,6.09177,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,13.9612,14.6514,15.3388,16.0086,16.8266,13.7146,13.5308,13.3262,12.1596,10.9479,4.11063,10.9643,10.3484,9.80638,8.66779,6.29848,2.01128
SSA_00024,40.2653,40.8321,41.3736,41.87,42.3781,40.1102,39.4269,37.635,22.3182,17.6878,5.84899,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,7.99955,8.67666,9.35117,10.0122,10.8236,7.74616,7.58406,7.41711,7.01877,6.84252,3.07302,6.49667,6.11936,5.77523,5.06326,3.69861,2.18619
SSA_00033,38.7058,39.2502,39.7761,40.2615,40.7621,38.5954,37.9571,36.341,21.6312,17.2816,5.68474,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,25.2855,25.9369,26.5893,27.2225,27.9747,25.0687,24.7854,24.4293,17.5114,14.8846,5.06148,20.1173,18.9931,17.4998,13.2469,6.7847,1.17448
SSA_00041,40.4779,41.0452,41.5867,42.083,42.5909,40.3115,39.6222,37.8054,22.4085,17.7479,5.87095,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,25.9987,26.6422,27.2909,27.9188,28.6615,25.7899,25.4987,25.1301,17.7924,15.0822,5.07936,20.7698,19.6161,17.8786,13.7866,6.63465,1.07838
