Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00001,25.8919,25.6846,25.8083,26.0092,26.2387,26.8441,27.6394,29.8808,17.88,14.49,4.94234,21.8864,20.4281,17.8969,11.5542,5.10536,-0.392475,25.4434,25.2476,25.3687,25.5637,25.7864,26.3757,27.1181,29.4216,17.6761,14.3106,4.88142,21.8864,20.4281,17.8969,11.5542,5.10536,-0.392475
SSA_00003,24.8565,24.6488,24.7562,24.9406,25.153,25.7192,26.3965,28.7563,17.3643,14.049,4.79233,21.9257,20.4549,17.9042,11.5554,5.10561,-0.39338,26.2716,26.2975,26.4967,26.7253,26.9687,27.618,28.4408,30.6533,18.4751,14.8757,5.06533,21.9257,20.4549,17.9042,11.5554,5.10561,-0.39338
SSA_00004,31.8702,32.0997,32.4086,32.711,33.0197,32.447,32.3868,32.0904,19.4694,15.555,5.19564,28.511,26.4875,18.5967,11.4808,5.04552,-0.26921,33.8358,34.0738,34.3992,34.7195,35.0463,34.4131,34.3484,33.9367,20.4698,16.2476,5.44501,28.511,26.4875,18.5967,11.4808,5.04552,-0.26921
SSA_00005,27.4733,27.3041,27.4616,27.6924,27.9515,28.6121,29.6315,31.6027,18.648,15.1804,5.17459,21.8884,20.4313,17.8978,11.5542,5.10532,-0.392377,25.178,24.942,25.0462,25.233,25.4494,26.019,26.7172,29.077,17.5183,14.1774,4.8361,21.8884,20.4313,17.8978,11.5542,5.10532,-0.392377
SSA_00006,25.7457,25.5439,25.6674,25.8665,26.0939,26.6764,27.4185,29.757,17.8674,14.4582,4.93041,21.8863,20.4279,17.8968,11.5542,5.10536,-0.39248,27.492,27.319,27.4767,27.7077,27.9671,28.6285,29.6525,31.6195,18.6534,15.1869,5.17684,21.8863,20.4279,17.8968,11.5542,5.10536,-0.39248
SSA_00007,24.1413,23.9404,24.0411,24.2158,24.4174,24.948,25.5453,27.9969,17.0359,13.7744,4.69743,21.8913,20.4357,17.8992,11.5543,5.10528,-0.392267,25.7613,25.5719,25.6981,25.8983,26.1264,26.7104,27.4545,29.787,17.8852,14.471,4.93454,21.8913,20.4357,17.8992,11.5543,5.10528,-0.392267
SSA_00008,25.786,25.5701,25.6879,25.8862,26.1137,26.7164,27.4833,29.6773,17.8035,14.408,4.91245,22.0509,20.5852,17.942,11.5547,5.10473,-0.390852,26.2226,26.0379,26.1701,26.378,26.6141,27.2445,28.0862,30.1765,18.0203,14.6008,4.97793,22.0509,20.5852,17.942,11.5547,5.10473,-0.390852
SSA_00009,27.4283,27.2829,27.4457,27.6778,27.9372,28.5842,29.5409,31.5642,18.6906,15.1767,5.17138,21.9797,20.516,17.9224,11.5546,5.105,-0.391572,25.7992,25.5904,25.7133,25.9131,26.1412,26.7431,27.5152,29.7423,17.8333,14.4368,4.92294,21.9797,20.516,17.9224,11.5546,5.105,-0.391572
SSA_00010,26.3158,26.1375,26.2738,26.4838,26.7217,27.3473,28.2007,30.3523,18.0998,14.6776,5.00513,21.897,20.458,17.906,11.5537,5.10491,-0.391133,27.2161,27.0254,27.1738,27.3984,27.6519,28.2835,29.2032,31.3081,18.5649,15.074,5.1377,21.897,20.458,17.906,11.5537,5.10491,-0.391133
SSA_00013,27.7192,27.5473,27.708,27.943,28.2067,28.8654,29.885,31.8374,18.7768,15.2796,5.20678,21.9193,20.4824,17.913,11.5536,5.10477,-0.390743,26.692,26.487,26.6191,26.8322,27.0753,27.707,28.5957,30.6977,18.2528,14.8149,5.05116,21.9193,20.4824,17.913,11.5536,5.10477,-0.390743
SSA_00018,28.511,28.3665,28.5466,28.7984,29.0784,29.7509,30.8949,32.7361,19.1628,15.6455,5.32981,21.8864,20.4279,17.8968,11.5542,5.10536,-0.392481,26.9711,26.7988,26.9475,27.1692,27.419,28.0395,28.9216,31.0991,18.485,14.9956,5.11147,21.8864,20.4279,17.8968,11.5542,5.10536,-0.392481
SSA_00024,27.0483,26.8706,27.0191,27.2417,27.4927,28.1148,29.005,31.1696,18.5154,15.0234,5.12077,21.8899,20.4336,17.8985,11.5542,5.1053,-0.392312,26.013,25.8033,25.9265,26.1287,26.36,26.9437,27.699,30.033,18.0069,14.5724,4.96863,21.8899,20.4336,17.8985,11.5542,5.1053,-0.392312
SSA_00033,26.0958,25.8861,26.0095,26.2127,26.4454,27.057,27.8726,30.0761,17.9705,14.567,4.96797,21.8928,20.4535,17.9046,11.5536,5.10493,-0.391198,26.941,26.7585,26.9045,27.125,27.3739,27.9901,28.856,31.0427,18.4697,14.9746,5.10388,21.8928,20.4535,17.9046,11.5536,5.10493,-0.391198
SSA_00041,27.3184,27.1376,27.2879,27.5145,27.7702,28.4101,29.3449,31.3881,18.6026,15.1028,5.14662,21.9959,20.5317,17.9269,11.5546,5.10495,-0.391407,26.9246,26.7471,26.8917,27.1119,27.3605,28.0061,28.9301,30.9617,18.3812,14.9209,5.08615,21.9959,20.5317,17.9269,11.5546,5.10495,-0.391407
SSA_00050,26.8986,26.7095,26.8533,27.0724,27.3203,27.9369,28.8072,30.9998,18.4373,14.955,5.0979,21.8863,20.4278,17.8968,11.5542,5.10536,-0.392484,26.5181,26.3407,26.481,26.6945,26.936,27.5643,28.44,30.5893,18.2093,14.7754,5.0384,21.8863,20.4278,17.8968,11.5542,5.10536,-0.392484
SSA_00062,26.7472,26.5693,26.7127,26.93,27.1755,27.792,28.6527,30.851,18.3662,14.8935,5.07732,21.8864,20.4281,17.8969,11.5542,5.10536,-0.392474,26.7651,26.7948,27.0016,27.2388,27.4914,28.1658,29.0676,31.176,18.7003,15.0724,5.13306,21.8864,20.4281,17.8969,11.5542,5.10536,-0.392474
SSA_00067,27.2945,27.1129,27.2627,27.4888,27.7439,28.3916,29.3616,31.3911,18.5679,15.098,5.14651,21.9274,20.4569,17.9048,11.5554,5.1056,-0.39334,26.6393,26.6694,26.8744,27.1093,27.3592,28.0306,28.912,31.0336,18.6459,15.0196,5.11452,21.9274,20.4569,17.9048,11.5554,5.1056,-0.39334
SSA_00068,27.3013,27.1276,27.2794,27.5063,27.762,28.4029,29.3435,31.3927,18.5997,15.1046,5.1476,21.998,20.51,17.9202,11.5556,5.1054,-0.392823,26.1588,25.9586,26.0867,26.2923,26.5267,27.1408,27.9571,30.1394,18.0131,14.5943,4.97638,21.998,20.51,17.9202,11.5556,5.1054,-0.392823
SSA_00070,28.1303,27.9926,28.169,28.4153,28.6881,29.3841,30.4295,32.0719,18.9253,15.3609,5.22885,22.3959,20.9214,18.0316,11.5553,5.10346,-0.387492,26.1907,26.0106,26.1399,26.3478,26.5837,27.2177,28.0226,29.9697,17.9558,14.513,4.944,22.3959,20.9214,18.0316,11.5553,5.10346,-0.387492
SSA_00075,26.9019,26.9308,27.14,27.3792,27.6336,28.3003,29.1833,31.3286,18.8161,15.15,5.15778,21.9247,20.4466,17.9016,11.5554,5.10573,-0.393715,27.2047,27.0339,27.1888,27.4154,27.6698,28.2982,29.2101,31.3442,18.5963,15.094,5.14437,21.9247,20.4466,17.9016,11.5554,5.10573,-0.393715
SSA_00079,27.5595,27.5925,27.8118,28.0619,28.3268,29.0307,29.9436,31.6801,19.0027,15.2704,5.19173,22.5063,21.0148,18.055,11.5557,5.10324,-0.387037,27.0929,26.9528,27.1107,27.3384,27.592,28.271,29.1949,30.9247,18.4023,14.8904,5.07019,22.5063,21.0148,18.055,11.5557,5.10324,-0.387037
SSA_00080,27.2739,27.1231,27.2808,27.5094,27.7655,28.397,29.3213,31.4408,18.6395,15.1331,5.1575,21.8916,20.4361,17.8993,11.5543,5.10528,-0.392256,26.7877,26.5863,26.7252,26.9415,27.1868,27.7909,28.6253,30.8718,18.3991,14.9098,5.08218,21.8916,20.4361,17.8993,11.5543,5.10528,-0.392256
SSA_00091,26.9605,26.8109,26.9647,27.1886,27.4393,28.0874,28.9794,30.9441,18.4241,14.9178,5.08192,22.2146,20.7407,17.9845,11.5555,5.10435,-0.390016,25.8972,25.7209,25.852,26.0563,26.2876,26.8994,27.668,29.781,17.8808,14.4523,4.92499,22.2146,20.7407,17.9845,11.5555,5.10435,-0.390016
SSA_00096,28.985,28.9079,29.114,29.3824,29.6735,30.3964,31.4153,32.5595,19.2179,15.5381,5.27964,23.1959,21.6857,18.205,11.5561,5.10043,-0.380121,28.2816,28.1987,28.3871,28.641,28.9186,29.6293,30.5849,31.8225,18.87,15.2362,5.17876,23.1959,21.6857,18.205,11.5561,5.10043,-0.380121
SSA_00097,27.038,26.8376,26.9802,27.2009,27.4507,28.0692,28.9378,31.0905,18.4945,14.992,5.10905,21.9801,20.5163,17.9225,11.5546,5.105,-0.391568,26.3234,26.1215,26.2512,26.4592,26.6963,27.3153,28.1488,30.3054,18.0904,14.6606,4.99857,21.9801,20.5163,17.9225,11.5546,5.105,-0.391568
SSA_00105,27.2319,27.044,27.1911,27.4155,27.6692,28.2959,29.2116,31.3447,18.5827,15.0913,5.14381,21.8883,20.4311,17.8978,11.5542,5.10533,-0.392381,27.1497,26.9658,27.1149,27.3388,27.5914,28.2141,29.1126,31.2712,18.5617,15.065,5.13473,21.8883,20.4311,17.8978,11.5542,5.10533,-0.392381
SSA_00108,27.2945,27.1135,27.2634,27.4896,27.7447,28.3923,29.3623,31.3925,18.5688,15.0987,5.14676,21.9265,20.4559,17.9045,11.5554,5.10561,-0.39336,26.7254,26.5312,26.6713,26.8872,27.1318,27.7652,28.6623,30.7754,18.2921,14.849,5.06296,21.9265,20.4559,17.9045,11.5554,5.10561,-0.39336
SSA_00110,27.1692,26.9752,27.1211,27.3443,27.5967,28.22,29.1217,31.2712,18.5557,15.0631,5.13415,21.9248,20.4455,17.9013,11.5555,5.10574,-0.393764,26.162,25.9637,26.0942,26.3004,26.535,27.1506,27.9789,30.1776,18.0193,14.609,4.9823,21.9248,20.4455,17.9013,11.5555,5.10574,-0.393764
SSA_00113,26.2164,26.0063,26.1337,26.3396,26.5745,27.1622,27.9334,30.2512,18.115,14.6615,4.99848,21.9246,20.448,17.902,11.5554,5.1057,-0.393647,25.3637,25.1417,25.2544,25.4459,25.6661,26.2499,26.9786,29.2907,17.611,14.2573,4.86331,21.9246,20.448,17.902,11.5554,5.1057,-0.393647
SSA_00119,26.4824,26.5045,26.7062,26.9386,27.1863,27.8444,28.6988,30.858,18.5483,14.9452,5.08967,21.8988,20.4599,17.9065,11.5537,5.1049,-0.391103,25.8834,25.6846,25.8095,26.0108,26.2405,26.8471,27.6393,29.8653,17.8788,14.4839,4.93973,21.8988,20.4599,17.9065,11.5537,5.1049,-0.391103
SSA_00121,26.9692,26.7783,26.9228,27.143,27.392,28.0118,28.894,31.0699,18.4645,14.9819,5.10702,21.8863,20.4278,17.8968,11.5542,5.10536,-0.392483,26.0618,25.8637,25.9928,26.1973,26.4302,27.0172,27.7804,30.1081,18.0448,14.6033,4.97906,21.8863,20.4278,17.8968,11.5542,5.10536,-0.392483
SSA_00123,25.1809,24.9415,25.0452,25.2319,25.4482,26.0177,26.7159,29.0758,17.5172,14.1767,4.8359,21.8881,20.4309,17.8977,11.5542,5.10533,-0.39239,26.2219,26.0075,26.1343,26.3399,26.5748,27.1625,27.9355,30.2553,18.1137,14.6625,4.999,21.8881,20.4309,17.8977,11.5542,5.10533,-0.39239
SSA_00126,25.639,25.4492,25.5728,25.7709,25.9968,26.5748,27.3038,29.6591,17.8281,14.4219,4.9179,21.8878,20.4304,17.8976,11.5542,5.10533,-0.392404,26.7569,26.559,26.6987,26.9147,27.1597,27.7623,28.5921,30.849,18.3915,14.9018,5.07951,21.8878,20.4304,17.8976,11.5542,5.10533,-0.392404
SSA_00128,25.6461,25.4344,25.5536,25.7503,25.9756,26.5528,27.2812,29.6367,17.8119,14.4111,4.91446,21.8864,20.4281,17.8969,11.5542,5.10536,-0.392476,25.9747,25.7789,25.906,26.1089,26.3403,26.9222,27.6719,30.0195,18.009,14.5702,4.96776,21.8864,20.4281,17.8969,11.5542,5.10536,-0.392476
SSA_00135,27.3745,27.2116,27.3696,27.5993,27.857,28.5096,29.4978,31.5132,18.6261,15.1489,5.1637,21.8899,20.4336,17.8985,11.5542,5.1053,-0.392315,25.8833,25.6632,25.7864,25.9869,26.2161,26.8203,27.6113,29.8555,17.8702,14.4803,4.93894,21.8899,20.4336,17.8985,11.5542,5.1053,-0.392315
SSA_00138,24.8579,24.6546,24.7657,24.9514,25.1643,25.731,26.4062,28.7592,17.3737,14.0527,4.79304,21.9047,20.4664,17.9084,11.5536,5.10486,-0.391003,26.261,26.0561,26.1847,26.3915,26.6274,27.249,28.0918,30.251,18.0471,14.6349,4.9908,21.9047,20.4664,17.9084,11.5536,5.10486,-0.391003
SSA_00139,25.3151,25.1022,25.2164,25.4079,25.6276,26.2094,26.9333,29.2586,17.5985,14.2462,4.8596,21.8865,20.4282,17.8969,11.5542,5.10536,-0.392471,26.2007,25.9942,26.1235,26.3297,26.5646,27.1821,28.0182,30.2101,18.0277,14.6205,4.98642,21.8865,20.4282,17.8969,11.5542,5.10536,-0.392471
SSA_00151,28.1783,28.0189,28.1918,28.4367,28.7098,29.3625,30.413,32.3821,19.0388,15.5106,5.28426,21.8864,20.428,17.8968,11.5542,5.10536,-0.392478,25.9406,25.7444,25.8722,26.0749,26.3058,26.9152,27.72,29.9487,17.9123,14.5172,4.95147,21.8864,20.428,17.8968,11.5542,5.10536,-0.392478
SSA_00156,26.3057,26.111,26.245,26.4541,26.6913,27.3153,28.1622,30.3142,18.0838,14.662,4.9997,21.9113,20.4736,17.9105,11.5536,5.10482,-0.390887,27.6547,27.4879,27.6488,27.8831,28.1458,28.7974,29.7945,31.7868,18.7673,15.2633,5.20117,21.9113,20.4736,17.9105,11.5536,5.10482,-0.390887
