Accession,2022_CO2_400,2022_CO2_600,2022_CO2_800,2022_CO2_1000,2022_CO2_1250,2022_CO2_300,2022_CO2_250,2022_CO2_200,2022_CO2_100,2022_CO2_75,2022_CO2_25,2022_PAR_1800,2022_PAR_1100,2022_PAR_500,2022_PAR_300,2022_PAR_150,2022_PAR_50,2023_CO2_400,2023_CO2_600,2023_CO2_800,2023_CO2_1000,2023_CO2_1250,2023_CO2_300,2023_CO2_250,2023_CO2_200,2023_CO2_100,2023_CO2_75,2023_CO2_25,2023_PAR_1800,2023_PAR_1100,2023_PAR_500,2023_PAR_300,2023_PAR_150,2023_PAR_50
SSA_00001,38.43,38.9746,39.5085,39.9984,40.5019,38.3484,37.7181,36.133,21.5244,17.1729,5.65657,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,19.4563,20.1116,20.7664,21.398,22.1557,19.2151,18.9786,18.6747,14.6542,12.6589,4.57321,16.6902,15.8651,15.1202,11.49,5.03788,-0.609383
SSA_00003,36.8076,37.315,37.8177,38.2841,38.7682,36.734,36.1527,34.7535,20.7969,16.7858,5.48462,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,7.53293,8.23186,8.92883,9.61235,10.4509,7.25002,7.07505,6.89105,6.37481,6.10877,2.81402,6.10307,5.78736,5.49329,4.818,2.64174,-1.2511
SSA_00004,36.2254,36.7227,37.2173,37.6767,38.1544,36.1607,35.5975,34.2695,20.5482,16.6402,5.4251,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,34.0435,34.6378,35.2467,35.8252,36.4676,33.9477,33.4794,32.793,19.4855,16.7538,5.44372,28.3955,26.8678,19.7935,11.3242,4.8432,-0.0451301
SSA_00005,40.9098,41.4927,42.044,42.546,43.0571,40.7399,40.0412,38.2025,22.6336,17.8817,5.92327,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,21.0342,21.6775,22.3171,22.9337,23.6701,20.8048,20.555,20.226,15.274,13.0776,4.58465,18.2786,17.3784,16.4924,11.8926,5.00146,-0.441665
SSA_00006,38.2131,38.756,39.2872,39.7751,40.2769,38.1325,37.5112,35.9755,21.4571,17.1584,5.6404,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,7.08693,7.81064,8.53662,9.25078,10.1278,6.79101,6.61074,6.42347,5.93003,5.69413,2.71248,5.48148,5.19531,4.91754,4.24096,2.28785,-1.29113
SSA_00007,35.7208,36.2079,36.6938,37.1459,37.6169,35.6652,35.1153,33.8257,20.3036,16.4749,5.36645,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,13.5533,14.2287,14.8983,15.549,16.3417,13.2767,13.0817,12.8535,11.4325,10.3601,3.82024,11.4074,10.8393,10.3549,9.23372,4.66619,-0.937794
SSA_00008,37.9534,38.4868,39.0113,39.4945,39.9927,37.8668,37.2541,35.754,21.3434,17.1116,5.61399,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,19.3541,20.0264,20.6992,21.3482,22.1275,19.1029,18.8627,18.5555,14.6582,12.6937,4.6002,16.2044,15.4071,14.6966,11.3651,5.03714,-0.628789
SSA_00009,40.7473,41.3161,41.8543,42.3486,42.8547,40.5626,39.8659,38.0206,22.5236,17.837,5.89951,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,18.7155,19.3765,20.0352,20.6726,21.4408,18.4505,18.2184,17.9239,14.3348,12.4457,4.5337,15.8846,15.1033,14.4088,11.2752,5.03141,-0.641022
SSA_00010,39.0862,39.6398,40.1717,40.6615,41.1653,38.9696,38.3212,36.6715,21.8123,17.3899,5.72765,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,22.1899,22.8909,23.5886,24.262,25.0673,21.9201,21.6398,21.2706,15.968,13.6822,4.72852,17.8176,16.9385,16.102,11.7802,5.01866,-0.50201
SSA_00013,41.1748,41.757,42.3041,42.8033,43.3121,40.9841,40.2783,38.4095,22.7434,17.9658,5.95053,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,17.2571,17.9461,18.6308,19.2952,20.1006,16.962,16.7349,16.4541,13.6501,12.0011,4.41616,14.106,13.4041,12.802,10.6838,4.9716,-0.757254
SSA_00018,42.5143,43.1084,43.6587,44.1572,44.6616,42.2608,41.5214,39.5123,23.3338,18.3422,6.09177,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,14.0984,14.8026,15.5035,16.1848,17.0152,13.7964,13.5894,13.3458,11.7798,10.6539,3.92701,11.3114,10.7425,10.2592,9.16067,4.64781,-0.940474
SSA_00024,40.2653,40.8321,41.3736,41.87,42.3781,40.1102,39.4269,37.635,22.3182,17.6878,5.84899,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,8.20427,8.89206,9.57702,10.2473,11.069,7.92453,7.75005,7.56409,7.00029,6.68464,2.96045,6.78299,6.43097,6.1156,5.43748,3.01093,-1.20564
SSA_00033,38.7058,39.2502,39.7761,40.2615,40.7621,38.5954,37.9571,36.341,21.6312,17.2816,5.68474,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,25.5425,26.223,26.903,27.5587,28.3344,25.2837,24.9629,24.5228,17.2724,14.8025,4.93635,20.7136,19.6844,18.2332,11.9109,4.96294,-0.207384
SSA_00041,40.4779,41.0452,41.5867,42.083,42.5909,40.3115,39.6222,37.8054,22.4085,17.7479,5.87095,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,26.1497,26.8241,27.4981,28.1479,28.915,25.8941,25.5658,25.1118,17.4825,14.9607,4.97879,21.2766,20.218,18.5281,11.8224,4.97663,-0.197889
SSA_00050,40.0303,40.598,41.136,41.6302,42.1369,39.8798,39.205,37.4579,22.2343,17.6595,5.82922,32.0036,29.961,19.0837,11.427,4.92104,-0.0926931,15.784,16.4784,17.1668,17.8345,18.6449,15.502,15.2872,15.0273,12.8484,11.4195,4.13378,12.9157,12.2764,11.7283,10.1437,4.88701,-0.833439
