ACa22,GsCa22,AQ22,ACa23,GsCa23,AQ23
15.4644096905471,128.271928536393,0.585681535506771,17.5446675736929,103.074185928103,1.14996417392544
55.3414050824854,334.735029896734,6.17083365622201,74.9294154291727,383.724299219634,5.92649278689576
91.7720404564328,156.747631560424,1.92311766890441,99.0193545251333,84.4220083430394,0.836548927957423
39.9700109647152,171.3528613011,5.90274998252415,34.6752160682445,143.110555763425,0.284404733592078
136.420557270904,807.278507423358,27.7020218235724,162.417886925286,793.852126847279,30.5844710676052
47.7773945757879,138.357107398009,4.80197261653527,51.4917141020168,126.04212454059,8.81580438247732
53.5417249732447,150.48849902583,9.44317147551753,113.240733470794,285.90557158725,7.67327536832856
26.7380529685557,130.513222020227,0.53249755472964,26.1412449044038,89.0433710350493,0.897196677418975
35.898262816832,124.627037705248,1.1097557415269,35.7637707739001,112.841955198739,2.16132552746459
10.0387773707222,128.852771841901,0.332114273123715,13.0731928985156,146.73662207626,0.436011923784173
36.9722575426495,222.880514257893,0.425909497835008,52.9822823831344,258.993193833113,1.79545918557023
58.6191393991053,858.857903703913,3.45147947341912,67.7031123681018,951.99569378609,7.94117743450748
75.6283852371891,227.163631301063,2.92850053165301,38.8617160128532,143.255038504256,0.995879486570117
75.3415097472859,129.627211178862,3.3343343418972,63.9154192217773,98.0532245621624,0.30389142140082
11.4430504615685,121.609143677625,0.195796835174048,17.8492636875344,159.350251754076,2.44120955393917
15.2867579505178,72.4546684586942,0.51507790244126,14.2556208552398,65.7570715945745,0.56584349184582
17.5160336625372,127.611019135849,0.184427910573172,32.3603146941128,146.016852487828,1.76555071554262
20.2307817017292,120.60508954086,0.273726650814456,27.1716637919394,127.642958534547,1.59455971119298
19.1121993274209,75.7004853085512,0.996558044478939,17.0473655967648,55.3283306854021,0.0895631397618213
93.9774573483309,399.636308046463,0.728793995341328,219.676875460813,601.549432440577,9.3949549055564
26.7567859996887,76.6178280767518,0.946623571839245,36.4756049526901,126.969055673059,0.780173781601034
13.3323214940639,29.0694671329838,0.155553579798557,44.3910832581836,45.6110504870713,2.01730164178013
