Plot,Repeat,A_sat,gs_sat,ci_sat,iWUE_sat
1246,2,16.80609757,0.07126932,6.297138957,235.811113
1246,3,4.385941225,0.034386121,184.4264546,127.5497514
1247,1,16.25632692,0.089679053,92.90591763,181.2722867
1247,2,16.1755694,0.091362892,97.45311453,177.0474755
1247,3,31.97075512,0.174012921,79.33141834,183.7263285
1254,1,22.92676334,0.105343873,31.2667186,217.6373691
1254,2,14.97213783,0.098100336,138.6309908,152.6206572
1254,3,18.50636101,0.123914599,141.7491919,149.3477054
1255,1,24.26767605,0.132142369,84.04247068,183.6479566
1255,2,17.23568989,0.124117162,161.8216697,138.8662909
1255,3,28.19510134,0.160909683,95.13592764,175.2231484
1257,1,41.74676545,0.205581418,42.25215878,203.0668233
1257,2,8.883102008,0.037978157,13.2615829,233.9002891
1257,3,36.44671031,0.177973518,42.70684569,204.7872664
1258,1,8.715,0.0411875,48.9875,211.5933232
1258,2,4.705102609,0.023438015,67.51555717,200.7466306
1258,3,4.618602159,0.032745973,161.7614677,141.0433625
1260,1,26.75391969,0.114375118,2.102354061,233.9138105
1260,2,28.87217012,0.133401995,28.66334381,216.4298221
1262,1,14.55849921,0.158224502,236.9991438,92.01166102
1262,3,22.43755266,0.0978168,13.37875125,229.3834248
1263,1,23.74546467,0.115188473,49.4651608,206.1444519
1263,2,24.30021344,0.120441462,55.24241965,201.759535
1263,3,31.12434034,0.176960748,90.90943323,175.8827346
1265,1,3.301326972,0.035392309,243.8412965,93.27808964
1265,2,6.10125,0.031375,77.275,194.4621514
1265,3,1.687977329,0.01929772,249.2856598,87.47029838
1269,1,19.67232355,0.08613871,15.96011611,228.3795937
1269,2,9.781220826,0.042140288,15.56868923,232.1109156
1269,3,18.83051564,0.088609359,41.13222124,212.5115887
1273,1,10.35386228,0.068560908,143.4981795,151.0169951
1273,2,9.858040679,0.061616515,129.0891971,159.9902339
1273,3,14.8858032,0.070949192,48.09960556,209.8093415
1274,1,8.241675065,0.042664498,77.24500867,193.1740796
1274,2,20.58134364,0.08685178,3.252607475,236.9708894
1275,1,19.79795528,0.097444035,54.75357222,203.1725733
1275,2,13.46656396,0.091666949,150.5377622,146.9075178
1275,3,11.83762391,0.06769305,105.1080099,174.8720713
1279,1,18.48513757,0.090127398,54.60048938,205.1000907
1279,2,15.85540639,0.07534329,46.13196602,210.4421818
1279,3,19.38916414,0.101897317,77.49080206,190.2813998
1280,1,34.98281057,0.153904702,8.153508058,227.3017667
1280,2,36.53624674,0.173552045,34.03494329,210.5204044
1280,3,23.09702122,0.111745911,47.53874469,206.6923165
1282,1,17.36570983,0.073964262,6.880469833,234.7851433
1282,2,20.00305719,0.089290017,21.26899291,224.0234457
1282,3,18.57963869,0.089663245,49.67535309,207.2157749
1283,1,20.54567199,0.088026313,7.293243657,233.4037542
1283,2,12.29794767,0.124169983,223.3594872,99.04122834
1283,3,17.36144802,0.08927976,70.02392045,194.4611859
1285,1,24.17175951,0.116939811,47.35900458,206.7025701
1285,2,25.25831875,0.133110257,73.83448973,189.7548639
1285,3,21.88007602,0.167262989,171.3261895,130.8124181
1286,1,28.72488938,0.140586266,48.19670756,204.3221588
1286,2,25.55060704,0.117547539,28.30315773,217.3640322
1286,3,1.342875084,0.026742169,307.6079041,50.21563845
1288,1,31.04473282,0.220250306,150.1985777,140.9520528
1288,3,28.13646157,0.147507301,69.82106348,190.7462306
1289,1,25.52622744,0.119056556,34.09715012,214.4042145
1289,2,14.6875,0.0699875,47.4125,209.8589034
1291,1,0.773931346,0.020604695,327.4171636,37.56092271
1291,3,3.180813791,0.031186754,223.9382597,101.9924598
1293,1,16.13693946,0.076496378,44.59359076,210.950374
1293,2,19.34101509,0.093026744,47.54694316,207.9081163
1293,3,29.29928808,0.205856217,147.3253707,142.3288962
1298,2,16.2824688,0.072779193,24.47806149,223.7242293
1298,3,6.619496483,0.03271909,63.72000155,202.312977
1299,1,20.84383341,0.093390744,23.69193074,223.1895004
1299,2,14.59650019,0.074831882,72.54784698,195.0572378
1299,3,18.25563778,0.118587282,135.82234,153.9426275
1301,1,11.13910057,0.061826648,97.86906205,180.1666594
1301,2,8.511270388,0.068458945,186.457325,124.3266373
1301,3,9.427965718,0.059960725,134.8807687,157.2356857
1304,2,16.28678882,0.090947171,98.26597706,179.079663
1304,3,15.96280967,0.074883597,41.92183724,213.1683083
1308,1,17.52614824,0.081697474,39.35937268,214.5249702
1308,2,11.23636395,0.06032914,87.70524568,186.2510222
1308,3,17.43008234,0.087142325,62.44273757,200.0185595
1312,1,7.100808572,0.118170613,293.0295896,60.08946227
1312,2,4.329991588,0.033856916,184.9007484,127.8909021
1312,3,5.635720388,0.059673785,237.3745773,94.44214744
1314,1,25.35761375,0.124489509,50.7114909,203.6927758
1314,2,22.57159548,0.11946033,76.16942764,188.946368
1314,3,27.67817701,0.174109688,122.3602005,158.9697695
1318,1,28.57518796,0.180901864,122.0831059,157.9596106
1318,2,27.21853858,0.122632631,22.84901466,221.9518443
1318,3,25.1084608,0.12628504,60.69510612,198.8237153
1320,1,10.21763826,0.077960078,174.780654,131.0624431
1320,2,16.37892664,0.080662801,56.93752411,203.0542758
1320,3,15.56737312,0.075409113,51.80373279,206.4388841
2001,1,15.48062658,0.077883792,62.9829699,198.7657025
2001,2,26.90064427,0.119983191,18.20809971,224.2034416
2001,3,21.00173832,0.090287972,8.832470106,232.6083742
2002,1,13.2922916,0.058964578,25.36211613,225.4284173
2002,2,16.72548841,0.080710066,50.93412667,207.2292749
2002,3,16.18148419,0.067578324,0.26321937,239.4478474
2003,1,15.80050796,0.098912437,125.804266,159.7423784
2003,2,17.32216239,0.103205836,111.9577251,167.8409188
2003,3,22.59523054,0.107115799,41.14913475,210.9420905
2005,1,25.27905339,0.186366315,162.2434719,135.6417517
2005,2,19.42231747,0.087314157,25.18320566,222.4417901
2005,3,19.78386997,0.098066656,57.59465661,201.7390088
2006,1,18.07559947,0.088408462,54.61004868,204.4555369
2006,2,7.196115088,0.055266759,181.1723665,130.2069305
2006,3,12.60438842,0.064681775,72.58539467,194.8676938
2007,1,12.21690584,0.072960117,119.3874127,167.4463571
2007,2,16.55865334,0.083106621,64.74386405,199.2458988
2007,3,13.49257184,0.061661464,34.95238037,218.8169218
2012,1,10.05896172,0.100417356,225.1360837,100.171545
2012,2,22.77092302,0.09944979,13.31782473,228.9690418
2012,3,13.10482665,0.062797416,49.9637584,208.6841718
2013,1,19.28781601,0.113329001,108.7382694,170.1931176
2013,2,21.2986334,0.100169006,40.43746227,212.6269813
2013,3,14.74775171,0.127322403,199.6310007,115.8299824
2014,1,21.33598908,0.113050628,76.74450303,188.729505
2014,2,7.458167598,0.061890051,193.8803809,120.5067289
2014,3,20.28785095,0.100948493,57.22146771,200.9723007
2015,1,11.57831867,0.078451877,150.8842963,147.5849798
2015,3,3.247303789,0.059028986,298.0197972,55.01202014
2016,2,30.58615357,0.157027028,61.94306723,194.7827322
2016,3,24.82723983,0.164282217,135.3354237,151.1255468
2018,1,14.55385464,0.073989842,51.2940175,196.7007117
2018,2,25.55967363,0.133880402,71.08038335,190.914228
2018,3,22.1281826,0.106531538,47.19805233,207.7148506
2019,1,17.94438843,0.077095721,9.639091751,232.7546616
2019,2,7.941831303,0.043890231,97.53860342,180.9475867
2019,3,2.273087636,0.024175244,236.4151557,94.02542513
2021,2,0.769895893,0.010956851,276.4505092,70.26616129
2021,3,6.265405469,0.043934601,161.9428018,142.6075437
2023,1,9.397124996,0.059752041,133.9402564,157.2686874
2023,3,18.09253481,0.086575739,45.49010833,208.9792706
2025,1,22.77652766,0.110925653,50.05742425,205.3314731
2025,3,19.84560347,0.097627484,54.11326698,203.2788581
2026,1,31.38877521,0.134357905,0.189850437,233.6206055
2026,2,32.66544927,0.181492803,86.4479336,179.9820644
2029,2,4.994298927,0.033422399,150.5678145,149.4296979
2029,3,6.690302046,0.05990654,210.2356237,111.6789924
2031,1,15.83132283,0.071084786,24.57741407,222.7104239
2031,2,10.8471642,0.110782278,227.6706052,97.91425506
2031,3,5.306481253,0.047425354,205.4060713,111.8912303
2032,1,36.83078176,0.175006298,33.64326687,210.4540356
2032,2,28.52238714,0.136386842,35.71350458,209.1285843
2032,3,35.71552886,0.161494178,17.18283922,221.1567579
2036,1,11.42265955,0.048355196,6.483104358,236.2240334
2036,3,8.478119672,0.043443767,74.31982585,195.1515783
2037,1,28.25234296,0.148456756,70.76525397,190.3068863
2037,2,4.386124671,0.022447615,76.61573929,195.3937966
2037,3,14.6526414,0.070365258,51.74391818,208.2368733
2038,1,11.61388617,0.054622082,46.32023547,212.6225482
2038,2,2.744970625,0.027308408,226.4025519,100.5174178
2038,3,1.904729308,0.045491003,324.6988469,41.87046177
2039,1,15.45962797,0.10425375,146.3372662,148.2884587
2039,2,20.05306631,0.124063884,122.659694,161.6350038
2039,3,17.86812927,0.108038165,114.8186712,165.3871969
