Km1_CO2,Km2_HCO3,Km2_PEP,Km6_CO2,Km6_O2,Km7_PGA,Km10_GAP,Km12_DHAP,Km12_E4P,Km14_GAP,Ki18_Pi,Km18_ATP,Km18_Ru5P,Km33_NADP,Ki57,Vm2y22,Vm3y22,Vm4y22,Vm5y22,Vm6y22,Vm7_8y22,Jmaxy22,KaRac,tao_ActRubisco,Perm_CO2,BBslope,MRd,Vm2y23,Vm3y23,Vm4y23,Vm5y23,Vm6y23,Vm7_8y23,Jmaxy23
1.11401671695046,1.68646101790387,1.41101157631936,1.49369604369035,1.31089079445176,1.12103890681324,1.9934618539612,1.28595185154254,1.18329387519649,1.46907340347256,1.56170947167469,1.65940995751004,1.15374634391778,1.73389294987319,1.2863759989416,1.23515383359238,1.21808843712758,1.0771654858065,1.0955082897639,1.22633832488591,1.26296234161615,2.12568158559871,1.35903144411644,1.27293608113299,1.43858015322548,1.138820119538,1.21861150902272,1.58082173712512,1.49948026749327,1.87923999843148,1.45223575642512,1.99390789373362,1.21093866251925,1.26611957375387
1.41195961755096,1.30838130901512,1.39153841694462,1.11751114640763,1.24434380844799,1.15869168386299,1.22380877824104,1.11100765599891,1.70337491068032,1.24311259991655,1.19608636891972,1.38326689563085,1.38170887077647,1.39183685267589,1.1638802802089,1.15822063630459,1.14407702703206,1.20083870502643,1.37344803859378,1.17119786514356,1.51196745915795,1.19286689399099,1.22589112854516,1.12832676146975,1.20585213522717,1.09782712428644,1.17671733858606,1.12647757449172,1.18204545802272,1.13531827098248,1.16533535093256,1.12697659658945,1.3894266735649,1.26056650254993
1.0528000068955,1.01933349087246,1.20274731727246,1.08946657236024,1.13018140315976,1.07637460685496,1.40664893872848,1.20950145621719,1.105062750157,1.04401233122635,1.38450800866468,1.27220740469375,1.07865069410138,1.10782644168607,1.27389651033575,1.10831051505776,1.23262081085293,1.10276118385088,1.11870055458834,1.10011564008703,1.17862240468575,1.13142221589108,1.0650251285595,1.12475152276238,1.15623853405819,1.04586080448742,1.07454139121363,1.19046339295725,1.05706267976886,1.15382927970879,1.11990544697312,1.10296069733146,1.15508862667311,1.16628477091521
1.20417191390558,1.14512098941325,1.14348544541962,1.5528700383757,1.36236849113188,1.40045345765213,1.22838325809018,1.37118624907597,1.70040739137024,1.1797333448049,1.20479087878178,1.15830001732711,1.15200019734953,1.20113816514785,1.54625003343707,1.08703040289115,1.29658436672722,1.13732551362916,1.4188756823761,1.25228756596259,1.38669463667672,1.11943442063413,1.04943351361053,1.14427074862836,1.24274416113285,1.10209274967542,1.24959864725332,1.13838442234888,1.43126552494273,1.26835997225185,1.2650674272708,1.15644091133813,1.1187154513469,1.21334506561392
1.50051009964977,3.30592601950335,1.89476667198118,1.12757658103424,1.76058714596882,1.24183580642717,2.03365632219832,1.25857671086073,1.34302705471576,1.48269031109551,2.712356522279,1.69534723789635,1.42221375470675,1.52475865610421,1.40502894126968,1.5374510535318,1.43968729705429,1.25346517351076,1.18384034202504,1.26448746705581,1.35119215744101,1.28156662431527,2.10270280893178,1.15291179765762,2.05407331000091,1.05899647417682,1.25513550783526,1.25480473264431,1.09301793305698,1.66789762313685,1.8430862031811,1.57066756362005,1.13876181989684,1.46618612127414
2.07472393190066,1.491384886625,2.00983832678893,1.21189996229482,1.4690344015396,1.69774746910965,1.7597613828679,1.47696292243519,2.36414542382176,1.84706597197736,1.66739222446972,1.27772752921679,1.60155125034929,2.02384316944651,1.57111264149281,1.52649774161096,1.68625080304921,1.81889360987297,1.67719755531118,2.03458459303771,1.70873102051329,1.22164800954386,2.48573231338398,2.12962009209906,2.32684972381571,1.29697430325995,1.19350049835712,2.15376274933974,2.61611927949608,2.03184806807621,1.41776320616449,1.25470517171105,1.76560861354915,1.26636605080457
1.2498592754563,2.51233900244994,2.23413557153734,1.64878378382651,2.11003163711291,1.75084475803699,1.88400886972024,2.07042174010765,1.45027871640915,3.02294914034357,1.43786893442687,1.27966395615548,1.21677835350422,2.32528893504064,1.64412407889812,2.17221425975649,1.71428215123679,2.49053750168539,1.35508587423853,1.56453722837497,1.48053607772023,1.3493348639161,1.730628336603,1.51185872079921,1.59398528161265,1.18340561755745,1.27871075605714,1.3965929710852,1.72922141306794,1.758745229068,2.18087729478926,1.52782474170599,1.42237113701888,1.32185213202812
2.69168835570359,1.14480533990017,1.69948583414811,1.76434403503557,1.49010448467435,1.1749724070372,1.66696037464306,1.29976899889292,1.17194417316766,1.66511568674079,1.57551497291741,1.37615852809875,1.28730644413724,1.36766679338156,1.19851310023677,1.0590857079698,1.3778410261232,1.19886587973758,1.80612654059728,1.62284536471265,1.87364908770796,1.84345011770969,1.54392697023236,1.99879478406712,2.3414243019085,1.1010765095188,1.58609801626242,1.20131918811401,1.50835871887276,1.73512584990171,1.64311076791862,1.13920205111036,1.50714841688365,1.34599237453901
1.08227875943769,1.09271363755374,1.0650197707131,1.05124708712362,1.25726028721637,1.10808808878046,1.04079987952687,1.05936901790063,1.11756438824737,1.06183516566561,1.26814455027664,1.16874668345114,1.1918157161002,1.11599310709996,1.23588007936213,1.09585703526315,1.12224743502044,1.08092634623407,1.11555323516888,1.06760095880299,1.08833258981558,1.07722360902926,1.04570224907134,1.10576019555119,1.17557820973499,1.01425145674884,1.07899388071854,1.06119401949119,1.12723942350602,1.29003661536128,1.16361024731749,1.12013799027917,1.04165784179622,1.25500118617893
1.17983079129512,1.17972694487185,1.18215125592728,1.0745538124385,1.24500318735766,1.06380070178074,1.33971860976924,1.05433174659063,1.37306842660349,1.19390055757405,1.09856623301588,1.20874680456451,1.23611627290511,1.13872566021514,1.12336629765143,1.10762534120613,1.26761254654568,1.30835065842199,1.04199800753338,1.08365750213022,1.27009730129394,1.07705796885892,1.08660301987096,1.01898358298461,1.30810023693377,1.03625642048438,1.05715361410143,1.05362280945218,1.15456458982176,1.3825816119822,1.12376540984634,1.07782836046643,1.16893791867067,1.08213004299664
