Km1_CO2,Km2_HCO3,Km2_PEP,Km6_CO2,Km6_O2,Km6_RuBP,Km7_PGA,Km10_DHAP,Km10_GAP,Km12_DHAP,Km12_E4P,Km14_GAP,Km15_GAP,Ki18_Pi,Km18_ATP,Km18_Ru5P,Km33_NADP,Ki57,Vm2y22,Vm3y22,Vm4y22,Vm5y22,Vm6y22,Vm7_8y22,Vm12y22,Jmaxy22,Vm33y22,Vm35Mc_OAAy22,KaRac,tao_ActRubisco,Perm_CO2,gm,BBslope,MRd,Vm2y23,Vm3y23,Vm4y23,Vm5y23,Vm6y23,Vm7_8y23,Vm12y23,Jmaxy23,Vm33y23,Vm35Mc_OAAy23
1.79314235741533,1.38333049820275,1.10114691182193,2.14532244080813,1.38714558102108,2.44551647763518,1.48004521446829,1.65938705701279,2.49884096474855,1.12493728924963,1.56416158441564,1.28048615061117,1.37146283303439,1.69446403456376,1.31351288116872,1.59914451612663,1.39425502684254,1.2326561974874,1.2878217083471,1.15897401567265,1.66959848703312,1.29873534504326,1.38966404767079,1.30502516193375,1.43142702236926,1.43191336094332,1.68846417777978,1.40527078570355,1.59794617818845,1.3609994765711,1.49589361673134,1.45191506527711,1.07757723851623,1.47115498095613,1.4695902397003,1.43391644334378,1.46463082550981,2.03208955582445,1.32639712094189,1.73546987031435,1.80380784170491,1.6770260810838,1.8702354397166,1.81504325092352
1.32224075448366,1.3168382093512,1.54712211222951,1.31904177402759,1.33043989015386,1.83136274017629,3.13279750116673,1.40724912419449,1.63742874490494,1.48525367981104,2.09698019221304,1.12617351448089,1.89238894898079,2.64922747722452,2.91657716763234,2.23673203573143,1.83421438337075,1.33034240934346,1.15681871141215,1.39158410892452,1.30904487818217,1.30306382686504,2.62277743632106,1.5300985866217,2.26009665972012,1.59374430882213,1.37475033964263,1.76567083054955,2.68057072586927,2.11379206992536,1.64100410153097,3.8488461370852,1.16672603530942,1.48651721957884,1.08262797887636,1.42042731930992,1.48548202772924,1.32810819808516,1.34769940949917,1.54497166844691,2.63284191325906,1.66160653391784,4.03605403870528,2.55289279860756
1.26570187900122,1.14967242052116,1.22221600878523,1.25906157707381,1.21059473875288,1.28287257183254,1.18642014196353,1.13856573946463,1.08803526285044,1.22299636695658,1.43892196188633,1.24545453263657,1.07810295892923,1.16296875709624,1.17544070162201,1.12978068842293,1.13694412946507,1.0472839908663,1.07893443211294,1.18262789243931,1.04972144992746,1.16318854701973,1.04809823767665,1.14193252896284,1.1795148031292,1.11004333477957,1.21709551814976,1.05951918901411,1.31036721705704,1.17908664551327,1.13758357651372,1.16736849348072,1.05828836783852,1.12339925305163,1.08002742102386,1.28076197414252,1.14900077406316,1.10442437137443,1.21100736936349,1.14211318245649,1.0915597332729,1.35801038896635,1.20680995044602,1.07772996487859
1.42327582798513,1.11108960608262,1.03199986532311,1.18974792802581,1.17512998480152,1.51096208134799,1.04160281938859,1.21645434368192,1.25231185825712,1.15719953863787,1.06457415474172,1.12811708437744,1.17797440113448,1.47967095977513,1.10657655303275,1.02587163054381,1.17280728582855,1.22420393959311,1.19581606160221,1.13737122784955,1.2214998687555,1.02674954620024,1.53619582354102,1.16660164875125,1.35078917424049,1.25479517959507,1.15375231698129,1.04273650715688,1.05099994032406,1.12217835448371,1.15227687281949,1.31913507247539,1.06650370095473,1.30110997078654,1.19507746609485,1.04166232701988,1.24267312638286,1.23639990832575,1.03846636908385,1.27424747982619,1.19791397339928,1.12112859174677,1.18218641164714,1.09870454218309
1.33415981439478,1.16135330234155,1.05101887234979,1.15827885722883,1.40186095540131,1.35618900941274,1.11858904213494,1.23167931413958,1.16614118438103,1.1529313184178,1.85141615600828,1.3742627868271,1.36201247173997,1.50825547370084,1.08899027879782,1.35162760670915,1.08671669784827,1.06703807857565,1.38017340222407,1.14877882581783,1.29627169491158,1.11732597606361,1.16958938288401,1.24113605137818,1.41167677369155,1.45138324053522,1.04835392000508,1.22649472645547,1.2749914640506,1.14064730009012,1.21314619217228,1.22462688970975,1.05121114270151,1.19139314628088,1.06627602958708,1.17001569443318,1.43124995134996,1.17016886114864,1.24916722322988,1.17359154367793,1.23637969376712,1.1921077167182,1.26020681562239,1.55952324134499
1.27109473674171,1.49456221642683,1.20957060152031,1.57120593602215,1.5675696266606,1.75185817211321,1.26658224387292,1.4067507789924,1.37168905372638,2.03894945880251,1.63307818559835,1.74387245142989,1.36386137145222,1.93629020498198,1.97929910895588,1.47340250573625,1.33727008576858,1.37477930544085,1.47839656407838,1.3871630020043,1.4632679718477,1.62687604559165,1.48209286772189,1.48067646856482,1.51121635910906,1.25073176625769,1.63801747489384,1.32484461260032,1.46457548424475,1.1467261981893,1.94662842936542,1.51081137110519,1.18605230622671,1.39296199135461,1.23257781453721,1.34158472922822,1.23433910261207,1.47969257786029,1.23937816633686,1.61682156256732,1.32180926593741,1.26915293890976,1.24302810295554,1.49324119073502
1.20385524901336,1.42869001258783,1.19782390556409,1.36115320100855,1.32805971502178,1.7288170371441,1.49507271185114,1.26843561253784,1.45724555399516,1.37640943643778,1.5456372328959,1.2031227893863,1.20453691100593,1.80543193647661,1.33616585314327,1.14634760765221,1.4216200867284,1.0705135426972,1.2553852601231,1.4934417578745,1.07633416474242,1.14793934275405,1.13071198923237,1.38321268065484,1.49890487842321,1.23420928774546,1.53282968159371,1.30749499965752,1.13154952507035,1.30279334403662,1.68600710476471,1.12184292746535,1.08595597414645,1.56783767695966,1.15982584802549,1.09753691457339,1.45643305661251,1.44186880951691,1.26283365471041,1.25835672070338,1.25538004444374,1.093162450068,1.38604358384378,1.48903209668705
1.1671524683159,1.10352192783691,1.15369970642259,1.56850302304342,1.16759190513793,1.89519596839441,1.16866901149414,1.12734264188,1.32570820422084,1.16062902670732,1.29204139082219,1.70445427034615,1.14145946279626,1.22219872916565,1.61969546112654,1.08234411010862,1.27309322507677,1.24327068216789,1.14929218918598,1.23186335720894,1.24900895782464,1.09405546874173,1.32587631869985,1.73102546988506,1.29689929178993,1.26897049274141,1.49486757694233,1.21326972451538,1.03266023770134,1.17793916985844,1.53160907987626,1.43707263433497,1.05301789217101,1.05522942816464,1.06614664989072,1.36661610855632,1.13034983921853,1.19002192691336,1.24692653153865,1.49247042705838,1.48445072160152,1.32323561143512,1.16296421927869,1.61107390268911
1.17667269331241,1.0417816822347,1.25285641160059,1.39591403871966,1.10394194276095,1.10412256403279,1.22746876691678,1.09443262008239,1.12977732232816,1.09808142117362,1.18279407617492,1.23431671586519,1.20466239453129,1.0444201142232,1.07551504760704,1.16162723818878,1.20784011954557,1.25385752088613,1.15528766355159,1.12462668572705,1.09669615374492,1.06795466078179,1.06501154441629,1.16254499613371,1.07944728141922,1.14797217121979,1.08584315434599,1.03577344238885,1.11959208502169,1.12642282131699,1.20512832645683,1.28677464532526,1.01545247431651,1.05484781142382,1.0617790904037,1.22117602177315,1.11083298535164,1.03597294556646,1.10686206553871,1.10963953375074,1.06721706569889,1.21732925893104,1.28836689108299,1.10577222160988
1.10421975079754,1.10540975628217,1.13898310524669,1.28075655099877,1.1118891868415,1.25240157055815,1.11538987607286,1.14494584365848,1.45948030234323,1.60986891382756,1.1022933090605,1.30470917189632,1.23611777454472,1.34055636732726,1.24957728923786,1.06331296889062,1.03916191351229,1.07046971825628,1.17148784017145,1.23449737826973,1.09863604420057,1.09140300373248,1.05185428483666,1.04767074474922,1.57769836521537,1.07002127737954,1.07276087923165,1.05265202935732,1.45986626649016,1.55751623821089,1.24257305384252,1.16317596682458,1.0255453390387,1.06777336212986,1.03753615976572,1.44309710119761,1.18625163692938,1.07097682095928,1.03989054292378,1.18043167291101,1.10995407563204,1.19750856301599,1.09809641317211,1.08379722487531
1.0930355753309,1.08270936159752,1.14572303473723,1.02462059928811,1.19068222416425,1.19965099258,1.11080187783786,1.09131999883374,1.13583743927199,1.0753534054487,1.07110247937159,1.02776231075377,1.08512695192866,1.20168620304924,1.08603532604927,1.02274246144222,1.06165953607752,1.05575542930651,1.09885721844662,1.07734089703268,1.03858535858407,1.03924987000651,1.16635427193833,1.13720445111168,1.13532899885643,1.05729368410969,1.03986515776012,1.08005391354986,1.1431658334494,1.06588326097745,1.05384910965866,1.09456485091612,1.02901775730612,1.07537268785629,1.09747099767028,1.07523584736492,1.07813676014984,1.06818800497827,1.1912440814966,1.06781956014165,1.18573069678807,1.04549118566794,1.09820753084131,1.09630927428222
1.17587119074551,1.13909800687276,1.08694600582533,1.18847867664248,1.29971291048561,1.17331311996869,2.26443940944123,1.06552339069128,1.28791776781768,1.22368762492326,1.43696327640893,1.13475925267923,1.42703536904356,1.67930988422605,1.63314031561243,1.17298797383597,1.12739173599299,1.35766750612797,1.15489913265773,1.07548171937117,1.81627980570647,1.33666228231283,1.79472063946474,1.09153665506396,1.23279328825167,1.11085565562387,1.41428283608254,1.3205356882192,1.51411975429915,1.35784276292112,1.36738919114442,1.61872763143997,1.07800788380853,1.48093835773597,1.19963233156779,1.19124078785919,1.31691171128714,1.18211205510307,1.20573570615855,1.22669796466832,1.26109900155954,1.82567866153436,1.11857777158582,1.23998586146473
1.11482484575981,1.06395405052185,1.01655526126878,1.0133323162605,1.02842778108437,1.01126533353688,1.01242883662985,1.04785190099449,1.04264889205478,1.11168942046751,1.03124292505549,1.11675986274937,1.07210645238631,1.06348161232615,1.05794740571142,1.03146670183415,1.0452715468446,1.05645163777828,1.03236625881505,1.03031177703717,1.05148864563357,1.0273890662388,1.01355949295797,1.05782113599075,1.0301825309742,1.04764655601443,1.06550004858265,1.02052966149115,1.05437001814819,1.05169762248992,1.04243197398268,1.07593094045235,1.07652470168782,1.03687129250862,1.04107917234113,1.04200513339417,1.01345482821158,1.0347030423049,1.04209218963888,1.04313443339065,1.03039537419982,1.01456022223252,1.0320794082795,1.04938693191954
1.0673388055956,1.15327413786825,1.46690333626198,1.10613061225336,1.13381374452216,1.15855903864113,1.33112227285878,1.22819665620555,1.389574060374,1.43100125314988,1.18111287065558,1.19920063304736,1.8378759804259,1.54821193479708,1.416867616109,1.10506972742488,1.24169304814128,1.25295257903106,1.11141840660073,1.06835296757091,1.28095735986238,1.06496501649221,1.13189664758771,1.08574201631351,1.10143282408188,1.62306239656765,1.32145434192799,1.11976021172814,1.33942780566425,1.08922381711749,1.25997389319427,1.31943495684106,1.08984843024975,1.13634685348843,1.29573264288943,1.07895095711587,1.2324301303733,1.47005254732601,1.10513123583911,1.29445360655198,1.38696386699831,1.19049147891204,1.35284410629229,1.17636933389894
1.21159733532711,1.12318208931516,1.37039396948255,1.35139349105225,1.11625436793761,1.12445323415177,1.26406986915252,1.28606843344831,1.12633293473302,1.23712758351223,1.09749874933062,1.20129391504996,1.21426334762301,1.07375817240957,1.32677055685927,1.20989142805203,1.14183344565059,1.13560166122288,1.19558728837353,1.19441093961401,1.04895560974059,1.08856749899392,1.08995119320337,1.37660987762076,1.0967041233898,1.13570529481697,1.31601910325394,1.07878260557305,1.15791260767303,1.06484438628342,1.15741065789301,1.11797360150368,1.10067259023447,1.13821039220528,1.08657622930743,1.17641659771452,1.30502350477326,1.29939578974644,1.15886057480913,1.28786151061084,1.1267131378438,1.29933119851837,1.09641932609439,1.18848581959872
1.17082967456622,1.14691124067876,1.35184594533793,1.1522617575252,1.09105850595321,1.2012148780843,1.15964857905935,1.10591678292327,1.41378807383907,1.14481129088459,1.22771698333705,1.05508292349326,1.11032896168575,1.6188865670144,1.46177035448241,1.13473162019629,1.11307065882411,1.06352031692257,1.05732331195706,1.17356001376694,1.1498987713408,1.14141337349669,1.28633600543835,1.08241741976622,1.092810250345,1.18028371232067,1.16660797358215,1.18834426856829,1.30354445793689,1.11967065149967,1.14736546207383,1.15641434275686,1.09780545768397,1.15672201481048,1.07436523801387,1.21344604392214,1.34885872124013,1.31153273099845,1.07438220432636,1.16636012929082,1.26241991067328,1.19715145594336,1.14890978352036,1.24587485322956
1.02753594366571,1.0593972719505,1.04564842121057,1.11208035156394,1.07135181008247,1.12231954116858,1.09244151568557,1.02027299138293,1.27255776620174,1.12993053394228,1.08028497431606,1.32656508385382,1.07685992043591,1.04451269026684,1.19043182199882,1.02725610753723,1.12704541910264,1.05505762556583,1.03671261637867,1.03928609461781,1.0735178730308,1.03054323017734,1.10592188669449,1.08296270975765,1.02529707387939,1.12650238425519,1.05274965120645,1.13235640786446,1.09434795630114,1.06323824372184,1.06596074392445,1.21574952689692,1.02599840291522,1.03200245214537,1.06475744902457,1.18920079184049,1.18364420936152,1.09080083650781,1.07481345460855,1.04608083032299,1.0400098187303,1.13196445124273,1.1597519091414,1.22577223605185
1.19979637190851,1.06000610386471,1.27352272692719,1.09768594933715,1.28950190384322,1.09557014832491,1.20800704309828,1.23938541915754,1.30201883383211,1.0872112753175,1.45452544934977,1.12231190311733,1.26947132423234,1.19621029459352,1.09842050154323,1.11322507965441,1.26274401894486,1.32050586083384,1.09518336775326,1.23045999996846,1.24723232674281,1.10354428544559,1.01813128895574,1.05894599911927,1.09635658275023,1.16097507409962,1.26332678059578,1.04573860895339,1.08296163991387,1.09974297622197,1.40989655901949,1.89478450841496,1.09612545632268,1.13088665775986,1.06705898341059,1.07320801527591,1.04408578050067,1.03073638005011,1.14211550057642,1.19957273347454,1.45818549010639,1.02349703914636,1.03174432642585,1.01491505536439
1.07664029166325,1.02213892408503,1.04707571462395,1.02394674690576,1.03386037516138,1.0273887419304,1.03484369161043,1.02634640717744,1.02821599108193,1.04704036057587,1.02483755601907,1.02844965979738,1.03630739489954,1.05225014733953,1.01462888104713,1.010121691962,1.04076707418886,1.02398473399373,1.02714709952723,1.06095620119278,1.03191394958897,1.04844491326622,1.01040634434127,1.01853582977036,1.03672479454075,1.04106165365896,1.03250683920191,1.01589274546225,1.02492806072671,1.05340404450531,1.02977499193354,1.03799150905926,1.01001573137137,1.03130110770895,1.06080974526398,1.02025897888609,1.0456521346056,1.01377542093414,1.02831363629591,1.05418119854462,1.01975835389505,1.06349377373372,1.03805339839557,1.05454527224736
1.51584912458034,1.23227657499852,1.12736757521131,1.24669771870316,1.20619533761325,1.27071066371673,1.07434369159548,1.18041351922892,1.67009632752147,1.295557899833,1.1253978220136,1.09304845648424,1.43100350262484,1.49085654955067,1.5855586834069,1.29289345551044,1.17783214499928,1.29550867956256,1.16642779807772,1.12902308380972,1.09419424596055,1.34818297210765,1.30564516597358,1.333314425315,1.1346072763511,1.1977943031165,1.60859505849017,1.14415881503325,1.37017399161858,1.11975030767859,1.4640111692254,1.14552495040095,1.06995621617419,1.14452016878013,1.08665074970257,1.0694428389203,1.18222776115315,1.14122304268587,1.14244771405454,1.4658335464472,1.28565918986407,1.21245804696564,1.37171375961155,1.50936250524207
1.15681878709591,1.21572567615596,1.25963342827491,1.30799565968036,1.16436301788276,1.05593307703739,1.18896496687004,1.20722572390886,1.15729712492056,1.20376978457131,1.35080863869595,1.41279513300947,1.1134246145906,1.44289231127179,1.27142401980969,1.50236271901403,1.26489922591022,1.1536879609848,1.18690029070954,1.1365223008401,1.17026294387406,1.45359712082245,1.33260524860782,1.11178577025125,1.25350220822248,1.26897126391349,1.339374660996,1.2600181693625,1.15480653686718,1.187712866303,1.26937166395641,1.15443256608936,1.05874282652138,1.22723767522231,1.22932387415289,1.37926345163308,1.23195900506359,1.23500911079813,1.17854302968388,1.11023368715356,1.22764042616607,1.40555900686974,1.35855746775487,1.2129294733733
1.30135168787555,1.12533784372864,1.22506910220703,1.16328527061913,1.10346482441608,1.19962907971998,1.16078932059431,1.15508774850905,1.25326093988571,1.12025141836714,1.24176251832694,1.07277826256522,1.28741789249202,1.0479469390696,1.09416187190713,1.19453259344485,1.14406240199765,1.16779669096305,1.13381396984431,1.14555936039324,1.08422511863835,1.1025410460188,1.13009536444425,1.10055179596301,1.11038649121196,1.09773108097243,1.09315076390209,1.13034483285613,1.09567704328816,1.08086675570591,1.12512518144109,1.1809567317079,1.03624735056534,1.04817486720185,1.16922749961504,1.14152694761309,1.21184246778053,1.24807788288027,1.08105649633586,1.12163542072213,1.04758940274401,1.22626681383923,1.09990474567581,1.043085276297
1.11800483900935,1.28853396286321,1.16743259911801,1.10173639400337,1.08872781113208,1.15675003810168,1.16800382771117,1.65842545396621,1.39330295748131,1.15412241073431,1.51243535249159,1.39713812852751,1.54399591533826,2.06712457970139,1.19190586998113,1.230485389069,1.16340797234737,1.19465383951746,1.17702054102868,1.27251635637647,1.06180880534336,1.33041546212113,1.11165102133141,1.20506166553074,1.2151372700869,1.20473111434638,1.25779112859576,1.2669839898952,1.26243652817009,1.20288215401654,1.34251270055327,1.08098679713647,1.06042683816339,1.27583604958074,1.19958345992829,1.25075594885788,1.27349845339993,1.49913842933283,1.09963970344825,1.29122691646936,1.26434357200394,1.12770267018334,1.16278668512987,2.05888704078535
1.18096119853144,1.23609546605036,1.31591537655568,1.25312493515946,1.13202149751601,1.68159026820132,1.19447497573849,1.07963355838284,1.19633180939977,1.25710248376315,1.23845780159751,1.12561360602729,1.18270888973317,1.18940010272022,1.54861111282398,1.18735714798298,1.24701113152364,1.16885413330175,1.08471910668025,1.27444015632699,1.23914642468282,1.36557936921331,1.11902753729787,1.19179315983836,1.18957704378029,1.18133020030895,1.24664542932939,1.40105248318043,1.33706082674001,1.59158359709843,1.13002963095326,1.4669400840795,1.10671154474416,1.23135476913021,1.13245717824959,1.24235902774837,1.10115653156494,1.22008690218627,1.08718360376377,1.42281452863872,1.14950054486602,1.08538337591273,1.13587222801066,1.26449346915706
1.0863874298904,1.09038171248925,1.13909978428689,1.05016238602732,1.14300726668018,1.24755127420574,1.06129644812302,1.11905243644084,1.50892085597388,1.16588239691912,1.18870403635046,1.30754810013521,1.21457891151594,1.0268422416653,1.34132854977019,1.55573492586041,1.21790202647623,1.13131872412589,1.06286869736683,1.12155159276306,1.08336727601607,1.28754841756924,1.26891712063152,1.22556257345335,1.31909554262715,1.08476721273777,1.07671680288875,1.47356491842439,1.33672548029628,1.22484813242797,1.1157532319575,1.24231701383582,1.08005538660667,1.145930740655,1.07769400396731,1.136035345256,1.23226414552736,1.10560768644635,1.09422356486772,1.05354454736215,1.49601643296323,1.1544494824765,1.14782293928117,1.1489468210427
1.27069234984088,1.15434522888244,1.22392537310995,1.20273956546148,1.17897188463397,1.29769099126786,1.17519706028094,1.2889903837445,1.08391049054048,1.11623779908656,1.1343142330969,1.15421350011343,1.13293193796461,1.03243159221129,1.06963866747704,1.31052865734926,1.36611621563439,1.12967982220753,1.27779503031148,1.34064224845247,1.08118043192663,1.11628020957629,1.79773855789205,1.2978108785188,1.11065319581934,1.07780292857826,1.1195735541487,1.22346689490281,1.29793016946995,1.18328996702933,1.26038007921941,1.67386231083247,1.06042017040691,1.26793614303338,1.21485734016725,1.12504332690493,1.39087996744281,1.63858113804022,1.10121440121967,1.16650436138289,1.17370399278833,1.14648225110884,1.17516223117131,2.27200084451774
1.10607320720075,1.04517546270284,1.14460615257754,1.15841789241196,1.21165077229985,1.08222781439591,1.08093949793017,1.08046911986239,1.07682370082202,1.08037568948747,1.04753687234928,1.10840605112798,1.32506953428913,1.08589008007232,1.18301900106418,1.06514407026402,1.04152911740577,1.06864879472548,1.10816839976584,1.07285477973478,1.08139693014207,1.14864334428806,1.02559532287888,1.26229233969318,1.14662242130719,1.08495776436731,1.23588064214834,1.05616632685047,1.04591643788111,1.13959456193055,1.12428102965177,1.1378142504828,1.08746605375122,1.07689213318763,1.0848629575405,1.20218208139175,1.09222055020194,1.18272388759009,1.02065748048786,1.15164408864047,1.16224725268801,1.13959984903315,1.10638925583966,1.05673992180199
