PGA,FBP,Starch,Sucrose,GCA,Malate,Pyruvate,PEP
6.1794521759474,0.428578177020548,154.705241297735,0.495624489775916,0.0136706174783251,6.31940658981879,4.64539708601859,1.46420467629605
1.86288062606053,0.212069649963304,126.58840177283,0.138745098759106,0.00374440226641145,1.99961449641153,55.4377695898194,0.0745314216198912
6.40492865169532,0.62748161702265,722.883060329877,0.632936809987031,0.00348599514663076,43.713989004276,23.3696470921618,0.851634017843102
4.74995406220071,0.354446415710817,263.88897985644,0.429643602341293,0.0111094839302639,7.53175775225044,3.435413171827,2.35539066074399
0.764044441478828,0.297902674796775,54.3630166621659,0.0723579870090958,0.0025622780375157,5.9673233642895,0.171871308738946,0.400374026285865
2.53550278991355,0.387186543796074,165.746597229911,0.191324798012969,0.00192988154911118,6.48701191943297,2.15674942055493,1.28942879190591
3.32170464774145,0.202664382310081,413.528587989261,0.307550090990622,0.00635854038576506,20.9421528167793,0.190852185582886,1.5532542466211
3.51196036158877,0.340042746339033,407.733063548549,0.23246204963744,0.0049020622433455,55.0910840208646,1.32972210692689,1.20278410406431
4.67268102976665,0.421783829738371,323.901669107362,0.413712712116275,0.00710768693675798,5.07891144699622,7.47076130913601,1.64478071432713
4.81352984885987,0.357153300743681,411.206072805122,0.631227588566288,0.0133986814635348,3.57978662454759,0.234484680416908,2.49642819717115
4.22877000463391,0.385975539982898,313.74747482475,0.354683626611559,0.0110442241023276,7.75767599292625,37.1701132497062,0.178266374844943
3.14800347098905,0.240817586927903,424.358978482812,0.340157208177393,0.0074024864142657,3.71719742994591,0.417285803619199,1.5951984969246
4.14937930804019,0.411221361223205,376.689003403372,0.365343306760135,0.00697778792703421,6.02498395644039,2.02174140114737,2.03633948118362
3.58154856376058,0.296744769764184,708.649146413519,0.394676904865067,0.00405599858503955,13.3108359632371,0.37562058315632,1.84309630335416
3.86853692066676,0.378633292567901,184.447195080459,0.398360689205841,0.00708506483029716,5.01540495035774,0.270533439129215,1.51895948649164
2.9691518084354,0.506124464275292,533.584297850339,0.275470153241066,0.00136199738920938,66.8001967905396,0.400226385075095,0.836908959120432
2.98352837156496,0.328742593544068,391.696289899169,0.233222999411291,0.00324842501505527,85.9782190958442,0.392304749009089,0.933905145654703
2.37214149641301,0.426386474398108,370.511835915997,0.197422294163859,0.00142776522635791,4.16625801629016,0.354668703741888,1.26677030412387
5.83297370721168,0.352962657214504,386.273882708078,0.432447818056116,0.0104877055479732,2.9207742600973,0.206675254428366,3.03945762218714
2.43070035361936,0.36514653022488,252.668730399075,0.194828192904581,0.00188883766203479,15.2324953167052,0.162949463153144,0.440258742542963
5.32512082688722,0.310320804166982,681.744131128398,0.418935008585107,0.00739810394079078,4.59058345131922,9.17479652596573,2.52438531008225
2.09253948545727,0.36624328090498,166.551416139074,0.189359152394859,0.00132424484809816,6.07974860707908,0.637690680883148,0.960080915288405
4.71926084957026,0.337353483692469,339.361618195772,0.421085986477029,0.00681896530753661,7.84923244113634,25.4173307341211,0.717758954966298
4.40323525281289,0.262445962873783,541.511621577186,0.433223331225183,0.00592321278597227,3.90535838232008,2.24961466105689,2.29038236732189
2.84440354054999,0.356046656204984,133.530340670767,0.219789613732348,0.00186352192311865,20.047256371385,0.110475547511066,0.45711553701833
3.51761630320078,0.474158739383827,375.264031355074,0.288827727039597,0.00391756065677257,11.5633562941574,2.70889489977841,1.87070412744982
2.73487612751051,0.343422878281558,94.2825406859629,0.277382713367672,0.0094282093083757,82.0428957629648,0.433112356306225,0.206306514174292
3.1918055509555,0.340538972756815,537.271528115991,0.354673205638888,0.0042337021235467,14.5101037966715,0.571336901612641,1.69602641329441
2.58336833348528,0.173118442627635,350.690854598349,0.191498338539928,0.00852594476530349,1.93341171245496,0.207475504781508,1.30433721667249
4.96658946902248,0.361080026640434,200.622210593756,0.403974449255677,0.0088658649843455,3.33563231180641,33.8566819349231,0.23933556481856
3.00280540420007,0.320853397891223,431.878843854784,0.226410190356701,0.0124887763027524,5.30467459532605,0.170240566452944,1.5072672002908
4.30705364980198,0.390813881916773,265.784704112954,0.48185310620444,0.00837245912671831,5.07348755376364,7.93079093226227,2.06784207409528
1.262815957709,0.33558821360411,356.055532894111,0.176236743192501,0.00447209957686865,14.57389901466,0.695068776175459,0.677436565190349
2.29278655154581,0.157448926555797,255.908423192097,0.196472583294764,0.0043108361788996,37.6387989505341,0.0674731607436697,0.832007968545593
3.94816489973396,0.314253628648475,434.612341514534,0.494213111380514,0.007097909412226,7.20425572214853,0.266393596638438,1.98991152359676
1.45397263759234,0.241792791173967,128.006670749773,0.124205704929598,0.00356345338012134,3.46041445101636,0.231078570952446,0.721448199046107
2.49034842688099,0.494903056823808,806.244328618342,0.258571301719696,0.000585449372785843,52.4459183400177,0.1415096279702,0.690748634721225
3.35226959997187,0.366002254776664,468.04149893398,0.307957314768076,0.00304037941802664,2.29898840598485,0.858260437390764,1.71810249844791
3.6483411689634,0.270330796390018,394.565839115722,0.380667839015557,0.00119502461700358,6.09202027148719,0.131468174372419,1.05297482633342
1.86507971473118,0.139262007755656,202.706351499824,0.141754971066914,0.00461842583745288,2.87416626568901,0.153587650743676,0.840754308091268
2.65347798841997,0.281257057708897,275.77032135583,0.274927057384458,0.00651179364529392,47.5538499968906,0.224978682515974,0.751129763460084
1.90673928494572,0.33157548750053,44.1680938870664,0.174095245739321,0.00255124944187808,40.5951855483305,0.368688322374538,0.230575914928042
3.90536961693434,0.292290588823508,236.986267813435,0.268948081603467,0.0100543456775866,52.64249615308,0.345758692842753,0.901560344125925
5.70162419705554,0.431703757477191,847.416831220513,0.487900890875797,0.0126906746129239,33.9142043887401,1.49282122898307,2.29248698386115
2.84859480401419,0.228391984695861,290.473940670104,0.256769094133228,0.00374811815486101,13.7858844804017,0.338880589004008,1.54010190290393
2.66611679034308,0.250632004838664,117.626563287608,0.172718530669563,0.00684672976077423,5.51783571855994,0.25021347081862,0.967287152703318
4.53942820294226,0.325742307112559,174.402244921079,0.513515871560904,0.0124455652918432,6.40672914348706,0.380378334164791,1.21326334766266
1.09795704672219,0.278790361289473,537.05841096936,0.190558882483788,0.00128170742140136,46.1725291391264,0.317985450210141,0.57743125850661
3.3651704104561,0.488448208489417,385.707082890063,0.263161246576943,0.00102624070983719,44.4453156870137,0.68942626093196,0.755791941677283
1.42041480898658,0.344790253930059,488.252558222457,0.261360669128462,0.00891935656591361,6.76775293926993,0.197782823802172,0.896875084648754
1.85290604153544,0.202700920862575,353.144405721154,0.248297099032686,0.00102861008994197,6.54477280089993,0.153058452553259,1.05290243771399
2.47091315234578,0.495869107453678,548.857411310075,0.1858988533205,0.00219718039368104,42.6955623853988,0.105888647842282,0.939723599885544
5.03886868884145,0.487609483202538,1154.08282529866,0.357079319356076,0.00597134885837354,6.82295921331882,2.34108663648959,2.60908847456296
2.95464129890134,0.205914171509967,203.574584070582,0.255489567233614,0.00961737856750185,4.92725207674522,0.305069144248316,1.51743204159663
4.00349147069508,0.459032185703209,669.596498432038,0.329926824901914,0.00765924120586578,5.89097844068604,3.05628617335564,2.1271507628703
5.41668693476659,0.389695477801346,1220.07764767807,0.408177175777024,0.0035642164302753,14.2885110864373,3.27606918388288,2.87752508754217
3.8543382869645,0.265675523622015,153.856141336268,0.321064498713045,0.00993333737835812,170.867495898101,0.353560755994521,0.24845740519397
4.44043033592516,0.413170511604269,494.154830240111,0.359242148134016,0.00509855364533561,4.33585232448195,0.19117501488682,2.27538984520049
15.2519061144049,0.23722079028649,271.752287477395,0.68105855717586,0.0077536052326978,3.95909058962507,0.46095400766067,7.90824765813419
2.39670402728867,0.240530706399587,508.017411659195,0.214845932883024,0.00256530141505401,70.4095556736741,0.198839145190603,0.451544272389711
3.79501449131361,0.550278719496812,785.298736146392,0.313100315497333,0.000376830500327365,14.8484658690834,0.508502366702623,0.797658918366359
4.25157322583247,0.394555612000831,481.037082526427,0.319656515749807,0.00542233527845941,8.03639416490821,0.98045203713856,2.34717807215264
2.79346554154807,0.253031412464634,529.473403249251,0.21949214814681,0.00481599560089995,30.3058666650187,0.945898841593283,1.417887309502
4.77657026494424,0.41939669642163,657.056303228997,0.472033317123116,0.00423147388021903,4.74574270045877,6.85208718439857,2.33732254672867
2.34763582607876,0.260342777639676,632.009516441114,0.206057507554673,0.00169138662855373,18.5008451425482,1.03981326622278,1.17233898767957
6.74970262241913,0.398667644342904,469.552227528891,0.497662418631841,0.0033702292579523,6.30211668423992,1.18018842434316,3.72752357776755
1.84019878215502,0.27327760780426,402.953967907083,0.178891035189914,0.00164995339820821,12.5495247861872,5.42419801012072,0.878242432330184
2.56068417778971,0.168405896940473,128.111727035474,0.268486990497054,0.00995364694300289,1.28032701231302,0.241945522424533,1.22989613817004
