PGA,FBP,Starch,Sucrose,GCA,Malate,Pyruvate,PEP
3.72880089841144,0.399519965262835,500.602600640412,0.410409796736034,0.00814452075795012,4.48030990706603,0.188500059724804,1.99735559489002
2.47776139594559,0.271903256550177,211.036222530392,0.19434245938813,0.00309115202232673,21.8858828367036,0.464699204432182,0.713079222347077
4.81040760853129,0.514048438137186,660.936170184077,0.483985560182013,0.00313985563458588,3.40056332071797,1.37027386447986,2.54040021459866
4.90134282801851,0.351061809049476,310.074318018114,0.424713057290464,0.00962703612175322,2.5069162477487,0.524571056732335,2.54451066152458
0.441162817781579,0.206927574262428,128.190924913535,0.0538674946469596,0.00627555362768669,3.69129154324265,0.0626687581946691,0.270554935148617
2.06844647375098,0.354946427771156,152.222538168643,0.178405340843455,0.00223911069337962,3.06170329439271,0.115318361421975,1.05315315393177
6.68993423581868,0.294062058672204,834.322149437263,0.677256146403215,0.0106933053897958,5.36319428311025,5.56566747218219,3.47353683087304
3.89958005852514,0.330615932657506,593.635000942895,0.242983975297601,0.00580706117943075,3.9797089218162,1.08737330654858,2.05782371192718
3.13366631322364,0.402428607383238,738.366020085257,0.336086734384345,0.00344363946977369,6.50973572855596,0.898255159837361,1.719531099136
4.60293446381753,0.436719923242659,617.641702339737,0.710383683938973,0.00874683735179849,21.7602919205071,26.5993598578416,0.922778210755083
4.34466773199559,0.41502293466065,796.363686862495,0.386924731236555,0.00925661610792118,7.97527510389415,34.5234465888351,0.775070984160878
4.09439206316019,0.284234464851928,698.364777833307,0.453909736588512,0.00820567812476884,3.36278811771869,0.945386371291007,2.10073674540045
2.973894707464,0.335068356987743,420.392799920891,0.254888483040099,0.00688578374210859,9.37336254895112,1.26480215417251,1.54695519033967
5.87416050490458,0.330481673062614,650.937378146761,0.546911078944149,0.0119927755594946,7.1557886790067,0.483493116451494,3.0352129380123
4.27457153362687,0.479281072986736,905.705373176095,0.560916908728863,0.00373917771319038,9.03796814421118,6.56513009148223,2.2455315757383
3.19045888645866,0.529384664376014,815.147208219767,0.310155329347311,0.00145115275322845,5.67253986002271,1.32584733634634,1.74510308450449
6.42633571382556,0.504613379679035,358.878301633349,0.409589340681808,0.00156270725100397,17.8001230253976,0.439766636079007,1.92736598189778
3.65712311539706,0.478521072793134,484.480490923242,0.27798236414315,0.00114101136132029,4.1538038699948,0.182398779132578,1.89664732494779
5.4409119803641,0.334682060341712,391.552806564327,0.388198395473725,0.0108506207903068,6.43133012393999,6.33127823017854,2.67058822865999
4.0570263972072,0.394480475623952,1423.259892668,0.336976181094636,0.0036794857700047,7.27361411958119,0.791121541600541,2.23951769819045
5.35283969192581,0.360071384669651,1132.69158260712,0.493941693917214,0.00404096343408599,6.63948206582151,0.265569971510936,2.93223629820122
4.5586392077805,0.492131890481901,367.119791498436,0.33244876734998,0.00183758145317183,14.5514307558211,2.97383378964756,1.43620195737479
5.33407105528942,0.339902319473148,789.897385443985,0.483730145984754,0.0049412115168509,3.89266355685863,1.17397514791861,2.85826818494552
5.84816743373744,0.290792447720638,571.775730201762,0.564618799851841,0.0092888891882789,3.38263982236078,1.13562280204409,3.07622576572748
7.18644028217065,0.423644986719213,1120.58892529764,0.554590503929862,0.00633187831410533,4.43853525991923,1.06294259448569,3.98089194085051
4.80965450994551,0.500555293945833,535.54636778805,0.416382346934232,0.00586959766381081,5.75196112230598,0.864224353911978,2.53680472893729
4.31483581744764,0.414445916435927,308.551756269551,0.460601908386917,0.0100357860146771,3.12342541667411,0.697276886942287,2.24664151860803
5.12491411952146,0.359466583701379,596.325605848182,0.482007384673366,0.0084172075738618,3.66776823366655,0.461618074419888,2.70740860108173
3.86286088735507,0.197957518997706,399.278135650404,0.250406744135421,0.0121106602091139,2.76403265837213,0.158956317098493,1.95468391141709
6.14968115896652,0.394761643868058,461.787264149666,0.45131591896323,0.0046660192992078,8.34240603697074,29.3650018582558,1.33585684041667
2.60363824463125,0.297242763492635,338.724923185319,0.196628731242012,0.0123060603070697,2.2379847657865,0.0487840379000311,1.31480248951895
3.4535841042318,0.35640265759973,204.986806355618,0.397959279925242,0.00702095038714222,2.78998474755775,0.741260191054672,1.82916428464976
5.06832080071937,0.534591705273682,1034.80374894244,0.496811674445417,0.00436490029627463,4.83477814182169,0.581536069940902,2.72078454393659
3.7017505186521,0.272355767917143,580.08925609934,0.314899038920292,0.00225439473728675,42.4988586650895,0.116562960376761,1.15436090935967
4.28824547143584,0.325987632839469,501.685447875218,0.538289801583076,0.00840147118378439,4.38785726982814,0.19559495400445,2.17267926173094
8.34406871717085,0.51153444192075,716.632023621077,0.582200760718826,0.00263010270999607,21.6897141956701,2.62019925084353,2.89016374898937
2.96428276160758,0.374761978267599,436.680248093331,0.242957680960528,0.00210419753177323,2.70014479906481,0.172778047274832,1.52655539419372
3.57600591965103,0.394604435282837,519.213325074473,0.321260112096288,0.00277561927731667,4.04332878677899,9.10496495760908,1.6395292365126
5.14463542143571,0.340002253976489,774.774977312711,0.559804325269806,0.00183146411674518,4.9926608325117,36.0694456523436,0.677019627983994
4.12639354766181,0.235474658157091,481.780672752255,0.270139670013174,0.00526635550815045,2.79489132298191,0.0879535862061009,2.10726908712672
4.21615425204839,0.391583023557375,918.256181378703,0.479630964651844,0.00564857055027599,6.31921403076484,0.471199776037938,2.31384488278069
5.45234656430649,0.431020889672376,760.63065965204,0.498582120561742,0.00661999802253154,4.37697905775121,0.535684290145921,2.99280504292833
4.82816216669913,0.413392037599157,279.826635443658,0.318737603721072,0.00368973846918054,4.16401848126571,8.79553940001484,2.01065738213819
1.21354376608013,0.297599311776588,639.40672058733,0.174966366125159,0.00439671064866515,9.32811507647637,2.02586285738264,0.797795165608854
3.08089574253905,0.221055778561512,471.539878901682,0.28032179775351,0.00525657169064601,2.5222049404624,1.4262480040134,1.58551104625161
5.13545850702429,0.390978786708851,1028.39010792332,0.33733985350117,0.00769098235449515,3.75935665104015,0.489565341207842,2.77591919627509
3.62119903027453,0.364004356889698,360.421944030478,0.455550473211724,0.00315674504661512,32.8138206038842,0.0959213011001117,0.779041321346631
2.37436262826647,0.217548177761088,393.996037095097,0.221676092855975,0.00316699122652153,4.58083163387741,0.391370155452463,1.23049469552883
3.13351930295459,0.37371724025648,389.056564382911,0.23457311856122,0.00344565359371309,2.89207903313616,0.0902334402446985,1.59114845922993
5.22158487974249,0.446694025004187,243.236006425503,0.575147187174091,0.0150379580986477,5.66848149959102,0.133491005958979,2.15564284277096
5.35863806189591,0.284051502902763,405.209616402036,0.549198874711216,0.0105259837393696,5.37352008768214,0.213039262837283,2.75513424088094
3.00352949145769,0.468594106208149,536.926353376049,0.208020535670404,0.002254657624751,3.77253868951348,0.635550269571962,1.62145462375729
2.12842984085648,0.442735216288947,991.335439033086,0.181218255254602,0.00241744696382201,21.2732672545323,3.10544309277812,1.03453697860638
5.19512527616047,0.435674231729861,229.624158188549,0.445233064558713,0.00433780108920314,21.952095476527,0.152692227398726,0.63722955931226
4.22074625819932,0.48138177387328,873.159009517038,0.35333717236621,0.00731357653638135,4.82631618755465,0.324383844998744,2.32898728492707
4.08867264570985,0.287572202476086,772.930007048242,0.287525028975108,0.00556565912700879,2.73956452755929,0.27337035613224,2.13230328123561
4.42389065646605,0.318353026338757,724.345925208945,0.486363045648612,0.00715056606449932,3.88102870248019,0.834169716043303,2.28719099318029
4.75609903497865,0.436032712711072,656.66581268879,0.386787285331426,0.00202561164355127,7.35542437285455,1.14742816428581,2.49799168267582
