"","SSA_00173","SSA_00138","SSA_00197","SSA_00179","SSA_00075","SSA_00096","SSA_00128","SSA_00097","SSA_00033","SSA_00160","SSA_00068","SSA_00279","SSA_00241","SSA_00275","SSA_00286","SSA_00312","SSA_00110","SSA_00003","SSA_00239","SSA_00121","SSA_00186","SSA_00222"
"Km2_HCO3",0.0448583694846499,0.0489276395329208,0.058244355627937,0.0512926411124283,0.0505544038863559,0.0577366574402192,0.0508249104943445,0.0511082684473281,0.0580723217116239,0.0468843097810059,0.0576169053803462,0.0524218132945967,0.0475901961231207,0.0496066605811466,0.053716508931058,0.0547975981554797,0.049927175484415,0.068173051412771,0.0546038538664012,0.0594672033550451,0.0536646488592855,0.0569870930149354
"Km6_CO2",0.0248232688215589,0.0184487544381793,0.0157415728564286,0.0208255131288662,0.0202149350252644,0.0237060604380375,0.0221396628828083,0.0190194848278863,0.0169259633551781,0.0100805163600225,0.0187477210056214,0.0249664328784639,0.0170067606996882,0.0208521220989884,0.0223175179411624,0.0158311607368263,0.0216934626451077,0.0175482486357926,0.0231202497045664,0.0207726651251308,0.0251288532319834,0.0214230666358595
"Km6_O2",0.271768665248002,0.375455833216093,0.305543914671732,0.291243462718236,0.359454039706726,0.32018896855357,0.32550508416653,0.301431317702805,0.291949473698826,0.271766022908826,0.263438339468505,0.348617033697973,0.250113937926965,0.317371695911523,0.330343934085698,0.276855369408786,0.312023992569097,0.299718418333919,0.2988470348258,0.314007099360197,0.371994179560756,0.329398388880011
"Km7_PGA",2.44633416582945,2.27258502095822,1.86256898233801,2.04809546302997,2.56450453845827,2.48197908911079,2.10987915538574,2.22657307725757,2.38991577182285,2.64436834020271,2.27086898483549,1.87960899499113,2.18575429430456,2.20157796073658,2.00197008012592,2.23343639130905,2.24843363641714,2.4359925108335,2.48515438130058,2.35259375446385,2.23914103098255,2.31776511837081
"Km18_Ru5P",0.0521589785409344,0.0467757516875902,0.0551837644550641,0.0544827626397762,0.0485205014606308,0.0511636854583545,0.042809319114119,0.051724148862074,0.0445729435114191,0.0616796911460551,0.0562100128691595,0.0545200036294068,0.0573581143559256,0.0453434373065048,0.0486118672962322,0.0501977170497509,0.0441254199162014,0.046986635582175,0.049087396624715,0.0456496232526305,0.0459809645724373,0.0483677252298924
"Ki57",0.20042543341314,0.190190598168139,0.259454403253368,0.223723432569275,0.22439462867248,0.271613434587421,0.265759234154616,0.219607735446648,0.275247643414103,0.169844405590771,0.181031193599874,0.198393871212337,0.22632032643851,0.27925649456626,0.210934703879883,0.283225372464709,0.168520949662219,0.209505295657902,0.210954993699779,0.250651853869856,0.224614228923347,0.257864212496865
"Vm6y22",0.0619499908081935,0.0608372433487501,0.0697300548117804,0.0672418379449864,0.0630054005435612,0.0694429099262266,0.0691228457817021,0.0650253193984734,0.0667748383236264,0.0699240052951982,0.0733198811437412,0.0710345549235424,0.0680278281210547,0.0698124936035703,0.0654592675805047,0.0619660472309231,0.0683960558092856,0.07380080229705,0.0648063393839012,0.0673658260082873,0.0698712883413773,0.0643149072209267
"KaRac",10.8761420658338,12.3823502642528,13.1694884076254,12.6458262360058,14.1663025365776,14.2598260484712,13.4474992207995,11.7662580751951,13.8081219324771,12.8415423597213,11.1957308567722,13.713361927482,11.5294551501476,13.3798095873982,13.4984978752271,12.0805651422063,14.1069134875389,11.76379886367,13.2257969544585,13.0828156354313,10.3130747141617,11.8805478721215
"tao_ActRubisco",323.198536975488,234.839200132149,256.630796072393,265.729022557639,246.501550344643,251.207676318088,251.247066800561,265.228006043193,263.378655134409,259.828700973022,317.572301127255,287.950907436731,248.814616419189,279.572002541137,293.3631617051,286.319689110693,264.252415765776,275.856577945581,283.368016784141,289.846509653591,248.947417597341,286.65329618974
"BBslope",2.71473727722731,2.75386876764962,2.94522465161963,2.74910670037468,2.88905843036841,2.82417827937065,2.65289270759486,2.70955456683542,2.74088656924664,2.72656292610268,2.80550683853248,2.76965894929362,2.72499871055737,2.80186261704922,2.69750829722298,2.77835922208805,2.86206213042373,3.02821408045806,2.67507431548709,2.83654675712664,2.77891511526019,2.86990975797396
