"","SSA_00262","SSA_00041","SSA_00008","SSA_00003","SSA_00241","SSA_00128","SSA_00113","SSA_00138","SSA_00005","SSA_00009","SSA_00299","SSA_00229","SSA_00222","SSA_00271","SSA_00186","SSA_00007","SSA_00160","SSA_00006","SSA_00126","SSA_00173","SSA_00119","SSA_00227","SSA_00080"
"Km1_CO2",4.67170238167904,4.77169383966459,4.94647080308834,4.49974284305137,4.82882726459566,4.65035177349936,4.68467443764777,4.69513380627097,4.4713671785687,4.93149399006308,4.71757413998501,4.94207440703887,4.80871830134518,4.94726132820084,5.03354924199523,4.55564741824849,4.78453141844828,4.48840568402598,4.70559061875233,4.79969203758022,4.99180119009979,4.85417454176455,4.68589335039543
"Km2_HCO3",0.0241064061103735,0.0241063633292661,0.0241066141419018,0.0241062505519087,0.0241066445296389,0.0241063890588767,0.0241061402738277,0.024106292286922,0.0241061949568421,0.0241064361347175,0.0241067229163547,0.0241068348738218,0.0241065068048761,0.0241065069088308,0.0241063664386316,0.024106157988574,0.0241067612191792,0.0241062879836126,0.0241065419659802,0.0241064774604565,0.0241064818003385,0.0241065627292679,0.0241063469692759
"Km2_PEP",0.116017602885243,0.120736512290112,0.109614586124789,0.109913892497314,0.0990161361631425,0.0963251363834871,0.112680108441152,0.0981112869715343,0.128882026672625,0.11965852006233,0.101317579699019,0.0855127030819531,0.115759281927496,0.110559967768997,0.135665573523404,0.119101637616505,0.107222332373073,0.128426833917878,0.102546940058592,0.114106142466661,0.0815200194158995,0.108489976689329,0.124480839713619
"Km6_CO2",0.00682485578868139,0.0144077865111103,0.0157913406998036,0.0154102943869213,0.0143597271284582,0.0169223936466024,0.0154486465574368,0.0101382038481331,0.0191862858602366,0.0233904111681824,0.0112544747802483,0.011419848429365,0.0171975519248716,0.011808285756582,0.00534111236210622,0.00827747642262911,0.0158837799268482,0.018556643396485,0.0151984229769418,0.0121961124356783,0.016220093714354,0.0125738837186324,0.0165533588933339
"Km6_O2",0.239126053970371,0.239129122158903,0.239131278254008,0.239132697715321,0.2391284408455,0.239129188409798,0.239129825290675,0.239129111760969,0.239127404067647,0.239135074121244,0.239129543880484,0.239134249205541,0.239130318377424,0.239128863027273,0.239129081339618,0.239125367539474,0.239131371646232,0.239126946389698,0.239131327465056,0.239125499809477,0.239130730937493,0.239127259737151,0.239128142890051
"Km7_PGA",9.37584729907293,5.05512824833587,4.06680440411568,8.28669829232761,4.46295977763618,7.953266620204,6.68790990452532,4.24615662171831,11.9354022578524,6.90437368427171,8.1870939148006,8.39706527870347,7.32231515620861,5.68418072545528,7.20336212344548,7.03844132956947,6.26541957677107,5.63076311665751,7.69137239842909,4.74250368404978,5.57301234367399,4.40009522384464,5.23820901964423
"Km10_GAP",0.0629740098791911,0.0669919135579349,0.0573928672948572,0.0659972577072998,0.0561607657353598,0.0614971588415358,0.0609415170989364,0.057273160666122,0.0584269342250534,0.0565018307141279,0.0566978270970784,0.052999272385023,0.058464485031695,0.055907007753901,0.0647246439918202,0.0573829780816094,0.051305807248671,0.0661371705421019,0.0616277155701182,0.0566998300698348,0.0581644110605773,0.0620448465171872,0.062966047949642
"Km12_DHAP",0.454011121992316,0.454008325491145,0.454003975232867,0.454008020634845,0.454008694999784,0.45401217827553,0.454011160394378,0.454010228696527,0.454017054996016,0.454008008186402,0.454008463787932,0.454004443120815,0.454009195100206,0.454007520970358,0.454013313855944,0.454008512023427,0.454012501801821,0.454000459452101,0.45400990540557,0.454007860367117,0.454006463542116,0.454010282342275,0.454006025947768
"Km12_E4P",0.220664045711148,0.176105717233572,0.161116120030853,0.205175660228328,0.182756880161951,0.164275989647636,0.181146256634068,0.170229183864953,0.213317095415169,0.172502359881838,0.201254289234266,0.199355189378866,0.192193111909285,0.168582437774109,0.17427480713519,0.187035146094052,0.186670777037825,0.144727045699252,0.185765059433344,0.181706625481457,0.186877065991545,0.152727998452769,0.167403982987645
"Km14_GAP",0.201010667890922,0.137795107154351,0.213046349947803,0.20762018220061,0.232408894650306,0.127352356691536,0.134209237734227,0.172852943901031,0.106473120685685,0.156400215795195,0.165570031336188,0.207052860799771,0.164116117377852,0.133210193632881,0.156669011478946,0.0959481118638583,0.107721827533282,0.204299148813752,0.155737209192657,0.137720605210686,0.161833074656998,0.125440936061359,0.208423424880262
"Ki18_Pi",4.2754210592473,7.13897226665997,3.73768383266694,9.24467842751132,7.23291735821839,7.69206231902948,3.92928578590943,5.988598441432,2.68434396891439,6.17990003332474,6.69403950385144,9.13143331004562,5.5891202059415,5.66814762133711,3.94250698223778,7.5593280861994,2.9169377741387,11.2582713041272,8.12969199274359,6.34956279271871,6.79852310408752,7.0916434495059,8.25144817672587
"Km18_ATP",0.682653358364182,0.682662058365345,0.682693587585505,0.682670782533466,0.682676890532666,0.682666994771751,0.682662640684725,0.682667915755908,0.682636956539769,0.682671917738151,0.682666431162764,0.682669917728056,0.682676078639806,0.682656432657478,0.682675395978002,0.682644405029068,0.682648603200572,0.68266476150723,0.682671220549417,0.682670681094319,0.68266933078189,0.682679359018188,0.682679646223735
"Km18_Ru5P",0.0511741272273369,0.0555305201077768,0.0478651188662103,0.0464924746302996,0.0513650337146046,0.0542233953770715,0.0520131657367148,0.0506845078811147,0.0540614298560862,0.0512770397815849,0.0527571269407683,0.0495326224501157,0.0494157471188079,0.0510900699584024,0.0482650665533108,0.0554372827217635,0.050346214683137,0.0544745394098632,0.0532536036715667,0.0520795801016476,0.0520634938856686,0.0499734768715426,0.0499470679023058
"Km33_NADP",0.0443369004107697,0.0383804228903164,0.0385269433166772,0.0340722729306261,0.0362511154028724,0.0296910865139233,0.0334328068734698,0.0213172437784014,0.0437357137690545,0.0326619889113625,0.0440909353229265,0.0380722013623587,0.0349517840438184,0.0358768961749184,0.025945528688827,0.0397429007180225,0.0484002885724508,0.0277643505979675,0.032892968389898,0.0305472093627029,0.0331483225780158,0.0382329068451239,0.0303600918530665
"Ki57",0.216790894978082,0.256538857470737,0.0989753548828481,0.169232567080282,0.178412445733101,0.181658292343156,0.167259649099686,0.16932839166683,0.118826641577465,0.155360965965224,0.206564072738358,0.18499336340347,0.152678784285885,0.201931087005142,0.1095789801565,0.266160130142098,0.166079644348639,0.264143425483187,0.175692286059981,0.15128031559987,0.16785917421805,0.170686720530034,0.161089677064341
"Vm2y22",0.0995031660605097,0.0995057553243805,0.0995059340516044,0.0995012324688343,0.0995046999082421,0.0995055583494339,0.0995055199494129,0.0995040653686121,0.0995023239091046,0.0995053309606987,0.0995056233630401,0.0995049164023473,0.0995062565119968,0.0995066830174872,0.0995060328928045,0.0995045983885518,0.0995036057913293,0.0995052325480956,0.0995042526502274,0.0995067073064731,0.099505543765174,0.099504787738785,0.09950347349949
"Vm3y22",0.0873331177515882,0.087334709524819,0.0873341081300634,0.0873331204900248,0.087334394284475,0.0873337794117919,0.0873332371136929,0.0873328054084073,0.0873356876687228,0.0873343453022503,0.0873342442917145,0.0873349806069511,0.0873337131772707,0.0873344346151308,0.0873347703244051,0.0873333198118691,0.0873321672156256,0.0873332220600622,0.087334616699846,0.0873339714422057,0.0873338547684911,0.0873333698648077,0.0873348405500327
"Vm4y22",0.104368953430863,0.104839647468832,0.105550754736876,0.106360947357575,0.106447495301761,0.106036426297304,0.105526257492459,0.106861719282437,0.0948207480734477,0.103610383554778,0.102893381767994,0.0991205942254847,0.107656095884218,0.100972762060932,0.104741965364094,0.107318054686502,0.104912363499345,0.106340633304493,0.101581039780727,0.11055764847817,0.109237520657233,0.10687047359539,0.109415240408898
"Vm5y22",0.0792727039322643,0.079273974257197,0.0792730356687872,0.0792718605604701,0.0792737400155266,0.0792750552602667,0.0792733285942688,0.0792735906018909,0.0792733616188054,0.079272667290539,0.079273823754314,0.0792736900395825,0.0792739446440894,0.0792736389557544,0.0792730845666,0.0792733472106633,0.0792727853524699,0.0792739423155147,0.0792736333026537,0.0792748165944176,0.0792738860336829,0.079273241238915,0.0792737339177277
"Vm6y22",0.0850836528987923,0.0850843222217831,0.0850851136229155,0.0850832455301317,0.085084494017839,0.0850840299145529,0.0850838470436977,0.0850827238303614,0.085083426563305,0.0850833728435881,0.0850846264375804,0.0850847172327386,0.0850838504041904,0.0850839821293949,0.0850834699377971,0.0850842889563397,0.0850840938540956,0.0850844225135959,0.0850844865989995,0.0850836605072714,0.0850835916687682,0.0850829962364971,0.0850836227435482
"Vm7_8y22",0.668798624260133,0.668805319407826,0.668793608841532,0.66880002788897,0.668799583779307,0.668809920817321,0.668804941445357,0.668807833752787,0.668804939610127,0.668811821115541,0.668803823050413,0.668808595166671,0.668797890434097,0.668803655031645,0.668804634193434,0.668810762465034,0.668810710077499,0.668800277534068,0.668809862863336,0.668792472309477,0.66880120838067,0.668791041971067,0.66879192164453
"Jmaxy22",0.570397109710291,0.570394700540211,0.570396134382271,0.570397079357461,0.570393723190189,0.570393218950909,0.570390764910535,0.570389726376404,0.570398160888097,0.57039313221308,0.570396187755342,0.570392151603127,0.570391301361067,0.570395724090458,0.570387681500255,0.570386557101124,0.570397001015294,0.570397457563873,0.570396801620667,0.570390207181611,0.570393458923986,0.570390832117138,0.570393386379087
"KaRac",8.43842736091032,11.5863413719695,15.7776663338476,4.63514411180625,9.92312900277287,12.1811469510256,10.7989218251275,13.0240576911035,8.98751726026623,16.4029952324066,10.4734546671776,14.625656876537,12.0359303141103,14.7174609584523,15.119350739906,9.03753111543651,10.5223396295212,15.0251346294925,12.6251978213387,11.5497556670188,12.7878935298916,13.553792622553,13.0956526856677
"tao_ActRubisco",245.044831905772,245.042415888013,245.048511764156,245.043990400265,245.044174843651,245.043385456914,245.04342936534,245.043905019145,245.04343207031,245.041961864792,245.045206003635,245.047213770662,245.045866307499,245.043727591329,245.046276371677,245.04228743594,245.040659629313,245.041255341908,245.042795232545,245.045643474336,245.044366646181,245.043244834623,245.046412062321
"Perm_CO2",0.170319280022348,0.170319985908576,0.170321942564694,0.170320223307131,0.170320875347917,0.17032043200608,0.170321106228481,0.170318899606695,0.170318935698777,0.170320843945993,0.170319976134312,0.170319224764658,0.170321070224454,0.170321421532677,0.170321352013104,0.170317529335264,0.170320583241298,0.17031958388293,0.17032032746818,0.170321215933261,0.170320424426129,0.170323826574992,0.170320896846536
"BBslope",2.55267187145174,2.96360631737506,3.31903901986053,2.41575091849125,2.99688486275222,2.70623477902937,2.85570571051544,3.0743160767487,2.34627054848416,3.16263331174857,2.94000780843997,3.0456401934078,3.03600211249031,2.92641318667265,2.94389129843634,3.05418808218756,3.25642832638622,2.83445535404891,2.96839783171961,2.87384855202763,3.06963722763002,2.94631017519192,2.75884010882959
