"","SSA_00241","SSA_00209","SSA_00304","SSA_00123","SSA_00006","SSA_00005","SSA_00179","SSA_00062","SSA_00068","SSA_00119","SSA_00070","SSA_00204","SSA_00359","SSA_00096","SSA_00024","SSA_00227","SSA_00033","SSA_00299","SSA_00186","SSA_00091","SSA_00216","SSA_00312"
"Km2_HCO3",0.0560917435464191,0.0560913662403624,0.0560917863079625,0.0560912988920022,0.0560916586363937,0.0560900746939727,0.0560915594943962,0.0560913781349373,0.056091291407651,0.0560913551390622,0.0560913389618988,0.0560920893355851,0.0560916669512545,0.0560912559973522,0.0560918906510262,0.0560913472307593,0.0560912537025496,0.0560911727437821,0.0560910106109756,0.0560910937528156,0.0560908888971415,0.0560912530821678
"Km2_PEP",0.151448811866174,0.151448892959035,0.151447495364045,0.151447593750831,0.151450235577717,0.151453516157094,0.151449046381933,0.151450018758702,0.151453440555615,0.151451508919362,0.151449274245982,0.151447603692366,0.151449517189639,0.151451989762904,0.151445543160942,0.151448413348954,0.151447787877336,0.151453506404532,0.151454425464352,0.151452323867616,0.151455757849569,0.151452626003445
"Km6_CO2",0.0272268375594004,0.0272270797584987,0.0272266964224317,0.0272267222577627,0.027227201692437,0.0272277549170527,0.0272267870762548,0.0272267865260652,0.0272263738616225,0.027226820645842,0.0272268020665998,0.0272269074458584,0.027226759507013,0.0272264581552161,0.0272262634009049,0.0272268339874565,0.0272270244154902,0.0272267801923665,0.027226622188029,0.0272269547798455,0.02722681079234,0.0272262416672622
"Km6_O2",0.234342286558366,0.145902254698032,0.291832123774551,0.124308935737889,0.265849039672594,0.203995671983225,0.173580430177264,0.27874185621044,0.0972713877209705,0.31307847714258,0.348852232818519,0.253897529214499,0.276716759291774,0.260943920010119,0.254594765239246,0.205148343971037,0.304884818342531,0.182804291721553,0.179414404340599,0.334076893864651,0.122834416525434,0.153699290838774
"Km7_PGA",3.9533691211465,3.95335082564629,3.95338292087169,3.95343809274975,3.953407618647,3.95336837996537,3.95339407861179,3.95339645921731,3.95335451007967,3.9533710610766,3.95338130044096,3.95339791768211,3.95339030167673,3.95339999178097,3.95340727178297,3.95336924308952,3.95341444209996,3.95332998785326,3.95345001954235,3.95334127412014,3.9533386250299,3.95335332665173
"Km10_GAP",0.0630856434874099,0.0581001824184519,0.0568522949778403,0.048447098537959,0.0618061035015866,0.066672268334547,0.062406152541982,0.0536625312490225,0.0481561196150202,0.0579121540878512,0.0454888056488127,0.0501410929159283,0.0515564656566728,0.0639817956677714,0.0561759452617895,0.0557932516720529,0.0560986857203136,0.0505018764274036,0.069174388070442,0.0439067874290351,0.0480752233664426,0.0525137432593594
"Km12_DHAP",0.776384454323951,0.492135821250726,0.530132733249854,0.588415366052919,0.911018876050473,0.539961917128307,0.542588569051578,0.524743468349803,0.640969778306297,0.366396579404537,0.661393812861382,0.60198383312391,0.619258964138187,0.806029876100432,0.549233647000045,0.569884191785177,0.661593369370344,0.781567988928113,0.746557202491571,0.39840579017944,0.335814308614171,0.420421267113131
"Km12_E4P",0.209956066487902,0.231742298624686,0.236636591795892,0.233001518006173,0.0476005370587285,0.185209284001075,0.207990891705897,0.184911752266623,0.124435243093181,0.312977516604749,0.305824513807648,0.223431180005733,0.223965494053644,0.302402127848454,0.254739944139084,0.269948910669124,0.21587580640677,0.258478823429295,0.205164051435952,0.259762392174094,0.204892232118506,0.194691487362021
"Km14_GAP",0.0570900591429961,0.15121848059107,0.0977721927805622,0.113287992782063,0.0414280373722587,0.104416381826572,0.119043460062046,0.172971220201349,0.0195235615762611,0.175342329062994,0.106297953327523,0.171582549997948,0.0918115853032002,0.0762951312619448,0.148292318176149,0.052939142057918,0.127248630682832,0.0447228464176907,0.148931969525787,0.143030268613313,0.139197926055407,0.0668439748672131
"Km18_Ru5P",0.0522271135816259,0.0522269386711029,0.0522270612785083,0.0522267139911309,0.0522270549982514,0.0522258081186308,0.0522263293211187,0.0522266200857949,0.0522259206286939,0.0522265211044164,0.0522251917187804,0.0522268490208988,0.0522264654217838,0.0522263429645883,0.0522263311637631,0.0522259628379477,0.0522266342603547,0.0522258858818103,0.0522256865995893,0.0522255204931784,0.0522256082471358,0.052225861929581
"Ki57",0.249659713936562,0.227427673564409,0.252874590091131,0.266881459150586,0.178486049634161,0.157425748110337,0.262586500295432,0.228147052595457,0.241169047887139,0.248815756214981,0.246707788195833,0.244190702160615,0.232094020239405,0.252068195293224,0.21983070724985,0.272828156435905,0.240133671807783,0.261635483903228,0.243646752092495,0.223017807429559,0.244062200055995,0.241777565262257
