"","SSA_00062","SSA_00197","SSA_00003","SSA_00240","SSA_00222","SSA_00179","SSA_00080","SSA_00068","SSA_00018","SSA_00123","SSA_00121","SSA_00091","SSA_00367","SSA_00013","SSA_00299","SSA_00139","SSA_00110","SSA_00209","SSA_00304","SSA_00128","SSA_00041","SSA_00010","SSA_00241"
"Km1_CO2",3.2768669096031,3.76076282885952,3.22810051974988,2.82774794905689,3.43429289957147,3.5562415595269,3.34271511505906,3.72608552022218,3.75179341728511,2.97271388975561,3.59256916021108,3.5603776240747,3.64627347724252,3.03502050495096,3.6443379379459,3.704132648901,3.68572597681289,2.9859420938544,3.44893819115732,3.79831174774802,2.66960179123173,3.81350937635904,3.05563895579506
"Km2_HCO3",0.0325915008700246,0.032448038251596,0.0321502121605203,0.0377636645518898,0.0344793208680683,0.0356899856362042,0.0323390522473482,0.0302340527773303,0.0363644826803107,0.0385335338981809,0.0371600645144475,0.0315424809117352,0.036157160598308,0.0274312075862405,0.0296573802960906,0.0348676392977408,0.0325027551529515,0.0350716474320391,0.0340660739459833,0.0347909163855785,0.0306569668346571,0.0276718325111242,0.0290680802499325
"Km2_PEP",0.139294744468263,0.121418316905345,0.109307533436172,0.152434887387449,0.136934540520814,0.13589044197781,0.158270453081264,0.144988579926113,0.135522438089862,0.144988590032146,0.148089489808261,0.128324308460774,0.139318517200213,0.132169792242019,0.131259503087231,0.150986218329626,0.148211431597557,0.124039839562813,0.143560490055962,0.150798327009493,0.142593181137637,0.121112790108696,0.136182165936091
"Km6_CO2",0.0142525295958151,0.0141866841202527,0.0182569668573482,0.0167683474416002,0.0143041609026417,0.0157122224097204,0.0188768789994367,0.0152172478975008,0.0155966372614697,0.0182050085040807,0.0131483238350247,0.0165622545990728,0.0154063201771323,0.0150248004049908,0.0158919313417885,0.018020844987265,0.0171461611277247,0.0155999812756401,0.0139708193459881,0.0122530285931544,0.0156110044820867,0.0147170701037445,0.0159324706946186
"Km6_O2",0.235490654988929,0.255785624050395,0.308023827844062,0.281216002233493,0.234743026623332,0.250193449598312,0.221987953079981,0.270989979143514,0.262271366478231,0.255709799970939,0.235001232751895,0.196627827075175,0.24079741769556,0.253130666602308,0.228709983391785,0.2807538479817,0.234289039597315,0.274856955682106,0.217747206959618,0.233348295967331,0.271047023135204,0.229236868750574,0.250429706665696
"Km6_RuBP",0.0178931714190708,0.0190949468515432,0.0218199660083197,0.0207342272538443,0.01847370832714,0.0185714096692198,0.0195214444429168,0.0214117037575776,0.0193445594023422,0.021807479349955,0.0193756935912112,0.0209107437082821,0.0196805418932956,0.0198873815084312,0.0180208748843222,0.0168516469488261,0.0172090026728586,0.0190140559077395,0.0211731820162024,0.0204390667676019,0.0222088589498973,0.0185100053687375,0.0181890431465307
"Km7_PGA",5.5350585516672,4.39837745265014,6.0601361882245,4.91584944442734,5.43990873611159,5.01850931651731,5.06407100102857,4.72247334087803,4.97348528164802,4.45297888256169,5.21748097866193,4.39156017710696,5.6490889642357,4.81879419953672,4.39765582022896,4.62538458940111,4.54897396019747,4.92100170000615,4.39262560724495,4.80189454507177,5.36384071260848,5.36164707608241,4.82850346789473
"Km10_DHAP",0.698596671063236,0.603840366057835,0.901614116167788,0.567635788873059,0.544436837618573,0.707211878167575,0.576761328233327,0.62610736281851,0.752952313460082,0.53817432645647,0.580796473474014,0.786504624061239,0.629139828877917,0.632231940833864,0.675860893687541,0.531837312100073,0.586603906993615,0.735894778926525,0.658773152191651,0.384703643007834,0.635973887876294,0.740069239923413,0.588880748470626
"Km10_GAP",0.0596278352491098,0.0438561234940141,0.0759354732770795,0.0690369786898715,0.0600910556399662,0.06037961311996,0.0620659542825929,0.0664765396766696,0.0629508269295046,0.0628054959314723,0.0707838790757193,0.0431212093294593,0.0593994009878614,0.0526627720382175,0.0439806438854005,0.0665537357225598,0.0543932962598579,0.050685917412854,0.0500477789516394,0.0670717402057814,0.068365755091343,0.0539715540426372,0.0601573246985707
"Km12_DHAP",0.52752325388415,0.633392281250601,0.461175911003379,0.471643007737692,0.621931003846913,0.539949689821343,0.502163297825233,0.524029630708088,0.589620658525192,0.549761542611749,0.573894342397958,0.399907172953812,0.471679473591187,0.5349796043307,0.61741704388156,0.86353014105936,0.620938367849281,0.559960393748524,0.494371567407708,0.569796484529209,0.489768485051789,0.531478633711115,0.579000634804936
