"","SSA_00001","SSA_00075","SSA_00254","SSA_00113","SSA_00239","SSA_00080","SSA_00178","SSA_00238","SSA_00262","SSA_00110","SSA_00279","SSA_00271","SSA_00135","SSA_00050","SSA_00197","SSA_00367","SSA_00235","SSA_00138","SSA_00009","SSA_00018","SSA_00007","SSA_00286","SSA_00003"
"Km2_HCO3",0.056168753217476,0.0561699250073539,0.0561702528172016,0.0561693342045901,0.0561698588353723,0.05616982212152,0.0561695364790041,0.0561696577438312,0.0561698169470897,0.0561697657737246,0.0561700407291857,0.0561697603896385,0.0561692629909919,0.0561702892060796,0.0561700257536763,0.0561699014273458,0.0561697281607747,0.0561693296155942,0.0561681253810629,0.0561703082319353,0.0561706382954796,0.0561691389571917,0.0561702653152551
"Km2_PEP",0.168002496253881,0.16800285524098,0.168002169295383,0.168000954730073,0.167998752483039,0.167997336413567,0.168003485153504,0.168001276562986,0.167995857767812,0.168003005485358,0.167996323815238,0.16800439039088,0.168001838810659,0.167994614930272,0.167997004392941,0.167994951474996,0.168001827406057,0.167999632396256,0.168005736988298,0.167998313713922,0.16799511324704,0.167998511068999,0.167991317455803
"Km6_CO2",0.021468724628432,0.0214686953457242,0.0214684179201684,0.0214683681350147,0.0214685411322326,0.0214682822317114,0.0214683694612855,0.0214684908248346,0.0214684592522997,0.0214686310228134,0.0214689999783956,0.0214684842694429,0.0214684737799084,0.021468586353035,0.0214685685946823,0.021468393204444,0.0214685496874896,0.0214684749939513,0.0214685185439223,0.0214685998463272,0.0214687387081451,0.0214687139866381,0.0214686374620335
"Km6_O2",0.224279027164003,0.224276774217967,0.224281334914066,0.224276306575838,0.224278067602774,0.224276587279807,0.224278610303734,0.224278800724939,0.224276673250876,0.224281077604984,0.224279534138293,0.224280319964456,0.224279358108718,0.224280211029631,0.224281405136071,0.224278393972329,0.224280121840783,0.224281722946275,0.224279559567352,0.224277558784133,0.224278100322576,0.224280504145844,0.224279273329356
"Km7_PGA",4.68376361190684,4.98858923048441,4.71317656682843,5.54280592241755,5.57111136629861,5.54990286815394,5.1174575355892,5.79562155894885,4.89048208569166,5.30091114111605,4.53387622368682,5.89857932131964,5.62359683685117,5.21164658187945,4.9556316992062,5.37478386033413,5.19544972342392,5.60375969707264,5.2914017411409,4.42093284327898,4.61159434183074,5.305541946037,4.18873818603627
"Km10_GAP",0.0654159096570416,0.0387819490987359,0.0441678311627477,0.032024119944748,0.0554259736898323,0.0502639037914907,0.0298280887422265,0.067911302601962,0.0544768615557129,0.0326391161953903,0.0636609237784803,0.0586232997186802,0.0454037090861709,0.0627654263087966,0.0486884358647553,0.054095359039721,0.0545649495570949,0.0435092503620023,0.0698364185619545,0.0557979545206362,0.0573363317104237,0.0557789959692989,0.0893671067576354
"Km12_DHAP",0.490590849972756,0.515769931068686,0.521816013451486,0.479576883808255,0.569611859854881,0.468160711970997,0.510751900444842,0.51447270253592,0.441034381841473,0.519443839857607,0.531313070251368,0.438846252406639,0.479616207749953,0.559733141161352,0.402927418779368,0.524434055871016,0.532293229799299,0.487845058562224,0.574328615199516,0.388939650585996,0.586684174726475,0.500933935147868,0.553225105119564
"Km12_E4P",0.255999509685286,0.255995068956099,0.255996768074855,0.255997387889375,0.255998255438342,0.255997895533404,0.255998144812815,0.255997697644508,0.255999355344365,0.255993314765056,0.255999123714197,0.255997607508669,0.255998400166258,0.256000275115709,0.255998378200899,0.255995680613242,0.255999028907016,0.255997593643269,0.256002728533611,0.256001191022786,0.255993095810741,0.256001434205904,0.256004137646438
"Km14_GAP",0.103317855227634,0.10331483250783,0.103314649377557,0.103315486998418,0.103315856311486,0.103315879980279,0.10331708282233,0.103315860366747,0.103315217867061,0.103315343322643,0.10331470536832,0.103314634468904,0.103314192290017,0.103316636257175,0.103315432333734,0.103315478207343,0.103316168088871,0.103316437533798,0.103316612725356,0.103314298159219,0.103315014596587,0.103314558461131,0.103314613429014
"Km18_Ru5P",0.0516471763106439,0.0486793004167624,0.0562060565329572,0.0528613186085734,0.0565037317069781,0.0441060827630454,0.0477673794694762,0.0477087200567486,0.0563307027455883,0.0522085818753692,0.0520498385987129,0.0619240661880891,0.0542444893243687,0.0541761914476927,0.0536516520275658,0.0472147945847853,0.0592301119603126,0.0561976189878397,0.0437474535861756,0.0642594441206336,0.0649334160347333,0.0377148427490126,0.050388039929338
