"","SSA_00041","SSA_00105","SSA_00359","SSA_00138","SSA_00128","SSA_00024","SSA_00050","SSA_00004","SSA_00241","SSA_00235","SSA_00271","SSA_00204","SSA_00156","SSA_00216","SSA_00197","SSA_00033","SSA_00262","SSA_00238","SSA_00227","SSA_00068","SSA_00075","SSA_00151"
"Km2_HCO3",0.0539467334250375,0.053356757315,0.0532951375256598,0.0543236652641471,0.0591314029581253,0.053799340577084,0.0573544509331961,0.055479842255447,0.0609030231219693,0.0551367822051084,0.052425522546556,0.0614014966239293,0.0537176884399972,0.0496953292815713,0.0610606819320104,0.052751474915052,0.0554391287216478,0.0520335513167216,0.0516869382609299,0.0493572508600187,0.0570459312000766,0.0560472272387254
"Km2_PEP",0.155138916646903,0.170536075325079,0.151966818622639,0.160333011798019,0.134059430780165,0.0992993295090102,0.1087867216866,0.166585184828273,0.136005152765002,0.177137823298291,0.195315268588978,0.139369467122885,0.149209182070364,0.194296263975064,0.102845834737068,0.128238701662893,0.11191808130554,0.185191592041288,0.153500707395983,0.197449549567265,0.193398229103842,0.197937994336985
"Km6_CO2",0.0200344842737753,0.0217159196999869,0.023478699382618,0.0183991378867595,0.0189248737568381,0.0209262754989125,0.0214409325147093,0.0201904575534108,0.0237269310238651,0.0233257590010781,0.0221217359490271,0.0239415008972204,0.0212837156861767,0.0184004383473022,0.0195636764095863,0.0212405391869193,0.0165863658827817,0.0211626869168406,0.0201225640115127,0.0176461989346004,0.0203155072934338,0.0214250997952668
"Km6_O2",0.287924340466493,0.253366044448396,0.29140547518358,0.277482939056893,0.34144343893105,0.269182295030848,0.318457502089685,0.266563805493353,0.272826216230684,0.262894468389141,0.225442388478866,0.277425533879199,0.272507573880423,0.215302726125411,0.240145841859355,0.323013529820962,0.238551363684933,0.265309989702114,0.279421754860694,0.192945726521481,0.227603009090607,0.253649242819045
"Km7_PGA",5.40068397849441,4.74462929261968,4.9003400989522,5.5639443686646,5.64749932857375,5.40665120856882,3.90400408009156,4.92253720896736,4.60873676226235,4.55909764448539,5.93060564356236,4.95205146393494,4.22593067962648,5.11275309131211,5.08709564991204,4.95269772355303,4.28589448815539,5.37758350743163,4.4067537593309,4.82566721981142,4.30970558283092,5.55555954805268
"Km10_GAP",0.0687680186974989,0.0489681657720318,0.0547774161522032,0.0670611765228546,0.0598516502834397,0.062077949177953,0.059646889023708,0.0567817684403034,0.0680046744191156,0.0686946875726382,0.056157762850463,0.054626645229912,0.0464963410909377,0.0543137997697283,0.0633051819486666,0.0635766343832852,0.0489599308240329,0.0670955911375311,0.072220967762122,0.0468386573061544,0.0560095485249068,0.0616044356370643
"Km12_DHAP",0.679622079823028,0.314111067342558,0.569896227413152,0.742180110715943,0.610008017997789,0.521954065825845,0.531784929428538,0.512432668771413,0.69014434929289,0.621166691671004,0.49958957510277,0.608643010595167,0.554104011748069,0.363218296532377,0.508476967394303,0.587973795473661,0.530699288591788,0.593984580764284,0.472786589158495,0.533052695292244,0.640922240599755,0.488743962971695
"Km12_E4P",0.289143645085521,0.310887754430144,0.284139818998143,0.239726086711784,0.264037352166968,0.301945531260078,0.329723884701337,0.277737461817608,0.277867055597621,0.293871792010206,0.248222157420895,0.275186061295881,0.266582555707064,0.301293954655399,0.297756731238702,0.249778111586053,0.312557735069592,0.312265994524498,0.249930365279089,0.268078178898865,0.26167907821461,0.240984775623939
"Km14_GAP",0.103824635346239,0.139496354742327,0.118299491362897,0.10123698038431,0.0832318811595963,0.147481364145929,0.124371116986161,0.151721537578197,0.0980884318861462,0.120100102339425,0.102321395385227,0.135269776658179,0.121214781107409,0.154416107249196,0.119896029436934,0.121909301264768,0.145096327322615,0.102334467361924,0.0956943016950993,0.0631560635512793,0.111274351951832,0.137863546463882
"Km18_Ru5P",0.0512135902645186,0.0531048741620075,0.0541572947155672,0.0506251299027042,0.0468870049348559,0.0550865221798371,0.0457428980823397,0.050078615776225,0.0578047861131634,0.0511413267218828,0.0645630622135329,0.0587494074645178,0.0409781183760709,0.0478932893476931,0.0453710051946461,0.0532088937114971,0.0448665932895023,0.0468905471793305,0.0482556692852391,0.0456376268957232,0.0425037989802257,0.046619440998997
"Ki57",0.232418462609312,0.255744558403142,0.206316111454074,0.262189032623838,0.253608612204371,0.184012067011164,0.259770895650232,0.232865821015763,0.269948781298394,0.286903245341854,0.19880197461079,0.244435472547622,0.216073158530798,0.256126857566985,0.292167412111761,0.246591728077081,0.353600644979712,0.238295229810554,0.306154137983981,0.278057690093451,0.277835696373619,0.155794362656348
"Vm6y22",0.0570009606265964,0.0683441701877387,0.0687211086215662,0.0550578901414038,0.0571617939315229,0.0663625285926569,0.0600653607354201,0.069567697008504,0.0667620719060936,0.061339601564275,0.0582826043709438,0.0650184693199514,0.0627187283290331,0.0612092716199579,0.0583011818555047,0.0665433531700221,0.0630247612931178,0.0627784159009829,0.0663767077203473,0.0511346466495787,0.0584063562103194,0.0772891713178533
"Jmaxy22",0.696292661333272,0.81718040212386,0.78371254445541,0.726434659727641,0.795730684327805,0.741503400687578,0.679008233709869,0.793112667524054,0.798320561132489,0.803893896061179,0.752269486563805,0.700729329104638,0.812418123544981,0.837131648742179,0.778188238041788,0.769779642991492,0.565487597144174,0.713945550667797,0.723887444966973,0.870080732375389,0.751408408416845,0.735933477713754
"KaRac",19.7453589698719,15.3016025109448,19.1267525716715,16.5001263851443,17.4830573395262,15.9431869177422,17.4800161248295,16.5294730728227,19.3007590137959,18.4415716692756,15.007656443829,17.1021170762489,18.453921981204,13.5692817465087,15.6385018250564,19.1576111682715,18.6811086587392,17.6992945467679,16.7747040248618,17.6013674905231,18.7996967719082,19.0017849115833
"tao_ActRubisco",214.403524120144,236.08729030788,242.13803378627,235.202190011314,239.218368483221,228.841156286887,225.808579396032,229.439966487122,241.739362667452,234.11286340802,226.011794969863,222.140016735445,224.126997138075,225.329745151013,257.779991332194,229.554736261862,216.642039905006,199.308174534667,273.732161905857,169.359269377683,228.914008267005,237.243289280697
"Perm_CO2",0.138346804319703,0.147960642806657,0.144318244404383,0.114580421739866,0.13219788060349,0.149378200630151,0.166441236716145,0.168199268971863,0.126365385869615,0.11405236344183,0.102535755538173,0.141107803127895,0.122499143714035,0.135660930553426,0.125653380636148,0.11438275733998,0.186274298967835,0.169531671884207,0.149221486722447,0.0904996525815887,0.125876427191196,0.119770922806092
"BBslope",2.99686168110349,2.93152042164286,2.8894355051628,2.88686766140293,2.94787676177955,2.85597078611794,2.89676602184413,2.89097820146967,2.91292086324899,2.82913808294151,2.92850148359528,2.87285912065337,2.89841207822538,2.86248994319528,2.9432670379342,2.79169330516567,2.74493140537341,2.93958354895451,2.94847302505994,2.83626347233855,2.86483073496625,3.02103408697208
