"","SSA_00139","SSA_00091","SSA_00075","SSA_00105","SSA_00004","SSA_00239","SSA_00241","SSA_00110","SSA_00079","SSA_00235","SSA_00254","SSA_00173","SSA_00041","SSA_00121","SSA_00108","SSA_00135","SSA_00240","SSA_00238","SSA_00359","SSA_00160","SSA_00096","SSA_00204"
"Km2_HCO3",0.0437744967425535,0.0448939459667043,0.0496768317605358,0.0542682222182022,0.0495899918094453,0.0527353587909589,0.049685748924122,0.0478303716891949,0.041423654797703,0.0476175423728951,0.0564913654467515,0.0392414297903335,0.0473732727867247,0.0516618005426492,0.0535109817055214,0.0460954697629328,0.0453432614159165,0.0414189835305272,0.0504808257685592,0.0447672542067547,0.0482932086354842,0.0514293607547638
"Km2_PEP",0.137333613701227,0.183175731557697,0.17561547063204,0.187169742079806,0.144736574085354,0.148393021475992,0.149107659080833,0.166951216026077,0.217914543048847,0.164373881575286,0.154520221988764,0.160638889897996,0.15668411076204,0.149626889005268,0.160066701888329,0.181469777034613,0.196714597050874,0.176607375860663,0.165728697741136,0.185152956514855,0.197354874969387,0.166457235641637
"Km6_CO2",0.0308887692002385,0.029042230428056,0.0263685253742703,0.0254702329713197,0.0260226795689942,0.0271427200019851,0.0271501730527833,0.0277459878928339,0.026294575064844,0.0246287130008148,0.0266642267712846,0.0234105672033653,0.0253799908379314,0.0248052954331684,0.0273887524330872,0.0250666854093924,0.0232570678504903,0.0241430582650791,0.0251280646122205,0.0257730461752187,0.0227811820944417,0.0286574346211787
"Km6_O2",0.244977197585781,0.304520438050762,0.238833654781399,0.27133343099596,0.293968981791722,0.266371876194685,0.300095901646252,0.263871254729144,0.234023144026157,0.287069086361603,0.312022654403781,0.315875080758293,0.291715036962029,0.290341431059843,0.261658969980736,0.242804951416717,0.274257367031884,0.291387332675414,0.298863056801136,0.184322127213781,0.282316770166097,0.277151220527108
"Km7_PGA",3.50139589732485,4.10151536220474,4.4400994861929,5.04024413619329,4.73504304492869,4.6178315998703,4.17138377481367,4.21732656114265,4.93902003251859,4.09266567261321,3.12510843818799,4.73445912049839,4.73152083334681,4.54113619889059,4.27366727604973,5.52340410829883,5.51872850787603,4.9064396393967,4.71481209285294,5.39539196839356,4.53981647723859,5.57533466024012
"Km10_GAP",0.0668210381624119,0.0441425124391343,0.0431414246457107,0.051895105563906,0.0543717826232924,0.0498979147581074,0.0641207782465103,0.0377577622219882,0.0732758310076021,0.0606833195402764,0.0467157150162896,0.0760078398622078,0.069846880611697,0.0315822807709992,0.0717289661848676,0.053954755886913,0.0377668395055005,0.0588294847126445,0.0521943432455011,0.0453593413671678,0.0734112458586887,0.0453014235185322
"Km12_DHAP",0.43549305178577,0.482859383531753,0.517406620307534,0.403157488709715,0.607858875459183,0.598504867449236,0.602009777030826,0.546328075333818,0.539272509099383,0.538656639164035,0.450026094181923,0.595401066453568,0.620210569142522,0.437664416539695,0.3940338542233,0.603652225484274,0.530841435088068,0.47913169169965,0.508213428155194,0.312329095047864,0.613782866990663,0.502772390908386
"Km12_E4P",0.405835183172887,0.312716263479428,0.303016625910755,0.34883111397308,0.253015139426454,0.318308959667821,0.287723556303322,0.241994600243298,0.292866489235577,0.343789341159029,0.288239923157944,0.383829042185877,0.303124869463107,0.291830061178442,0.326107254447569,0.245679480486224,0.222191949707984,0.351532925391945,0.326999357073095,0.337352876841566,0.390916380822137,0.314444322882486
"Km14_GAP",0.127428762442218,0.130125116460939,0.114278791882267,0.113366977857091,0.154883113524438,0.0787332017590253,0.0816606824298748,0.107572462790878,0.092924418249735,0.0989334065010635,0.128044984917092,0.137463806810469,0.0993053502873174,0.123873240119574,0.142434453919969,0.0953455562931445,0.0986374840278921,0.0964037119193192,0.0946437755805565,0.134306075496393,0.09897920127847,0.130806101121165
"Km18_Ru5P",0.0548333216212466,0.0458122920833807,0.0531061514801933,0.0619007350226241,0.0564351604190559,0.0518853548561913,0.0603303730222656,0.0567923113737746,0.0566400257240623,0.0543886219300604,0.0609481178020319,0.0418189053009262,0.0503323026191495,0.047160383193113,0.0587911923475636,0.0478791868834739,0.0546165064919099,0.0393205515005644,0.0423356424473599,0.0615250384381716,0.0430378027474783,0.0465388906218825
