"","SSA_00262","SSA_00271","SSA_00235","SSA_00009","SSA_00013","SSA_00121","SSA_00286","SSA_00128","SSA_00126","SSA_00304","SSA_00110","SSA_00238","SSA_00001","SSA_00075","SSA_00062","SSA_00079","SSA_00216","SSA_00139","SSA_00227","SSA_00160","SSA_00275","SSA_00209"
"Km1_CO2",3.70731923808552,3.70732814578832,3.70738851100049,3.70735198179868,3.70735826481818,3.70724718112272,3.70727784930211,3.70733460225623,3.70731493441622,3.70725757231221,3.70735529514172,3.70731440104824,3.70735836358331,3.70732736283866,3.70734544816271,3.70733376015036,3.70734695717411,3.70743278906388,3.70730563711542,3.70730305267491,3.70732826454124,3.70735183478094
"Km2_HCO3",0.0289734281324071,0.028973756974368,0.0289739248023991,0.0289739703820036,0.0289737760618162,0.0289736185714002,0.0289737724200551,0.0289736117136466,0.0289736071856821,0.0289737490055583,0.0289738836469277,0.0289740083405137,0.0289741255431288,0.0289735596516671,0.0289739704445462,0.028974049861432,0.0289735800564138,0.0289735817494438,0.0289739189966719,0.0289740462560058,0.02897437789142,0.0289734890010699
"Km2_PEP",0.136556104278025,0.070129725208885,0.125480751469237,0.138941877744818,0.101855799780962,0.117094181287517,0.133154694314315,0.0667870137840723,0.0986354846069735,0.0997385959083607,0.109390435028099,0.128052180977559,0.139309080455072,0.0987637437846546,0.0939429680706895,0.109770363223695,0.111074204108514,0.11244446792338,0.129218449646754,0.117835937847376,0.0869951973457718,0.105922309343631
"Km6_CO2",0.0142622666153349,0.0142626773940247,0.0142625537618996,0.0142624791557559,0.0142625739783808,0.0142625385653495,0.0142626335407742,0.0142625775010911,0.0142626483162535,0.0142627023373548,0.0142626844824015,0.0142628480461172,0.0142625712874706,0.0142625075491511,0.0142624372898854,0.0142626311687398,0.0142626051770564,0.0142625692285412,0.0142626683302016,0.0142625497370897,0.0142625435818332,0.0142626354087899
"Km6_O2",0.214531462750046,0.238528639520282,0.254648001916987,0.237257748889686,0.257950465104681,0.234334743508381,0.217363190324555,0.232249351601713,0.264456412399726,0.229232742348054,0.265164763643238,0.243620391979382,0.202684986829519,0.25123884616487,0.236808121437536,0.231467984466271,0.261759082037467,0.234080757444236,0.226900965099376,0.249154360318242,0.238240734388302,0.223870800499566
"Km7_PGA",6.39549891198685,6.39548429252711,6.39558347498775,6.39568293985314,6.39559373645137,6.39548975145504,6.39565355056529,6.39565302897028,6.39548257554293,6.39554230423358,6.39555750854005,6.39559795210133,6.39556669915277,6.39560516047712,6.39553802420854,6.39558931857666,6.39553910270362,6.39552074357014,6.39552686074371,6.39544980800353,6.3955353275279,6.39552128303863
"Km10_GAP",0.0632107125847181,0.0632106125130033,0.0632109021642351,0.0632117014987346,0.0632111205315943,0.0632110557483823,0.0632114416051843,0.0632113738555171,0.0632107191015904,0.063211049294071,0.0632103592913717,0.0632113641949532,0.063212156201178,0.0632110487104659,0.0632108276225721,0.0632114249183164,0.0632109908291625,0.0632107238221075,0.063211422782933,0.0632097825150572,0.0632106482155713,0.0632116753394025
"Km12_DHAP",0.490888940408148,0.490878607172896,0.490886628369977,0.490886571351154,0.490884970357062,0.490883052860222,0.490885925561814,0.490884457635683,0.490878397010866,0.4908773932821,0.490887853827023,0.490890125685975,0.490883524507102,0.490886927777695,0.490882232373588,0.490883124318518,0.490878624359086,0.490881978927003,0.490883963246727,0.49088250397873,0.490885427385463,0.490878719852854
"Km12_E4P",0.231836712052981,0.156694266376202,0.163736844817446,0.178496859714525,0.163584025603492,0.155773508332722,0.1813934751466,0.123111960014256,0.186920189231713,0.154566347019572,0.174728936776733,0.133915015979247,0.113406217594745,0.179000550878976,0.169476153593142,0.1463905101714,0.2058219894971,0.219693672595963,0.161992097113588,0.222771051400259,0.132890652396558,0.229492304950169
"Km14_GAP",0.204705444470864,0.12216558155641,0.161845247258179,0.109212495620202,0.128175776788717,0.142446114827638,0.125178862032341,0.130507244988157,0.174755645874298,0.209146526762261,0.143763140224624,0.193293762036858,0.138801881466252,0.17290886187992,0.158072498339757,0.190571470609507,0.176614613992005,0.156010048164406,0.159783064602976,0.14928544081493,0.135631768651069,0.135710621254515
"Ki18_Pi",5.78369643570232,4.16816194273621,6.89842797290043,7.36761581743428,4.74528851077957,5.878863993287,6.0566950925822,5.71634553275597,6.83374633465102,6.39559129951102,5.96185362893724,7.9945043553033,6.42815168372485,6.34609073667581,4.90045035497067,5.36480331286933,5.09860856648922,9.5161932031806,7.40699445168586,4.20616457492277,4.50972731768725,6.67548454957996
"Km18_ATP",0.844544072276507,0.880439520388781,0.884589073607224,0.879643176656333,0.849657133249807,0.873251342309261,0.86240427232205,0.865187769183793,0.890820400368785,0.896069741667291,0.88290486307672,0.893553949938763,0.860857265062297,0.865388712784702,0.860298793817322,0.88288155644899,0.854084661373322,0.882882000825423,0.885149195484729,0.850419038402681,0.860982022447854,0.866993843622484
"Km18_Ru5P",0.0476179104084698,0.0476181608628855,0.0476183397585286,0.0476185012087664,0.0476180476162308,0.0476179064199758,0.0476177770806417,0.0476186719174992,0.0476185496126481,0.0476183472827484,0.047618307183325,0.0476180188494649,0.0476184658586958,0.0476185615487286,0.0476179479293093,0.0476183638505014,0.0476181019029978,0.047618287797362,0.0476178680690406,0.0476182708865587,0.0476181534688351,0.0476183113737579
"Km33_NADP",0.0457968113089161,0.034927807879742,0.0381509516024207,0.0439003935041436,0.0365821455307963,0.034896150494943,0.0321839729558481,0.0336354934612227,0.0365937444449066,0.0351566108367877,0.0344886022793313,0.0358269621869913,0.0368879272280065,0.0379803875059981,0.0365525004942037,0.0381883063577768,0.039997018301851,0.0387444912780864,0.0380438294205063,0.0403378654570377,0.0374389040724999,0.0407929371844544
"Ki57",0.171911539568177,0.2118781257926,0.153342820185659,0.142313259775568,0.165858107896916,0.165550168138385,0.163183877771161,0.192638385864278,0.194209147300867,0.179723279470237,0.137758799805007,0.195587624999939,0.123780557443228,0.168265593987128,0.162770479653129,0.175244605221945,0.190195268000802,0.187732267459329,0.161154786367444,0.169505330060118,0.160105543643992,0.184977697925099
"Vm2y22",0.184685356977859,0.0724116469616943,0.113366246754665,0.0427921850927204,0.109142804157027,0.15149517735727,0.156995759747899,0.0575874377776337,0.120555846869772,0.0703278085881599,0.102914756904323,0.0957895649057129,0.00347971075660912,0.111934879252083,0.140103746747458,0.0529564077892074,0.170637097827763,0.129811161444715,0.0678142135680507,0.168023354882689,0.0618964379165404,0.143690077601709
