"","SSA_00067","SSA_00013","SSA_00128","SSA_00160","SSA_00004","SSA_00275","SSA_00105","SSA_00041","SSA_00010","SSA_00121","SSA_00240","SSA_00079","SSA_00139","SSA_00097","SSA_00151","SSA_00222","SSA_00173","SSA_00108","SSA_00229","SSA_00126","SSA_00156","SSA_00187","SSA_00008"
"Km1_CO2",4.57444995309011,4.83240494632786,3.95080476649228,4.84007797518846,4.67516743991037,4.54123290220296,5.08662502701344,4.49532431377309,4.632571657155,4.16511390384471,4.79342615998343,5.23907983479954,5.26157383863437,4.10569682730687,5.57489059220371,4.2336826468513,3.98902756874265,4.25357365987554,5.09675367035102,4.27371183322762,4.58679006299059,5.17168608973265,5.09913501925057
"Km2_HCO3",0.0243405255825695,0.0256012763841183,0.0248384010172531,0.0238479037183864,0.024895931453289,0.0271520806303002,0.0221216193908974,0.0262967780406274,0.0216189152099227,0.0225668665778349,0.0275487705940814,0.0274696343054416,0.0269529531333605,0.0264612576012518,0.0259278824807647,0.0251131735570592,0.0260750584419075,0.0208291068892324,0.0277334569456912,0.0239000906577095,0.0272731890224371,0.0258366311204679,0.0259124049672304
"Km2_PEP",0.10682707447346,0.0999612338626334,0.0859951784945468,0.105495085069337,0.0977157803344742,0.0908827499298413,0.0985497107042162,0.121398830540198,0.102631107955974,0.121930360079429,0.0953734407449236,0.100095288306501,0.101954327963045,0.0990238608104448,0.0970611762656972,0.106415111756303,0.112870237511107,0.093496215292907,0.072168348952875,0.093807604031512,0.0896927386250308,0.0891373514842781,0.103651261528531
"Km6_CO2",0.0134646613779924,0.0150649497167554,0.015449299785732,0.0155624054361734,0.016409166744174,0.0143595095587867,0.0139113851687903,0.0156762611827463,0.0126703899947562,0.0154907438642731,0.0115377940658487,0.0130894540239263,0.0166122528101592,0.0160550787239528,0.0157641014678411,0.014602366632814,0.0141608306249789,0.0119605384549092,0.0121522884236287,0.0141170044726606,0.0139174981306182,0.017524147002559,0.0155583909400028
"Km6_O2",0.205050037098007,0.222037201084394,0.210980964819868,0.261522814847245,0.239337955674243,0.223588270816211,0.230302165336793,0.221916086588956,0.205283859293608,0.234593566489029,0.222952380691342,0.198518818831943,0.232421339343847,0.23822243795598,0.234969674298881,0.230296834329479,0.188855313652973,0.180540405201596,0.235050418238197,0.22661067483543,0.235615351629163,0.24077172276231,0.231329335872536
"Km7_PGA",7.05442600051853,7.42581021143568,8.10269160734182,5.27730794397612,6.56554299610082,7.28857654240452,7.35944679346557,5.98424453690574,5.55149984693892,6.68034244563354,7.27640380184508,6.50056660735262,6.51715711349806,6.68770637397066,5.43508450470464,7.41011062389015,6.85610168519655,8.05655444049948,6.60872836177556,5.75823049452934,7.66598684546342,6.30385923767127,7.09414736151322
"Km10_GAP",0.0594978121856144,0.0586083710256834,0.0611129333868918,0.04600580834797,0.0549332208787469,0.0560420954066831,0.0599581601393925,0.0628222326263458,0.0681397096836928,0.0597828948866297,0.0497698526028666,0.0574136030923587,0.052667732767339,0.0607421130092073,0.0644139832846244,0.0553023093285828,0.0581542254210085,0.0677081437566253,0.0511452199680987,0.0580480840950873,0.051961651814525,0.0558888485339001,0.0691019353716275
"Km12_DHAP",0.476391746884035,0.561443149306571,0.485288292207547,0.453524722655257,0.516144314474781,0.514325307078471,0.429717515927299,0.562262761001713,0.467159130775811,0.472109464377811,0.433708455003518,0.508652886338596,0.483023789041161,0.602038004616563,0.443261134727435,0.47942368739288,0.482662012119386,0.35684370331147,0.419781932268829,0.497990409692736,0.503701592427901,0.506014674549707,0.404541919222825
"Km12_E4P",0.165805974724604,0.172511367951309,0.155906875311192,0.174500401732418,0.166906386142716,0.145254526673491,0.159252478879776,0.147089283199437,0.154366035192737,0.170814535511243,0.185631005464069,0.142786189817342,0.175181552208404,0.138669512123799,0.141066728358777,0.164797609659468,0.177848146660547,0.185131838545599,0.183038327329338,0.160075149077995,0.176460202403216,0.162293965277055,0.137275567925618
"Km14_GAP",0.140268867415644,0.135426068881959,0.138924290562548,0.136930092698975,0.149380368870656,0.143505568549275,0.179204922086714,0.149751350902342,0.110729626577077,0.141701508286332,0.157740900120677,0.155704158574245,0.147034896213575,0.148503839382915,0.153714000220303,0.122189964015081,0.160676006892645,0.136667285807462,0.156050416485025,0.159269129943367,0.148572740476107,0.146811474884709,0.117222337548638
"Ki18_Pi",6.13507212566484,5.18201246822919,6.11502027172697,4.7949419089485,5.27259463179344,5.06529208565263,6.26688327398238,6.99655751407375,3.72512861684379,5.74655528513139,5.40302486742326,5.44890041687124,6.77234792704447,6.45882384836412,5.37374367843918,5.50313107998405,6.12376943738371,7.63144782978489,6.26409035942574,5.59265823035734,5.90361563135582,4.74810289263357,3.61481096919904
