"","SSA_00113","SSA_00108","SSA_00173","SSA_00156","SSA_00204","SSA_00005","SSA_00079","SSA_00238","SSA_00151","SSA_00139","SSA_00003","SSA_00241","SSA_00240","SSA_00179","SSA_00227","SSA_00067","SSA_00299","SSA_00119","SSA_00359","SSA_00001","SSA_00013","SSA_00121"
"Km2_HCO3",0.0491296451209032,0.0521288470342013,0.0459133460640893,0.0540910570957767,0.0475329755542879,0.0631024606175517,0.0490373771377591,0.0470274884893114,0.0593467594637565,0.0508138554086396,0.0677013720506315,0.0502055417532652,0.0468363594273732,0.051518765918691,0.0569347713048023,0.0511011302317243,0.0540081139948597,0.0539551479353267,0.0515354265642954,0.0563899797680508,0.0550774877240859,0.0550673631192922
"Km6_CO2",0.0194912433889244,0.0209130411338493,0.0227856429493804,0.0159712833184411,0.0225143710753435,0.0179450084332758,0.0203739257212698,0.0197425954844647,0.0222814130847508,0.0243089310901038,0.0240597887372191,0.0195697910795079,0.0198350938255827,0.0247158379404111,0.0206650593957472,0.024288892045212,0.0187367003223651,0.024861886477575,0.0215072765262875,0.021866013764884,0.0197172848161542,0.0221012169300392
"Km6_O2",0.234154398374529,0.302907566848967,0.301668285223693,0.291489784909445,0.265459464776044,0.21129492299404,0.311072304895094,0.249317866875077,0.300614129999529,0.30809452081259,0.32379072356983,0.303389363981027,0.337636243328906,0.284560018513411,0.276967967133456,0.294843977282006,0.277916977569276,0.283691711335556,0.295228972157843,0.358206085541529,0.317635969180242,0.243647186696485
"Km7_PGA",2.94501156719199,2.76830260545165,2.64061826127496,2.12049948501073,3.32757244679308,2.43508681136183,2.5917434520724,2.53456603233688,2.56705884604085,2.37680796348965,2.47630432037873,2.36094355703463,2.23383346545475,3.0930704848272,3.06095456673459,2.67319782253704,2.72086573361697,2.57486397084449,2.74109976281064,3.56279050569635,2.56154150500589,2.58650528760055
"Km18_Ru5P",0.0428816218794067,0.0406063765422067,0.0441976381825043,0.051354422278745,0.0462764210211983,0.0542928151616296,0.0458935008382699,0.0468347590523568,0.0389765157299355,0.0388886392575907,0.0459130757032954,0.0474076493561253,0.0492723185554154,0.0383406741726453,0.0443076464626701,0.040336420678639,0.0542858882727432,0.0355397899657965,0.0399789730258056,0.0333901515471092,0.0448262951572088,0.0402965567241736
"Ki57",0.123408401921635,0.279826223303582,0.177273109917864,0.23906606570091,0.253243773027614,0.204690246071342,0.209440333982305,0.241336180479762,0.243307637002739,0.202195849804578,0.27720951160525,0.230585558298298,0.192234028940672,0.205834166591031,0.194369135409458,0.253365132671261,0.262803213811493,0.270472092872287,0.248978847260746,0.229087920277689,0.2616343731846,0.238658911204188
"Vm6y22",0.0498525492468519,0.0606784304378179,0.0577923401694694,0.0574032935078562,0.0582144301099955,0.097959099152304,0.0617420229861774,0.0524819332666188,0.0639778027839502,0.0574660099615804,0.0653806883928906,0.0532274436756039,0.0559447885631629,0.0616637645087082,0.0588534753451248,0.0585324306413086,0.0586848813897497,0.0432132183553665,0.0576709414669059,0.0649411806940446,0.0653438350837154,0.0683286085782622
"KaRac",13.500974507317,14.4399479540035,12.3156892475354,14.11252600267,14.8475772737944,16.2405394161964,16.4756703065955,15.6544213281366,13.9152644437591,15.9540187955169,9.16052052276413,12.8131305772663,15.4415292585906,12.1488744887714,11.5725801016607,13.2929197301591,13.984102031635,11.5711793688774,11.4276986805178,11.2781633833667,13.1142459630662,13.84161407172
"tao_ActRubisco",260.510857054923,230.788106820403,329.225083156179,302.718461644302,242.011931473894,285.612195846591,226.898112926303,247.029064570367,261.980589057429,233.935969415516,260.483359801384,262.932642981011,290.595102898407,257.219856010031,302.631582861811,256.653795693154,244.474134716493,282.588790487028,260.331376457055,262.933366961834,287.223489408198,295.408244854591
"BBslope",2.98251658877636,2.95141115085908,2.83971215065531,2.93646549767486,2.73495610228413,2.92802558303383,2.87367694860524,2.69999565567347,2.9692057570422,2.92192775450241,2.91698958865982,2.81976529769172,2.86352184308728,2.83438365120261,2.92808688770408,2.87934401527038,2.78355804498171,2.80582710567458,2.78059513410782,2.99236495595956,2.88128914396393,3.00923132295062
"Vm6y23",0.059179817501649,0.0541528852704688,0.0664443924918651,0.0702786750038266,0.0597603927791961,0.0843625726290727,0.0608513176098694,0.06099975882476,0.0558263113686684,0.0454064665324274,0.0707398129234763,0.061905110508151,0.0535978690606069,0.0544814370024241,0.049614140014726,0.0607295707397103,0.0736774352052957,0.0529987689798371,0.0628060250355179,0.0517472370212272,0.0635094971417857,0.0614131511760851
